oc_id,tax_id,l1,l2,l3
4225,1001811,Viruses,ssRNA,ssRNA negative-strand viruses
4226,446023,Viruses,ssRNA,ssRNA negative-strand viruses
4227,352515,Viruses,ssRNA,ssRNA negative-strand viruses
4228,691010,Viruses,ssRNA,ssRNA negative-strand viruses
4229,382820,Viruses,ssRNA,ssRNA negative-strand viruses
4230,158611,Viruses,ssRNA,ssRNA negative-strand viruses
4231,392809,Viruses,ssRNA,ssRNA negative-strand viruses
4232,385587,Viruses,ssRNA,ssRNA negative-strand viruses
4233,385580,Viruses,ssRNA,ssRNA negative-strand viruses
4234,33734,Viruses,ssRNA,ssRNA positive-strand viruses
4235,356412,Viruses,ssRNA,ssRNA positive-strand viruses
4236,1263720,Viruses,ssRNA,ssRNA positive-strand viruses
4237,1193576,Bacteria,Gram-Positive,Staphylococcus
4238,1385544,Bacteria,Gram-Positive,Staphylococcus
4239,1385551,Bacteria,Gram-Positive,Staphylococcus
4240,208435,Bacteria,Gram-Positive,Streptococcus
4241,1244092,Bacteria,Gram-Positive,Streptococcus
4242,1159082,Bacteria,Gram-Positive,Streptococcus
4243,1352931,Bacteria,Gram-Positive,Streptococcus
4244,1932,Bacteria,Gram-Positive,Streptomyces
4245,214684,Fungi,Basidiomycota,Tremellomycetes
4246,5692,Eukaryotes,Kinetoplastida,Trypanosoma
4247,473422,Bacteria,Gram-Negative,Xanthomonas
4248,312017,Eukaryotes,Alveolata,
4249,868565,Viruses,dsDNA,
4250,10585,Viruses,dsDNA,
4251,31199,Eukaryotes,Mollusca,
4252,269446,Viruses,retro-transcribing,
4253,489542,Viruses,retro-transcribing,
4254,471721,Viruses,retro-transcribing,
4255,11713,Viruses,retro-transcribing,
4256,371094,Viruses,ssRNA,ssRNA positive-strand viruses
4257,500046,Viruses,ssRNA,ssRNA positive-strand viruses
4258,138949,Viruses,ssRNA,
4259,647514,Viruses,ssRNA,
4260,1175308,Viruses,ssRNA,ssRNA positive-strand viruses
4261,1070539,Viruses,ssRNA,ssRNA positive-strand viruses
4262,11285,Viruses,ssRNA,ssRNA negative-strand viruses
4263,11280,Viruses,ssRNA,
4264,353,Bacteria,Gram-Negative,Gammaproteobacteria
4265,411459,Bacteria,Gram-Positive,Lachnospiraceae
4266,986075,Bacteria,Gram-Positive,Bacillus
4267,2169993,Viruses,,
4268,3046,Eukaryotes,Viridiplantae,Chlorophyta
4269,3047,Eukaryotes,Viridiplantae,Chlorophyta
4270,128951,Viruses,ssRNA,
4271,2052682,Eukaryotes,Oomycetes,
4272,186803,Bacteria,Gram-Positive,Lachnospiraceae
4273,459786,Bacteria,Gram-Positive,Oscillospiraceae
4274,970,Bacteria,Gram-Positive,Selenomonadaceae
4275,6610,Eukaryotes,Mollusca,
4276,28112,Bacteria,Gram-Negative,Tannerella
4277,37931,Bacteria,Gram-Positive,Paenarthrobacter
4278,47312,Bacteria,Gram-Positive,Tsukamurella
4279,62322,Bacteria,Gram-Negative,Gammaproteobacteria
4280,70601,Archaea,,
4281,81569,Bacteria,Gram-Negative,Alphaproteobacteria
4282,264691,Bacteria,Gram-Negative,Cyanobacteria
4283,395491,Bacteria,Gram-Negative,Alphaproteobacteria
4284,512169,Viruses,ssRNA,ssRNA positive-strand viruses
4285,2697049,Viruses,ssRNA,ssRNA positive-strand viruses
4286,694009,Viruses,ssRNA,ssRNA positive-strand viruses
