assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,activity_count,assay_source,src_id,src_assay_id,chembl_id,updated_on,updated_by,orig_description,mc_tax_id,mc_organism,mc_target_type,mc_target_name,mc_target_accession,cell_id,bao_format,tissue_id,curation_comment,variant_id,aidx,job_id,log_id,ridx,tid_fixed
860,11825,In vitro binding affinity towards the 5-hydroxytryptamine 1A receptor was evaluated,B,,,,,,,,,10576,H,8,Autocuration,4,ORIGINAL,1,,CHEMBL615916,2006-04-20 15:42:47,admin_actype,In vitro binding affinity towards the 5-hydroxytryptamine 1A receptor was evaluated,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
861,12443,In vitro binding affinity was measured on serotonergic 5-hydroxytryptamine 1A receptor by displacement of [3H]- tetralin,B,,,,,,,,,10576,H,8,Expert,18,ORIGINAL,1,,CHEMBL615917,2006-11-28 17:04:09,BautoJPO,In vitro binding affinity was measured on serotonergic 5-hydroxytryptamine 1A receptor by displacement of [3H] tetralin,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
862,13830,In vitro inhibitory activity against [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor,B,,,,,,,,,10576,H,8,Expert,45,ORIGINAL,1,,CHEMBL615918,2006-04-20 15:42:47,admin_actype,In vitro inhibitory activity of the compound against [3H]-8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
863,14286,In vitro inhibitory concentration against radioligand [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in rat hippocampal membrane.,B,,,,,,Hippocampus,,,10576,H,8,Expert,28,ORIGINAL,1,,CHEMBL615919,2006-04-20 15:42:47,admin_actype,In vitro inhibitory concentration of the compound against radioligand [3H]-8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in rat hippocampal membrane,,,,,,,BAO_0000249,10000000,,,CLD0,0,0,CLD0,
864,14356,In vitro radioligand binding assay on 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in rat hippocampus,B,,,Rattus norvegicus,10116,,Hippocampus,,,10576,D,9,Expert,1,ORIGINAL,1,,CHEMBL615920,2006-04-20 15:42:47,admin_actype,In vitro radioligand binding assay on 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT in rat hippocampus,,,,,,,BAO_0000221,10000000,,,CLD0,0,0,CLD0,
865,15306,Inhibition concentration against 5-hydroxytryptamine 1A receptor,B,,,,,,,,,10576,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615921,2010-10-26 17:10:29,SQL-abbr-desc,Inhibition concentration of the compound against 5-hydroxytryptamine 1A receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
866,15306,Inhibitory concentration against 5-hydroxytryptamine 1A receptor (Inactive at >1000 nM concentration),B,,,,,,,,,10576,H,8,Expert,26,ORIGINAL,1,,CHEMBL615922,2006-04-20 15:42:47,admin_actype,Inhibition concentration of the compound against 5-hydroxytryptamine 1A receptor; (Inactive at >1000 nM concentration),,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
867,16616,"Inhibition of (+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor in hippocampal membranes",F,,,Rattus norvegicus,10116,,,,,10576,D,9,Expert,8,ORIGINAL,1,,CHEMBL881290,2006-12-04 17:22:55,BautoJPO,Inhibition of (+)-8-OH-DPAT stimulated [35S]GTPgammaS binding to 5-hydroxytryptamine 1A receptor in hippocampal membranes,,,,,,,BAO_0000249,,,,CLD0,0,0,CLD0,
868,3651,"Inhibition of [3H]8-hydroxy-2-dipropylamino-1,2,3,4-tetrahydronaphthalene binding to 5-hydroxytryptamine 1A receptor in hippocampus region of rat brain; Residual radioligand binding higher than 50%",B,,,,,,Hippocampus,,,10576,H,8,Autocuration,8,ORIGINAL,1,,CHEMBL615923,2006-04-20 15:42:47,admin_actype,"Inhibition of [3H]-8-hydroxy-2-dipropylamino-1,2,3,4-tetrahydronaphthalene binding to 5-hydroxytryptamine 1A receptor in hippocampus region of rat brain; Residual radioligand binding higher than 50%",,,,,,,BAO_0000221,10000000,,,CLD0,0,0,CLD0,
869,14331,Inhibition of forskolin-activated adenylate cyclase (cAMP) activity at 5-hydroxytryptamine 1A receptor in rat hippocampus,F,,,,,,Hippocampus,,,10576,H,8,Autocuration,5,ORIGINAL,1,,CHEMBL615924,2006-04-20 15:42:47,admin_actype,Inhibition of forskolin-activated adenylate cyclase (cAMP) activity at 5-hydroxytryptamine 1A receptor in rat hippocampus,,,,,,,BAO_0000221,10000000,,,CLD0,0,0,CLD0,
870,14331,Inhibition of forskolin-activated adenylate cyclase (cAMP) activity at 5-hydroxytryptamine 1A receptor in rat hippocampus,F,,,,,,Hippocampus,,,10576,H,8,Autocuration,6,ORIGINAL,1,,CHEMBL615925,2006-04-20 15:42:47,admin_actype,Inhibition of forskolin-activated adenylate cyclase (cAMP) activity at 5-hydroxytryptamine 1A receptor in rat hippocampus,,,,,,,BAO_0000221,10000000,,,CLD0,0,0,CLD0,
871,14178,Inhibition of radiolabeled [3H]-8-OH-DPAT ligand binding to 5-hydroxytryptamine 1A receptor,B,,,Rattus norvegicus,10116,,,,,10576,D,9,Expert,6,ORIGINAL,1,,CHEMBL615926,2006-12-13 00:00:00,ylight,Inhibition of radiolabelled [3H]8-OH-DPAT ligand binding to 5-hydroxytryptamine 1A receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
872,10639,Displacement of [3H]8-OH-DPAT from rat cortex 5-hydroxytryptamine 1A receptor,B,,,Rattus norvegicus,10116,,,,,10576,D,9,Expert,13,ORIGINAL,1,,CHEMBL615927,2006-04-20 15:42:47,admin_actype,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat cortex using [3H]-8-OH-DPAT as the radioligand.,,,,,,,BAO_0000019,,,,CLD0,0,0,CLD0,
873,12306,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,B,,,,,,Hippocampus,,,10576,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615928,2006-04-20 15:42:47,admin_actype,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,,,,,,,BAO_0000221,10000000,,,CLD0,0,0,CLD0,
874,1348,Inhibitory activity against 5-hydroxytryptamine 1A receptor subtype,B,,,Rattus norvegicus,10116,,,,,10576,D,9,Expert,10,ORIGINAL,1,,CHEMBL615929,2013-12-05 14:36:45,george_spelling,Inhibitory activity against 5-hydroxytryptamine 1A receptor receptor subtype,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
875,13605,Inhibitory activity against [3H]DPAT binding to 5-HT1A receptor in rat hippocampus,B,,,,,,Hippocampus,,,10576,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615930,2006-11-28 16:58:32,BautoJPO,Inhibitory activity against [3H]DPAT binding to 5HT1A receptor in rat hippocampus,,,,,,,BAO_0000221,10000000,,,CLD0,0,0,CLD0,
876,17624,Inhibition concentration against 5-hydroxytryptamine 1A receptor using cAMP as radioligand in CHO cells,B,,,,,,,CHO,,51,H,8,Autocuration,3,ORIGINAL,1,,CHEMBL615931,2006-04-20 15:42:47,admin_actype,Inhibition concentration against 5-hydroxytryptamine 1A receptor using cAMP as radioligand in CHO cells,,,,,,449,BAO_0000219,,,,CLD0,0,0,CLD0,
877,17624,Inhibition concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing 5-hydroxytryptamine 1A receptor,F,,,,,,,CHO,,51,H,8,Autocuration,6,ORIGINAL,1,,CHEMBL615932,2006-04-20 15:42:47,admin_actype,Inhibition concentration against binding of radioligand [35]GTPgammaS in CHO cells expressing 5-hydroxytryptamine 1A receptor,,,,,,449,BAO_0000219,,,,CLD0,0,0,CLD0,
878,17624,Inhibition concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing 5-hydroxytryptamine 1A receptor,F,,,,,,,CHO,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615933,2006-04-20 15:42:47,admin_actype,Inhibition concentrationagainst binding of radioligand [35]GTPgammaS in CHO cells expressing 5-hydroxytryptamine 1A receptor,,,,,,449,BAO_0000219,,,,CLD0,0,0,CLD0,
879,15267,Inhibition of [3H]- 8-OH-DAPT binding against human recombinant 5-hydroxytryptamine 1A receptor,B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615934,2006-11-28 17:04:09,BautoJPO,Inhibition of [3H] 8-OH-DAPT binding against human recombinant 5-hydroxytryptamine 1A receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
880,16532,The binding affinity at the 5-hydroxytryptamine 1A receptor determined using [3H]5-CT; Not tested,B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615935,2010-10-26 17:10:29,SQL-abbr-desc,The binding affinity of the compound at the 5-hydroxytryptamine 1A receptor determined using [3H]-5-CT; Not tested,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
881,6563,"Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by [35S]GTP-gamma-S, stimulated cAMP assay",F,,,,,,,,,51,H,8,Autocuration,4,ORIGINAL,1,,CHEMBL615936,2006-12-04 17:22:55,BautoJPO,Agonsitic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by [35S]GTPgammaS stimulated cAMP assay,,,,,,,BAO_0000019,,,,CLD0,0,0,CLD0,
882,4751,Ability to displace [3H]-8-OH-DPAT from CHO cells stably transfected with human 5-hydroxytryptamine 1A receptor at a concentration of 1 uM,B,,,,,,,CHO,,51,H,8,Autocuration,2,ORIGINAL,1,,CHEMBL615937,2011-01-19 17:05:11,LJB Desc Spelling,Ability to displace [3H]8-OH-DPAT from CHO cells stably transfected with human 5-hydroxytryptamine 1A receptor at a concentration of 1 microM,,,,,,449,BAO_0000219,,,,CLD0,0,0,CLD0,
883,15463,Compound at 1 uM was tested for the inhibition of radioligand [3H]8-OH-DPAT binding to recombinant human 5-hydroxytryptamine 1A receptor,B,,,,,,,,,51,H,8,Autocuration,7,ORIGINAL,1,,CHEMBL615938,2011-01-19 17:04:31,LJB Desc Spelling,Compound at 1 uM was tested for the inhibition of radioligand [3H]8-OH-DPAT binding to recombinant human 5-hydroxytryptamine 1A receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
884,3805,In vitro binding affinity against human 5-hydroxytryptamine 1A receptor at a concentration of 100 (nM),B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615797,2010-09-23 11:52:22,SQL-abbr-desc,Compound was evaluated in vitro for the binding affinity against human 5-hydroxytryptamine 1A receptor at a concentration of 100 (nM),,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
885,5640,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,,,,,51,H,8,Autocuration,3,ORIGINAL,1,,CHEMBL615798,2010-10-26 17:10:29,SQL-abbr-desc,In vitro binding affinity of the compound towards 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
886,6563,Inhibition of [3H]8-OH-DPAT binding to human 5-hydroxytryptamine 1A receptor at 1000 nM compound concentration,B,,,,,,,,,51,H,8,Autocuration,2,ORIGINAL,1,,CHEMBL872870,2006-11-23 12:25:27,BautoJPO,Inhibition of [3H]-8-OH-DPAT binding to human 5-hydroxytryptamine 1A receptor at 1000nM compound concentration,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
887,5548,Inhibitory activity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand at 100 nM concentration,B,,,,,,,,,51,H,8,Autocuration,2,ORIGINAL,1,,CHEMBL615799,2006-11-28 16:58:32,BautoJPO,Inhibitory activity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand at 100nM concentration,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
888,6347,Percent binding affinity against 5-hydroxytryptamine 1A receptor,B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615800,2010-10-26 17:10:29,SQL-abbr-desc,Percent binding affinity of the compound against 5-hydroxytryptamine 1A receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
889,17296,Intrinsic activity for human 5-hydroxytryptamine 1A receptors HEK 293 cell membranes using [35S]GTP gamma-S,F,,,,,,,HEK293,,51,H,8,Autocuration,3,ORIGINAL,1,,CHEMBL615801,2006-11-28 16:58:32,BautoJPO,Intrinsic activity of the compound was determined for human 5-hydroxytryptamine 1A receptors HEK 293 cell membranes using [35S]GTP gammaS,,,,,,722,BAO_0000219,,,,CLD0,0,0,CLD0,
890,13047,Binding affinity against 5-hydroxytryptamine 1 receptor using rabbit jugular vein assay in the absence of endothelium,B,,,,,,Jugular vein,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615802,2006-04-20 15:43:44,admin_actype,Binding affinity against 5-hydroxytryptamine 1 receptor using rabbit jugular vein assay in the absence of endothelium,,,,,,,BAO_0000221,4711,,,CLD0,0,0,CLD0,
891,15740,Dissociation constant against human 5-hydroxytryptamine 1A receptor receptor,B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615803,2006-04-20 15:43:44,admin_actype,Dissociation constant against human 5-hydroxytryptamine 1A receptor receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
892,5640,"Inhibition of 5-HT induced [35S]GTP-gamma-S, binding at human cloned 5-HT 1A receptors.",F,,,,,,,,,51,H,8,Expert,19,ORIGINAL,1,,CHEMBL835002,2006-12-04 17:22:57,BautoJPO,5-hydroxytryptamine 1A receptor antagonism was evaluated by the ability to inhibit [35S]GTPgS binding that was induced by 5-HT,,,,,,,BAO_0000019,,,,CLD0,0,0,CLD0,
893,5640,"5-hydroxytryptamine 1A receptor antagonism was evaluated by the ability to inhibit [35S]GTP-gamma-S, binding that was induced by 5-HT; Ki (nM): not determined",F,,,,,,,,,51,H,8,Autocuration,5,ORIGINAL,1,,CHEMBL615804,2013-12-19 14:16:36,george_spelling,5-hydroxytryptamine 1A receptor antagonism was evaluated by the ability to inhibit [35S]GTPgS binding that was induced by 5-HT; Ki (nM) : not determined,,,,,,,BAO_0000019,,,,CLD0,0,0,CLD0,
894,17211,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor,B,,,,,,,HeLa,,51,H,8,Expert,29,ORIGINAL,1,,CHEMBL615805,2006-11-28 16:58:32,BautoJPO,Ability to displace [3H]5-CT (2.0nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor,,,,,,308,BAO_0000219,,,,CLD0,0,0,CLD0,
895,4751,Ability to displace [3H]8-OH-DPAT from CHO cells stably transfected with human 5-hydroxytryptamine 1A receptor,B,,,,,,,CHO,,51,H,8,Autocuration,6,ORIGINAL,1,,CHEMBL615806,2006-11-28 16:58:32,BautoJPO,Ability to displace [3H]8-OH-DPAT from CHO cells stably transfected with human 5-hydroxytryptamine 1A receptor,,,,,,449,BAO_0000219,,,,CLD0,0,0,CLD0,
896,6491,Affinity towards human 5-hydroxytryptamine 1A serotonin receptor,B,,,Homo sapiens,9606,,,,,51,D,9,Expert,1,ORIGINAL,1,,CHEMBL615807,2006-04-20 15:43:45,admin_actype,Affinity of the compound towards human 5-hydroxytryptamine 1A receptor serotonin receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
897,4707,Binding affinity towards human 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT-as radioligand,B,,,,,,,,,51,H,8,Autocuration,3,ORIGINAL,1,,CHEMBL615808,2006-11-23 12:25:29,BautoJPO,Binding affinitty towards human 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT-as radioligand,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
898,13910,Binding affinity against 5-hydroxytryptamine 1A receptor,B,,,Homo sapiens,9606,,,,,51,D,9,Expert,1,ORIGINAL,1,,CHEMBL615809,2006-04-20 15:43:45,admin_actype,Binding affinity against 5-hydroxytryptamine 1A receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
899,16190,Binding affinity against 5-hydroxytryptamine 1A receptor in HeLa cells was determined using [3H]5-HT,B,,,,,,,HeLa,,51,H,8,Autocuration,8,ORIGINAL,1,,CHEMBL615810,2006-04-20 15:43:45,admin_actype,Binding affinity against 5-hydroxytryptamine 1A receptor in HeLa cells was determined using [3H]-5-HT,,,,,,308,BAO_0000219,,,,CLD0,0,0,CLD0,
900,16633,Binding affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615811,2006-04-20 15:43:45,admin_actype,Binding affinity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
901,11898,Binding affinity against [3H]- -8-OH-DPAT -labeled 5-hydroxytryptamine 1A sites in cloned CHO cells,B,,,,,,,CHO,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615812,2006-11-28 17:04:09,BautoJPO,Binding affinity against [3H] -8-OH-DPAT -labeled 5-hydroxytryptamine 1A sites in cloned CHO cells,,,,,,449,BAO_0000219,,,,CLD0,0,0,CLD0,
902,11898,Binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells,B,,,,,,,CHO,,51,H,8,Autocuration,6,ORIGINAL,1,,CHEMBL615751,2006-04-20 15:43:45,admin_actype,Binding affinity against [3H]-8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells,,,,,,449,BAO_0000219,,,,CLD0,0,0,CLD0,
903,14331,Binding affinity against human 5-hydroxytryptamine 1A receptor,B,,,,,,,,,51,H,8,Autocuration,2,ORIGINAL,1,,CHEMBL615752,2006-04-20 15:43:45,admin_actype,Binding affinity against human 5-hydroxytryptamine 1A receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
904,17624,Binding affinity against human 5-hydroxytryptamine 1A receptor in CHO cells labeled with [3H]8-OH-DPAT radioligand,B,,,,,,,CHO,,51,H,8,Expert,30,ORIGINAL,1,,CHEMBL615753,2006-04-20 15:43:45,admin_actype,Binding affinity against human 5-hydroxytryptamine 1A receptor in CHO cells labeled with [3H]-8-OH-DPAT radioligand,,,,,,449,BAO_0000219,,,,CLD0,0,0,CLD0,
905,17624,Binding affinity against human 5-hydroxytryptamine 1A receptor in CHO cells labeled with [3H]8-OH-DPAT radioligand; nd=not determined,B,,,,,,,CHO,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615754,2006-04-20 15:43:45,admin_actype,Binding affinity against human 5-hydroxytryptamine 1A receptor in CHO cells labeled with [3H]-8-OH-DPAT radioligand; nd=not determined,,,,,,449,BAO_0000219,,,,CLD0,0,0,CLD0,
906,3307,Binding affinity of compound to human 5-hydroxytryptamine 1A receptor,B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615755,2006-04-20 15:43:45,admin_actype,Binding affinity of compound to human 5-hydroxytryptamine 1A receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
907,6563,Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells,B,,,Homo sapiens,9606,,,CHO,,51,D,9,Expert,14,ORIGINAL,1,,CHEMBL615756,2006-04-20 15:43:45,admin_actype,Binding affinity of compound towards human 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand,,,,,,449,BAO_0000219,,,,CLD0,0,0,CLD0,
908,14165,Binding affinity for 5-hydroxytryptamine 1A receptor in HeLa transfected cell type using [3H]8-OH-DPAT as radioligand,B,,,,,,,,,51,H,8,Autocuration,5,ORIGINAL,1,,CHEMBL615757,2010-10-26 17:10:29,SQL-abbr-desc,Binding affinity of the compound for 5-hydroxytryptamine 1A receptor in HeLa transfected cell type using [3H]-8-OH-DPAT as radioligand,,,,,,,BAO_0000019,,,,CLD0,0,0,CLD0,
909,5732,Binding affinity towards cloned human 5-hydroxytryptamine 1A receptor was determined,B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615758,2010-10-26 17:10:29,SQL-abbr-desc,Binding affinity of the compound towards cloned human 5-hydroxytryptamine 1A receptor was determined,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
910,13366,In vitro affinity at human cloned 5-hydroxytryptamine 1A receptor by [3H]8-OH-DPAT displacement.,B,,,,,,,,,51,H,8,Expert,21,ORIGINAL,1,,CHEMBL615759,2006-04-20 15:43:45,admin_actype,Binding affinity of the compound towards cloned human 5-hydroxytryptamine 1A receptor was determined using [3H]-8-OH-DPAT as radioligand,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
911,17626,Binding affinity towards human 5-hydroxytryptamine 1A receptor,B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615760,2010-10-26 17:10:29,SQL-abbr-desc,Binding affinity of the compound towards human 5-hydroxytryptamine 1A receptor,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
912,6588,Binding affinity towards human 5-hydroxytryptamine 1A receptor by the displacement of [3H]5-HT radioligand from the cloned receptor expressed in HeLa cells,B,,,,,,,HeLa,,51,H,8,Expert,10,ORIGINAL,1,,CHEMBL615761,2006-11-23 12:25:29,BautoJPO,Binding affinity of the compound towards human 5-hydroxytryptamine 1A receptor by the displacement of [3H]-5HT radioligand from the cloned receptor expressed in HeLa cells,,,,,,308,BAO_0000219,,,,CLD0,0,0,CLD0,
913,16209,Binding affinity towards human 5-hydroxytryptamine 1A receptor was determined using [3H]-5-HT as radioligand,B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL872104,2010-10-26 17:10:29,SQL-abbr-desc,Binding affinity of the compound towards human 5-hydroxytryptamine 1A receptor was determined using [3H]serotonin as radioligand,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
914,15463,Binding affinity towards recombinant human 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand,B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615762,2013-12-05 18:44:55,george_spelling,Binding affinity of the compound towards recombinant human 5-hydroxytryptamine 1A receptor  was determined using [3H]8-OH-DPAT as radioligand,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
915,15463,Binding affinity towards recombinant human Compound at 1 uM was tested for the inhibition of radioligand [3H]8-OH-DPAT binding to recombinant human 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand,B,,,,,,,,,51,H,8,Autocuration,1,ORIGINAL,1,,CHEMBL615763,2013-12-05 14:36:46,george_spelling,Binding affinity of the compound towards recombinant human Compound at 1 uM was tested for the inhibition of radioligand [3H]8-OH-DPAT binding to recombinant human 5-hydroxytryptamine 1A receptor receptor was determined using [3H]8-OH-DPAT as radioligand,,,,,,,BAO_0000357,,,,CLD0,0,0,CLD0,
