drugind_id,record_id,molregno,max_phase_for_ind,mesh_id,mesh_heading,efo_id,efo_term
109019,1343956,624161,1,D008181,Lupus Nephritis,EFO:0005761,lupus nephritis
109020,1343956,624161,1,D014657,Vasculitis,EFO:0006803,vasculitis
109021,1343956,624161,2,D008258,Waldenstrom Macroglobulinemia,EFO:0009441,Waldenstrom macroglobulinemia
109022,1343956,624161,1,D009362,Neoplasm Metastasis,EFO:0009709,metastatic neoplasm
109023,1343956,624161,2,D005185,Fallopian Tube Neoplasms,EFO:1000251,Fallopian Tube Carcinoma
109024,1343956,624161,2,D006646,"Histiocytosis, Langerhans-Cell",EFO:1000318,Langerhans Cell Histiocytosis
109025,1343956,624161,2,D007943,"Leukemia, Hairy Cell",EFO:1000956,hairy cell leukemia
109026,1343956,624161,2,D010534,Peritoneal Neoplasms,EFO:1001100,peritoneal neoplasm
109027,1343956,624161,1,D018316,Gliosarcoma,EFO:1001465,gliosarcoma
109028,1343956,624161,2,D015477,"Leukemia, Myelomonocytic, Chronic",EFO:1001779,chronic myelomonocytic leukemia
109029,1343956,624161,2,D006457,"Hemoglobinuria, Paroxysmal",Orphanet:447,Paroxysmal nocturnal hemoglobinuria
109030,1343956,624161,2,D008232,Lymphoproliferative Disorders,,
109031,1344273,3859,3,D003693,Delirium,EFO:0009267,delirium
109032,1344273,3859,3,D009325,Nausea,HP:0002018,Nausea
109033,1344273,3859,1,D006816,Huntington Disease,Orphanet:399,Huntington disease
109034,1344274,4730,2,D009134,"Muscular Atrophy, Spinal",EFO:0008525,spinal muscular atrophy
109035,1343733,250908,1,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma,EFO:0000220,acute lymphoblastic leukemia
109036,1343733,250908,1,D009369,Neoplasms,EFO:0000311,cancer
109037,1343733,250908,2,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
109038,1343733,250908,2,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
109039,1343733,250908,2,D007627,Keloid,EFO:0004212,Keloid
109040,1343733,250908,2,D005185,Fallopian Tube Neoplasms,EFO:1000251,Fallopian Tube Carcinoma
109041,1343733,250908,2,D010534,Peritoneal Neoplasms,EFO:1001100,peritoneal neoplasm
109042,1343733,250908,2,D051437,Renal Insufficiency,EFO:1002048,kidney failure
109043,1344529,674360,1,D006973,Hypertension,EFO:0000537,hypertension
109044,1344529,674360,2,D014947,Wounds and Injuries,EFO:0000546,injury
109045,1344529,674360,0,D010190,Pancreatic Neoplasms,EFO:0002618,pancreatic carcinoma
109046,1344529,674360,2,D006261,Headache,HP:0002315,Headache
109047,1344852,119640,3,D016411,"Lymphoma, T-Cell, Peripheral",EFO:0000211,unspecified peripheral T-cell lymphoma
109048,1344852,119640,3,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
109049,1344852,119640,1,D009362,Neoplasm Metastasis,EFO:0009708,metastasis
109050,1344852,119640,3,D005185,Fallopian Tube Neoplasms,EFO:1000251,Fallopian Tube Carcinoma
109051,1344852,119640,3,D012192,Retroviridae Infections,EFO:1000613,Uterine Carcinosarcoma
109052,1344852,119640,3,D010534,Peritoneal Neoplasms,EFO:1001100,peritoneal neoplasm
109053,1343480,674406,1,D051437,Renal Insufficiency,,
109054,1343339,263453,1,D005401,Fissure in Ano,HP:0012390,anal fissure
109055,1343577,13758,3,D019522,Vaginal Discharge,EFO:0009365,vaginal discharge
109056,1343577,13758,1,D065626,Non-alcoholic Fatty Liver Disease,EFO:1001249,non-alcoholic steatohepatitis
109057,1344490,33679,4,D000505,Alopecia,Orphanet:79364,Alopecia
109058,1343478,486421,1,D006258,Head and Neck Neoplasms,EFO:0006859,head and neck malignant neoplasia
109059,1344230,374548,2,D002277,Carcinoma,EFO:0000313,carcinoma
109060,1344230,374548,1,D018275,"Carcinoma, Lobular",EFO:0008509,lobular breast carcinoma
109061,1344230,374548,2,D010534,Peritoneal Neoplasms,EFO:1001100,peritoneal neoplasm
109062,1344230,374548,2,D000312,"Adrenal Hyperplasia, Congenital",Orphanet:418,Congenital adrenal hyperplasia
109063,1344870,675075,3,D007669,Kidney Calculi,EFO:0004253,nephrolithiasis
109064,1344870,675075,2,D019534,Shoulder Impingement Syndrome,EFO:1001178,shoulder impingement syndrome
109065,1344870,675075,3,D001416,Back Pain,HP:0003418,back pain
109066,1344870,675075,2,D008269,Macular Edema,,
109067,1705281,23745,1,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
109068,1705281,23745,1,D003929,Diabetic Neuropathies,EFO:1000783,diabetic neuropathy
109069,1344369,675089,1,D002288,"Adenocarcinoma, Mucinous",EFO:0000197,mucinous carcinoma
109070,1344369,675089,3,D004938,Esophageal Neoplasms,EFO:0005922,esophageal squamous cell carcinoma
109071,1344369,675089,1,D001749,Urinary Bladder Neoplasms,EFO:0008528,urothelial carcinoma
109072,1344369,675089,1,D004067,Digestive System Neoplasms,EFO:0008549,digestive system neoplasm
109073,1344369,675089,1,D009362,Neoplasm Metastasis,EFO:0009708,metastasis
109074,1344369,675089,3,D018281,Cholangiocarcinoma,EFO:1001961,intrahepatic cholangiocarcinoma
109075,1705284,162444,2,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
109076,1343212,674279,2,D015179,Colorectal Neoplasms,EFO:1001951,colorectal carcinoma
109077,1344780,132003,2,D014820,Vitiligo,EFO:0004208,Vitiligo
109078,1344968,7494,1,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction
109079,1344968,7494,2,D006323,Heart Arrest,EFO:0009492,cardiac arrest
109080,1344968,7494,2,D009102,Multiple Organ Failure,EFO:1001373,Multiple Organ Failure
109081,1705291,549033,1,D009103,Multiple Sclerosis,EFO:0003885,multiple sclerosis
109082,1344005,675703,2,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
109083,1344005,675703,2,D005185,Fallopian Tube Neoplasms,EFO:1000251,Fallopian Tube Carcinoma
109084,1344005,675703,2,D010534,Peritoneal Neoplasms,EFO:1001100,peritoneal neoplasm
109085,1344829,368538,1,D002288,"Adenocarcinoma, Mucinous",EFO:0000197,mucinous carcinoma
109086,1344829,368538,1,D005910,Glioma,EFO:0000326,central nervous system cancer
109087,1344829,368538,1,D002280,"Carcinoma, Basal Cell",EFO:0004193,basal cell carcinoma
109088,1344829,368538,3,D001749,Urinary Bladder Neoplasms,EFO:0008528,urothelial carcinoma
109089,1344829,368538,1,D004067,Digestive System Neoplasms,EFO:0008549,digestive system neoplasm
109090,1344829,368538,1,D009362,Neoplasm Metastasis,EFO:0009708,metastasis
109091,1344829,368538,3,D018281,Cholangiocarcinoma,EFO:1001961,intrahepatic cholangiocarcinoma
109092,1344085,252155,3,D013226,Status Epilepticus,EFO:0008526,status epilepticus
109093,1344085,252155,2,D011115,Polyneuropathies,EFO:0009562,polyneuropathy
109094,1343172,674607,3,D007634,Keratitis,EFO:0009449,keratitis
109095,1344059,365284,2,D005185,Fallopian Tube Neoplasms,EFO:1000251,Fallopian Tube Carcinoma
109096,1344059,365284,2,D010534,Peritoneal Neoplasms,EFO:1001100,peritoneal neoplasm
109097,1702743,581859,0,D007239,Infection,EFO:0000544,infection
109098,1702743,581859,1,D001424,Bacterial Infections,EFO:0000771,bacterial disease
109099,1343770,1051124,2,D006345,"Heart Septal Defects, Ventricular",Orphanet:1480,Ventricular septal defect
109100,1343139,2197669,3,D001987,Bronchiectasis,HP:0002110,Bronchiectasis
109101,1699970,675144,3,D001416,Back Pain,HP:0003418,back pain
109102,1343073,2994,2,D000437,Alcoholism,EFO:0003829,alcohol dependence
109103,1344083,52087,2,D000312,"Adrenal Hyperplasia, Congenital",Orphanet:418,Congenital adrenal hyperplasia
109104,1699971,197166,2,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
109105,1699971,197166,2,D005185,Fallopian Tube Neoplasms,EFO:1000251,Fallopian Tube Carcinoma
109106,1699971,197166,2,D010534,Peritoneal Neoplasms,EFO:1001100,peritoneal neoplasm
109107,1703279,1121332,1,D013276,Stomach Ulcer,EFO:0009454,gastric ulcer
109108,1343340,1795,3,D004415,Dyspepsia,EFO:0008533,dyspepsia
109109,1343340,1795,2,D011704,Pyelonephritis,EFO:1001141,pyelonephritis
109110,1344735,82983,4,D009369,Neoplasms,EFO:0000616,neoplasm
109111,1344735,82983,2,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
109112,1344735,82983,2,D002276,Carcinoid Tumor,EFO:0004243,carcinoid tumor
109113,1344735,82983,1,D005185,Fallopian Tube Neoplasms,EFO:1000251,Fallopian Tube Carcinoma
109114,1344735,82983,2,D010534,Peritoneal Neoplasms,EFO:1001100,peritoneal neoplasm
109115,1344735,82983,2,D046152,Gastrointestinal Stromal Tumors,Orphanet:44890,Gastrointestinal stromal tumor
109116,1344167,2197422,0,D010019,Osteomyelitis,EFO:0003102,osteomyelitis
109117,1699976,573408,3,D012893,Sleep Wake Disorders,EFO:0008568,Sleep Disorder
109118,1703290,715210,3,D003371,Cough,HP:0012735,Cough
109119,1344560,675070,2,D007037,Hypothyroidism,EFO:0004705,hypothyroidism
109120,1344560,675070,3,D006330,"Heart Defects, Congenital",HP:0030680,"Abnormality of cardiovascular system morphology {http://www.co-ode.org/patterns#createdBy=""http://www.ebi.ac.uk/ontology/webulous#OPPL_pattern""}"
109121,1343113,16959,2,D010146,Pain,EFO:0003843,pain
109122,1343113,16959,3,D013226,Status Epilepticus,EFO:0008526,status epilepticus
109123,1343113,16959,2,D003693,Delirium,EFO:0009267,delirium
109124,1343113,16959,1,D014832,Voice Disorders,EFO:0009692,voice disorders
109125,1343113,16959,3,D014717,Vertigo,HP:0002321,vertigo
109126,1343077,1712,3,D015817,Eye Infections,EFO:1001888,eye infection
109127,1703295,1151796,4,D013375,Substance Withdrawal Syndrome,EFO:0005800,substance withdrawal syndrome
109128,1344851,674462,1,D007006,Hypogonadism,HP:0000044,"Hypogonadotrophic hypogonadism {http://www.co-ode.org/patterns#createdBy=""http://www.ebi.ac.uk/ontology/webulous#OPPL_pattern""}"
109129,1344406,21459,3,D004715,Endometriosis,EFO:0001065,endometriosis
109130,1344406,21459,2,D002189,Marijuana Abuse,EFO:0007191,cannabis dependence
109131,1344406,21459,2,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
109132,1344406,21459,3,D059350,Chronic Pain,HP:0012532,chronic pain
109133,1343814,469217,2,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
109134,1343814,469217,2,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction
109135,1343814,469217,1,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
109136,1343814,469217,4,D000152,Acne Vulgaris,EFO:0003894,acne
109137,1343814,469217,1,D005185,Fallopian Tube Neoplasms,EFO:1000251,Fallopian Tube Carcinoma
109138,1343814,469217,1,D010534,Peritoneal Neoplasms,EFO:1001100,peritoneal neoplasm
109139,1343814,469217,2,D017202,Myocardial Ischemia,EFO:1001375,Myocardial Ischemia
109140,1343814,469217,2,D052016,Mucositis,EFO:1001898,mucositis
109141,1343764,26386,3,D001424,Bacterial Infections,EFO:0000771,bacterial disease
109142,1343764,26386,2,D003141,Communicable Diseases,EFO:0005741,infectious disease
109143,1343764,26386,3,D011704,Pyelonephritis,EFO:1001141,pyelonephritis
109144,1343764,26386,3,D053717,"Pneumonia, Ventilator-Associated",EFO:1001865,ventilator-associated pneumonia
109145,1343529,1449169,3,D010300,Parkinson Disease,EFO:0002508,Parkinson's disease
109146,1343529,1449169,2,D002189,Marijuana Abuse,EFO:0007191,cannabis dependence
109147,1703308,93995,3,D004415,Dyspepsia,EFO:0008533,dyspepsia
109148,1703310,1788,1,D006333,Heart Failure,EFO:0000373,congestive heart failure
109149,1703310,1788,1,D003324,Coronary Artery Disease,EFO:0000378,coronary artery disease
109150,1703310,1788,1,D001424,Bacterial Infections,EFO:0000771,bacterial disease
109151,1703310,1788,1,D008180,"Lupus Erythematosus, Systemic",EFO:0002690,systemic lupus erythematosus
109152,1703310,1788,1,D004415,Dyspepsia,EFO:0008533,dyspepsia
109153,1703310,1788,3,D010032,Otitis Externa,EFO:0009560,otitis externa
109154,1703310,1788,1,D066126,Cardiotoxicity,EFO:1001482,cardiotoxicity
109155,1344558,181939,3,D009134,"Muscular Atrophy, Spinal",EFO:0008525,spinal muscular atrophy
109156,1344558,181939,3,D006980,Hyperthyroidism,EFO:0009189,Hyperthyroidism
109157,1703318,372428,2,D007239,Infection,EFO:0000544,infection
109158,1703318,372428,2,D012871,Skin Diseases,EFO:0000701,skin disease
109159,1344033,44010,3,D044342,Malnutrition,EFO:0008572,malnutrition
109160,1344009,480382,1,D008224,"Lymphoma, Follicular",EFO:0000096,neoplasm of mature B-cells
109161,1344009,480382,1,D013274,Stomach Neoplasms,EFO:0000178,gastric carcinoma
109162,1344009,480382,2,D016403,"Lymphoma, Large B-Cell, Diffuse",EFO:0000403,diffuse large B-cell lymphoma
109163,1344009,480382,1,D014594,Uterine Neoplasms,EFO:0003859,uterine neoplasm
109164,1344009,480382,1,D016889,Endometrial Neoplasms,EFO:0004230,endometrial neoplasm
109165,1344009,480382,1,D018281,Cholangiocarcinoma,EFO:0005221,cholangiocarcinoma
109166,1344009,480382,1,D008228,"Lymphoma, Non-Hodgkin",EFO:0005952,non-Hodgkins lymphoma
109167,1344009,480382,2,D007952,"Leukemia, Plasma Cell",EFO:0006475,plasma cell leukemia
109168,1344009,480382,2,D010954,Plasmacytoma,EFO:0006738,plasmacytoma
109169,1344009,480382,1,D018442,"Lymphoma, B-Cell, Marginal Zone",EFO:1000630,marginal zone B-cell lymphoma
109170,1344009,480382,1,D009182,Mycosis Fungoides,EFO:1001051,mycosis fungoides
109171,2139017,448872,3,D001281,Atrial Fibrillation,EFO:0000275,atrial fibrillation
109172,2139017,448872,3,D009369,Neoplasms,EFO:0000311,cancer
109173,2139017,448872,3,D012772,"Shock, Septic",EFO:0006834,septic shock
109174,1703326,2223,2,D002189,Marijuana Abuse,EFO:0007191,cannabis dependence
109175,1703326,2223,2,D020528,"Multiple Sclerosis, Chronic Progressive",EFO:0008522,secondary progressive multiple sclerosis
109176,1703326,2223,1,D019263,Dysthymic Disorder,EFO:0008623,dysthymic disorder
109177,1344750,674282,4,D014552,Urinary Tract Infections,EFO:0003103,urinary tract infection
109178,1343629,674816,2,D001762,Blepharitis,EFO:0009536,blepharitis
109179,1343545,112655,1,D000690,Amyotrophic Lateral Sclerosis,EFO:0000253,amyotrophic lateral sclerosis
109180,1343545,112655,1,D014029,Tobacco Use Disorder,EFO:0003768,nicotine dependence
109181,1344076,419542,2,D003876,"Dermatitis, Atopic",EFO:0000274,atopic eczema
109182,1344077,699431,2,D018805,Sepsis,HP:0100806,sepsis
109183,1699996,2335038,3,D006940,Hyperemia,EFO:0003822,hyperemia
109184,1344547,33986,3,D016263,AIDS-Associated Nephropathy,EFO:0007313,HIV-associated nephropathy
109185,1343308,38727,2,D020528,"Multiple Sclerosis, Chronic Progressive",EFO:0008522,secondary progressive multiple sclerosis
109186,1343308,38727,2,D060825,Cognitive Dysfunction,HP:0100543,cognitive impairment
109187,1343752,635,1,D009290,Narcolepsy,EFO:0000614,narcolepsy with cataplexy
109188,1343752,635,1,D010300,Parkinson Disease,EFO:0002508,Parkinson's disease
109189,1343752,635,1,D006970,Disorders of Excessive Somnolence,EFO:0005246,hypersomnia
109190,1344986,2197586,1,D014947,Wounds and Injuries,EFO:0000546,injury
109191,1344986,2197586,0,D010019,Osteomyelitis,EFO:0003102,osteomyelitis
109192,1344986,2197586,2,D013203,Staphylococcal Infections,EFO:0005681,Staphylococcus aureus infection
109193,1344797,674757,1,D013276,Stomach Ulcer,EFO:0009454,gastric ulcer
109194,1344797,674757,4,D004412,Dysmenorrhea,HP:0100607,dysmenorrhea
109195,1700003,21698,0,D007024,"Hypotension, Orthostatic",EFO:0005252,orthostatic hypotension
109196,1703344,27569,2,D020521,Stroke,EFO:0000712,stroke
109197,1344505,674934,1,D005910,Glioma,EFO:0000326,central nervous system cancer
109198,1344505,674934,1,D009447,Neuroblastoma,EFO:0000621,neuroblastoma
109199,1344505,674934,1,D012509,Sarcoma,EFO:0000691,sarcoma
109200,1343160,30180,3,D001249,Asthma,EFO:0000270,asthma
109201,1343160,30180,1,D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",EFO:0000339,chronic myelogenous leukemia
109202,1343160,30180,3,D012135,Respiratory Sounds,EFO:0009715,wheezing
109203,1343160,30180,2,D011671,Pulpitis,EFO:1001139,pulpitis
109204,1344065,674885,1,D008881,Migraine Disorders,EFO:0003821,migraine disorder
109205,1344065,674885,2,D008796,Metrorrhagia,HP:0100608,metrorrhagia
109206,1344283,992160,0,D010019,Osteomyelitis,EFO:0003102,osteomyelitis
109207,1343570,16656,1,D013313,"Stress Disorders, Post-Traumatic",EFO:0001358,post-traumatic stress disorder
109208,1343570,16656,2,D003866,Depressive Disorder,EFO:0003761,unipolar depression
109209,1343570,16656,4,D000152,Acne Vulgaris,EFO:0003894,acne
109210,1343570,16656,1,D008228,"Lymphoma, Non-Hodgkin",EFO:0005952,non-Hodgkins lymphoma
109211,1343084,328164,2,D015658,HIV Infections,EFO:0000180,HIV-1 infection
109212,1343084,328164,1,D009369,Neoplasms,EFO:0000311,cancer
109213,1343084,328164,3,D004412,Dysmenorrhea,HP:0100607,dysmenorrhea
109214,1344972,675107,1,D018288,"Carcinoma, Small Cell",EFO:0008524,small cell carcinoma
109215,1705871,431765,3,D010024,Osteoporosis,EFO:0003882,osteoporosis
109216,1700015,22873,2,D019547,Neck Pain,HP:0030833,neck pain
109217,1705333,238336,0,D001714,Bipolar Disorder,EFO:0000289,bipolar disorder
109218,1705333,238336,0,D003866,Depressive Disorder,EFO:0003761,unipolar depression
109219,1705333,238336,2,D009771,Obsessive-Compulsive Disorder,EFO:0004242,obsessive-compulsive disorder
109220,1705333,238336,3,D002056,Burns,EFO:0009516,burn
109221,1705333,238336,3,D012131,Respiratory Insufficiency,HP:0002093,"Respiratory insufficiency {http://www.co-ode.org/patterns#createdBy=""http://www.ebi.ac.uk/ontology/webulous#OPPL_pattern""}"
109222,1344871,9495,2,D016893,Carotid Stenosis,EFO:0002615,internal carotid artery stenosis
109223,1344871,9495,2,D006331,Heart Diseases,EFO:0003777,heart disease
109224,1344871,9495,2,D002537,Intracranial Arteriosclerosis,EFO:1000860,cerebral atherosclerosis
109225,1344871,9495,2,D060825,Cognitive Dysfunction,HP:0100543,cognitive impairment
109226,1344871,9495,3,D052439,Lipid Metabolism Disorders,Orphanet:309005,Disorder of lipid metabolism
109227,1343355,1672366,1,D005756,Gastritis,EFO:0000217,gastritis
109228,1343355,1672366,1,D018589,Gastroparesis,EFO:1000948,gastroparesis
109229,1343839,674758,2,D015658,HIV Infections,EFO:0000764,HIV infection
109230,1343839,674758,2,D011247,Pregnancy,EFO:0002950,pregnancy
109231,1343839,674758,2,D008796,Metrorrhagia,HP:0100608,metrorrhagia
109232,1343816,187962,2,D020528,"Multiple Sclerosis, Chronic Progressive",EFO:0008520,primary progressive multiple sclerosis
109233,1343816,187962,2,D020528,"Multiple Sclerosis, Chronic Progressive",EFO:0008522,secondary progressive multiple sclerosis
109234,1343816,187962,3,D004412,Dysmenorrhea,HP:0100607,dysmenorrhea
109235,1344958,33202,1,D015658,HIV Infections,EFO:0000764,HIV infection
109236,1344958,33202,1,D044342,Malnutrition,EFO:0008572,malnutrition
109237,1344958,33202,2,D007410,Intestinal Diseases,EFO:0009431,intestinal disease
109238,1344484,10898,1,D001749,Urinary Bladder Neoplasms,EFO:0000292,bladder carcinoma
109239,1344484,10898,1,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
109240,1344484,10898,1,D012509,Sarcoma,EFO:0000691,sarcoma
109241,1344484,10898,1,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
109242,1344484,10898,1,D002292,"Carcinoma, Renal Cell",EFO:0002890,renal carcinoma
109243,1344484,10898,1,D001859,Bone Neoplasms,EFO:0003820,bone neoplasm
109244,1344484,10898,1,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
109245,1344484,10898,1,D008228,"Lymphoma, Non-Hodgkin",EFO:0005952,non-Hodgkins lymphoma
109246,1344484,10898,1,D009362,Neoplasm Metastasis,EFO:0009708,metastasis
