mecref_id,mec_id,ref_type,ref_id,ref_url
12489,7408,FDA,label/2019/212819s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212819s000lbl.pdf
12490,7346,FDA,label/2018/208078s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/208078s000lbl.pdf
12491,7347,FDA,label/2018/210238s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210238s000lbl.pdf
12492,7348,FDA,label/2018/210806s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210806s000lbl.pdf
12493,7349,FDA,label/2018/209299lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/209299lbl.pdf
12494,7350,FDA,label/2018/211349s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/211349s000lbl.pdf
12495,7357,FDA,label/2018/209521s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/209521s000lbl.pdf
12496,7362,FDA,label/2018/210854s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210854s000lbl.pdf
12497,7363,FDA,label/2018/761116s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761116s000lbl.pdf
12498,7365,FDA,label/2018/210854s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210854s000lbl.pdf
12499,7367,FDA,"label/2018/206709s000,207223s000lbl.pdf","https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/206709s000,207223s000lbl.pdf"
12500,7374,FDA,label/2018/210795s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210795s000lbl.pdf
12501,7375,FDA,label/2018/208627s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/208627s000lbl.pdf
12502,7376,FDA,label/2018/761116s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761116s000lbl.pdf
12503,7384,FDA,label/2019/761085s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761085s000lbl.pdf
12504,7385,FDA,label/2018/210251s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210251s000lbl.pdf
12505,7386,FDA,label/2018/211710s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/211710s000lbl.pdf
12506,7395,FDA,label/2018/209627s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/209627s000lbl.pdf
12507,7346,Other,https://www.ema.europa.eu/documents/product-information/firdapse-epar-product-information_en.pdf,https://www.ema.europa.eu/documents/product-information/firdapse-epar-product-information_en.pdf
12508,7347,FDA,nda/2018/210238Orig1s000MultidisciplineR.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/210238Orig1s000MultidisciplineR.pdf
12509,7348,PubMed,27124362,http://europepmc.org/abstract/MED/27124362
12510,7349,PubMed,28967793,http://europepmc.org/abstract/MED/28967793
12511,7350,PubMed,28516360,http://europepmc.org/abstract/MED/28516360
12512,7357,PubMed,30397052,http://europepmc.org/abstract/MED/30397052
12513,7362,PubMed,29941893,http://europepmc.org/abstract/MED/29941893
12514,7363,PubMed,30621282,http://europepmc.org/abstract/MED/30621282
12515,7365,PubMed,29941893,http://europepmc.org/abstract/MED/29941893
12516,7367,Other,https://www.ema.europa.eu/documents/product-information/diacomit-epar-product-information_en.pdf,https://www.ema.europa.eu/documents/product-information/diacomit-epar-product-information_en.pdf
12517,7367,PubMed,24001087,http://europepmc.org/abstract/MED/24001087
12518,7367,PubMed,25792327,http://europepmc.org/abstract/MED/25792327
12519,7374,Other,https://gtr.ukri.org/projects?ref=MR/L000644/1,https://gtr.ukri.org/projects?ref=MR/L000644/1
12520,7375,PubMed,16189015,http://europepmc.org/abstract/MED/16189015
12521,7376,PubMed,30621282,http://europepmc.org/abstract/MED/30621282
12522,7384,PubMed,29033286,http://europepmc.org/abstract/MED/29033286
12523,7385,PubMed,29769116,http://europepmc.org/abstract/MED/29769116
12524,7386,PubMed,28578312,http://europepmc.org/abstract/MED/28578312
12525,7395,PubMed,27824503,http://europepmc.org/abstract/MED/27824503
12526,5460,FDA,label/2018/761104s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761104s000lbl.pdf
12527,7409,FDA,label/2018/761104s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761104s000lbl.pdf
12528,7409,PubMed,2885323,http://europepmc.org/abstract/MED/2885323
12529,5460,PubMed,2885323,http://europepmc.org/abstract/MED/2885323
12530,7311,FDA,label/2018/208078s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/208078s000lbl.pdf
12531,7311,Other,https://www.ema.europa.eu/documents/product-information/firdapse-epar-product-information_en.pdf,https://www.ema.europa.eu/documents/product-information/firdapse-epar-product-information_en.pdf
12532,7286,DailyMed,setid=84f7c21f-d0af-4ae6-9cd5-d5af96ade329,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=84f7c21f-d0af-4ae6-9cd5-d5af96ade329
12533,7286,PubMed,24795654,http://europepmc.org/abstract/MED/24795654
12534,7329,PubMed,3038022,http://europepmc.org/abstract/MED/3038022
12535,7329,PubMed,3474745,http://europepmc.org/abstract/MED/3474745
12536,7329,PubMed,3480361,http://europepmc.org/abstract/MED/3480361
12537,7329,Wikipedia,Cilastatin,http://en.wikipedia.org/wiki/Cilastatin
12538,7267,DailyMed,setid=fc6ae30e-868b-4ac9-b69d-900922503998,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=fc6ae30e-868b-4ac9-b69d-900922503998
12539,7273,DailyMed,setid=92018a65-38f6-45f7-91d4-a34921b81d0d,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=92018a65-38f6-45f7-91d4-a34921b81d0d
12540,7273,PubMed,20713549,http://europepmc.org/abstract/MED/20713549
12541,7300,FDA,label/2011/020140s002lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020140s002lbl.pdf
12542,7284,ISBN,"9780702034718 PP. 497, 533",http://www.isbnsearch.org/isbn/9780702034718
12543,7284,Wikipedia,Benzodiazepine,http://en.wikipedia.org/wiki/Benzodiazepine
12544,7284,Wikipedia,GABAA_receptor,http://en.wikipedia.org/wiki/GABAA_receptor
12545,7284,Wikipedia,Midazolam,http://en.wikipedia.org/wiki/Midazolam
12546,7279,DailyMed,setid=187c2ad2-176e-497b-90bd-1ba4a6509062,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=187c2ad2-176e-497b-90bd-1ba4a6509062
12547,7279,FDA,"label/2009/019090s053,019593s042lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/019090s053,019593s042lbl.pdf"
12548,5371,FDA,label/2019/209884s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/209884s000lbl.pdf
12549,7383,PubMed,22646698,http://europepmc.org/abstract/MED/22646698
12550,7383,PubMed,23285242,http://europepmc.org/abstract/MED/23285242
12551,7411,PubMed,23779105,http://europepmc.org/abstract/MED/23779105
12552,7410,PubMed,23779105,http://europepmc.org/abstract/MED/23779105
12553,5407,FDA,label/2019/210557s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/210557s000lbl.pdf
12554,7387,PubMed,12851303,http://europepmc.org/abstract/MED/12851303
12555,7387,PubMed,17584130,http://europepmc.org/abstract/MED/17584130
12556,7387,Wikipedia,Bremelanotide,http://en.wikipedia.org/wiki/Bremelanotide
12557,6902,PubMed,24170767,http://europepmc.org/abstract/MED/24170767
12558,7253,PubMed,24170767,http://europepmc.org/abstract/MED/24170767
12559,7412,PubMed,24170767,http://europepmc.org/abstract/MED/24170767
12560,7413,PubMed,24170767,http://europepmc.org/abstract/MED/24170767
12561,7412,FDA,label/2017/209936s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/209936s000lbl.pdf
12562,7413,FDA,label/2017/209936s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/209936s000lbl.pdf
12563,6902,PubMed,15705718,http://europepmc.org/abstract/MED/15705718
12564,7253,PubMed,15705718,http://europepmc.org/abstract/MED/15705718
12565,7412,PubMed,15705718,http://europepmc.org/abstract/MED/15705718
12566,7413,PubMed,15705718,http://europepmc.org/abstract/MED/15705718
12567,7417,Other,https://www.pfizer.com/files/news/esmo/dacomitinib_fact_sheet.pdf,https://www.pfizer.com/files/news/esmo/dacomitinib_fact_sheet.pdf
12568,7417,PubMed,18089823,http://europepmc.org/abstract/MED/18089823
12569,7415,Other,https://www.pfizer.com/files/news/esmo/dacomitinib_fact_sheet.pdf,https://www.pfizer.com/files/news/esmo/dacomitinib_fact_sheet.pdf
12570,7415,PubMed,18089823,http://europepmc.org/abstract/MED/18089823
12571,7416,Other,https://www.pfizer.com/files/news/esmo/dacomitinib_fact_sheet.pdf,https://www.pfizer.com/files/news/esmo/dacomitinib_fact_sheet.pdf
12572,7416,PubMed,18089823,http://europepmc.org/abstract/MED/18089823
12573,5110,FDA,label/2018/211349s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/211349s000lbl.pdf
12574,5110,PubMed,28516360,http://europepmc.org/abstract/MED/28516360
12575,5111,FDA,label/2018/211349s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/211349s000lbl.pdf
12576,5111,PubMed,28516360,http://europepmc.org/abstract/MED/28516360
12577,7350,Other,http://meetinglibrary.asco.org/content/131170-144,http://meetinglibrary.asco.org/content/131170-144
12578,7350,PubMed,26555154,http://europepmc.org/abstract/MED/26555154
12579,7418,FDA,label/2018/211349s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/211349s000lbl.pdf
12580,7418,PubMed,28516360,http://europepmc.org/abstract/MED/28516360
12581,7418,Other,http://meetinglibrary.asco.org/content/131170-144,http://meetinglibrary.asco.org/content/131170-144
12582,7418,PubMed,26555154,http://europepmc.org/abstract/MED/26555154
12583,7419,ClinicalTrials,NCT01006616,https://clinicaltrials.gov/ct2/show/NCT01006616
12584,4917,ClinicalTrials,NCT01006616,https://clinicaltrials.gov/ct2/show/NCT01006616
12585,4918,ClinicalTrials,NCT01006616,https://clinicaltrials.gov/ct2/show/NCT01006616
12586,7419,PubMed,17181143,http://europepmc.org/abstract/MED/17181143
12587,4917,PubMed,17181143,http://europepmc.org/abstract/MED/17181143
12588,4918,PubMed,17181143,http://europepmc.org/abstract/MED/17181143
12589,3892,PubMed,17496165,http://europepmc.org/abstract/MED/17496165
12590,3892,PubMed,17496166,http://europepmc.org/abstract/MED/17496166
12591,7419,PubMed,17496165,http://europepmc.org/abstract/MED/17496165
12592,7419,PubMed,17496166,http://europepmc.org/abstract/MED/17496166
12596,5285,FDA,label/2017/208051s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208051s000lbl.pdf
12597,5286,FDA,label/2017/208051s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208051s000lbl.pdf
12598,7420,FDA,label/2017/208051s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208051s000lbl.pdf
12599,7420,PubMed,15715478,http://europepmc.org/abstract/MED/15715478
12600,7420,PubMed,26089701,http://europepmc.org/abstract/MED/26089701
12601,7421,FDA,label/2017/208051s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208051s000lbl.pdf
12602,7421,PubMed,15715478,http://europepmc.org/abstract/MED/15715478
12603,7421,PubMed,26089701,http://europepmc.org/abstract/MED/26089701
12604,7422,FDA,label/2017/208051s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208051s000lbl.pdf
12605,7422,PubMed,15715478,http://europepmc.org/abstract/MED/15715478
12606,7422,PubMed,26089701,http://europepmc.org/abstract/MED/26089701
12607,7423,FDA,label/2017/208051s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208051s000lbl.pdf
12608,7423,PubMed,15715478,http://europepmc.org/abstract/MED/15715478
12609,7423,PubMed,26089701,http://europepmc.org/abstract/MED/26089701
12610,5681,FDA,label/2017/208447lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208447lbl.pdf
12611,5922,FDA,label/2017/208447lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208447lbl.pdf
12612,7424,PubMed,19873981,http://europepmc.org/abstract/MED/19873981
12613,7424,FDA,label/2017/208447lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208447lbl.pdf
12614,7425,PubMed,19873981,http://europepmc.org/abstract/MED/19873981
12615,7425,FDA,label/2017/208447lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208447lbl.pdf
12616,2424,PubMed,24893891,http://europepmc.org/abstract/MED/24893891
12617,2424,PubMed,25271963,http://europepmc.org/abstract/MED/25271963
12618,5260,DailyMed,setid=5e81b4a7-b971-45e1-9c31-29cea8c87ce7,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5e81b4a7-b971-45e1-9c31-29cea8c87ce7
12619,4796,FDA,label/2019/211810s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211810s000lbl.pdf
12620,4797,PubMed,25847190,http://europepmc.org/abstract/MED/25847190
12621,4797,FDA,label/2019/211810s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211810s000lbl.pdf
12622,4798,FDA,label/2019/211810s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211810s000lbl.pdf
12623,7426,PubMed,22039576,http://europepmc.org/abstract/MED/22039576
12624,7426,PubMed,25847190,http://europepmc.org/abstract/MED/25847190
12625,7426,FDA,label/2019/211810s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211810s000lbl.pdf
12626,7427,PubMed,22039576,http://europepmc.org/abstract/MED/22039576
12627,7427,PubMed,25847190,http://europepmc.org/abstract/MED/25847190
12628,7427,FDA,label/2019/211810s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211810s000lbl.pdf
12629,7389,PubMed,22039576,http://europepmc.org/abstract/MED/22039576
12630,7389,PubMed,25847190,http://europepmc.org/abstract/MED/25847190
12631,7429,Other,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=NCI_Thesaurus&code=C101538,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=NCI_Thesaurus&code=C101538
12632,7428,PubMed,27835869,http://europepmc.org/abstract/MED/27835869
12633,7431,PubMed,31082193,http://europepmc.org/abstract/MED/31082193
12634,7430,PubMed,31082193,http://europepmc.org/abstract/MED/31082193
12635,7432,Other,https://cancerres.aacrjournals.org/content/78/13_Supplement/5789,https://cancerres.aacrjournals.org/content/78/13_Supplement/5789
12636,7433,PubMed,30476723,http://europepmc.org/abstract/MED/30476723
12637,7433,PubMed,31520897,http://europepmc.org/abstract/MED/31520897
12638,7434,DOI,10.1002/hon.131_2629,https://doi.org/10.1002/hon.131_2629
12639,7434,Other,https://cancerres.aacrjournals.org/content/79/13_Supplement/4485,https://cancerres.aacrjournals.org/content/79/13_Supplement/4485
12640,7438,Other,https://n.neurology.org/content/86/16_Supplement/PL01.002.short,https://n.neurology.org/content/86/16_Supplement/PL01.002.short
12641,7439,DOI,10.1200/JCO.2018.36.15_suppl.3095,https://doi.org/10.1200/JCO.2018.36.15_suppl.3095
12642,7439,Other,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liver-x-receptor-beta-agonist-rgx-104,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liver-x-receptor-beta-agonist-rgx-104
12656,7440,FDA,label/2019/0212194s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/0212194s000lbl.pdf
12657,7442,FDA,label/2019/212839s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212839s000lbl.pdf
12658,7443,PubMed,30743314,http://europepmc.org/abstract/MED/30743314
12659,7443,FDA,label/2019/213137s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/213137s000lbl.pdf
12660,7444,FDA,label/2019/210797s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/210797s000lbl.pdf
12661,7445,FDA,label/2019/211527s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211527s000lbl.pdf
12662,7446,FDA,label/2019/761136lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761136lbl.pdf
12663,7447,FDA,"label/2019/211672s000,211673s000lbl.pdf","https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211672s000,211673s000lbl.pdf"
12664,7448,FDA,label/2019/211280s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211280s000lbl.pdf
12665,7449,FDA,label/2019/211675s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211675s000lbl.pdf
12666,7450,FDA,label/2019/209445s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/209445s000lbl.pdf
12667,7451,FDA,label/2019/212327s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212327s000lbl.pdf
12668,7452,FDA,label/2019/212327s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212327s000lbl.pdf
12669,7453,FDA,label/2019/761128s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761128s000lbl.pdf
12670,7454,FDA,label/2019/212725s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212725s000lbl.pdf
12671,7455,FDA,label/2019/212725s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212725s000lbl.pdf
12672,7456,FDA,label/2019/212725s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212725s000lbl.pdf
12673,7457,FDA,label/2019/212273s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212273s000lbl.pdf
12674,7458,FDA,label/2019/213217s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/213217s000lbl.pdf
12675,7459,FDA,label/2019/211150s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211150s000lbl.pdf
12676,7460,Other,https://www.tballiance.org/sites/default/files/assets/Pretomanid_Full-Prescribing-Information.pdf,https://www.tballiance.org/sites/default/files/assets/Pretomanid_Full-Prescribing-Information.pdf
12677,7442,PubMed,31063770,http://europepmc.org/abstract/MED/31063770
12678,7445,PubMed,29974453,http://europepmc.org/abstract/MED/29974453
12679,7448,PubMed,25584073,http://europepmc.org/abstract/MED/25584073
12680,7450,PubMed,31724046,http://europepmc.org/abstract/MED/31724046
12681,7459,PubMed,21615387,http://europepmc.org/abstract/MED/21615387
12682,7459,PubMed,17005916,http://europepmc.org/abstract/MED/17005916
12683,7460,PubMed,19641733,http://europepmc.org/abstract/MED/19641733
12684,7460,PubMed,29572459,http://europepmc.org/abstract/MED/29572459
12685,7441,FDA,label/2019/212839s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212839s000lbl.pdf
12686,7441,PubMed,31063770,http://europepmc.org/abstract/MED/31063770
12687,7461,Other,https://www.fda.gov/news-events/press-announcements/fda-grants-accelerated-approval-first-targeted-treatment-rare-duchenne-muscular-dystrophy-mutation,https://www.fda.gov/news-events/press-announcements/fda-grants-accelerated-approval-first-targeted-treatment-rare-duchenne-muscular-dystrophy-mutation
