met_id,drug_record_id,substrate_record_id,metabolite_record_id,pathway_id,pathway_key,enzyme_name,enzyme_tid,met_conversion,organism,tax_id,met_comment
1480,2472151,2472350,2472307,1,,CYP1A2,12594,Loss of amine and oxidation of the alcohol to a carboxylic acid.,,,"Organ: Liver|Comment: One of the major metabolites and routes of metabolism(represents 41% of the dose). Proceeds via an aldehyde intermediate. Can be formed via a different route of metabolism (such as directly from the aldehyde intermediate). ABOUT 20 METABOLITES AS THE METABOLIC REACTIONS CAN FOLLOW ON FROM EACH OTHER, ONE AFTER ANOTHER, BUT NOT ALL OF THESES METABOLITES HAVE BEEN FULLY CHARACTERISED"
1481,2472308,2472476,2472459,1,,CYP2C9,12911,Mono-hydroxylation of either the aliphatic or piperazine moiety,,,Organ: Liver|Comment: Hydroxylation/oxidtaion is a major metabolic pathway.
1482,2472308,2472476,2472459,1,,CYP3A,106175,Mono-hydroxylation of either the aliphatic or piperazine moiety,,,Organ: Liver|Comment: Hydroxylation/oxidtaion is a major metabolic pathway.
1483,2472308,2472476,2472352,1,,CYP2D6,11365,Piperazine N-demethylation,,,Organ: Liver|Comment: The major circulating and active metabolite with  phosphodiesterase selectivity simliar to the parent drug with 50% of its potency contributing 20% to the oveall pharmaological effects of the drug.
1484,2472308,2472476,2472352,1,,CYP2C19,12912,Piperazine N-demethylation,,,Organ: Liver|Comment: The major circulating and active metabolite with  phosphodiesterase selectivity simliar to the parent drug with 50% of its potency contributing 20% to the oveall pharmaological effects of the drug.
1485,2472308,2472476,2472352,1,,CYP2C9,12911,Piperazine N-demethylation,,,Organ: Liver|Comment: The major circulating and active metabolite with  phosphodiesterase selectivity simliar to the parent drug with 50% of its potency contributing 20% to the oveall pharmaological effects of the drug.
1486,2472308,2472476,2472352,1,,CYP3A4,17045,Piperazine N-demethylation,,,Organ: Liver|Comment: The major circulating and active metabolite with  phosphodiesterase selectivity simliar to the parent drug with 50% of its potency contributing 20% to the oveall pharmaological effects of the drug.
1487,2471916,2471959,2471960,1,,UGT1A10,104088,Glucuronide conjugation at the 6 hydroxyl forming an ether.,,,Organ: Liver|Comment: Glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.
1488,2471916,2471959,2471960,1,,UGT1A1,103619,Glucuronide conjugation at the 6 hydroxyl forming an ether.,,,Organ: Liver|Comment: Glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.
1489,2471916,2472159,2472305,1,,CYP2C18,11186,Hydroxylation at the 4' position,,,Organ: Liver|Comment: A minor route of metabolism for the R enatiomer. Hydroxylated metabolites are inactive. Can undergo subsequent glucuronide conjugation but this is not as significant a process as it is for the 6-hydroxy and 7-hydroxy metabolites.
1490,2471916,2472159,2472305,1,,CYP2C9,12911,Hydroxylation at the 4' position,,,Organ: Liver|Comment: A minor route of metabolism for the R enatiomer. Hydroxylated metabolites are inactive. Can undergo subsequent glucuronide conjugation but this is not as significant a process as it is for the 6-hydroxy and 7-hydroxy metabolites.
1491,2472205,2472467,2472468,1,,,22226,sulfate conjugation to the hydroxyl at the 4' position,,,Organ: Liver|Comment: Has pharmacological activity equal to that of the parent drug. Its levels in the plasma and urine far exceed that of the parent drug
1492,2472207,2472539,2472540,1,,CMP/dCMP kinase,22226,Phosphorylation,,,Organ: No presystemic metabolism so cytoplasm of cells in general|Comment: Part of the pathway towards the active metabolite
1493,2472207,2472540,2472583,1,,NDP Kinases,22226,Phosphorylation,,,"Organ: No presystemic metabolism so cytoplasm of cells in general|Comment: The active and major metabolite. Inhibits HIV-1 reverse transcriptase, may also be responsible for delayed cytotoxicity via depletion of mitochondrial DNA by inhibiting DNA polymerase as well."
1494,2471925,2471925,2472393,1,,Cytochrome P450s,22226,Oxidation and subsequent dehydration of the THF moiety,,,Organ: Liver|Comment: Most likely an isomer of M3
1495,2471925,2471925,2472394,1,,CYP3A5,12739,Mono-oxidation of the aniline ring.,,,Organ: Liver
1496,2471925,2471925,2472394,1,,CYP3A4,17045,Mono-oxidation of the aniline ring.,,,Organ: Liver
1497,2471925,2471925,2472396,1,,CYP2C9,12911,Mono-oxidation of the aliphatic chain,,,Organ: Liver
1498,2471925,2471925,2472396,1,,CYP3A5,12739,Mono-oxidation of the aliphatic chain,,,Organ: Liver
1499,2471925,2471925,2472396,1,,CYP3A4,17045,Mono-oxidation of the aliphatic chain,,,Organ: Liver
1500,2471926,2471926,2472587,1,,Cytochrome P450s,22226,"N-dealkylation, triazole is lost from the benzoic acid moiety",,,Organ: Liver|Comment: One of the primary and major pathways of metabolism. Displays no significant pharmacological activity. Found in the plasma and urine. Produced in the same reaction alongside triazole.
1501,2471926,2472633,2472634,1,,UDP-glucuronosyltransferases,22226,Glucuronide conjugation to the hydroxyl forming an ether,,,Organ: Liver|Comment: Glucuronidation is a significant pathway of metabolism.  Major metabolite and route of metabolism. Found in the urine and plasma. No significant pharmacological activity.
1502,2471926,2472633,2472635,1,,Cytochrome P450s,22226,Demethylation,,,Organ: Liver|Comment: A minor route of metabolism
1503,2471927,2471927,2471912,1,,,22226,Hydroxylation of the 2 position,,,"Organ: Unknown|Comment: Has weak Beta-blocking activity, but is not clinically significant as only a small proportion of the dose is eliminated via this route of metabolism, so it would have a very low concentration in the plasma. Parent drug can also go glucuronidation but not much is known about this route of metabolism."
1504,2472027,2471974,2471915,1,,,22226,cabrpxylation of the cyano cabon converting the cyanide into a ketone and amine,,,Organ: Unknown
1505,2471975,2471975,2471961,1,,"Intestinal brush border enzymes, colonic bacteria enzymes and hepatic enzymes",22226,"Cleavage of the ether bonds on both phenol groups, leaving hydroxyls",,,Organ: Liver and intestinal wall|Comment: The major and active metabolite which has a direct effect on colonic mucosa causing colonic peristalsis. Can undergo subsequent glucuronide conjugation. Eliminated primarily in the faeces.
1506,2471977,2471963,2471964,1,,,22226,Elimination of formaldehyde via a reverse aldol reaction,,,Organ: Liver|Comment: One of the principal metabolites. Excreted in the urine. No antigonadotropic activity. OVER 10 METABOLITES IDENTIFIED IN FAECES BUT NOT ALL OF THEM HAVE BEEN CHARACTERISED.
1507,2472408,2472478,2472401,1,,,22226,Glucuronide conjugation,,,Organ: Unknown|Comment: A minor urinary metabolite
1508,2472408,2472401,2472403,1,,,22226,hydroxylation,,,Organ: Unknown|Comment: A minor urinary metabolite
1509,2472067,2472511,2472023,1,,,22226,Glucuronic acid conjugation to the carboxylic acid forming an ester,,,Organ: Liver|Comment: A major metabolite and route of metabolism. Found in the urine.
1510,2472067,2472024,2472439,1,,,22226,Glucuronic acid conjugation to the carboxylic acid forming an ester,,,Organ: Liver|Comment: A major metabolite and route of metabolism. Found in the urine.
1511,2472512,2472512,2472441,1,,CYP2E1,20056,Hydroxylation at the terminal position of the ethyl group at the 2 position,,,Organ: Liver|Comment: The major metabolite. Obtained from the urine as 4 stereoisomers. Hydroxylation is a major route of metabolism. No known anticonvulsant activity or any other pharmacological activity.
1512,2472512,2472512,2472441,1,,CYP3A,106175,Hydroxylation at the terminal position of the ethyl group at the 2 position,,,Organ: Liver|Comment: The major metabolite. Obtained from the urine as 4 stereoisomers. Hydroxylation is a major route of metabolism. No known anticonvulsant activity or any other pharmacological activity.
1513,2472512,2472512,2472494,1,,CYP2E1,20056,Hydroxylation of the first carbon atom of the ethyl chain at the 2 position,,,Organ: Liver|Comment: Hydroxylation is a major route of metabolism. No known anticonvulsant activity or any other pharmacological activity.
1514,2472512,2472512,2472494,1,,CYP3A,106175,Hydroxylation of the first carbon atom of the ethyl chain at the 2 position,,,Organ: Liver|Comment: Hydroxylation is a major route of metabolism. No known anticonvulsant activity or any other pharmacological activity.
1515,2472514,2472532,2472533,1,,,22226,Glucuronide conjugation to the carboxylic acid forming an ester,,,Organ: Liver|Comment: The major route of metabolism and is therefore the principal urinary metabolite.
1516,2472044,2472044,2472571,1,,Thymidine phosphorylase,11723,Glycosidic bond cleavage,,,Organ: Liver|Comment: This metabolite is an actual drug with its own metabolic data in this spreadsheet. Data may be differ between these 2 drugs as not as much information is available for floxuridine .
1517,2472044,2472041,2472042,1,,Dihydropyrimidase,10092,Pyrimidine ring-opening,,,Organ: Liver
1518,2472044,2472042,2472043,1,,UPB1,109631,Amide cleavage that causes loss of part of the urea molecule from the compound,,,"Organ: Liver|Comment: THERE WAS MENTION OF OTHER METABOLITES SUCH AS ALPHA-FLUORO-BETA-GUANIDOPROPIONIC ACID, ETC. BUT NO FURTHER INFORMATION COULD BE FOUND."
1519,2472541,2472574,2472549,1,,CYP2D6,11365,Oxidation of the hydroxyl group to a ketone,,,Organ: Liver|Comment: Subject to glucuronidation
1520,2472541,2472574,2472549,1,,CYP3A4,17045,Oxidation of the hydroxyl group to a ketone,,,Organ: Liver|Comment: Subject to glucuronidation
1521,2472541,2472575,2472621,1,,,22226,Conjugation of glycine,,,Organ: Liver|Comment: Inactive
1522,2472541,2472549,2472622,1,,Cytochrome P450s,22226,N-dealkylation that leads to removal of the fluorophenyl group.,,,Organ: Liver|Comment: Lacks activity at dopamine receptors but has moderate affinity towards sigma receptors but contributions to the overall pharmacological effects are unkown.
1523,2472541,2472623,2472624,1,,CYP2D6,11365,Reduction,,,Organ: Liver and Brain|Comment: Part of the metabolic pathway that forms a possibly neurotoxic metabolite. Found in the blood and urine.
1524,2472541,2472623,2472624,1,,CYP3A4,17045,Reduction,,,Organ: Liver and Brain|Comment: Part of the metabolic pathway that forms a possibly neurotoxic metabolite. Found in the blood and urine.
1525,2472541,2472623,2471903,1,,,22226,N-dealkylation,,,Organ: Liver
1526,2472541,2472623,2471904,1,,,22226,N-oxidation,,,Organ: Liver|Comment: Can be converted back to this metabolite or into the N-dealkylated metabolite.
1527,2469415,2469415,2469642,1,fig 6,CYP2B6,20085,,Homo sapiens,9606,Conditions:in-vitro
1528,2469603,2469603,2468272,1,Fig5,CYP2B6,20085,,,,"Species:Homo sapiens 2B6,Oryctolagus cuniculus 2B4"
1529,2469603,2469603,2468274,1,Fig5,CYP2B6,20085,,,,"Species:Homo sapiens 2B6,Oryctolagus cuniculus 2B4"
1530,2469603,2469603,2468273,1,Fig5,CYP2B6,20085,,,,"Species:Homo sapiens 2B6,Oryctolagus cuniculus 2B4"
1531,2469603,2469603,2469835,1,Fig5,CYP2B6,20085,,,,"Species:Homo sapiens 2B6,Oryctolagus cuniculus 2B4"
1532,2469603,2469603,2470355,1,Fig5,CYP2B6,20085,,,,"Species:Homo sapiens 2B6,Oryctolagus cuniculus 2B4"
1533,2469603,2468274,2468275,1,Fig5,CYP2B6,20085,,,,"Species:Homo sapiens 2B6,Oryctolagus cuniculus 2B4"
1534,2469603,2470355,2469915,1,Fig5,CYP2B6,20085,,,,"Species:Homo sapiens 2B6,Oryctolagus cuniculus 2B4"
1535,2469415,2469415,2469641,1,fig 6,CYP4A11,11187,,Homo sapiens,9606,Conditions:in-vitro
1536,2469841,2469301,2470184,1,fig 9,CYP2C8,10163,,Homo sapiens,9606,Conditions:Liver microsomes
1537,2469841,2469301,2470184,1,fig 9,CYP2D6,11365,,Homo sapiens,9606,Conditions:Liver microsomes
1538,2470976,2470842,2470187,1,fig 8,CYP2J2,100611,,Homo sapiens,9606,Conditions: in-vitro
1539,2470976,2470976,2470842,1,fig 8,CYP2J2,100611,,Homo sapiens,9606,Conditions: in-vitro
1717,2582770,2582770,2582771,1,Figure 4,,,,Oryctolagus cuniculus,9986,Conditions: in vivo
1718,2582770,2582770,2582771,1,Figure 4,,,,Rattus norvegicus,10116,Conditions: in vivo
1719,2582770,2582770,2582771,1,Figure 4,,,,Mus musculus,10090,Conditions: in vivo
1720,2582770,2582770,2582771,1,Figure 4,,,,Canis lupus familiaris,9615,Conditions: in vivo
1721,2582770,2582770,2582772,2,Figure 5 and section 2.2.5.6,P35503,109701,,Homo sapiens,9606,"Conditions: in vivo | Assay_tissue: Plasma, Urine"
1722,2582770,2582770,2582772,2,Figure 5 and section 2.2.5.6,UGT1A9,104087,,Homo sapiens,9606,"Conditions: in vivo | Assay_tissue: Plasma, Urine"
1723,2582770,2582770,2582772,2,Figure 5 and section 2.2.5.6,UGT2B7S,100637,,Homo sapiens,9606,"Conditions: in vivo | Assay_tissue: Plasma, Urine"
1724,2582770,2582770,2582772,1,Figure 4,,,,Oryctolagus cuniculus,9986,Conditions: in vivo
1725,2582770,2582770,2582772,1,Figure 4,,,,Mus musculus,10090,Conditions: in vivo
1726,2582770,2582770,2582772,1,Figure 4,,,,Canis lupus familiaris,9615,Conditions: in vivo
1727,2582770,2582770,2582773,2,Figure 5 and section 2.2.5.6,CYP2C19,12912,,Homo sapiens,9606,"Assay_tissue: Plasma, Feces | Conditions: in vivo"
1728,2582770,2582770,2582773,2,Figure 5 and section 2.2.5.6,CYP3A4,17045,,Homo sapiens,9606,"Assay_tissue: Plasma, Feces | Conditions: in vivo"
1729,2582770,2582770,2582773,1,Figure 4,,,,Oryctolagus cuniculus,9986,Conditions: in vivo
1730,2582770,2582770,2582773,1,Figure 4,,,,Mus musculus,10090,Conditions: in vivo
1731,2582770,2582770,2582773,1,Figure 4,,,,Rattus norvegicus,10116,Conditions: in vivo
1732,2582770,2582770,2582774,1,Figure 4,,,,Oryctolagus cuniculus,9986,Conditions: in vivo
1733,2582770,2582770,2582774,1,Figure 4,,,,Rattus norvegicus,10116,Conditions: in vivo
1734,2582770,2582770,2582774,1,Figure 4,,,,Mus musculus,10090,Conditions: in vivo
1735,2582770,2582770,2582774,1,Figure 4,,,,Canis lupus familiaris,9615,Conditions: in vivo
1736,2582770,2582773,2582775,1,Figure 4,,,,Mus musculus,10090,Conditions: in vivo
1737,2582770,2582775,2582776,1,Figure 4,,,,Mus musculus,10090,Conditions: in vivo
1738,2582770,2582773,2582777,1,Figure 4,,,,Mus musculus,10090,Conditions: in vivo
1739,2582770,2582773,2582777,2,Figure 5 and section 2.2.5.6,P35503,109701,,Homo sapiens,9606,"Assay_tissue: Plasma, Urine | Conditions: in vivo"
1740,2582770,2582773,2582777,2,Figure 5 and section 2.2.5.6,UGT1A9,104087,,Homo sapiens,9606,"Assay_tissue: Plasma, Urine | Conditions: in vivo"
1741,2582770,2582773,2582777,2,Figure 5 and section 2.2.5.6,UGT2B7S,100637,,Homo sapiens,9606,"Assay_tissue: Plasma, Urine | Conditions: in vivo"
1742,2582770,2582773,2582778,1,Figure 4,,,,Oryctolagus cuniculus,9986,Conditions: in vivo
1743,2582770,2582774,2582778,1,Figure 4,,,,Oryctolagus cuniculus,9986,Conditions: in vivo
1744,2582779,2582779,2582780,1,Figure 3.6,,,Non-enzymatic hydrolysis,,,
1745,2582779,2582779,2582781,1,Figure 3.6,,,Non-enzymatic hydrolysis,,,
