protclasssyn_id,protein_class_id,protein_class_synonym,syn_type
43855,544,ADREN RECEPT,UMLS
43856,544,Adrenergic Receptors,UMLS
43857,544,"Receptor, Adrenergic",UMLS
43858,544,Epinephrine Receptors,UMLS
43859,544,"Receptors, Adrenergic",UMLS
43860,544,EPINEPHRINE RECEPT,UMLS
43861,544,RECEPT ADREN,UMLS
43862,544,RECEPT EPINEPHRINE,UMLS
43863,544,"Receptors, Epinephrine",UMLS
43864,544,Adrenoceptors,UMLS
43865,544,Adrenergic Receptor,UMLS
43866,544,ConceptWiki:cff8a888-ce9a-4625-b701-aa5af061a3af,CW_XREF
43867,544,MESH:D011941,MESH_XREF
43877,547,"Receptors, CCR",CONCEPT_WIKI
43878,547,"Receptors, CC Chemokine",CONCEPT_WIKI
43879,547,"Receptor, CC Chemokine",CONCEPT_WIKI
43880,547,CC Chemokine Receptor,CONCEPT_WIKI
43881,547,"Chemokine Receptor, CC",CONCEPT_WIKI
43882,547,CC Chemokine Receptors,CONCEPT_WIKI
43883,547,CCR 000 RECEPTORS,CONCEPT_WIKI
43884,547,CCR Receptors,CONCEPT_WIKI
43885,547,"Chemokine Receptors, CC",CONCEPT_WIKI
43887,547,"Receptors, CC Chemokine",UMLS
43888,547,"Receptor, CC Chemokine",UMLS
43889,547,CC Chemokine Receptor,UMLS
43890,547,CCR Receptors,UMLS
43891,547,CCR 000 RECEPTORS,UMLS
43892,547,CC Chemokine Receptors,UMLS
43893,547,"Chemokine Receptor, CC",UMLS
43894,547,"Chemokine Receptors, CC",UMLS
43895,547,"Receptors, CCR",UMLS
43896,547,ConceptWiki:ed45806d-8c8b-4cff-ae8f-b248562ec7b0,CW_XREF
43897,547,MESH:D054388,MESH_XREF
43898,548,Chemokine XC receptor 1,CONCEPT_WIKI
43901,548,ConceptWiki:c96308d4-9d41-4155-9f6a-d1473cb25fde,CW_XREF
43902,549,Sphingosine-1-Phosphate Receptors,CONCEPT_WIKI
43903,549,S1P RECEPT,CONCEPT_WIKI
43904,549,S1P Receptor,CONCEPT_WIKI
43905,549,"Receptors, Sphingosine-1-Phosphate",CONCEPT_WIKI
43906,549,"1-Phosphate Receptor, Sphingosine",CONCEPT_WIKI
43907,549,Sphingosine 1 Phosphate Receptors,CONCEPT_WIKI
43908,549,"Receptors, Edg",CONCEPT_WIKI
43909,549,"Receptor, Sphingosine 1 Phosphate",CONCEPT_WIKI
43910,549,EDG RECEPT,CONCEPT_WIKI
43911,549,Edg Receptors,CONCEPT_WIKI
43912,549,Sphingosine 1 Phosphate Receptor,CONCEPT_WIKI
43913,549,SPHINGOSINE 1 PHOSPHATE RECEPT,CONCEPT_WIKI
43914,549,Sphingosine 1-Phosphate Receptor,CONCEPT_WIKI
43915,549,"Receptor, Sphingosine-1-Phosphate",CONCEPT_WIKI
43916,549,Sphingosine-1-Phosphate Receptor,CONCEPT_WIKI
43917,549,RECEPT SPHINGOSINE 1 PHOSPHATE,CONCEPT_WIKI
43919,549,S1P RECEPT,UMLS
43920,549,S1P Receptor,UMLS
43921,549,"Receptors, Sphingosine-1-Phosphate",UMLS
43922,549,"1-Phosphate Receptor, Sphingosine",UMLS
43923,549,"Receptors, Edg",UMLS
43924,549,Sphingosine 1 Phosphate Receptors,UMLS
43925,549,"Receptor, Sphingosine 1 Phosphate",UMLS
43926,549,EDG RECEPT,UMLS
43927,549,Sphingosine 1 Phosphate Receptor,UMLS
43928,549,Edg Receptors,UMLS
43929,549,SPHINGOSINE 1 PHOSPHATE RECEPT,UMLS
43930,549,Sphingosine 1-Phosphate Receptor,UMLS
43931,549,"Receptor, Sphingosine-1-Phosphate",UMLS
43932,549,Sphingosine-1-Phosphate Receptor,UMLS
43933,549,RECEPT SPHINGOSINE 1 PHOSPHATE,UMLS
43934,549,Sphingosine-1-Phosphate Receptors,UMLS
43935,549,ConceptWiki:4436c8d3-bed1-4d70-a553-807a1dcfbd6a,CW_XREF
43936,549,MESH:D049349,MESH_XREF
43937,55,Neprilysin,CONCEPT_WIKI
43938,55,Peptidase M13 family,CONCEPT_WIKI
43939,55,"Antigen, CD10",CONCEPT_WIKI
43940,55,Endopeptidase 24.11,CONCEPT_WIKI
43941,55,Enkephalinase 24.11,CONCEPT_WIKI
43942,55,"Metallo-Endopeptidase, Membrane",CONCEPT_WIKI
43943,55,"Neutral Proteinase, Kidney-Brush-Border",CONCEPT_WIKI
43944,55,Kidney Brush Border Neutral Proteinase,CONCEPT_WIKI
43945,55,"Antigens, CD10",CONCEPT_WIKI
43946,55,"Endopeptidase, Neutral",CONCEPT_WIKI
43947,55,YGG Forming Enzyme,CONCEPT_WIKI
43948,55,Neutral Endopeptidase 24.11,CONCEPT_WIKI
43949,55,Atriopeptidase,CONCEPT_WIKI
43950,55,Neutral Endopeptidase,CONCEPT_WIKI
43951,55,Membrane Metallo-Endopeptidase,CONCEPT_WIKI
43952,55,Common Acute Lymphoblastic Leukemia Antigens,CONCEPT_WIKI
43953,55,CD10 Antigen,CONCEPT_WIKI
43954,55,CALLA Antigen,CONCEPT_WIKI
43955,55,CD 010 ANTIGENS,CONCEPT_WIKI
43956,55,ANTIGENS CD 010,CONCEPT_WIKI
43957,55,"Endopeptidase 24.11, Neutral",CONCEPT_WIKI
43958,55,Enkephalinase-24.11,CONCEPT_WIKI
43959,55,Enkephalinase,CONCEPT_WIKI
43960,55,"Carboxypeptidase, Enkephalin Dipeptidyl",CONCEPT_WIKI
43961,55,"Dipeptidyl Carboxypeptidase, Enkephalin",CONCEPT_WIKI
43962,55,Thermolysin-Like Metalloendopeptidase,CONCEPT_WIKI
43963,55,Endopeptidase-24.11,CONCEPT_WIKI
43964,55,Membrane Metallo Endopeptidase,CONCEPT_WIKI
43965,55,Thermolysin Like Metalloendopeptidase,CONCEPT_WIKI
43966,55,"Antigens, Leukemia, Common Acute Lymphoblastic",CONCEPT_WIKI
43967,55,Kidney-Brush-Border Neutral Proteinase,CONCEPT_WIKI
43968,55,"Enzyme, YGG-Forming",CONCEPT_WIKI
43969,55,CD10 Antigens,CONCEPT_WIKI
43970,55,"Metalloendopeptidase, Thermolysin-Like",CONCEPT_WIKI
43971,55,Enkephalin Dipeptidyl Carboxypeptidase,CONCEPT_WIKI
43972,55,YGG-Forming Enzyme,CONCEPT_WIKI
43974,55,"Antigen, CD10",UMLS
43975,55,Endopeptidase 24.11,UMLS
43976,55,Enkephalinase 24.11,UMLS
43977,55,"Neutral Proteinase, Kidney-Brush-Border",UMLS
43978,55,"Metallo-Endopeptidase, Membrane",UMLS
43979,55,Kidney Brush Border Neutral Proteinase,UMLS
43980,55,"Antigens, CD10",UMLS
43981,55,"Endopeptidase, Neutral",UMLS
43982,55,YGG Forming Enzyme,UMLS
43983,55,Atriopeptidase,UMLS
43984,55,Neutral Endopeptidase 24.11,UMLS
43985,55,Neutral Endopeptidase,UMLS
43986,55,Membrane Metallo-Endopeptidase,UMLS
43987,55,Common Acute Lymphoblastic Leukemia Antigens,UMLS
43988,55,CALLA Antigen,UMLS
43989,55,CD 010 ANTIGENS,UMLS
43990,55,CD10 Antigen,UMLS
43991,55,ANTIGENS CD 010,UMLS
43992,55,Enkephalinase-24.11,UMLS
43993,55,"Endopeptidase 24.11, Neutral",UMLS
43994,55,Enkephalinase,UMLS
43995,55,"Carboxypeptidase, Enkephalin Dipeptidyl",UMLS
43996,55,"Dipeptidyl Carboxypeptidase, Enkephalin",UMLS
43997,55,Endopeptidase-24.11,UMLS
43998,55,Thermolysin-Like Metalloendopeptidase,UMLS
43999,55,Membrane Metallo Endopeptidase,UMLS
44000,55,Thermolysin Like Metalloendopeptidase,UMLS
44001,55,"Antigens, Leukemia, Common Acute Lymphoblastic",UMLS
44002,55,Kidney-Brush-Border Neutral Proteinase,UMLS
44003,55,"Enzyme, YGG-Forming",UMLS
44004,55,CD10 Antigens,UMLS
44005,55,"Metalloendopeptidase, Thermolysin-Like",UMLS
44006,55,Enkephalin Dipeptidyl Carboxypeptidase,UMLS
44007,55,YGG-Forming Enzyme,UMLS
44008,55,Neprilysin,UMLS
44009,55,ConceptWiki:bf0b0aa3-3b5d-4b1f-8872-87bccfb6d096,CW_XREF
44010,55,MESH:D015260,MESH_XREF
44011,550,Trace amine-associated receptor 1,CONCEPT_WIKI
44012,550,Trace amine receptor 1,CONCEPT_WIKI
44014,550,TA1 amine receptor,CONCEPT_WIKI
44015,550,Trace amine receptor 1,UMLS
44016,550,Trace amine-associated receptor 1,UMLS
44017,550,TA1 amine receptor,UMLS
44018,550,ConceptWiki:bf2c31f1-f950-49d2-ac69-1bddc44cb253,CW_XREF
44019,550,MESH:C434723,MESH_XREF
44020,551,"Receptors, Melatonin",CONCEPT_WIKI
44021,551,Melatonin Receptors,CONCEPT_WIKI
44022,551,MELATONIN RECEPT,CONCEPT_WIKI
44023,551,"Receptor, Melatonin",CONCEPT_WIKI
44024,551,RECEPT MELATONIN,CONCEPT_WIKI
44026,551,Melatonin Receptor,CONCEPT_WIKI
44027,551,Melatonin Receptors,UMLS
44028,551,MELATONIN RECEPT,UMLS
44029,551,"Receptor, Melatonin",UMLS
44030,551,"Receptors, Melatonin",UMLS
44031,551,RECEPT MELATONIN,UMLS
44032,551,Melatonin Receptor,UMLS
44033,551,ConceptWiki:012c1b8e-1ef6-4c15-b067-5b5d0024a227,CW_XREF
44034,551,MESH:D044094,MESH_XREF
44050,554,"Receptors, CXCR",CONCEPT_WIKI
44051,554,CXC Chemokine Receptors,CONCEPT_WIKI
44052,554,"Chemokine Receptor, CXC",CONCEPT_WIKI
44054,554,"Receptors, CXC Chemokine",CONCEPT_WIKI
44055,554,"Receptor, CXC Chemokine",CONCEPT_WIKI
44056,554,CXC Chemokine Receptor,CONCEPT_WIKI
44057,554,CXCR Receptors,CONCEPT_WIKI
44058,554,"Chemokine Receptors, CXC",CONCEPT_WIKI
44059,554,CXC Chemokine Receptors,UMLS
44060,554,"Chemokine Receptor, CXC",UMLS
44061,554,"Receptors, CXCR",UMLS
44062,554,"Receptors, CXC Chemokine",UMLS
44063,554,CXC Chemokine Receptor,UMLS
44064,554,"Receptor, CXC Chemokine",UMLS
44065,554,CXCR Receptors,UMLS
44066,554,"Chemokine Receptors, CXC",UMLS
44067,554,ConceptWiki:18768673-b66c-4288-8892-d091eb54b400,CW_XREF
44068,554,MESH:D054387,MESH_XREF
44069,555,Chemokine-like receptor 1,CONCEPT_WIKI
44072,555,ConceptWiki:4d27bf89-8163-446e-b33b-44197b475090,CW_XREF
44073,556,"Receptors, Purinergic",CONCEPT_WIKI
44074,556,PY2 receptors,CONCEPT_WIKI
44075,556,Purine Receptor,CONCEPT_WIKI
44076,556,"Receptor, Purine",CONCEPT_WIKI
44077,556,"Receptors, Purine",CONCEPT_WIKI
44078,556,RECEPT PURINERGIC,CONCEPT_WIKI
44079,556,RECEPT PURINE,CONCEPT_WIKI
44080,556,Purinoceptors,CONCEPT_WIKI
44081,556,Purinoceptor,CONCEPT_WIKI
44082,556,PURINE RECEPT,CONCEPT_WIKI
44083,556,Purinergic Receptors,CONCEPT_WIKI
44084,556,Purine Receptors,CONCEPT_WIKI
44085,556,PURINERGIC RECEPT,CONCEPT_WIKI
44087,556,Purine Receptor,UMLS
44088,556,"Receptor, Purine",UMLS
44089,556,RECEPT PURINERGIC,UMLS
44090,556,"Receptors, Purine",UMLS
44091,556,Purinoceptors,UMLS
44092,556,RECEPT PURINE,UMLS
44093,556,Purinoceptor,UMLS
44094,556,Purinergic Receptors,UMLS
44095,556,PURINE RECEPT,UMLS
44096,556,Purine Receptors,UMLS
44097,556,"Receptors, Purinergic",UMLS
44098,556,PURINERGIC RECEPT,UMLS
44099,556,ConceptWiki:1b0b27b4-6e88-44d2-9149-48eaa8b084eb,CW_XREF
44100,556,MESH:D011983,MESH_XREF
44143,558,CX3C chemokine receptor 1,CONCEPT_WIKI
44146,558,ConceptWiki:74c0c107-770a-4871-a76b-a4b5e728e5c2,CW_XREF
44147,559,"Receptors, Cholinergic",CONCEPT_WIKI
44148,559,Cholinoceptive Sites,CONCEPT_WIKI
44149,559,CHOLINERGIC RECEPT,CONCEPT_WIKI
44150,559,ACETYLCHOLINE RECEPT,CONCEPT_WIKI
44151,559,RECEPT CHOLINERGIC,CONCEPT_WIKI
44152,559,Cholinoceptors,CONCEPT_WIKI
44154,559,ACH RECEPT,CONCEPT_WIKI
44155,559,RECEPT ACH,CONCEPT_WIKI
44156,559,RECEPT ACETYLCHOLINE,CONCEPT_WIKI
44157,559,"Receptors, ACh",CONCEPT_WIKI
44158,559,"Receptors, Acetylcholine",CONCEPT_WIKI
44159,559,Acetylcholine Receptors,CONCEPT_WIKI
44160,559,"Sites, Cholinoceptive",CONCEPT_WIKI
44161,559,ACh Receptors,CONCEPT_WIKI
44162,559,Cholinergic Receptors,CONCEPT_WIKI
44163,559,Cholinoceptive Sites,UMLS
44164,559,CHOLINERGIC RECEPT,UMLS
44165,559,ACETYLCHOLINE RECEPT,UMLS
44166,559,RECEPT CHOLINERGIC,UMLS
44167,559,Cholinoceptors,UMLS
44168,559,"Receptors, Cholinergic",UMLS
44169,559,ACH RECEPT,UMLS
44170,559,RECEPT ACETYLCHOLINE,UMLS
44171,559,RECEPT ACH,UMLS
44172,559,"Receptors, ACh",UMLS
44173,559,"Receptors, Acetylcholine",UMLS
44174,559,Acetylcholine Receptors,UMLS
44175,559,ACh Receptors,UMLS
44176,559,"Sites, Cholinoceptive",UMLS
44177,559,Cholinergic Receptors,UMLS
44178,559,ConceptWiki:2cd9597b-6da4-45b7-bbfb-532c6b30f48d,CW_XREF
44179,559,MESH:D011950,MESH_XREF
44196,562,"Receptors, Vasopressin",CONCEPT_WIKI
44197,562,"Receptor, Vasopressin",CONCEPT_WIKI
44198,562,"Receptors, Antidiuretic Hormone",CONCEPT_WIKI
44199,562,"Hormone Receptors, Antidiuretic",CONCEPT_WIKI
44200,562,Vasopressin Receptors,CONCEPT_WIKI
44201,562,VASOPRESSIN RECEPT,CONCEPT_WIKI
44203,562,RECEPT VASOPRESSIN,CONCEPT_WIKI
44204,562,Vasopressin Receptor,CONCEPT_WIKI
44205,562,Antidiuretic Hormone Receptors,CONCEPT_WIKI
44206,562,"Receptor, Vasopressin",UMLS
44207,562,"Receptors, Antidiuretic Hormone",UMLS
44208,562,"Hormone Receptors, Antidiuretic",UMLS
44209,562,Vasopressin Receptors,UMLS
44210,562,"Receptors, Vasopressin",UMLS
44211,562,VASOPRESSIN RECEPT,UMLS
44212,562,RECEPT VASOPRESSIN,UMLS
44213,562,Vasopressin Receptor,UMLS
44214,562,Antidiuretic Hormone Receptors,UMLS
44215,562,ConceptWiki:88ced721-b285-4029-8e76-83b4c4203b55,CW_XREF
44216,562,MESH:D017483,MESH_XREF
44217,563,"Receptors, Purinergic P1",CONCEPT_WIKI
44218,563,Adenosine P1 receptors,CONCEPT_WIKI
44219,563,"P1 Receptors, Purinergic",CONCEPT_WIKI
44220,563,PURINERGIC P RECEPTORS 01,CONCEPT_WIKI
44221,563,RECEPTORS PURINERGIC P 01,CONCEPT_WIKI
44223,563,"P1 Receptor, Purinergic",CONCEPT_WIKI
44224,563,"Receptor, Adenosine",CONCEPT_WIKI
44225,563,Purinergic P1 Receptor,CONCEPT_WIKI
44226,563,Adenosine Receptor,CONCEPT_WIKI
44227,563,Adenosine Receptors,CONCEPT_WIKI
44228,563,P1 Purinoceptor,CONCEPT_WIKI
44229,563,RECEPT PURINERGIC P1,CONCEPT_WIKI
44230,563,P A 001 PURINOCEPTORS,CONCEPT_WIKI
44231,563,"Receptors, Adenosine",CONCEPT_WIKI
44232,563,PURINERGIC P1 RECEPT,CONCEPT_WIKI
44233,563,Purinergic P1 Receptors,CONCEPT_WIKI
44234,563,P1 Purinoceptors,CONCEPT_WIKI
44235,563,"Purinoceptor, P1",CONCEPT_WIKI
44236,563,"Receptor, Purinergic P1",CONCEPT_WIKI
44237,563,RECEPT ADENOSINE,CONCEPT_WIKI
44238,563,"Purinoceptors, P1",CONCEPT_WIKI
44239,563,ADENOSINE RECEPT,CONCEPT_WIKI
44240,563,"P1 Receptors, Purinergic",UMLS
44241,563,PURINERGIC P RECEPTORS 01,UMLS
44242,563,RECEPTORS PURINERGIC P 01,UMLS
44243,563,"Receptors, Purinergic P1",UMLS
44244,563,"Receptor, Adenosine",UMLS
44245,563,"P1 Receptor, Purinergic",UMLS
44246,563,Purinergic P1 Receptor,UMLS
44247,563,Adenosine Receptor,UMLS
44248,563,Adenosine Receptors,UMLS
44249,563,P1 Purinoceptor,UMLS
44250,563,P A 001 PURINOCEPTORS,UMLS
44251,563,"Receptors, Adenosine",UMLS
44252,563,RECEPT PURINERGIC P1,UMLS
44253,563,PURINERGIC P1 RECEPT,UMLS
44254,563,Purinergic P1 Receptors,UMLS
44255,563,P1 Purinoceptors,UMLS
44256,563,"Purinoceptor, P1",UMLS
44257,563,"Receptor, Purinergic P1",UMLS
44258,563,RECEPT ADENOSINE,UMLS
44259,563,"Purinoceptors, P1",UMLS
44260,563,ADENOSINE RECEPT,UMLS
44261,563,ConceptWiki:868099b9-9d24-4c73-9dc7-6411f5b044be,CW_XREF
44262,563,MESH:D018047,MESH_XREF
44264,565,"Receptors, Prostaglandin",CONCEPT_WIKI
44265,565,PG RECEPT,CONCEPT_WIKI
44266,565,RECEPT PROSTAGLANDIN,CONCEPT_WIKI
44267,565,Prostaglandin Receptors,CONCEPT_WIKI
44268,565,"Receptors, Prostaglandins",CONCEPT_WIKI
44269,565,Prostaglandins Receptors,CONCEPT_WIKI
44270,565,RECEPT PG,CONCEPT_WIKI
44271,565,Prostaglandin Receptor,CONCEPT_WIKI
44272,565,PROSTAGLANDIN RECEPT,CONCEPT_WIKI
44273,565,"Receptor, Prostaglandin",CONCEPT_WIKI
44274,565,RECEPT PROSTAGLANDINS,CONCEPT_WIKI
44276,565,RECEPT PROSTAGLANDIN,UMLS
44277,565,PG RECEPT,UMLS
44278,565,"Receptors, Prostaglandins",UMLS
44279,565,Prostaglandin Receptors,UMLS
44280,565,RECEPT PG,UMLS
44281,565,Prostaglandins Receptors,UMLS
44282,565,Prostaglandin Receptor,UMLS
44283,565,PROSTAGLANDIN RECEPT,UMLS
44284,565,RECEPT PROSTAGLANDINS,UMLS
44285,565,"Receptor, Prostaglandin",UMLS
44286,565,"Receptors, Prostaglandin",UMLS
44287,565,ConceptWiki:2d1cba89-147a-44b4-9c11-fdeb8ae6194d,CW_XREF
44288,565,MESH:D011982,MESH_XREF
44289,566,"Receptors, Cannabinoid",CONCEPT_WIKI
44290,566,"Receptor, Cannabinoid",CONCEPT_WIKI
44291,566,CANNABINOID RECEPT,CONCEPT_WIKI
44292,566,Cannabinoid Receptor,CONCEPT_WIKI
44294,566,RECEPT CANNABINOID,CONCEPT_WIKI
44295,566,Cannabinoid Receptors,CONCEPT_WIKI
44296,566,"Receptor, Cannabinoid",UMLS
44297,566,CANNABINOID RECEPT,UMLS
44298,566,Cannabinoid Receptor,UMLS
44299,566,"Receptors, Cannabinoid",UMLS
44300,566,RECEPT CANNABINOID,UMLS
44301,566,Cannabinoid Receptors,UMLS
44302,566,ConceptWiki:30a6d1fc-508c-45a4-9f88-4e5791d2fb52,CW_XREF
44303,566,MESH:D043882,MESH_XREF
44304,567,"Receptors, Leukotriene",CONCEPT_WIKI
44305,567,Leukotriene Receptor,CONCEPT_WIKI
44307,567,Leukotriene Receptors,CONCEPT_WIKI
44308,567,"Receptor, Leukotriene",CONCEPT_WIKI
44309,567,RECEPT LEUKOTRIENE,CONCEPT_WIKI
44310,567,Leukotrienes Receptors,CONCEPT_WIKI
44311,567,LEUKOTRIENE RECEPT,CONCEPT_WIKI
44312,567,"Receptors, Leukotrienes",CONCEPT_WIKI
44313,567,RECEPT LEUKOTRIENES,CONCEPT_WIKI
44314,567,Leukotriene Receptor,UMLS
44315,567,"Receptors, Leukotriene",UMLS
44316,567,Leukotriene Receptors,UMLS
44317,567,RECEPT LEUKOTRIENE,UMLS
44318,567,"Receptor, Leukotriene",UMLS
44319,567,Leukotrienes Receptors,UMLS
44320,567,LEUKOTRIENE RECEPT,UMLS
44321,567,RECEPT LEUKOTRIENES,UMLS
44322,567,"Receptors, Leukotrienes",UMLS
44323,567,ConceptWiki:749b9acc-b873-4707-8288-6f952d158a80,CW_XREF
44324,567,MESH:D018077,MESH_XREF
44325,568,Hydroxycarboxylic acid receptor 2,CONCEPT_WIKI
44328,568,ConceptWiki:c51ed3ad-c38a-48de-9f9d-0bdeab46ee5a,CW_XREF
44329,569,2-oxoglutarate receptor 1,CONCEPT_WIKI
44332,569,ConceptWiki:fe2b6479-dfb1-4d49-b4dd-c737b3d80a37,CW_XREF
44333,57,tetanospasmin,CONCEPT_WIKI
44334,57,Peptidase M27 family,CONCEPT_WIKI
44336,57,tetanus neurotoxin,CONCEPT_WIKI
44337,57,tentoxilysin,CONCEPT_WIKI
44338,57,tetanospasmin,UMLS
44339,57,tetanus neurotoxin,UMLS
44340,57,tentoxilysin,UMLS
44341,57,ConceptWiki:824cae8e-759e-4347-9ced-d91752f073b9,CW_XREF
44342,57,MESH:C035979,MESH_XREF
44343,570,Free fatty acid receptor 1,CONCEPT_WIKI
44346,570,ConceptWiki:e78e3bba-0b5f-4fa9-9e94-3f7ab1d583f2,CW_XREF
44347,571,"Receptors, Proteinase-Activated",CONCEPT_WIKI
44348,571,"Receptors, Proteinase Activated",CONCEPT_WIKI
44349,571,Proteinase Activated Receptors,CONCEPT_WIKI
44350,571,"Receptors, Endopeptidase-Activated",CONCEPT_WIKI
44352,571,"Receptors, Protease-Activated",CONCEPT_WIKI
44353,571,PROTEASE ACTIVATED RECEPT,CONCEPT_WIKI
44354,571,RECEPT PROTEINASE ACTIVATED,CONCEPT_WIKI
44355,571,ENDOPEPTIDASE ACTIVATED RECEPT,CONCEPT_WIKI
44356,571,Proteinase-Activated Receptors,CONCEPT_WIKI
44357,571,Protease-Activated Receptors,CONCEPT_WIKI
44358,571,Endopeptidase Activated Receptors,CONCEPT_WIKI
44359,571,Protease Activated Receptors,CONCEPT_WIKI
44360,571,Endopeptidase-Activated Receptors,CONCEPT_WIKI
44361,571,"Receptors, Proteinase Activated",UMLS
44362,571,Proteinase Activated Receptors,UMLS
44363,571,"Receptors, Endopeptidase-Activated",UMLS
44364,571,PROTEASE ACTIVATED RECEPT,UMLS
44365,571,"Receptors, Proteinase-Activated",UMLS
44366,571,"Receptors, Protease-Activated",UMLS
44367,571,RECEPT PROTEINASE ACTIVATED,UMLS
44368,571,ENDOPEPTIDASE ACTIVATED RECEPT,UMLS
44369,571,Protease-Activated Receptors,UMLS
44370,571,Proteinase-Activated Receptors,UMLS
44371,571,Protease Activated Receptors,UMLS
44372,571,Endopeptidase Activated Receptors,UMLS
44373,571,Endopeptidase-Activated Receptors,UMLS
44374,571,ConceptWiki:cada0f96-e5fd-43b9-bb33-0ef468b71110,CW_XREF
44375,571,MESH:D044462,MESH_XREF
44377,573,G-protein coupled bile acid receptor 1,CONCEPT_WIKI
44380,573,ConceptWiki:4605bfc7-e833-481f-a1e9-a42bb2ff2d96,CW_XREF
44381,574,"Receptors, Formyl Peptide",CONCEPT_WIKI
44382,574,F Chemotactic Peptide Receptor,CONCEPT_WIKI
44383,574,N formyl Hexapeptide Receptor,CONCEPT_WIKI
44384,574,RECEPT CHEMOTACTIC PEPTIDE,CONCEPT_WIKI
44385,574,fMet-Leu-Phe Receptor,CONCEPT_WIKI
44386,574,CHEMOATTRACTANT RECEPT,CONCEPT_WIKI
44387,574,F CHEMOTACTIC PEPTIDE RECEPT,CONCEPT_WIKI
44388,574,"Peptide Receptors, Formyl",CONCEPT_WIKI
44389,574,"Peptide Receptor, Chemotactic",CONCEPT_WIKI
44390,574,RECEPT FORMYL PEPTIDE,CONCEPT_WIKI
44391,574,N Formylmethionyl Peptide Receptor,CONCEPT_WIKI
44392,574,"Receptor, Chemotactic Peptide",CONCEPT_WIKI
44393,574,N FORMYL HEXAPEPTIDE RECEPT,CONCEPT_WIKI
44394,574,fMet Leu Phe Receptor,CONCEPT_WIKI
44395,574,"Receptor, N-Formylmethionyl Peptide",CONCEPT_WIKI
44396,574,Formyl Peptide Receptors,CONCEPT_WIKI
44397,574,N-formyl Hexapeptide Receptor,CONCEPT_WIKI
44398,574,Chemotactic Peptide Receptor,CONCEPT_WIKI
44399,574,N FORMYLMETHIONYL PEPTIDE RECEPT,CONCEPT_WIKI
44400,574,CHEMOTACTIC PEPTIDE RECEPT,CONCEPT_WIKI
44401,574,FMET LEU PHE RECEPT,CONCEPT_WIKI
44402,574,"Receptor, FMLP",CONCEPT_WIKI
44403,574,Chemoattractant Receptor,CONCEPT_WIKI
44404,574,"Receptor, Formyl Peptide",CONCEPT_WIKI
44406,574,N-Formylmethionyl Peptide Receptor,CONCEPT_WIKI
44407,574,FORMYL PEPTIDE RECEPT,CONCEPT_WIKI
44408,574,"Peptide Receptor, N-Formylmethionyl",CONCEPT_WIKI
44409,574,"Receptor, fMet-Leu-Phe",CONCEPT_WIKI
44410,574,"Hexapeptide Receptor, N-formyl",CONCEPT_WIKI
44411,574,"Receptor, Chemoattractant",CONCEPT_WIKI
44412,574,"Receptor, N-formyl Hexapeptide",CONCEPT_WIKI
44413,574,"Receptor, F-Chemotactic Peptide",CONCEPT_WIKI
44414,574,FMLP RECEPT,CONCEPT_WIKI
44415,574,F-Chemotactic Peptide Receptor,CONCEPT_WIKI
44416,574,FMLP Receptor,CONCEPT_WIKI
44417,574,Formyl Peptide Receptor,CONCEPT_WIKI
44418,574,F Chemotactic Peptide Receptor,UMLS
44419,574,N formyl Hexapeptide Receptor,UMLS
44420,574,RECEPT CHEMOTACTIC PEPTIDE,UMLS
44421,574,fMet-Leu-Phe Receptor,UMLS
44422,574,CHEMOATTRACTANT RECEPT,UMLS
44423,574,F CHEMOTACTIC PEPTIDE RECEPT,UMLS
44424,574,"Peptide Receptors, Formyl",UMLS
44425,574,"Peptide Receptor, Chemotactic",UMLS
44426,574,RECEPT FORMYL PEPTIDE,UMLS
44427,574,N Formylmethionyl Peptide Receptor,UMLS
44428,574,"Receptor, Chemotactic Peptide",UMLS
44429,574,N FORMYL HEXAPEPTIDE RECEPT,UMLS
44430,574,fMet Leu Phe Receptor,UMLS
44431,574,"Receptor, N-Formylmethionyl Peptide",UMLS
44432,574,N-formyl Hexapeptide Receptor,UMLS
44433,574,Formyl Peptide Receptors,UMLS
44434,574,Chemotactic Peptide Receptor,UMLS
44435,574,N FORMYLMETHIONYL PEPTIDE RECEPT,UMLS
44436,574,CHEMOTACTIC PEPTIDE RECEPT,UMLS
44437,574,FMET LEU PHE RECEPT,UMLS
44438,574,"Receptor, FMLP",UMLS
44439,574,Chemoattractant Receptor,UMLS
44440,574,"Receptor, Formyl Peptide",UMLS
44441,574,"Receptors, Formyl Peptide",UMLS
44442,574,N-Formylmethionyl Peptide Receptor,UMLS
44443,574,FORMYL PEPTIDE RECEPT,UMLS
44444,574,"Peptide Receptor, N-Formylmethionyl",UMLS
44445,574,"Hexapeptide Receptor, N-formyl",UMLS
44446,574,"Receptor, fMet-Leu-Phe",UMLS
44447,574,"Receptor, Chemoattractant",UMLS
44448,574,"Receptor, N-formyl Hexapeptide",UMLS
44449,574,"Receptor, F-Chemotactic Peptide",UMLS
44450,574,FMLP RECEPT,UMLS
44451,574,F-Chemotactic Peptide Receptor,UMLS
44452,574,FMLP Receptor,UMLS
44453,574,Formyl Peptide Receptor,UMLS
44454,574,ConceptWiki:2d8f78fe-da56-40b8-ad9d-57ef4f34c6f8,CW_XREF
44455,574,MESH:D044042,MESH_XREF
44456,6,Kinase,CONCEPT_WIKI
44457,6,Kinases,CONCEPT_WIKI
44459,6,Transphosphorylases,CONCEPT_WIKI
