tid,target_type,pref_name,tax_id,organism,chembl_id,species_group_flag
107375,ORGANISM,Tuta absoluta,702717,Tuta absoluta,CHEMBL2367244,0
107376,ORGANISM,Ditylenchus dipsaci,166011,Ditylenchus dipsaci,CHEMBL2367245,0
107377,ORGANISM,Bifora radians,54706,Bifora radians,CHEMBL2367246,0
107378,ORGANISM,Phaseolus lunatus,3884,Phaseolus lunatus,CHEMBL2367247,0
107379,ORGANISM,Coleoptera,7041,Coleoptera,CHEMBL2367248,0
107380,ORGANISM,Xanthomonas oryzae pv. oryzae,64187,Xanthomonas oryzae pv. oryzae,CHEMBL2367249,0
107381,ORGANISM,Pardosa pseudoannulata,330961,Pardosa pseudoannulata,CHEMBL2367250,0
107382,ORGANISM,Aphidoletes aphidimyza,95972,Aphidoletes aphidimyza,CHEMBL2367251,0
107383,ORGANISM,Orius strigicollis,82748,Orius strigicollis,CHEMBL2367252,0
107384,ORGANISM,Phomopsis,34399,Phomopsis,CHEMBL2367253,0
107385,ORGANISM,Botryosphaeria,45132,Botryosphaeria,CHEMBL2367254,0
107386,ORGANISM,Galium spurium,1117032,Galium spurium,CHEMBL2367255,0
107387,ORGANISM,Phytophthora megasperma,4788,Phytophthora megasperma,CHEMBL2367256,0
107388,ORGANISM,Physalis alkekengi,33120,Physalis alkekengi,CHEMBL2367257,0
107389,ORGANISM,Veronica polita,195136,Veronica polita,CHEMBL2367258,0
107390,ORGANISM,Tripleurospermum maritimum subsp. inodorum,99108,Tripleurospermum maritimum subsp. inodorum,CHEMBL2367259,0
107391,ORGANISM,Phyllotreta striolata,444603,Phyllotreta striolata,CHEMBL2367260,0
107392,ORGANISM,Homona magnanima,410822,Homona magnanima,CHEMBL2367261,0
107393,ORGANISM,Zasmidium citri,513420,Zasmidium citri,CHEMBL2367262,0
107394,ORGANISM,Pseudomonas syringae pv. glycinea,318,Pseudomonas syringae pv. glycinea,CHEMBL2367263,0
107395,ORGANISM,Diaphania hyalinata,1209549,Diaphania hyalinata,CHEMBL2367264,0
107396,ORGANISM,Spilarctia obliqua,1288830,Spilarctia obliqua,CHEMBL2367265,0
107397,ORGANISM,Gaillardia aristata,55624,Gaillardia aristata,CHEMBL2367266,0
107398,ORGANISM,Salmonella enterica subsp. enterica serovar Paratyphi B,57045,Salmonella enterica subsp. enterica serovar Paratyphi B,CHEMBL2367267,0
107399,ORGANISM,Villosiclava virens,1159556,Villosiclava virens,CHEMBL2367268,0
107400,ORGANISM,Amaranthus palmeri,107608,Amaranthus palmeri,CHEMBL2367269,0
107401,ORGANISM,Feline infectious peritonitis virus,11135,Feline infectious peritonitis virus,CHEMBL2367270,0
107402,ORGANISM,Issatchenkia hanoiensis,216065,Issatchenkia hanoiensis,CHEMBL2367271,0
107403,ORGANISM,Sonchus oleraceus,50207,Sonchus oleraceus,CHEMBL2367272,0
107404,ORGANISM,Solenopsis saevissima,176597,Solenopsis saevissima,CHEMBL2367273,0
107405,ORGANISM,Lolium multiflorum,4521,Lolium multiflorum,CHEMBL2367274,0
107406,ORGANISM,Fusarium oxysporum f. sp. cyclaminis,178565,Fusarium oxysporum f. sp. cyclaminis,CHEMBL2367275,0
107407,ORGANISM,Aphis medicaginis,1281368,Aphis medicaginis,CHEMBL2367276,0
107408,ORGANISM,Phomopsis obscurans,291056,Phomopsis obscurans,CHEMBL2367277,0
107409,ORGANISM,Amaranthus spinosus,124765,Amaranthus spinosus,CHEMBL2367278,0
107410,ORGANISM,Miridae,30083,Miridae,CHEMBL2367279,0
107411,ORGANISM,Tribolium confusum,7071,Tribolium confusum,CHEMBL2367280,0
107412,ORGANISM,Pythium,4797,Pythium,CHEMBL2367281,0
107413,ORGANISM,Lolium rigidum,89674,Lolium rigidum,CHEMBL2367282,0
107414,ORGANISM,Sinapis alba,3728,Sinapis alba,CHEMBL2367283,0
107415,ORGANISM,Plantago lanceolata,39414,Plantago lanceolata,CHEMBL2367284,0
107416,ORGANISM,Alternaria kikuchiana,1232598,Alternaria kikuchiana,CHEMBL2367285,0
107417,ORGANISM,Carnation vein mottle virus,82847,Carnation vein mottle virus,CHEMBL2367286,0
107418,ORGANISM,Rottboellia cochinchinensis,300125,Rottboellia cochinchinensis,CHEMBL2367287,0
107419,ORGANISM,Melilotus albus,47082,Melilotus albus,CHEMBL2367288,0
107420,ORGANISM,Carnation etched ring virus,10640,Carnation etched ring virus,CHEMBL2367289,0
107421,ORGANISM,Gossypium barbadense,3634,Gossypium barbadense,CHEMBL2367290,0
107422,ORGANISM,Phaeomoniella chlamydospora,158046,Phaeomoniella chlamydospora,CHEMBL2367291,0
107423,ORGANISM,Pomacea canaliculata,400727,Pomacea canaliculata,CHEMBL2367292,0
107424,ORGANISM,Ostrinia furnacalis,93504,Ostrinia furnacalis,CHEMBL2367293,0
107425,ORGANISM,Callosobruchus maculatus,64391,Callosobruchus maculatus,CHEMBL2367294,0
107426,ORGANISM,Botrytis,33196,Botrytis,CHEMBL2367295,0
107427,ORGANISM,Pieris rapae,64459,Pieris rapae,CHEMBL2367296,0
107428,ORGANISM,Colletotrichum gossypii,1263198,Colletotrichum gossypii,CHEMBL2367297,0
107429,ORGANISM,Bromus sterilis,55777,Bromus sterilis,CHEMBL2367298,0
107430,ORGANISM,Glomerella tucumanensis,129314,Glomerella tucumanensis,CHEMBL2367299,0
107431,ORGANISM,Phyllosticta,121621,Phyllosticta,CHEMBL2367300,0
107432,ORGANISM,Echinochloa esculenta,121770,Echinochloa esculenta,CHEMBL2367301,0
107433,ORGANISM,Rhynchophorus ferrugineus,354439,Rhynchophorus ferrugineus,CHEMBL2367302,0
107434,ORGANISM,Panicum dichotomiflorum,29692,Panicum dichotomiflorum,CHEMBL2367303,0
107435,ORGANISM,Stagonosporopsis cucurbitacearum,749889,Stagonosporopsis cucurbitacearum,CHEMBL2367304,0
107436,ORGANISM,Pheretima sieboldi,6402,Pheretima sieboldi,CHEMBL2367305,0
107437,ORGANISM,Claviceps purpurea,5111,Claviceps purpurea,CHEMBL2367306,0
107438,ORGANISM,Ammi majus,48026,Ammi majus,CHEMBL2367307,0
107439,ORGANISM,Pseudomonas syringae pv. tabaci,322,Pseudomonas syringae pv. tabaci,CHEMBL2367308,0
107440,ORGANISM,Frankliniella intonsa,163893,Frankliniella intonsa,CHEMBL2367309,0
107441,ORGANISM,Thrips palmi,161013,Thrips palmi,CHEMBL2367310,0
107442,ORGANISM,Trichogramma nubilale,53591,Trichogramma nubilale,CHEMBL2367311,0
107443,ORGANISM,Thrips obscuratus,464996,Thrips obscuratus,CHEMBL2367312,0
107444,ORGANISM,Alternaria longipes,160389,Alternaria longipes,CHEMBL2367313,0
107445,ORGANISM,Echinochloa crus-galli var. formosensis,192189,Echinochloa crus-galli var. formosensis,CHEMBL2367314,0
107446,ORGANISM,Schizaphis graminum,13262,Schizaphis graminum,CHEMBL2367315,0
107447,ORGANISM,Xanthomonas campestris pv. oryzae,314227,Xanthomonas campestris pv. oryzae,CHEMBL2367316,0
107448,ORGANISM,Cryptococcus neoformans var. neoformans,40410,Cryptococcus neoformans var. neoformans,CHEMBL2367317,0
107449,ORGANISM,Earias vitella,656907,Earias vitella,CHEMBL2367318,0
107450,ORGANISM,Pantoea dispersa,59814,Pantoea dispersa,CHEMBL2367319,0
107451,ORGANISM,Magnaporthe poae,148304,Magnaporthe poae,CHEMBL2367320,0
107452,ORGANISM,Acheta domesticus,6997,Acheta domesticus,CHEMBL2367321,0
107453,ORGANISM,Neoseiulus fallacis,84385,Neoseiulus fallacis,CHEMBL2367322,0
107454,ORGANISM,Aegilops cylindrica,130456,Aegilops cylindrica,CHEMBL2367323,0
107455,ORGANISM,Caelifera,7001,Caelifera,CHEMBL2367324,0
107456,ORGANISM,Reticulitermes flavipes,36989,Reticulitermes flavipes,CHEMBL2367325,0
107457,ORGANISM,Bemisia,7037,Bemisia,CHEMBL2367326,0
107458,ORGANISM,Citrus limon,2708,Citrus limon,CHEMBL2367327,0
107459,ORGANISM,Citrus sinensis,2711,Citrus sinensis,CHEMBL2367328,0
107460,ORGANISM,Ludwigia prostrata,13118,Ludwigia prostrata,CHEMBL2367329,0
107462,ORGANISM,Heterorhabditis bacteriophora,37862,Heterorhabditis bacteriophora,CHEMBL2367331,0
107463,ORGANISM,Rhizopus stolonifer,4846,Rhizopus stolonifer,CHEMBL2367332,0
107464,ORGANISM,Galinsoga quadriradiata,183030,Galinsoga quadriradiata,CHEMBL2367333,0
107465,ORGANISM,Podosphaera aphanis,79252,Podosphaera aphanis,CHEMBL2367334,0
107466,ORGANISM,Trichophyton verrucosum,63417,Trichophyton verrucosum,CHEMBL2367335,0
107467,ORGANISM,Parthenium hysterophorus,183063,Parthenium hysterophorus,CHEMBL2367336,0
107468,ORGANISM,Adoxophyes orana,480707,Adoxophyes orana,CHEMBL2367337,0
107469,ORGANISM,Dinebra chinensis,285846,Dinebra chinensis,CHEMBL2367338,0
107470,ORGANISM,Radopholus similis,46012,Radopholus similis,CHEMBL2367339,0
107471,ORGANISM,Diatraea saccharalis,40085,Diatraea saccharalis,CHEMBL2367340,0
107472,ORGANISM,Beauveria bassiana,176275,Beauveria bassiana,CHEMBL2367341,0
107473,ORGANISM,Dictyoptera,6970,Dictyoptera,CHEMBL2367342,0
107474,ORGANISM,Persicaria nodosa,488004,Persicaria nodosa,CHEMBL2367343,0
107475,ORGANISM,Kummerowia striata,466223,Kummerowia striata,CHEMBL2367344,0
107476,ORGANISM,Phytophthora nicotianae var. parasitica,4791,Phytophthora nicotianae var. parasitica,CHEMBL2367345,0
107477,ORGANISM,Helianthus,4231,Helianthus,CHEMBL2367346,0
107478,ORGANISM,Phytophthora palmivora,4796,Phytophthora palmivora,CHEMBL2367347,0
107479,ORGANISM,Coturnix japonica,93934,Coturnix japonica,CHEMBL2367348,0
107480,ORGANISM,Maladera castanea,1254970,Maladera castanea,CHEMBL2367349,0
107481,ORGANISM,Agrotis segetum,47767,Agrotis segetum,CHEMBL2367350,0
107482,ORGANISM,Pseudomonas viridiflava,33069,Pseudomonas viridiflava,CHEMBL2367351,0
107483,ORGANISM,Arthrobacter sp.,1667,Arthrobacter sp.,CHEMBL2367352,0
107484,ORGANISM,Pyrenochaeta lycopersici,285811,Pyrenochaeta lycopersici,CHEMBL2367353,0
107485,TISSUE,Upper stem,3988,Ricinus communis,CHEMBL2367354,0
107486,TISSUE,Shoot,90397,Echinochloa crus-galli,CHEMBL2367355,0
107487,TISSUE,Fruit,3712,Brassica oleracea,CHEMBL2367356,0
107488,TISSUE,Leaf,3888,Pisum sativum,CHEMBL2367357,0
107489,TISSUE,Root,4081,Solanum lycopersicum,CHEMBL2367358,0
107490,TISSUE,Phloem,3988,Ricinus communis,CHEMBL2367359,0
107491,TISSUE,Leaf,91242,Conyza bonariensis,CHEMBL2367360,0
107492,TISSUE,Leaf,3635,Gossypium hirsutum,CHEMBL2367361,0
107493,TISSUE,Abdominal central nerve cord,6978,Periplaneta americana,CHEMBL2367362,0
107494,TISSUE,Right atrium,10141,Cavia porcellus,CHEMBL2367363,0
107495,TISSUE,Stem,3635,Gossypium hirsutum,CHEMBL2367364,0
107496,TISSUE,Root,13547,Gerbera jamesonii,CHEMBL2367365,0
107497,TISSUE,Root,212787,Conyza sumatrensis,CHEMBL2367366,0
107498,TISSUE,Leaf,72917,Conyza canadensis,CHEMBL2367367,0
107499,TISSUE,Stem,13216,Piper nigrum,CHEMBL2367368,0
107500,TISSUE,Liver microsome,9615,Canis lupus familiaris,CHEMBL2367369,0
107501,TISSUE,Small intestine,10116,Rattus norvegicus,CHEMBL2367370,0
107502,TISSUE,Leaf,3747,Fragaria x ananassa,CHEMBL2367371,0
107503,TISSUE,Fruit,2711,Citrus sinensis,CHEMBL2367372,0
107504,TISSUE,Whole blood,10116,Rattus norvegicus,CHEMBL2367373,0
107505,TISSUE,Leaf,4522,Lolium perenne,CHEMBL2367374,0
107506,TISSUE,Shoot,4521,Lolium multiflorum,CHEMBL2367375,0
107507,TISSUE,Root,91242,Conyza bonariensis,CHEMBL2367376,0
107508,TISSUE,Green seed,4081,Solanum lycopersicum,CHEMBL2367377,0
107509,TISSUE,Liver cytosol,9606,Homo sapiens,CHEMBL2367378,0
107510,TISSUE,Liver microsome,9606,Homo sapiens,CHEMBL2367379,0
107511,TISSUE,Stomach,10116,Rattus norvegicus,CHEMBL2367380,0
107512,TISSUE,Nerve cord,6978,Periplaneta americana,CHEMBL2367381,0
107513,TISSUE,Root,4530,Oryza sativa,CHEMBL2367382,0
107514,TISSUE,Rachis,42345,Phoenix dactylifera,CHEMBL2367383,0
107515,TISSUE,Tissue,10141,Cavia porcellus,CHEMBL2367384,0
107516,TISSUE,Leaf,13547,Gerbera jamesonii,CHEMBL2367385,0
107517,TISSUE,Root,90397,Echinochloa crus-galli,CHEMBL2367386,0
107518,TISSUE,Shoot,4565,Triticum aestivum,CHEMBL2367387,0
107519,TISSUE,inner fruit,2711,Citrus sinensis,CHEMBL2367388,0
107520,TISSUE,Whole blood,9606,Homo sapiens,CHEMBL2367389,0
107521,TISSUE,Chorioallantoic membrane,9031,Gallus gallus,CHEMBL2367390,0
107522,TISSUE,Leaf,3659,Cucumis sativus,CHEMBL2367391,0
107523,TISSUE,Cuticular wax,2711,Citrus sinensis,CHEMBL2367392,0
107524,TISSUE,Epidermis,9606,Homo sapiens,CHEMBL2367393,0
107525,TISSUE,Root,581251,Geranium molle,CHEMBL2367394,0
107526,TISSUE,Root,39899,Silene noctiflora,CHEMBL2367395,0
107527,TISSUE,Shoot,39899,Silene noctiflora,CHEMBL2367396,0
107528,TISSUE,Jejunum,9986,Oryctolagus cuniculus,CHEMBL2367397,0
107529,TISSUE,Root,4565,Triticum aestivum,CHEMBL2367398,0
107530,TISSUE,Root,3827,Cicer arietinum,CHEMBL2367399,0
107531,TISSUE,Fruit,4081,Solanum lycopersicum,CHEMBL2367400,0
107532,TISSUE,Stem,4081,Solanum lycopersicum,CHEMBL2367401,0
107533,TISSUE,Leaf,4081,Solanum lycopersicum,CHEMBL2367402,0
107534,TISSUE,Root,13216,Piper nigrum,CHEMBL2367403,0
107535,TISSUE,gastric fundus smooth muscle,9986,Oryctolagus cuniculus,CHEMBL2367404,0
107536,TISSUE,Large intestine,10116,Rattus norvegicus,CHEMBL2367405,0
107537,TISSUE,Blood brain barrier,10116,Rattus norvegicus,CHEMBL2367406,0
107538,TISSUE,Left atrium,10141,Cavia porcellus,CHEMBL2367407,0
107539,TISSUE,Hemi-diaphragm,10116,Rattus norvegicus,CHEMBL2367408,0
107540,TISSUE,Root,3988,Ricinus communis,CHEMBL2367409,0
107541,TISSUE,Apical leaf,3988,Ricinus communis,CHEMBL2367410,0
107542,TISSUE,Leaf,3712,Brassica oleracea,CHEMBL2367411,0
107543,TISSUE,Root,72917,Conyza canadensis,CHEMBL2367412,0
107544,TISSUE,Green seed,3827,Cicer arietinum,CHEMBL2367413,0
107545,TISSUE,Leaf,212787,Conyza sumatrensis,CHEMBL2367414,0
107546,TISSUE,Cotyledon,3635,Gossypium hirsutum,CHEMBL2367415,0
107547,TISSUE,Leaf,4530,Oryza sativa,CHEMBL2367416,0
107548,TISSUE,fruit,2711,Citrus sinensis,CHEMBL2367417,0
107549,TISSUE,Heart,103373,Hoplobatrachus tigerinus,CHEMBL2367418,0
107550,TISSUE,Thoracic artery,10116,Rattus norvegicus,CHEMBL2367419,0
107551,TISSUE,Lower stem,3988,Ricinus communis,CHEMBL2367420,0
107552,TISSUE,Tumor,10090,Mus musculus,CHEMBL2367421,0
107553,TISSUE,Root,3712,Brassica oleracea,CHEMBL2367422,0
107554,TISSUE,Shoot,3827,Cicer arietinum,CHEMBL2367423,0
107555,TISSUE,Shoot,4081,Solanum lycopersicum,CHEMBL2367424,0
107556,TISSUE,Berry,13216,Piper nigrum,CHEMBL2367425,0
107557,TISSUE,Leaf,13216,Piper nigrum,CHEMBL2367426,0
107558,TISSUE,Liver cytosol,9823,Sus scrofa,CHEMBL2367427,0
107559,TISSUE,Liver microsome,10116,Rattus norvegicus,CHEMBL2367428,0
107561,TISSUE,Haemolymph,168631,Chilo suppressalis,CHEMBL2367430,0
107562,TISSUE,Fat body,168631,Chilo suppressalis,CHEMBL2367431,0
107563,TISSUE,Midgut,168631,Chilo suppressalis,CHEMBL2367432,0
107564,TISSUE,Malpighian tubules,168631,Chilo suppressalis,CHEMBL2367433,0
107565,TISSUE,Gomar,42345,Phoenix dactylifera,CHEMBL2367434,0
107566,TISSUE,Pinnae,42345,Phoenix dactylifera,CHEMBL2367435,0
107567,TISSUE,Root,3635,Gossypium hirsutum,CHEMBL2367436,0
107568,TISSUE,Fruit surface,2711,Citrus sinensis,CHEMBL2367437,0
107569,TISSUE,Epidermal microsome,9606,Homo sapiens,CHEMBL2367438,0
107570,TISSUE,Dermis,9606,Homo sapiens,CHEMBL2367439,0
107571,TISSUE,Shoot,581251,Geranium molle,CHEMBL2367440,0
107572,TISSUE,Root,3888,Pisum sativum,CHEMBL2367441,0
107573,TISSUE,Bronchial smooth muscle,10141,Cavia porcellus,CHEMBL2367442,0
107574,TISSUE,Gastric fundus smooth muscle,9986,Oryctolagus cuniculus,CHEMBL2367443,0
107575,TISSUE,Liver cytosol,10116,Rattus norvegicus,CHEMBL2367444,0
107576,TISSUE,Flower,13547,Gerbera jamesonii,CHEMBL2367445,0
107577,TISSUE,Leaf,3885,Phaseolus vulgaris,CHEMBL2367446,0
107578,TISSUE,Root,42345,Phoenix dactylifera,CHEMBL2367447,0
107579,TISSUE,Leaf base,42345,Phoenix dactylifera,CHEMBL2367448,0
107580,TISSUE,Thoracic aorta,10116,Rattus norvegicus,CHEMBL2367449,0
107581,SINGLE PROTEIN,Tyrosine-protein kinase transmembrane receptor ROR2,9606,Homo sapiens,CHEMBL2375201,0
107582,SINGLE PROTEIN,Lymphocyte antigen 96,9606,Homo sapiens,CHEMBL2375202,0
107583,SINGLE PROTEIN,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",10090,Mus musculus,CHEMBL2375203,0
107584,SINGLE PROTEIN,Acyl-CoA wax alcohol acyltransferase 2,9606,Homo sapiens,CHEMBL2375204,0
107585,SINGLE PROTEIN,Acyl-CoA wax alcohol acyltransferase 1,9606,Homo sapiens,CHEMBL2375205,0
107586,SINGLE PROTEIN,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",9606,Homo sapiens,CHEMBL2375206,0
107587,SINGLE PROTEIN,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",9606,Homo sapiens,CHEMBL2375207,0
107588,SINGLE PROTEIN,Transcriptional activator Myb,9031,Gallus gallus,CHEMBL2380186,0
107589,SINGLE PROTEIN,Poly [ADP-ribose] polymerase 6,9606,Homo sapiens,CHEMBL2380187,0
107590,SINGLE PROTEIN,TCDD-inducible poly [ADP-ribose] polymerase,9606,Homo sapiens,CHEMBL2380188,0
107591,SINGLE PROTEIN,Poly [ADP-ribose] polymerase 11,9606,Homo sapiens,CHEMBL2380189,0
107592,SINGLE PROTEIN,Endothelial lipase,10090,Mus musculus,CHEMBL2380190,0
107593,SINGLE PROTEIN,G-protein coupled receptor,9615,Canis familiaris,CHEMBL2384890,0
107594,SINGLE PROTEIN,Calcium release-activated calcium channel protein 1,9606,Homo sapiens,CHEMBL2384891,0
107597,SINGLE PROTEIN,Bone morphogenetic protein 4,10090,Mus musculus,CHEMBL2384894,0
107598,SINGLE PROTEIN,Lymphocyte antigen 96,10090,Mus musculus,CHEMBL2384895,0
107599,SINGLE PROTEIN,Monocyte differentiation antigen CD14,10090,Mus musculus,CHEMBL2384896,0
107600,SINGLE PROTEIN,Monocyte differentiation antigen CD14,9606,Homo sapiens,CHEMBL2384897,0
107601,SINGLE PROTEIN,N-arachidonyl glycine receptor,9606,Homo sapiens,CHEMBL2384898,0
107602,SINGLE PROTEIN,Proline iminopeptidase,1398,Bacillus coagulans,CHEMBL2390809,0
107603,SINGLE PROTEIN,Microtubule-associated protein 2,9606,Homo sapiens,CHEMBL2390810,0
107604,SINGLE PROTEIN,Thioredoxin reductase,1773,Mycobacterium tuberculosis,CHEMBL2390811,0
107605,SINGLE PROTEIN,G protein-coupled receptor GPR35,10116,Rattus norvegicus,CHEMBL2390812,0
107606,SINGLE PROTEIN,G-protein coupled receptor 35,10090,Mus musculus,CHEMBL2390813,0
107607,SINGLE PROTEIN,Urea transporter 1,9606,Homo sapiens,CHEMBL2390814,0
107608,SINGLE PROTEIN,Glycosyltransferase WbpZ,208964,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228),CHEMBL2390815,0
107610,SINGLE PROTEIN,Envelope glycoprotein gp160,11691,Human immunodeficiency virus type 1 group M subtype B (isolate SF162)(HIV-1),CHEMBL2396504,0
107611,SINGLE PROTEIN,Genome polyprotein,103903,Coxsackievirus B3 (strain Nancy),CHEMBL2396505,0
107612,SINGLE PROTEIN,Dual specificity protein phosphatase 23,9606,Homo sapiens,CHEMBL2396506,0
107613,SINGLE PROTEIN,Dual specificity protein phosphatase 15,9606,Homo sapiens,CHEMBL2396507,0
107614,SINGLE PROTEIN,Receptor-type tyrosine-protein phosphatase S,9606,Homo sapiens,CHEMBL2396508,0
107615,SINGLE PROTEIN,Tyrosine-protein phosphatase non-receptor type 3,9606,Homo sapiens,CHEMBL2396509,0
107616,SINGLE PROTEIN,RocR,208964,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228),CHEMBL2396510,0
107617,SINGLE PROTEIN,Dual specificity protein phosphatase 10,9606,Homo sapiens,CHEMBL2396511,0
107618,SINGLE PROTEIN,Mothers against decapentaplegic homolog 2,9606,Homo sapiens,CHEMBL2396512,0
107619,SINGLE PROTEIN,N-acylneuraminate-9-phosphatase,9606,Homo sapiens,CHEMBL2401602,0
107620,SINGLE PROTEIN,H(+)/Cl(-) exchange transporter 3,9606,Homo sapiens,CHEMBL2401603,0
107621,SINGLE PROTEIN,Tubulin polyglutamylase TTLL7,10090,Mus musculus,CHEMBL2401604,0
107622,SINGLE PROTEIN,Sphingosine kinase 1,10090,Mus musculus,CHEMBL2401605,0
107623,SINGLE PROTEIN,Transcription factor ETV6,9606,Homo sapiens,CHEMBL2401606,0
107625,SINGLE PROTEIN,P2X purinoceptor 3,10090,Mus musculus,CHEMBL2401608,0
107626,SINGLE PROTEIN,Carbonic anhydrase,4224,Flaveria bidentis,CHEMBL2401609,0
107627,SINGLE PROTEIN,Myoglobin,9606,Homo sapiens,CHEMBL2406892,0
107628,SINGLE PROTEIN,Major prion protein,9940,Ovis aries,CHEMBL2406893,0
107629,SINGLE PROTEIN,"Alkaline phosphatase, tissue-nonspecific isozyme",9913,Bos taurus,CHEMBL2406894,0
107630,SINGLE PROTEIN,G protein-activated inward rectifier potassium channel 2,9606,Homo sapiens,CHEMBL2406895,0
107632,SINGLE PROTEIN,Cytochrome P450 2W1,9606,Homo sapiens,CHEMBL2406897,0
107634,SINGLE PROTEIN,Probable ubiquitin carboxyl-terminal hydrolase FAF-X,9606,Homo sapiens,CHEMBL2406899,0
107635,SINGLE PROTEIN,Ubiquitin carboxyl-terminal hydrolase 4,9606,Homo sapiens,CHEMBL2406900,0
107636,SINGLE PROTEIN,"Citrate synthase, mitochondrial",9913,Bos taurus,CHEMBL2406901,0
107637,SINGLE PROTEIN,Uncharacterized protein,9031,Gallus gallus,CHEMBL2412949,0
107639,SINGLE PROTEIN,Oxysterols receptor LXR-beta,10090,Mus musculus,CHEMBL2417346,0
107640,SINGLE PROTEIN,Short transient receptor potential channel 6,9606,Homo sapiens,CHEMBL2417347,0
107641,SINGLE PROTEIN,Short transient receptor potential channel 3,9606,Homo sapiens,CHEMBL2417348,0
107642,SINGLE PROTEIN,Cell division protein FtsZ,1423,Bacillus subtilis,CHEMBL2417349,0
107643,SINGLE PROTEIN,Tumor necrosis factor receptor superfamily member 6,10116,Rattus norvegicus,CHEMBL2417350,0
107644,SINGLE PROTEIN,Microtubule-associated serine/threonine-protein kinase 4,9606,Homo sapiens,CHEMBL2417351,0
107645,SINGLE PROTEIN,Microtubule-associated serine/threonine-protein kinase 3,9606,Homo sapiens,CHEMBL2417352,0
107646,SINGLE PROTEIN,Serine/threonine-protein kinase Nek8,9606,Homo sapiens,CHEMBL2417353,0
107647,SINGLE PROTEIN,"Acylglycerol kinase, mitochondrial",9606,Homo sapiens,CHEMBL2417354,0
107648,SINGLE PROTEIN,Microtubule-associated serine/threonine-protein kinase 2,9606,Homo sapiens,CHEMBL2417355,0
107649,SINGLE PROTEIN,Transcriptional regulator MvfR,652611,Pseudomonas aeruginosa PA14,CHEMBL2424500,0
107650,SINGLE PROTEIN,Tubulin beta-6 chain,3702,Arabidopsis thaliana,CHEMBL2424501,0
107653,SINGLE PROTEIN,Lysine-specific demethylase 5A,9606,Homo sapiens,CHEMBL2424504,0
107654,SINGLE PROTEIN,Peptidyl-prolyl cis-trans isomerase C,9606,Homo sapiens,CHEMBL2424505,0
107655,SINGLE PROTEIN,DNA gyrase subunit A,1280,Staphylococcus aureus,CHEMBL2424506,0
