directorid,genre,prob
24182,Crime,0.5
24182,Drama,0.5
24182,Horror,0.5
24182,Thriller,1
24183,Comedy,1
24183,Short,0.333333
24186,Musical,1
24188,Documentary,1
24188,Short,1
24189,Animation,1
24189,Comedy,0.333333
24189,Family,0.333333
24189,Short,0.333333
24190,Drama,1
24190,Short,1
24191,Drama,1
24192,Documentary,1
24193,Comedy,0.25
24193,Documentary,0.25
24193,Short,0.5
24196,Drama,1
24196,Short,1
24197,Documentary,1
24198,Crime,0.333333
24198,Drama,0.666667
24199,Action,0.2
24199,Adventure,0.2
24199,Comedy,0.2
24199,Drama,0.6
24199,Horror,0.4
24199,Mystery,0.2
24199,Thriller,0.4
24201,Documentary,1
24202,Comedy,0.666667
24202,Crime,0.333333
24204,Comedy,1
24205,Comedy,1
24206,Adventure,0.0833333
24206,Comedy,0.5
24206,Drama,0.416667
24206,Musical,0.333333
24208,War,1
24209,Drama,0.5
24209,Music,0.5
24211,Comedy,0.8
24211,Drama,0.4
24211,Family,0.2
24211,Romance,0.4
24212,Drama,1
24212,Romance,0.5
24212,War,1
24213,Thriller,1
24214,Action,0.2
24214,Comedy,0.4
24214,Fantasy,0.4
24214,Horror,0.4
24214,Music,0.2
24214,Musical,0.6
24214,Romance,0.2
24214,Thriller,0.2
24215,Documentary,1
24216,Crime,0.5
24216,Drama,0.5
24217,Drama,1
24218,Musical,1
24219,Drama,1
24219,Romance,1
24220,Drama,1
24222,Animation,0.666667
24222,Short,1
24223,Short,1
24224,Short,1
24226,Short,1
24227,Comedy,0.2
24227,Documentary,0.7
24227,Musical,0.1
24227,Short,0.7
24228,Music,1
24230,Documentary,1
24231,Action,0.333333
24231,Comedy,0.333333
24231,Crime,0.333333
24231,Mystery,0.333333
24234,Comedy,0.166667
24234,Crime,0.222222
24234,Documentary,0.0555556
24234,Drama,0.555556
24234,Mystery,0.111111
24234,Short,0.277778
24234,War,0.0555556
24234,Western,0.166667
24236,Comedy,1
24238,Action,1
24238,Crime,1
24239,Drama,1
24240,Documentary,1
24240,Short,1
24242,Short,1
24243,Drama,1
24244,Short,1
24246,Comedy,0.5
24246,Drama,0.5
24246,Short,1
24247,Comedy,0.333333
24247,Drama,0.333333
24247,Musical,0.333333
24248,Documentary,1
24251,Documentary,1
24252,Documentary,1
24255,Comedy,1
24255,Crime,1
24256,Documentary,1
24258,Comedy,1
24258,Short,1
24260,Drama,0.5
24260,Western,0.5
24263,Comedy,1
24263,Musical,1
24263,Romance,1
24265,Comedy,0.222222
24265,Documentary,0.777778
24265,Mystery,0.111111
24265,Short,0.555556
24266,Animation,1
24266,Family,1
24266,Short,1
24267,Short,1
24268,Documentary,1
24269,Drama,0.5
24269,Romance,0.5
24269,Western,0.5
24270,Documentary,1
24270,Horror,1
24272,Drama,1
24272,Short,1
24273,Sci-Fi,0.5
24273,Thriller,0.5
24274,Comedy,1
24274,Short,1
24275,Animation,1
24275,Family,0.5
24275,Short,1
24276,Drama,1
24276,Short,1
24277,Documentary,1
24277,Music,1
24278,Animation,1
24278,Comedy,0.4
24278,Family,1
24278,Fantasy,0.2
24278,Music,0.4
24278,Musical,0.4
24278,Short,0.6
24279,Documentary,1
24279,Short,1
24280,Comedy,1
24280,Short,1
24281,Short,1
24282,Family,1
24282,Sci-Fi,1
24283,Documentary,0.5
24283,Drama,0.5
24283,Family,0.5
24285,Comedy,1
24285,Crime,1
24286,Drama,1
24287,Comedy,0.5
24287,Short,0.5
24288,Documentary,1
24288,Short,1
24290,Comedy,0.142857
24290,Crime,0.285714
24290,Drama,0.857143
24290,Romance,0.142857
24290,Thriller,0.428571
24291,Documentary,1
24291,Short,1
24292,Drama,1
24293,Drama,1
24294,Comedy,1
24295,Short,1
24296,Documentary,1
24296,Short,1
24297,Action,0.0434783
24297,Adventure,0.347826
24297,Comedy,0.434783
24297,Crime,0.0434783
24297,Drama,0.0434783
24297,Romance,0.0434783
24297,Thriller,0.173913
24304,Documentary,1
24305,Documentary,1
24306,Drama,1
24307,Documentary,1
24307,Short,1
24308,Drama,1
24309,Documentary,1
24309,Short,1
24310,Documentary,1
24310,Short,1
24311,Comedy,1
24311,Drama,1
24312,Drama,1
24315,Drama,1
24316,Documentary,1
24316,Short,1
24317,Action,1
24317,Crime,1
24318,Short,1
24319,Adventure,1
24319,Animation,1
24319,Family,1
24319,Fantasy,1
24320,Short,1
24321,Sci-Fi,1
24321,Short,1
24322,Documentary,0.333333
24322,Drama,0.666667
24322,Short,0.666667
24323,Short,1
24324,Short,1
24325,Short,1
24326,Comedy,1
24327,Drama,1
24329,Drama,0.25
24329,Family,0.25
24329,Short,0.75
24330,Short,1
24332,Comedy,1
24336,Documentary,0.5
24336,Short,0.5
24337,Drama,1
24338,Drama,1
24340,Documentary,0.75
24340,Short,0.75
24341,Documentary,1
24343,Comedy,1
24343,Family,1
24343,Short,1
24344,Comedy,0.772727
24344,Crime,0.0454545
24344,Drama,0.227273
24344,Romance,0.0454545
24344,Short,0.0454545
24345,Action,1
24345,Adventure,1
24345,Comedy,1
24345,Family,1
24346,Comedy,0.05
24346,Crime,0.025
24346,Documentary,0.575
24346,Drama,0.175
24346,Short,0.725
24347,Comedy,0.5625
24347,Documentary,0.125
24347,Drama,0.3125
24347,Musical,0.125
24347,Short,0.125
24348,Documentary,1
24348,Short,1
24349,Drama,0.5
24349,Short,1
24350,Comedy,0.666667
24350,Drama,0.166667
24350,Horror,0.166667
24350,Romance,0.333333
24350,Short,0.166667
24351,Action,0.0588235
24351,Adventure,0.0588235
24351,Comedy,0.294118
24351,Crime,0.0588235
24351,Drama,0.764706
24351,Fantasy,0.0588235
24351,Horror,0.0588235
24351,Musical,0.117647
24351,Mystery,0.176471
24351,Romance,0.176471
24351,Sci-Fi,0.0588235
24353,Documentary,1
24353,Music,1
24355,Short,1
24356,Comedy,0.5
24356,Crime,0.5
24357,Documentary,1
24357,Short,1
24357,War,1
24359,Comedy,1
24359,Short,1
24360,Documentary,1
24360,Short,1
24361,Comedy,0.75
24361,Drama,0.25
24362,Short,1
24364,Action,1
24365,Documentary,0.5
24365,Short,1
24366,Comedy,0.125
24366,Documentary,0.625
24366,Drama,0.25
24367,Documentary,1
24367,Short,1
24368,Short,1
24370,Documentary,1
24371,Documentary,1
24372,Thriller,1
24374,Documentary,0.914286
24374,Drama,0.0285714
24374,Short,0.942857
24375,Drama,1
24376,Short,1
24377,Comedy,0.166667
24377,Crime,0.166667
24377,Drama,0.888889
24377,Horror,0.0555556
24377,Mystery,0.111111
24377,Thriller,0.222222
24379,Drama,1
24379,Short,1
24380,Action,0.111111
24380,Adventure,0.111111
24380,Documentary,0.111111
24380,Drama,0.666667
24380,Mystery,0.333333
24380,Short,0.222222
24380,Thriller,0.111111
24380,War,0.111111
24381,Short,1
24382,Comedy,1
24382,Drama,1
24383,Drama,1
24385,Drama,1
24385,Short,1
24386,Comedy,1
24386,Short,1
24387,Short,1
24388,Action,0.03125
24388,Adventure,0.09375
24388,Comedy,0.09375
24388,Crime,0.0625
24388,Drama,1
24388,Musical,0.03125
24388,Romance,0.40625
24388,Thriller,0.0625
24388,War,0.125
24389,Crime,0.571429
24389,Drama,0.428571
24389,Horror,0.571429
24389,Mystery,0.571429
24390,Comedy,0.5
24390,Drama,1
24390,Thriller,0.5
24391,Comedy,0.666667
24391,Drama,0.666667
24391,Musical,0.333333
24393,Documentary,1
24393,Short,1
24395,Short,1
24396,Comedy,1
24396,Short,1
24397,Comedy,1
24397,Short,1
24398,Short,1
24399,Short,1
24403,Short,1
24404,Short,1
24405,Comedy,1
24406,Action,0.0333333
24406,Adventure,0.0333333
24406,Comedy,0.833333
24406,Drama,0.0666667
24406,Fantasy,0.0333333
24406,Musical,0.0666667
24406,Mystery,0.0333333
24406,Romance,0.0333333
24406,Sci-Fi,0.0333333
24406,Thriller,0.0333333
24407,Action,0.666667
24407,Adventure,0.166667
24407,Drama,0.5
24407,Thriller,0.166667
24412,Documentary,1
24413,Documentary,1
24414,Drama,0.5
24414,Fantasy,0.5
24414,Short,1
24415,Documentary,1
24415,Short,1
24416,Comedy,1
24416,Drama,1
24417,Drama,0.333333
24417,Short,0.666667
24418,Comedy,0.5
24418,Short,0.5
24420,Crime,1
24421,Short,1
24422,Documentary,1
24423,Action,1
24423,Thriller,1
24424,Animation,0.125
24424,Comedy,0.25
24424,Drama,0.25
24424,Horror,0.125
24424,Short,0.75
24425,Comedy,0.666667
24425,Horror,0.333333
24425,Short,0.666667
24426,Documentary,1
24427,Short,1
24428,Drama,1
24428,Short,1
24430,Short,1
24431,Comedy,0.666667
24431,Documentary,0.333333
24431,Short,0.333333
24432,Action,0.0909091
24432,Crime,0.363636
24432,Documentary,0.272727
24432,Drama,0.363636
24432,Horror,0.0909091
24432,Short,0.181818
24432,Thriller,0.181818
24434,Comedy,0.5
24434,Short,0.5
24434,Thriller,0.5
24436,Documentary,0.5
24436,Drama,0.5
24437,Comedy,1
24438,Adventure,0.25
24438,Drama,0.25
24438,Sci-Fi,0.25
24438,Thriller,0.25
24439,Adventure,1
24439,Short,1
24440,Short,1
24441,Documentary,1
24443,Action,0.5
24443,Comedy,0.5
24443,Fantasy,0.5
24444,Drama,1
24444,Romance,1
24446,Action,0.5
24446,Horror,0.5
24446,Thriller,0.5
24447,Animation,1
24447,Short,1
24448,Drama,0.5
24448,Romance,0.5
24448,Short,0.5
24449,Documentary,1
24449,Short,1
24451,Documentary,1
24451,Short,1
24452,Documentary,0.75
24452,Drama,0.25
24452,Short,0.25
24453,Short,1
24454,Short,1
24456,Horror,1
24456,Thriller,1
24457,Comedy,0.285714
24457,Documentary,0.285714
24457,Drama,0.142857
24457,Short,0.285714
24458,Drama,0.5
24458,Short,0.5
24458,Thriller,0.5
24459,Comedy,1
24461,Documentary,1
24462,Documentary,1
24466,Documentary,1
24468,Comedy,1
24468,Romance,1
24468,War,1
24470,Comedy,1
24471,Comedy,0.333333
24471,Drama,0.666667
24471,Short,0.333333
24473,Documentary,1
24474,Comedy,0.75
24474,Drama,0.5
24474,Short,0.25
24474,Thriller,0.25
24475,Comedy,1
24479,Short,1
24480,Documentary,1
24480,Short,1
24481,Comedy,0.5
24481,Drama,0.5
24482,Short,1
24483,Short,1
24484,Short,1
24485,Drama,1
24486,Thriller,1
24488,Comedy,0.333333
24488,Drama,0.666667
24488,Short,0.666667
24489,Documentary,0.25
24489,Drama,0.5
24489,Thriller,0.5
24490,Comedy,1
24490,Drama,0.5
24490,Short,0.5
24491,Drama,1
24493,Drama,1
24494,Comedy,1
24494,Sci-Fi,1
24495,Comedy,1
24495,Documentary,1
24496,Documentary,0.5
24496,Short,0.5
24497,Documentary,1
24497,Short,1
24499,Comedy,1
24500,Action,0.142857
24500,Comedy,0.142857
24500,Drama,0.714286
24500,Musical,0.142857
24500,War,0.142857
24501,Short,1
24502,Comedy,0.166667
24502,Crime,0.333333
24502,Drama,1
24502,Film-Noir,0.333333
24502,Musical,0.166667
24502,Mystery,0.166667
24502,Romance,0.166667
24503,Drama,0.5
24503,Short,0.5
24504,Documentary,1
24504,Short,1
24505,Documentary,1
24505,Short,1
24506,Documentary,1
24506,Family,1
24506,Fantasy,1
24506,Sci-Fi,1
24508,Short,1
24509,Short,1
24510,Short,1
24512,Short,1
24513,Documentary,1
24513,Short,1
24514,Animation,1
24514,Short,1
24515,Comedy,0.413793
24515,Crime,0.0344828
24515,Documentary,0.0689655
24515,Drama,0.724138
24515,Fantasy,0.0689655
24515,Romance,0.0689655
24515,Sci-Fi,0.0689655
24515,Western,0.0344828
24520,Comedy,1
24521,Action,0.5
24521,Documentary,0.5
24521,Short,0.5
24522,Comedy,0.428571
24522,Drama,0.571429
24522,Musical,0.714286
24522,Romance,0.142857
24524,Short,1
24525,Short,1
24527,Horror,1
24528,Adventure,1
24529,Horror,1
24529,Thriller,1
24530,Documentary,1
24530,Short,0.5
24532,Action,0.333333
24532,Adventure,0.333333
24532,Comedy,0.666667
24532,Drama,0.333333
24532,Horror,0.333333
24532,Romance,0.333333
24532,Sci-Fi,0.333333
24534,Comedy,0.5
24534,Romance,0.5
24535,Comedy,0.5
24535,Crime,0.5
24535,Fantasy,0.5
24535,Mystery,0.5
24535,Short,1
24535,Thriller,0.5
24536,Documentary,1
24536,Short,0.5
24536,War,0.5
24537,Fantasy,1
24537,Short,1
24538,Action,0.5
24538,Horror,0.5
24539,Comedy,1
24540,Comedy,0.5
24540,Documentary,0.5
24540,Short,1
24541,Animation,1
24542,Comedy,0.25
24542,Documentary,0.5
24542,Drama,0.25
24542,Musical,0.25
24543,Action,0.28
24543,Adventure,0.28
24543,Comedy,0.04
24543,Documentary,0.2
24543,Drama,0.32
24543,Fantasy,0.04
24543,Horror,0.08
24543,Musical,0.04
24543,Mystery,0.04
24543,Short,0.04
24543,Thriller,0.04
24543,War,0.08
24543,Western,0.16
24544,Drama,0.333333
24544,Short,0.666667
24546,Comedy,0.5
24546,Horror,0.5
24546,Short,1
24547,Comedy,0.181818
24547,Documentary,0.363636
24547,Drama,0.0909091
24547,Horror,0.0909091
24547,Musical,0.0909091
24547,Short,0.636364
24548,Sci-Fi,1
24548,Short,1
24549,Comedy,1
24549,Crime,1
24549,Drama,1
24549,Romance,1
24550,Animation,1
24550,Documentary,1
24550,Short,1
24552,Horror,1
24553,Family,1
24554,Comedy,0.5
24554,Drama,0.5
24554,Romance,0.5
24554,Short,0.5
24556,Short,1
24557,Adventure,0.25
24557,Comedy,0.25
24557,Drama,0.5
24558,Action,0.0666667
24558,Comedy,0.133333
24558,Crime,0.0666667
24558,Documentary,0.2
24558,Drama,0.266667
24558,Horror,0.333333
24558,Short,0.6
24558,Thriller,0.0666667
24559,Action,0.2
24559,Adventure,0.2
24559,Comedy,0.8
24559,Short,0.6
24560,Documentary,1
24561,Adventure,0.125
24561,Comedy,0.791667
24561,Crime,0.0833333
24561,Drama,0.25
24561,Fantasy,0.0833333
24561,Romance,0.0833333
24561,Sci-Fi,0.0416667
24561,Thriller,0.0833333
24562,Horror,1
24563,Comedy,1
24563,Documentary,1
24563,Short,1
24566,Comedy,1
24566,Musical,1
24566,Romance,1
24568,Action,0.111111
24568,Adventure,0.111111
24568,Comedy,0.222222
24568,Crime,0.111111
24568,Drama,0.666667
24568,Family,0.111111
24568,Mystery,0.111111
24569,Romance,1
24570,Comedy,1
24570,Romance,1
24571,Documentary,1
24572,Comedy,1
24572,Short,1
24574,Documentary,1
24575,Comedy,1
24575,Short,1
24576,Action,0.0285714
24576,Adventure,0.0285714
24576,Comedy,0.371429
24576,Crime,0.0571429
24576,Drama,0.514286
24576,Family,0.0285714
24576,Fantasy,0.0571429
24576,Mystery,0.0285714
24576,Short,0.8
24576,Thriller,0.0285714
24576,War,0.0285714
24577,Comedy,1
24578,Comedy,1
24578,Drama,1
24578,Fantasy,1
24578,Short,1
24579,Short,1
24580,Drama,1
24583,Adventure,0.125
24583,Comedy,0.0625
24583,Crime,0.0625
24583,Drama,0.8125
24583,Fantasy,0.1875
24583,Mystery,0.0625
24583,Romance,0.25
24583,Thriller,0.0625
24583,War,0.0625
24584,Documentary,1
24584,Music,1
24585,Sci-Fi,1
24586,Documentary,0.5
24586,Horror,0.5
24587,Animation,1
24587,Comedy,1
24587,Horror,1
24587,Short,1
24588,Documentary,1
24588,Short,1
24589,Comedy,0.5
24589,Drama,0.5
24589,Romance,0.5
24589,Short,0.5
24590,Documentary,1
24590,Music,1
24591,Adventure,0.25
24591,Comedy,0.25
24591,Drama,0.5
24592,Comedy,1
24592,Romance,1
24593,Drama,1
24593,Short,1
24594,Comedy,1
24595,Adventure,1
24595,Comedy,1
24596,Documentary,1
24597,Documentary,1
24598,Comedy,1
24598,Short,1
24599,Fantasy,1
24599,Short,1
24600,Drama,1
24601,Documentary,1
24602,Drama,1
24603,Comedy,0.666667
24603,Short,0.666667
24604,Short,1
24605,Comedy,1
24605,Drama,0.5
24605,Musical,0.5
24607,Comedy,0.5
24607,Thriller,0.5
24608,Documentary,1
24609,Documentary,1
24610,Comedy,0.333333
24610,Documentary,0.166667
24610,Romance,0.166667
24610,Short,0.5
24610,Thriller,0.166667
24611,Animation,1
24611,Short,1
24615,Family,1
24617,Crime,0.142857
24617,Documentary,0.714286
24617,Short,0.571429
24618,Comedy,1
24618,Short,1
24619,Drama,1
24620,Documentary,1
24621,Drama,1
24621,Family,1
24622,Drama,1
24622,Short,1
24623,Action,1
24623,Comedy,1
24623,Short,1
24624,Comedy,0.2
24624,Crime,0.2
24624,Documentary,0.8
24624,Short,0.8
24625,Documentary,1
24625,Short,1
24626,Documentary,1
24628,Comedy,1
24628,Family,1
24628,Short,1
24629,Comedy,0.333333
24629,Family,0.333333
24629,Music,0.333333
24629,Musical,0.666667
24630,Comedy,0.5
24630,Drama,0.5
24630,Family,0.5
24631,Drama,0.666667
24631,Short,0.833333
24633,Comedy,1
24633,Drama,1
24633,Music,1
24633,Romance,1
24634,Documentary,1
24636,Comedy,0.0408163
24636,Drama,0.591837
24636,Romance,0.0204082
24636,Short,0.816327
24636,Thriller,0.0408163
24636,War,0.0204082
24636,Western,0.265306
24637,Comedy,1
24637,Drama,0.5
24637,Family,0.5
24637,Short,1
24640,Horror,1
24641,Documentary,1
24641,Music,1
24642,Documentary,1
24643,Comedy,1
24643,Drama,0.5
24643,Family,0.5
24643,Short,1
24644,Drama,1
24644,Short,0.5
24645,Drama,1
24645,Short,1
24646,Comedy,1
24646,Drama,0.666667
24646,Musical,0.333333
24646,Romance,1
24647,Drama,1
24648,Drama,1
24649,Comedy,1
24649,Drama,0.5
24649,Family,0.5
24649,Short,1
24650,Comedy,1
24652,Drama,1
24653,Documentary,1
24653,Short,0.5
24654,Horror,0.5
24654,Short,0.5
24655,Animation,1
24657,Comedy,0.5
24657,Drama,0.5
24657,Mystery,0.5
24659,Comedy,0.25
24659,Documentary,0.75
24659,Drama,0.25
24659,Short,0.25
24660,Short,1
24661,Short,1
24662,Crime,1
24662,Drama,1
24663,Short,1
24664,Short,1
24667,Comedy,0.117647
24667,Crime,0.117647
24667,Documentary,0.0588235
24667,Drama,0.764706
24667,Musical,0.0588235
24667,Mystery,0.0588235
24667,Romance,0.235294
24667,Sci-Fi,0.0588235
24667,Thriller,0.176471
24668,Drama,1
24669,Short,1
24670,Short,1
24671,Documentary,1
24672,Comedy,0.5
24672,Drama,0.5
24672,Short,1
24673,Comedy,1
24673,Crime,1
24675,Short,1
24678,Comedy,1
24678,Romance,1
24679,Short,1
24681,Documentary,0.75
24681,Short,1
24682,Drama,0.5
24682,Family,0.5
24683,Documentary,1
24683,Short,1
24684,Action,0.5
24684,Crime,0.25
24684,Drama,0.25
24684,Music,0.25
24684,Romance,0.25
24684,War,0.25
24685,Short,1
24687,Crime,1
24687,Drama,1
24687,Thriller,1
24688,Comedy,1
24688,Drama,1
24689,Documentary,1
24692,Comedy,1
24693,Drama,1
24695,Adventure,0.142857
24695,Comedy,0.714286
24695,Drama,0.285714
24695,Family,0.285714
24695,Musical,0.142857
24695,Romance,0.142857
24696,Family,1
24698,Drama,1
24699,Comedy,0.5
24699,Short,0.25
24699,Thriller,0.25
24703,Drama,1
24704,Comedy,0.666667
24704,Drama,0.666667
24704,Musical,0.333333
24705,Drama,1
24706,Short,1
24707,Drama,1
24709,Horror,1
24709,Short,1
24710,Drama,1
24710,Short,1
24711,Comedy,1
24711,Romance,0.111111
24713,Short,1
24714,Documentary,1
24716,Documentary,0.5
24716,Drama,0.5
24718,Documentary,1
24718,Drama,1
24718,War,1
24719,Documentary,0.583333
24719,Drama,0.166667
24719,Short,0.666667
24721,Short,1
24722,Crime,0.25
24722,Drama,0.5
24722,Mystery,0.5
24722,Short,0.5
24722,Thriller,0.25
24723,Comedy,1
24725,Comedy,1
24725,Short,1
24727,Short,1
24729,Comedy,1
24729,Romance,0.2
24730,Comedy,0.5
24730,Drama,0.5
24731,Drama,0.75
24731,Family,0.25
24731,Fantasy,0.25
24731,Romance,0.25
24732,Short,1
24737,Comedy,1
24737,Drama,1
24737,Musical,0.5
24738,Documentary,1
24738,Short,1
24739,Comedy,0.5
24739,Short,0.5
24740,Drama,1
24741,Short,1
24744,Comedy,1
24744,Short,1
24746,Documentary,1
24746,War,0.5
24747,Drama,1
24747,Short,1
24749,Short,0.5
24749,Thriller,0.5
24750,Comedy,0.25
24750,Drama,0.75
24750,Family,0.5
24750,Horror,0.5
24750,Mystery,0.25
24752,Crime,0.5
24752,Drama,0.5
24752,Fantasy,0.5
24753,Adventure,0.125
24753,Comedy,0.125
24753,Documentary,0.75
24753,Drama,0.25
24753,Short,0.25
24754,Documentary,0.6
24754,Drama,0.4
24754,Music,0.2
24755,Drama,1
24756,Comedy,1
24756,Short,1
24758,Action,0.1
24758,Adventure,0.1
24758,Crime,0.3
24758,Documentary,0.1
24758,Drama,0.4
24758,Horror,0.1
24758,Music,0.4
24758,Mystery,0.3
24758,Romance,0.1
24758,Sci-Fi,0.1
24758,Short,0.1
24758,Thriller,0.5
24760,Documentary,1
24762,Short,1
24763,Short,1
24767,Mystery,0.2
24767,Short,1
24768,Drama,1
24768,Mystery,1
24768,Thriller,1
24770,Action,1
24771,Fantasy,1
24771,Sci-Fi,1
24771,Short,1
24772,Animation,1
24772,Comedy,0.666667
24772,Family,0.333333
24772,Romance,0.333333
24772,Short,1
24774,Drama,1
24775,Documentary,1
24776,Drama,1
24777,Comedy,1
24777,Romance,1
24778,Comedy,1
24778,Drama,1
24779,Short,1
24783,Short,1
24785,Comedy,1
24786,Comedy,1
24787,Documentary,0.2
24787,Drama,0.4
24787,Sci-Fi,0.2
24787,Thriller,0.2
24789,Short,1
24790,Musical,1
24791,Comedy,0.666667
24791,Drama,0.333333
24791,Romance,0.333333
24791,Short,1
24793,Documentary,0.333333
24793,Short,1
24795,Documentary,0.142857
24795,Drama,0.285714
24795,Short,0.714286
24796,Comedy,1
24796,Sci-Fi,0.333333
24797,Documentary,1
24797,Short,1
24798,Documentary,1
24798,Short,1
24799,Comedy,0.333333
24799,Documentary,0.333333
24799,Sci-Fi,0.333333
24799,Short,1
24800,Documentary,1
24800,Short,1
24801,Drama,1
24801,Short,1
24802,Comedy,1
24802,Horror,1
24802,Short,1
24803,Action,1
24803,Adventure,1
24803,Fantasy,1
24804,Comedy,0.2
24804,Drama,0.3
24804,Short,1
24805,Comedy,1
24806,Documentary,1
24807,Documentary,1
24807,Short,1
24809,Drama,1
24809,Sci-Fi,1
24809,Short,1
24809,Thriller,1
24810,Action,1
24810,Comedy,1
24810,Short,1
24811,Action,1
24812,Drama,1
24814,Action,0.5
24814,Adventure,0.5
24814,Animation,1
24814,Comedy,1
24814,Family,1
24814,Musical,0.5
24814,Western,0.5
24817,Horror,1
24819,Comedy,1
24819,Drama,1
24820,Documentary,1
24821,Action,0.25
24821,Adventure,0.5
24821,Crime,0.25
24821,Drama,0.25
24821,Western,0.5
24824,Short,1
24826,Documentary,1
24826,Short,0.25
24831,Documentary,1
24831,Short,1
24832,Documentary,1
24834,Documentary,1
24835,Horror,1
24836,Documentary,1
24837,Documentary,1
24839,Comedy,1
24839,Fantasy,1
24841,Drama,1
24842,Drama,1
24842,Romance,1
24843,Documentary,1
24844,Documentary,1
24845,Short,1
24846,Documentary,1
24847,Short,1
24848,Short,0.5
24848,Thriller,0.5
24850,Horror,1
24851,Documentary,1
24851,War,1
24852,Drama,1
24854,Documentary,1
24855,Comedy,1
24855,Short,1
24856,Action,0.4
24856,Comedy,0.2
24856,Documentary,0.2
24856,Drama,0.4
24856,Music,0.2
24856,Thriller,0.2
24857,Drama,1
24858,Comedy,1
24859,Action,0.333333
24859,Comedy,0.333333
24859,Drama,0.333333
24859,Romance,0.333333
24859,Thriller,0.333333
24862,Comedy,0.333333
24862,Drama,0.111111
24862,Romance,0.111111
24862,Short,0.666667
24863,Romance,1
24864,Action,0.705882
24864,Adventure,0.0588235
24864,Drama,0.294118
24864,Horror,0.117647
24864,Musical,0.0588235
24864,Sci-Fi,0.0588235
24864,Thriller,0.117647
24865,Family,1
24866,Documentary,0.333333
24866,Drama,0.666667
24867,Short,1
24868,Comedy,1
24868,Drama,1
24869,Action,0.4
24869,Adventure,0.2
24869,Comedy,0.4
24869,Crime,0.2
24869,Drama,0.2
24869,Horror,0.4
24870,Documentary,1
24870,Short,1
24871,Comedy,0.25
24871,Drama,0.5
24871,Short,0.25
24872,Documentary,1
24872,Music,1
24873,Comedy,0.25
24873,Drama,0.25
24873,Short,0.75
24874,Short,1
24875,Documentary,0.5
24875,Short,0.5
24876,Documentary,1
24878,Documentary,1
24878,Short,0.0833333
