id,name,year,rank
50154,"Busen Extra 3",1994,NULL
50155,"Busen Wunder",1996,NULL
50156,"Busen, Broiler, Bananen - Jugend in der DDR",2003,NULL
50157,"Busenfreund, Der",1997,NULL
50158,Busenfreunde,1997,NULL
50159,"Busenfreunde 2 - Alles wird gut!",1998,NULL
50160,"Bush Bikes",2003,NULL
50161,"Bush Christmas",1947,6.1
50162,"Bush Christmas",1983,4.6
50163,"Bush Cinderella, The",1928,NULL
50164,"Bush Doctor",1954,NULL
50165,"Bush for Peace",2003,NULL
50167,"Bush League 12",1993,NULL
50169,"Bush Leaguer, The",1927,NULL
50170,"Bush Mama",1979,7.1
50171,"Bush Pilot",1947,5.7
50172,"Bush Pilot: Reflections on a Canadian Myth",1980,NULL
50174,"Bush Pilots II: Deeper in the Bush",1991,6.3
50175,"Bush Shrink",1988,NULL
50177,"Bush's Brain",2004,7.6
50178,"Bushbaby, The",1970,5.4
50179,"Bushel and a Peck",2000,NULL
50180,"Busher, The",1919,7
50181,"Busher, The",1923,NULL
50182,Bushido,1925,NULL
50183,"Bushido Blade",1997,NULL
50184,"Bushido Blade 2",1998,NULL
50185,"Bushido Blade, The",1981,5.4
50186,"Bushido: The Way of the Warrior",2004,NULL
50187,"Bushid zankoku monogatari",1963,6.7
50188,"Bushleaguer's Dream, The",1913,NULL
50189,Bushman,1971,NULL
50190,"Bushman's Bride, The",1912,NULL
50191,"Bushman, The",1927,NULL
50192,"Bushranger's Ransom, or A Ride for Life",1911,NULL
50193,"Bushranger, The",1928,NULL
50194,"Bushret kheir",1952,NULL
50195,"Bushwhacked (1995/I)",1995,4.4
50198,"Bushwhackers, The",1925,NULL
50199,"Bushwhackers, The",1952,4.5
50200,"Bushy Hare",1950,6
50201,Business,1960,NULL
50202,Business,2004,NULL
50203,"Business Affair, A",1994,5
50204,"Business and Pleasure",1932,NULL
50206,"Business as Usual",1971,NULL
50207,"Business as Usual",1987,5.5
50208,"Business as Usual During Alterations",1913,NULL
50209,"Business Before Honesty",1918,NULL
50210,"Business Buccaneer, A",1912,NULL
50211,"Business du kidnapping, Le",1999,NULL
50212,"Business for Pleasure",1997,NULL
50213,"Business Is a Pleasure",1934,NULL
50214,"Business Is Business",1912,NULL
50215,"Business Is Business",1915,NULL
50216,"Business Is Business",1919,NULL
50217,"Business Is Business",1921,NULL
50218,"Business Is People",1975,NULL
50219,"Business Man's Wife, A",1912,NULL
50220,"Business Must Not Interfere",1913,NULL
50221,"Business of Acting",2000,NULL
50222,"Business of Aging, The",1981,NULL
50223,"Business of Fancydancing, The",2002,7.6
50224,"Business of Farming, The",1961,NULL
50225,"Business of Life, The",1918,NULL
50226,"Business of Love, The",1925,NULL
50227,"Business of Strangers, The",2001,6.5
50228,"Business Rivalry",1903,NULL
50229,"Business Rivals",1915,NULL
50230,"Business Versus Love",1914,NULL
50231,"Business with Friends",1992,NULL
50232,"Business Worries",1926,NULL
50233,"Business, The",2003,NULL
50234,"Businessman, The",2000,NULL
50235,Buskers,2000,7
50236,"Busman's Holiday",1937,NULL
50237,"Busman's Holiday",1961,NULL
50238,"Busman's Honeymoon",1940,6.2
50239,"Busman's Honeymoon",1947,NULL
50240,Bussed,2003,NULL
50241,Bussen,1961,6.3
50242,Bussen,1963,5.1
50243,"Busses Leaving R.R. Depot, Atlantic City",1896,NULL
50244,"Busses Roar",1942,5.6
50245,"Bussmanns im Wald",1990,NULL
50246,Bust,1999,NULL
50247,"Bust a Groove",1998,NULL
50248,"Bust a Groove 2",1999,NULL
50249,"Bust a Move",2000,5
50254,"Bust Lust",1987,NULL
50256,"Bust Things in Life, The",1994,NULL
50258,"Bustan Abraham",1994,NULL
50262,Busted,1996,2.6
50263,"Busted Blossoms",1934,NULL
50264,"Busted Hearts",1916,NULL
50265,"Busted Hearts and Buttermilk",1918,NULL
50266,"Busted Honeymoon, A",1916,NULL
50267,"Busted Romance, A",1917,NULL
50268,"Busted Up",1986,4.5
50269,"Busted, But Benevolent",1915,NULL
50270,"Busted: America's War on Marijuana",1997,NULL
50271,"Busted: Christmas for Everyone",2003,NULL
50272,"Bustelli, ein Spiel in Porzellan",1951,NULL
50273,Bustenskjold,1958,NULL
50274,"Buster & Chauncey's Silent Night",1998,NULL
50275,Buster,1988,5.1
50276,"Buster and Billie",1974,5.3
50277,"Buster and the Cannibal's Child",1912,NULL
50278,"Buster and the Gypsies",1912,NULL
50279,"Buster and the Pirates",1912,NULL
50280,"Buster Be Good",1925,NULL
50281,"Buster Brown and His Dog Tige",1904,4.3
50282,"Buster Brown, Tige and Their Creator, R.F. Outcault",1913,NULL
50283,"Buster Come On!",1927,NULL
50284,"Buster Don't Forget",1927,NULL
50285,"Buster Goes to Laguna",1983,NULL
50286,"Buster Helps Dad",1926,NULL
50287,"Buster in Nodland",1912,NULL
50288,"Buster Keaton and Fatty Roscoe Arbuckle",2002,NULL
50289,"Buster Keaton Rides Again",1965,7.6
50290,"Buster Keaton Story, The",1957,5.1
50291,"Buster Keaton: A Hard Act to Follow",1987,NULL
50292,"Buster Ladd",1969,NULL
50293,"Buster Minds the Baby",1928,NULL
50294,"Buster Reynolds Remembers Jamie Uys",2004,NULL
50295,"Buster se marie",1931,NULL
50296,"Buster Shows Off",1928,NULL
50297,"Buster Steps Out",1928,NULL
50298,"Buster the Ruster",1967,NULL
50299,"Buster Trims Up",1928,NULL
50300,"Buster's Bedroom",1991,4.1
50301,"Buster's Big Chance",1928,NULL
50302,"Buster's Bust-Up",1926,NULL
50303,"Buster's Choice",1929,NULL
50304,"Buster's Dark Mystery",1927,NULL
50305,"Buster's Dream",1912,NULL
50306,"Buster's Frame Up",1927,NULL
50307,"Buster's Handicap",1927,NULL
50308,"Buster's Heart Beats",1926,NULL
50309,"Buster's Home Life",1927,NULL
50310,"Buster's Hunting Party",1926,NULL
50311,"Buster's Initiation",1927,NULL
50312,"Buster's Last Stand",1970,NULL
50313,"Buster's Little Game",1913,NULL
50314,"Buster's Mix-Up",1926,NULL
50315,"Buster's Narrow Escape",1926,NULL
50316,"Buster's Nightmare",1925,NULL
50317,"Buster's Nose Dive",1926,NULL
50318,"Buster's Orphan",1926,NULL
50319,"Buster's Picnic",1927,NULL
50320,"Buster's Prize Winner",1926,NULL
50321,"Buster's Skyrocket",1926,NULL
50322,"Buster's Sleigh Ride",1927,NULL
50323,"Buster's Spooks",1929,NULL
50324,"Buster's Whippet Race",1928,NULL
50325,"Buster, The",1923,NULL
50326,"Buster, Watch Tige",1926,NULL
50327,"Buster, What's Next?",1927,NULL
50328,"Busters verden",1984,7.4
50329,"Busters, The",1978,NULL
50330,Bustin',2001,NULL
50333,"Bustin' Loose",1981,5.6
50334,"Bustin' Out",1988,NULL
50337,"Bustin' Thru (1925/I)",1925,NULL
50338,"Bustin' Thru (1925/II)",1925,NULL
50339,"Bustin' Thru",1993,NULL
50340,Busting,1974,5.3
50341,"Busting Buster",1928,NULL
50342,"Busting Into Society",1917,NULL
50343,"Busting Loose",1989,NULL
50344,"Busting Out",1991,NULL
50345,"Busting Out",2004,NULL
50346,"Busting the Beanery",1916,NULL
50349,"Busty Asian Special: Part 2",1995,NULL
50350,"Busty Auditions 2",2000,NULL
50351,"Busty Auditions 3",2001,NULL
50352,"Busty Babes in Heat 1",1995,NULL
50353,"Busty Babes in Heat 2",1994,NULL
50354,"Busty Babes in Heat 3",1995,NULL
50355,"Busty Babes in Heat 4",1996,NULL
50356,"Busty Babes in Heat 5",1996,NULL
50357,"Busty Babes in Heat 6",1996,NULL
50358,"Busty Babes in Heat 7",1997,NULL
50359,"Busty Babes in Heat 8",1997,NULL
50361,"Busty Bangkok Bangers",1996,NULL
50367,"Busty Biker Babes",1994,NULL
50368,"Busty Blonde Tart",1995,NULL
50369,"Busty Bombshells 3",2000,NULL
50370,"Busty Bombshells, The",1997,NULL
50371,"Busty Brittany Takes London",1995,NULL
50372,"Busty Centerfolds 2",1996,NULL
50373,"Busty Centerfolds 4",1996,NULL
50374,"Busty Centerfolds 5",1996,NULL
50376,"Busty Cops",2003,NULL
50377,"Busty Debutantes",1995,NULL
50378,"Busty Debutantes 2",1996,NULL
50379,"Busty Debutantes 3",1996,NULL
50380,"Busty Dildo Lovers #2",2002,NULL
50381,"Busty Dildo Lovers #3",2003,NULL
50382,"Busty Dildo Lovers #4",2003,NULL
50383,"Busty Dildo Lovers #5",2003,NULL
50384,"Busty Dildo Lovers #6",2004,NULL
50385,"Busty Dildo Lovers",2001,NULL
50386,"Busty Euro Maids",2004,NULL
50387,"Busty Foxxes of Napali Video, The",1994,NULL
50389,"Busty Island Girls",2004,NULL
50390,"Busty Kerry Marie",2003,NULL
50393,"Busty Nymphos",1995,NULL
50395,"Busty Porno Queens",1995,NULL
50396,"Busty Porno Queens 2",1995,NULL
50399,"Busty Sensations 15",1992,NULL
50400,"Busty Sensations 16",1992,NULL
50401,"Busty Sensations 5",1991,NULL
50402,"Busty Sensations 9",1992,NULL
50407,"Busulni nem jo",1938,NULL
50408,"Buswomen of Pittsburgh",1964,NULL
50409,"Busy Bakers",1940,7.6
50410,"Busy Barber",1932,NULL
50412,"Busy Bee, The",1936,NULL
50413,"Busy Bees",1922,NULL
50414,"Busy Bell Boy, The",1915,NULL
50415,"Busy Birds",1927,NULL
50416,"Busy Bodies",1933,7.5
50417,"Busy Body, The",1967,5.9
50418,"Busy Buddies",1924,NULL
50419,"Busy Buddies",1944,7.2
50420,"Busy Buddies",1956,5.8
50421,"Busy Buddies",1960,NULL
50422,"Busy Bus",1934,NULL
50423,"Busy Corner at Armour's, A",1901,NULL
50424,"Busy Corner, A",1897,NULL
50425,"Busy Day in the Jungle, A",1912,NULL
50426,"Busy Day, A",1914,5.6
50427,"Busy Day, A",1940,NULL
50428,"Busy Lesbian Club",1934,NULL
50429,"Busy Little Bears",1939,NULL
50430,"Busy Lizzies",1927,NULL
50431,"Busy Man, The",1914,NULL
50432,"Busy Night, A",1909,NULL
50433,"Busybody Bear",1952,NULL
50434,"Busybody's Busy Day, A",1915,NULL
50435,"Busybody, The",1923,NULL
50436,But,1968,NULL
50437,"But a Butler!",1922,NULL
50439,"But Charlie, I Never Played Volleyball!",1966,NULL
50440,"But Enough About Me...",2000,NULL
50441,"But for Women... Dr. Brahms. Johannes Brahms",1997,NULL
50442,"But He Loves Me",1991,NULL
50443,"But I Don't Want to Get Married!",1970,NULL
50444,"But I'm a Cheerleader",1999,6.2
50445,"But It's Not My Fault",1983,NULL
50446,"But Mother!",1979,NULL
50447,"But No One",1982,NULL
50448,"But Not for Me",1959,6.1
50449,"But Not In Vain",1948,NULL
50450,"But Now They Are Fled",1971,NULL
50451,"But Seriously, Folks",1986,NULL
50452,"But Shikan",1994,NULL
50453,"But Then She's Betty Carter",1980,NULL
50454,"But We Don't Have a Contract",1959,NULL
50455,"But What Have You Done for Me Lately?",2002,NULL
50456,"But You Look So Well...",2002,NULL
50457,"But You Speak Such Good English",1999,NULL
50458,"But, the Day Came",2000,NULL
50459,"But... No!",1989,NULL
50460,"But... Seriously",1994,NULL
50461,"Buta no mukui",1999,5
50462,"Buta to gunkan",1961,7.9
50463,"Butasgom trtnete",1965,7.9
50464,Butch,2003,NULL
50465,"Butch and Sundance: The Early Days",1979,5.3
50466,"Butch Camp",1996,5
50469,"Butch Minds the Baby",1942,NULL
50470,"Butch Minds the Baby",1979,NULL
50471,"Butch Mystique",2003,NULL
50473,"Butcher & the Baker, The",2005,NULL
50474,"Butcher Boy, The",1917,6.7
50475,"Butcher Boy, The",1932,NULL
50476,"Butcher Boy, The",1997,7
50477,"Butcher from the Fields, The",2001,NULL
50478,"Butcher of Seville, The",1944,NULL
50479,"Butcher Shop No. 1",1903,NULL
50480,"Butcher Shop No. 2",1903,NULL
50481,"Butcher's Bride, The",1915,NULL
50482,"Butcher's Hook",1995,NULL
50483,"Butcher's Nightmare, The",1917,NULL
50484,"Butcher's Wife, The",1991,5.2
50485,Buthisaligal,1968,NULL
50486,"Butikstyvens afstraffelse",1999,NULL
50487,"Butler and the Maid, The",1912,NULL
50488,"Butler Did It, The",1993,NULL
50489,"Butler's Baby, The",1915,NULL
50490,"Butler's Blunder, The",1918,NULL
50491,"Butler's Busted Romance, The",1915,NULL
50492,"Butler's Dilemma, The",1943,NULL
50493,"Butler's Night Off, The",1951,NULL
50494,"Butler's Revenge, The",1910,NULL
50495,"Butler's Secret, The",1913,NULL
50496,"Butler, Der",1998,NULL
50497,"Butler, The",1915,NULL
50498,"Butler, The",1916,NULL
50499,Butley,1976,7.3
50500,Butnskala,1985,7.4
50501,Butschma,1999,NULL
50502,"Butt a Face Babes",2004,NULL
50509,"Butt Bangers Ball 1",1996,NULL
50510,"Butt Bangers Ball 3",1997,NULL
50511,"Butt Blazer",1997,NULL
50512,"Butt Bondage",1983,NULL
50520,"Butt Darling",1994,NULL
50524,"Butt Hole Boulevard",1993,NULL
50525,"Butt Hole in-One",1994,NULL
50527,"Butt Hunt 14",1996,NULL
50528,"Butt Hunt 15",1996,NULL
50529,"Butt Hunt 19",1996,NULL
50530,"Butt Hunt 6",1995,NULL
50531,"Butt Hunt 8",1995,NULL
50534,"Butt Motors",1996,NULL
50535,"Butt Naked",1990,NULL
50537,"Butt Naked In Public",2002,NULL
50549,"Butt Seriously Folks",1994,NULL
50550,"Butt Sisters Do Baltimore, The",1995,NULL
50551,"Butt Sisters Do Boston, The",1995,NULL
50552,"Butt Sisters Do Chicago, The",1995,NULL
50553,"Butt Sisters Do Cleveland, The",1994,NULL
50554,"Butt Sisters Do Daytona, The",1995,NULL
50555,"Butt Sisters Do Denver, The",1994,NULL
50557,"Butt Sisters Do Hawaii, The",1995,NULL
50558,"Butt Sisters Do Houston, The",1996,NULL
50559,"Butt Sisters Do L.A., The",1993,NULL
50560,"Butt Sisters Do Las Vegas, The",1994,NULL
50561,"Butt Sisters Do Los Angeles, The",1993,NULL
50562,"Butt Sisters Do New Orleans",1996,NULL
50564,"Butt Sisters Do Philadelphia, The",1995,NULL
50565,"Butt Sisters Do Seattle, The",1995,NULL
50566,"Butt Sisters Do Sturgis, The",1994,NULL
50567,"Butt Sisters Do the Twin Cities, The",1996,NULL
50569,"Butt Stops Here, The",1991,NULL
50570,"Butt Wackers",1995,NULL
50571,"Butt Watch",1993,NULL
50572,"Butt Watch 3",1994,NULL
50573,"Butt Watch 4",1994,NULL
50574,"Butt Watch 5",1994,NULL
50575,"Butt Watch 6",1994,NULL
50576,"Butt Watch 7",1995,NULL
50577,"Butt Watch in the Tropics",1997,NULL
50578,"Butt Watch Nights",1997,NULL
50580,"Butt Wild 2",2001,NULL
50581,"Butt Wild 5",2000,NULL
50582,"Butt X Files",1995,NULL
50586,"Butt's Motel 6",1994,NULL
50588,"Butt's Up, Doc 2",1992,NULL
50592,Butt-nanza,1995,NULL
50593,"Buttane, Le",1994,5.4
50595,Buttcrack,1998,4.4
50596,"Butter 'n' Yeggman, A",1931,NULL
50597,Butter,1915,NULL
50598,Butter,1994,NULL
50599,Butter,1998,3.1
50600,"Butter Again",1918,NULL
50601,"Butter and Egg Man",1934,NULL
50602,"Butter and Egg Man, The",1928,NULL
50603,"Butter Battle Book, The",1989,NULL
50604,"Butter Fingers",1925,NULL
50606,"Butter Milk Bottom",1998,NULL
50607,"Butterbox Babies",1995,7
50608,Butterbrot,1990,5.9
50609,"Butterchurn, The",1995,NULL
50610,"ButterCream Gang in Secret of Treasure Mountain, The",1993,NULL
50611,"ButterCream Gang, The",1992,NULL
50612,"Buttercup Chain, The",1970,2.6
50613,Buttercups,1913,NULL
50614,"BUtterfield 8",1960,5.9
50615,Butterflies,1921,NULL
50617,Butterflies,1979,NULL
50618,Butterflies,1993,NULL
50619,"Butterflies and Orange Blossoms",1914,NULL
50620,"Butterflies Are Free",1972,6.6
50621,"Butterflies Are Free: The Musical",1986,NULL
50622,"Butterflies Don't Count",1978,NULL
50623,"Butterflies in the Rain",1926,NULL
50624,"Butterflies Reunion Special",2000,NULL
50625,Butterfly,1924,NULL
50627,Butterfly,1993,NULL
50628,Butterfly,1995,NULL
50629,Butterfly,2000,NULL
50630,"Butterfly (2003/I)",2003,NULL
50631,"Butterfly Affair, The",1933,NULL
50632,"Butterfly Angels",2002,NULL
50633,"Butterfly Ball, The",1976,9
50634,"Butterfly Bombs",1943,NULL
50635,"Butterfly Bug, The",1914,NULL
50636,"Butterfly Dance",1896,NULL
50637,"Butterfly Dance",1897,5.2
50638,"Butterfly Dreams",2000,NULL
50639,"Butterfly Effect, The",2004,7.5
50640,"Butterfly Effects",2000,NULL
50641,"Butterfly Girl, The",1917,NULL
50642,"Butterfly Girl, The",1921,NULL
50643,"Butterfly Hunters, The",2002,NULL
50644,"Butterfly in Grey",2002,NULL
50645,"Butterfly Kiss",1995,5.9
50646,"Butterfly Lady",1996,NULL
50647,"Butterfly Man (2002/I)",2002,3.4
50648,"Butterfly Man (2002/II)",2002,NULL
50649,"Butterfly Man, The",1920,NULL
50650,"Butterfly Man, The",1925,NULL
50651,"Butterfly Man, The",1996,NULL
50652,"Butterfly Murder",1984,NULL
50653,"Butterfly Net, The",1912,NULL
50654,"Butterfly on the Wheel, A",1915,NULL
50655,"Butterfly Range",1922,NULL
50656,"Butterfly Rex",1991,NULL
50657,"Butterfly Smile",2001,5
50658,"Butterfly World",2003,NULL
50659,"Butterfly's Lesson, The",1915,NULL
50660,"Butterfly's Wings, The",1914,NULL
50661,"Butterfly, The",1910,NULL
50662,"Butterfly, The",1912,NULL
50663,"Butterfly, The",1914,NULL
50664,"Butterfly, The (1915/I)",1915,NULL
50665,"Butterfly, The (1915/II)",1915,NULL
50666,"Butterfly, The",1983,NULL
50667,"Butteri romani",1906,NULL
50668,Butterscotch,2000,NULL
50669,"Butterscotch and Chocolate",1992,NULL
50670,"Butterscotch and Soda",1948,NULL
50673,"Buttfaced 3",2002,NULL
50679,"Butthead Dreams",1994,NULL
50680,"Butthead Dreams: Big Boating Bonanza",1994,NULL
50681,"Butthead Dreams: Down in the Bush",1995,NULL
50682,"Butthead Dreams: Exposed",1995,NULL
50683,"Butthead Dreams: Mission Impenetrable",1994,NULL
50684,"Butthole Patrol",1999,NULL
50687,"Buttiglione diventa capo del servizio segreto",1975,NULL
50688,"Butting in on Baby",1920,NULL
50689,Buttinsky,1924,NULL
50690,Buttleman,2002,8.9
50700,"Buttman at Nudes a Poppin' 6",1999,NULL
50701,"Buttman at Nudes a Poppin' 7",2000,NULL
50711,"Buttman Vs. Buttwoman",1992,NULL
50718,"Buttman's Big Butt Backdoor Babes",1995,NULL
50749,"Button Man, The",1976,NULL
50750,"Button My Back",1929,NULL
50751,Buttons,1915,NULL
50752,Buttons,1927,NULL
50760,"Buttsizer 3: Return of the King of Rears",1995,NULL
50761,"Buttsizer, King of Rears",1992,NULL
50764,"Buttslammers 15",1997,NULL
50766,"Buttslammers 21",2001,NULL
50776,"Buttuke honban",1958,NULL
50777,"ButtWatch 2",1993,NULL
50784,"Buttwoman 6",1997,NULL
50787,"Buttwoman Iz Bella",2001,NULL
50789,"Buttwoman vs. Buttwoman",2000,NULL
50790,Buty,1965,NULL
50791,"Buud Yam",1997,7.1
50792,"Buvard  l'envers, Le",1987,NULL
50793,Buwan,2000,NULL
50794,"Buxom Beautease",1956,NULL
50795,"Buxom Brandi",1997,NULL
50796,"Buy & Cell",1989,4.1
50797,"Buy 1 Get 1 Free",1997,NULL
50798,"Buy 1, Get 5 Free: Texas Fireworks Stands",2000,7.8
50799,"Buy a Liberty Bond",1917,NULL
50800,"Buy an Electric Refrigerator",1926,3.4
50801,"Buy Me That Town",1941,NULL
50802,"Buy My Film!",1995,5.4
50803,"Buy One Take One",1968,NULL
50804,"Buy One, Get One Free*",1996,8.5
50805,"Buy One, Take One",1988,NULL
50806,"Buy or Die",1997,NULL
50807,"Buy Your Own Cherries",1904,6.1
50808,"Buy, Buy Baby!",1915,NULL
50809,"Buyer Beware",1940,NULL
50810,"Buyer from Cactus City, The",1918,NULL
50811,"Buying a Blonde",1998,NULL
50812,"Buying a Gun",1929,NULL
50813,"Buying Fever",1943,NULL
50814,"Buying Respectability",2001,NULL
50815,"Buying the Cow",2002,5.7
50816,"Buying Time",1989,NULL
50817,"Buyuk yalnizlik",1989,NULL
50818,Buza,1989,NULL
50819,Buzdil,1951,NULL
50820,"Buzduganul cu trei peceti",1978,9.1
50821,"Buzlar zlmeden",1965,NULL
50822,"Buzos diamantistas, Los",1988,NULL
50823,Buzz,1998,5.7
50824,Buzz,2002,NULL
50825,"Buzz Lightyear of Star Command (2000/II)",2000,NULL
50826,"Buzz Lightyear of Star Command: The Adventure Begins",2000,NULL
50827,"Buzz Off!",2000,5.9
50828,"Buzz, The",1992,NULL
50829,"Buzzard's Shadow, The",1915,NULL
50830,"Buzzards Over Bagdad",1951,NULL
50832,"Buzzin' Around",1933,7.3
50833,Buzzino,1980,NULL
50834,"Buzzy and the Phantom Pinto",1941,NULL
50835,"Buzzy Boop",1938,NULL
50836,"Buzzy Boop at the Concert",1938,NULL
50837,"Buzzy Rides the Range",1940,NULL
50839,"Buzn de los sueos, El",2002,NULL
50840,BUK!,1979,5.5
50841,Buaco,1932,NULL
50842,Buaco,1936,NULL
50843,Buuel,1984,NULL
50844,"Buuel en Hollywood",2000,NULL
50845,"Buuel y la mesa del rey Salomn",2001,5.4
50846,Bwana,1996,6.7
50847,"Bwana Devil",1952,4.5
50848,"Bwana Kitoko",1955,NULL
50849,"Bwana Magoo",1959,NULL
50850,"Bwana Toshi no uta",1965,NULL
50851,BXTV,2002,NULL
50852,"By a Strange Road",1915,NULL
50853,"By a Thread",1990,NULL
50854,"By a Woman's Wit",1911,NULL
50855,"By an Old Southern River",1942,NULL
50856,"By Any Means Necessary",2000,NULL
50857,"By Any Means Necessary: The Making of 'Jason X'",2002,NULL
50858,"By Appointment Only",1933,NULL
50859,"By Berwin Banks",1920,NULL
50860,"By Candlelight",1933,5
50861,"By Candlelight",1949,NULL
50862,"By Christian Judges Condemned",1976,NULL
50863,"By Conscience's Eye",1916,NULL
50864,"By Correspondence",1928,NULL
50865,"By Courier",2000,4.4
50866,"By Dawn's Early Light",1990,NULL
50867,"By Dawn's Early Light",2000,NULL
50868,"By Default",1998,NULL
50869,"By Design",1982,4.5
50870,"By Divine Right",1924,NULL
50871,"By Fair Means or Foul",1915,NULL
50872,"By Fate's Decree",1913,NULL
50873,"By Fire and Water",1913,NULL
50874,"By George",1927,NULL
50875,"By Golly!",1920,NULL
50876,"By Heck",1921,NULL
50877,"By His Father's Orders",1914,NULL
50878,"By Hook and by Crook",1978,NULL
50879,"By Hook or by Crook",2001,5.6
50880,"By Hook or Crook",1918,NULL
50881,"By Hoot or by Crook",1974,NULL
50882,"By Impulse",1913,NULL
50883,"By Indian Post",1919,NULL
50884,"By Injunction",1918,NULL
50886,"By Jeeves",2001,NULL
50887,"By Land and Air",1929,NULL
50888,"By Leaps and Hounds",1951,NULL
50889,"By Love Possessed",1961,4.5
50890,"By Love Possessed",1983,NULL
50891,"By Love Redeemed",1916,NULL
50892,"By Man's Law",1913,NULL
50894,"By Mutual Agreement",1913,NULL
50895,"By Myself",1996,NULL
50896,"By og land hand i hand",1937,NULL
50897,"By Orange Aid",1918,NULL
50898,"By Order of Napoleon",1910,NULL
50899,"By Proxy",1918,NULL
50900,"By Pulpit Rock and Through the Town of Echo",1899,NULL
50901,"By Radium's Ray",1914,NULL
50902,"By Reason of Insanity",1985,NULL
50903,"By Registered Mail",1911,NULL
50904,"By Return Male",1915,NULL
50905,"By Right of Birth",1921,NULL
50906,"By Right of Possession",1917,NULL
50907,"By Right of Purchase",1918,NULL
50908,"By Sea and Land",1944,NULL
50909,"By Speshul Delivery",1917,NULL
50910,"By Stork Delivery",1916,NULL
50911,"By the Beautiful Sea",1931,NULL
50912,"By the Curate's Aid",1913,NULL
50913,"By the Dawn's Early Rise",1998,NULL
50914,"By the Flip of a Coin",1915,NULL
