gid,rank,votes,title,category,year,authors,avgRating,pages,published,publisher,5stars,4stars,3stars,2stars,1stars,ratings
23367261,18,2072,"Crystal Storm (Falling Kingdoms, #5)",Young Adult Fantasy,2017,Morgan Rhodes,4.25,379,13/12/2016,Razorbill,5725,4434,1731,341,91,12322
31944679,19,1264,In Other Lands,Young Adult Fantasy,2017,Sarah Rees Brennan,4.34,437,15/08/2017,Big Mouth House,3595,1678,596,218,146,6233
25740412,20,1253,"The Black Witch (The Black Witch Chronicles, #1)",Young Adult Fantasy,2017,Laurie Forest,4.04,601,02/05/2017,Harlequin Teen,6703,4881,1987,592,981,15144
28006120,1,34516,"The Ship of the Dead (Magnus Chase and the Gods of Asgard, #3)",Middle Grade & Children's,2017,Rick Riordan,4.38,410,03/10/2017,Disney-Hyperion Books,22780,13920,4494,679,264,42137
30145666,2,23851,"The Dark Prophecy (The Trials of Apollo, #2)",Middle Grade & Children's,2017,"Rick Riordan, John Rocco",4.25,401,02/05/2017,Disney-Hyperion,21058,17496,6654,1007,246,46461
30145677,3,17338,Beauty and the Beast: Lost in a Book,Middle Grade & Children's,2017,Jennifer Donnelly,3.91,341,31/01/2017,Disney Press,3525,3848,2722,652,175,10922
32940857,4,12679,"Worlds Collide (The Land of Stories, #6)",Middle Grade & Children's,2017,"Chris Colfer, Brandon Dorman",4.55,480,11/07/2017,"Little, Brown Books for Young Readers",8837,2921,985,228,79,13050
30312547,5,12151,Amina's Voice,Middle Grade & Children's,2017,Hena Khan,3.98,208,14/03/2017,Salaam Reads / Simon  Schuster Books for Young Readers,1655,2723,1258,180,53,5869
33282947,6,9726,See You in the Cosmos,Middle Grade & Children's,2017,Jack Cheng,4.04,315,28/02/2017,Dial Books,2570,3067,1469,292,70,7468
32623542,7,7397,Beyond the Bright Sea,Middle Grade & Children's,2017,Lauren Wolk,4.1,304,02/05/2017,Dutton Books for Young Readers,2693,3402,1239,217,78,7629
29563587,8,6811,"Dragonwatch (Dragonwatch, #1)",Middle Grade & Children's,2017,Brandon Mull,4.33,384,14/03/2017,Shadow Mountain,4758,2581,877,193,220,8629
27242442,9,6101,Star-Crossed,Middle Grade & Children's,2017,Barbara Dee,4.22,277,14/03/2017,Aladdin,653,660,200,38,12,1563
33386034,10,5823,Rise of the Isle of the Lost (Descendants #3),Middle Grade & Children's,2017,Melissa de la Cruz,4.07,304,23/05/2017,Disney-Hyperion,1478,1113,774,134,57,3556
31213737,11,2899,The Goldfish Boy,Middle Grade & Children's,2017,Lisa   Thompson,4.1,320,28/02/2017,Scholastic Press,1703,2118,867,124,42,4854
30758586,12,2311,Flying Lessons & Other Stories,Middle Grade & Children's,2017,"Ellen Oh, Kwame Alexander, Kelly J. Baptist, Soman Chainani, Matt de la Pena, Tim Federle, Grace Lin, Meg Medina, Walter Dean Myers, Tim Tingle, Jacqueline Woodson",4.09,240,03/01/2017,Crown Books for Young Readers,1158,1452,597,70,38,3315
32711417,13,2095,"Quests for Glory (The School for Good and Evil: The Camelot Years, #1)",Middle Grade & Children's,2017,"Soman Chainani, Iacopo Bruno",4.28,568,19/09/2017,HarperCollins,3253,1906,789,219,89,6256
33158525,14,1748,Wishtree,Middle Grade & Children's,2017,"Katherine Applegate, Charles Santoso",4.3,224,26/09/2017,Feiwel  Friends,10272,6903,2633,447,215,20470
30254963,15,1742,"Talons of Power (Wings of Fire, #9)",Middle Grade & Children's,2017,Tui T. Sutherland,4.61,336,27/12/2016,Scholastic Press,4856,1451,462,69,19,6857
30037871,16,1724,The Ethan I Was Before,Middle Grade & Children's,2017,Ali Standish,4.29,368,24/01/2017,HarperCollins,874,762,236,32,9,1913
30037873,17,1721,The Someday Birds,Middle Grade & Children's,2017,Sally J. Pla,4.26,327,24/01/2017,HarperCollins,806,693,233,40,9,1781
33785205,18,1224,"The Empty Grave (Lockwood & Co., #5)",Middle Grade & Children's,2017,Jonathan Stroud,4.59,437,12/09/2017,"Little, Brown Books for Young Readers",5475,2392,415,36,13,8331
33865643,19,1142,"The War I Finally Won (The War That Saved My Life, #2)",Middle Grade & Children's,2017,Kimberly Brubaker Bradley,4.51,387,03/10/2017,Dial Books,10807,5972,1189,91,41,18100
31145091,20,599,"I Love You, Michael Collins",Middle Grade & Children's,2017,Lauren Baratz-Logsted,4.13,240,20/06/2017,"Farrar, Straus and Giroux (BYR)",348,382,158,22,10,920
32777609,1,24470,We're All Wonders,Picture Books,2017,R.J. Palacio,4.29,32,28/03/2017,Alfred A. Knopf Books for Young Readers,3739,2251,994,207,82,7273
34219824,2,16741,Malala's Magic Pencil,Picture Books,2017,"Malala Yousafzai, Kerascoët",4.54,48,17/10/2017,"Little, Brown Books for Young Readers",2190,916,204,34,31,3375
34504361,3,15500,She Persisted: 13 American Women Who Changed the World,Picture Books,2017,"Chelsea Clinton, Alexandra Boiger",4.41,32,30/05/2017,Philomel Books,2949,1656,536,85,29,5255
30364127,4,8483,Over and Under the Pond,Picture Books,2017,"Kate Messner, Christopher Silas Neal",4.06,48,07/03/2017,Chronicle Books,491,637,292,48,5,1473
30268071,5,7857,"A Greyhound, a Groundhog",Picture Books,2017,"Emily Jenkins, Chris Appelhans",3.6,32,03/01/2017,Schwartz & Wade Books,444,761,707,193,74,2179
31247841,6,7755,Triangle,Picture Books,2017,"Mac Barnett, Jon Klassen",3.82,46,14/03/2017,Candlewick Press,1134,1364,1019,281,79,3877
31456756,7,7240,The Book of Mistakes,Picture Books,2017,Corinna Luyken,4.21,56,18/04/2017,Dial Books,1554,1109,438,124,55,3280
30555639,8,7000,Little Fox in the Forest,Picture Books,2017,Stephanie Graegin,4.27,40,28/02/2017,Random House Studio,782,643,211,39,10,1685
31215005,9,6684,The Legend of Rock Paper Scissors,Picture Books,2017,"Drew Daywalt, Adam Rex",4.31,48,04/04/2017,Balzer + Bray,2906,1565,634,181,85,5371
20670612,10,6094,"The Youngest Marcher: The Story of Audrey Faye Hendricks, a Young Civil Rights Activist",Picture Books,2017,"Cynthia Levinson, Vanessa Brantley-Newton",4.42,40,17/01/2017,Atheneum Books for Young Readers,670,476,105,9,5,1265
34137106,11,2855,A Different Pond,Picture Books,2017,"Bao Phi, Thi Bui",4.27,32,01/08/2017,Picture Window Books,1481,1246,444,61,15,3247
31340805,12,2517,"Duck and Hippo in the Rainstorm (Duck and Hippo, #1)",Picture Books,2017,"Jonathan London, Andrew Joyner",3.98,32,01/03/2017,Two Lions,812,553,387,105,86,1943
30254920,13,2308,Spunky Little Monkey,Picture Books,2017,"Bill Martin Jr., Michael Sampson, Brian Won",3.76,32,03/01/2017,Scholastic Press,201,340,220,61,20,842
34445373,14,1912,Franklin's Flying Bookshop,Picture Books,2017,"Jen Campbell, Katie Harnett",4.28,32,17/10/2017,Thames & Hudson,766,550,229,29,10,1584
31423547,15,1809,Be Quiet!,Picture Books,2017,Ryan T.  Higgins,4.19,40,04/04/2017,Disney-Hyperion,972,750,339,83,16,2160
30312747,16,1740,Not Quite Narwhal,Picture Books,2017,Jessie Sima,4.47,32,14/02/2017,Simon & Schuster Books for Young Readers,2463,1390,356,41,9,4259
31625795,17,1646,Jabari Jumps,Picture Books,2017,Gaia Cornwall,4.31,32,09/05/2017,Candlewick Press,1264,1055,309,41,10,2679
32508692,18,1578,The Case of the Stinky Stench,Picture Books,2017,"Josh Funk, Brendan Kearney",4.04,34,02/05/2017,Sterling Children's Books,338,334,184,48,6,910
30375426,19,1235,Trollbella Throws a Party: A Tale from the Land of Stories,Picture Books,2017,"Chris Colfer, Brandon Dorman",4.07,32,11/07/2017,"Little, Brown Books for Young Readers",270,112,128,36,10,556
33376257,20,1137,After the Fall: How Humpty Dumpty Got Back up Again,Picture Books,2017,Dan Santat,4.51,40,03/10/2017,Roaring Brook Press,3438,1409,444,92,26,5409
35791968,1,55300,"Still Me (Me Before You, #3)",Fiction,2018,Jojo Moyes,4.15,390,30/01/2018,Pamela Dorman Books,48169,54075,21015,2936,919,127114
33590210,2,41826,An American Marriage,Fiction,2018,Tayari Jones,3.96,308,06/02/2018,Algonquin Books,60956,92413,44085,9063,2303,208820
36373463,3,38981,"Us Against You (Beartown, #2)",Fiction,2018,"Fredrik Backman, Neil Smith",4.33,448,05/06/2018,Atria Books,33812,23285,7732,1375,362,66566
39280445,4,31447,Nine Perfect Strangers,Fiction,2018,Liane Moriarty,3.5,453,06/11/2018,Flatiron Books,29394,68881,67152,20159,5619,191205
38186611,5,24363,An Absolutely Remarkable Thing,Fiction,2018,Hank Green,4.02,343,25/09/2018,Dutton,17775,19414,9192,2527,822,49730
38820047,6,23695,Killing Commendatore,Fiction,2018,"Haruki Murakami, Philip Gabriel, Ted Goossen",3.89,704,09/10/2018,Knopf Publishing Group,7128,10333,5787,1526,354,25128
36692478,7,18614,There There,Fiction,2018,Tommy Orange,3.98,294,05/06/2018,Knopf,27944,37109,17667,4162,1180,88062
34275212,8,17854,Girls Burn Brighter,Fiction,2018,Shobha Rao,3.77,309,06/03/2018,Flatiron Books,3905,7281,4526,1147,338,17197
36723031,9,17490,All We Ever Wanted,Fiction,2018,Emily Giffin,3.87,334,26/06/2018,Ballantine Books,20206,36846,19958,3620,1251,81881
36082326,10,15427,Every Note Played,Fiction,2018,Lisa Genova,4.1,307,20/03/2018,Scout Press,11747,14444,5571,969,284,33015
35480518,11,7343,The Female Persuasion,Fiction,2018,Meg Wolitzer,3.59,454,03/04/2018,Riverhead Books,6658,15554,13079,3655,817,39763
36840397,12,6839,A Place for Us,Fiction,2018,Fatima Farheen Mirza,4.15,385,12/06/2018,SJP for Hogarth,14771,13195,5474,1368,454,35262
39072220,13,5554,A Spark of Light,Fiction,2018,Jodi Picoult,3.69,352,02/10/2018,Ballantine Books,18240,29284,23323,6477,2075,79399
36203391,14,5045,My Year of Rest and Relaxation,Fiction,2018,Ottessa Moshfegh,3.68,288,12/07/2018,Jonathan Cape,13355,21180,14885,5331,2051,56802
34262106,15,4405,Everything Here Is Beautiful,Fiction,2018,Mira T. Lee,3.93,368,16/01/2018,Pamela Dorman Books,3387,6427,2922,514,139,13389
35187203,16,4239,The Overstory,Fiction,2018,Richard Powers,4.18,502,03/04/2018,W. W. Norton & Company,21092,14362,6911,2059,668,45092
35952871,17,3126,"You Think It, I'll Say It",Fiction,2018,Curtis Sittenfeld,3.71,226,24/04/2018,Random House,5229,11215,7226,1986,577,26233
36249638,18,1973,How to Walk Away,Fiction,2018,Katherine Center,4.07,302,15/05/2018,St. Martin's Press,13171,16692,7058,1290,277,38488
36723245,19,1641,The Book of Essie,Fiction,2018,Meghan MacLean Weir,3.93,319,12/06/2018,Knopf Publishing Group,6202,10395,5051,1013,257,22918
36373648,20,1352,The Mars Room,Fiction,2018,Rachel Kushner,3.49,338,01/05/2018,Scribner,4535,10554,9272,3521,995,28877
36124936,1,62170,The Outsider,Mystery & Thriller,2018,Stephen King,4,561,22/05/2018,Scribner,47605,63444,28694,6190,2013,147946
34848682,2,55003,The Woman in the Window,Mystery & Thriller,2018,A.J. Finn,3.94,429,02/01/2018,William Morrow,105280,151792,76251,16943,5719,355985
40696964,3,39287,"Lethal White (Cormoran Strike, #4)",Mystery & Thriller,2018,Robert Galbraith,4.24,650,18/09/2018,Mulholland Books,42048,40924,12552,1918,613,98055
34189556,4,26711,The Wife Between Us,Mystery & Thriller,2018,"Greer Hendricks, Sarah Pekkanen",3.84,352,09/01/2018,St. Martin's Press,48829,76688,46693,11407,3356,186973
35297426,5,21868,Then She Was Gone,Mystery & Thriller,2018,Lisa Jewell,4.04,359,17/04/2018,Atria Books,46418,66683,28167,4432,1290,146990
35085389,6,21436,The President Is Missing,Mystery & Thriller,2018,"Bill Clinton, James Patterson",3.83,513,04/06/2018,"Little, Brown and Company and Knopf",22055,30792,19196,5271,2048,79362
36373481,7,20231,The Death of Mrs. Westaway,Mystery & Thriller,2018,Ruth Ware,3.81,368,29/05/2018,Scout Press,18895,40066,23202,4484,1018,87665
39723581,8,18802,The Witch Elm,Mystery & Thriller,2018,Tana French,3.54,509,09/10/2018,Viking,9045,20175,18303,5577,1538,54638
34275222,9,13347,"Force of Nature (Aaron Falk, #2)",Mystery & Thriller,2018,Jane Harper,3.83,326,06/02/2018,Flatiron Books,11836,28193,15488,2379,480,58376
34275231,10,11895,Sometimes I Lie,Mystery & Thriller,2018,Alice Feeney,3.82,262,13/03/2018,Flatiron Books,19125,32572,19118,4844,1405,77064
36337550,11,5979,The 7½ Deaths of Evelyn Hardcastle,Mystery & Thriller,2018,Stuart Turton,3.91,432,18/09/2018,Sourcebooks Landmark,28719,34892,18980,5824,2135,90550
36388243,12,5864,Something in the Water,Mystery & Thriller,2018,Catherine Steadman,3.6,342,05/06/2018,Ballantine,15896,33885,28630,8342,2088,88841
35356382,13,4837,The Chalk Man,Mystery & Thriller,2018,C.J. Tudor,3.7,280,09/01/2018,Crown Publishing Group (NY),11041,22009,16166,4003,1025,54244
35133064,14,4391,"The Widows of Malabar Hill (Perveen Mistry, #1)",Mystery & Thriller,2018,Sujata Massey,3.92,385,09/01/2018,Soho Press,2602,5938,2696,321,73,11630
37638161,15,3858,"Leverage in Death (In Death, #47)",Mystery & Thriller,2018,J.D. Robb,4.35,385,04/09/2018,St. Martin's Press,7731,4951,1779,255,77,14793
36448554,16,3494,Bring Me Back,Mystery & Thriller,2018,B.A. Paris,3.48,291,19/06/2018,St. Martin's Press,9860,17894,18403,7174,1963,55294
35305625,17,2447,The Broken Girls,Mystery & Thriller,2018,Simone St. James,4.04,336,20/03/2018,Berkley Books,12513,18079,7422,1231,388,39633
36750068,18,2277,The Last Time I Lied,Mystery & Thriller,2018,Riley Sager,4.05,371,03/07/2018,Dutton Books,16787,20559,8782,1882,526,48536
36604959,19,1346,Jane Doe,Mystery & Thriller,2018,Victoria Helen Stone,4.04,268,01/08/2018,Lake Union Publishing,5719,5712,2881,678,280,15270
38496758,20,1164,Wrecked (IQ #3),Mystery & Thriller,2018,Joe Ide,3.9,352,09/10/2018,Mulholland Books,728,1393,699,107,33,2960
34927828,1,61702,The Great Alone,Historical Fiction,2018,Kristin Hannah,4.33,440,06/02/2018,St. Martin's Press,159688,107344,33601,7539,2853,311025
37486222,2,55536,"The Tattooist of Auschwitz (The Tattooist of Auschwitz, #1)",Historical Fiction,2018,Heather   Morris,4.26,272,04/09/2018,Harper Paperbacks,167318,114492,43969,10353,4256,340388
30288282,3,30737,The Immortalists,Historical Fiction,2018,Chloe  Benjamin,3.72,346,09/01/2018,G.P. Putnam's Sons,26334,54431,37548,8600,2499,129412
38530939,4,27451,The Clockmaker's Daughter,Historical Fiction,2018,Kate Morton,3.73,485,09/10/2018,Atria Books,13083,22381,16181,4242,1303,57190
37703550,5,18540,Where the Crawdads Sing,Historical Fiction,2018,Delia Owens,4.49,370,14/08/2018,G.P. Putnam's Sons,390053,176457,47986,10747,4549,629792
34374628,6,12784,Next Year in Havana,Historical Fiction,2018,Chanel Cleeton,3.94,361,06/02/2018,Penguin/Berkley,15923,23512,12117,2527,601,54680
36373417,7,12446,The Map of Salt and Stars,Historical Fiction,2018,Zeyn Joukhadar,3.89,361,01/05/2018,Atria Books,2588,3646,2141,483,146,9004
37946414,8,10602,Transcription,Historical Fiction,2018,Kate Atkinson,3.49,343,25/09/2018,"Little, Brown and Company",5366,13971,13400,4131,936,37804
36723246,9,10156,Warlight,Historical Fiction,2018,Michael Ondaatje,3.63,285,08/05/2018,Knopf Publishing Group,6746,11634,9512,3275,890,32057
36381085,10,8944,The Summer Wives,Historical Fiction,2018,Beatriz Williams,3.72,371,10/07/2018,William Morrow,5472,13011,8703,1787,455,29428
35397026,11,4213,My Dear Hamilton,Historical Fiction,2018,"Stephanie Dray, Laura Kamoie",4.28,641,03/04/2018,William Morrow,10064,8212,2371,515,238,21400
38236861,12,4027,Unsheltered,Historical Fiction,2018,Barbara Kingsolver,3.62,464,16/10/2018,Harper,7995,13343,10614,3694,1407,37053
36097619,13,3358,The Tuscan Child,Historical Fiction,2018,Rhys Bowen,3.97,336,20/02/2018,Lake Union Publishing,19723,24615,13264,2764,1020,61386
36636727,14,2794,Fruit of the Drunken Tree,Historical Fiction,2018,Ingrid Rojas Contreras,3.95,304,31/07/2018,Doubleday,2893,4700,2288,406,114,10401
36614133,15,2652,Love and Ruin,Historical Fiction,2018,Paula McLain,3.84,389,01/05/2018,Ballantine Books,4936,8128,4541,1003,491,19099
35889209,16,2645,"White Rose, Black Forest",Historical Fiction,2018,Eoin Dempsey,4.08,270,01/03/2018,Lake Union Publishing,19013,17173,6761,2060,1504,46511
37946116,17,1937,"War of the Wolf (The Saxon Stories, #11)",Historical Fiction,2018,Bernard Cornwell,4.33,352,02/10/2018,Harper,3746,3097,910,70,24,7847
39828805,18,1327,Bellewether,Historical Fiction,2018,Susanna Kearsley,3.93,448,07/08/2018,Sourcebooks Landmark,2298,3633,1892,352,82,8257
35995489,19,1128,The Extraordinary Life of Sam Hell,Historical Fiction,2018,Robert Dugoni,4.34,448,24/04/2018,Lake Union Publishing,25100,15915,4667,1167,706,47555
36739329,20,1042,The Great Believers,Historical Fiction,2018,Rebecca Makkai,4.21,421,19/06/2018,Viking,27764,19642,6244,2038,1826,57514
35959740,1,78733,Circe,Fantasy,2018,Madeline Miller,4.28,393,10/04/2018,"Little, Brown and Company",119662,87222,29625,6360,3024,245893
36521316,2,42447,The Shape of Water,Fantasy,2018,"Guillermo del Toro, Daniel Kraus",3.91,315,06/03/2018,Feiwel & Friends,4363,5221,2849,840,345,13618
37168303,3,33866,Spinning Silver,Fantasy,2018,Naomi Novik,4.25,480,09/07/2018,Del Rey Books/Random House,27884,21990,7693,1755,565,59887
34311452,4,31131,"Year One (Chronicles of The One, #1)",Fantasy,2018,Nora Roberts,4.03,419,05/12/2017,St. Martin's Press,24334,18597,9561,3233,2197,57922
35126152,5,18626,"Iron and Magic (The Iron Covenant, #1)",Fantasy,2018,Ilona Andrews,4.41,392,22/06/2018,"Nancy Yost Literary Agency, Inc",10489,5510,1589,354,251,18193
35887181,6,18040,"The Poppy War (The Poppy War, #1)",Fantasy,2018,R.F. Kuang,3.98,530,01/05/2018,Harper Voyager,11017,11839,5913,1973,612,31354
27366528,7,16582,"Beneath the Sugar Sky (Wayward Children, #3)",Fantasy,2018,Seanan McGuire,3.94,174,09/01/2018,tor.com,5836,8305,4672,962,130,19905
35457273,8,13158,"High Voltage (Fever, #10)",Fantasy,2018,Karen Marie Moning,4.33,479,06/03/2018,Delacorte Press,6064,3261,1392,352,108,11177
35839437,9,12338,"Burn Bright (Alpha & Omega, #5; Mercy Thompson World - Complete, #15)",Fantasy,2018,Patricia Briggs,4.3,308,06/03/2018,Ace,8711,6690,2373,315,112,18201
35710709,10,11954,"Grey Sister (Book of the Ancestor, #2)",Fantasy,2018,Mark  Lawrence,4.42,415,03/04/2018,Ace Books,10141,6854,1625,191,47,18858
36204070,11,5600,The Book of M,Fantasy,2018,Peng Shepherd,3.69,485,05/06/2018,William Morrow,2577,3946,2983,1044,293,10843
34050917,12,4636,"The Girl in the Tower (Winternight Trilogy, #2)",Fantasy,2018,Katherine Arden,4.37,363,05/12/2017,Del Rey,22344,17301,3870,568,248,44331
35342928,13,4013,Age of War (The Legends of the First Empire #3),Fantasy,2018,Michael J. Sullivan,4.44,448,03/07/2018,Del Rey Books,5273,3152,750,119,47,9341
40629159,14,3791,"The Land: Predators (Chaos Seed, #7)",Fantasy,2018,Aleron Kong,4.55,,,None,5594,1803,536,155,82,8170
38395454,15,3662,Time's Convert,Fantasy,2018,Deborah Harkness,3.89,436,18/09/2018,Viking,7810,10100,7063,1418,309,26700
17333180,16,3549,"Magic Triumphs (Kate Daniels, #10)",Fantasy,2018,Ilona Andrews,4.57,327,28/08/2018,Ace,12650,5079,1322,129,34,19214
35271523,17,3066,"Senlin Ascends (The Books of Babel, #1)",Fantasy,2018,Josiah Bancroft,4.18,389,16/01/2018,Orbit,5873,4992,1791,531,186,13373
28811018,18,2397,"Wrath of Empire (Gods of Blood and Powder, #2)",Fantasy,2018,Brian  McClellan,4.53,639,15/05/2018,Orbit,3780,2176,324,37,11,6328
37007781,19,1121,"Foundryside (Founders, #1)",Fantasy,2018,Robert Jackson Bennett,4.26,505,21/08/2018,Crown,6625,5585,1768,374,113,14465
35052265,20,1117,"Bloody Rose (The Band, #2)",Fantasy,2018,Nicholas Eames,4.25,544,30/08/2018,Orbit,3600,2892,1047,207,58,7804
32075671,1,68489,The Hate U Give,Best of the Best,2018,Angie Thomas,4.51,464,28/02/2017,Balzer + Bray,254196,113036,28178,5235,2834,403479
18143977,2,60948,All the Light We Cannot See,Best of the Best,2018,Anthony Doerr,4.33,531,06/05/2014,Scribner,485567,297821,101321,24634,10602,919945
26073150,3,53554,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Best of the Best,2018,Sarah J. Maas,4.65,626,03/05/2016,Bloomsbury USA Childrens,205385,44808,12935,4160,2527,269815
