id,compound_id,text,created_on,datatype,datatype_id
5172,149864,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149864
5173,149865,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149865
5174,149866,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149866
5175,149867,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149867
5176,149868,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149868
5177,149869,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149869
5178,149870,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149870
5179,149871,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149871
5180,149872,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149872
5181,149873,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149873
5182,149874,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149874
5183,149875,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149875
5184,149876,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149876
5185,149877,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149877
5186,149878,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149878
5187,149879,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149879
5188,149880,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149880
5189,149881,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149881
5190,149882,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149882
5191,149883,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149883
5192,149884,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149884
5193,149885,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149885
5194,149886,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149886
5195,149887,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149887
5196,149888,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149888
5197,149889,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149889
5198,149890,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149890
5199,149891,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149891
5200,149892,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149892
5201,149893,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149893
5202,149894,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149894
5203,149895,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149895
5204,149896,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149896
5205,149897,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149897
5206,149898,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149898
5207,149899,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149899
5208,149900,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149900
5209,149901,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149901
5210,149902,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149902
5211,149903,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149903
5212,149904,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149904
5213,149905,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149905
5214,149906,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149906
5215,149907,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149907
5216,149908,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149908
5217,149909,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149909
5218,149910,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149910
5219,149911,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149911
5220,149912,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149912
5221,149913,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149913
5222,149914,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149914
5223,149915,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149915
5224,149916,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149916
5225,149917,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149917
5226,149918,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149918
5227,149919,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149919
5228,149920,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149920
5229,149921,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149921
5230,149922,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149922
5231,149923,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149923
5232,149924,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149924
5233,149925,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149925
5234,149926,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149926
5235,149927,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149927
5236,149928,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149928
5237,149929,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149929
5238,149930,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149930
5239,149931,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149931
5240,149932,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149932
5241,149933,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149933
5242,149934,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149934
5243,149935,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149935
5244,149936,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149936
5245,149937,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149937
5246,149938,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149938
5247,149939,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149939
5248,149940,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149940
5249,149941,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149941
5250,149942,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149942
5251,149943,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149943
5252,149944,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149944
5253,149945,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149945
5254,149946,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149946
5255,149947,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149947
5256,149948,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149948
5257,149949,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149949
5258,149950,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149950
5259,149951,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149951
5260,149952,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149952
5261,149953,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149953
5262,149954,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149954
5263,149955,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149955
5264,149956,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149956
5265,149957,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149957
5266,149958,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149958
5267,149959,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149959
5268,149960,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149960
5269,149961,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149961
5270,149962,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149962
5271,149963,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149963
5272,149964,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149964
5273,149965,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149965
5274,149966,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149966
5275,149967,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149967
5276,149968,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149968
5277,149969,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149969
5278,149970,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149970
5279,149971,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149971
5280,149972,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149972
5281,149973,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149973
5282,149974,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149974
5283,149975,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149975
5284,149976,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149976
5285,149977,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149977
5286,149978,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149978
5287,149979,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149979
5288,149980,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149980
5289,149981,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149981
5290,149982,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149982
5291,149983,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149983
5292,149984,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149984
5293,149985,anti-coronaviral activity data of this compound obtained from ChEMBL,2020-05-22 00:00:00,General,149985
