YEAR;CULTURAL_SPACE_NAME;WEBSITE;TYPE;PRIMARY_USE;ADDRESS;LOCAL_AREA;OWNERSHIP;SQUARE_FEET;NUMBER_OF_SEATS;ACTIVE_SPACE;Geom
2015;Clayzone Ceramics Gallery;www.clayzoneceramics.com;Educational;Educational Institution;661 E 15th Av, Vancouver, BC,;Mount Pleasant;Privately Owned;750;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.08964, 49.2571788]}"
2015;Coastal Peoples Fine Arts Gallery Yaletown;http://www.coastalpeoples.com;Museum/Gallery;Museum/Gallery;1024 Mainland St, Vancouver, BC, V6B 2T4;Downtown;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.119591, 49.2762084]}"
2015;Colbourne House/ Marpole Museum;http://www.marpolehistorical.ca;Museum/Gallery;Museum/Gallery;8743 Sw Marine Dr, Vancouver, BC, V6P 6A5;Marpole;City of Vancouver;2000;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1423354, 49.2064788]}"
2015;Collingwood Neighborhood House;http://www.cnh.bc.ca;Community Space;Community Centre/Hall;5288 Joyce St, Vancouver, BC, V5R 6C9;Renfrew-Collingwood;City of Vancouver;1500;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0328014, 49.2366135]}"
2015;Commodore Ballroom;http://www.commodoreballroom.ca;Café/Restaurant/Bar;Bar/Lounge/Cabaret;868 Granville St, Vancouver, BC, V6Z 1K3;Downtown;Privately Owned;4205;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1208909, 49.2806189]}"
2015;Core Live/Work Studios;www.chf.bc.ca;Studio/Rehearsal;Artist Studio with Residence;275 Alexander St, Vancouver, BC, V6A 1C2;Strathcona;City of Vancouver;4500;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0985607, 49.2841198]}"
2015;Cottage Bistro;http://cottage-bistro.com/;Café/Restaurant/Bar;Bar/Lounge/Cabaret;4470 Main St, Vancouver, BC, V5V 3R3;Riley Park;Privately Owned;;80;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1012058, 49.2448437]}"
2015;Doctor Vigari Gallery;www.doctorvigarigallery.com;Museum/Gallery;Museum/Gallery;1816 Commercial Dr, Vancouver, BC, V5N 4A3;Grandview-Woodland;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0692806, 49.2683622]}"
2015;Dynamo Arts Association;www.dynamoarts.tumblr.com;Museum/Gallery;Museum/Gallery;30 E 6th Ave, Vancouver, BC, V5T 1J4;Mount Pleasant;Privately Owned;6000;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1040486, 49.2653017]}"
2015;Electric Owl;www.electricowl.ca;Café/Restaurant/Bar;Bar/Lounge/Cabaret;928 Main St, Vancouver, BC, V6A 2W1;Strathcona;Privately Owned;8000;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0997603, 49.2762334]}"
2015;Elissa Cristall Galleries;http://cristallgallery.com;Museum/Gallery;Museum/Gallery;2239 Granville St, Vancouver, BC, V6H 3G1;Fairview;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1385822, 49.2655257]}"
2015;Emily Carr Institute of Art + Design;www.ecuad.ca;Educational;Educational Institution;1399 Johnston St, Vancouver, BC, V6H 2R9;Fairview;Government;198692;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.132857, 49.270461]}"
2015;Emily Carr Institute of Art + Design;;Educational;Educational Institution;1535 W 3rd Av, Vancouver, BC, V6J 1J8;Fairview;Government;8070;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1396911, 49.2690422]}"
2015;Emily Carr Institute of Art + Design;;Educational;Educational Institution;1706 W 1st Av, Vancouver, BC, V6J 0E4;Fairview;Government;11499;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1432746, 49.2706035]}"
2015;Emily Carr Institute of Art + Design 1612 Gallery;;Museum/Gallery;Museum/Gallery;1612 W 3rd Av, Vancouver, BC, V6J 1K2;Fairview;Government;2833;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1411548, 49.2688004]}"
2015;FanClub;http://vancouverfanclub.ca/;Theatre/Performance;Performance Space;1050 Granville St, Vancouver, BC, V6Z 1L2;Downtown;Privately Owned;6500;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1235587, 49.2784977]}"
2015;Forge and Form;www.forgeandform.com;Studio/Rehearsal;Artist Studio;1334 Cartwright St, Vancouver, BC, V6H 3R8;Fairview;Government;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1343033, 49.2698934]}"
2015;Gallery 295;http://gallery295.com/295/;Museum/Gallery;Museum/Gallery;295 E 2nd Ave, Vancouver, BC, V5T 1B8;Strathcona;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0981191, 49.2680645]}"
2015;Granville Fine Arts;www.granvillefineart.com;Museum/Gallery;Museum/Gallery;2447 Granville St, Vancouver, BC, V6H 3G5;Fairview;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1386339, 49.2638926]}"
2015;Granville Island;;Community Space;Plaza/Park/Band Shell;Granville Island, Vancouver, BC;Fairview;Government;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.134845, 49.269463]}"
2015;Great Northern Way Scene Shop;www.gnwshop.ca;Studio/Rehearsal;Workshop;281 Industrial, Vancouver, BC, V5A 2P2;Strathcona;City of Vancouver;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.098432, 49.270087]}"
2015;Green Thumb Theatre for Young People - Studio 1;www.greenthumb.bc.ca;Studio/Rehearsal;Rehearsal Studio;5560 Mckinnon St, Vancouver, BC, V5R 0B6;Renfrew-Collingwood;Privately Owned;2030;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.038613, 49.234069]}"
2015;H.R. Macmillan Space Centre;http://www.spacecentre.ca/;Museum/Gallery;Garden/Aquarium/Science Centre;1100 Chestnut St, Vancouver, BC, V6J 3J9;Kitsilano;City of Vancouver;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.144299, 49.276361]}"
2015;Hadden Park Field House;http://vancouver.ca/parks-recreation-culture/hadden-park-fieldhouse.aspx;Studio/Rehearsal;Artist Studio;1015 Maple St, Vancouver, BC, V6J 3R4;Kitsilano;Vancouver Park Board/COV;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1500693, 49.2770875]}"
2015;Harbour Dance Center;http://www.harbourdance.com/;Studio/Rehearsal;Rehearsal Studio;927 Granville St, Vancouver, BC, V6Z 1L3;Downtown;Privately Owned;9781;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1221484, 49.2799092]}"
2015;Hatch Art Gallery;http://www.ams.ubc.ca/nest/arts-and-attractions/art-gallery/;Museum/Gallery;Museum/Gallery;6133 University Blvd, Vancouver, BC, V6T 1Z1;UBC;Non-Profit;12500;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.249913, 49.266025]}"
2015;Haywood Bandstand;;Community Space;Plaza/Park/Band Shell;1755 Beach Av, Vancouver, BC,;West End;Vancouver Park Board/COV;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.141944, 49.285278]}"
2015;Heffel Gallery Ltd;www.heffel.com;Museum/Gallery;Museum/Gallery;2247 Granville St, Vancouver, BC, V6H 3G1;Fairview;Privately Owned;7500;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1389124, 49.2654685]}"
2015;Heritage Hall;www.heritagehall.bc.ca;Community Space;Community Centre/Hall;3102 Main St, Vancouver, BC, V5T 3G7;Mount Pleasant;City of Vancouver;3300;150;Yes;"{""type"": ""Point"", ""coordinates"": [-123.100944, 49.257332]}"
2015;Holy Trinity Ukrainian Orthodox Cathedral;http://uocvancouver.com/;Community Space;Place of Worship;154 E 10th Av, Vancouver, BC, V5T 1Z4;Mount Pleasant;Other;;250;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1021053, 49.2617605]}"
2015;Hot Art Wet City;http://hotartwetcity.com/;Museum/Gallery;Museum/Gallery;2206 Main St, Vancouver, BC, V5T 3C7;Mount Pleasant;Privately Owned;1036;50;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1007282, 49.2653981]}"
2015;Jean Lyons School of Music;http://jeanlyonsmusic.com/;Educational;Educational Institution;77 E 7th Av, Vancouver, BC, V5T 1M4;Mount Pleasant;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1033467, 49.2648965]}"
2015;Joy Kogawa House;http://www.kogawahouse.com;Studio/Rehearsal;Artist Studio;1450 W 64th Av, Vancouver, BC, V6P 2N4;Marpole;Non-Profit;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1384686, 49.2128612]}"
2015;Killarney Community Centre;https://vancouver.ca/parks-recreation-culture/killarney-community-centre.aspx;Community Space;Community Centre/Hall;6260 Killarney St, Vancouver, BC, V5S 2X7;Killarney;Vancouver Park Board/COV;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.04439061748, 49.2274099228807]}"
2015;La Maison de la Francophonie de Vancouver;www.lamaison.bc.ca;Community Space;Community Centre/Hall;1555 W 7th Av, Vancouver, BC, V6J 1S1;Fairview;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.14003, 49.26567]}"
2015;Maclean Field House;http://vancouver.ca/parks-recreation-culture/urban-weavers-artists-and-scientist.aspx;Studio/Rehearsal;Artist Studio;710 Keefer St, Vancouver, BC, V6A 1Y5;Strathcona;Vancouver Park Board/COV;500;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0884454, 49.2788158]}"
2015;Make Gallery;http://makeisawesome.com/;Museum/Gallery;Museum/Gallery;257 E 7th Av, Vancouver, BC, V5T 0B4;Mount Pleasant;Privately Owned;1000;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0992862, 49.2646046]}"
2015;Malaspina Printmakers Gallery;www.malaspinaprintmakers.com;Museum/Gallery;Museum/Gallery;1555 Duranleau St, Vancouver, BC, V6H 3S3;Fairview;Government;2500;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.135784, 49.271369]}"
2015;Malkin Bowl;www.malkinbowl.com;Theatre/Performance;Theatre;610 Pipeline Rd, Vancouver, BC, V6G 3E2;Stanley Park;City of Vancouver;13105;2200;Yes;"{""type"": ""Point"", ""coordinates"": [-123.133438, 49.298848]}"
2015;Marpole-Oakridge Community Centre;http://www.marpoleoakridge.org/;Community Space;Community Centre/Hall;990 W 59th Av, Vancouver, BC, V6P 1X9;Marpole;Vancouver Park Board/COV;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.127481913823, 49.2144740996897]}"
2015;McBride Field House;http://locomotoart.weebly.com/mcbride;Studio/Rehearsal;Artist Studio;3350 W 4th Av, Vancouver, BC,;Kitsilano;Vancouver Park Board/COV;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1786705, 49.2680825]}"
2015;Memorial South Park Field House;http://vancouver.ca/parks-recreation-culture/memorial-south-park-fieldhouse.aspx;Studio/Rehearsal;Artist Studio;5955 Ross St, Vancouver, BC, V5W 1T7;Sunset;Vancouver Park Board/COV;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.082685, 49.2303947]}"
2015;Morris and Helen Belkin Art Gallery;http://www.belkin.ubc.ca/;Museum/Gallery;Museum/Gallery;1825 Main Mall, Vancouver, BC, V6T 1Z2;UBC;Other;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.255944, 49.2683878]}"
2015;Museum of Vancouver;www.museumofvancouver.ca;Museum/Gallery;Museum/Gallery;1100 Chestnut St, Vancouver, BC, V6J 3J9;Kitsilano;City of Vancouver;75000;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.144897, 49.276365]}"
2015;O'Brian Centre for Vancouver Opera;www.vancouveropera.ca;Studio/Rehearsal;Rehearsal Studio;1945 Mclean Dr, Vancouver, BC, V5N 3J7;Grandview-Woodland;Privately Owned;3540;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.075658, 49.267481]}"
2015;Old Auditorium;http://www.music.ubc.ca/about-us/facilities/old-auditorium.html;Theatre/Performance;Theatre;6344 Memorial Rd, Vancouver, BC, V6T 1Z2;UBC;Government;;530;Yes;"{""type"": ""Point"", ""coordinates"": [-123.255994, 49.266904]}"
2015;Pacific Theatre;www.pacifictheatre.org;Theatre/Performance;Theatre;1440 W 12th Av, Vancouver, BC, V6H 1M8;Fairview;Privately Owned;1673;128;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1372216, 49.2607195]}"
2015;PAL Studio Theatre;http://www.palstudiotheatre.com/;Theatre/Performance;Theatre;581 Cardero St, Vancouver, BC, V6G 3L2;Downtown;Non-Profit;1600;150;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1295134, 49.2913154]}"
2015;Patricia Hotel - Pat's Pub;http://www.patspub.ca/;Café/Restaurant/Bar;Bar/Lounge/Cabaret;403 E Hastings St, Vancouver, BC, V6A 1P6;Strathcona;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0952046, 49.2815471]}"
2015;Peretz Centre for Secular Jewish Culture;http://www.peretz-centre.org/index.html;Community Space;Community Centre/Hall;6184 Ash St, Vancouver, BC, V5Z 3G9;Oakridge;Non-Profit;8000;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.117654, 49.229111]}"
2015;Performing Arts Lodge (PAL);http://www.palvancouver.org/?q=pal-theatre;Studio/Rehearsal;Artist Housing;581 Cardero St, Vancouver, BC, V6G 3L2;Downtown;Non-Profit;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.130114, 49.29119]}"
2015;PNE Pacific Coliseum;www.pne.ca;Community Space;Arena/Stadium;100 Renfrew St, Vancouver, BC, V5K 3N7;Hastings-Sunrise;City of Vancouver;56825;15713;Yes;"{""type"": ""Point"", ""coordinates"": [-123.042747, 49.285856]}"
2015;Praxis Centre for Screenwriting;http://www.praxisfilm.com/en/default.aspx;Studio/Rehearsal;Film/Recording Studio;149 W Hastings St, Vancouver, BC, V6B 1H4;Downtown;Other;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.108643, 49.28238]}"
2015;Prop House Café;http://prophousecafe.com/;Café/Restaurant/Bar;Bar/Lounge/Cabaret;1636 Venables St, Vancouver, BC, V5L 2H2;Grandview-Woodland;Privately Owned;;40;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0704625, 49.2766419]}"
2015;Purple Thistle;www.purplethistle.ca;Studio/Rehearsal;Artist Studio;975 Vernon Drive, Vancouver, BC, V6A 3P2;Strathcona;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0786643, 49.2761045]}"
2015;Queen Elizabeth Park - Artist Residence;http://vancouver.ca/parks-recreation-culture/queen-elizabeth-park.aspx;Studio/Rehearsal;Artist Studio;4600 Cambie St, Vancouver, BC, V5Y 2M5;Riley Park;Vancouver Park Board/COV;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.111815, 49.24203]}"
2015;Raw Canvas;http://www.rawcanvas.com/;Café/Restaurant/Bar;Café/Restaurant;1046 Hamilton St, Vancouver, BC, V6B 2R9;Downtown;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1202261, 49.2764562]}"
2015;Renegade Studios Main Street;www.renegadeproductions.net;Studio/Rehearsal;Rehearsal Studio;125 E 2nd Av, Vancouver, BC, V5T 1B4;Mount Pleasant;Privately Owned;25000;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1017261, 49.2692732]}"
2015;Renfrew Park Community Centre;http://www.renfrewcc.com/;Community Space;Community Centre/Hall;2929 E 22nd Av, Vancouver, BC, V5M 2Y3;Renfrew-Collingwood;Vancouver Park Board/COV;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.042958058734, 49.2524249068635]}"
2015;Roedde House;www.roeddehouse.org;Museum/Gallery;Museum/Gallery;1415 Barclay St, Vancouver, BC, V6G 1J6;West End;City of Vancouver;3000;35;Yes;"{""type"": ""Point"", ""coordinates"": [-123.132187, 49.286863]}"
2015;Russian Community Centre Of Vancouver;www.russiancentrevancouver.org;Community Space;Community Centre/Hall;2114 W 4th Av, Vancouver, BC, V6K 1N6;Kitsilano;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1531395, 49.2680684]}"
2015;Russian Hall;;Community Space;Community Centre/Hall;600 Campbell Av, Vancouver, BC, V6A 3K1;Strathcona;Non-Profit;6300;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.084646, 49.27895]}"
2015;Satellite Gallery;www.satellitegallery.ca;Museum/Gallery;Museum/Gallery;560 Seymour St, Vancouver, BC, V6B 3J5;Downtown;Privately Owned;3500;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.114585, 49.283183]}"
2015;Science World At Telus World Of Science;www.scienceworld.ca;Museum/Gallery;Garden/Aquarium/Science Centre;1455 Quebec St, Vancouver, BC, V6A 3Z7;Downtown;Government;170000;600;Yes;"{""type"": ""Point"", ""coordinates"": [-123.103652, 49.273743]}"
2015;Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio;www.thedancecentre.ca;Studio/Rehearsal;Rehearsal Studio;677 Davie St, Vancouver, BC, V6B 2G6;Downtown;Non-Profit;28166;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.125738, 49.277084]}"
2015;Slocan Park Field House;http://vancouver.ca/parks-recreation-culture/slocan-park-fieldhouse.aspx;Studio/Rehearsal;Artist Studio;2750 E 29th Av, Vancouver, BC, V5R 1V6;Renfrew-Collingwood;Vancouver Park Board/COV;2077;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0483891, 49.244559]}"
2015;Spirit Wrestler Gallery;www.spiritwrestler.com;Museum/Gallery;Museum/Gallery;47 Water St, Vancouver, BC, V6B 1A1;Downtown;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.105348, 49.2837331]}"
2015;St James Community Square;www.sjcommunitysquare.org;Theatre/Performance;Performance Space;3214 W 10th Av, Vancouver, BC, V6K 2L2;Kitsilano;Privately Owned;4000;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1765215, 49.2630518]}"
2015;Sunset Community Centre;http://www.mysunset.net/;Community Space;Community Centre/Hall;6810 Main St, Vancouver, BC, V5X 0A1;Sunset;Vancouver Park Board/COV;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.100610434694, 49.22286659427]}"
2015;Teck Gallery;https://www.sfu.ca/galleries/teck-gallery.html;Museum/Gallery;Museum/Gallery;515 W Hastings St, Vancouver, BC, V6B 0B2;Downtown;Privately Owned;625;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1119735, 49.2841655]}"
2015;The Apartment;http://theapt.ca/filter/Exhibition;Museum/Gallery;Museum/Gallery;119B E Pender St, Vancouver, BC, V6A 1T6;Downtown;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1015866, 49.2804859]}"
2015;The ARC;;Studio/Rehearsal;Artist Studio;1701 Powell St, Vancouver, BC, V5L 5C9;Grandview-Woodland;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.069973, 49.284217]}"
2015;The Edge;;Studio/Rehearsal;Artist Studio with Residence;289 Alexander St, Vancouver, BC, V6A 4H6;Strathcona;Privately Owned;690;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.09843, 49.2844308]}"
2015;The Landing Dance Centre;www.thelandingdance.com;Educational;Educational Institution;270 SW Marine Dr, Vancouver, BC, V5X 2R5;Marpole;Privately Owned;5470;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1125632, 49.2113805]}"
2015;The Post at 750;http://thepostat750.ca/;Studio/Rehearsal;Rehearsal Studio;750 Hamilton St, Vancouver, BC, V6B 2R5;Downtown;City of Vancouver;8500;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1153174, 49.279207]}"
2015;The Rhythm Room;www.s2sproductions.com;Studio/Rehearsal;Rehearsal Studio;8713 Cambie St, Vancouver, BC,;Marpole;Privately Owned;1500;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.1179859, 49.2064027]}"
2015;Thunderbird Community Centre;http://vancouver.ca/parks-recreation-culture/thunderbird-community-centre.aspx;Community Space;Community Centre/Hall;2311 Cassiar St, Vancouver, BC, V5M 3X3;Hastings-Sunrise;Vancouver Park Board/COV;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.032103721071, 49.2636078361355]}"
2015;UBC School of Music;www.music.ubc.ca;Educational;Educational Institution;6361 Memorial Rd, Vancouver, BC, V6T 1Z2;UBC;Other;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.256757, 49.267358]}"
2015;Ukrainian Hall;http://www.auucvancouver.ca/;Community Space;Community Centre/Hall;805 E Pender St, Vancouver, BC, V6A 1V9;Strathcona;Non-Profit;3000;200;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0870172, 49.2803946]}"
2015;Van Dusen Botanical Garden;http://vandusengarden.org/;Museum/Gallery;Garden/Aquarium/Science Centre;5251 Oak St, Vancouver, BC, V6M 4H1;Shaughnessy;City of Vancouver;2368060;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.128627, 49.238472]}"
2015;Vancity Theatre;http://www.viff.org/theatre/facility-info;Theatre/Performance;Cinema;1181 Seymour St, Vancouver, BC, V6B 3M7;Downtown;Privately Owned;650;170;Yes;"{""type"": ""Point"", ""coordinates"": [-123.124732, 49.276974]}"
2015;Vancouver Holocaust Education Centre;www.vhec.org;Museum/Gallery;Museum/Gallery;950 W 41st Av, Vancouver, BC, V5Z 2N7;Oakridge;Privately Owned;;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.126013, 49.233442]}"
2015;Vancouver Japanese Language School and Japanese Hall;http://www.vjls-jh.com;Community Space;Community Centre/Hall;475 Alexander St, Vancouver, BC, V6A 1C6;Strathcona;Non-Profit;36000;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.093733, 49.284251]}"
2015;Vancouver Police Museum;www.vancouverpolicemuseum.ca;Museum/Gallery;Museum/Gallery;240 E Cordova St, Vancouver, BC, V6A 1L3;Strathcona;City of Vancouver;15392;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.0987999, 49.282247]}"
2015;Vancouver Symphony Orchestra School of Music;www.vsoschoolofmusic.ca;Educational;Educational Institution;843 Seymour St, Vancouver, BC, V6B 3L4;Downtown;City of Vancouver;25000;;Yes;"{""type"": ""Point"", ""coordinates"": [-123.119768, 49.280221]}"
