group,drugbank-id
investigational,DB14820
investigational,DB14821
investigational,DB14822
investigational,DB14823
investigational,DB14824
investigational,DB14825
investigational,DB14826
investigational,DB14827
investigational,DB14828
investigational,DB14829
investigational,DB14830
investigational,DB14831
investigational,DB14832
investigational,DB14833
investigational,DB14834
investigational,DB14835
investigational,DB14836
investigational,DB14838
investigational,DB14839
approved,DB14840
investigational,DB14841
investigational,DB14843
investigational,DB14844
investigational,DB14845
investigational,DB14846
investigational,DB14847
investigational,DB14848
investigational,DB14849
investigational,DB14850
investigational,DB14851
investigational,DB14852
investigational,DB14853
investigational,DB14854
investigational,DB14855
investigational,DB14856
investigational,DB14857
investigational,DB14858
investigational,DB14859
investigational,DB14860
investigational,DB14862
approved,DB14864
investigational,DB14864
investigational,DB14865
investigational,DB14866
investigational,DB14867
investigational,DB14868
investigational,DB14869
investigational,DB14870
investigational,DB14871
investigational,DB14872
investigational,DB14873
investigational,DB14874
investigational,DB14875
investigational,DB14876
investigational,DB14877
investigational,DB14878
approved,DB14879
investigational,DB14879
investigational,DB14880
investigational,DB14881
investigational,DB14882
investigational,DB14883
investigational,DB14884
investigational,DB14885
investigational,DB14886
investigational,DB14887
investigational,DB14888
investigational,DB14889
investigational,DB14890
investigational,DB14891
investigational,DB14892
investigational,DB14894
investigational,DB14895
investigational,DB14896
investigational,DB14897
investigational,DB14898
investigational,DB14899
investigational,DB14900
investigational,DB14901
investigational,DB14902
investigational,DB14903
investigational,DB14904
investigational,DB14905
investigational,DB14906
investigational,DB14907
investigational,DB14908
investigational,DB14909
investigational,DB14910
investigational,DB14911
investigational,DB14912
investigational,DB14913
approved,DB14914
investigational,DB14914
investigational,DB14915
investigational,DB14916
investigational,DB14917
investigational,DB14918
investigational,DB14919
investigational,DB14920
investigational,DB14921
investigational,DB14922
investigational,DB14923
investigational,DB14924
investigational,DB14925
investigational,DB14926
investigational,DB14927
investigational,DB14928
investigational,DB14929
investigational,DB14930
investigational,DB14931
investigational,DB14932
investigational,DB14933
investigational,DB14934
investigational,DB14935
investigational,DB14936
investigational,DB14937
investigational,DB14938
investigational,DB14939
investigational,DB14940
investigational,DB14941
investigational,DB14942
investigational,DB14943
investigational,DB14944
investigational,DB14945
investigational,DB14946
investigational,DB14947
investigational,DB14948
investigational,DB14949
investigational,DB14950
investigational,DB14951
investigational,DB14952
investigational,DB14953
investigational,DB14954
investigational,DB14955
investigational,DB14956
investigational,DB14957
investigational,DB14958
investigational,DB14959
investigational,DB14960
investigational,DB14961
approved,DB14962
investigational,DB14962
investigational,DB14963
investigational,DB14964
investigational,DB14965
investigational,DB14966
investigational,DB14967
investigational,DB14968
investigational,DB14969
investigational,DB14970
investigational,DB14971
investigational,DB14972
investigational,DB14973
investigational,DB14974
approved,DB14975
investigational,DB14975
investigational,DB14976
investigational,DB14977
investigational,DB14978
investigational,DB14979
investigational,DB14980
investigational,DB14981
investigational,DB14982
investigational,DB14983
investigational,DB14984
investigational,DB14985
investigational,DB14986
investigational,DB14987
investigational,DB14988
investigational,DB14989
investigational,DB14990
investigational,DB14991
investigational,DB14992
investigational,DB14993
investigational,DB14995
investigational,DB14996
investigational,DB14997
investigational,DB14998
approved,DB14999
investigational,DB14999
investigational,DB15000
investigational,DB15001
investigational,DB15002
investigational,DB15003
investigational,DB15004
investigational,DB15005
investigational,DB15006
investigational,DB15007
investigational,DB15008
investigational,DB15009
investigational,DB15010
investigational,DB15011
investigational,DB15012
investigational,DB15013
investigational,DB15014
investigational,DB15015
investigational,DB15016
investigational,DB15017
investigational,DB15018
investigational,DB15019
investigational,DB15020
investigational,DB15021
investigational,DB15022
investigational,DB15023
investigational,DB15024
investigational,DB15025
investigational,DB15026
investigational,DB15027
investigational,DB15028
investigational,DB15029
investigational,DB15030
investigational,DB15031
investigational,DB15032
investigational,DB15033
investigational,DB15034
approved,DB15035
investigational,DB15035
investigational,DB15036
investigational,DB15037
investigational,DB15038
investigational,DB15039
investigational,DB15040
investigational,DB15041
investigational,DB15042
investigational,DB15043
investigational,DB15044
investigational,DB15045
investigational,DB15046
investigational,DB15047
investigational,DB15048
investigational,DB15050
investigational,DB15051
investigational,DB15052
investigational,DB15053
investigational,DB15054
investigational,DB15055
investigational,DB15056
investigational,DB15057
investigational,DB15058
investigational,DB15059
investigational,DB15061
investigational,DB15062
investigational,DB15063
investigational,DB15064
investigational,DB15065
approved,DB15066
investigational,DB15066
investigational,DB15067
investigational,DB15068
investigational,DB15069
investigational,DB15070
investigational,DB15071
investigational,DB15072
investigational,DB15073
investigational,DB15074
investigational,DB15075
investigational,DB15076
investigational,DB15077
investigational,DB15078
investigational,DB15079
investigational,DB15080
investigational,DB15081
investigational,DB15082
investigational,DB15083
investigational,DB15084
investigational,DB15085
investigational,DB15086
investigational,DB15087
investigational,DB15088
investigational,DB15089
investigational,DB15090
approved,DB15091
investigational,DB15091
investigational,DB15092
investigational,DB15093
investigational,DB15094
investigational,DB15095
investigational,DB15096
investigational,DB15097
investigational,DB15098
investigational,DB15099
investigational,DB15100
investigational,DB15101
approved,DB15102
investigational,DB15102
investigational,DB15104
investigational,DB15105
investigational,DB15106
investigational,DB15108
investigational,DB15109
investigational,DB15110
investigational,DB15111
investigational,DB15112
investigational,DB15113
investigational,DB15114
investigational,DB15115
investigational,DB15116
investigational,DB15117
investigational,DB15118
investigational,DB15119
investigational,DB15120
investigational,DB15121
investigational,DB15122
investigational,DB15123
investigational,DB15124
investigational,DB15125
investigational,DB15126
investigational,DB15127
investigational,DB15128
investigational,DB15129
investigational,DB15130
investigational,DB15131
investigational,DB15132
investigational,DB15133
investigational,DB15134
investigational,DB15135
investigational,DB15136
investigational,DB15137
investigational,DB15138
investigational,DB15139
investigational,DB15140
investigational,DB15141
investigational,DB15143
investigational,DB15144
investigational,DB15145
investigational,DB15146
investigational,DB15147
investigational,DB15148
investigational,DB15149
investigational,DB15150
investigational,DB15151
investigational,DB15152
investigational,DB15153
investigational,DB15154
investigational,DB15155
investigational,DB15156
investigational,DB15157
investigational,DB15158
investigational,DB15159
investigational,DB15160
investigational,DB15161
investigational,DB15162
investigational,DB15163
investigational,DB15164
investigational,DB15165
investigational,DB15166
investigational,DB15167
investigational,DB15168
investigational,DB15169
investigational,DB15170
investigational,DB15171
investigational,DB15172
investigational,DB15173
investigational,DB15175
investigational,DB15176
investigational,DB15177
investigational,DB15178
investigational,DB15182
investigational,DB15183
investigational,DB15185
investigational,DB15186
investigational,DB15187
investigational,DB15188
investigational,DB15189
investigational,DB15190
investigational,DB15191
investigational,DB15192
investigational,DB15193
investigational,DB15194
investigational,DB15195
investigational,DB15197
investigational,DB15198
investigational,DB15199
investigational,DB15200
investigational,DB15201
investigational,DB15202
investigational,DB15203
investigational,DB15204
investigational,DB15205
investigational,DB15206
investigational,DB15207
investigational,DB15208
investigational,DB15209
investigational,DB15210
investigational,DB15211
investigational,DB15212
investigational,DB15213
investigational,DB15214
investigational,DB15215
investigational,DB15216
investigational,DB15217
investigational,DB15218
investigational,DB15219
investigational,DB15220
investigational,DB15221
investigational,DB15222
investigational,DB15223
investigational,DB15224
investigational,DB15225
investigational,DB15226
investigational,DB15227
investigational,DB15228
investigational,DB15229
investigational,DB15230
investigational,DB15231
investigational,DB15232
approved,DB15233
investigational,DB15233
investigational,DB15234
investigational,DB15235
investigational,DB15236
investigational,DB15237
investigational,DB15238
investigational,DB15239
investigational,DB15240
investigational,DB15241
investigational,DB15242
investigational,DB15243
investigational,DB15244
investigational,DB15245
investigational,DB15246
investigational,DB15247
investigational,DB15248
investigational,DB15249
investigational,DB15250
experimental,DB15251
investigational,DB15252
investigational,DB15253
investigational,DB15254
investigational,DB15256
investigational,DB15257
investigational,DB15258
investigational,DB15259
investigational,DB15260
investigational,DB15261
investigational,DB15262
investigational,DB15263
investigational,DB15264
investigational,DB15265
investigational,DB15266
investigational,DB15267
investigational,DB15268
investigational,DB15269
investigational,DB15270
approved,DB15271
investigational,DB15271
investigational,DB15272
investigational,DB15273
approved,DB15274
investigational,DB15274
investigational,DB15275
investigational,DB15276
investigational,DB15277
investigational,DB15278
investigational,DB15279
