sequence,left_drugbank_id,left_drugbank_name,right_drugbank_id,right_drugbank_name,parent_key
2,DBMET02878,Acalabrutinib M27 Metabolite (ACP-5862),DBMET02880,Acalabrutinib M3 Metabolite,DB11703
2,DBMET02878,Acalabrutinib M27 Metabolite (ACP-5862),DBMET02881,Acalabrutinib M2 Metabolite,DB11703
2,DBMET02882,Acalabrutinib M23 Metabolite (ACP-5134),DBMET02883,Acalabrutinib M45 Metabolite,DB11703
2,DBMET02882,Acalabrutinib M23 Metabolite (ACP-5134),DBMET02884,Acalabrutinib M24 Metabolite,DB11703
2,DBMET02885,Acalabrutinib M5 Metabolite (ACP-5530),DBMET02886,Acalabrutinib M7 Metabolite (ACP-5531),DB11703
3,DBMET02886,Acalabrutinib M7 Metabolite (ACP-5531),DBMET02887,Acalabrutinib M10 Metabolite (ACP-5461),DB11703
1,DB11712,Tezacaftor,DBMET02579,"M1 Metabolite, Tezacaftor",DB11712
1,DB11712,Tezacaftor,DBMET02580,"M2 Metabolite, Tezacaftor",DB11712
1,DB11712,Tezacaftor,DBMET02581,"M5 metabolite, Tezacaftor",DB11712
1,DB11712,Tezacaftor,DBMET02582,"M3 Metabolite, Tezacaftor",DB11712
1,DB11735,Galactose,DBMET02088,α-D-galactose,DB11735
2,DBMET02088,α-D-galactose,DBMET02089,galactose-1-phosphate,DB11735
3,DBMET02089,galactose-1-phosphate,DB03501,Galactose-uridine-5'-diphosphate,DB11735
4,DB03501,Galactose-uridine-5'-diphosphate,DB01861,Uridine diphosphate glucose,DB11735
1,DB11742,Ebastine,DBMET01651,Deslakylebastine,DB11742
1,DB11742,Ebastine,DBMET01652,4-(4-tert-butylphenyl)-4-oxobutanal,DB11742
1,DB11753,Rifamycin,DBMET02189,25-deacetyl-rifamycin,DB11753
1,DB11757,Istradefylline,DBMET02750,4'-O-monodesmethyl istradefylline (M1),DB11757
1,DB11757,Istradefylline,DBMET02753,1-beta-hydroxy-4'-O-demethyl Istradefylline (M2),DB11757
1,DB11757,Istradefylline,DBMET02754,"3’,4’-O-didemethyl Istradefylline (M3)",DB11757
1,DB11757,Istradefylline,DBMET02755,1-β-hydroxylated Istradefylline (M8),DB11757
2,DBMET02750,4'-O-monodesmethyl istradefylline (M1),DBMET02751,M1 Sulfate Conjugate (M4),DB11757
2,DBMET02750,4'-O-monodesmethyl istradefylline (M1),DBMET02752,M1 Glucuronide (M5),DB11757
1,DB11761,Tenapanor,DBMET02784,Tenapanor M1 metabolite,DB11761
1,DB11823,Esketamine,DBMET02276,Noresketamine,DB11823
1,DB11827,Ertugliflozin,DBMET01904,M1b ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01905,M1a ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01906,M2 ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01909,M3 ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01910,M4c ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01911,M4b ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01912,M4a ertugliflozin,DB11827
2,DBMET01906,M2 ertugliflozin,DBMET01907,M5a ertugliflozin,DB11827
2,DBMET01906,M2 ertugliflozin,DBMET01908,M5b ertugliflozin,DB11827
1,DB11842,Angiotensin II,DB11720,Angiotensin 1-7,DB11842
1,DB11842,Angiotensin II,DBMET02044,Angiotensin III,DB11842
1,DB11855,Revefenacin,DBMET02191,THRX-195518,DB11855
1,DB11901,Apalutamide,DBMET01923,N-desmethyl apalutamide,DB11901
1,DB11915,Valbenazine,DBMET01447,NBI-136110,DB11915
1,DB11915,Valbenazine,DBMET01448,[+]-α-HTBZ,DB11915
2,DBMET01448,[+]-α-HTBZ,DBMET00393,Unknown,DB11915
1,DB11921,Deflazacort,DBMET02573,21-Deflazacort,DB11921
2,DBMET02573,21-Deflazacort,DBMET02574,Deflazacort 6-beta-OH,DB11921
1,DB11936,Bempedoic acid,DBMET03067,ETC-1002-CoA,DB11936
1,DB11936,Bempedoic acid,DBMET03068,ESP15228-CoA,DB11936
1,DB11963,Dacomitinib,DBMET02190,PF-05199265,DB11963
1,DB11978,Glasdegib,DBMET02204,Glasdegib M1,DB11978
1,DB11978,Glasdegib,DBMET02205,Glasdegib M3,DB11978
1,DB11978,Glasdegib,DBMET02211,Glasdegib M8,DB11978
1,DB11978,Glasdegib,DBMET02212,Glasdegib M6,DB11978
1,DB11978,Glasdegib,DBMET02213,Glasdegib M11,DB11978
1,DB11978,Glasdegib,DBMET02214,Glasdegib M4,DB11978
2,DBMET02205,Glasdegib M3,DBMET02206,Glasdegib M10,DB11978
2,DBMET02205,Glasdegib M3,DBMET02207,Glasdegib M7,DB11978
2,DBMET02204,Glasdegib M1,DBMET02210,Glasdegib M5,DB11978
1,DB11986,Entrectinib,DBMET02746,ENB577c,DB11986
1,DB11986,Entrectinib,DBMET02748,ENB547,DB11986
1,DB11986,Entrectinib,DBMET02742,ENB477,DB11986
1,DB11986,Entrectinib,DBMET02745,ENB577b,DB11986
2,DBMET02746,ENB577c,DBMET02747,ENB579b,DB11986
2,DBMET02745,ENB577b,DBMET02749,ENB753,DB11986
1,DB11994,Diacerein,DBMET01451,Rhein,DB11994
1,DB12010,Fostamatinib,DBMET02094,R406,DB12010
2,DBMET02094,R406,DBMET02095,R529,DB12010
2,DBMET02094,R406,DBMET02096,R406 N-glucuronide,DB12010
3,DBMET02095,R529,DBMET02097,R529 O-glucuronide,DB12010
3,DBMET02095,R529,DBMET02098,R529 Sulfate-conjugate,DB12010
3,DBMET02095,R529,DBMET02099,"3,5 benzene diol metabolite of R406",DB12010
1,DB12015,Alpelisib,DBMET02571,Alpelisib M4 Metabolite,DB12015
1,DB12070,Letermovir,DBMET01857,M1 (Letermovir),DB12070
1,DB12072,Orantinib,DBMET01849,"3‐(5‐([(3Z)‐5‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid",DB12072
1,DB12072,Orantinib,DBMET01850,"3‐(5‐([(3Z)‐7‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid",DB12072
1,DB12072,Orantinib,DBMET01851,"3‐(5‐([(3Z)‐6‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid",DB12072
1,DB12110,m-Chlorophenylpiperazine,DBMET01575,2-chloro-4-(piperazin-1-yl)phenol,DB12110
1,DB12141,Gilteritinib,DBMET02195,Gilteritinib M16,DB12141
1,DB12141,Gilteritinib,DBMET02196,Gilteritinib M10,DB12141
2,DBMET02195,Gilteritinib M16,DBMET02194,Gilteritinib M17,DB12141
1,DB12245,Triclabendazole,DBMET02239,Triclabendazole sulfoxide,DB12245
2,DBMET02239,Triclabendazole sulfoxide,DBMET02240,triclabendazole sulfone,DB12245
1,DB12267,Brigatinib,DBMET01863,AP26123,DB12267
1,DB12301,Doravirine,DBMET02135,Doravirine M9 Metabolite,DB12301
1,DB12364,Betrixaban,DBMET01533,O-desmethylbetrixaban,DB12364
1,DB12364,Betrixaban,DBMET01534,N-desmethylbetrixaban,DB12364
1,DB12364,Betrixaban,DBMET01535,PRT062802,DB12364
1,DB12364,Betrixaban,DBMET01536,PRT062803,DB12364
2,DBMET01536,PRT062803,DBMET01537,PRT062799,DB12364
2,DBMET01536,PRT062803,DBMET01538,PRT062982,DB12364
3,DBMET01538,PRT062982,DBMET01539,PRT063069,DB12364
1,DB12371,Siponimod,DBMET02327,"M6 metabolite, Siponimod",DB12371
1,DB12371,Siponimod,DBMET02328,"M5 metabolite, Siponimod",DB12371
1,DB12371,Siponimod,DBMET02329,"M7 metabolite, Siponimod",DB12371
1,DB12371,Siponimod,DBMET02330,"M1 metabolite, Siponimod",DB12371
1,DB12371,Siponimod,DBMET02331,"M2 metabolite, Siponimod",DB12371
1,DB12371,Siponimod,DBMET02332,"M8 metabolite, Siponimod",DB12371
1,DB12371,Siponimod,DBMET02333,"M17 metabolite,   Siponimod",DB12371
2,DBMET02330,"M1 metabolite, Siponimod",DBMET02332,"M8 metabolite, Siponimod",DB12371
2,DBMET02329,"M7 metabolite, Siponimod",DBMET02338,"M4b metabolite,  Siponimod",DB12371
2,DBMET02329,"M7 metabolite, Siponimod",DBMET02342,"M12 metabolite, Siponimod",DB12371
2,DBMET02328,"M5 metabolite, Siponimod",DBMET02340,"M4a metabolite, Siponimod",DB12371
2,DBMET02328,"M5 metabolite, Siponimod",DBMET02326,"M3 metabolite, Siponimod",DB12371
2,DBMET02327,"M6 metabolite, Siponimod",DBMET02341,"M4c metabolite,  Siponimod",DB12371
1,DB12406,Lisofylline,DBMET01696,"lisofylline 4,5-diol",DB12406
1,DB12406,Lisofylline,DB00806,Pentoxifylline,DB12406
1,DB12466,Favipiravir,DBMET03065,T705M1,DB12466
1,DB12466,Favipiravir,DBMET03066,M2 (favipiravir glucuronide conjugate),DB12466
1,DB12532,Oxetacaine,DB01365,Mephentermine,DB12532
1,DB12532,Oxetacaine,DB00191,Phentermine,DB12532
1,DB12590,Indiplon,DBMET01680,N-Desmethylindiplon,DB12590
1,DB12612,Ozanimod,DBMET03084,CC112273,DB12612
1,DB12612,Ozanimod,DBMET03086,CC1084037,DB12612
1,DB12612,Ozanimod,DBMET03088,RP101075,DB12612
1,DB12612,Ozanimod,DBMET03095,RP 101988,DB12612
2,DBMET03088,RP101075,DBMET03090,RP101442,DB12612
2,DBMET03088,RP101075,DBMET03091,CC 112273,DB12612
3,DBMET03091,CC 112273,DBMET03092,RP 101509,DB12612
3,DBMET03091,CC 112273,DBMET03094,CC108 4037,DB12612
1,DB12783,Benserazide,DBMET02071,Trihydroxybenzylhydrazine,DB12783
1,DB12887,Tazemetostat,DBMET02978,Tazemetostat Desethyl Metabolite (EPZ-6930),DB12887
1,DB12893,Sacituzumab govitecan,DBMET01143,SN-38,DB12893
2,DBMET01143,SN-38,DBMET03116,10-O-glucuronyl-SN-38,DB12893
1,DB12902,Trofosfamide,DBMET01682,L-ifosfamide,DB12902
1,DB12902,Trofosfamide,DB01181,Ifosfamide,DB12902
1,DB12902,Trofosfamide,DBMET01683,L-cyclophosphamide,DB12902
1,DB12911,Nicoboxil,DB00627,Niacin,DB12911
1,DB12911,Nicoboxil,DBMET02072,2-butoxyethanol,DB12911
1,DB12941,Darolutamide,DB15647,Ketodarolutamide,DB12941
1,DB13175,Rheinanthrone,DBMET01451,Rhein,DB13175
1,DB13175,Rheinanthrone,DBMET01449,Sennidin A,DB13175
1,DB13178,Inositol,DBMET00488,Glucuronic acid,DB13178
1,DB13185,Oxabolone cipionate,DBMET01495,Oxabolone,DB13185
2,DBMET01495,Oxabolone,DBMET01496,"4-Hydroxyestr-4-en-3,17-dione (M2)",DB13185
2,DBMET01495,Oxabolone,DBMET01497,"4-Hydroxyestran-3,17-dione (M1)",DB13185
1,DB13228,Flosequinan,DBMET01669,flosequinan sulfone,DB13228
1,DB13235,Perboric acid,DB09460,Sodium carbonate,DB13235
1,DB13235,Perboric acid,DB11091,Hydrogen peroxide,DB13235
1,DB13235,Perboric acid,DBMET02108,Carbonate,DB13235
1,DB13269,Dichlorobenzyl alcohol,DBMET00507,Hippuric acid,DB13269
1,DB13293,Ipecac,DBMET02103,Cephaeline,DB13293
1,DB13293,Ipecac,DBMET02104,9-O-demethylemetine,DB13293
1,DB13293,Ipecac,DBMET02104,9-O-demethylemetine,DB13293
1,DB13293,Ipecac,DBMET02105,10-O-demethylemetine,DB13293
2,DBMET02104,9-O-demethylemetine,DBMET02107,9-O-demethylemetine glucuronide,DB13293
2,DBMET02103,Cephaeline,DBMET02106,Cephaeline 6'-O-glucuronide,DB13293
1,DB13306,Chlorquinaldol,DBMET02452,Chorquinaldol Sulfate Metabolite,DB13306
1,DB13323,Trichloroethylene,DB01563,Chloral hydrate,DB13323
1,DB13345,Dihydroergocristine,DBMET02090,8'-hydroxy-dihydroergocristine,DB13345
1,DB13501,Bendazac,DBMET02188,5-hydroxybendazac,DB13501
1,DB13600,Deltamethrin,DBMET01813,4'-OH-deltamethrin,DB13600
1,DB13609,Umifenovir,DBMET03039,Arbidol M1 metabolite,DB13609
1,DB13609,Umifenovir,DBMET03041,Arbidol M10 metabolite,DB13609
1,DB13609,Umifenovir,DBMET03042,Arbidol M18 metabolite,DB13609
1,DB13609,Umifenovir,DBMET03043,Arbidol M3-2 metabolite,DB13609
1,DB13609,Umifenovir,DBMET03044,Arbidol M5 metabolite,DB13609
1,DB13609,Umifenovir,DBMET03045,Arbidol M6-1 metabolite,DB13609
1,DB13609,Umifenovir,DBMET03046,Arbidol M7 metabolite,DB13609
1,DB13609,Umifenovir,DBMET03047,Arbidol M8 metabolite,DB13609
1,DB13609,Umifenovir,DBMET03048,Arbidol M3-1 metabolite,DB13609
1,DB13609,Umifenovir,DBMET03049,Arbidol M6-2 metabolite,DB13609
2,DBMET03039,Arbidol M1 metabolite,DBMET03040,Arbidol M4 metabolite,DB13609
2,DBMET03048,Arbidol M3-1 metabolite,DBMET03050,Arbidol M9-1 metabolite,DB13609
2,DBMET03039,Arbidol M1 metabolite,DBMET03051,Arbidol M13-1 metabolite,DB13609
2,DBMET03039,Arbidol M1 metabolite,DBMET03052,Arbidol M13-2 metabolite,DB13609
2,DBMET03043,Arbidol M3-2 metabolite,DBMET03053,Arbidol M17-2 metabolite,DB13609
2,DBMET03044,Arbidol M5 metabolite,DBMET03054,Arbidol M19 metabolite,DB13609
2,DBMET03045,Arbidol M6-1 metabolite,DBMET03055,Arbidol M20 metabolite,DB13609
2,DBMET03046,Arbidol M7 metabolite,DBMET03056,Arbidol M21 metabolite,DB13609
2,DBMET03047,Arbidol M8 metabolite,DBMET03057,Arbidol M22 metabolite,DB13609
2,DBMET03043,Arbidol M3-2 metabolite,DBMET03058,Arbidol M9-2 metabolite,DB13609
2,DBMET03044,Arbidol M5 metabolite,DBMET03059,Arbidol M11-2 metabolite,DB13609
2,DBMET03045,Arbidol M6-1 metabolite,DBMET03060,Arbidol M14-1 metabolite,DB13609
2,DBMET03046,Arbidol M7 metabolite,DBMET03061,Arbidol M15 metabolite,DB13609
2,DBMET03047,Arbidol M8 metabolite,DBMET03062,Arbidol M16 metabolite,DB13609
1,DB13729,Camostat,DBMET03117,4-(4-guanidinobenzoyloxy)phenylacetic Acid,DB13729
2,DBMET03117,4-(4-guanidinobenzoyloxy)phenylacetic Acid,DBMET03118,4-guanidinobenzoic Acid,DB13729
1,DB13746,Bioallethrin,DBMET02076,M1 (Bioallethrin),DB13746
2,DBMET02076,M1 (Bioallethrin),DBMET02077,M2 (Bioallethrin),DB13746
3,DBMET02077,M2 (Bioallethrin),DBMET02078,M3 (Bioallethrin),DB13746
4,DBMET02078,M3 (Bioallethrin),DBMET02079,M4 (Bioallethrin),DB13746
4,DBMET02078,M3 (Bioallethrin),DBMET02080,M5 (Bioallethrin),DB13746
4,DBMET02078,M3 (Bioallethrin),DBMET02081,M6 (Bioallethrin),DB13746
4,DBMET02078,M3 (Bioallethrin),DBMET02082,M7 (Bioallethrin),DB13746
4,DBMET02078,M3 (Bioallethrin),DBMET02083,M8 (Bioallethrin),DB13746
5,DBMET02083,M8 (Bioallethrin),DBMET02084,M9 (Bioallethrin),DB13746
1,DB13747,Trolamine,DBMET02085,Glucuronide Conjugate (Trolamine),DB13747
1,DB13751,Glycyrrhizic acid,DBMET02110,glycyrrhetinic acid,DB13751
1,DB13751,Glycyrrhizic acid,DBMET00488,Glucuronic acid,DB13751
1,DB13783,Acemetacin,DB00328,Indomethacin,DB13783
1,DB13783,Acemetacin,DBMET01880,O-demethylated acemetacin,DB13783
1,DB13783,Acemetacin,DBMET01881,des-4-chlorobenzoyl-indomethacin,DB13783
1,DB13783,Acemetacin,DBMET01882,O-desmethyl-des-4-chlorobenzoyl,DB13783
2,DBMET01880,O-demethylated acemetacin,DBMET02185,Acemetacin-acyl-beta-D-glucuronide,DB13783
2,DBMET01881,des-4-chlorobenzoyl-indomethacin,DBMET02186,des-4-chlorobenzoyl-indomethacin glucuronide,DB13783
2,DBMET01882,O-desmethyl-des-4-chlorobenzoyl,DBMET02187,O-desmethyl-des-4-chlorobenzoyl glucuronide,DB13783
1,DB13813,Iodoform,DB05382,Iodine,DB13813
1,DB13848,Fluorodopa (18F),DBMET03097,6-fluorodopamine F 18,DB13848
1,DB13853,Anethole trithione,DBMET02057,4-Hydroxy-anethorithion (ATX),DB13853
1,DB13854,Gamolenic acid,DB00154,Dihomo-gamma-linolenic acid,DB13854
2,DB00154,Dihomo-gamma-linolenic acid,DBMET02086,Prostaglandin E1,DB13854
2,DB00154,Dihomo-gamma-linolenic acid,DBMET02087,15-HETrE,DB13854
2,DB00154,Dihomo-gamma-linolenic acid,DB04557,Arachidonic Acid,DB13854
3,DB04557,Arachidonic Acid,DB00917,Dinoprostone,DB13854
1,DB13872,Lormetazepam,DBMET01529,Lormetazepam glucuronide,DB13872
1,DB13875,Harmaline,DBMET01677,Harmalol,DB13875
1,DB13876,Brofaromine,DBMET01620,O-desmethyl-brofaromine,DB13876
1,DB13882,Methyl nicotinate,DBMET00536,Methanol,DB13882
1,DB13882,Methyl nicotinate,DB00627,Niacin,DB13882
1,DB13928,Semaglutide,DBMET01886,U7 semaglutide,DB13928
1,DB13928,Semaglutide,DBMET01885,P3 semaglutide,DB13928
2,DBMET01886,U7 semaglutide,DBMET01887,U6 semaglutide,DB13928
1,DB13931,Netarsudil,DBMET02043,Netarsudil-M1,DB13931
1,DB13941,Piperaquine,DBMET01943,M1 (piperaquine),DB13941
1,DB13941,Piperaquine,DBMET01944,Byproduct (piperaquine),DB13941
1,DB13941,Piperaquine,DBMET01945,M4 (piperaquine),DB13941
1,DB13941,Piperaquine,DBMET01946,M3 (piperaquine),DB13941
1,DB13941,Piperaquine,DBMET01947,M2 (piperaquine),DB13941
2,DBMET01947,M2 (piperaquine),DBMET01948,M5 (piperaquine),DB13941
1,DB13943,Testosterone cypionate,DB00624,Testosterone,DB13943
2,DB00624,Testosterone,DBMET00558,Dihydrotestosterone,DB13943
3,DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,DB13943
1,DB13944,Testosterone enanthate,DB00624,Testosterone,DB13944
2,DB00624,Testosterone,DBMET00558,Dihydrotestosterone,DB13944
3,DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,DB13944
1,DB13946,Testosterone undecanoate,DB00624,Testosterone,DB13946
2,DB00624,Testosterone,DBMET00558,Dihydrotestosterone,DB13946
3,DBMET00558,Dihydrotestosterone,DBMET02381,3-alpha-androstanediol,DB13946
3,DBMET00558,Dihydrotestosterone,DBMET02382,3-beta-androstenediol,DB13946
1,DB13949,Ferric cation,DBMET02047,ferrous cation (Fe2+),DB13949
1,DB13952,Estradiol acetate,DB00783,Estradiol,DB13952
1,DB13953,Estradiol benzoate,DB00783,Estradiol,DB13953
1,DB13954,Estradiol cypionate,DB00783,Estradiol,DB13954
1,DB13955,Estradiol dienanthate,DB00783,Estradiol,DB13955
1,DB13956,Estradiol valerate,DB00783,Estradiol,DB13956
1,DB13960,Bronopol,DBMET00531,Formaldehyde,DB13960
1,DB13960,Bronopol,DBMET02073,Bromonitroethanol,DB13960
2,DBMET02073,Bromonitroethanol,DBMET00531,Formaldehyde,DB13960
2,DBMET02073,Bromonitroethanol,DBMET02074,Bromonitromethane,DB13960
2,DBMET02073,Bromonitroethanol,DB12529,Nitrite,DB13960
2,DBMET02073,Bromonitroethanol,DBMET02075,2-bromoethanol,DB13960
1,DB13966,Isopropyl myristate,DB02325,Isopropyl alcohol,DB13966
1,DB13966,Isopropyl myristate,DB08231,Myristic acid,DB13966
1,DB14001,alpha-Tocopherol succinate,DBMET02034,13'-hydroxychromanol,DB14001
2,DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,DB14001
3,DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,DB14001
4,DBMET02036,CDMDHC,DBMET02038,CDMHHC,DB14001
5,DBMET02038,CDMHHC,DBMET02039,CMBHC,DB14001
6,DBMET02039,CMBHC,DBMET02040,CEHC,DB14001
1,DB14002,D-alpha-Tocopherol acetate,DBMET02034,13'-hydroxychromanol,DB14002
2,DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,DB14002
3,DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,DB14002
4,DBMET02036,CDMDHC,DBMET02037,CDMOHC,DB14002
5,DBMET02037,CDMOHC,DBMET02038,CDMHHC,DB14002
6,DBMET02038,CDMHHC,DBMET02039,CMBHC,DB14002
7,DBMET02039,CMBHC,DBMET02040,CEHC,DB14002
1,DB14003,alpha-Tocopherol acetate,DBMET02034,13'-hydroxychromanol,DB14003
2,DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,DB14003
3,DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,DB14003
4,DBMET02036,CDMDHC,DBMET02037,CDMOHC,DB14003
5,DBMET02037,CDMOHC,DBMET02038,CDMHHC,DB14003
6,DBMET02038,CDMHHC,DBMET02039,CMBHC,DB14003
7,DBMET02039,CMBHC,DBMET02040,CEHC,DB14003
1,DB14009,Medical Cannabis,DBMET02063,11-hydroxy-THC,DB14009
2,DBMET02063,11-hydroxy-THC,DBMET02064,11-Nor-9-carboxy-THC (THC-COOH),DB14009
1,DB14126,Tenofovir,DBMET01176,Tenofovir Monophosphate,DB14126
2,DBMET01176,Tenofovir Monophosphate,DBMET01177,Tenofovir Diphosphate,DB14126
1,DB14185,Aripiprazole lauroxil,DBMET02124,N-hydroxymethyl-aripiprazole,DB14185
1,DB14185,Aripiprazole lauroxil,DB03017,Lauric acid,DB14185
2,DBMET02124,N-hydroxymethyl-aripiprazole,DB01238,Aripiprazole,DB14185
2,DBMET02124,N-hydroxymethyl-aripiprazole,DBMET00531,Formaldehyde,DB14185
3,DB01238,Aripiprazole,DBMET01611,dehydro-aripiprazole,DB14185
1,DB14186,Cinnamyl alcohol,DBMET01630,Cinnamaldehyde,DB14186
1,DB14187,Hydroxycitronellal,DBMET02122,7-hydroxycitronellol,DB14187
1,DB14187,Hydroxycitronellal,DBMET02123,7-hydroxycitronellylic acid,DB14187
1,DB14512,Mometasone furoate,DBMET00759,6-beta-hydroxy-mometasone furoate,DB14512
1,DB14512,Mometasone furoate,DBMET02361,Mometasone,DB14512
1,DB14512,Mometasone furoate,DBMET02362,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11beta-oxidopregna-1,4-diene-3,20-dione 17-(2-furoate)",DB14512
1,DB14512,Mometasone furoate,DBMET02370,"9-alpha,21-beta-dichloro-11-beta,21-alpha-dihydroxy-16-alpha-methylpregna-1,4,17,20-tetraen-3-one 21-(2-furoate)",DB14512
2,DBMET02362,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11beta-oxidopregna-1,4-diene-3,20-dione 17-(2-furoate)",DBMET02367,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4-diene-3,20-dione",DB14512
2,DBMET02362,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11beta-oxidopregna-1,4-diene-3,20-dione 17-(2-furoate)",DBMET02369,"21-beta-chloro-21-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4,17,20-tetraen-3-one 21-(2-furoate",DB14512
2,DBMET02370,"9-alpha,21-beta-dichloro-11-beta,21-alpha-dihydroxy-16-alpha-methylpregna-1,4,17,20-tetraen-3-one 21-(2-furoate)",DBMET02369,"21-beta-chloro-21-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4,17,20-tetraen-3-one 21-(2-furoate",DB14512
1,DB14520,Tetraferric tricitrate decahydrate,DB14510,Ferrous cation,DB14520
2,DB14510,Ferrous cation,DB14510,Ferrous cation,DB14520
1,DB14583,Segesterone acetate,DBMET02127,5α-dihydrosegesterone acetate,DB14583
1,DB14583,Segesterone acetate,DBMET02128,20α­-dihydrosegesterone acetate,DB14583
1,DB14583,Segesterone acetate,DBMET02129,"3α, 5α-tetrahydrosegesterone acetate",DB14583
1,DB14583,Segesterone acetate,DBMET02130,"3β, 5α-tetrahydrosegesterone acetate",DB14583
1,DB14583,Segesterone acetate,DBMET02131,17α-deacetylsegesterone acetate,DB14583
1,DB14583,Segesterone acetate,DBMET02132,"4, 5-dihydro-17α-deacetylsegesterone acetate",DB14583
1,DB14669,Betamethasone phosphate,DB00443,Betamethasone,DB14669
1,DB14761,Remdesivir,DBMET03035,Remdesivir Alanine Metabolite (Ala-Met),DB14761
1,DB14761,Remdesivir,DB15686,GS-441524,DB14761
2,DBMET03035,Remdesivir Alanine Metabolite (Ala-Met),DBMET03036,Remdesivir Nucleoside Monophosphate,DB14761
3,DBMET03036,Remdesivir Nucleoside Monophosphate,DBMET03037,Remdesivir Nucleoside,DB14761
3,DBMET03036,Remdesivir Nucleoside Monophosphate,DBMET03038,Remdesivir Nucleoside Triphosphate,DB14761
1,DB14783,Diroximel fumarate,DB14219,Monomethyl fumarate,DB14783
1,DB14783,Diroximel fumarate,DBMET02865,2-hydroxyethyl succinimide,DB14783
1,DB14783,Diroximel fumarate,DBMET00536,Methanol,DB14783
1,DB14783,Diroximel fumarate,DBMET02866,RDC-8439,DB14783
2,DB14219,Monomethyl fumarate,DBMET02867,Glucose,DB14783
2,DB14219,Monomethyl fumarate,DB01677,Fumaric Acid,DB14783
2,DB14219,Monomethyl fumarate,DB04272,Citric acid,DB14783
1,DB14840,Ripretinib,DBMET03122,DP-5439,DB14840
1,DB14962,Trastuzumab deruxtecan,DB00072,Trastuzumab,DB14962
1,DB14962,Trastuzumab deruxtecan,DBMET02936,Dxd,DB14962
1,DB15465,Benzhydrocodone,DB00956,Hydrocodone,DB15465
2,DB00956,Hydrocodone,DBMET00420,norhydrocodone,DB15465
2,DB00956,Hydrocodone,DB00327,Hydromorphone,DB15465
2,DB00956,Hydrocodone,DBMET02686,6-α-hydrocodol,DB15465
2,DB00956,Hydrocodone,DBMET02687,6-β-hydrocodol,DB15465
3,DBMET02686,6-α-hydrocodol,DBMET02685,6-α-hydromorphol,DB15465
3,DBMET02687,6-β-hydrocodol,DBMET02684,6-β-hydromorphol,DB15465
3,DB00327,Hydromorphone,DBMET02684,6-β-hydromorphol,DB15465
3,DB00327,Hydromorphone,DBMET02685,6-α-hydromorphol,DB15465
1,DB15566,Prednisolone acetate,DB00860,Prednisolone,DB15566
2,DB00860,Prednisolone,DBMET02848,Δ6-prednisolone (M-XI),DB15566
2,DB00860,Prednisolone,DBMET02849,20α-dihydro-prednisolone (M-III),DB15566
2,DB00860,Prednisolone,DBMET02850,20β-dihydro-prednisolone (M-II),DB15566
2,DB00860,Prednisolone,DBMET02851,6αhydroxy-prednisolone (M-VII),DB15566
2,DB00860,Prednisolone,DBMET02853,6βhydroxy-prednisolone(M-VI),DB15566
2,DB00860,Prednisolone,DB00635,Prednisone,DB15566
3,DBMET02851,6αhydroxy-prednisolone (M-VII),DBMET02852,"6α,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-X)",DB15566
3,DBMET02853,6βhydroxy-prednisolone(M-VI),DBMET02854,"6β,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-VIII)",DB15566
