drugbank-id,name,unii,cas-number,inchikey,average-mass,monoisotopic-mass,parent_key
DBSALT002153,Emeramide Potassium,X5D79X18ST,406676-54-8,FRTPMZXZBMRSIF-UHFFFAOYSA-L,360.57,359.97708303,DB12192
DBSALT002152,Emeramide Sodium,E08TDQ7NT5,439602-51-4,MCCQWWFYPPJJJP-UHFFFAOYSA-L,328.36,328.02920861,DB12192
DBSALT002154,CP-866087 Mesylate,C11T0WZN2R,519052-03-0,JGFCIQDZOHYVLW-WNYOANAGSA-N,522.68,522.185829171,DB12196
DBSALT002155,Verdinexor Hydrochloride,3R2O141875,1421923-73-0,NPOWEDMICNPYHB-YHSAGPEESA-N,478.78,478.0743557,DB12207
DBSALT002156,Landiolol Hydrochloride,G8HQ634Y17,144481-98-1,DLPGJHSONYLBKP-IKGOIYPNSA-N,546.06,545.250393,DB12212
DBSALT002157,Org 25935 Hydrochloride,H6MSM69SSM,1146978-08-6,SDTLOODMXMDJFX-JKSHRDEXSA-N,375.89,375.1601214,DB12220
DBSALT002158,Beclabuvir hydrochloride,3KU5345YJF,958002-36-3,IHXVACFNNPBRLK-OZSFMWOHSA-N,696.3,695.2908185,DB12225
DBSALT002159,Telcagepant potassium,L303VER2NG,953077-35-5,VESUVMGLUABQCA-LEVQAPRMSA-M,650.692,650.20422584,DB12228
DBSALT002160,Cerlapirdine Hydrochloride,2VCB4037GE,925447-04-7,RNGAZJUESDPASQ-UHFFFAOYSA-N,445.96,445.1226905,DB12229
DBSALT002161,Bunazosin hydrochloride,18V54TZ7U6,52712-76-2,NBGBEUITCPENLJ-UHFFFAOYSA-N,409.92,409.1880675,DB12230
DBSALT002163,BMS-214662 hydrochloride,2ZRT8VWQ9J,195981-08-9,LBPFLNDUCNNGPS-GNAFDRTKSA-N,526.07,525.1059951,DB12234
DBSALT002162,BMS-214662 mesylate,CY68RYB4QI,474010-58-7,GQZSWQUMYWWKTN-GNAFDRTKSA-N,585.71,585.117432511,DB12234
DBSALT002164,Tulobuterol Hydrochloride,VNC12181T0,56776-01-3,RSLNRVYIRDVHLY-UHFFFAOYSA-N,264.191,263.084369649,DB12248
DBSALT002165,Moxaverine Hydrochloride,6R0I0E99CN,1163-37-7,DULZSDGCXSLVAQ-UHFFFAOYSA-N,343.85,343.1339067,DB12251
DBSALT002166,Atevirdine Mesylate,A948D8673W,138540-32-6,HKPKBPALSLUFFM-UHFFFAOYSA-N,475.56,475.188940228,DB12264
DBSALT002167,Ecopipam Hydrochloride,5X1J3190JI,190133-94-9,APFMVAHRFWBCDG-JUOYHRLASA-N,350.28,349.1000197,DB12273
DBSALT002168,Polihexanide hydrochloride,4XI6112496,32289-58-0,,,,DB12277
DBSALT002169,Propiverine hydrochloride,DC4GZD10H3,54556-98-8,KFUJMHHNLGCTIJ-UHFFFAOYSA-N,403.95,403.1914215,DB12278
DBSALT002170,Defactinib Hydrochloride,L2S469LM49,1073160-26-5,RCHQNUQAHJNRBY-UHFFFAOYSA-N,546.95,546.11762,DB12282
DBSALT002171,Balapiravir Hydrochloride,C860V13650,690270-65-6,RAJFQMDUVDHLII-PYZPAVLJSA-N,530.96,530.1891897,DB12283
DBSALT002172,Darexaban Maleate,03RTP2436R,365462-24-4,WHMPMUVISXATBH-BTJKTKAUSA-N,590.633,590.237664071,DB12289
DBSALT002173,Nefopam Hydrochloride,685J48E13W,23327-57-3,CNNVSINJDJNHQK-UHFFFAOYSA-N,289.8,289.123342,DB12293
DBSALT002174,Dasotraline Hydrochloride,1VIY7J4C0I,675126-08-6,YKXHIERZIRLOLD-DFIJPDEKSA-N,328.66,327.0348326,DB12305
DBSALT002175,Dopexamine Hydrochloride,0VN909S60Y,86484-91-5,VPDULUNRSQWWJB-UHFFFAOYSA-N,429.43,428.1997337,DB12313
DBSALT002176,Chlorproguanil hydrochloride,6T04V14CU9,6001-93-0,SVJMILFDDBKCGG-UHFFFAOYSA-N,324.63,323.0471286,DB12314
DBSALT002177,Ifetroban Sodium,48IJA0E92C,156715-37-6,WOHSQDNIXPEQAE-QBKVZTCDSA-M,462.522,462.21306639,DB12321
DBSALT002787,Eravacycline dihydrochloride,WK1NMH89VJ,1334714-66-7,JYCNMRVZELJVAW-RZVFYPHASA-N,631.48,630.1659476,DB12329
DBSALT001982,Rucaparib camsylate,41AX9SJ8KO,1859053-21-6,INBJJAFXHQQSRW-STOWLHSFSA-N,555.67,555.220320544,DB12332
DBSALT001983,Rucaparib phosphate,H3M9955244,459868-92-9,FCCGJTKEKXUBFZ-UHFFFAOYSA-N,421.365,421.120285949,DB12332
DBSALT002178,Radezolid hydrochloride,37CW568NXL,869884-77-5,UQKABVKLBIJYBI-FYZYNONXSA-N,474.92,474.1582445,DB12339
DBSALT002179,Temocillin Sodium,96IIP39ODH,61545-06-0,MRGCZDWBFFUEES-CWBCWDDISA-L,458.41,458.01943177,DB12343
DBSALT002180,Ulodesine Hydrochloride,O0JCK72YU4,615580-53-5,CMKFYLGNPVHLJV-RJUBDTSPSA-N,300.74,300.0989181,DB12353
DBSALT002181,BMS-863233 hydrochloride,JG305JRH1Z,1169562-71-3,UNDKJUKLBNARIZ-FVGYRXGTSA-N,326.18,325.0384821,DB12357
DBSALT002182,Biib021 Mesylate,389JLN330H,1225041-97-3,QQYUAUPJJLOCHU-UHFFFAOYSA-N,414.87,414.087702,DB12359
DBSALT002183,Sotrastaurin acetate,R1SIA15KZ1,908351-31-5,RVEUYBMXVVDLFO-UHFFFAOYSA-N,498.543,498.201553341,DB12369
DBSALT002866,Siponimod fumarate,Z7G02XZ0M6,1234627-85-0,JNLIKIBISICTMS-PEJBKAKVSA-N,1149.282,1148.530913577,DB12371
DBSALT002184,Oglemilast Sodium,0J3S7PC0H3,,QGLDQTFMBKMDCG-UHFFFAOYSA-N,538.28,536.9740477,DB12375
DBSALT002185,Relebactam sodium,EX0546AJ8R,1502858-91-4,MMUZXOWPDRLGBD-UXQCFNEQSA-M,370.36,370.0922998,DB12377
DBSALT002186,Zamicastat hydrochloride,PXQ9G79I10,1383828-47-4,OIXMDJZVHVPBNM-GMUIIQOCSA-N,437.93,437.1140175,DB12389
DBSALT002187,Eleclazine Hydrochloride,4R1JP3Q4HI,1448754-43-5,ZRYHNOXHGYUHFF-UHFFFAOYSA-N,451.83,451.0910536,DB12394
DBSALT002188,Pumosetrag Hydrochloride,UVW44TKU66,194093-42-0,XGVADZZDFADEOO-YDALLXLXSA-N,339.84,339.0808257,DB12402
DBSALT002189,Samarium Chloride,5J4QGH7J16,10361-82-7,BHXBZLPMVFUQBQ-UHFFFAOYSA-K,256.71,256.8263,DB12403
DBSALT002238,Saccharin calcium,5101OP7P2I,6381-91-5,NNOYLBKZPCUCQT-UHFFFAOYSA-L,530.53,530.018922,DB12418
DBSALT002239,Saccharin potassium,K2BEG3J28N,10332-51-1,HEKURBKACCBNEJ-UHFFFAOYSA-M,221.27,220.95489566,DB12418
DBSALT002240,Saccharin sodium,SB8ZUX40TY,6155-57-3,AYGJDUHQRFKLBG-UHFFFAOYSA-M,241.19,241.00208782,DB12418
DBSALT002385,Alvespimycin hydrochloride,612K359T69,467214-21-7,DFSYBWLNYPEFJK-IHLRWNDRSA-N,653.21,652.3238923,DB12442
DBSALT002607,Omadacycline tosylate,5658Y89YCD,1075240-43-5,SETFNHZTVGTBHC-XGLFQKEBSA-N,728.86,728.309114936,DB12455
DBSALT002938,Rimegepant sulfate,1383NM3Q0H,1374024-48-2,SOGUOEZRYKUOHR-CQZKMDJHSA-N,1221.25,1220.437263995,DB12457
DBSALT002901,Muscimol hydrobromide,,18174-72-6,OPZOJWHOZRKYQX-UHFFFAOYSA-N,195.016,193.96909,DB12458
DBSALT002367,Belotecan hydrochloride,01DZ4127G7,213819-48-8,SJKBXKKZBKCHET-UQIIZPHYSA-N,469.97,469.1768341,DB12459
DBSALT002581,Copanlisib dihydrochloride,03ZI7RZ52O,1402152-13-9,STGQPVQAAFJJFX-UHFFFAOYSA-N,553.45,552.1767069,DB12483
DBSALT002884,Fedratinib hydrochloride,UH9J2HBQWJ,1374744-69-0,QAFZLTVOFJHYDF-UHFFFAOYSA-N,615.62,614.2208804,DB12500
DBSALT002638,Batefenterol succinate,552KVF22JT,945905-37-3,BDWHLFQPZLPCIZ-XLQCLRHOSA-N,858.34,857.3038851,DB12526
DBSALT002384,Nafamostat mesylate,1D2T74921W,82956-11-4,SRXKIZXIRHMPFW-UHFFFAOYSA-N,539.58,539.114455133,DB12598
DBSALT002947,Ozanimod hydrochloride,3UPR33JAAM,1618636-37-5,HAOOCAKHSFYDBU-BDQAORGHSA-N,440.93,440.1615184,DB12612
DBSALT002742,Plazomicin sulfate,A78L6MT746,1380078-95-4,SFTBRKHJMASSAP-BGJNVEJLSA-N,690.76,690.310571488,DB12615
DBSALT002409,Indantadol hydrochloride,YHA48V735B,202914-18-9,JPNNIRXUJSPGRM-UHFFFAOYSA-N,226.7,226.0872908,DB12664
DBSALT002921,Pilsicainide hydrochloride,03C8I9296V,88069-49-2,NZOSVDHCTCLGEB-UHFFFAOYSA-N,308.85,308.1655411,DB12712
DBSALT002365,Amuvatinib hydrochloride,14L8O2K12B,1055986-67-8,IKQFRXPMBGQJGE-UHFFFAOYSA-N,483.97,483.1131885,DB12742
DBSALT002437,Zoptarelin doxorubicin acetate,4IA03SIO30,1928750-34-8,KNFBFAYGLUSKNV-GOXRTRPTSA-N,1953.096,1951.862844332,DB12755
DBSALT002383,Lometrexol sodium,US81N1145T,120408-07-3,SVJSWELRJWVPQD-KJWOGLQMSA-L,487.424,487.14437204,DB12769
DBSALT002408,Rivipansel sodium,11AEN6VWDN,1189037-60-2,QQDCIMVGFXSAJH-DJFGCAFRSA-J,1535.35,1534.28384014,DB12778
DBSALT002687,Benserazide hydrochloride,B66E5RK36Q,14919-77-8,ULFCBIUXQQYDEI-UHFFFAOYSA-N,293.7,293.0778483,DB12783
DBSALT002883,Lefamulin acetate,HDN0B924X4,1350636-82-6,WSMXIQXWHPSVDE-QALMONEZSA-N,567.78,567.322974096,DB12825
DBSALT002364,Gabexate mesylate,E3Q07L0649,56974-61-9,DNTNDFLIKUKKOC-UHFFFAOYSA-N,417.48,417.156971395,DB12831
DBSALT002195,Etelcalcetide hydrochloride,72PT5993DU,1334237-71-6,KHQMSZGKHGQUHG-WZDHWKSBSA-N,1084.72,1083.5057477,DB12865
DBSALT002340,Omigapil maleate,3Q69BFZ4OP,200189-97-5,SQAZQLMBEHYFJA-BTJKTKAUSA-N,391.423,391.14197278,DB12879
DBSALT002368,Eltoprazine hydrochloride,5275JY4PKD,98206-09-8,JFSOSUNPIXJCIX-UHFFFAOYSA-N,256.73,256.0978555,DB12883
DBSALT002932,Tazemetostat hydrobromide,6P89T5M073,1467052-75-0,UQRICAQPWZSJNF-UHFFFAOYSA-N,653.662,652.262419,DB12887
DBSALT002927,Fiacitabine hydrochloride,,,VBRDOEHQBZKSQD-MFHVBSIWSA-N,407.56,406.95451,DB12901
DBSALT002564,Gallopamil Hydrochloride,VT4VR32A0T,16662-46-7,OKCRIUNHEQSXFD-UHFFFAOYSA-N,521.1,520.2704001,DB12923
DBSALT002928,Fenobam monohydrate,07O6708M02,63540-28-3,UNFQKKSADLVQJE-UHFFFAOYSA-N,284.7,284.067618,DB12931
DBSALT002935,Lactitol monohydrate,UH2K6W1Y64,81025-04-9,LXMBXZRLTPSWCR-XBLONOLSSA-N,362.328,362.142426277,DB12942
DBSALT002931,Dihydralazine sulfate,1C2B1W91NK,7327-87-9,BWHAMWGGORIDBK-UHFFFAOYSA-N,288.28,288.064074064,DB12945
DBSALT002907,Mitoguazone dihydrochloride,NNI098FX5Q,7059-23-6,VVTBQCXLZQYGQE-PVTAQEPXSA-N,257.12,256.0718479,DB12967
DBSALT002881,Pexidartinib hydrochloride,YS6WAI3XN7,2040295-03-0,CJLUYLRKLUYCEK-UHFFFAOYSA-N,454.28,453.0734854,DB12978
DBSALT002930,Brilacidin tetrahydrochloride,CM3HYX69SK,1224095-99-1,QTHBCQCKYVOFDR-PIJQHSLXSA-N,1082.75,1080.3009053,DB12997
DBSALT002331,Tinoridine hydrochloride,05IIB89IVA,25913-34-2,LMAQHEGFQZGATE-UHFFFAOYSA-N,352.88,352.1012268,DB13001
DBSALT002929,Rebastinib tosylate,042A5NJE6B,1033893-29-6,ARPBZBAWXAVDCE-UHFFFAOYSA-N,725.8,725.243181244,DB13005
DBSALT002373,Tiapride hydrochloride,25N106WEDO,51012-33-0,OTFDPNXIVHBTKW-UHFFFAOYSA-N,364.89,364.1223562,DB13025
DBSALT002432,MLN8054 sodium,931G05H22J,869366-15-4,CPUPAOAXNTYRQJ-UHFFFAOYSA-M,498.85,498.067104,DB13061
DBSALT002899,Nimustine hydrochloride,DFR965WKBU,55661-38-6,KPMKNHGAPDCYLP-UHFFFAOYSA-N,309.15,308.0555291,DB13069
DBSALT002428,Macimorelin acetate,AQZ1003RMG,945212-59-9,WVDSKQXKCDZXLH-OHIDFYLOSA-N,534.617,534.259068219,DB13074
DBSALT002630,Yttrium-90 chloride,TN98A27Q17,39271-65-3,PCMOZDDGXKIOLL-SGNQUONSSA-K,196.26,194.8137095,DB13076
DBSALT002476,Yttrium-90 citrate,J8L3BWC4BD,67023-60-3,YCWCJWQILLXGBP-IEOVAKBOSA-K,279.006,278.910678944,DB13076
DBSALT002798,Roluperidone hydrochloride,WFL7TF8DTP,1937215-88-7,NZKANSJXJCILHS-UHFFFAOYSA-N,438.92,438.1721633,DB13080
DBSALT002291,Enoxolone aluminum,E3P03E2A65,4598-66-7,JIQUHOXNCWKESF-UBYPFOLZSA-K,1436.04,1434.9768933,DB13089
DBSALT002290,Enoxolone sodium,E15REE98CW,2508-76-1,MOCOXAJEZKHXSF-IHMBCTQLSA-M,492.676,492.32155421,DB13089
DBSALT002289,Potassium glycyrrhetinate,5850KHR68O,85985-61-1,PWEZHTCCMJFGJY-IHMBCTQLSA-M,508.784,508.29549142,DB13089
DBSALT002414,Meclocycline sulfosalicylate,46VZA7RX2B,73816-42-9,FYSVKUUNXYGFLA-CCHMMTNSSA-N,695.05,694.0871524,DB13092
DBSALT001453,Levosalbutamol hydrochloride,WDQ1526QJM,50293-90-8,OWNWYCOLFIFTLK-YDALLXLXSA-N,275.77,275.1288213,DB13139
DBSALT001385,Levosalbutamol tartrate,ADS4I3E22M,661464-94-4,VNVNZKCCDVFGAP-FPDJQMMJSA-N,628.716,628.320724994,DB13139
DBSALT001951,Calcium glubionate,3CF7K0SD0Q,12569-38-9,OKRXSXDSNLJCRS-NLOQLBMISA-L,610.528,610.1269344,DB13142
DBSALT001955,Esculin sodium,951F046A5J,96997-92-1,ZVHOSRMJDHCBSF-QWFKVUSTSA-M,362.266,362.06137634,DB13155
DBSALT001967,Clobetasone butyrate,8U0H6XI6EO,25122-57-0,FBRAWBYQGRLCEK-AVVSTMBFSA-N,478.99,478.19223,DB13158
DBSALT002592,Nusinersen sodium,4CHB7QQU1Q,,,,,DB13161
DBSALT002191,Ripasudil hydrochloride dihydrate,016TTR32QF,887375-67-9,CMDJNMACGABCKQ-XVSRHIFFSA-N,395.87,395.1081833,DB13165
DBSALT002196,Zofenopril calcium,88ZQ329PU2,81938-43-4,NSYUKKYYVFVMST-LETVYOFWSA-L,897.16,896.160642,DB13166
DBSALT002440,Sodium gluconate,R6Q3791S76,527-07-1,UPMFZISCCZSDND-JJKGCWMISA-M,218.137,218.04024697,DB13180
DBSALT002441,Methylbenactyzium bromide,M35Q3X4F69,3166-62-9,DKMVJQCQTCLYIF-UHFFFAOYSA-M,422.363,421.125257,DB13181
DBSALT002491,Phosphocreatine sodium,79577SJY6E,922-32-7,RNTXMYSPASRLFT-UHFFFAOYSA-L,255.077,254.99969593,DB13191
DBSALT002675,Bamifylline hydrochloride,66466QLM3S,20684-06-4,PDBXHPORMXSXKO-UHFFFAOYSA-N,421.93,421.1880675,DB13203
DBSALT002804,Bamethan sulfate,W2L3E1W827,5716-20-1,PARMADWNFXEEFC-UHFFFAOYSA-N,516.65,516.25053743,DB13206
DBSALT002676,Guanoxan sulfate,N6IT80R85G,5714-04-5,NSGHAKPGHCNTPS-UHFFFAOYSA-N,512.54,512.16893306,DB13211
DBSALT002515,Enibomal sodium,M2BUZ8YH0F,3329-16-6,OJFQAJVRMVQQHN-UHFFFAOYSA-M,325.138,324.00855,DB13229
DBSALT002575,Alaproclate hydrochloride,NIH506S9US,60719-83-7,OPAKSOWFKIUFNP-UHFFFAOYSA-N,292.2,291.0792843,DB13233
DBSALT002697,Sodium perborate,Y52BK1W96C,7632-04-4,YKLJGMBLPUQQOI-UHFFFAOYSA-M,81.8,81.983818,DB13235
DBSALT002781,Sodium perborate monohydrate,Y9UKD0XE6F,10332-33-9,MDGXUEVTGARGDK-UHFFFAOYSA-M,99.81,99.994383,DB13235
DBSALT002516,Prifinium bromide,3B7O9ZC520,4630-95-9,UCGJZJXOPSNTGZ-UHFFFAOYSA-M,386.377,385.140513,DB13254
DBSALT002666,Ferrous sulfate,39R4TAN1VT,7782-63-0,SURQXAFEQWPFPV-UHFFFAOYSA-L,278.015,277.960624113,DB13257
DBSALT002463,Ferrous sulfate dihydrate,G0Z5449449,10028-21-4,KFJBRJOPXNCARV-UHFFFAOYSA-L,187.93,187.907795,DB13257
DBSALT002667,Ferrous sulfate monohydrate,RIB00980VW,17375-41-6,XBDUTCVQJHJTQZ-UHFFFAOYSA-L,169.92,169.89723,DB13257
DBSALT002668,Ferrous sulfate sesquihydrate,1OA214846O,13463-43-9,JJUUPAANEJLKEY-UHFFFAOYSA-J,357.85,357.805025,DB13257
DBSALT002897,Lysozyme chloride,4YRW73H69V,9066-59-5,,,,DB13260
DBSALT002708,Cefatrizine propylene glycolate,3731IA5GI9,64217-62-5,CKOIKOHDEYTLFR-PFBPGKLMSA-N,538.59,538.130439549,DB13266
DBSALT002916,Sultopride hydrochloride,8Q6926T32J,23694-17-9,IGOWMQPOGQYFFM-UHFFFAOYSA-N,390.92,390.1380062,DB13273
DBSALT002758,Delapril hydrochloride,2SMM3M5ZMH,83435-67-0,FDJCVHVKXFIEPJ-JCNFZFLDSA-N,489.01,488.2077999,DB13312
DBSALT002659,Pheneticillin potassium,70978WUK7C,132-93-4,ORMNNUPLFAPCFD-DVLYDCSHSA-M,402.51,402.06517438,DB13337
DBSALT002618,Dihydroergocristine mesylate,DS7CL18UAM,24730-10-7,SPXACGZWWVIDGR-SPZWACKZSA-N,707.84,707.298884603,DB13345
DBSALT002926,Vinbarbital sodium,BAS6234GZ7,125-44-0,OQLZQQCXUHKXAD-UHDJGPCESA-M,246.242,246.09803663,DB13377
DBSALT002808,Dihydroergocryptine mesylate,5AAV003TAQ,,,,,DB13385
DBSALT002925,Linsidomine hydrochloride,Y0054U597M,16142-27-1,ZRFWHHCXSSACAW-UHFFFAOYSA-M,206.63,206.0570533,DB13400
DBSALT002924,Endralazine mesylate,333M5986I5,65322-72-7,HMVROCAATOPFHB-UHFFFAOYSA-N,365.41,365.115775286,DB13435
DBSALT002569,Meglumine ioxitalamate,5791GC9HSW,29288-99-1,IFTFXKNYTWAOGK-WZTVWXICSA-N,839.157,838.89088,DB13444
DBSALT002568,Sodium ioxitalamate,8P8Y8ZXJ8Y,33954-26-6,PZTAFRMXSAAHMQ-UHFFFAOYSA-M,665.924,665.76215,DB13444
DBSALT002923,Cefodizime sodium,HC1T51593A,86329-79-5,WBOBLQIRACJNPA-AEKYOGSZSA-L,628.62,627.9915202,DB13470
DBSALT002922,Tenidap sodium,DCV1328NH2,119784-94-0,VCSAHSDZAKGXAT-AFEZEDKISA-M,342.73,341.9841853,DB13481
DBSALT002573,Bencyclane fumarate,OZN2MG334O,14286-84-1,LSTKNZAMFRGXCG-WLHGVMLRSA-N,405.535,405.251523231,DB13488
DBSALT002829,Valethamate bromide,6XFR940M2A,90-22-2,CEJGGHKJHDHLAZ-UHFFFAOYSA-M,386.374,385.161642,DB13497
DBSALT002518,Otilonium bromide,21HN3N72PV,26095-59-0,VWZPIJGXYWHBOW-UHFFFAOYSA-N,563.577,562.240621,DB13500
DBSALT002704,Cloranolol hydrochloride,79SQ2WFQ23,54247-25-5,GSMITOPOWVFGOM-UHFFFAOYSA-N,328.66,327.055962,DB13508
DBSALT002812,Sodium alginate,C269C4G2ZQ,9005-38-3,,,,DB13518
DBSALT002519,Calcium dobesilate,5921X1560Q,20123-80-2,QGNBTYAQAPLTMX-UHFFFAOYSA-L,418.4,417.9341298,DB13529
DBSALT002655,Iodoxamate meglumine,CIX5G6J9R1,51764-33-1,LNBGFESBSAEKAE-VRWDCWMNSA-N,1678.355,1677.80691,DB13539
DBSALT002520,4-dimethylaminophenol hydrochloride,0Q0F93G1TR,5882-48-4,FGBQWWREKHAJIX-UHFFFAOYSA-N,173.64,173.0607417,DB13549
DBSALT002786,Bifemelane hydrochloride,2N52S01UFY,62232-46-6,MEAHDXWXNNDSAK-UHFFFAOYSA-N,305.85,305.1546421,DB13550
DBSALT002797,Clobenzorex hydrochloride,BC6X5MB664,5843-53-8,ASTCUURTJCZRSC-ZOWNYOTGSA-N,296.24,295.089455,DB13561
DBSALT002521,Benzoxonium chloride,12IMO9R11X,19379-90-9,UUSQFLGKGQEVCM-UHFFFAOYSA-M,400.04,399.2904073,DB13565
DBSALT002522,Acefylline piperazine,12I91IOS6Z,18833-13-1,IUKJNIOSXCPLLP-UHFFFAOYSA-N,2508.59,2507.152426854,DB13573
DBSALT002523,Itramin tosylate,W9H0R50KY0,13445-63-1,HPPBBWMYZVALRK-UHFFFAOYSA-N,278.28,278.057257353,DB13585
DBSALT002803,Methoxyphenamine hydrochloride,52V8BVV7FX,5588-10-3,FGSJNNQVSUVTPW-UHFFFAOYSA-N,215.72,215.1076919,DB13624
DBSALT002525,Bibenzonium bromide,4455J9277Q,15585-70-3,APVMLVNTOWQOHL-UHFFFAOYSA-M,364.327,363.119777,DB13630
DBSALT002830,Alcuronium chloride,490DW6501Y,15180-03-7,CPYGBGOXCJJJGC-GKLGUMFISA-L,737.81,736.3310823,DB13648
DBSALT002660,Propicillin potassium,75RXW2P83Y,1245-44-9,ULBKMFLWMIGVOJ-CFXUUZMDSA-M,416.53,416.08082445,DB13660
DBSALT002706,Cefozopran hydrochloride,060I5C0GRC,113981-44-5,NTJHUKMPVIFDNY-XFDPNJHTSA-N,551.98,551.0560848,DB13667
DBSALT002526,Morpholine salicylate,G52K1S38LW,147-90-0,MECVOSKQBMPUFG-UHFFFAOYSA-N,225.244,225.100107967,DB13669
DBSALT002903,Butalamine hydrochloride,Q7URG335CL,56974-46-0,ZCEDBAQIHPGWNW-UHFFFAOYSA-N,352.91,352.2029893,DB13681
DBSALT002707,Cefpirome sulfate,BA5ALU2ZT9,98753-19-6,RKTNPKZEPLCLSF-QHBKFCFHSA-N,612.65,612.076689899,DB13682
DBSALT002847,Diphemanil methylsulfate,W2ZG23MGYI,62-97-5,BREMLQBSKCSNNH-UHFFFAOYSA-M,389.508,389.166079047,DB13720
DBSALT002914,Camostat mesilate,451M50A1EQ,59721-29-8,FSEKIHNIDBATFG-UHFFFAOYSA-N,494.52,494.147134987,DB13729
DBSALT002692,Ammonium glycyrrhizinate trihydrate,78NEL3149I,911217-00-0,RSPXVECNDMCBGQ-YMYWBCTMSA-N,894.018,893.46202907,DB13751
DBSALT002693,Glycyrrhizinate dipotassium,CA2Y0FE3FX,68797-35-3,BIVBRWYINDPWKA-VLQRKCJKSA-L,899.123,898.31554883,DB13751
DBSALT002904,Iocarmate meglumine,2303MD51O1,54605-45-7,HOBKVSAGFBYKRQ-VRWDCWMNSA-N,1644.301,1643.77628,DB13755
DBSALT002648,Rufloxacin hydrochloride,1643374N6L,106017-08-7,LPQOADBMXVRBNX-UHFFFAOYSA-N,399.87,399.0819685,DB13772
DBSALT002527,Myristalkonium chloride,0W255OL75T,139-08-2,OCBHHZMJRVXXQK-UHFFFAOYSA-M,368.05,367.3005781,DB13774
DBSALT002705,Tertatolol hydrochloride,9SDH60Z1NO,33580-30-2,LPBCJDNVLKNRAZ-UHFFFAOYSA-N,331.9,331.137278,DB13775
DBSALT002915,Guanoclor sulfate,Q1U97XK18R,551-48-4,OLLMPVQGLMNQQK-UHFFFAOYSA-N,624.32,622.0450126,DB13779
DBSALT002913,Xamoterol fumarate,N87007N668,90730-93-1,QEDVGROSOZBGOZ-WXXKFALUSA-N,794.856,794.369800443,DB13781
DBSALT002561,Indanazoline hydrochloride,Z364A90IV8,40507-80-0,GZVYIVIJAOMGJT-UHFFFAOYSA-N,237.73,237.1032752,DB13827
DBSALT002643,Etafenone hydrochloride,NTS160XKGC,2192-21-4,BYWIEEUABBZFEE-UHFFFAOYSA-N,361.91,361.1808568,DB13845
DBSALT002528,Timepidium bromide,8R9E4766V4,35035-05-3,QTSXMEPZSHLZFF-UHFFFAOYSA-M,400.39,399.03262,DB13850
DBSALT002640,Dimazole dihydrochloride,3LF09TBB5W,136-96-9,FZNXAQMQVKBXDR-UHFFFAOYSA-N,366.35,365.109539,DB13858
DBSALT002646,Magnesium phosphate dibasic trihydrate,HF539G9L3Q,7782-75-4,OKIWLDVQGKRUNR-UHFFFAOYSA-L,174.33,173.977980988,DB13862
DBSALT002534,Magnesium phosphate pentahydrate,453COF7817,10233-87-1,QZYXGKYJDBUYES-UHFFFAOYSA-H,352.93,351.91478948,DB13862
DBSALT001885,Choline fenofibrate,4BMH7IZT98,856676-23-8,JWAZHODZSADEHB-UHFFFAOYSA-M,421.92,421.1656007,DB13873
DBSALT002582,Enasidenib mesylate,UF6PC17XAV,1650550-25-6,ORZHZQZYWXEDDL-UHFFFAOYSA-N,569.48,569.127992336,DB13874
DBSALT002558,Harmaline hydrochloride,64056X913V,363-11-1,PULNGKOFHCQQQA-UHFFFAOYSA-N,250.73,250.0872908,DB13875
DBSALT002559,Harmaline hydrochloride dihydrate,5B4DGH2M9R,6027-98-1,LCEKUHFBUFUSSY-UHFFFAOYSA-N,286.76,286.1084202,DB13875
DBSALT002576,Volixibat potassium,YWU8J6O8J0,1431935-92-0,CJMKTEIIPMBTJB-DXFHJFHKSA-M,844.05,843.2472979,DB13914
DBSALT002577,Deoxyepinephrine hydrochloride,ZV3MG8PAX3,62-32-8,JCDRZCWRRLKLTB-UHFFFAOYSA-N,203.67,203.0713064,DB13917
DBSALT002578,Valopicitabine dihydrochloride,7KNU786IT4,640725-71-9,XENHXZMAOSTXGD-DSMKLBDQSA-N,429.3,428.12294,DB13920
DBSALT002597,Ulixertinib hydrochloride,3K792HRQ8B,1956366-10-1,DKGYQCPFBWFTHM-FSRHSHDFSA-N,469.79,468.0886591,DB13930
DBSALT002598,Netarsudil dihydrochloride,SE030PF6VE,1253952-02-1,LDKTYVXXYUJVJM-FBHGDYMESA-N,526.46,525.1585972,DB13931
DBSALT002599,Netarsudil mesylate,VL756B1K0U,1422144-42-0,QQDRLKRHJOAQDC-FBHGDYMESA-N,645.74,645.181472067,DB13931
DBSALT002601,Piperaquine tetraphosphate,IHB5WLO51Q,911061-10-4,OAKKJVUSSVZQRF-UHFFFAOYSA-N,927.49,926.1141328,DB13941
DBSALT002620,WIN 55212-2 mesylate,2J851TP7VJ,131543-23-2,FSGCSTPOPBJYSX-VEIFNGETSA-N,522.62,522.182457868,DB13950
DBSALT002674,Patent Blue V calcium,8QE473DV1Z,3536-49-0,RTMBGDBBDQKNNZ-UHFFFAOYSA-L,1159.42,1158.2771283,DB13967
DBSALT002622,Patent Blue V sodium,9ZL680Q9Z5,20262-76-4,PMLFOMWMYRKZRF-UHFFFAOYSA-M,582.66,582.14703797,DB13967
