category,description,parent_key
component,endoplasmic reticulum,BE0009887
component,integral component of plasma membrane,BE0009887
component,lamellipodium membrane,BE0009887
component,plasma membrane,BE0009887
function,zinc ion transmembrane transporter activity,BE0009887
process,cellular zinc ion homeostasis,BE0009887
process,zinc ion import across plasma membrane,BE0009887
process,zinc ion transmembrane transport,BE0009887
component,cell,BE0009893
component,endoplasmic reticulum,BE0009893
component,endoplasmic reticulum membrane,BE0009893
component,Golgi apparatus,BE0009893
component,integral component of membrane,BE0009893
component,membrane,BE0009893
component,nucleoplasm,BE0009893
function,zinc ion transmembrane transporter activity,BE0009893
process,cellular zinc ion homeostasis,BE0009893
process,zinc ion transmembrane transport,BE0009893
component,cell,BE0009901
component,integral component of plasma membrane,BE0009901
component,organelle membrane,BE0009901
component,plasma membrane,BE0009901
function,zinc ion transmembrane transporter activity,BE0009901
process,cadmium ion transmembrane transport,BE0009901
process,cellular zinc ion homeostasis,BE0009901
process,zinc ion import across plasma membrane,BE0009901
process,zinc ion transport,BE0009901
component,integral component of membrane,BE0009905
function,metal ion transmembrane transporter activity,BE0009905
process,zinc ion transport,BE0009905
component,cell,BE0009884
component,integral component of plasma membrane,BE0009884
function,zinc ion transmembrane transporter activity,BE0009884
process,cellular zinc ion homeostasis,BE0009884
process,negative regulation of B cell apoptotic process,BE0009884
process,positive regulation of B cell proliferation,BE0009884
process,positive regulation of B cell receptor signaling pathway,BE0009884
process,positive regulation of protein tyrosine phosphatase activity,BE0009884
process,zinc ion import across plasma membrane,BE0009884
component,cytoplasm,BE0009906
component,Golgi apparatus,BE0009906
component,integral component of membrane,BE0009906
component,membrane,BE0009906
component,nucleus,BE0009906
component,plasma membrane,BE0009906
function,zinc ion transmembrane transporter activity,BE0009906
process,zinc ion transmembrane transport,BE0009906
component,cell,BE0009897
component,extracellular vesicle,BE0009897
component,integral component of plasma membrane,BE0009897
component,perinuclear region of cytoplasm,BE0009897
function,zinc ion transmembrane transporter activity,BE0009897
process,cellular zinc ion homeostasis,BE0009897
process,regulation of microtubule polymerization,BE0009897
process,regulation of neuron projection development,BE0009897
process,signal transduction,BE0009897
process,zinc ion import across plasma membrane,BE0009897
component,cell,BE0009900
component,endoplasmic reticulum,BE0009900
component,Golgi apparatus,BE0009900
component,integral component of Golgi membrane,BE0009900
component,integral component of membrane,BE0009900
component,perinuclear region of cytoplasm,BE0009900
function,protein homodimerization activity,BE0009900
function,zinc ion transmembrane transporter activity,BE0009900
process,cellular zinc ion homeostasis,BE0009900
process,connective tissue development,BE0009900
process,response to zinc ion,BE0009900
process,zinc ion transmembrane transport,BE0009900
component,cell,BE0009903
component,cytoplasm,BE0009903
component,integral component of membrane,BE0009903
component,integral component of plasma membrane,BE0009903
component,lamellipodium,BE0009903
component,plasma membrane,BE0009903
function,ferrous iron transmembrane transporter activity,BE0009903
function,manganese ion transmembrane transporter activity,BE0009903
function,zinc ion transmembrane transporter activity,BE0009903
process,cellular zinc ion homeostasis,BE0009903
process,zinc ion import across plasma membrane,BE0009903
process,zinc ion transmembrane transport,BE0009903
component,intrinsic component of plasma membrane,BE0009805
function,drug transmembrane transporter activity,BE0009805
process,drug transmembrane transport,BE0009805
process,response to antibiotic,BE0009805
component,cell outer membrane,BE0009806
component,integral component of membrane,BE0009806
function,siderophore uptake transmembrane transporter activity,BE0009806
function,signaling receptor activity,BE0009806
process,iron ion homeostasis,BE0009806
process,microcin transport,BE0009806
process,siderophore transport,BE0009806
component,cell outer membrane,BE0004172
component,integral component of membrane,BE0004172
function,colicin transmembrane transporter activity,BE0004172
function,receptor activity,BE0004172
function,siderophore transmembrane transporter activity,BE0004172
process,bacteriocin transport,BE0004172
process,iron assimilation,BE0004172
process,siderophore transmembrane transport,BE0004172
component,cell outer membrane,BE0009807
component,integral component of membrane,BE0009807
function,siderophore uptake transmembrane transporter activity,BE0009807
function,signaling receptor activity,BE0009807
component,alphav-beta3 integrin-vitronectin complex,BE0001155
component,cell surface,BE0001155
component,extracellular exosome,BE0001155
component,filopodium membrane,BE0001155
component,focal adhesion,BE0001155
component,integral component of plasma membrane,BE0001155
component,integrin alphav-beta3 complex,BE0001155
component,integrin complex,BE0001155
component,lamellipodium membrane,BE0001155
component,melanosome,BE0001155
component,microvillus membrane,BE0001155
component,nucleus,BE0001155
component,plasma membrane,BE0001155
component,platelet alpha granule membrane,BE0001155
component,receptor complex,BE0001155
component,ruffle membrane,BE0001155
function,cell adhesion molecule binding,BE0001155
function,enzyme binding,BE0001155
function,extracellular matrix binding,BE0001155
function,fibronectin binding,BE0001155
function,identical protein binding,BE0001155
function,platelet-derived growth factor receptor binding,BE0001155
function,protease binding,BE0001155
function,protein disulfide isomerase activity,BE0001155
function,vascular endothelial growth factor receptor 2 binding,BE0001155
function,virus receptor activity,BE0001155
process,activation of protein kinase activity,BE0001155
process,angiogenesis involved in wound healing,BE0001155
process,apolipoprotein A-I-mediated signaling pathway,BE0001155
process,axon guidance,BE0001155
process,blood coagulation,BE0001155
process,cell adhesion,BE0001155
process,cell growth,BE0001155
process,cell migration,BE0001155
process,cell-matrix adhesion,BE0001155
process,cell-substrate adhesion,BE0001155
process,cell-substrate junction assembly,BE0001155
process,extracellular matrix organization,BE0001155
process,heterotypic cell-cell adhesion,BE0001155
process,integrin-mediated signaling pathway,BE0001155
process,leukocyte migration,BE0001155
process,mesodermal cell differentiation,BE0001155
process,negative chemotaxis,BE0001155
process,negative regulation of lipid storage,BE0001155
process,negative regulation of lipid transport,BE0001155
process,negative regulation of lipoprotein metabolic process,BE0001155
process,negative regulation of low-density lipoprotein particle receptor biosynthetic process,BE0001155
process,negative regulation of macrophage derived foam cell differentiation,BE0001155
process,platelet activation,BE0001155
process,platelet aggregation,BE0001155
process,platelet degranulation,BE0001155
process,positive regulation of endothelial cell migration,BE0001155
process,positive regulation of endothelial cell proliferation,BE0001155
process,positive regulation of peptidyl-tyrosine phosphorylation,BE0001155
process,positive regulation of protein phosphorylation,BE0001155
process,positive regulation of vascular endothelial growth factor receptor signaling pathway,BE0001155
process,protein folding,BE0001155
process,regulation of bone resorption,BE0001155
process,smooth muscle cell migration,BE0001155
process,substrate adhesion-dependent cell spreading,BE0001155
process,tube development,BE0001155
process,vascular endothelial growth factor receptor signaling pathway,BE0001155
process,viral entry into host cell,BE0001155
process,wound healing,BE0001155
