resource,identifier,parent_key
Drugs Product Database (DPD),8808,DB10651
PubChem Substance,347910790,DB10651
Wikipedia,Rhubarb,DB10651
RxCUI,1011033,DB10651
Drugs Product Database (DPD),5270,DB10652
PubChem Substance,347910791,DB10652
Wikipedia,Turnip,DB10652
RxCUI,883414,DB10652
PubChem Substance,347910792,DB10653
Wikipedia,Cashew,DB10653
RxCUI,892526,DB10653
PubChem Substance,347910793,DB10654
Wikipedia,Hazelnut,DB10654
RxCUI,891633,DB10654
PubChem Substance,347910794,DB10655
Wikipedia,Macadamia_nut,DB10655
RxCUI,1011066,DB10655
PubChem Substance,347910795,DB10656
Wikipedia,Nectarine,DB10656
RxCUI,1010999,DB10656
Drugs Product Database (DPD),2352,DB10657
PubChem Substance,347910796,DB10657
Wikipedia,Mango,DB10657
RxCUI,1426332,DB10657
Drugs Product Database (DPD),3804,DB10658
Drugs Product Database (DPD),734,DB10658
PubChem Substance,347910797,DB10658
Wikipedia,Papaya,DB10658
RxCUI,1011426,DB10658
PubChem Substance,347910798,DB10659
Wikipedia,Leek,DB10659
RxCUI,1010932,DB10659
Drugs Product Database (DPD),9837,DB10660
PubChem Substance,347910799,DB10660
Wikipedia,Okra,DB10660
RxCUI,1370787,DB10660
PubChem Substance,347910800,DB10661
Wikipedia,Parsnip,DB10661
RxCUI,1011027,DB10661
PubChem Substance,347910801,DB10662
Wikipedia,Chickpea,DB10662
RxCUI,1011049,DB10662
PubChem Substance,347910802,DB10663
Wikipedia,Black-eyed_pea,DB10663
RxCUI,899490,DB10663
PubChem Substance,347910803,DB10664
Wikipedia,Watercress,DB10664
RxCUI,287516,DB10664
PubChem Substance,347910804,DB10666
RxCUI,891502,DB10666
PubChem Substance,347910805,DB10667
Wikipedia,Tragacanth,DB10667
RxCUI,1368197,DB10667
PubChem Substance,347910806,DB10669
Wikipedia,Allspice,DB10669
RxCUI,895552,DB10669
PubChem Substance,347910807,DB10670
Wikipedia,Laurus_nobilis,DB10670
RxCUI,1010879,DB10670
PubChem Substance,347910808,DB10671
Wikipedia,Caraway_seed,DB10671
RxCUI,899637,DB10671
PubChem Substance,347910809,DB10672
Wikipedia,Clove,DB10672
RxCUI,899724,DB10672
Drugs Product Database (DPD),9873,DB10673
PubChem Substance,347910810,DB10673
Wikipedia,Dill,DB10673
RxCUI,975763,DB10673
PubChem Substance,347910811,DB10674
Wikipedia,Horseradish,DB10674
RxCUI,1011043,DB10674
PubChem Substance,347910812,DB10675
Wikipedia,Licorice,DB10675
RxCUI,42769,DB10675
Drugs Product Database (DPD),6919,DB10676
PubChem Substance,347910813,DB10676
Wikipedia,Nutmeg,DB10676
RxCUI,891652,DB10676
PubChem Substance,347910814,DB10677
Wikipedia,Oregano,DB10677
RxCUI,1010965,DB10677
PubChem Substance,347910815,DB10678
Wikipedia,Paprika,DB10678
RxCUI,899873,DB10678
PubChem Substance,347910816,DB10679
Wikipedia,White_pepper,DB10679
RxCUI,1011633,DB10679
PubChem Substance,347910817,DB10681
Wikipedia,Poppy_seed,DB10681
RxCUI,1011017,DB10681
Drugs Product Database (DPD),10172,DB10683
PubChem Substance,347910818,DB10683
Wikipedia,Spearmint,DB10683
RxCUI,901313,DB10683
PubChem Substance,347910819,DB10685
Wikipedia,Wheat_bran,DB10685
RxCUI,1012140,DB10685
PubChem Substance,347910820,DB10686
Wikipedia,American_chestnut,DB10686
RxCUI,891752,DB10686
Drugs Product Database (DPD),6645,DB10687
PubChem Substance,347910821,DB10687
Wikipedia,Hops,DB10687
RxCUI,899480,DB10687
PubChem Substance,347910822,DB10688
Wikipedia,Musca_domestica,DB10688
RxCUI,967921,DB10688
PubChem Substance,347910823,DB10690
Wikipedia,Ctenocephalides_canis,DB10690
RxCUI,886637,DB10690
PubChem Substance,347910824,DB10691
Wikipedia,Aedes_taeniorhynchus,DB10691
RxCUI,974741,DB10691
PubChem Substance,347910825,DB10693
Wikipedia,Ctenocephalides_felis,DB10693
RxCUI,886638,DB10693
PubChem Substance,347910826,DB10694
Wikipedia,Aspergillus_flavus,DB10694
RxCUI,999384,DB10694
PubChem Substance,347910827,DB10695
RxCUI,999450,DB10695
PubChem Substance,347910828,DB10696
Wikipedia,Trichothecium_roseum,DB10696
RxCUI,968426,DB10696
PubChem Substance,347910829,DB10697
Wikipedia,Curvularia_inaequalis,DB10697
RxCUI,999438,DB10697
PubChem Substance,347910830,DB10698
RxCUI,999457,DB10698
PubChem Substance,347910831,DB10699
Wikipedia,Geotrichum_candidum,DB10699
RxCUI,999463,DB10699
PubChem Substance,347910832,DB10700
Wikipedia,Phoma_glomerata,DB10700
RxCUI,975996,DB10700
PubChem Substance,347910833,DB10701
RxCUI,967529,DB10701
PubChem Substance,347910834,DB10702
Wikipedia,Stemphylium_sarciniforme,DB10702
RxCUI,968130,DB10702
PubChem Substance,347910835,DB10703
Wikipedia,Trichoderma_harzianum,DB10703
RxCUI,968197,DB10703
PubChem Substance,347910836,DB10704
Wikipedia,Ustilago_avenae,DB10704
RxCUI,349978,DB10704
Wikipedia,Tilletia_caries,DB10705
PubChem Substance,347910837,DB10706
Wikipedia,Puccinia_graminis,DB10706
RxCUI,999487,DB10706
PubChem Substance,347910838,DB10707
Wikipedia,Cotton,DB10707
RxCUI,1315113,DB10707
PubChem Substance,347910839,DB10708
Wikipedia,Flax_seed,DB10708
RxCUI,901351,DB10708
PubChem Substance,347910840,DB10710
Wikipedia,Tobacco_leaf,DB10710
RxCUI,852062,DB10710
PubChem Substance,347910841,DB10711
RxCUI,852412,DB10711
PubChem Substance,347910842,DB10712
RxCUI,851882,DB10712
PubChem Substance,347910843,DB10713
RxCUI,1014731,DB10713
PubChem Substance,347910844,DB10714
RxCUI,852697,DB10714
PubChem Substance,347910845,DB10715
RxCUI,852197,DB10715
PubChem Substance,347910846,DB10716
RxCUI,894750,DB10716
PubChem Substance,347910847,DB10717
RxCUI,1014774,DB10717
PubChem Substance,347910848,DB10718
RxCUI,900148,DB10718
PubChem Substance,347910849,DB10719
RxCUI,852659,DB10719
PubChem Substance,347910850,DB10720
RxCUI,895353,DB10720
PubChem Substance,347910851,DB10721
RxCUI,851914,DB10721
PubChem Substance,347910852,DB10722
RxCUI,851910,DB10722
PubChem Substance,347910853,DB10723
RxCUI,900045,DB10723
PubChem Substance,347910854,DB10724
RxCUI,852178,DB10724
PubChem Substance,347910855,DB10725
RxCUI,852806,DB10725
PubChem Substance,347910856,DB10727
RxCUI,900108,DB10727
PubChem Substance,347910857,DB10728
RxCUI,900113,DB10728
PubChem Substance,347910858,DB10729
RxCUI,852601,DB10729
PubChem Substance,347910859,DB10730
RxCUI,852597,DB10730
PubChem Substance,347910860,DB10731
RxCUI,852589,DB10731
PubChem Substance,347910861,DB10732
RxCUI,995754,DB10732
PubChem Substance,347910862,DB10733
RxCUI,1006371,DB10733
PubChem Substance,347910863,DB10734
RxCUI,851736,DB10734
PubChem Substance,347910864,DB10735
RxCUI,851866,DB10735
PubChem Substance,347910865,DB10736
RxCUI,899593,DB10736
PubChem Substance,347910866,DB10737
RxCUI,852260,DB10737
PubChem Substance,347910867,DB10738
RxCUI,900991,DB10738
PubChem Substance,347910868,DB10739
RxCUI,1014721,DB10739
PubChem Substance,347910869,DB10740
RxCUI,852276,DB10740
PubChem Substance,347910870,DB10741
RxCUI,1111024,DB10741
PubChem Substance,347910871,DB10742
RxCUI,1013944,DB10742
PubChem Substance,347910872,DB10743
RxCUI,897403,DB10743
PubChem Substance,347910873,DB10744
RxCUI,900770,DB10744
PubChem Substance,347910874,DB10745
RxCUI,1014360,DB10745
PubChem Substance,347910875,DB10746
RxCUI,852716,DB10746
PubChem Substance,347910876,DB10747
RxCUI,900731,DB10747
PubChem Substance,347910877,DB10748
RxCUI,1013913,DB10748
PubChem Substance,347910878,DB10749
RxCUI,900743,DB10749
PubChem Substance,347910879,DB10750
RxCUI,852348,DB10750
PubChem Substance,347910880,DB10751
RxCUI,852367,DB10751
PubChem Substance,347910881,DB10752
RxCUI,852170,DB10752
PubChem Substance,347910882,DB10753
RxCUI,852174,DB10753
PubChem Substance,347910883,DB10754
RxCUI,1014762,DB10754
PubChem Substance,347910884,DB10755
RxCUI,852079,DB10755
PubChem Substance,347910885,DB10756
RxCUI,897304,DB10756
PubChem Substance,347910886,DB10757
RxCUI,897332,DB10757
PubChem Substance,347910887,DB10758
RxCUI,852526,DB10758
PubChem Substance,347910888,DB10759
RxCUI,851894,DB10759
PubChem Substance,347910889,DB10760
RxCUI,852096,DB10760
PubChem Substance,347910890,DB10761
RxCUI,892734,DB10761
PubChem Substance,347910891,DB10762
RxCUI,896246,DB10762
PubChem Substance,347910892,DB10763
RxCUI,852046,DB10763
PubChem Substance,347910893,DB10764
RxCUI,852539,DB10764
PubChem Substance,347910894,DB10765
RxCUI,851969,DB10765
PubChem Substance,347910895,DB10766
RxCUI,852152,DB10766
PubChem Substance,347910896,DB10767
RxCUI,852074,DB10767
PubChem Substance,347910897,DB10768
RxCUI,852007,DB10768
Drugs Product Database (DPD),20523,DB10769
RxCUI,845525,DB10769
RxCUI,1427137,DB10770
RxCUI,1426855,DB10771
RxCUI,1427138,DB10772
RxCUI,1663632,DB10774
RxCUI,1303855,DB10775
RxCUI,1427019,DB10776
RxCUI,1442194,DB10777
RxCUI,1664172,DB10780
RxCUI,1601233,DB10783
RxCUI,1601231,DB10784
RxCUI,1601232,DB10785
RxCUI,1601236,DB10786
PubChem Substance,347910898,DB10788
RxCUI,1300180,DB10788
PubChem Substance,347910899,DB10789
RxCUI,1300184,DB10789
PubChem Substance,347910900,DB10790
RxCUI,1300182,DB10790
PubChem Substance,347910901,DB10795
RxCUI,763096,DB10795
PubChem Substance,347910902,DB10796
RxCUI,763098,DB10796
PubChem Substance,347910903,DB10797
RxCUI,763100,DB10797
PubChem Substance,347910904,DB10798
RxCUI,797629,DB10798
PubChem Substance,347910905,DB10799
RxCUI,797631,DB10799
PubChem Substance,347910906,DB10800
RxCUI,797635,DB10800
PubChem Substance,347910907,DB10801
RxCUI,797633,DB10801
PubChem Substance,347910908,DB10802
Drugs Product Database (DPD),12267,DB10803
PubChem Substance,347910909,DB10803
RxCUI,807219,DB10803
Drugs Product Database (DPD),217,DB10804
PubChem Substance,347910910,DB10804
RxCUI,76469,DB10804
Drugs Product Database (DPD),7903,DB10805
PubChem Substance,347910911,DB10805
Wikipedia,Yellow_fever_vaccine,DB10805
RxCUI,89890,DB10805
Wikipedia,Fusarium_oxysporum,DB10806
RxCUI,2101722,DB10806
PubChem Substance,347910912,DB10807
Wikipedia,Candida_tropicalis,DB10807
RxCUI,967033,DB10807
PubChem Substance,347910913,DB10808
Wikipedia,Mucor_racemosus,DB10808
RxCUI,852687,DB10808
PubChem Substance,347910914,DB10809
Wikipedia,Penicillium_camemberti,DB10809
RxCUI,966943,DB10809
PubChem Substance,347910915,DB10810
Wikipedia,Penicillium_expansum,DB10810
RxCUI,967111,DB10810
PubChem Substance,347910916,DB10811
Wikipedia,Penicillium_italicum,DB10811
RxCUI,967960,DB10811
PubChem Substance,347910917,DB10812
Wikipedia,Penicillium_roqueforti,DB10812
RxCUI,972365,DB10812
PubChem Substance,347910918,DB10813
Wikipedia,Phoma_destructiva,DB10813
RxCUI,966995,DB10813
PubChem Substance,347910919,DB10814
Wikipedia,Rhizopus_stolonifer,DB10814
RxCUI,967721,DB10814
PubChem Substance,347910920,DB10815
RxCUI,852491,DB10815
PubChem Substance,347910921,DB10816
RxCUI,852087,DB10816
PubChem Substance,347910922,DB10817
Wikipedia,Passalora_fulva,DB10817
RxCUI,883442,DB10817
PubChem Substance,347910923,DB10818
Wikipedia,Cochliobolus_spicifer,DB10818
RxCUI,995699,DB10818
PubChem Substance,347910924,DB10819
Wikipedia,Myrothecium_verrucaria,DB10819
RxCUI,1192997,DB10819
PubChem Substance,347910925,DB10820
RxCUI,1192968,DB10820
PubChem Substance,347910926,DB10821
Wikipedia,Neurospora_crassa,DB10821
RxCUI,1193003,DB10821
PubChem Substance,347910927,DB10822
Wikipedia,Paecilomyces_variotii,DB10822
RxCUI,966979,DB10822
PubChem Substance,347910928,DB10823
Wikipedia,Microascus_brevicaulis,DB10823
RxCUI,1192992,DB10823
PubChem Substance,347910929,DB10824
Wikipedia,Colletotrichum_coccodes,DB10824
RxCUI,1192729,DB10824
PubChem Substance,347910930,DB10825
Wikipedia,Pleospora_herbarum,DB10825
RxCUI,971198,DB10825
PubChem Substance,347910931,DB10826
Wikipedia,Streptomyces_griseus,DB10826
RxCUI,1314592,DB10826
PubChem Substance,347910932,DB10827
Wikipedia,Trichoderma_viride,DB10827
RxCUI,968401,DB10827
PubChem Substance,347910933,DB10828
Wikipedia,Trichophyton_schoenleinii,DB10828
RxCUI,968422,DB10828
PubChem Substance,347910934,DB10829
Wikipedia,Basil,DB10829
RxCUI,899355,DB10829
PubChem Substance,347910935,DB10830
Wikipedia,Mung_bean,DB10830
RxCUI,891647,DB10830
PubChem Substance,347910936,DB10831
RxCUI,899576,DB10831
PubChem Substance,347910937,DB10832
RxCUI,852166,DB10832
PubChem Substance,347910938,DB10833
RxCUI,899550,DB10833
PubChem Substance,347910939,DB10834
RxCUI,1014385,DB10834
PubChem Substance,347910940,DB10835
RxCUI,968492,DB10835
PubChem Substance,347910941,DB10836
RxCUI,852225,DB10836
PubChem Substance,347910942,DB10837
RxCUI,852132,DB10837
PubChem Substance,347910943,DB10838
RxCUI,1014766,DB10838
PubChem Substance,347910944,DB10839
RxCUI,995727,DB10839
PubChem Substance,347910945,DB10840
RxCUI,905088,DB10840
PubChem Substance,347910946,DB10841
RxCUI,1014391,DB10841
PubChem Substance,347910947,DB10842
Wikipedia,Microsporum_audouinii,DB10842
RxCUI,1014395,DB10842
PubChem Substance,347910948,DB10843
Wikipedia,Microsporum_canis,DB10843
RxCUI,1014399,DB10843
PubChem Substance,347910949,DB10844
Wikipedia,Apiospora_montagnei,DB10844
RxCUI,1006258,DB10844
PubChem Substance,347910950,DB10845
Wikipedia,Phycomyces_blakesleeanus,DB10845
RxCUI,966692,DB10845
PubChem Substance,347910951,DB10846
RxCUI,968114,DB10846
PubChem Substance,347910952,DB10847
Wikipedia,Stachybotrys_chartarum,DB10847
RxCUI,968123,DB10847
PubChem Substance,347910953,DB10848
Wikipedia,Syncephalastrum_racemosum,DB10848
RxCUI,968506,DB10848
PubChem Substance,347910954,DB10849
RxCUI,968502,DB10849
PubChem Substance,347910955,DB10850
Wikipedia,Verticillium_albo-atrum,DB10850
RxCUI,968467,DB10850
PubChem Substance,347910956,DB10851
Wikipedia,White_catfish,DB10851
RxCUI,971166,DB10851
PubChem Substance,347910957,DB10852
Wikipedia,Carob,DB10852
RxCUI,1424898,DB10852
PubChem Substance,347910958,DB10853
Wikipedia,Sweet_cherry,DB10853
RxCUI,901303,DB10853
Wikipedia,Opilio_crab,DB10855
RxCUI,2167805,DB10855
PubChem Substance,347910959,DB10856
RxCUI,895488,DB10856
PubChem Substance,347910960,DB10857
RxCUI,894961,DB10857
PubChem Substance,347910961,DB10858
RxCUI,1014735,DB10858
PubChem Substance,347910962,DB10859
RxCUI,1014447,DB10859
PubChem Substance,347910963,DB10860
RxCUI,1232637,DB10860
PubChem Substance,347910964,DB10861
Wikipedia,Atlantic_cod,DB10861
RxCUI,900025,DB10861
PubChem Substance,347910965,DB10862
Wikipedia,Red_currant,DB10862
RxCUI,972480,DB10862
PubChem Substance,347910966,DB10864
Wikipedia,Cumin,DB10864
RxCUI,901365,DB10864
PubChem Substance,347910967,DB10865
Wikipedia,Cladosporium_herbarum,DB10865
RxCUI,466198,DB10865
PubChem Substance,347910968,DB10866
Wikipedia,Acheta_domesticus,DB10866
RxCUI,973447,DB10866
PubChem Substance,347910969,DB10867
RxCUI,854025,DB10867
PubChem Substance,347910970,DB10868
RxCUI,895538,DB10868
PubChem Substance,347910971,DB10869
RxCUI,894795,DB10869
PubChem Substance,347910972,DB10870
Wikipedia,Epidermophyton_floccosum,DB10870
RxCUI,995707,DB10870
PubChem Substance,347910973,DB10871
RxCUI,851981,DB10871
PubChem Substance,347910974,DB10872
RxCUI,1117083,DB10872
PubChem Substance,347910975,DB10873
Wikipedia,Sporisorium_cruentum,DB10873
RxCUI,852128,DB10873
PubChem Substance,347910976,DB10874
Wikipedia,Goose,DB10874
RxCUI,882485,DB10874
PubChem Substance,347910977,DB10875
Wikipedia,Concord_grape,DB10875
RxCUI,901191,DB10875
PubChem Substance,347910978,DB10876
RxCUI,895503,DB10876
PubChem Substance,347910979,DB10877
RxCUI,895507,DB10877
PubChem Substance,347910980,DB10879
RxCUI,1006506,DB10879
PubChem Substance,347910981,DB10880
RxCUI,895515,DB10880
PubChem Substance,347910982,DB10881
RxCUI,895542,DB10881
PubChem Substance,347910983,DB10882
RxCUI,899645,DB10882
PubChem Substance,347910984,DB10883
RxCUI,899650,DB10883
PubChem Substance,347910985,DB10884
RxCUI,899770,DB10884
PubChem Substance,347910986,DB10885
Wikipedia,Mustard_greens,DB10885
RxCUI,899452,DB10885
RxCUI,2167695,DB10886
PubChem Substance,347910987,DB10887
RxCUI,900999,DB10887
PubChem Substance,347910988,DB10888
RxCUI,901011,DB10888
PubChem Substance,347910989,DB10889
RxCUI,900987,DB10889
PubChem Substance,347910990,DB10890
Wikipedia,Red_bell_pepper,DB10890
RxCUI,901329,DB10890
PubChem Substance,347910991,DB10891
Wikipedia,Perch,DB10891
RxCUI,976711,DB10891
PubChem Substance,347910992,DB10892
Wikipedia,Pumpkin,DB10892
RxCUI,883459,DB10892
PubChem Substance,347910993,DB10893
RxCUI,1192987,DB10893
PubChem Substance,347910994,DB10894
RxCUI,898324,DB10894
PubChem Substance,347910995,DB10895
RxCUI,900764,DB10895
PubChem Substance,347910996,DB10896
RxCUI,900758,DB10896
Drugs Product Database (DPD),3610,DB10897
Drugs Product Database (DPD),11684,DB10897
PubChem Substance,347910997,DB10897
Wikipedia,Chili_pepper,DB10897
RxCUI,319780,DB10897
PubChem Substance,347910998,DB10898
RxCUI,895527,DB10898
PubChem Substance,347910999,DB10899
RxCUI,1014707,DB10899
PubChem Substance,347911000,DB10900
RxCUI,1014739,DB10900
PubChem Substance,347911001,DB10901
RxCUI,1232604,DB10901
PubChem Substance,347911002,DB10902
RxCUI,1014743,DB10902
PubChem Substance,347911003,DB10903
Wikipedia,Sitotroga_cerealella,DB10903
RxCUI,892360,DB10903
PubChem Substance,347911004,DB10904
Wikipedia,English_sole,DB10904
RxCUI,974140,DB10904
PubChem Substance,347911005,DB10905
Wikipedia,Safflower,DB10905
RxCUI,1309390,DB10905
PubChem Substance,347911006,DB10906
Wikipedia,Sugarcane,DB10906
RxCUI,1014711,DB10906
PubChem Substance,347911007,DB10907
Wikipedia,Sunflower_seed,DB10907
RxCUI,1309391,DB10907
PubChem Substance,347911008,DB10908
RxCUI,900788,DB10908
PubChem Substance,347911009,DB10909
RxCUI,852011,DB10909
PubChem Substance,347911010,DB10910
RxCUI,852509,DB10910
PubChem Substance,347911011,DB10911
RxCUI,899611,DB10911
PubChem Substance,347911012,DB10912
RxCUI,900704,DB10912
PubChem Substance,347911013,DB10913
RxCUI,901346,DB10913
PubChem Substance,347911014,DB10914
RxCUI,900131,DB10914
PubChem Substance,347911015,DB10915
Wikipedia,Trichophyton_rubrum,DB10915
RxCUI,968413,DB10915
PubChem Substance,347911016,DB10916
RxCUI,1014755,DB10916
Drugs Product Database (DPD),808,DB10917
Wikipedia,Juniperus_virginiana,DB10917
RxCUI,1314591,DB10917
PubChem Substance,347911017,DB10918
Wikipedia,Venison,DB10918
RxCUI,882488,DB10918
PubChem Substance,347911018,DB10919
Wikipedia,Black_walnut,DB10919
RxCUI,891695,DB10919
PubChem Substance,347911019,DB10921
RxCUI,1006495,DB10921
PubChem Substance,347911020,DB10922
RxCUI,1014690,DB10922
PubChem Substance,347911021,DB10923
RxCUI,900754,DB10923
PubChem Substance,347911022,DB10924
RxCUI,900750,DB10924
PubChem Substance,347911023,DB10925
RxCUI,900777,DB10925
PubChem Substance,347911024,DB10926
RxCUI,852193,DB10926
PubChem Substance,347911025,DB10927
RxCUI,852532,DB10927
PubChem Substance,347911026,DB10928
RxCUI,852593,DB10928
PubChem Substance,347911027,DB10929
RxCUI,852551,DB10929
RxCUI,1306882,DB10930
RxCUI,1925834,DB10932
PubChem Substance,347911028,DB10933
Wikipedia,Cochliobolus_lunatus,DB10933
RxCUI,852264,DB10933
PubChem Substance,347911029,DB10934
Wikipedia,Haematonectria_haematococca,DB10934
RxCUI,852503,DB10934
PubChem Substance,347911030,DB10935
RxCUI,314411,DB10935
PubChem Substance,347911031,DB10936
Wikipedia,Pleospora_betae,DB10936
