brand,company,drugbank-id
Etoscol,DCPC,DB08957
Gynipral,Alkaloid,DB08957
Hexoline,Shou Chan,DB08957
Ipradol,Nycomed,DB08957
Taicopin,DCPC,DB08957
Actigrip Gola,Johnson & Johnson,DB08958
Bactidol,Johnson & Johnson,DB08958
Belosept,Belupo,DB08958
Collu-Hextril,Johnson & Johnson,DB08958
Hexoral,Johnson & Johnson,DB08958
Hextril,Bristol-Myers Squibb,DB08958
Isozid-H,Gebro,DB08958
Oraldene,McNeil,DB08958
Oraldine,Johnson & Johnson,DB08958
Steri/Sol,Johnson & Johnson,DB08958
Stomatidin,Bosnalijek,DB08958
Stopangin,Ivax,DB08958
Vagi-Hex,Drossapharm,DB08958
Bistrium,Bristol-Myers Squibb,DB08960
Glutril,Meda Pharma,DB08962
Cergem,MSD Merck Sharp & Dohme,DB08964
Cervagem,Sanofi,DB08964
Cervagème,Sanofi-Aventis,DB08964
Cervidil,Merck Serono,DB08964
Adventan,,DB08966
Alinamin F,,DB08966
Diteftin,,DB08966
Judolor,,DB08966
Linamin,,DB08966
Noleptan,,DB08968
Terion,,DB08968
Flubenol,,DB08974
Flumoxal,,DB08974
Diralgan,,DB08976
Idalon,,DB08976
Novodolan,,DB08976
Activon,Meda,DB08984
Aspitopic,Bayer,DB08984
Bayagel,Bayer,DB08984
Bayro,Bayer,DB08984
Etobay,Bayer,DB08984
Gemadol,Meda,DB08984
Glasel,Meda,DB08984
Rheumon,Bayer,DB08984
Ticatrop,Meda,DB08984
Exsist,Euroetika,DB08986
Stresam,Biocodex,DB08986
Duranest,AstraZeneca,DB08987
Analepticon,,DB08989
Vandid,,DB08989
Karmarte,Toho,DB08991
Mebron,Daiichi Sankyo,DB08991
Akitonal,Choseido Pharmaceutical,DB08992
Elexin,South Korea,DB08992
Myonal,Eisai,DB08992
Myoperison,Kobayashi Kako,DB08992
Rapisone,Abbott,DB08992
Tuberactin,Asahi Kasei Pharma,DB08993
Ageroplas,Farma Lepori,DB08994
Barosmin,,DB08995
Dalfon,Servier,DB08995
Detralex,,DB08995
Diosven,,DB08995
Dioven,,DB08995
Diovenor,,DB08995
Flebosmil,,DB08995
Flebosten,,DB08995
Insuven,,DB08995
Litosmil,,DB08995
Ven-Detrex,,DB08995
Venosmine,,DB08995
Tremblex,,DB08997
Deparon,,DB08998
Tinoran,,DB08998
Tercian,Sanofi-Aventis,DB09000
Maliasin,Abbott,DB09001
Ba Qu Ting,"Belda Gaoke Huatal Pharmaceutical, China",DB09005
Batraxobin,"Tobishi Pharmaceutical, China",DB09005
Botroclot,"Juggat, India",DB09005
Botropase,"Han Lim, South Korea",DB09005
Defibrase,"Tobishi Pharmaceutical, Japan",DB09005
Reptilase,,DB09005
Su Le Juan,"Zhaoke Pharmaceutical, China",DB09005
Su Ling,"Kangchen Pharmaceutical, China",DB09005
Lipoclin,Dainippon Sumitomo,DB09006
Lipofibrate,Taiyo Pharmaceutical,DB09006
Prinmate,Sawai Seiyaku,DB09006
Sistral,I.E. Ulagay,DB09007
Systral,Altian,DB09007
Cephalin,CCPC,DB09008
Ceporan,GlaxoSmithKline,DB09008
Kefloridin,,DB09008
Loridine,,DB09008
Septanest,,DB09009
Septocaine,,DB09009
Ultracaine,,DB09009
Mifurol,Bayer,DB09010
Yamaful,,DB09010
Hibicon,,DB09011
Nydrane,,DB09011
Posedrine,,DB09011
Seclar,,DB09011
Adcar AC,Nisshin Pharmaceutical,DB09012
Adona,Tanabe,DB09012
Adonamin,Towa Yakuhin,DB09012
Adrenochrome,Quality Pharm,DB09012
Adrenoxil,"Climax,",DB09012
Adrome,Landson,DB09012
Almetex,Alkaloid,DB09012
Anaroxyl,Organon,DB09012
Auzei,Nichi-Iko Pharmaceutical,DB09012
Carbajust,Yoshindo,DB09012
Chichina,Fuso Pharmaceutical,DB09012
Chromazol,Solas,DB09012
Crome,Ferron,DB09012
Cromin's,Infarmasa,DB09012
Di Ka Ning,Bosen Bio Pharmaceutical,DB09012
Fleboside,Acarpia-P,DB09012
Fleboton,Minapharm,DB09012
Ge Dan,Changfu Jiejing Pharmaceutical,DB09012
Hemosin K,Hormona,DB09012
Le Ka Ning,Pude,DB09012
Le Zhi Na,Tai'an Pharmaceutical Factory,DB09012
Luoye,Suzhou No.6,DB09012
Na Neng,Double-Crane,DB09012
Odanon,Towa Yakuhin,DB09012
Ophthalm K,Alfresa Pharma,DB09012
Ranobi,Koa Isei,DB09012
Styptochrome,Dr. Reddy's,DB09012
Su Bo Te,Laien Pharmaceutical,DB09012
Tai Si Neng,Tide Pharmaceutical,DB09012
Toxivenol,Kleva,DB09012
Velchrome,Novell Pharmaceutical,DB09012
Xue Yi Ting,Weifang Pharmaceutical Factory,DB09012
Bentos,Kakenyaku Kakko,DB09013
Bentox,,DB09013
Glauconex,,DB09013
Covatine,Bailly-Creat,DB09014
Covatix,Lundbeck,DB09014
Suvren,Ayerst,DB09014
Soludactone,Pfizer,DB09015
Centrolese,,DB09016
Evadene,,DB09016
Evadyne,,DB09016
Evasidol,,DB09016
Amnezon,Nisshin Seiyaku,DB09017
Bondormin,Rafa,DB09017
Brometon,Mylan Seiyaku,DB09017
Brotizolam M,Sannova,DB09017
Dormex,Recalcine,DB09017
Eurimolan,Choseido Pharmaceutical,DB09017
Goodmin,Tanabe Mitsubishi Pharma,DB09017
Lendorm,Boehringer Ingelheim,DB09017
Lendormin,Boehringer Ingelheim,DB09017
Lindormin,Boehringer Ingelheim,DB09017
Nestrom,Tatsumi Kagaku,DB09017
Noctilan,Boehringer Ingelheim,DB09017
Noxtal,Alfresa Pharma,DB09017
Ronfleman,Kyowa Yakuhin,DB09017
Sintonal,Europharma,DB09017
Sorentmin,Taisho Yakuhin,DB09017
Zestromin,Towa Yakuhin,DB09017
Bromopan,UCI,DB09018
Digesan,Sanofi,DB09018
Emepride,,DB09018
Emoril,,DB09018
Movipride,Merck,DB09018
Plamet,,DB09018
Viadil,,DB09018
Amiorel,Boehringer Ingelheim,DB09019
Bisolmed,Boehringer Ingelheim,DB09019
Bisolvon,Boehringer Ingelheim,DB09019
Bisolvon Chesty,Boehringer Ingelheim,DB09019
Fluibron,,DB09019
Bisalax,Actavis,DB09020
Bolax,Unifarma,DB09020
Boots Constipation Relief,Boots,DB09020
Derderance,Nisshin Seiyaku,DB09020
Dulco-Lax,Boehringer Ingelheim,DB09020
Dulcolaxo,Boehringer Ingelheim,DB09020
Fleet Laxative,Baxter,DB09020
Florisan,Boehringer Ingelheim,DB09020
Laxitab,Ranbaxy,DB09020
Reliable Gentle Laxative Tablets,Teva,DB09020
Spirolax,,DB09020
Verecolene C.M.,GlaxoSmithKline,DB09020
Tacitin ,Ciba-Geigy,DB09021
Axal,CCM,DB09022
Lipascor,Servier,DB09022
Mediaxal,Servier,DB09022
Cedad,,DB09023
Cevanol,,DB09023
Deprol,,DB09023
Lucidil,,DB09023
Morcain,,DB09023
Nutinal,,DB09023
Parasan,,DB09023
Phebex,,DB09023
Phobex,,DB09023
Suavitil,Merck,DB09023
Tabex,Sopharma AD,DB09028
Miltex,Baxter,DB09031
Cerdelga,Genzyme Corporation,DB09039
Acipicap,Zydus Cadila,DB09055
Curanail,,DB09056
Loceryl,,DB09056
Locetar,,DB09056
Odenil,,DB09056
Meicelin,,DB09062
Zykadia,,DB09063
Vastarel MR,Laboratoires Servier,DB09069
Hetlioz,,DB09071
Vargatef,Boehringer-Ingelheim,DB09079
Sovrima,,DB09081
Bradia,Biocon,DB09083
Ivabid,,DB09083
Pontocaine HCl,,DB09085
Altrip,"Spedrog-Caillon, Argentina",DB09089
Anytin,"Ahngook, South Korea",DB09089
Biorgan,"Ivax, Argentina",DB09089
Bumetin,Galeno,DB09089
Butikinon,Towa Yakuhin,DB09089
Cerekinon,Mitsubishi Tanabe Pharma,DB09089
Cineprac,"Liferpal, Mexico",DB09089
Colixane,"Sanitas, Argentina",DB09089
Colonix,"Grupo Farma, Ecuador",DB09089
Colperin,"Gedeon Richter, Romania",DB09089
Coltrim,"Novamed, Colombia",DB09089
Colypan,Grupo Farma,DB09089
Crobutin,"Daewoo, South Korea",DB09089
Debretin,"Polpharma, Poland",DB09089
Debricalm,Pfizer,DB09089
Debricol,"Galpharma, Tunisia",DB09089
Debridat,Pfizer,DB09089
Digerent,"Polifarma, Italy",DB09089
Diway,"Poly Pharm, China",DB09089
Dolpic Forte,"Laboratorios Pasteur, Chile",DB09089
Esun,"Productos Farmaceuticos Medipharm, Chile",DB09089
Eumotil,"Baliarda, Argentina",DB09089
Eumotrix,"Lafrancol, Colombia",DB09089
Eutransil,"Baliarda, Ecuador",DB09089
Fenatrop,"Gador, Argentina",DB09089
Garapepsin,"Farmellas Enterprises, Greece",DB09089
Gaspat,"Indunidas, Ecuador",DB09089
Gast Reg,"Amoun, Egypt",DB09089
Gismotal,"Biofarma, Turkey",DB09089
Ircolon,"Polfarmex, Poland",DB09089
Libertrim,"Carnot Laboratorios, Mexico",DB09089
Mebucolon,"Kyowa Yakuhin, Japan",DB09089
Mebutit,"Sawai Seiyaku, Japan",DB09089
Miopropan,"Bernabo, Argentina",DB09089
Neotina,"Rossmore Pharma, Argentina",DB09089
Nepten,"Nagase Medicals, Japan",DB09089
Newbutin SR,"Korea United Pharm, Vietnam",DB09089
Ni Wei Fu,"Anglikang Pharmaceutical, China",DB09089
Normopax,"Eczane, Argentina",DB09089
Plidex,"Roemmers, Argentina",DB09089
Polibutin,"Desma, Spain",DB09089
Polybutine,"Samil, South Korea",DB09089
Procinet NF,"Eurofarma, Argentina",DB09089
Puridat Fort,"Bilim, Turkey",DB09089
Rui Jian,"Ante Bio-Pharmaceutical, China",DB09089
Sakion,"Harasawa Seiyaku, Japan",DB09089
Shuang Di,"Sanyu Pharmaceutical, China",DB09089
Spabutine,"Hanmi, South Korea",DB09089
Supeslone,"Koa Isei, Japan",DB09089
Tarabutine,"Kukje, South Korea",DB09089
Tefmetin,"Kobayashi Kako, Japan",DB09089
Tempolib,"Medix, Mexico",DB09089
Tidomel,"Laboratorios Euromed Chile, Chile",DB09089
Timotor,"Square, Bangladesh",DB09089
Transacalm,"Pharma Développement, France",DB09089
Trebutel,"Laboratorios Andromaco, Chile",DB09089
Tribudat,"Santa-Farma, Turkey; Sigma, Egypt",DB09089
Tributin,"Incobra, Colombia",DB09089
Tributina,"Lafedar, Argentina",DB09089
Tribux,Biofarm,DB09089
Trim,"Laboratorio Saval, Chile",DB09089
Trimebutina,Anglopharma,DB09089
Trimedat,"Life Pharma, Lebanon",DB09089
Trimedine,"Opalia, Tunisia",DB09089
Trimotil,"Incepta, Bangladesh",DB09089
Trimspa,"Macleods, India",DB09089
VeM,"Kyorin Rimedio, Japan",DB09089
Yuan Sheng Li Wei,"Kaikai Yuansheng Medicine, China",DB09089
Alevian Duo,Takeda,DB09090
Blocafer,"Liferpal, Mexico",DB09090
Delibs,"CONMED, Taiwan",DB09090
Ilyang Dicetel,Ilyang,DB09090
Nulite,"Dominguez, Argentina",DB09090
Pakab,"Wermar, Mexico",DB09090
Pinar,"ABL Pharma, Peru",DB09090
Pinaven,"Johnson, Taiwan",DB09090
Pladuet,"Interlab Pharmaceutica, Mexico",DB09090
Planex,"Rimsa, Mexico",DB09090
Riginal,"Royal Pharma, Chile",DB09090
Spascolon,"Chemi ph, Egypt",DB09090
Spasmopinaver,"GNP, Egypt",DB09090
Spastec,"Swiss Pharm, Taiwan",DB09090
Sucam,"Everest, Taiwan",DB09090
Zerpyco,"Atlantis, Mexico",DB09090
Aueromycin,,DB09093
Mistabron,,DB09110
Mistabronco,,DB09110
StarQuin,Biomed,DB09111
Eksaliyef,Bial-Portela & Ca. S.A.,DB09119
Erelib,Bial-Portela & Ca. S.A.,DB09119
Eslicar,Emcure Pharmaceuticals Ltd,DB09119
Eslify,Torrent Pharmaceuticals Ltd,DB09119
Eslistar,Lupin Ltd,DB09119
Eslizen,Intas Pharmaceuticals Ltd,DB09119
Exalief ,Bial-Portela & Ca. S.A.,DB09119
Normictal,Abbott India Ltd,DB09119
Stedesa,,DB09119
Zefretol,Sun Pharma Laboratories Ltd,DB09119
Civanex,,DB09120
Brenol,,DB09121
Oronol,,DB09121
Romosol,,DB09121
Solganal,,DB09121
Solganal B,,DB09121
Colliron IV,,DB09146
Encifer,,DB09146
Fe-back,,DB09146
Feojectin,,DB09146
Ferijet,,DB09146
Ferosoft S,,DB09146
Ferplex SS,,DB09146
Ferrivenin,,DB09146
Hepatolite,,DB09164
Arophalm,Nichi-Iko Pharmaceutical,DB09166
Capsafe,Ohara Yakuhin,DB09166
Dezolam,Taisho Yakuhin,DB09166
E1,Aarpik,DB09166
Eticalm,Towa Yakuhin,DB09166
Etisedan,Kyowa Yakuhin,DB09166
Etizolan,Kobayashi Kako,DB09166
Mozun,Tatsumi Kagaku,DB09166
New Zomnia,Molekule,DB09166
Nonnerv,Nisshin Pharmaceutical,DB09166
Palgin,Fujinaga Seiyaku,DB09166
Sylkam,Dr. Reddy's,DB09166
Depropin,CCM Duopharma Biotech,DB09167
Dopress,Mylan,DB09167
Dothip,Micro Synapse,DB09167
Dothitab,Psycorem,DB09167
Dotopine,Shou Chan,DB09167
Elate,Crescent,DB09167
Espin,Taejoon Pharm,DB09167
Harmomed,Kwizda,DB09167
Othtric,Cubit,DB09167
Prothiaden,Abbott / Teofarma,DB09167
Qualiaden,Quality Pharm,DB09167
Singsong,Yuan Chou,DB09167
Thaden,Pharmacare,DB09167
Vick-Thiaden,Vickmans,DB09167
Emovit,,DB09185
Axiomin,Promeco,DB09194
Depracer,"L. Lepori, Lda.",DB09194
Etoran,II Dong,DB09194
Staff,Sigma-Tau,DB09194
Normarex,,DB09195
Psigodal,,DB09197
Duvie,Chong Kun Dang,DB09198
Sympatol,,DB09203
Almarl,,DB09204
Carlytene,,DB09205
Myocalm,Taiho Pharmaceuticals,DB09210
Opalmon,Ono,DB09211
Prorenal,DSP,DB09211
Loxomac,,DB09212
Loxonin,,DB09212
Oxeno,,DB09212
ACTIDEX,,DB09214
DESKETO,,DB09214
DEXADOL,,DB09214
DEXAK,,DB09214
DEXALGIN,,DB09214
DEXAROM,,DB09214
DEXOFEN,,DB09214
DEXOKET,,DB09214
DEXOMEN,,DB09214
DEXPRO,,DB09214
DEXTANOL,,DB09214
DEXTRAFAST,,DB09214
DKTROM,,DB09214
ELEKTRA,,DB09214
ENANGEL,,DB09214
ENANTYUM,,DB09214
FEN LI,,DB09214
INFEN,,DB09214
KERAL,,DB09214
KETRON D,,DB09214
KITESSE,,DB09214
KITEX,,DB09214
QUIRALAM,,DB09214
QUIRGEL,,DB09214
ROTALFEN,,DB09214
ROTALGIN,,DB09214
STADIUM,,DB09214
SYMPAL,,DB09214
TOFEDEX,,DB09214
VIAXAL,,DB09214
YOUBAIFEN,,DB09214
Clotam,GEA Farmaceutisk Fabrik,DB09216
Wylaxine,Omega Pharma Belgium,DB09219
Adancor,Merck,DB09220
Angedil,Egis Pharmaceuticals,DB09220
Angicor,Sanofi-Aventis,DB09220
Aprior,OEP Phils,DB09220
Av-Cor,Strides Arcolab,DB09220
Corangi,Unimed & Unihealth,DB09220
Cordinik,PIQ-Farma,DB09220
Corflo,Wockhardt,DB09220
Dancor,Merck,DB09220
Ikorel,Sanofi,DB09220
Ikotril,Sanofi-aventis,DB09220
K-Cor,Macleods,DB09220
Nicodil,Genovate,DB09220
Nicoduce,AHPL,DB09220
Nicolan,G.L. Pharma,DB09220
Nicoline,Johnlee,DB09220
Nicor,Orion,DB09220
Nicoral,General Pharma,DB09220
Nicostar,Lupin,DB09220
Nidil,Shou Chan,DB09220
Nikoran,Torrent,DB09220
Nikoranmart,Towa Yakuhin,DB09220
Nirandil,Standard,DB09220
Randil,Adwia,DB09220
Sigmart,Chugai,DB09220
Silvinol,Nisshin Pharmaceutical,DB09220
Zynicor,Zydus,DB09220
Promac,Zeria Pharmaceuticals Co.,DB09221
Promac-D,,DB09221
Bunil,,DB09224
Losizopilon,,DB09225
Zoleptil,,DB09225
Sapresta,,DB09229
Azelnidipine Chemipha,,DB09230
Azelnidipine FFP,,DB09230
Azelnidipine JG,,DB09230
Azelnidipine KOG,,DB09230
Azelnidipine Nichi-Iko,,DB09230
Azelnidipine Tanabe,,DB09230
Azelnidipine TCK,,DB09230
Azelnidipine Teva,,DB09230
Azelnidipine Towa,,DB09230
Azelnidipine YD,,DB09230
Beiqi,,DB09230
Calblock,,DB09230
Rezaldas HD,,DB09230
Rezaltas LD,,DB09230
Coniel,Kyowa Hakko Kogyo,DB09231
Atelec,Ajinomoto Pharmaceuticals Co. Ltd,DB09232
Cilogard,Cipla Ltd,DB09232
Landel,Shionogi & Co.,DB09235
NZ-105,,DB09235
Selefodipine,,DB09235
Caldine,Boehringer Ingelheim,DB09236
Lacimen,GlaxoSmithKline,DB09236
Lacipil,GSK,DB09236
Motens,Boehringer Ingelheim,DB09236
Asomex,Emcure Pharmaceutical Ltd,DB09237
EsCordi Cor,Actavis Pharma,DB09237
Eslo,Zuventus Healthcare Ltd.,DB09237
Espin,Intas Pharmaceuticals Ltd,DB09237
Manyper,,DB09238
Cynt,,DB09242
Physiotens,Solvay Pharmaceuticals,DB09242
Humoryl,Sanofi Aventis,DB09245
Nerusil,,DB09246
Neuralex,,DB09246
Sinderesin,,DB09247
Sursum,,DB09247
Actomol,,DB09248
Nimaol,,DB09249
Ximaol,,DB09249
Catron,,DB09250
Cavodil,,DB09250
Drazine,,DB09251
Angorvid,,DB09252
Betamezid,,DB09252
Neomarsilid,,DB09252
Tersavid,,DB09252
Surodil,,DB09254
Timostenil,,DB09254
Ai Yi,Hengrui,DB09256
ESUEEW AN T,Sawai Seiyaku,DB09256
Fimer,LKM,DB09256
Ftorafur,Grindeks,DB09256
Furil,Lotus Pharmaceuticals,DB09256
Futraful,Taiho,DB09256
Icarus,Koa Isei,DB09256
Lunacin,Sawai Seiyaku,DB09256
NKS-1 T,Nippon Kayaku,DB09256
Qi Xing,Hualu Pharmaceutical,DB09256
S-1,Taiho,DB09256
Sterozine,Kotobuki Seiyaku,DB09256
Tefudex,Korea United Pharma,DB09256
Tegacin,Patron,DB09256
Tegracil,Shin Poong,DB09256
Teroful,Kwang Dong,DB09256
TS-1,Toho Yakuhin,DB09256
TS-ONE,Taiho,DB09256
UFT,Merck,DB09256
Ufur,TTY,DB09256
Unitoral,Korea United Pharm,DB09256
Utefos,Mylan,DB09256
Badyket,,DB09258
Heporax,,DB09258
Hibor,,DB09258
Zibor,,DB09258
Embolex,,DB09261
Sandoparin,,DB09261
Staybla,Ono Pharmaceutical,DB09262
Uritos,Kyorin Pharmaceutical,DB09262
Guttalax,,DB09268
Laxoberal,,DB09268
Laxoberon,,DB09268
Picolax,,DB09268
Picoprep,,DB09268
Ansimar,ABC Farmaceutici S.P.A,DB09273
Maxivent,Ajanta Pharma,DB09273
Myocrisin,,DB09276
Kanarb,Boryung Pharmaceuticals,DB09279
Angoral,Pharmaghreb,DB09282
Cardamine,ADWYA,DB09282
Corvasal,Benta,DB09282
Dilacor,Saiph,DB09282
Molsicor,IBN,DB09282
Molsidomina Polfa,Polfa,DB09282
Molsidomine Arrow,Arrow,DB09282
Dipiperon,,DB09286
Propitan,,DB09286
Fortrans,,DB09287
GlycoLax,,DB09287
TriLyte,,DB09287
Pro-dafalgan,,DB09288
Coaxil,,DB09289
Neptine,Hanmi South Korea,DB09289
Salymbra,,DB09289
Stablon,,DB09289
Tatinol,,DB09289
Tianeurax,,DB09289
Zinosal,,DB09289
IBset,,DB09290
Iribo,,DB09290
Nasea,,DB09290
Nozia,,DB09290
Huluma,Myungmoon,DB09295
Somalgen,,DB09295
Stofen,Shin poong,DB09295
Talmain,Korea United Pharm,DB09295
Talmen,Daewoo,DB09295
Talniflumate Hanall,Hanall Biopharma,DB09295
Talumat,Taiguk,DB09295
Tariful,KWANG DONG,DB09295
Legalon,,DB09298
Fibercon,,DB09311
Mitrolan,,DB09311
Ftorafur,Taj pharma,DB09327
AQUA Mephyton,,DB09332
Mephyton,,DB09332
Synkavite,,DB09332
Bilopaque,,DB09340
Tyropaque,,DB09340
Norveritol,,DB09352
Pulsoton,,DB09352
Cozyme,,DB09357
Ilopan,,DB09357
Motilyn,,DB09357
Panadon,,DB09357
Panthoderm,,DB09357
Synapan,,DB09357
Thenalton,,DB09357
Zentinic,,DB09357
Sarpaghanda,,DB09363
Serpalan,,DB09363
Serpasil,,DB09363
Dionosil,,DB09366
Estradurin,,DB09369
Cerumenex,,DB09373
Alphadrol,,DB09378
Amnestrogen,,DB09381
Estratab,,DB09381
Evex,,DB09381
Femogen,,DB09381
Hippuran I131,,DB09382
Hippuran-131,,DB09382
Hipputope,,DB09382
Cholebrine,,DB09403
Iotrovist,,DB09487
Isovist,,DB09487
Osmovist,,DB09487
Osmovist 190,,DB09487
Osmovist 240,,DB09487
Lumirem,,DB09507
Helicosol,,DB09510
Secreflo,,DB09527
Secrepan,,DB09527
SecreFlo,Repligen Corp,DB09532
Secremax,Repligen Corp,DB09532
Mexoryl SX,,DB09534
Glycophos,Fresenius Kabi Norge,DB09561
Ninlaro,,DB09570
Meruvax II,,DB10317
Vinisil,,DB11061
Tween-80,,DB11063
Eusolex,,DB11064
Proferrin,,DB11067
Hymelose,,DB11075
Hyprosol,,DB11075
Ikleen,,DB11075
Intavis,,DB11075
Irimist,,DB11075
Melose,,DB11075
Melose Drop,,DB11075
Methocel,,DB11075
Naifa,,DB11075
Optichlor,,DB11075
Takflur,,DB11075
CV single use lubricant eye drops,,DB11077
Good Neighbour  Pharmacy Lubricant Eye Drops,,DB11077
Good Sense Lubricant Eye Drops,,DB11077
Avoca,,DB11080
Estar,,DB11082
Lavatar,,DB11082
Pixalbol,,DB11082
Audinorm,,DB11089
Clear ear,,DB11089
Colace,,DB11089
Correctol,,DB11089
Dialose,,DB11089
Docusol,,DB11089
Docusol 100,,DB11089
Doxinate,,DB11089
Dulcoease,,DB11089
Rectalad enema,,DB11089
Surfak,,DB11089
Aquadrate,,DB11129
Balneum plus,,DB11129
Calmurid,,DB11129
Eucerin,,DB11129
Flexifoot,,DB11129
Flexitol,,DB11129
Hydromol intensive,,DB11129
Nutraplus,,DB11129
Sential E,,DB11129
St.James balm,,DB11129
Ureaphil,,DB11129
B-Traxim Se,,DB11135
Selsaf 2000,,DB11135
Cutisan,,DB11155
Nobacter,,DB11155
Solubacter,,DB11155
Coolact5,,DB11174
Drax Exametazime,,DB11179
Escalol 577,,DB11185
MS 40,,DB11185
Seesorb 101S,,DB11185
Spectra-sorb UV 284,,DB11185
Sungard,,DB11185
Syntase 230,,DB11185
Uval,,DB11185
Uvasorb S 5,,DB11185
Uvinul D 5030,,DB11185
Uvinul MS 40,,DB11185
Uvinul MS-40,,DB11185
Viosorb 111,,DB11185
Calomide,,DB11191
Cobazim,Interbat,DB11191
Comiosan,Yung Sine,DB11191
Corsete,Chen Ta,DB11191
Cotamide,Hor Chen,DB11191
Heraclene,Natrapharm,DB11191
Hicobal,Gentle,DB11191
Hokuramide,Pei Jin,DB11191
Hycobal,Eisai,DB11191
Maxibol,Sanofi-Aventis,DB11191
Neurofor,Sanofi-Aventis,DB11191
Sim-12,Cipa,DB11191
Ursin,,DB11217
Uvasol,,DB11217
Solastay S1,,DB11226
Veegum,,DB11230
Uvinul A Plus,BASF,DB11269
Parsol SLX,,DB11271
DL-Methylephedrine HCl,Fu Yuan,DB11278
dl-Methylephedrine Hydrochloride 10% Maruishi,Maruishi Pharmaceuticals,DB11278
dl-Methylephedrine Hydrochloride 10% Metal,"Nakakita Yakuhin, Japan",DB11278
dl-Methylephedrine Hydrochloride 10% Sankei,Sankei Seiyaku,DB11278
dl-Methylephedrine Hydrochloride 10% Sanwa,Sanwa Kagaku,DB11278
Methy F,Tanabe Mitsubishi Pharma,DB11278
Methylephedrine 10% Fuso,Fuso Pharmaceutical,DB11278
Methylhoedrin 10%,Mylan Seiyaku,DB11278
Tabellae DL-Methyl,Ying Yuan,DB11278
Autan,,DB11282
Detamide,,DB11282
Flypel,,DB11282
m-Delphene,,DB11282
Metadelphene,,DB11282
Muscol,,DB11282
Off!,,DB11282
Repel,,DB11282
Kollaren,,DB11296
Fibro-vein,Australasian Medical and Scientific Limited,DB11328
Fibro-Vein 3%,STD,DB11328
Fibrovein,Craveri,DB11328
Veinfibro,STD Pharmaceutical Products,DB11328
AEROSURF,,DB11332
Lutrol F,,DB11333
Pluracare,,DB11333
Pluronic,,DB11333
Bactisporin,,DB11347
Alecensa,,DB11363
Pilimod,,DB11364
Cefthan-DS,Novartis,DB11367
Oraspor,Novartis,DB11367
Mitac,,DB11373
Surmax,,DB11375
Stresnil,,DB11376
Gainpro,,DB11377
Curatrem,,DB11389
Meldane,,DB11390
Proban,,DB11392
Advocin,,DB11393
Deccox,,DB11394
Deramaxx,,DB11395
Atgard,,DB11397
Clinacox,,DB11398
Slentrol,,DB11399
Baytril,,DB11404
Eprinex,,DB11405
Negabot Plus Paste,,DB11409
Oratel,,DB11409
Rintal,,DB11409
Panacur,,DB11410
Safe-quard,,DB11410
Synchrocept B,,DB11411
Nuflor,,DB11413
Nuflor gold,,DB11413
Gleptosil,,DB11417
Equestrolin,,DB11425
Prosolvin,,DB11425
Reprodin,,DB11425
Monteban (veterinary),,DB11432
Furanace (veterinary),,DB11436
Orbax,,DB11443
Acardi,,DB11450
Synchrocept,,DB11454
3-Nitro,,DB11458
Ren-O-Sal,,DB11458
Zubrin,,DB11466
Zuprevo,,DB11470
Micotil,,DB11471
Tiox (Veterinary),,DB11472
Draxxin,,DB11474
Tylan,,DB11475
Anased,,DB11477
Chanazine,,DB11477
Rompun,,DB11477
Sedazine,,DB11477
Ralabol,,DB11478
Captax,,DB11496
Butyn,,DB11502
Parpanil,,DB11504
Panstreptin,,DB11512
Proctodon,,DB11513
Nuital,,DB11517
Sergetyl,,DB11517
Kinavet,,DB11526
Masivet,,DB11526
Pirsue,,DB11537
Combelen,,DB11540
Combilen,,DB11540
Sedivet,,DB11543
Finquel,,DB11552
Aivlosin,,DB11554
Biocolchid,Biogalenic,DB11582
Coltramyl,,DB11582
Coltrax,,DB11582
Eusilen,Velka,DB11582
Miorel,,DB11582
Musco-Ril,,DB11582
Muscoril,,DB11582
Myolax,Adwya,DB11582
Myoril,,DB11582
Neoflax,,DB11582
Neuroflax,,DB11582
TDP,Aamorb,DB11582
Mexoryl XL,,DB11585
Mersol,,DB11590
Bilaxten,Faes Farma,DB11591
Cellosize,The DOW Chemical Company,DB11602
Dimetriose,,DB11619
Dimetrose,,DB11619
Nemestran,,DB11619
Firdapse,,DB11640
Zenas,,DB11640
Metastat,,DB11647
Mucosta,,DB11656
Gasmotin,"Dainippon Pharmaceutical Co., Ltd.",DB11675
Dojolvi,,DB11677
Nouriast,,DB11757
Keta-S,,DB11823
Ketanest S,,DB11823
Ketaved,,DB11823
Calcort,Shire,DB11921
Cortax,,DB11921
Decortil,,DB11921
Deflanil,,DB11921
MOAID,,DB11921
Xalcort,Beacon Pharmaceuticals Limited,DB11921
Zamen,,DB11921
Helleva,,DB11927
Vanihep,,DB11929
Noltec,,DB11964
Eudragit RL 100,,DB12031
Eudragit RL 12.5,,DB12031
Eudragit RL 30 D,,DB12031
Eudragit RL PO,,DB12031
Dermabond,"Ethicon US, LLC.",DB12040
Indermil,Connexicon Medical Ltd,DB12040
Liquiband,,DB12040
Octylseal,"Medline Industries, Inc.",DB12040
Prurisol,,DB12187
HuMax-EGFR,,DB12202
HuMax-EGFR-2F8,,DB12202
"HuMax-EGFR, 2F8",,DB12202
Arone,Edinburgh Pharmaceuticals (India),DB12243
Radicut,Mitsubishi Tanabe Pharma Corporation,DB12243
Fasinex,,DB12245
Debrase,,DB12249
Uroleap,,DB12319
