id,name,organism,known_action,position,parent_key,inhibition-strength,induction-strength
BE0002433,Cytochrome P450 1A2,Humans,no,1,DB11511,unknown,
BE0003543,Cytochrome P450 1A1,Humans,unknown,2,DB11511,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11529,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11554,unknown,
BE0002793,Cytochrome P450 2C9,Humans,no,3,DB11560,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB11560,,weak
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB11567,,unknown
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB11568,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB11574,unknown,
BE0002362,Cytochrome P450 3A5,Humans,unknown,4,DB11574,unknown,
BE0003612,Cytochrome P450 3A7,Humans,unknown,5,DB11574,unknown,
BE0003550,Cytochrome P450 3A43,Humans,unknown,6,DB11574,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB11575,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB11581,moderate,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB11586,,weak
BE0002362,Cytochrome P450 3A5,Humans,no,3,DB11586,,weak
BE0003336,Cytochrome P450 2A6,Humans,no,4,DB11586,,
BE0003549,Cytochrome P450 2B6,Humans,no,5,DB11586,,
BE0002793,Cytochrome P450 2C9,Humans,no,6,DB11586,,
BE0003536,Cytochrome P450 2C19,Humans,no,7,DB11586,,
BE0002363,Cytochrome P450 2D6,Humans,no,8,DB11586,moderate,
BE0000648,"Glutathione reductase, mitochondrial",Humans,unknown,6,DB11590,,unknown
BE0000816,Glutathione peroxidase 1,Humans,unknown,7,DB11590,,
BE0004453,"Superoxide dismutase [Mn], mitochondrial",Humans,unknown,8,DB11590,,unknown
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,2,DB11605,,unknown
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB11611,unknown,
BE0003549,Cytochrome P450 2B6,Humans,no,1,DB11613,,
BE0002887,Cytochrome P450 2C8,Humans,no,2,DB11613,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB11613,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11614,,
BE0002793,Cytochrome P450 2C9,Humans,no,2,DB11614,,
BE0003536,Cytochrome P450 2C19,Humans,no,3,DB11614,,
BE0002363,Cytochrome P450 2D6,Humans,no,4,DB11614,,
BE0002638,Cytochrome P450 3A4,Humans,no,7,DB11619,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,1,DB11632,,unknown
BE0002887,Cytochrome P450 2C8,Humans,unknown,2,DB11632,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB11633,moderate,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB11633,moderate,
BE0002887,Cytochrome P450 2C8,Humans,unknown,3,DB11633,unknown,unknown
BE0002793,Cytochrome P450 2C9,Humans,unknown,4,DB11633,unknown,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,5,DB11633,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,6,DB11633,unknown,
BE0003549,Cytochrome P450 2B6,Humans,unknown,7,DB11633,,weak
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,8,DB11633,unknown,
BE0003682,UDP-glucuronosyltransferase 1-8,Humans,unknown,9,DB11633,unknown,
BE0004727,Leukotriene-B(4) omega-hydroxylase 1,Humans,unknown,2,DB11635,,
BE0002638,Cytochrome P450 3A4,Humans,no,13,DB11635,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11636,,
BE0009325,Deazaflavin-dependent nitroreductase,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),yes,1,DB11637,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB11637,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,no,191,DB11638,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,no,192,DB11638,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,194,DB11638,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,195,DB11638,weak,
BE0003608,Arylamine N-acetyltransferase 1,Humans,unknown,1,DB11640,,
BE0003607,Arylamine N-acetyltransferase 2,Humans,unknown,2,DB11640,,
BE0002638,Cytochrome P450 3A4,Humans,no,5,DB11641,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,1,DB11642,moderate,
BE0002433,Cytochrome P450 1A2,Humans,unknown,3,DB11642,,unknown
BE0003549,Cytochrome P450 2B6,Humans,unknown,4,DB11642,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,5,DB11642,,unknown
BE0002887,Cytochrome P450 2C8,Humans,unknown,6,DB11652,,
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,7,DB11652,,
BE0000511,Receptor tyrosine-protein kinase erbB-2,Humans,unknown,8,DB11652,unknown,
BE0002793,Cytochrome P450 2C9,Humans,no,6,DB11672,strong,
BE0002638,Cytochrome P450 3A4,Humans,unknown,7,DB11672,strong,
BE0003549,Cytochrome P450 2B6,Humans,unknown,8,DB11672,moderate,
BE0002433,Cytochrome P450 1A2,Humans,unknown,9,DB11672,moderate,
BE0002363,Cytochrome P450 2D6,Humans,unknown,10,DB11672,moderate,
BE0002281,Glutathione S-transferase A1,Humans,unknown,11,DB11672,strong,
BE0000807,Glutathione S-transferase Mu 1,Humans,unknown,12,DB11672,strong,
BE0000814,Glutathione S-transferase P,Humans,unknown,13,DB11672,strong,
BE0003536,Cytochrome P450 2C19,Humans,yes,1,DB11689,,
BE0002638,Cytochrome P450 3A4,Humans,yes,2,DB11689,,
BE0002793,Cytochrome P450 2C9,Humans,yes,3,DB11689,,
BE0002433,Cytochrome P450 1A2,Humans,yes,4,DB11689,,
BE0002887,Cytochrome P450 2C8,Humans,yes,5,DB11689,,
BE0003533,Cytochrome P450 2E1,Humans,yes,6,DB11689,,
BE0002362,Cytochrome P450 3A5,Humans,yes,7,DB11689,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,yes,9,DB11689,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,unknown,10,DB11689,,
BE0004866,Cytochrome P450 3A Subfamily,Humans,no,1,DB11691,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,no,2,DB11691,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB11703,weak,
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB11703,weak,
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,4,DB11703,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11712,,
BE0002362,Cytochrome P450 3A5,Humans,no,2,DB11712,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB11718,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,2,DB11718,,
BE0002363,Cytochrome P450 2D6,Humans,no,3,DB11718,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB11730,strong,
BE0002363,Cytochrome P450 2D6,Humans,no,7,DB11732,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB11737,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,3,DB11737,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,4,DB11737,,weak
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11742,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11750,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB11750,,unknown
BE0002638,Cytochrome P450 3A4,Humans,no,9,DB11752,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11753,unknown,strong
BE0003536,Cytochrome P450 2C19,Humans,no,2,DB11753,unknown,strong
BE0003549,Cytochrome P450 2B6,Humans,no,3,DB11753,unknown,unknown
BE0002887,Cytochrome P450 2C8,Humans,no,4,DB11753,unknown,unknown
BE0002793,Cytochrome P450 2C9,Humans,no,5,DB11753,unknown,unknown
BE0002433,Cytochrome P450 1A2,Humans,no,16,DB11753,unknown,
BE0003543,Cytochrome P450 1A1,Humans,unknown,1,DB11757,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB11757,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB11757,,
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,4,DB11757,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,5,DB11757,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,6,DB11757,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,7,DB11757,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,8,DB11757,,
BE0003611,Cytochrome P450 2C18,Humans,unknown,9,DB11757,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,10,DB11757,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB11761,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB11761,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11767,weak,weak
BE0002363,Cytochrome P450 2D6,Humans,no,1,DB11770,,
BE0002433,Cytochrome P450 1A2,Humans,no,1,DB11774,moderate,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11779,strong,
BE0002363,Cytochrome P450 2D6,Humans,no,1,DB11785,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB11791,,
BE0003539,Aldehyde oxidase,Humans,unknown,2,DB11791,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,7,DB11791,unknown,
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,1,DB11792,,
BE0004740,Carboxylesterase,Humans,yes,3,DB11793,,
BE0000972,Beta-glucuronidase,Humans,yes,4,DB11793,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB11799,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,4,DB11799,,
BE0004865,"POU domain, class 2, transcription factor 2",Humans,unknown,5,DB11799,unknown,
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,6,DB11799,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11805,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB11817,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,2,DB11823,,weak
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB11823,,weak
BE0003536,Cytochrome P450 2C19,Humans,unknown,4,DB11823,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,5,DB11823,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,no,1,DB11827,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,no,2,DB11827,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,7,DB11827,weak,
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,no,8,DB11827,weak,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB11828,,
BE0003606,Dimethylaniline monooxygenase [N-oxide-forming] 3,Humans,unknown,2,DB11828,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB11837,weak,
BE0003549,Cytochrome P450 2B6,Humans,unknown,4,DB11837,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,5,DB11837,weak,
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,unknown,6,DB11837,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,7,DB11837,,
BE0009343,UDP-glucuronosyltransferase 2B10,Humans,unknown,8,DB11837,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,9,DB11837,weak,
BE0002433,Cytochrome P450 1A2,Humans,unknown,10,DB11837,moderate,
BE0003536,Cytochrome P450 2C19,Humans,unknown,11,DB11837,weak,
BE0003533,Cytochrome P450 2E1,Humans,unknown,12,DB11837,unknown,
BE0008629,UDP-glucuronosyltransferase 1A1,Humans,unknown,13,DB11837,unknown,
BE0002363,Cytochrome P450 2D6,Humans,no,1,DB11855,,
BE0000747,Aldose reductase,Humans,unknown,2,DB11859,,
BE0002433,Cytochrome P450 1A2,Humans,no,1,DB11892,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB11901,,strong
BE0002887,Cytochrome P450 2C8,Humans,unknown,3,DB11901,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,4,DB11901,,strong
BE0002793,Cytochrome P450 2C9,Humans,unknown,5,DB11901,,weak
BE0002363,Cytochrome P450 2D6,Humans,no,2,DB11915,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB11915,,
BE0002362,Cytochrome P450 3A5,Humans,no,4,DB11915,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11919,,
BE0002638,Cytochrome P450 3A4,Humans,yes,1,DB11921,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB11921,,unknown
BE0009868,Very long-chain acyl-CoA synthetase,Humans,yes,2,DB11936,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,6,DB11936,,
BE0000350,"Acetyl-coenzyme A synthetase, cytoplasmic",Humans,yes,7,DB11936,,
BE0009503,NUAK family SNF1-like kinase 2,Humans,unknown,8,DB11936,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB11942,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,1,DB11943,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,no,2,DB11943,,
BE0004696,UDP-glucuronosyltransferase 2B15,Humans,no,3,DB11943,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,6,DB11943,,weak
BE0002793,Cytochrome P450 2C9,Humans,unknown,7,DB11943,,weak
BE0002638,Cytochrome P450 3A4,Humans,unknown,8,DB11943,,weak
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB11951,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB11951,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,3,DB11951,,unknown
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,5,DB11951,weak,unknown
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11952,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11960,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,1,DB11963,strong,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB11963,,
BE0002793,Cytochrome P450 2C9,Humans,no,4,DB11963,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,5,DB11963,unknown,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,1,DB11967,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB11967,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,3,DB11967,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB11978,,
BE0002887,Cytochrome P450 2C8,Humans,no,3,DB11978,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,no,4,DB11978,,
BE0004866,Cytochrome P450 3A Subfamily,Humans,yes,1,DB11979,,
BE0002363,Cytochrome P450 2D6,Humans,yes,2,DB11979,,
BE0002887,Cytochrome P450 2C8,Humans,yes,3,DB11979,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB11986,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,2,DB11995,,weak
BE0002793,Cytochrome P450 2C9,Humans,unknown,3,DB11995,,weak
BE0002638,Cytochrome P450 3A4,Humans,unknown,10,DB12001,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,11,DB12001,unknown,
BE0003549,Cytochrome P450 2B6,Humans,unknown,12,DB12001,unknown,
BE0002887,Cytochrome P450 2C8,Humans,unknown,13,DB12001,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,14,DB12001,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,15,DB12001,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,301,DB12010,unknown,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,304,DB12010,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB12015,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,3,DB12015,,unknown
BE0002887,Cytochrome P450 2C8,Humans,unknown,4,DB12015,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,5,DB12015,unknown,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,2,DB12020,,
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,unknown,3,DB12020,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12026,,
BE0002433,Cytochrome P450 1A2,Humans,no,2,DB12026,,
BE0002887,Cytochrome P450 2C8,Humans,no,3,DB12026,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,1,DB12070,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,no,2,DB12070,,
BE0002363,Cytochrome P450 2D6,Humans,no,8,DB12070,,
BE0002887,Cytochrome P450 2C8,Humans,no,9,DB12070,unknown,
BE0003536,Cytochrome P450 2C19,Humans,no,10,DB12070,,moderate
BE0002793,Cytochrome P450 2C9,Humans,no,11,DB12070,,unknown
BE0003549,Cytochrome P450 2B6,Humans,no,12,DB12070,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,18,DB12070,unknown,
BE0002362,Cytochrome P450 3A5,Humans,unknown,19,DB12070,unknown,
BE0003612,Cytochrome P450 3A7,Humans,no,20,DB12070,unknown,
BE0003550,Cytochrome P450 3A43,Humans,unknown,21,DB12070,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12089,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12092,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB12093,,
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,2,DB12130,unknown,
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB12130,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,4,DB12130,,unknown
BE0002887,Cytochrome P450 2C8,Humans,unknown,5,DB12130,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,6,DB12130,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,unknown,7,DB12130,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12131,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB12141,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,1,DB12147,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB12147,,
BE0003074,Carbonyl reductase [NADPH] 1,Humans,unknown,2,DB12161,,
BE0004771,Carbonyl reductase [NADPH] 3,Humans,unknown,3,DB12161,,
BE0002363,Cytochrome P450 2D6,Humans,yes,4,DB12161,,
BE0002433,Cytochrome P450 1A2,Humans,yes,5,DB12161,,
BE0002362,Cytochrome P450 3A5,Humans,yes,6,DB12161,,
BE0002638,Cytochrome P450 3A4,Humans,yes,7,DB12161,,
BE0002363,Cytochrome P450 2D6,Humans,no,1,DB12212,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB12240,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB12245,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB12245,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB12245,unknown,
BE0003543,Cytochrome P450 1A1,Humans,unknown,5,DB12245,,
BE0001111,Cytochrome P450 1B1,Humans,unknown,6,DB12245,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,7,DB12245,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,8,DB12245,unknown,
BE0003336,Cytochrome P450 2A6,Humans,unknown,9,DB12245,unknown,
BE0002887,Cytochrome P450 2C8,Humans,unknown,10,DB12245,unknown,
BE0003549,Cytochrome P450 2B6,Humans,unknown,11,DB12245,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12266,unknown,
BE0002887,Cytochrome P450 2C8,Humans,no,6,DB12267,,
BE0002638,Cytochrome P450 3A4,Humans,no,7,DB12267,,
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,17,DB12267,,unknown
BE0002638,Cytochrome P450 3A4,Humans,no,8,DB12278,,
BE0003609,Dimethylaniline monooxygenase [N-oxide-forming] 1,Humans,unknown,9,DB12278,,
BE0003606,Dimethylaniline monooxygenase [N-oxide-forming] 3,Humans,unknown,10,DB12278,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB12301,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB12301,,
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,1,DB12307,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,6,DB12319,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB12329,,
BE0002198,Amine oxidase [flavin-containing] A,Humans,yes,2,DB12329,,
BE0002363,Cytochrome P450 2D6,Humans,yes,4,DB12332,moderate,
BE0002433,Cytochrome P450 1A2,Humans,yes,5,DB12332,weak,moderate
BE0002638,Cytochrome P450 3A4,Humans,yes,6,DB12332,weak,
BE0002362,Cytochrome P450 3A5,Humans,unknown,17,DB12332,unknown,
BE0003612,Cytochrome P450 3A7,Humans,unknown,18,DB12332,unknown,
BE0003550,Cytochrome P450 3A43,Humans,unknown,19,DB12332,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,20,DB12332,weak,
BE0002793,Cytochrome P450 2C9,Humans,unknown,21,DB12332,unknown,
BE0002887,Cytochrome P450 2C8,Humans,unknown,22,DB12332,weak,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,23,DB12332,weak,
BE0000048,Prothrombin,Humans,yes,4,DB12364,strong,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB12371,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,4,DB12371,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12391,unknown,
BE0002433,Cytochrome P450 1A2,Humans,no,1,DB12406,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,9,DB12457,weak,
BE0002793,Cytochrome P450 2C9,Humans,unknown,10,DB12457,,
BE0003539,Aldehyde oxidase,Humans,yes,2,DB12466,unknown,
BE0002204,Xanthine dehydrogenase/oxidase,Humans,yes,3,DB12466,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,4,DB12466,unknown,
BE0003533,Cytochrome P450 2E1,Humans,unknown,11,DB12466,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12474,,
BE0002793,Cytochrome P450 2C9,Humans,no,2,DB12474,,
BE0003536,Cytochrome P450 2C19,Humans,no,3,DB12474,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB12483,,
BE0002362,Cytochrome P450 3A5,Humans,no,4,DB12483,,
BE0003612,Cytochrome P450 3A7,Humans,no,5,DB12483,,
BE0003550,Cytochrome P450 3A43,Humans,no,6,DB12483,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12489,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,8,DB12500,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,9,DB12500,,
BE0003606,Dimethylaniline monooxygenase [N-oxide-forming] 3,Humans,unknown,10,DB12500,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,14,DB12500,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12515,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,1,DB12523,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12532,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB12537,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB12582,unknown,
BE0000600,Fatty aldehyde dehydrogenase,Humans,yes,6,DB12612,,
BE0000009,Alcohol dehydrogenase class-3,Humans,yes,7,DB12612,,
BE0003607,Arylamine N-acetyltransferase 2,Humans,unknown,8,DB12612,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,9,DB12612,,
BE0002196,Amine oxidase [flavin-containing] B,Humans,unknown,10,DB12612,,
BE0000126,Aldo-keto reductase family 1 member C1,Humans,unknown,11,DB12612,,
BE0000622,Aldo-keto reductase family 1 member C2,Humans,unknown,12,DB12612,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,13,DB12612,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12629,,
BE0009992,Carboxypeptidase A6,Humans,unknown,1,DB12668,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB12674,,
BE0002363,Cytochrome P450 2D6,Humans,no,2,DB12693,moderate,
BE0002363,Cytochrome P450 2D6,Humans,no,1,DB12752,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12781,,
BE0002887,Cytochrome P450 2C8,Humans,no,2,DB12781,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,3,DB12808,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,5,DB12808,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,6,DB12808,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,7,DB12808,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB12814,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB12825,,
BE0001739,Trypsin-1,Humans,no,1,DB12831,moderate,
BE0001529,Complement C1s subcomponent,Humans,no,2,DB12831,moderate,
BE0002093,Complement C1r subcomponent,Humans,no,3,DB12831,moderate,
BE0009336,A disintegrin and metalloproteinase with thrombospondin motifs 13,Humans,no,3,DB12872,,
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,5,DB12887,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,8,DB12887,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,4,DB12893,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12923,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB12941,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,2,DB12941,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB12945,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB12952,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB12978,weak,weak
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,unknown,2,DB12978,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,4,DB12978,unknown,unknown
