id,name,organism,known_action,position,parent_key
BE0000433,Glycine receptor subunit alpha-1,Humans,unknown,11,DB14011
BE0004857,Glycine receptor (alpha-1/beta),Humans,unknown,12,DB14011
BE0000414,Glycine receptor subunit alpha-3,Humans,unknown,13,DB14011
BE0002304,N-arachidonyl glycine receptor,Humans,unknown,14,DB14011
BE0005802,G-protein coupled receptor 55,Humans,unknown,15,DB14011
BE0000291,5-hydroxytryptamine receptor 1A,Humans,unknown,16,DB14011
BE0000451,5-hydroxytryptamine receptor 2A,Humans,unknown,17,DB14011
BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown,18,DB14011
BE0000420,Delta-type opioid receptor,Humans,unknown,19,DB14011
BE0000770,Mu-type opioid receptor,Humans,unknown,20,DB14011
BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,unknown,21,DB14011
BE0001023,Transient receptor potential cation channel subfamily V member 1,Humans,unknown,25,DB14011
BE0000483,Voltage-dependent T-type calcium channel subunit alpha-1G,Humans,unknown,26,DB14011
BE0000864,Voltage-dependent T-type calcium channel subunit alpha-1H,Humans,unknown,27,DB14011
BE0000012,Voltage-dependent T-type calcium channel subunit alpha-1I,Humans,unknown,28,DB14011
BE0001122,Transient receptor potential cation channel subfamily A member 1,Humans,unknown,29,DB14011
BE0001186,Transient receptor potential cation channel subfamily M member 8,Humans,unknown,30,DB14011
BE0009158,Transient receptor potential cation channel subfamily V member 2,Humans,unknown,31,DB14011
BE0003416,Transient receptor potential cation channel subfamily V member 3,Humans,unknown,32,DB14011
BE0009159,Transient receptor potential cation channel subfamily V member 4,Humans,unknown,33,DB14011
BE0002468,Voltage-dependent anion-selective channel protein 1,Humans,unknown,34,DB14011
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,35,DB14011
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,36,DB14011
BE0000069,"Acetyl-CoA acetyltransferase, mitochondrial",Humans,unknown,37,DB14011
BE0000344,"Steroid 17-alpha-hydroxylase/17,20 lyase",Humans,unknown,38,DB14011
BE0000574,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Humans,unknown,39,DB14011
BE0000648,"Glutathione reductase, mitochondrial",Humans,unknown,40,DB14011
BE0000816,Glutathione peroxidase 1,Humans,unknown,41,DB14011
BE0000693,"Indoleamine 2,3-dioxygenase 1",Humans,unknown,42,DB14011
BE0009154,Arylalkylamine N-acetyltransferase,Humans,unknown,43,DB14011
BE0001111,Cytochrome P450 1B1,Humans,unknown,44,DB14011
BE0002362,Cytochrome P450 3A5,Humans,unknown,45,DB14011
BE0002363,Cytochrome P450 2D6,Humans,unknown,46,DB14011
BE0002433,Cytochrome P450 1A2,Humans,unknown,47,DB14011
BE0003543,Cytochrome P450 1A1,Humans,unknown,48,DB14011
BE0003612,Cytochrome P450 3A7,Humans,unknown,49,DB14011
BE0001185,Quinone oxidoreductase,Humans,unknown,50,DB14011
BE0001207,Catalase,Humans,unknown,51,DB14011
BE0002194,Fatty-acid amide hydrolase 1,Humans,unknown,52,DB14011
BE0002390,Superoxide dismutase [Cu-Zn],Humans,unknown,53,DB14011
BE0009156,N-acylethanolamine-hydrolyzing acid amidase,Humans,unknown,54,DB14011
BE0009345,Fibroblast growth factor 23,Humans,yes,1,DB14012
BE0009347,Nuclear receptor subfamily 1 group D member 1,Humans,unknown,1,DB14013
BE0009348,Nuclear receptor subfamily 1 group D member 2,Humans,unknown,2,DB14013
BE0009348,Nuclear receptor subfamily 1 group D member 2,Humans,unknown,1,DB14014
BE0009347,Nuclear receptor subfamily 1 group D member 1,Humans,unknown,2,DB14014
BE0009359,Splicing factor 3B subunit 1,Humans,yes,1,DB14017
BE0000384,Neurokinin 1 receptor,Humans,yes,2,DB14019
BE0004797,GABA(A) Receptor,Humans,yes,1,DB14028
BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,yes,2,DB14028
BE0000803,Dihydropteroate synthase,Escherichia coli (strain K12),yes,1,DB14033
BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,unknown,1,DB14034
BE0009009,Calcitonin gene-related peptide type 1 receptor,Humans,unknown,1,DB14039
BE0001103,Calcitonin gene-related peptide 1,Humans,yes,1,DB14040
BE0002370,Calcitonin gene-related peptide 2,Humans,yes,2,DB14040
BE0001103,Calcitonin gene-related peptide 1,Humans,yes,1,DB14041
BE0002370,Calcitonin gene-related peptide 2,Humans,yes,2,DB14041
BE0001103,Calcitonin gene-related peptide 1,Humans,yes,1,DB14042
BE0002370,Calcitonin gene-related peptide 2,Humans,yes,2,DB14042
BE0004816,Potassium,Humans,yes,1,DB14048
BE0001023,Transient receptor potential cation channel subfamily V member 1,Humans,yes,1,DB14050
BE0009158,Transient receptor potential cation channel subfamily V member 2,Humans,yes,2,DB14050
BE0001122,Transient receptor potential cation channel subfamily A member 1,Humans,yes,3,DB14050
BE0009155,Sn1-specific diacylglycerol lipase alpha,Humans,unknown,4,DB14050
BE0009551,NAM/NAG peptide subunits of peptidoglycan,Gram positive bacteria,yes,1,DB14051
BE0009551,NAM/NAG peptide subunits of peptidoglycan,Gram positive bacteria,yes,1,DB14052
BE0009553,Inositol phosphorylceramide synthase,Yeast,yes,1,DB14058
BE0009550,Cyclooxygenase 2,Canis lupus familiaris,yes,1,DB14059
BE0009554,Nuclear factor NF-kappa-B complex,Humans,yes,2,DB14059
BE0009550,Cyclooxygenase 2,Canis lupus familiaris,yes,1,DB14060
BE0001032,P-glycoprotein 1,Humans,yes,1,DB14061
BE0001032,P-glycoprotein 1,Humans,yes,1,DB14062
BE0001032,P-glycoprotein 1,Humans,yes,1,DB14063
BE0001032,P-glycoprotein 1,Humans,yes,1,DB14064
BE0001032,P-glycoprotein 1,Humans,yes,1,DB14065
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB14066
BE0002369,ATP-binding cassette sub-family B member 5,Humans,unknown,1,DB14067
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB14067
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB14068
BE0001032,P-glycoprotein 1,Humans,yes,1,DB14069
BE0001032,P-glycoprotein 1,Humans,yes,1,DB14070
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB14071
BE0001032,P-glycoprotein 1,Humans,yes,1,DB14072
BE0009570,Odorant binding protein,Anopheles gambiae,yes,1,DB14074
BE0004814,Mercury,Humans,unknown,1,DB14089
BE0004813,Arsenic,Humans,unknown,2,DB14089
BE0004136,Reverse transcriptase/RNaseH,Human immunodeficiency virus 1,yes,10,DB14126
BE0009677,Reverse transcriptase,HBV,yes,11,DB14126
BE0009678,DNA polymerase,Human herpesvirus 2 (strain 186),yes,12,DB14126
BE0000924,Adenosine receptor A2a,Humans,yes,1,DB14132
BE0000770,Mu-type opioid receptor,Humans,yes,1,DB14146
BE0000420,Delta-type opioid receptor,Humans,unknown,2,DB14146
BE0000632,Kappa-type opioid receptor,Humans,unknown,3,DB14146
BE0000756,Dopamine D2 receptor,Humans,yes,1,DB14185
BE0000291,5-hydroxytryptamine receptor 1A,Humans,yes,2,DB14185
BE0000451,5-hydroxytryptamine receptor 2A,Humans,yes,3,DB14185
BE0000797,5-hydroxytryptamine receptor 1B,Humans,unknown,6,DB14185
BE0000659,5-hydroxytryptamine receptor 1D,Humans,unknown,7,DB14185
BE0000476,5-hydroxytryptamine receptor 1E,Humans,unknown,8,DB14185
BE0000020,Dopamine D1 receptor,Humans,unknown,9,DB14185
BE0000145,Dopamine D5 receptor,Humans,unknown,10,DB14185
BE0000581,Dopamine D3 receptor,Humans,unknown,11,DB14185
BE0000389,Dopamine D4 receptor,Humans,unknown,12,DB14185
BE0000533,5-hydroxytryptamine receptor 2C,Humans,unknown,13,DB14185
BE0000311,5-hydroxytryptamine receptor 3A,Humans,unknown,14,DB14185
BE0000945,5-hydroxytryptamine receptor 6,Humans,unknown,15,DB14185
BE0000650,5-hydroxytryptamine receptor 7,Humans,unknown,16,DB14185
BE0000442,Histamine H1 receptor,Humans,no,17,DB14185
BE0000501,Alpha-1A adrenergic receptor,Humans,no,18,DB14185
BE0000575,Alpha-1B adrenergic receptor,Humans,no,19,DB14185
BE0000289,Alpha-2A adrenergic receptor,Humans,no,20,DB14185
BE0000572,Alpha-2B adrenergic receptor,Humans,no,21,DB14185
BE0000342,Alpha-2C adrenergic receptor,Humans,no,22,DB14185
BE0000092,Muscarinic acetylcholine receptor M1,Humans,no,23,DB14185
BE0000560,Muscarinic acetylcholine receptor M2,Humans,no,24,DB14185
BE0000045,Muscarinic acetylcholine receptor M3,Humans,no,25,DB14185
BE0000405,Muscarinic acetylcholine receptor M4,Humans,no,26,DB14185
BE0000247,Muscarinic acetylcholine receptor M5,Humans,no,27,DB14185
BE0000509,Extracellular calcium-sensing receptor,Humans,yes,4,DB14481
BE0002109,Calreticulin,Humans,no,5,DB14481
BE0008691,Calcium and integrin-binding protein 1,Humans,unknown,6,DB14481
BE0005812,Programmed cell death protein 6,Humans,unknown,7,DB14481
BE0008692,Sorcin,Humans,unknown,8,DB14481
BE0008693,Calcineurin B homologous protein 1,Humans,unknown,9,DB14481
BE0002145,SPARC,Humans,no,10,DB14481
BE0001011,Calnexin,Humans,no,11,DB14481
BE0008694,Fibrillin-2,Humans,no,12,DB14481
BE0001177,Protein S100-B,Humans,no,13,DB14481
BE0008695,Calsequestrin-2,Humans,no,14,DB14481
BE0005259,Regucalcin,Humans,no,15,DB14481
BE0008696,Peflin,Humans,no,16,DB14481
BE0002950,Protein S100-A6,Humans,unknown,17,DB14481
BE0008697,Translationally-controlled tumor protein,Humans,no,18,DB14481
BE0008698,Calcium and integrin-binding family member 2,Humans,unknown,19,DB14481
BE0000885,Protein S100-A13,Humans,no,20,DB14481
BE0008699,Calsequestrin-1,Humans,no,21,DB14481
BE0008700,Nucleobindin-1,Humans,unknown,22,DB14481
BE0008701,Nucleobindin-2,Humans,unknown,23,DB14481
BE0000418,Calmodulin,Humans,unknown,24,DB14481
BE0008702,Fibrillin-3,Humans,unknown,25,DB14481
BE0008703,Grancalcin,Humans,unknown,26,DB14481
BE0008704,Calcium-dependent secretion activator 1,Humans,unknown,27,DB14481
BE0008705,Calmodulin-2,Humans,unknown,28,DB14481
BE0008706,Calmodulin-3,Humans,unknown,29,DB14481
BE0008707,Protein S100-A16,Humans,unknown,30,DB14481
BE0008708,Calretinin,Humans,unknown,31,DB14481
BE0008709,Calcyphosin,Humans,unknown,32,DB14481
BE0008710,Calcium-dependent secretion activator 2,Humans,unknown,33,DB14481
BE0008711,Calreticulin-3,Humans,unknown,34,DB14481
BE0005274,Neurexin-1,Humans,unknown,35,DB14481
BE0004557,Neuronal calcium sensor 1,Humans,unknown,36,DB14481
BE0005831,B1 bradykinin receptor,Humans,unknown,1,DB14487
BE0001145,Methylated-DNA--protein-cysteine methyltransferase,Humans,unknown,2,DB14487
BE0001683,Fructose-bisphosphate aldolase A,Humans,unknown,3,DB14487
BE0004528,Elongation factor 1-alpha 1,Humans,unknown,4,DB14487
BE0005807,Alpha-enolase,Humans,unknown,5,DB14487
BE0000720,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",Humans,unknown,6,DB14487
BE0003106,Nucleoside diphosphate kinase A,Humans,unknown,7,DB14487
BE0002467,Protein disulfide-isomerase,Humans,unknown,8,DB14487
BE0008980,Protein disulfide-isomerase A3,Humans,unknown,9,DB14487
BE0005844,Peroxiredoxin-1,Humans,unknown,10,DB14487
BE0004590,Phosphoserine phosphatase,Humans,unknown,11,DB14487
BE0003844,Triosephosphate isomerase,Humans,unknown,12,DB14487
BE0004542,"Elongation factor Tu, mitochondrial",Humans,unknown,13,DB14487
BE0000123,Estrogen receptor alpha,Humans,unknown,14,DB14487
BE0000125,Interleukin-3,Humans,unknown,15,DB14487
BE0004779,Metallothionein-2,Humans,unknown,16,DB14487
BE0005815,Copper chaperone for superoxide dismutase,Humans,unknown,17,DB14487
BE0002365,Histone deacetylase 1,Humans,unknown,18,DB14487
BE0003523,Histone deacetylase 4,Humans,unknown,19,DB14487
BE0008954,DNA-3-methyladenine glycosylase,Humans,unknown,20,DB14487
BE0005833,Semenogelin-1,Humans,unknown,21,DB14487
BE0002390,Superoxide dismutase [Cu-Zn],Humans,unknown,22,DB14487
BE0001608,Histone deacetylase 8,Humans,unknown,23,DB14487
BE0005834,Apoptosis regulatory protein Siva,Humans,unknown,24,DB14487
BE0000433,Glycine receptor subunit alpha-1,Humans,unknown,25,DB14487
BE0001003,E3 ubiquitin-protein ligase Mdm2,Humans,unknown,26,DB14487
BE0003491,Insulin,Humans,unknown,27,DB14487
BE0005835,Utrophin,Humans,unknown,28,DB14487
BE0000187,Aspartoacylase,Humans,unknown,29,DB14487
BE0008955,Protein S100-A8,Humans,unknown,30,DB14487
BE0008993,Protein S100-A9,Humans,unknown,31,DB14487
BE0000058,Matrix metalloproteinase-9,Humans,unknown,32,DB14487
BE0008994,Tumor protein p73,Humans,unknown,33,DB14487
BE0003602,Protein S100-A2,Humans,unknown,34,DB14487
BE0003380,Cellular tumor antigen p53,Humans,unknown,35,DB14487
BE0005770,Metallothionein-3,Humans,unknown,36,DB14487
BE0005812,Programmed cell death protein 6,Humans,unknown,37,DB14487
BE0005538,DAN domain family member 5,Humans,unknown,38,DB14487
BE0004778,Metallothionein-1A,Humans,unknown,39,DB14487
BE0009047,Alpha-1B-glycoprotein,Humans,unknown,40,DB14487
BE0000910,Alpha-2-macroglobulin,Humans,unknown,41,DB14487
BE0001060,Angiotensinogen,Humans,unknown,42,DB14487
BE0009048,Alpha-2-HS-glycoprotein,Humans,unknown,43,DB14487
BE0001213,Serum amyloid P-component,Humans,unknown,44,DB14487
BE0003449,Apolipoprotein A-I,Humans,unknown,45,DB14487
BE0000922,Apolipoprotein A-II,Humans,unknown,46,DB14487
BE0009049,Apolipoprotein A-IV,Humans,unknown,47,DB14487
BE0005852,Apolipoprotein B receptor,Humans,unknown,48,DB14487
BE0001119,Apolipoprotein E,Humans,unknown,49,DB14487
BE0009069,Apolipoprotein L1,Humans,unknown,50,DB14487
BE0002095,Complement C1q subcomponent subunit B,Humans,unknown,51,DB14487
BE0002096,Complement C1q subcomponent subunit C,Humans,unknown,52,DB14487
BE0002093,Complement C1r subcomponent,Humans,unknown,53,DB14487
BE0001529,Complement C1s subcomponent,Humans,unknown,54,DB14487
BE0003455,Complement C3,Humans,unknown,55,DB14487
BE0004686,Complement C4-B,Humans,unknown,56,DB14487
BE0009050,C4b-binding protein alpha chain,Humans,unknown,57,DB14487
BE0009070,C4b-binding protein beta chain,Humans,unknown,58,DB14487
BE0000855,Complement C5,Humans,unknown,59,DB14487
BE0009071,Lys-63-specific deubiquitinase BRCC36,Humans,unknown,60,DB14487
BE0009072,Complement component C8 alpha chain,Humans,unknown,61,DB14487
BE0009051,Complement component C8 beta chain,Humans,unknown,62,DB14487
BE0003266,Complement component C8 gamma chain,Humans,unknown,63,DB14487
BE0001701,Complement factor B,Humans,unknown,64,DB14487
BE0009053,Complement factor H,Humans,unknown,65,DB14487
BE0009054,Complement factor I,Humans,unknown,66,DB14487
BE0009055,Clusterin,Humans,unknown,67,DB14487
BE0001140,Ceruloplasmin,Humans,unknown,68,DB14487
BE0003503,Carboxypeptidase N catalytic chain,Humans,unknown,69,DB14487
BE0003504,Carboxypeptidase N subunit 2,Humans,unknown,70,DB14487
BE0009073,Dermcidin,Humans,unknown,71,DB14487
BE0009074,Desmoplakin,Humans,unknown,72,DB14487
BE0004672,Coagulation factor XII,Humans,unknown,73,DB14487
BE0009075,Coagulation factor XIII B chain,Humans,unknown,74,DB14487
BE0000048,Prothrombin,Humans,unknown,75,DB14487
BE0009076,Ficolin-3,Humans,unknown,76,DB14487
BE0000538,Fibrinogen alpha chain,Humans,unknown,77,DB14487
BE0001180,Fibronectin,Humans,unknown,78,DB14487
BE0004161,Gelsolin,Humans,unknown,79,DB14487
BE0000130,Hemoglobin subunit alpha,Humans,unknown,80,DB14487
BE0000629,Hemoglobin subunit beta,Humans,unknown,81,DB14487
BE0009057,Haptoglobin-related protein,Humans,unknown,82,DB14487
BE0009077,Hornerin,Humans,unknown,83,DB14487
BE0009058,Insulin-like growth factor-binding protein complex acid labile subunit,Humans,unknown,84,DB14487
BE0005097,Ig alpha-1 chain C region,Humans,unknown,85,DB14487
BE0005098,Ig mu chain C region,Humans,unknown,86,DB14487
BE0009078,Immunoglobulin kappa variable 1-17,Humans,unknown,87,DB14487
BE0000616,Ig kappa chain V-III region GOL,Humans,unknown,88,DB14487
BE0009079,Immunoglobulin lambda variable 3-21,Humans,unknown,89,DB14487
BE0009080,Inter-alpha-trypsin inhibitor heavy chain H1,Humans,unknown,90,DB14487
BE0009060,Inter-alpha-trypsin inhibitor heavy chain H2,Humans,unknown,91,DB14487
BE0009081,Inter-alpha-trypsin inhibitor heavy chain H3,Humans,unknown,92,DB14487
BE0009082,Inter-alpha-trypsin inhibitor heavy chain H4,Humans,unknown,93,DB14487
BE0009083,Immunoglobulin J chain,Humans,unknown,94,DB14487
BE0009084,Junction plakoglobin,Humans,unknown,95,DB14487
BE0002440,Plasma kallikrein,Humans,unknown,96,DB14487
BE0001017,Kininogen-1,Humans,unknown,97,DB14487
BE0009061,"Keratin, type II cytoskeletal 1",Humans,unknown,98,DB14487
BE0009062,"Keratin, type I cytoskeletal 10",Humans,unknown,99,DB14487
BE0009085,"Keratin, type I cytoskeletal 14",Humans,unknown,100,DB14487
BE0009086,"Keratin, type I cytoskeletal 16",Humans,unknown,101,DB14487
BE0009063,"Keratin, type II cytoskeletal 2 epidermal",Humans,unknown,102,DB14487
BE0009087,"Keratin, type II cytoskeletal 5",Humans,unknown,103,DB14487
BE0009088,"Keratin, type II cytoskeletal 6A",Humans,unknown,104,DB14487
BE0009064,"Keratin, type I cytoskeletal 9",Humans,unknown,105,DB14487
BE0003663,Alpha-1-acid glycoprotein 2,Humans,unknown,106,DB14487
BE0004613,N-acetylmuramoyl-L-alanine amidase,Humans,unknown,107,DB14487
BE0000930,Serum paraoxonase/arylesterase 1,Humans,unknown,108,DB14487
BE0009089,Pregnancy zone protein,Humans,unknown,109,DB14487
BE0003756,Protein S100-A7,Humans,unknown,110,DB14487
BE0005533,Selenoprotein P,Humans,unknown,111,DB14487
BE0000952,Alpha-1-antitrypsin,Humans,unknown,112,DB14487
BE0009090,Alpha-1-antichymotrypsin,Humans,unknown,113,DB14487
BE0009067,Kallistatin,Humans,unknown,114,DB14487
BE0000209,Corticosteroid-binding globulin,Humans,unknown,115,DB14487
BE0000775,Heparin cofactor 2,Humans,unknown,116,DB14487
BE0000685,Sex hormone-binding globulin,Humans,unknown,117,DB14487
BE0000510,Serotransferrin,Humans,unknown,118,DB14487
BE0000337,Transthyretin,Humans,unknown,119,DB14487
BE0001068,Vitronectin,Humans,unknown,120,DB14487
BE0009092,Amyloid-like protein 1,Humans,unknown,121,DB14487
BE0009093,Amyloid-like protein 2,Humans,unknown,122,DB14487
BE0003392,Amyloid beta A4 protein,Humans,unknown,123,DB14487
BE0001717,Poly [ADP-ribose] polymerase 1,Humans,unknown,124,DB14487
BE0008725,Transferrin receptor protein 1,Humans,unknown,1,DB14488
BE0002217,Egl nine homolog 1,Humans,unknown,2,DB14488
BE0001608,Histone deacetylase 8,Humans,unknown,3,DB14488
BE0008990,Alpha-hemoglobin-stabilizing protein,Humans,unknown,4,DB14488
BE0000130,Hemoglobin subunit alpha,Humans,unknown,5,DB14488
BE0008991,"Frataxin, mitochondrial",Humans,unknown,6,DB14488
BE0000399,Ferritin heavy chain,Humans,unknown,7,DB14488
BE0009013,Flap endonuclease 1,Humans,unknown,8,DB14488
BE0003175,Endonuclease 8-like 1,Humans,unknown,9,DB14488
BE0005817,Endonuclease 8-like 2,Humans,unknown,10,DB14488
BE0000113,DNA polymerase beta,Humans,unknown,11,DB14488
BE0001140,Ceruloplasmin,Humans,unknown,12,DB14488
BE0000510,Serotransferrin,Humans,unknown,13,DB14488
BE0008725,Transferrin receptor protein 1,Humans,unknown,1,DB14489
BE0002217,Egl nine homolog 1,Humans,unknown,2,DB14489
BE0001608,Histone deacetylase 8,Humans,unknown,3,DB14489
BE0008990,Alpha-hemoglobin-stabilizing protein,Humans,unknown,4,DB14489
BE0000130,Hemoglobin subunit alpha,Humans,unknown,5,DB14489
BE0008991,"Frataxin, mitochondrial",Humans,unknown,6,DB14489
BE0000399,Ferritin heavy chain,Humans,unknown,7,DB14489
BE0009013,Flap endonuclease 1,Humans,unknown,8,DB14489
BE0003175,Endonuclease 8-like 1,Humans,unknown,9,DB14489
BE0005817,Endonuclease 8-like 2,Humans,unknown,10,DB14489
BE0000113,DNA polymerase beta,Humans,unknown,11,DB14489
BE0001140,Ceruloplasmin,Humans,unknown,12,DB14489
BE0000510,Serotransferrin,Humans,unknown,13,DB14489
BE0008725,Transferrin receptor protein 1,Humans,unknown,1,DB14490
BE0002217,Egl nine homolog 1,Humans,unknown,2,DB14490
BE0001608,Histone deacetylase 8,Humans,unknown,3,DB14490
