manufacturer,generic,url,drugbank-id
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00929
Daiichi sankyo inc,false,,DB00930
Medpointe pharmaceuticals medpointe healthcare inc,false,,DB00931
Boehringer ingelheim pharmaceuticals inc,false,,DB00932
Novartis pharmaceuticals corp,false,,DB00933
Novartis pharmaceuticals corp,false,,DB00934
American therapeutics inc,true,,DB00934
Mylan pharmaceuticals inc,true,,DB00934
Watson laboratories inc,true,,DB00934
Schering plough healthcare products inc,false,,DB00935
Johnson and johnson group consumer companies,false,,DB00935
Sanofi aventis us llc,false,,DB00937
Watson pharmaceuticals,false,,DB00937
3m pharmaceuticals inc,false,,DB00937
Corepharma llc,true,,DB00937
Sandoz inc,true,,DB00937
Teva pharmaceuticals usa inc,true,,DB00937
Tg united labs llc,true,,DB00937
Ucb inc,true,,DB00937
Watson laboratories inc,true,,DB00937
Glaxosmithkline,false,,DB00938
Glaxo group ltd dba glaxosmithkline,false,,DB00938
Quantum pharmics ltd,false,,DB00939
American therapeutics inc,true,,DB00939
Barr laboratories inc,true,,DB00939
Mylan pharmaceuticals inc,true,,DB00939
Par pharmaceutical inc,true,,DB00939
Sandoz inc,true,,DB00939
Usl pharma inc,true,,DB00939
Vitarine pharmaceuticals inc,true,,DB00939
Watson laboratories inc,true,,DB00939
Parke davis div warner lambert co,false,,DB00939
Shire development inc,false,,DB00940
Medpointe pharmaceuticals medpointe healthcare inc,false,,DB00941
Eli lilly and co,false,,DB00942
Hoffmann la roche inc,false,,DB00943
Bayer healthcare llc,false,,DB00945
Organon usa inc,false,,DB00946
Astrazeneca pharmaceuticals lp,false,,DB00947
Bayer pharmaceuticals corp,false,,DB00948
Meda pharmaceuticals inc,false,,DB00949
Sanofi aventis us llc,false,,DB00950
Barr laboratories inc,true,,DB00950
Dr reddys laboratories ltd,true,,DB00950
Mylan pharmaceuticals inc,true,,DB00950
Teva pharmaceuticals usa inc,true,,DB00950
Sanofi-Aventis,false,,DB00950
Sandoz canada inc,true,,DB00951
Sandoz inc,false,,DB00951
Hoffmann la roche inc,false,,DB00951
Carolina medical products co,true,,DB00951
Mikart inc,true,,DB00951
Lannett co inc,false,,DB00951
Dow pharmaceutical corp sub dow chemical co,false,,DB00951
Medpointe pharmaceuticals medpointe healthcare inc,false,,DB00951
Novartis pharmaceuticals corp,false,,DB00951
Barr laboratories inc,true,,DB00951
Duramed pharmaceuticals inc sub barr laboratories inc,true,,DB00951
Halsey drug co inc,true,,DB00951
Impax laboratories inc,true,,DB00951
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00951
Eli lilly and co,true,,DB00951
Mk laboratories inc,true,,DB00951
Mutual pharmaceutical co inc,true,,DB00951
Nexgen pharma inc,true,,DB00951
Panray corp sub ormont drug and chemical co inc,true,,DB00951
L perrigo co,true,,DB00951
Pharmavite pharmaceuticals,true,,DB00951
Phoenix laboratories inc,true,,DB00951
Purepac pharmaceutical co,true,,DB00951
Watson laboratories inc,true,,DB00951
West ward pharmaceutical corp,true,,DB00951
Whiteworth towne paulsen inc,true,,DB00951
Bristol myers squibb co,false,,DB00951
Everylife,false,,DB00951
Glaxosmithkline,false,,DB00952
Paddock laboratories inc,false,,DB00952
Roxane laboratories inc,false,,DB00952
Sandoz inc,false,,DB00952
Teva pharmaceuticals usa,false,,DB00952
Merck and co inc,false,,DB00953
Lilly research laboratories,false,,DB00954
Schering corp sub schering plough corp,false,,DB00955
App pharmaceuticals llc,true,,DB00958
Bedford laboratories div ben venue laboratories inc,true,,DB00958
Hospira inc,true,,DB00958
Pliva inc,true,,DB00958
Sandoz inc,true,,DB00958
Watson laboratories inc,true,,DB00958
Watson laboratories,true,,DB00958
Bristol myers squibb co pharmaceutical research institute,false,,DB00958
Akorn inc,true,,DB00958
Bedford laboratories,true,,DB00958
Bioniche pharma usa llc,true,,DB00958
Ebewe pharma ges mbh nfg kg,true,,DB00958
Fresenius kabi oncology plc,true,,DB00958
Pharmachemie bv,true,,DB00958
Pliva lachema as,true,,DB00958
Spectrum pharmaceuticals inc,true,,DB00958
Sun pharma global inc,true,,DB00958
Teva parenteral medicines inc,true,,DB00958
Bristol myers squibb co,false,,DB00958
Pharmacia and upjohn co,false,,DB00959
Cadista pharmaceuticals inc,true,,DB00959
Duramed pharmaceuticals inc sub barr laboratories inc,true,,DB00959
Heather drug co inc,true,,DB00959
Par pharmaceutical inc,true,,DB00959
Sandoz inc,true,,DB00959
Vintage pharmaceuticals inc,true,,DB00959
Watson laboratories inc,true,,DB00959
Abbott laboratories hosp products div,false,,DB00959
Hemopharm usa corp,false,,DB00959
Hospira inc,false,,DB00959
Elkins sinn div ah robins co inc,false,,DB00959
Organon usa inc,false,,DB00959
Abraxis pharmaceutical products,true,,DB00959
App pharmaceuticals llc,true,,DB00959
Bedford laboratories,true,,DB00959
International medication systems ltd,true,,DB00959
Teva parenteral medicines inc,true,,DB00959
Genpharm pharmaceuticals inc,true,,DB00960
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00960
Mutual pharmaceutical co inc,true,,DB00960
Mylan pharmaceuticals inc,true,,DB00960
Nostrum laboratories inc,true,,DB00960
Purepac pharmaceutical co,true,,DB00960
Sandoz inc,true,,DB00960
Teva pharmaceuticals usa inc,true,,DB00960
Watson laboratories inc,true,,DB00960
Novartis pharmaceuticals corp,false,,DB00960
Solvay pharmaceuticals,false,,DB00961
Eastman kodak co,false,,DB00961
Hospira inc,false,,DB00961
Novocol pharmaceutical inc,false,,DB00961
Graham chemical co,true,,DB00961
International medication system,true,,DB00961
Watson laboratories inc,true,,DB00961
App pharmaceuticals llc,false,,DB00961
Dentsply pharmaceutical,false,,DB00961
Deproco inc,false,,DB00961
King pharmaceuticals research and development inc sub king pharmaceuticals inc,false,,DB00962
Aurobindo pharma ltd,true,,DB00962
Cipla ltd,true,,DB00962
Mylan pharmaceuticals inc,true,,DB00962
Orchid healthcare div orchid chemicals and pharmaceuticals ltd,true,,DB00962
Roxane laboratories inc,true,,DB00962
Sandoz inc,true,,DB00962
Teva pharmaceuticals usa,true,,DB00962
Unichem laboratories ltd,true,,DB00962
Upsher smith laboratories inc,true,,DB00962
West ward pharmaceutical corp,true,,DB00962
Ista pharmaceuticals,false,,DB00963
Akorn inc,true,,DB00964
Alcon laboratories inc,false,,DB00964
Guerbet llc,false,,DB00965
Boehringer ingelheim,false,,DB00966
Schering corp,false,,DB00967
Doctor reddys laboratories ltd,true,,DB00967
Schering plough corp,false,,DB00967
Orchid healthcare,true,,DB00967
Prometheus laboratories inc,false,,DB00969
Lundbeck inc,false,,DB00970
Bedford laboratories div ben venue laboratories inc,true,,DB00970
Allergan herbert div allergan inc,false,,DB00971
Actavis mid atlantic llc,true,,DB00971
Ivax pharmaceuticals inc,true,,DB00971
Perrigo new york inc,true,,DB00971
Taro pharmaceuticals usa inc,true,,DB00971
Wockhardt eu operations (swiss) ag,true,,DB00971
Chattem inc,false,,DB00971
Apotex inc richmond hill,true,,DB00972
Sun pharma global fze,true,,DB00972
Meda pharmaceuticals inc,false,,DB00972
Meda pharmaceuticals meda pharmaceuticals inc,false,,DB00972
Apotex inc,true,,DB00972
Meda pharmaceuticals,false,,DB00972
Msp singapore co llc,false,,DB00973
Graceway pharmaceuticals llc,false,,DB00974
Watson laboratories inc,false,,DB00974
3m pharmaceuticals inc,false,,DB00974
App pharmaceuticals llc,true,,DB00975
Baxter healthcare corp anesthesia and critical care,true,,DB00975
Bedford laboratories div ben venue laboratories inc,true,,DB00975
Claris lifesciences ltd,true,,DB00975
Hospira inc,true,,DB00975
Teva parenteral medicines inc,true,,DB00975
Boehringer ingelheim pharmaceuticals inc,false,,DB00975
Actavis totowa llc,true,,DB00975
Barr laboratories inc,true,,DB00975
Glenmark generics inc usa,true,,DB00975
Impax laboratories inc,true,,DB00975
Lannett holdings inc,true,,DB00975
Murty pharmaceuticals inc,true,,DB00975
Purepac pharmaceutical co,true,,DB00975
Sandoz inc,true,,DB00975
Watson laboratories inc,true,,DB00975
Zydus pharmaceuticals usa inc,true,,DB00975
"Boehringer Ingelheim Pharmaceuticals, Inc",false,,DB00975
Schering corp sub schering plough corp,false,,DB00977
Pharmacia and upjohn co,false,,DB00977
Organon usa inc,false,,DB00977
Pharmacia corp,false,,DB00978
Akorn inc,false,,DB00979
Alcon laboratories inc,false,,DB00979
Alcon universal ltd,true,,DB00979
Sola barnes hind,true,,DB00979
Bausch and lomb pharmaceuticals inc,false,,DB00979
Pharmafair inc,false,,DB00979
Takeda global research development center inc,false,,DB00980
Novartis pharmaceuticals corp,false,,DB00983
Dey pharma lp,false,,DB00983
Organon usa inc,false,,DB00984
Abraxis pharmaceutical products,true,,DB00984
Akorn inc,true,,DB00984
Watson laboratories inc,true,,DB00984
App pharmaceuticals llc,true,,DB00985
Baxter healthcare corp anesthesia and critical care,true,,DB00985
Watson laboratories inc,true,,DB00985
Wyeth ayerst laboratories,true,,DB00985
Alra laboratories inc,true,,DB00985
Heather drug co inc,true,,DB00985
Nexgen pharma inc,true,,DB00985
Abraxis pharmaceutical products,true,,DB00986
Hospira inc,true,,DB00986
Luitpold pharmaceuticals inc,true,,DB00986
Teva parenteral medicines inc,true,,DB00986
Watson laboratories inc,true,,DB00986
Baxter healthcare corp anesthesia and critical care,false,,DB00986
Ah robins co,false,,DB00986
Shionogi pharma inc,false,,DB00986
Corepharma llc,true,,DB00986
Dr reddys laboratories ltd,true,,DB00986
Par pharmaceutical inc,true,,DB00986
Ranbaxy inc,true,,DB00986
Vintage pharmaceuticals llc,true,,DB00986
West ward pharmaceutical corp,true,,DB00986
Pacira pharmaceuticals inc,false,,DB00987
App pharmaceuticals llc,true,,DB00987
Bedford laboratories div ben venue laboratories inc,true,,DB00987
Hospira inc,true,,DB00987
Teva parenteral medicines inc,true,,DB00987
Abbott laboratories hosp products div,true,,DB00988
Abraxis pharmaceutical products,true,,DB00988
Astrazeneca lp,true,,DB00988
Baxter healthcare corp anesthesia and critical care,true,,DB00988
Hospira inc,true,,DB00988
International medication system,true,,DB00988
Luitpold pharmaceuticals inc,true,,DB00988
Smith and nephew solopak div smith and nephew,true,,DB00988
Teva parenteral medicines inc,true,,DB00988
Warner chilcott div warner lambert co,true,,DB00988
B braun medical inc,false,,DB00988
Baxter healthcare corp,false,,DB00988
Novartis pharmaceuticals corp,false,,DB00989
Dr reddys laboratories inc,true,,DB00989
Sun pharmaceutical industries ltd,true,,DB00989
Watson laboratories inc,true,,DB00989
Pharmacia and upjohn co,false,,DB00990
Gd searle llc,false,,DB00991
Actavis elizabeth llc,true,,DB00991
Apotex inc etobicoke site,true,,DB00991
Caraco pharmaceutical laboratories ltd,true,,DB00991
Dr reddys laboratories ltd,true,,DB00991
Genpharm inc,true,,DB00991
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00991
Mylan pharmaceuticals inc,true,,DB00991
Sandoz inc,true,,DB00991
Teva pharmaceuticals usa inc,true,,DB00991
Watson laboratories,true,,DB00991
Galderma laboratories lp,false,,DB00992
Aaipharma llc,false,,DB00993
Mylan pharmaceuticals inc,true,,DB00993
Roxane laboratories inc,true,,DB00993
Zydus pharmaceuticals usa inc,true,,DB00993
Prometheus laboratories inc,false,,DB00993
Bedford laboratories div ben venue laboratories inc,true,,DB00993
X gen pharmaceuticals inc,false,,DB00994
Pharmacia and upjohn co,false,,DB00994
Pfizer laboratories div pfizer inc,false,,DB00994
Bristol myers squibb co,true,,DB00994
Lannett co inc,true,,DB00994
Eli lilly and co,true,,DB00994
Oman pharmaceutical products co llc,true,,DB00994
Roxane laboratories inc,true,,DB00994
Sandoz inc,true,,DB00994
Teva pharmaceuticals usa inc,true,,DB00994
Prometheus laboratories inc,false,,DB00995
Actavis elizabeth llc,true,,DB00996
Amneal pharmaceuticals ny llc,true,,DB00996
Apotex inc etobicoke site,true,,DB00996
Aurobindo pharma usa inc,true,,DB00996
Hikma pharmaceuticals,true,,DB00996
Invagen pharmaceuticals inc,true,,DB00996
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00996
Mutual pharmaceutical co inc,true,,DB00996
Ranbaxy laboratories ltd,true,,DB00996
Sandoz inc,true,,DB00996
Sun pharmaceutical industries ltd,true,,DB00996
Teva pharmaceuticals usa,true,,DB00996
Watson laboratories inc,true,,DB00996
Pfizer pharmaceuticals ltd,false,,DB00996
Parke davis div warner lambert co,false,,DB00996
Glenmark generics ltd,true,,DB00996
Matrix laboratories ltd,true,,DB00996
Teva pharmaceuticals usa inc,true,,DB00996
Ortho biotech products lp,false,,DB00997
Pharmacia and upjohn co,false,,DB00997
App pharmaceuticals llc,true,,DB00997
Bedford laboratories div ben venue laboratories inc,true,,DB00997
Pharmachemie bv,true,,DB00997
Teva parenteral medicines inc,true,,DB00997
Bristol myers squibb co,false,,DB00997
Endo pharmaceuticals inc,false,,DB00998
Apotex inc,true,,DB00999
Aurobindo pharma ltd,true,,DB00999
Cadista pharmaceuticals inc,true,,DB00999
Ipca laboratories ltd,true,,DB00999
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00999
Mylan pharmaceuticals inc,true,,DB00999
Unichem laboratories ltd,true,,DB00999
Vintage pharmaceuticals inc,true,,DB00999
West ward pharmaceutical corp,true,,DB00999
Watson laboratories inc,false,,DB00999
Morton grove pharmaceuticals inc,true,,DB00999
Roxane laboratories inc,true,,DB00999
Novartis pharmaceuticals corp,false,,DB00999
Abc holding corp,true,,DB00999
Actavis elizabeth llc,true,,DB00999
Alra laboratories inc,true,,DB00999
Ascot hosp pharmaceuticals inc div travenol laboratories inc,true,,DB00999
Barr laboratories inc,true,,DB00999
Caraco pharmaceutical laboratories ltd,true,,DB00999
Dava pharmaceuticals inc,true,,DB00999
Elkins sinn div ah robins co inc,true,,DB00999
Excellium pharmaceutical inc,true,,DB00999
Heather drug co inc,true,,DB00999
Heritage pharmaceuticals inc,true,,DB00999
Impax laboratories inc,true,,DB00999
Inwood laboratories inc sub forest laboratories inc,true,,DB00999
Lannett holdings inc,true,,DB00999
Mm mast and co,true,,DB00999
Mutual pharmaceutical co inc,true,,DB00999
Private formulations inc,true,,DB00999
Sandoz inc,true,,DB00999
Solvay pharmaceuticals,true,,DB00999
Superpharm corp,true,,DB00999
Teva pharmaceuticals usa inc,true,,DB00999
Tg united labs llc,true,,DB00999
Usl pharma inc,true,,DB00999
Vangard laboratories inc div midway medical co,true,,DB00999
Warner chilcott div warner lambert co,true,,DB00999
Whiteworth towne paulsen inc,true,,DB00999
Halsey drug co inc,false,,DB00999
Merck and co inc,false,,DB00999
Abbott laboratories pharmaceutical products div,false,,DB00999
Wyeth ayerst laboratories,false,,DB01000
Teva pharmaceuticals usa inc,true,,DB01000
Armstrong pharmaceuticals inc,true,,DB01001
Genpharm inc,true,,DB01001
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB01001
Pliva inc,true,,DB01001
Schering corp sub schering plough corp,false,,DB01001
Glaxosmithkline,false,,DB01001
Teva global respiratory research llc,false,,DB01001
3m pharmaceuticals inc,false,,DB01001
Dey lp,false,,DB01001
Actavis mid atlantic llc,true,,DB01001
Apotex inc richmond hill,true,,DB01001
Apotex inc,true,,DB01001
Bausch and lomb inc,true,,DB01001
Cobalt laboratories inc,true,,DB01001
Copley pharmaceutical inc,true,,DB01001
Hi tech pharmacal co inc,true,,DB01001
Holopack international,true,,DB01001
Landela pharmaceutical,true,,DB01001
Nephron pharmaceuticals corp,true,,DB01001
Nephron corp,true,,DB01001
Novex pharma,true,,DB01001
Roxane laboratories inc,true,,DB01001
Teva parenteral medicines inc,true,,DB01001
Watson laboratories inc,true,,DB01001
Wockhardt eu operations (swiss) ag,true,,DB01001
Amneal pharmaceuticals,true,,DB01001
Mova pharmaceuticals corp,true,,DB01001
Teva pharmaceuticals usa inc,true,,DB01001
Vintage pharmaceuticals llc,true,,DB01001
Vistapharm inc,true,,DB01001
Mylan pharmaceuticals inc,true,,DB01001
Muro pharmaceutical inc,false,,DB01001
Dava pharmaceuticals inc,false,,DB01001
American therapeutics inc,true,,DB01001
Mutual pharmaceutical co inc,true,,DB01001
Sandoz inc,true,,DB01001
Ucb inc,true,,DB01001
Warner chilcott div warner lambert co,true,,DB01001
Breath ltd,true,,DB01001
Sepracor inc,false,,DB01001
Teva Pharmaceuticals,false,,DB01001
Purdue pharma lp,false,,DB01002
King pharmaceuticals inc,false,,DB01003
Sanofi aventis us llc,false,,DB01003
Ucb inc,false,,DB01003
Genera pharmaceuticals llc,true,,DB01003
Azur pharma international ltd,false,,DB01003
Bausch and lomb pharmaceuticals inc,false,,DB01003
Akorn inc,true,,DB01003
Alcon laboratories inc,true,,DB01003
Novex pharma,true,,DB01003
Allergan inc,false,,DB01003
Actavis mid atlantic llc,true,,DB01003
Dey lp,true,,DB01003
Pharmascience inc,true,,DB01003
Roxane laboratories inc,true,,DB01003
Teva parenteral medicines inc,true,,DB01003
Watson laboratories inc,true,,DB01003
Wockhardt eu operations (swiss) ag,true,,DB01003
L perrigo co,true,,DB01003
Qpharma llc,true,,DB01003
Blacksmith brands inc,false,,DB01003
Roche palo alto llc,false,,DB01004
Ranbaxy laboratories ltd,true,,DB01004
Bausch and lomb inc,false,,DB01004
App pharmaceuticals llc,false,,DB01004
Bedford laboratories div ben venue laboratories inc,true,,DB01004
Bristol myers squibb co,false,,DB01005
Barr laboratories inc,true,,DB01005
Duramed pharmaceuticals inc sub barr laboratories inc,true,,DB01005
Par pharmaceutical inc,true,,DB01005
