name,url,parent_key
Keltman Pharmaceuticals Inc.,http://www.keltman.com,DB01081
Lake Erie Medical and Surgical Supply,,DB01081
Lannett Co. Inc.,http://www.lannett.com,DB01081
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01081
Mylan,http://www.mylan.com,DB01081
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01081
Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,DB01081
Patient First Corp.,http://www.patientfirst.com,DB01081
PCA LLC,,DB01081
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB01081
Pharmacia Inc.,http://www.pharmaciaupjohn.com,DB01081
Pharmedix,http://www.pharmedixrx.com,DB01081
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01081
Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,DB01081
Prepackage Specialists,,DB01081
Prepak Systems Inc.,http://www.prepaksys.com,DB01081
Rebel Distributors Corp.,http://www.rebelrx.com,DB01081
Redpharm Drug,,DB01081
Remedy Repack,http://www.remedyrepack.com,DB01081
Roxane Labs,http://www.roxane.com,DB01081
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB01081
Sandoz,http://www.sandoz.ca,DB01081
St Mary's Medical Park Pharmacy,,DB01081
UDL Laboratories,http://www.udllabs.com,DB01081
Va Cmop Dallas,,DB01081
Ben Venue Laboratories Inc.,http://www.benvenue.com,DB01082
Gallipot,http://www.gallipot.com,DB01082
Sanofi-Aventis Inc.,http://www.sanofi-aventis.com,DB01082
X-Gen Pharmaceuticals,http://www.x-gen.us,DB01082
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01083
Dispensing Solutions,http://www.drxdispensing.com,DB01083
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01083
F Hoffmann La Roche Ltd.,http://www.roche.com,DB01083
F Hoffmann-La Roche Ltd.,http://www.roche.com,DB01083
GlaxoSmithKline Inc.,http://www.gsk.com,DB01083
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01083
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01083
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01083
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB01083
Alcon Laboratories,http://www.alcon.com,DB01084
Actavis Group,http://www.actavis.com,DB01085
Advanced Pharmaceutical Services Inc.,,DB01085
Akorn Inc.,http://www.akorn.com,DB01085
Alcon Laboratories,http://www.alcon.com,DB01085
Bausch & Lomb Inc.,http://www.bausch.com,DB01085
Corepharma LLC,http://www.corepharma.com,DB01085
Dispensing Solutions,http://www.drxdispensing.com,DB01085
E. Fougera and Co.,http://www.fougera.com,DB01085
Eisai Inc.,http://www.eisai.com,DB01085
Falcon Pharmaceuticals Ltd.,http://www.falconpharma.com,DB01085
Global Pharmaceuticals,http://www.globalphar.com,DB01085
Impax Laboratories Inc.,http://www.impaxlabs.com,DB01085
Lannett Co. Inc.,http://www.lannett.com,DB01085
Mallinckrodt Inc.,http://www.mallinckrodt.com,DB01085
MGI Pharma,,DB01085
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01085
Novartis AG,http://www.novartis.com,DB01085
OMJ Pharmaceuticals,,DB01085
Optopics,,DB01085
Patheon Inc.,http://www.patheon.com,DB01085
Pharmedix,http://www.pharmedixrx.com,DB01085
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01085
Prescript Pharmaceuticals,http://www.prescript.net,DB01085
Rebel Distributors Corp.,http://www.rebelrx.com,DB01085
Roxane Labs,http://www.roxane.com,DB01085
Sandoz,http://www.sandoz.ca,DB01085
Taylor Pharmaceuticals,,DB01085
Wa Butler Co.,,DB01085
Advanced Pharmaceutical Services Inc.,,DB01086
Aidarex Pharmacuticals LLC,http://www.aidarex.com,DB01086
Alba Pharmacal,,DB01086
American Dental Cooperative Inc.,http://www.gotoadc.com,DB01086
AR Medicom Inc.,http://www.medicom.com,DB01086
Assured Packaging Inc.,http://www.assuredpackaging.com,DB01086
Ballay Pharmaceuticals,,DB01086
Bausch & Lomb Inc.,http://www.bausch.com,DB01086
Belport Co. Inc.,,DB01086
Benco Dental Co.,http://www.benco.com,DB01086
Beutlich Pharmaceuticals LP,http://www.beutlich.com,DB01086
Bio Pharm Inc.,http://www.bio-pharminc.com,DB01086
Boca Pharmacal,http://www.bocapharmacal.com,DB01086
Burkhart Dental Supply Inc.,http://www.burkhartdental.com,DB01086
Cao Group Inc.,http://www.caogroup.com,DB01086
Combe Inc.,http://www.combe.com,DB01086
County Line Pharmaceuticals LLC,http://www.countylinepharma.com,DB01086
Cross Country Paper Products Corp.,,DB01086
Crosstex International,http://www.crosstex.com,DB01086
Deepak Products Inc.,http://www.deepakproducts.com,DB01086
Dental Resources Inc.,,DB01086
Dental Technologies Inc.,http://www.dentaltechno.com,DB01086
DENTSPLY International,http://www.dentsply.com,DB01086
Dispensing Solutions,http://www.drxdispensing.com,DB01086
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01086
DSHealthcare Inc.,http://www.dshealthcare.com,DB01086
Essence Dental LLC,http://www.essencedentalstudio.com,DB01086
Foremost Dental LLC,,DB01086
Germiphene Corp.,http://www.germiphene.com,DB01086
Great Southern Laboratories,http://greatsouthernlabs.com,DB01086
Henry Schein Inc.,http://www.henryschein.com,DB01086
Hi Tech Pharmacal Co. Inc.,http://www.hitechpharm.com,DB01086
Irisys Inc.,http://www.irisys.com,DB01086
Laboratorios Zeyco SA De CV,,DB01086
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB01086
Mallinckrodt Inc.,http://www.mallinckrodt.com,DB01086
Marlop Pharmaceuticals Inc.,,DB01086
Medical Products Laboratories Inc.,http://www.medicalproductslaboratories.com,DB01086
Medtech Labs,,DB01086
Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,DB01086
Patterson Dental Supply Inc.,http://www.pattersondental.com,DB01086
Perrigo Co.,http://www.perrigo.com,DB01086
Pharmedix,http://www.pharmedixrx.com,DB01086
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01086
Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,DB01086
Prescript Pharmaceuticals,http://www.prescript.net,DB01086
PruGen Inc. Pharmaceuticals,http://www.prugen.com,DB01086
Puretek Corp.,http://www.puretekcorp.com,DB01086
Qualitest,http://www.worldoftest.com,DB01086
Rebel Distributors Corp.,http://www.rebelrx.com,DB01086
Redpharm Drug,,DB01086
River's Edge Pharmaceuticals,http://www.riversedgepharma.com,DB01086
Sciarra Laboratories Inc.,http://www.sciarralabs.com,DB01086
SDA Laboratories Inc.,,DB01086
Sonar Products Inc.,,DB01086
Sunstar Pharmaceutical Inc.,http://www.sunstar.com,DB01086
Taro Pharmaceuticals USA,http://www.tarousa.com,DB01086
Taylor Pharmaceuticals,,DB01086
Trigen Laboratories Inc.,http://trigenlab.com,DB01086
UCB Pharma,http://www.ucb.com,DB01086
Vintage Pharmaceuticals Inc.,,DB01086
Wyeth Pharmaceuticals,http://www.wyeth.com,DB01086
Bayer Healthcare,http://www.bayerhealthcare.com,DB01087
Dispensing Solutions,http://www.drxdispensing.com,DB01087
Gallipot,http://www.gallipot.com,DB01087
Kaiser Foundation Hospital,,DB01087
Sanofi-Aventis Inc.,http://www.sanofi-aventis.com,DB01087
Actelion Pharmaceuticals Inc.,http://www.actelion.com,DB01088
Berlimed Sa,,DB01088
Cotherix Inc.,,DB01088
Erregierre SPA,http://www.erregierre.it,DB01091
Mylan,http://www.mylan.com,DB01091
Schering-Plough Inc.,http://www.schering-plough.ca,DB01091
Ben Venue Laboratories Inc.,http://www.benvenue.com,DB01093
Bioniche Pharma,http://www.bionichepharmausa.com,DB01093
Bryan Corp.,http://www.bryancorp.com,DB01093
Edwards Lifesciences LLC,http://www.edwards.com,DB01093
Medisca Inc.,http://www.medisca.com,DB01093
Advanced Pharmaceutical Services Inc.,,DB01095
AQ Pharmaceuticals Inc.,http://www.aqpharmaceuticals.com,DB01095
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01095
Direct Dispensing Inc.,,DB01095
Novartis AG,http://www.novartis.com,DB01095
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01095
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB01095
Pharmaceutical Utilization Management Program VA Inc.,,DB01095
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01095
Apotex Inc.,http://www.apotex.com,DB01097
Barr Pharmaceuticals,,DB01097
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01097
Heritage Pharmaceuticals,http://www.heritagepharma.com,DB01097
Kali Laboratories Inc.,,DB01097
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01097
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01097
Prasco Labs,http://www.prasco.com,DB01097
Sandoz,http://www.sandoz.ca,DB01097
Sanofi-Aventis Inc.,http://www.sanofi-aventis.com,DB01097
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB01097
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01098
AstraZeneca Inc.,http://www.astrazeneca.ca,DB01098
Bryant Ranch Prepack,http://bryantranchprepack.com,DB01098
Cardinal Health,http://www.cardinal.com,DB01098
Corden Pharma GmbH,http://www.cordenpharma.com,DB01098
IPR Pharmaceuticals Inc.,http://www.iprpharmaceuticals.com,DB01098
Lake Erie Medical and Surgical Supply,,DB01098
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01098
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01098
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB01098
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01098
Prepak Systems Inc.,http://www.prepaksys.com,DB01098
Remedy Repack,http://www.remedyrepack.com,DB01098
Resource Optimization and Innovation LLC,,DB01098
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB01098
Cardinal Health,http://www.cardinal.com,DB01099
Kaiser Foundation Hospital,,DB01099
Legacy Pharmaceuticals Packaging LLC,http://www.legacypackaging.com,DB01099
Valeant Ltd.,http://www.valeant.com,DB01099
Gate Pharmaceuticals,,DB01100
McNeil Laboratories,,DB01100
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB01100
Dept Health Central Pharmacy,,DB01101
F Hoffmann-La Roche Ltd.,http://www.roche.com,DB01101
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01101
Spectrum Pharmaceuticals,http://www.spectrumpharm.com,DB01103
Actavis Group,http://www.actavis.com,DB01104
Advanced Pharmaceutical Services Inc.,,DB01104
Aidarex Pharmacuticals LLC,http://www.aidarex.com,DB01104
Amerisource Health Services Corp.,http://www.amerisourcebergen.com,DB01104
Apotex Inc.,http://www.apotex.com,DB01104
Apotheca Inc.,,DB01104
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01104
Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,DB01104
Aurobindo Pharma Ltd.,http://www.aurobindo.com,DB01104
Bryant Ranch Prepack,http://bryantranchprepack.com,DB01104
Camber Pharmaceuticals Inc.,http://www.camberpharma.com,DB01104
Cardinal Health,http://www.cardinal.com,DB01104
Caremark LLC,http://www.caremark.com,DB01104
Cobalt Pharmaceuticals Inc.,http://www.cobaltpharma.com,DB01104
Comprehensive Consultant Services Inc.,,DB01104
Corepharma LLC,http://www.corepharma.com,DB01104
Coupler Enterprises Inc.,,DB01104
Dept Health Central Pharmacy,,DB01104
DHHS Program Support Center Supply Service Center,,DB01104
Direct Dispensing Inc.,,DB01104
Direct Pharmaceuticals Inc.,,DB01104
Dispensing Solutions,http://www.drxdispensing.com,DB01104
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01104
Doctor Reddys Laboratories Ltd.,http://www.drreddys.com,DB01104
Eon Labs,,DB01104
Greenstone LLC,http://www.greenstonellc.com,DB01104
H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,DB01104
Heartland Repack Services LLC,,DB01104
Hikma Pharmaceuticals,http://www.hikma.com,DB01104
Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,DB01104
International Laboratories Inc.,,DB01104
InvaGen Pharmaceuticals Inc.,http://www.invagen.com,DB01104
Ivax Pharmaceuticals,,DB01104
Lake Erie Medical and Surgical Supply,,DB01104
Lupin Pharmaceuticals Inc.,http://www.lupinpharmaceuticals.com,DB01104
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB01104
Mckesson Corp.,http://www.mckesson.com,DB01104
Medvantx Inc.,http://www.medvantx.com,DB01104
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01104
Mylan,http://www.mylan.com,DB01104
Neuman Distributors Inc.,,DB01104
Northstar Rx LLC,,DB01104
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01104
Ohm Laboratories Inc.,http://www.ohmlabs.com,DB01104
PCA LLC,,DB01104
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB01104
Pfizer Inc.,http://www.pfizer.com,DB01104
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01104
Pliva Inc.,http://www.pliva.com,DB01104
Pratt Pharmaceuticals,,DB01104
Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,DB01104
Prepackage Specialists,,DB01104
Prepak Systems Inc.,http://www.prepaksys.com,DB01104
Professional Co.,,DB01104
Ranbaxy Laboratories,http://www.ranbaxy.com,DB01104
Rebel Distributors Corp.,http://www.rebelrx.com,DB01104
Remedy Repack,http://www.remedyrepack.com,DB01104
Roxane Labs,http://www.roxane.com,DB01104
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB01104
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB01104
Stat Rx Usa,http://statrxusa.exporterus.com,DB01104
Stat Scripts LLC,http://www.stat-scripts.com,DB01104
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB01104
Torrent Pharmaceuticals,http://www.torrentpharma.com,DB01104
Tya Pharmaceuticals,,DB01104
UDL Laboratories,http://www.udllabs.com,DB01104
US Pharmaceutical Group,,DB01104
Va Cmop Dallas,,DB01104
Vangard Labs Inc.,,DB01104
West-Ward Pharmaceuticals,http://www.west-ward.com,DB01104
Wockhardt Ltd.,http://www.wockhardtin.com,DB01104
Zydus Pharmaceuticals,http://www.zydususa.com,DB01104
Abbott Laboratories Ltd.,http://www.abbott.com,DB01105
Apotheca Inc.,,DB01105
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01105
BASF Corp.,https://www.basf.com,DB01105
Bryant Ranch Prepack,http://bryantranchprepack.com,DB01105
Dispensing Solutions,http://www.drxdispensing.com,DB01105
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB01105
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01105
Novartis AG,http://www.novartis.com,DB01106
OMJ Pharmaceuticals,,DB01106
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01106
Amerisource Health Services Corp.,http://www.amerisourcebergen.com,DB01109
Amsino Medical Usa,http://www.amsinomedusa.com,DB01109
APP Pharmaceuticals,http://www.apppharma.com,DB01109
B. Braun Melsungen AG,http://www.bbraun.com,DB01109
Baxter International Inc.,http://www.baxter.com,DB01109
Becton Dickinson,http://www.bd.com,DB01109
Bioiberica Sa,,DB01109
Cardinal Health,http://www.cardinal.com,DB01109
Eisai Inc.,http://www.eisai.com,DB01109
General Injectables and Vaccines Inc.,http://www.giv.com,DB01109
Hospira Inc.,http://www.hospira.com,DB01109
Mason Distributors,,DB01109
Medefil Inc.,http://www.medefil.com,DB01109
Medical Techniques LLC,,DB01109
Neuman Distributors Inc.,,DB01109
Pfizer Inc.,http://www.pfizer.com,DB01109
Pharmacia Inc.,http://www.pharmaciaupjohn.com,DB01109
Sagent Pharmaceuticals,http://www.sagentpharma.com,DB01109
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB01109
Spectrum Pharmaceuticals,http://www.spectrumpharm.com,DB01109
Tyco Healthcare Group LP,http://www.tycohealthcare.co.uk,DB01109
Vetter Pharma Fertigung GmbH and Co. KG,http://www.vetter-pharma.com,DB01109
Actavis Group,http://www.actavis.com,DB01110
Advanced Pharmaceutical Services Inc.,,DB01110
Barr Pharmaceuticals,,DB01110
CVS Pharmacy,http://www.cvs.com,DB01110
Dispensing Solutions,http://www.drxdispensing.com,DB01110
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01110
Draxis Specialty Pharmaceuticals Inc.,http://www.draxispharma.com,DB01110
Ivax Pharmaceuticals,,DB01110
Johnson & Johnson Healthcare,http://www.jnjcanada.com,DB01110
Kaiser Foundation Hospital,,DB01110
Medisca Inc.,http://www.medisca.com,DB01110
Ortho Mcneil Janssen Pharmaceutical Inc.,http://www.ortho-mcneil.com,DB01110
Orthopedics Advanced Care,,DB01110
Par Pharmaceuticals,http://www.parpharm.com,DB01110
Perrigo Co.,http://www.perrigo.com,DB01110
Pharmacia Inc.,http://www.pharmaciaupjohn.com,DB01110
Pharmedix,http://www.pharmedixrx.com,DB01110
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01110
Prescript Pharmaceuticals,http://www.prescript.net,DB01110
Schering-Plough Inc.,http://www.schering-plough.ca,DB01110
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB01110
APP Pharmaceuticals,http://www.apppharma.com,DB01111
Ben Venue Laboratories Inc.,http://www.benvenue.com,DB01111
Draxis Specialty Pharmaceuticals Inc.,http://www.draxispharma.com,DB01111
JHP Pharmaceuticals LLC,http://www.jhppharma.com,DB01111
Monarch Pharmacy,http://www.monarch-pharmacy.co.uk,DB01111
Paddock Labs,http://www.paddocklabs.com,DB01111
X-Gen Pharmaceuticals,http://www.x-gen.us,DB01111
Aidarex Pharmacuticals LLC,http://www.aidarex.com,DB01112
Amerisource Health Services Corp.,http://www.amerisourcebergen.com,DB01112
Apotex Inc.,http://www.apotex.com,DB01112
APP Pharmaceuticals,http://www.apppharma.com,DB01112
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01112
Aurobindo Pharma Ltd.,http://www.aurobindo.com,DB01112
B. Braun Melsungen AG,http://www.bbraun.com,DB01112
Baxter International Inc.,http://www.baxter.com,DB01112
BMH Ltd.,,DB01112
Bristol-Myers Squibb Co.,http://www.bms.com,DB01112
Bryant Ranch Prepack,http://bryantranchprepack.com,DB01112
Cardinal Health,http://www.cardinal.com,DB01112
Cura Pharmaceutical Co. Inc.,http://www.curapharma.com,DB01112
DAVA Pharmaceuticals,http://www.davapharma.com,DB01112
Dispensing Solutions,http://www.drxdispensing.com,DB01112
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01112
Dorx LLC,,DB01112
Elan Pharmaceuticals Inc.,http://www.elan.com,DB01112
Eli Lilly & Co.,http://www.lilly.com,DB01112
F Hoffmann-La Roche Ltd.,http://www.roche.com,DB01112
Forum Products Inc.,,DB01112
GC Hanford Manufacturing Co.,http://www.hanford.com,DB01112
GlaxoSmithKline Inc.,http://www.gsk.com,DB01112
Greenstone LLC,http://www.greenstonellc.com,DB01112
Hikma Pharmaceuticals,http://www.hikma.com,DB01112
Hospira Inc.,http://www.hospira.com,DB01112
Liberty Pharmaceuticals,,DB01112
Lupin Pharmaceuticals Inc.,http://www.lupinpharmaceuticals.com,DB01112
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB01112
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01112
Northstar Rx LLC,,DB01112
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01112
