Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
Blackshaw Holdings Ltd,"Unit 25 Birkby House, Birkby Lane, Brighouse, HD6 4JJ",29056734,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1550,Offices and Premises,Rateable Value below threshold
William Hill Organization Ltd,"39 Westgate House, Market Street, Halifax, HX1 1PD",65736704,"William Hill Organisation Ltd, Greenside House, 50 Station Road, Wood Green, London, N22 7TP",41000,Betting Shop And Premises,Empty Relief - Post 01/04/2008
Westfield Properties Ltd,"Unit 11, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164731,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",1400,Offices and Premises,Rateable Value below threshold
Hawkhead Bray & Son Ltd,"Second Floor Unit 5C, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248752,"Unit 19a, Phoebe Lane Industrial Estate, Siddal, Halifax, HX3 9EX",510,Store And Premises,Rateable Value below threshold
,"37a Stainland Road, Greetland, Halifax, HX4 8AD",68772735,,1650,Hairdressing Salon and Premises,Rateable Value below threshold
,"The Cellar, Old Town Mill, Wadsworth, Hebden Bridge        HX7 8SW",76420720,,2500,Workshop And Premises,Empty Property - RV < 15000
,"Maitland Street, Todmorden, OL14 7SS",78300700,,1100,Shop and Premises,Rateable Value below threshold
Calderdale Mbc Community Services,"Adj 59 Rustic, Piece Hall, Halifax, HX1 1RE",68252790,"C/O Michael Devereux, Piece Hall Admin Office, Piece Hall, Halifax, HX1 1RE",4100,Offices and Premises,Listed Building
The Imperial Crown Hotel Ltd,"Hughes Corporation, 31 Square Road, Halifax, HX1 1QG",68708722,"Corus Hotels Ltd, Rossway Park, Berkhamstead, HP4 3TZ",49000,Public House And Premises,Empty Relief - Post 01/04/2008
,"Woodlands View, Bacup Road, Todmorden, OL14 7HW",78024736,,1700,Lecture Hall,Rateable Value below threshold
,"18 New Road, Hebden Bridge, HX7 8AD",76396718,,3850,Shop and Premises,Flood Relief Application 2015/16
Dean Clough Ltd,"Office Suite D5, Dean Clough Mills, Halifax, HX3 5AX",64788850,"Dean Clough Mills, Halifax, HX3 5AX",120000,Offices and Premises,Listed Building
,"25 West End, Hebden Bridge, HX7 8UQ",76576713,,7700,Shop and Premises,Flood Relief Application 2015/16
Units To Let [Northern] Ltd,"Unit 23, Mill House Lane, Triangle, Sowerby Bridge       HX6 3LN",77352741,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",1750,Store And Premises,Listed Building
,"Stainland Community Centre, Westgate, Stainland, Halifax             HX4 9HN",69404700,,7400,Community Centre And Premises,Empty Relief - Post 01/04/2008
,"13 Hill Crest, Burnley Road, Sowerby Bridge, HX6 2TJ",77108712,,2500,Shop and Premises,Empty Property - RV < 15000
,"1/2 Town Hall Buildings, Elland, HX5 9AJ",56236002,,6700,Hairdressing Salon and Premises,Listed Building
Trustees Of Blakeboroughs Social And Sports Club (In Liq),"Albion Bowling Club, R/O 143 Halifax Road, Brighouse, HD6 2ED",29296714,"C/O Begbies Traynor, 36 Clare Road, Halifax, HX1 2HX",2025,Bowling Club And Premises,Rateable Value below threshold
,"Unit D, Old Fire Station Buildings, Elizabeth Street, Elland              HX5 0LD",56076711,,1675,Workshop And Premises,Empty Property - RV < 15000
Calderdale Mbc,"49 Arcade, Piece Hall, Halifax, HX1 1RE",68252706,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2500,Shop and Premises,Listed Building
Trustees Of Whiteleys Engineering,"Former Cottage, Rishworth Business Complex, Rishworth, Sowerby Bridge       HX6 4EW",77412733,"Attn Property Management A/C's, C/O Walker Singleton, Property House, Lister Lane, Halifax, HX1 5AS",3500,Offices And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 203A Second Floor, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420729,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",930,Store And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 203D Second Floor, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420723,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",450,Store And Premises,Empty Property - RV < 15000
Kino & Co,"Unit 1.09/1.10, White Rose Mill, Holdsworth Road, Halifax              HX3 6SN",65344981,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",1225,Store & Premises,Empty Property - RV < 15000
Calderdale Mbc,"76 Rustic, Piece Hall, Halifax, HX1 1RE",68252789,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",6200,Shop and Premises,Listed Building
,"2nd Floor, The Spire, Leeds Road, Halifax             HX3 8NU",65620705,,9700,Offices And Premises,Listed Building
,"Hill Top Farm, Pepper Hill, Cock Hill Lane, Shelf                HX3 7TH",68244706,,1800,Land Used For Storage and Premises,Empty Property - RV < 15000
,"Room 2, 3 Clare Road, Halifax, HX1 2HX",64584748,,1100,Offices and Premises,Rateable Value below threshold
Calderdale Mbc,"Unit 59 The Bradley Room, Piece Hall, Halifax, HX1 1RE",68252774,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",5300,Shop and Premises,Listed Building
Homes & Communities Agency,"8 King Cross Street, Halifax, HX1 2SH",65520008,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",2750,Surgery And Premises,Listed Building
The Administrators Of Peacocks Stores Ltd,"23-27 King Street, Brighouse, HD6 1NX",29372710,"Fao Andy Swan, C/O Allsopp Llp, Business Rates, 33 Park Place, Leeds, LS1 2RY",56500,Shop and Premises,Company in Administration (Empty)
Mayfair Carpet Gallery Limited,"2 Crown Street, Halifax, HX1 1TT",64756002,"Heron House, 2ND Floor, 109 Wembley Road, Wembley, HA9 8DA",40250,Shop and Premises,Listed Building
Units To Let [Northern] Ltd,"Unit 29B First Floor, Asquith Bottom Works, Water Street, Sowerby Bridge       HX6 3BS",77690716,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",2275,Store And Premises,Rateable Value below threshold
Bizspace Ltd,"Unit 6E, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628764,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",2325,Store,Empty Property - RV < 15000
Coal Pension Properties Ltd,"19 Woolshops, Halifax, HX1 1RU",69536019,"C/O Capita Property &, Infrastructure Ltd, 65 Gresham Street, London, EC2V 7NQ",41000,Shop and Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc,"1 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252793,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2500,Shop and Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 5, River Street Business Park, River Street, Brighouse            HD6 1LU",29492733,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1200,Store &  Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 8, River Street Business Park, River Street, Brighouse            HD6 1LU",29492735,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1550,Store &  Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 6, River Street Business Park, River Street, Brighouse            HD6 1LU",29492737,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2500,Store &  Premises,Empty Property - RV < 15000
Scout Road Academy,"Scout Road J & I School, Mytholmroyd, Hebden Bridge, HX7 5JR",76468703,,23000,School and Premises,Flood Relief Application 2015/16
,"Office 19, The Spire, Leeds Road, Lightcliffe, Halifax              HX3 8ND",65620711,,2600,Office,Listed Building
,"Ground Floor Store, Haley Hill Mills, Haley Hill, Halifax              HX3 6ED",65224731,,1500,Store And Premises,Empty Property - RV < 15000
Due West Limited,"Old Sunday School, Carlton Street, Halifax, HX1 2AD",64488710,"O & C Management Limited, 9 Harrison Road, Halifax, HX1 2AF",9300,Dance School And Premises,Listed Building
Calderdale Mbc Markets Manager,"Market Stall 108-109, Market Hall, Borough Market, Halifax              HX1 1DZ",64288818,"19 Albion Street, Halifax, HX1 1DU",4000,Market Stall And Premises,Listed Building
Bizspace Ltd,"Unit 10F, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628841,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",970,Office,Empty Property - RV < 15000
,"Baxter Lane Works, Northowram, Halifax, HX3 7EF",64180700,,2350,Workshop And Premises,Rateable Value below threshold
J & G Ainley (Tow Bars) Ltd,"Telecommunications Mast 3G, Site HX0001 Eastfield Mills, Belmont Street, Halifax              HX3 6AT",64236717,"Eastfield Mills, Belmont Street, Horley Green, Halifax, HX3 6AT",5100,Communication Station and Premises,Unoccupied Land
,"Unit 8 Sdh Industrial Estate, West Street, Sowerby Bridge, HX6 3BS",77648745,,2250,Store And Premises,Empty Property - RV < 15000
Royal London Mutual Insurance Society Ltd,"The Pump Room, 35 New Road, Halifax, HX1 2LH",68028707,"C/O Capita Fao C Grose, 65 Gresham Street, London, EC2V 7NQ",8100,Public House and Premises,Empty Relief - Post 01/04/2008
,"King Cross Road, Halifax, HX1 3JL",65516150,,17250,Car Sales Site and Premises,Bankrupt / Liquidation / Winding Up Order
Calderdale Mbc Children & Young People's Services,"Stubb Playing Fields, Mytholmroyd, Hebden Bridge, HX7 5AP",76452700,"Fao Paul Ward Finance Manager, 3rd Floor, Westgate House, Halifax, HX1 1PS",1275,Changing Rooms And Premises,Empty Property - RV < 15000
Bizspace Ltd,"Unit 10D, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628848,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",770,Office,Empty Property - RV < 15000
Warmco Space Heating Ltd,"4TH Floor South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212765,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2700,Warehouse And Premises,Listed Building
Homes & Communities Agency,"6 King Cross Street, Halifax, HX1 2SH",65520716,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",5200,Showroom And Premises,Listed Building
Pennine Housing 2000 Ltd,"95 Turner Avenue South, Illingworth, Halifax, HX2 8EF",69116095,"Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",2325,Community Centre And Premises,Empty Property - RV < 15000
Blackhall Engineering Ltd,"Gf U1-2, Ff U1-3, 2 Fl U1, Heaton Industrial Park, Bradford Road, Brighouse            HD6 4DJ",29080800,"362 Bradford Road, Brighouse, HD6 4DJ",18750,Workshop And Premises,Empty Relief - Post 01/04/2008
Wattlid Ltd,"Unit 12B & 12C, Moderna Business Park, Burnley Road, Mytholmroyd          HX7 5QQ",76252823,"The Continuum, Moderna Business Park, Mytholmroyd, HX7 5QQ",16000,Warehouse And Premises,Empty Relief - Post 01/04/2008
Kino & Co,"Unit Hm 21, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SW",65344992,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",2050,Store And Premises,Rateable Value below threshold
Decide Bloom Ltd,"Haley Hill, Halifax, HX3 6DL",65224703,"Head Office, Omega Boulevard, Thorne, Doncatser, DN8 5TX",73500,Car Showroom And Premises,Empty Relief - Post 01/04/2008
,"22 Market Street, Hebden Bridge, HX7 6AA",76360022,,6700,Shop and Premises,Flood Relief Application 2015/16
Sunbridge Road Investments Ltd,"The Cobbett Centre, Village Street, Norwood Green, Halifax              HX3 8QG",69208704,"217 King Cross Road, Halifax, HX1 3JL",16000,Offices and Premises,Empty Relief - Post 01/04/2008
Bizspace Ltd,"Units 12A & 12B, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628712,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",2950,Offices and Premises,Empty Relief - Post 01/04/2008
Amax Properties Ltd,"Unit 2 Copperwood Court, Queens Road, Halifax, HX1 3NS",68308705,"C/O Andrew Wilson & Co, Commercial Services Division, 26 Missouri Avenue, Salford, M50 2NP",8700,Workshop And Premises,Qualifying industrial hereditament
,"Ground Floor, West Yorkshire Fire Station, Hollins Mill Lane, Sowerby Bridge       HX6 2QG",77276728,,2200,Workshop And Premises,Rateable Value below threshold
Valley Hall Developments Ltd,"Suite 6, The Wellbeing Centre, 2 Briggate, Elland               HX5 9DP",56020721,,830,Offices And Premises,Empty Property - RV < 15000
No Entry Security Limited,"97 Lightcliffe Road, Brighouse, HD6 2HJ",29384097,,2325,Workshop And Premises,Qualifying industrial hereditament
Calderdale Mbc Markets Manager,"Market Stall 91-92, Market Hall, Borough Market, Halifax             HX1 1DZ",64288751,"19 Albion Street, Halifax, HX1 1DU",6700,Market Stall And Premises,Listed Building
Setbray Properties Ltd,"11 Albert Street, Hebden Bridge, HX7 8AH",76012011,"Suite 1 2nd Floor, Burlees House, Hangingroyd Lane, Hebden Bridge, HX7 7DD",14000,Showroom And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Markets Manager,"Balcony Store 8, Borough Market, Halifax, HX1 1DZ",64288780,"19 Albion Street, Halifax, HX1 1DU",230,Store And Premises,Listed Building
Hebden Bridge Sports & Social Club,"8 Albert Street, Hebden Bridge, HX7 8AH",76012008,"Albert Street, Hebden Bridge, HX7 8AH",4200,Shop and Premises,Empty Relief - Post 01/04/2008
Abw Properties Ltd,"17 Town Hall Street, Sowerby Bridge, HX6 2EA",77600017,"The Beehive, 225-229 Longwood Road, Longwood, Huddersfield, HD3 4EL",3800,Offices and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Units 2-3, Victoria Works Business Park, Calder Street, Brighouse            HD6 1LZ",29124713,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",15750,Factory And Premises,Empty Relief - Post 01/04/2008
Blackshaw Holdings Ltd,"Unit 2/4a, Bull Fold Garage, Owler Ings Road, Brighouse           HD6 1EJ",29452705,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",12250,Showroom And Premises,Empty Relief - Post 01/04/2008
Oakapple Homes [Crossley House] Ltd,"31 Northgate, Halifax, HX1 1UR",68096712,"Oakapple House, 1 John Charles Way, Leeds, LS12 6QA",12250,Shop and Premises,Listed Building
Enterprise Inns Plc,"The Last Drop, 22/26 Bull Green, Halifax, HX1 5AB",64436717,"Purchase Ledger Dept, 3 Monkspath Hall Road, Solihull, West Midlands, B90 4SJ",27000,Public House and Premises,Listed Building
Warmco Space Heating Ltd,"Unofficial Address, Unit 4A Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124726,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2175,Store And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unofficial Address, Unit 101 Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124730,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",3350,Offices And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"""Unauthorised Address"", Unit 10 River Street B Pk, River Street, Brighouse            HD6 1NL",29492744,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1025,Store And Premises,Empty Property - RV < 15000
Halifax Opportunities Trust,"Office 40 First Floor, The E W Innovation Centre, Hopwood Lane, Halifax              HX1 5ER",64242737,"Elsie Whiteley Innovation Cent, Hopwood Lane, Halifax, HX1 5ER",1425,Offices and Premises,Rateable Value below threshold
,"Unit 5 Shay Lane Works, Shay Lane, Halifax, HX3 6SF",68536855,,12250,Workshop And Premises,Qualifying industrial hereditament
Circuit Electrical Testing Ltd,"Office B4 1ST Flr, Croft Myl, West Parade, Halifax              HX1 2EQ",69360771,"Croft Myl, West Parade, Halifax, HX1 2EQ",3550,Offices And Premises,Awaiting occupation
,"Sales Office Apt 2 Gf, Leedham Court, Victoria Road, Hebden Bridge        HX7 8DZ",76560743,,6700,Offices And Premises,Empty Relief - Post 01/04/2008
St James Securities Ltd,"Pt B/Ment The Weaving Shed, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526727,"12th Floor, The Bascilica, 2 King Charles Street, Leeds, LS1 6LS",2350,Warehouse And Premises,Listed Building
Warmco Space Heating Ltd,"Unofficial Address, Unit 203 Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124736,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",700,Offices And Premises,Empty Property - RV < 15000
Edwards Excavations Ltd,"Unit 6 Springwood Bu'ss Park, Brookwoods Industrial Estate, Burrwood Way, Holywell Green       HX4 9BH",64456711,"Unit 6, Woodman Works, South Lane, Elland, HX5 0PA",23750,Warehouse And Premises,Qualifying industrial hereditament
Wattlid Ltd,"Unit 2 Moderna Business Park, Mytholmroyd, Hebden Bridge, HX7 5QG",76252817,"The Continuum, Moderna Business Park, Mytholmroyd, HX7 5QQ",15250,Warehouse And Premises,Empty Relief - Post 01/04/2008
G A Valves Sales Ltd,"Birds Royd Lane, Brighouse, HD6 1LQ",29052700,"P.O Box 5, Brighouse, HD6 3UD",30000,Factory and Premises,Qualifying industrial hereditament
Trustees Of Herbert Atkinson,"66 Commercial Street, Brighouse, HD6 1AQ",29196066,"C/O Nigel Atkinson, West View, Village Street, Halifax, HX3 8QG",10500,Shop and Premises,Empty Relief - Post 01/04/2008
,"Unit 2 1ST Flr, Calder Workshop, Gibbet Street, Halifax              HX1 4JQ",65164886,,2550,Store And Premises,Rateable Value below threshold
,"19 Crown Street, Hebden Bridge, HX7 8EH",76176019,,14750,Shop and Premises,Empty Relief - Post 01/04/2008
Edgar Dickinson Properties Ltd,"Unit 82 Bowers Mill, Branch Road, Barkisland, Halifax             HX4 0AD",64344725,"Walker Singleton, Property House, Lister Lane, Halifax, HX1 5DR",900,Offices,Empty Property - RV < 15000
Thornber Chicks Ltd,"Hoo Hole Mill, Cragg Road, Mytholmroyd, Hebden Bridge        HX7 5JT",76160828,"Dean Hey Farm, Cragg Road, Mytholmroyd, Hebden Bridge, HX7 5RU",19750,Workshop And Premises,Empty Relief - Post 01/04/2008
,"38 Back Clough, Northowram, Halifax, HX3 7HH",64104038,,1075,Shop and Premises,Empty Property - RV < 15000
