Additional Rlf,Period Charge,Charge Type,EXEM-AMT,EXEM-CD,PLACE-REF,SBR-APPLIED,SBR-SUPPLE,SBR-RELIEF-,MAND-CHAR-,MAND-CHARI,DISC-CHARIT,DIS-RLF-AMT,CHARITY-RLF-,ANALYSIS-CD,RV,Liable Person,Billing Address 1,Billing Address 2,Billing Address 3,Billing Address 4,Billing Address 5,Billing Post Code,Liability Start Date,Property Address 1,Property Address 2,Property Address 3,Property Address 4,Property Address 5,Property Post,UB-PROP-RV�
,4224,V,0,,7232061259,0,114.4,0,,0,,0,0,CO,8800,SPOTWELL DEVELOPMENTS LTD,C/O LPA RECEIVERS,STERLING PROPERTY CO LTD,STERLING HOUSE,WATERFOLD PARK,BURY,BL9 7BR,28/09/2012,ROOM 5 BRUNTWOOD HALL,BRUNTWOOD PARK,SCHOOLS HILL,CHEADLE,,SK8 1HX,OFFICES AND PREMISES
,2688,V,0,,7232061229,0,72.8,0,,0,,0,0,CO,5600,SPOTWELL DEVELOPMENTS LTD,C/O LPA RECEIVERS,STERLING PROPERTY CO LTD,STERLING HOUSE,WATERFOLD PARK,BURY,BL9 7BR,01/04/2013,ROOM 2 BRUNTWOOD HALL,BRUNTWOOD PARK,SCHOOLS HILL,CHEADLE,,SK8 1HX,OFFICES AND PREMISES
,1632,V,0,,7232061299,0,44.2,0,,0,,0,0,CO,3400,SPOTWELL DEVELOPMENTS LTD,C/O LPA RECEIVERS,STERLING PROPERTY CO LTD,STERLING HOUSE,WATERFOLD PARK,BURY,BL9 7BR,01/04/2013,ROOM 10 BRUNTWOOD HALL,BRUNTWOOD PARK,SCHOOLS HILL,CHEADLE,,SK8 1HX,OFFICES AND PREMISES
,1224,V,1257.15,MINRV,7232061389,0,33.15,0,,0,,0,0,CO,2550,SPOTWELL DEVELOPMENTS LTD,C/O LPA RECEIVERS,STERLING PROPERTY CO LTD,STERLING HOUSE,WATERFOLD PARK,BURY,BL9 7BR,09/02/2009,ROOM 19 BRUNTWOOD HALL,BRUNTWOOD PARK,SCHOOLS HILL,CHEADLE,,SK8 1HX,OFFICES AND PREMISES
,465.6,V,478.21,MINRV,7232061539,0,12.61,0,,0,,0,0,CW3,970,SPOTWELL DEVELOPMENTS LTD,C/O LPA RECEIVERS,STERLING PROPERTY CO LTD,STERLING HOUSE,WATERFOLD PARK,BURY,BL9 7BR,09/02/2009,ROOM 34 BRUNTWOOD HALL,BRUNTWOOD PARK,SCHOOLS HILL,CHEADLE,,SK8 1HX,STORE AND PREMISES
,3072,O,0,,6243016049,-1,0,2867.2,,0,,0,0,CG1,6400,SPR AUTOS LTD,UNIT 16 PORTWOOD INDUSTRIAL ESTATE,OFFERTON STREET,STOCKPORT,,,SK1 2LA,01/02/2010,UNIT 16,PORTWOOD INDUSTRIAL ESTATE,OFFERTON STREET,NEWBRIDGE LANE,OFFERTON STOCKPORT,SK1 2LA,VEHICLE REPAIR WORKSHOP AND PREMISES
,9360,O,0,,7415009019,0,253.5,0,,0,,0,0,CW,19500,SPRAYQUICK LTD,ARDEN HALL,CASTLE HILL,BREDBURY,STOCKPORT,,SK6 2QN,05/01/1999,9 STUART ROAD,BREDBURY,STOCKPORT,,,SK6 2SR,WAREHOUSE AND PREMISES
RETAIL,23520,O,0,,3879004009,0,637,0,,0,,0,0,CL,49000,SPREAD EAGLE PUB LIMITED,,,,,,,04/11/2013,SPREAD EAGLE HOTEL,HATHERLOW,ROMILEY,STOCKPORT,,SK6 3DR,PUBLIC HOUSE AND PREMISES
,8880,O,0,,1704213039,0,240.5,0,,0,,0,0,CO,18500,SPRING & CO LTD,,,,,,,19/09/2002,213 CHESTERGATE,STOCKPORT,,,,SK3 0AN,OFFICES AND PREMISES
,1824,O,0,,2779263009,0,0,0,,0,,0,0,COC,3800,SPS GROUP LIMITED,,,,,,,01/04/2010,263 EDGELEY ROAD,CHEADLE HEATH,STOCKPORT,,,SK3 0TR,"OFFICES, CAR SPACE AND PREMISES"
,1320,O,0,,2779263029,0,0,0,,0,,0,0,CO,2750,SPS GROUP LIMITED,,,,,,,01/04/2010,ROOMS (FIRST FLOOR),COBDEN HOUSE,263 EDGELEY ROAD,CHEADLE HEATH,STOCKPORT,SK3 0TR,OFFICES AND PREMISES
,2304,O,0,,8576013069,-1,0,2304,,0,,0,0,CS,4800,SQUEEZIETEES LTD,,,,,,,07/11/2014,6 RECTORY COURT,13 WILMSLOW ROAD,CHEADLE,,,SK8 1DW,SHOP AND PREMISES
,4128,O,0,,8358107009,-1,0,2339.44,,0,,0,0,COC,8600,SQUID BROADCAST FACILITIES LTD T/A ACROB,,,,,,,01/07/1999,107 WELLINGTON ROAD NORTH,STOCKPORT,,,,SK4 2LP,"OFFICES, CAR SPACE AND PREMISES"
,1368,O,0,,5602028219,-1,0,1368,,0,,0,0,CO,2850,SQUID DIGITAL LIMITED,,,,,,,01/04/2015,1ST FLOOR FRONT,28A MIDDLE HILLGATE,STOCKPORT,,,SK1 3AY,OFFICES AND PREMISES
,9960,O,0,,8358001469,0,269.75,0,,0,,0,0,CO,20750,SQW LTD,ACCOUNTS DEPARTMENT,OXFORD CENTRE FOR INNOVATION,NEW ROAD,OXFORD,,OX1 1BY,01/04/2010,PT 3RD FLOOR,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,OFFICES AND PREMISES
,168,O,0,,8358002639,0,0,0,,0,,0,0,CP1,350,SQW LTD,ACCOUNTS DEPARTMENT,OXFORD CENTRE FOR INNOVATION,NEW ROAD,OXFORD,,OX1 1BY,01/04/2012,CAR SPACE 39,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
,168,O,0,,8358002629,0,0,0,,0,,0,0,CP1,350,SQW LTD,ACCOUNTS DEPARTMENT,OXFORD CENTRE FOR INNOVATION,NEW ROAD,OXFORD,,OX1 1BY,01/04/2012,CAR SPACE 38,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
,168,O,0,,8358002619,0,0,0,,0,,0,0,CP1,350,SQW LTD,ACCOUNTS DEPARTMENT,OXFORD CENTRE FOR INNOVATION,NEW ROAD,OXFORD,,OX1 1BY,01/04/2012,CAR SPACE 37,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
,49440,O,0,,8174018009,0,1339,0,,0,,0,0,CR,103000,SRC TRANSATLANTIC LTD T/A SPEEDY CASH,8/10 CRANBROOK ROAD,ILFORD,,,,IG1 4DJ,31/10/2011,18 VERNON STREET,MARKET PLACE,STOCKPORT,,,SK1 1TY,RESTAURANT AND PREMISES
,456,O,0,,908301349,-1,0,456,,0,,0,0,CO,950,SSESTECH LTD,,,,,,,16/12/2013,SUITE 333 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
,27600,O,0,,7158007009,0,747.5,0,MAN,22678,,0,0,MH3,57500,ST ANN'S HOSPICE,,,,,,,18/02/2010,ST ANNS ROAD NORTH,HEALD GREEN,CHEADLE,,,SK8 3SZ,HOSPICE AND PREMISES
,8520,O,0,,3981003009,0,230.75,0,MAN,7000.6,,0,0,CS,17750,ST ANN'S HOSPICE TRADING CO LTD,ST ANN'S ROAD NORTH,HEALD GREEN,CHEADLE,,,SK8 3SZ,15/11/1991,3 HIGH STREET,CHEADLE,,,,SK8 1AX,SHOP AND PREMISES
,3792,O,0,,7973128009,0,102.7,0,MAN,3115.76,,0,0,CS,7900,ST ANN'S HOSPICE TRADING CO LTD,ST ANN'S ROAD NORTH,HEALD GREEN,CHEADLE,,,SK8 3SZ,28/11/2006,128 TURVES ROAD,CHEADLE HULME,CHEADLE,,,SK8 6AW,SHOP AND PREMISES
,4224,O,0,,1805023009,0,114.4,0,MAN,3470.72,,0,0,CS,8800,ST ANN'S HOSPICE TRADING CO LTD,ST ANN'S ROAD NORTH,HEALD GREEN,CHEADLE,,,SK8 3SZ,12/11/2007,23 COMPSTALL ROAD,ROMILEY,STOCKPORT,,,SK6 4BT,SHOP AND PREMISES
,7680,O,0,,826012009,0,208,0,MAN,6310.4,,0,0,CS,16000,ST ANN'S HOSPICE TRADING CO LTD,ST ANN'S ROAD NORTH,HEALD GREEN,CHEADLE,,,SK8 3SZ,21/08/2009,14 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,,SK7 1AF,SHOP AND PREMISES
,6000,O,0,,1615066009,0,162.5,0,MAN,4930,,0,0,CS,12500,ST ANN'S HOSPICE TRADING CO LTD,ST ANN'S ROAD NORTH,HEALD GREEN,CHEADLE,,,SK8 3SZ,09/08/2010,66-68 CASTLE STREET,EDGELEY,STOCKPORT,,,SK3 9AD,SHOP AND PREMISES
,6000,O,0,,3143230009,0,162.5,0,MAN,4930,,0,0,CS,12500,ST ANN'S HOSPICE TRADING CO LTD,ST ANN'S ROAD NORTH,HEALD GREEN,CHEADLE,,,SK8 3SZ,03/08/2012,230 FINNEY LANE,HEALD GREEN,CHEADLE,,,SK8 3QA,SHOP AND PREMISES
,13320,O,0,,3459033009,0,360.75,0,MAN,10944.6,,0,0,CS,27750,ST ANN'S HOSPICE TRADING CO LTD,ST ANN'S ROAD NORTH,HEALD GREEN,CHEADLE,,,SK8 3SZ,30/07/2012,33 GREAT UNDERBANK,STOCKPORT,,,,SK1 1NE,SHOP AND PREMISES
,792,O,0,,5594223429,0,21.45,0,MAN,650.76,,0,0,CW,1650,ST JAMES & EMMANUEL CHURCH,C/O 1 CALE ST,CALE GREEN,STOCKPORT,,,SK2 6SW,15/01/2008,UNIT 26C,VERNON MILL,MERSEY STREET,PORTWOOD,STOCKPORT,SK1 2HX,STORE
,456,O,0,,612034019,0,12.35,0,MAN,374.68,,0,0,LC3,950,ST JOHN AMBULANCE,ST JOHN HOUSE,CROSSLEY ROAD,HEATON CHAPEL,STOCKPORT,,SK4 5BF,01/04/1990,CLUBHOUSE,ADJACENT TO 34,BARRACK HILL,ROMILEY,STOCKPORT,SK6 3AZ,HALL AND PREMISES
,77280,O,0,,1897010069,0,2093,0,MAN,63498.4,,0,0,CO,161000,ST JOHN AMBULANCE,,,,,,,23/02/2007,ST JOHN HOUSE,CROSSLEY ROAD,HEATON CHAPEL,STOCKPORT,,SK4 5BF,OFFICES AND PREMISES
,20040,O,0,,791001009,0,542.75,0,MAN,16466.2,,0,0,EL,41750,ST MATTHEWS C OF E PRIMARY SCHOOL,,,,,,,01/01/2014,ST MATTHEWS C OF E PRIMARY SCH,BOWDON STREET,EDGELEY,STOCKPORT,,SK3 9EA,SCHOOL AND PREMISES
,3456,O,0,,3387004009,-1,0,2764.8,,0,,0,0,CO,7200,STAFFORD RAINWATER SYSTEMS LTD,,,,,,,01/03/2014,1ST FLOOR,4 GILLBENT ROAD,CHEADLE HULME,CHEADLE,,SK8 6NB,OFFICES AND PREMISES
,2040,O,0,,1704221019,0,0,0,,0,,0,0,CW1,4250,STAGECOACH SERVICES LTD,MONTAGU EVANS LLP,5 BOLTON STREET,LONDON,,,W1J 8BA,01/04/2007,ARCH NO 8,CHESTERGATE,STOCKPORT,,,SK3 0BD,LAND USED FOR STORAGE AND PREMISES
,11160,O,0,,9827000019,0,302.25,0,,0,,0,0,CWO,23250,STAGECOACH SERVICES LTD,MONTAGU EVANS LLP,5 BOLTON STREET,LONDON,,,W1J 8BA,23/04/2010,UNIT 1,SOVEREIGN BUSINESS PARK,WYVERN AVENUE,REDDISH,STOCKPORT,SK5 7DD,"WAREHOUSE, OFFICES AND PREMISES"
,6000,V,0,,8493096049,0,162.5,0,,0,,0,0,CW,12500,STANDARD PROPERTIES LTD,239B BURY OLD ROAD,OFF WISEMAN TERRACE,MANCHESTER,,,M25 1JE,16/09/2014,2 WEST STREET,CHESTERGATE,STOCKPORT,,,SK3 0AX,WAREHOUSE AND PREMISES
,1896,V,0,,4953015189,0,51.35,0,,0,,0,0,CO,3950,STANLEY INVESTMENTS LTD,STANLEY HOUSE,15 LADYBRIDGE ROAD,CHEADLE HULME,,,SK8 5BL,,,,,,,,OFFICES AND PREMISES
,1800,V,0,,4953015409,0,48.75,0,,0,,0,0,CO,3750,STANLEY INVESTMENTS LTD,STANLEY HOUSE,15 LADYBRIDGE ROAD,CHEADLE HULME,,,SK8 5BL,,,,,,,,OFFICES AND PREMISES
,140,V,143.79,MINRV,4953015429,0,3.79,0,,0,,0,0,CP1,350,STANLEY INVESTMENTS LTD,STANLEY HOUSE,15 LADYBRIDGE ROAD,CHEADLE HULME,,,SK8 5BL,,,,,,,,CAR PARKING SPACE
,48000,O,0,,5720018009,0,1300,0,,0,,0,0,IFO,100000,STANLEY SECURITY SOLUTIONS LTD,STANLEY HOUSE,BRAMBIE ROAD,SWINDON,,,SN2 8ER,06/08/1990,1 PARKGATE CLOSE,BREDBURY PARK WAY,BREDBURY IND. ESTATE,STOCKPORT,,SK6 2SZ,"FACTORY, OFFICE AND PREMISES"
,93120,O,0,,2499467009,0,2522,0,,0,,0,0,CS10,194000,STAPLES UK  LTD,GVA GRIMLEY,BUSINESS RATES (TM),PO BOX 16097,3 BRINDLEY PLACE,BIRMINGHAM,B2 2UY,26/11/2004,DIDSBURY ROAD,HEATON NORRIS,STOCKPORT,,,SK4 2BD,RETAIL WAREHOUSE AND PREMISES
RETAIL,3600,O,0,,7884018009,-1,0,2700,,0,,0,0,CS,7500,STAR DRY CLEANERS (UK) LTD,18 THE PRECINCT,STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 5BB,08/06/2011,18 THE PRECINCT,STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 5BB,SHOP AND PREMISES
,168,O,0,,7376000699,0,0,0,,0,,0,0,CP1,350,STAR DRY CLEANERS (UK) LTD,18 THE PRECINCT,STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 5BB,01/04/2013,CAR SPACE 61,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,CAR PARKING SPACE
,72480,O,0,,6438001009,0,1963,0,,0,,0,0,CWO,151000,STARKEY LABORATORIES LTD,,,,,,,01/01/1998,WILLIAM F AUSTIN HOUSE,BRAMHALL TECHNOLOGY PARK,PEPPER ROAD,HAZEL GROVE,STOCKPORT,SK7 5BX,"WAREHOUSE, OFFICE AND PREMISES"
,4704,O,0,,827095249,-1,0,1724.9,,0,DR,0,1489.55,IF3,9800,STARLIGHT PERFORMING ARTS ACADEMY,UNITS 14-15,NATIONAL TRADING ESTATE,BRAMHALL MOOR LANE,STOCKPORT,,SK7 5AA,09/05/2009,"UNITS 14B,14C & 15B",NATIONAL TRADING ESTATE,BRAMHALL MOOR LANE,HAZEL GROVE,STOCKPORT,SK7 5AA,WORKSHOP AND PREMISES
,2592,O,0,,7376042029,-1,0,2592,,0,,0,0,CS,5400,STATION SPICE LTD T/A HANNAHS INDIAN TAK,,,,,,,11/05/2010,42 STATION ROAD,CHEADLE HULME,CHEADLE,,,SK8 7AB,SHOP AND PREMISES
,5500,O,0,,3422053019,0,0,0,,0,,0,0,CSS,13750,STATUS VEHICLE TECHNOLOGY LTD,26 BROADSTONE ROAD,REDDISH,STOCKPORT,,,SK5 7AE,15/08/2014,53-55 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6AW,"SHOP, STORE AND PREMISES"
,1200,O,0,,6032061099,-1,0,1200,,0,,0,0,CW3,2500,STEIN PRODUCTS LTD,,,,,,,31/07/2013,PT GND FLOOR,1 LEVENS ROAD,NEWBY ROAD,HAZEL GROVE,STOCKPORT,SK7 5DL,STORE AND PREMISES
,136800,O,0,,6750008039,0,3705,0,,0,,0,0,CS10,285000,STEINHOFF UK GROUP PROPERTIES LTD,520 EUROPA BOULEVARD,WARRINGTON,,,,WA5 7TP,25/06/2012,8 PEEL CENTRE,GREAT PORTWOOD STREET,STOCKPORT,,,SK1 2HH,RETAIL WAREHOUSE AND PREMISES
,4512,O,0,,7178016009,0,122.2,0,MAN,3707.36,,0,0,EP,9400,STELLA MARIS SCHOOL,16 ST JOHNS ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3BR,01/04/1990,THE STELLA MARIS SCHOOL,16,ST JOHNS ROAD,HEATON MERSEY,STOCKPORT,SK4 3BR,SCHOOL AND PREMISES
,1344,O,0,,740101029,-1,0,1344,,0,,0,0,CS,2800,STEPHEN ASHTON T/A ASHTONS UPHOLSTERY,,,,,,,06/07/2004,101 BLOOM STREET,EDGELEY,STOCKPORT,,,SK3 9LQ,SHOP AND PREMISES
,3552,O,0,,7847007009,-1,0,2723.26,,0,,0,0,CS,7400,STERLING QUALITY SERVICES LTD,7 THE BOULEVARD,HAZEL GROVE,STOCKPORT,,,SK7 5PA,16/12/1994,7 THE BOULEVARD,CHESTER ROAD,HAZEL GROVE,STOCKPORT,,SK7 5PA,SHOP AND PREMISES
,4416,O,0,,5621006019,0,0,0,,0,,0,0,CS,9200,STEVE CONNOR LTD,674A OLDHAM ROAD,FAILSWORTH,MANCHESTER,,,M35 9DU,07/04/2014,6A MILL LANE,HAZEL GROVE,STOCKPORT,,,SK7 6DS,SHOP AND PREMISES
,3024,O,0,,1727023169,-1,0,2872.8,,0,,0,0,CW,6300,STEVE HOLLAND FLOORING LTD,,,,,,,16/09/2004,UNIT 16,CHRISTIE STREET IND EATATE,CHRISTIE STREET,HEMPSHAW LANE,STOCKPORT,SK1 4LR,STORE AND PREMISES
,2184,O,0,,5016013009,-1,0,2184,,0,,0,0,CS,4550,STEVENSON GLASSEY SOLICITORS,,,,,,,01/04/2011,13 LEAMINGTON ROAD,REDDISH,STOCKPORT,,,SK5 6BD,SHOP AND PREMISES
,1044,O,0,,97100069,-1,0,1044,,0,,0,0,LC1,2175,STOCKPORT & BREDBURY BOXING CLUB,,,,,,,12/08/2008,100 ANDREW STREET,COMPSTALL,STOCKPORT,,,SK6 5HW,GYMNASIUM AND PREMISES
,5880,O,0,,8103065009,0,159.25,0,MAN,4831.4,,0,0,CO,12250,STOCKPORT & DISTRICT MIND,,,,,,,11/07/1997,65/67 UNION STREET,MARRIOT STREET,STOCKPORT,,,SK1 3NP,OFFICES AND PREMISES
,936,O,0,,4999010159,-1,0,936,,0,,0,0,IF3,1950,STOCKPORT BEDDING CO LTD,1ST FLOOR,CHURCHGATE MILL,LAVENDERS BROW,STOCKPORT,,SK1 1YW,21/10/2009,1ST FLOOR,CHURCHGATE MILL,LAVENDERS BROW,CHURCHGATE,STOCKPORT,SK1 1YW,WORKSHOP
RETAIL,6120,O,0,,8359289009,-1,0,0,,0,,0,0,CS7,12750,STOCKPORT CARPET CENTRE LTD,,,,,,,31/03/2003,289 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK2 6ND,SHOWROOM AND PREMISES
RETAIL,4224,O,0,,7907001009,0,114.4,0,MAN,3470.72,,0,0,CS,8800,STOCKPORT CERABRAL PALSY SOCIETY,GRANVILLE HOUSE,20 PARSONAGE ROAD,HEATON MOOR,STOCKPORT,,SK4 4JX,01/04/1990,1 THORNFIELD ROAD,HEATON MOOR,STOCKPORT,,,SK4 3LD,SHOP AND PREMISES
,2400,O,0,,5561011019,-1,0,2400,,0,,0,0,CS,5000,STOCKPORT CHIROPODY CLINIC LLP,,,,,,,14/07/2008,11 MEALHOUSE BROW,LOWER HILLGATE,STOCKPORT,,,SK1 1LP,SHOP AND PREMISES
,4224,O,0,,4081002019,0,114.4,0,MAN,3470.72,,0,0,CO,8800,STOCKPORT CHRISTIAN COUNSELLING,,,,,,,15/11/2009,THE TOWN HOUSE,HOPE TERRACE THOMSON ST,EDGELEY,STOCKPORT,,SK3 9DU,OFFICES AND PREMISES
RETAIL,1584,O,0,,1008070039,0,0,0,,0,,0,0,CS,3300,STOCKPORT COMPUTER SERVICES LTD,70B AND 70D BUXTON ROAD,HIGH LANE,STOCKPORT,,,SK6 8BH,06/02/2012,70B AND 70D BUXTON ROAD,HIGH LANE,STOCKPORT,,,SK6 8BH,SHOP AND PREMISES
,22800,O,0,,3837095009,0,617.5,0,,0,,0,0,LI1,47500,STOCKPORT COUNTY FC 2010 LTD,,,,,,,01/11/2012,HARDCASTLE ROAD,EDGELEY,STOCKPORT,,,SK3 9DD,STADIUM AND PREMISES
,6480,O,0,,652107029,0,175.5,0,CASC80,5324.4,CASC20,0,1331.1,LS,13500,STOCKPORT CRICKET CLUB,,,,,,,01/04/1990,CRICKET CLUB,BEECH ROAD,CALE GREEN,STOCKPORT,,SK3 8HD,SPORTS GROUND AND PREMISES
,7080,O,0,,7435014019,0,0,0,,0,,0,0,IF3,14750,STOCKPORT CUTTING FORMES LTD,,,,,,,28/03/2000,UNITS 14-15,HILLGATE BUSINESS CENTRE,SWALLOW STREET,HIGHER HILLGATE,STOCKPORT,SK1 3AU,WORKSHOP AND PREMISES
RETAIL,4464,O,0,,8576021009,0,0,0,,0,,0,0,CS,9300,STOCKPORT E CIG COMPANY LTD,,,,,,,25/02/2014,21 WILMSLOW ROAD,CHEADLE,,,,SK8 1DW,SHOP AND PREMISES
,441.6,O,0,,7229025609,0,0,0,,0,,0,0,CW3,920,STOCKPORT ELECTRICAL SERVICES LTD,,,,,,,20/04/2013,UNIT 18.6,SCHOOL STREET TRADING ESTATE,SCHOOL STREET,HAZEL GROVE,STOCKPORT,SK7 4RA,STORE AND PREMISES
RETAIL,10680,O,0,,6550066039,0,289.25,0,,0,,0,0,CS,22250,STOCKPORT ELECTRONICS LTD,,,,,,,01/04/2012,66 PRINCES STREET,STOCKPORT,,,,SK1 1RJ,SHOP AND PREMISES
,26160,O,0,,3824018019,0,708.5,0,MAN,21494.8,,0,0,IF3O,54500,STOCKPORT ENGINEERING TRAINING ASSOC LTD,,,,,,,01/04/1990,PART UNIT 18,HAMMOND AVENUE,STOCKPORT,,,SK4 1PQ,"WORKSHOP, OFFICE AND PREMISES"
,12360,O,0,,3824018029,0,334.75,0,MAN,10155.8,,0,0,CWO,25750,STOCKPORT ENGINEERING TRAINING ASSOC LTD,PART UNIT 18,WHITEHILL INDUSTRIAL ESTATE,HAMMOND AVENUE,REDDISH,STOCKPORT,SK4 1PE,20/06/2002,PART UNIT 18,18 HAMMOND AVE,STOCKPORT,,,SK4 1PQ,"WAREHOUSE, OFFICE AND PREMISES"
,27120,O,0,,3508001019,0,734.5,0,,0,,0,0,IF3O,56500,STOCKPORT FENCING LTD,,,,,,,05/11/1996,GRANTHAM ROAD,GREEN LANE IND ESTATE,STOCKPORT,,,SK4 2LF,"WORKSHOP, OFFICE AND PREMISES"
RETAIL,2880,O,0,,7393152029,0,0,0,,0,,0,0,CX,6000,STOCKPORT FENCING LTD,GRANTHAM ROAD,GREEN LANE IND ESTATE,STOCKPORT,,,SK4 2LF,01/04/1990,ADJ 160 STOCKPORT ROAD,CHEADLE,,,,SK8 2AF,DISPLAY LAND AND PREMISES
RETAIL,4272,O,0,,1009461009,-1,0,2207.24,,0,,0,0,CS,8900,STOCKPORT FLOWERS & EVENTS LTD,,,,,,,01/08/2008,461 BUXTON ROAD,STOCKPORT,,,,SK2 7HE,SHOP AND PREMISES
,5940,O,0,,7435006009,0,0,0,,0,,0,0,CW,15250,STOCKPORT FOODBANK,C/O HAZEL GROVE BAPTIST CHURCH,STATION ROAD,HAZEL GROVE,STOCKPORT,,SK7 4EX,09/06/2015,UNIT 6,HILLGATE BUSINESS PARK,SWALLOW STREET,STOCKPORT,,SK1 3HJ,WAREHOUSE AND PREMISES
,1488,O,0,,2857004019,0,40.3,0,MAN,1222.64,,0,0,LT3,3100,STOCKPORT GARRICK THEATRE LIMITED,GARRICK THEATRE,EXCHANGE STREET,STOCKPORT,,,SK3 0EJ,01/11/1995,GARRICK THEATRE,EXCHANGE STREET,DAW BANK,STOCKPORT,,SK3 0EJ,THEATRE AND PREMISES
,44160,O,0,,6299062019,0,1196,0,,0,,0,0,LS2,92000,STOCKPORT GOLF CLUB LTD,,,,,,,01/04/1990,GOLF CLUB,OFFERTON ROAD,HAZEL GROVE,STOCKPORT,,SK2 5HL,GOLF COURSE AND PREMISES
,304800,O,0,,1009492009,0,8255,0,MAN,250444,,0,0,EP,635000,STOCKPORT GRAMMAR SCHOOL,TO THE BURSAR,STOCKPORT GRAMMAR SCHOOL,BUXTON ROAD,STOCKPORT,,SK2 7AF,01/04/1990,STOCKPORT GRAMMAR SCHOOL,BUXTON ROAD,STOCKPORT,,,SK2 7AF,SCHOOL AND PREMISES
,3360,O,0,,940004009,-1,0,2800,,0,,0,0,CW,7000,STOCKPORT HYDRAULICS LTD,,,,,,,03/02/2012,4 BROOKS STREET,HILLGATE,STOCKPORT,,,SK1 3HS,WAREHOUSE AND PREMISES
,2448,O,0,,6284000079,-1,0,2448,,0,,0,0,FE,5100,STOCKPORT HYDRO LTD,1 CROWN STREET,HAWK GREEN,MARPLE,STOCKPORT,,SK6 7JH,22/10/2012,OTTERSPOOL WEIR HYDRO,MILL LANE,ROMILEY,STOCKPORT,,SK6 3BR,HYDRO POWER STATION AND PREMISES
,72013.11,O,0,,5209004029,0,1950.36,0,,0,,0,0,CWO,170000,STOCKPORT INDUSTRIAL OWNER LLP,CORNERSTONE REAL ESTATE ADVISERS EUROPE,SOUTHWEST HOUSE,11A REGENT STREET,LONDON,,SK1Y 4LR,14/05/2015,UNITS 4-6,CASTLEHILL INDUSTRIAL PARK,HORSFIELD WAY,BREDBURY INDUSTRIAL PARK,BREDBURY,SK6 2SU,"WAREHOUSE, OFFICE AND PREMISES"
,25548.2,O,0,,1704064009,0,691.93,0,,0,,0,0,CS,58500,STOCKPORT INSULATION AND STORAGE CO LTD,UNIT 1/02 AND UNIT 2/01,HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH STOCKPORT,,SK5 6DA,01/04/2014,64-66,CHESTERGATE,STOCKPORT,STOCKPORT,,SK1 1NS,SHOP AND PREMISES
,6240,O,0,,3942552009,0,169,0,MAN,5127.2,,0,0,LC1,13000,STOCKPORT LADS CLUB TRUSTEES,,,,,,,01/04/1990,552 HEMPSHAW LANE,STOCKPORT,,,,SK1 4NT,CLUB HOUSE AND PREMISES
,2208,O,0,,5699003009,-1,0,2208,,0,,0,0,CG1,4600,STOCKPORT M.O.T CENTRE LTD,,,,,,,07/06/2007,UNIT 3,MOWBRAY STREET,MIDDLE HILLGATE,STOCKPORT,,SK1 3EJ,VEHICLE REPAIR WORKSHOP AND PREMISES
,2702.69,V,2775.89,IN,8104055009,0,73.2,0,,0,,0,0,IF3,6400,STOCKPORT MANAGEMENT LTD,C/O KOOPMANS,34A WATLING STREET,RADLETT,HERTS,,WD7 7NN,08/11/2008,UNIT 5,WATERLOO PARK,UPPER BROOK STREET,HALL STREET,STOCKPORT,SK1 3BP,WORKSHOP AND PREMISES
,2660.46,V,2732.51,IN,8104056009,0,72.05,0,,0,,0,0,IF3,6300,STOCKPORT MANAGEMENT LTD,C/O KOOPMANS,34A WATLING STREET,RADLETT,HERTS,,WD7 7NN,24/04/2009,UNIT 6 WATERLOO PARK,UPPER BROOK STREET,HALL STREET,STOCKPORT,,SK1 3BP,WORKSHOP AND PREMISES
,2715.54,V,0,,8104053029,0,73.55,0,,0,,0,0,CW3,5800,STOCKPORT MANAGEMENT LTD,C/O KOOPMANS,34A WATLING STREET,RADLETT,HERTS,,WD7 7NN,11/11/2013,3A WATERLOO PARK,UPPER BROOK STREET,HALL STREET,STOCKPORT,,SK1 3BP,STORE
