Ratepayer,Billing Account Balance ,Liable Unit Balance ,Year,Property Address,Billing Address,Date Start,Date End
Petron Lofts,-309.7,-1491.59,2013,"Northern Timber Merchants, Gooder Lane, Brighouse, HD6 1HF","Po Box 85, 107 Hightown Road, Liversedge, WF16 6AG",02/20/14,04/30/14
,-33.21,-36.28,2016,"35 Broad Street, Halifax, HX1 1YA",,03/01/14,07/05/16
Hebden Bridge Community Association,-422.45,-841.5,2016,"Part Ground & 1ST Flrs, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY","Hebden Bridge Town Hall, St George's Street, Hebden Bridge, HX7 7BY",02/01/13,03/31/15
,-41.21,-41.21,2015,"22 Silver Street, Halifax, HX1 1HS",,03/02/14,05/27/15
,-241.15,-241.15,2014,"63 Hanson Lane, Halifax, HX1 5NX",,04/01/14,03/31/14
Pennine Housing 2000 Ltd,-13.62,-13.62,2016,"PH2K, Todmorden Community College, Burnley Road, Todmorden           OL14 7BX","Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",11/30/10,07/07/16
Mark Routledge Electrical Services Ltd,-3280.2,-3280.2,2016,"Cross Keys Inn, 649 Rochdale Road, Todmorden, OL14 6SX","Bradnor House, Cross Stone Road, Todmorden, OL14 8RA",06/10/15,03/31/16
K D T Accountancy & Taxation Services Ltd,-0.01,-0.01,2017,"20 Cow Green, Halifax, HX1 1HX",,08/14/10,
James Robinson Fibres Ltd,-136.32,-361.52,2015,"56 Huddersfield Road, Elland, HX5 9AA","Millersdale Close, Euroway Industrial Estate, Bradford, BD4 6SG",03/07/16,03/06/16
Royds Properties Ltd,-366.38,-366.38,2015,"Unit H6 Premier Way, Lowfields Business Park, Elland, HX5 9HF","Estate Office, Gledholt Business Park, Allen Row, Paddock, Huddersfield, HD1 4SB",08/18/15,03/23/16
Bizspace Ltd,-133.75,-133.75,2016,"Unit 8G, Calderdale Business Park, Club Lane, Halifax              HX2 8AX","Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",04/01/15,12/02/15
Bizspace Ltd,-222.38,-222.38,2016,"Units 12A & 12B, Calderdale Business Park, Club Lane, Halifax              HX2 8AX","Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",06/01/15,06/30/16
,-147.09,-147.09,2015,"259 King Cross Road, Halifax, HX1 3JL",,12/18/15,12/17/15
The Dean Clough Foundation,-3602.91,-3602.91,2016,"Design House Galleries, Dean Clough Mills, Halifax, HX3 5AX","Attn Ruth Robinson, Office Suite D182, Dean Clough, Halifax, HX3 5AX",04/01/15,12/31/16
,-949.97,-1555.22,2015,"Newcombe House, Newcombe Street, Elland, HX5 0EG",,08/28/15,08/27/15
,-605.25,-1555.22,2016,"Newcombe House, Newcombe Street, Elland, HX5 0EG",,08/28/15,08/27/15
Stoneywood Ltd,-1310.57,-1310.57,2016,"Unit 1, Fielden Works, Walton Street, Sowerby Bridge       HX6 1AN","Ms Julie Cassidy, Turntable & Boundary Works, Walton Street, Sowerby Bridge, HX6 1AN",05/08/16,10/31/16
The Exhaust Ejector Co.Ltd 1987 Retirement Benefit Scheme,-1337.97,-1337.97,2015,"Grove Mill Yard, Shelf, Halifax, HX3 7PF","11 Wade House Road, Shelf, Halifax, HX3 7PE",01/01/15,03/31/15
Bizspace Ltd,-50.94,-50.94,2015,"Unit 8H, Calderdale Business Park, Club Lane, Halifax              HX2 8AX","Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",04/01/14,10/22/14
Mbi Consulting Ltd,-3264,-6555.2,2015,"Unit 4 First Floor, No. 4 Warehouse, Canal Wharf, Sowerby Bridge       HX6 2AG","Unit 4 First Floor, No 4 Warehouse, The Wharf, Sowerby Bridge, HX6 2AG",09/12/14,03/31/15
Specialised Coatings Holdings Ltd,-1096.39,-3758.39,2015,"Offices (1ST Floor), Mile Cross Works, Gibbet Street, Halifax             HX1 4JQ","Units 1-4 Mile Cross Works, Gibbet Street, Halifax, HX1 4JQ",11/01/15,10/31/15
,-1234.33,-1234.33,2016,"Unit 5 Shay Lane Works, Shay Lane, Halifax, HX3 6SF",,05/16/16,01/16/17
Integro Insurance Brokers Ltd,-1008,-2133.2,2015,"Unit 3 1ST Floor, No 4 Warehouse, Canal Wharf, Sowerby Bridge       HX6 2AG","C/O Ruth Osborne, Century House, Pepper Road, Hazel Grove, Stockport, SK7 5BW",04/01/15,03/31/15
Brogan Business Parks Ltd,-453.56,-453.56,2016,"Unit W6, Tenterfield Business Park, Luddendenfoot, Halifax             HX2 6EQ","C/O C D P Ltd, Huddersfield Road, Elland, HX5 9BW",12/26/15,12/25/15
Due West Ltd,-22.89,3329.61,2015,"7 Horton Street, Halifax, HX1 1PX","C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",03/30/16,
,-221.97,2016,2016,"2 Towngate, Hipperholme, Halifax, HX3 8JB",,07/07/16,
Mmg  Property Ltd,-4003.23,-4003.23,2016,"Dental Laboratory, 2 Bank Street, Brighouse, HD6 1BD","Martin Nest, Old Lindley Road, Holywell Green, Halifax, HX4 9DF",01/11/17,03/31/17
Collinson Ceramics Ltd (In Admin Receivership),-1282.25,-1282.25,2002,"Armytage Road, Brighouse, HD6 1QF","Messrs Touche Ross & Co, (Ref Col/Jc)Queen Anne House, 69/71 Queen Square, Bristol, BS1 4JP",04/01/90,04/01/91
,-2.71,-2.71,2002,"10 Bethel Street, Brighouse, HD6 1JN",,04/01/00,04/30/02
,-83,-83,2017,"95 Birds Royd Lane, Brighouse, HD6 1NG",,04/01/90,
,-56.25,-56.25,2002,"17 Charles Street, Brighouse, HD6 2DX",,05/12/92,03/16/96
Titan Outdoor Advertising Ltd,-63.68,-63.68,2009,"Board No 2296/04, Hartshead Moor Service Area, Hartshead Moor, Brighouse           HD6 4JX","C/O The Cotton Exchange, 1st Floor, Edmund Street, Liverpool, L3 9LQ",05/15/96,08/31/09
W M S Group Ltd,-187.83,-187.83,2011,"Unit 12, Brookfoot Business Centre, Elland Road, Brighouse           HD6 2RW","Brookfoot Mills, Elland Road, Brighouse, HD6 2RW",03/26/98,02/23/12
Wilmar Ltd,-375,-375,2010,"Unit 3 Victoria Terminal, Albert Road, Halifax, HX2 0BY","Company, Dissolved",04/01/00,03/31/10
,-255.05,-255.05,2008,"Albert Street, Halifax, HX1 5NW",,10/01/00,02/28/09
Xception Stores Ltd [In Admin Receivership],-838.19,-838.19,2002,"16 Alexandra Street, Halifax, HX1 1BS","C/O Bdo Stoy Hayward, 8 Baker Street, London, W1M 1DA",05/26/93,03/07/97
,-13.82,-13.82,2001,"5 Beech Grove, Lightcliffe, Halifax, HX3 8UU",,09/01/99,11/23/00
,-0.37,-0.37,2017,"Unit 51 Bowers Mill, Branch Road, Barkisland, Halifax             HX4 0AD",,09/01/97,
,-21.75,-21.75,2002,"8/10 Bull Close Lane, Halifax, HX1 2EF",,04/01/90,12/09/90
Assured Mobility Ltd [In Liquidation],-616.98,-616.98,2002,"Owler Ings Road, Brighouse, HD6 1EJ","C/O Leonard Harris Partners, 75 Mosley Street, Manchester, M2 3HR",10/02/95,06/22/00
,-37.68,-37.68,2017,"Carr Wood House, Carr House Road, Shelf, Halifax             HX3 7RJ",,08/28/92,
,-173.18,-173.18,2004,"St Michaels View, Carr House Road, Shelf, Halifax             HX3 7RJ",,04/01/90,01/30/04
,-1.75,-1.75,2017,"72 Commercial Street, Halifax, HX1 2JE",,04/01/90,
Brooksbank Industries Ltd,-5.83,-5.83,2001,"Gibbet Street Comb Works, Gibbet Street, Halifax, HX1 4LT","Station Yard, Elslack, Skipton, BD23 3AS",11/01/01,06/30/03
Specialised Coatings Holdings Ltd,-3616.68,-6722.93,2015,"Units 2-3 & 4, Mile Cross Works, Gibbet Street, Halifax              HX1 4JQ","Units 1-4 Mile Cross Works, Gibbet Street, Halifax, HX1 4JQ",04/03/00,03/31/15
,-114.87,-114.87,2007,"39/41 Crown Street, Halifax, HX1 1HY",,02/02/93,10/27/07
,-97.35,-97.35,2002,"Sportsman Hotel, 50 Crown Street, Halifax, HX1 1JB",,10/03/94,03/19/95
,-162.08,-162.08,2002,"Units T3/T4, Dean Clough Mills, Halifax, HX3 5AX",,04/02/90,07/03/91
The Dean Clough Foundation,-76.57,-76.57,2016,"Office Suite L G 38, Dean Clough Mills, Halifax, HX3 5AX","Attn Ruth Robinson, Office Suite D182, Dean Clough, Halifax, HX3 5AX",09/01/99,12/31/16
,-587.56,-587.56,2002,"Bowling Mill Ground Floor, Dean Clough, Halifax, HX3 6UP",,01/01/02,10/31/02
A.R.P. Security Services Ltd,-0.45,-0.45,2017,"31 Edwards Road, Halifax, HX2 7DG",,04/01/90,
,-113.22,-136.31,2001,"Adjacent Coliseum, Fountain Street, Halifax, HX1 2AB",,11/01/00,03/31/02
,-87.55,-87.55,2005,"28 Bull Green, Halifax, HX1 5AB",,06/12/00,02/19/06
,-460.92,-460.92,2007,"Grove Inn, Burnley Road, Luddendenfoot, Halifax             HX2 6HS",,07/30/96,08/05/07
,-8.85,-8.85,2014,"8 Lord Street, Halifax, HX1 5AE",,04/01/90,03/24/15
Ascot Estates Ltd,-35.21,-35.21,2002,"100 New Street, Southowram, Halifax, HX3 9SN",,08/26/95,07/29/99
Vision In Print Ltd [In Administration],-568.44,-568.44,2004,"Unit A3, Lower Ladyship Mills, Old Lane, Halifax              HX3 5QN",,12/03/96,08/15/04
,-371.52,-371.52,2010,"Unit 9, Hansonlane Enterprise Centre, Hanson Lane, Halifax             HX1 5PG",,11/15/96,09/12/10
A H Fabrications (Halifax) Ltd (In Receivership),-141.04,-141.04,2002,"92 Hopwood Lane, Halifax, HX1 4EJ","C/O Messrs Grant Thornton, St Johns Centre, 110 Albion Street, Leeds, LS2 8LA",04/01/90,04/01/91
Sally Salon Services Ltd,-141.3,1461.29,2014,"Unit 7, Margram Business Centre, Horne Street, Halifax             HX1 5UA","C/O Rate Account Management, C/O Colliers Int Rating Uk Llp, 12th Flr Eleven Brindleyplace, 2 Brunswick Square, Brindleyplace Birmingham, B1 2LP",03/21/99,
,-16.71,-16.71,2002,"42 Ing Head Terrace, Shelf, Halifax, HX3 7LB",,04/01/90,03/10/91
,-208.83,-208.83,2012,"263 Queens Road, Halifax, HX1 4NS",,12/18/90,03/31/13
,-17.3,-17.3,2003,"23 Roils Head Road, Halifax, HX2 0NQ",,01/28/01,05/30/03
,-54.66,-54.66,2004,"25 Roils Head Road, Halifax, HX2 0NQ",,01/07/98,12/13/04
Santander U.K Plc,-3663.44,-3663.44,2012,"Atm Salterhebble Garage, Salterhebble Hill, Halifax, HX3 0QB","C/O Rate Account Management, Colliers Int Rating Uk Llp, 12th Flr Eleven Brindleyplace, 2 Brunswick Square, Brindleyplace Birmingham, B1 2LP",04/01/00,05/09/12
,-161.32,-161.32,2002,"10 Silver Street, Halifax, HX1 1HS",,06/21/99,10/08/00
,-147.03,-147.03,2002,"71 Stainland Road, Greetland, Halifax, HX4 8BD",,10/15/98,10/09/99
Prelore Ltd (Administrative Receivership),-76.65,-76.65,2002,"Unit 1, North Dean Mills, Stainland Road, Greetland           HX4 8LS","C/O Messrs Peat Marwick, 1 The Embankment, Neville Street, Leeds, LS1 4DW",04/01/90,06/30/93
Capstan Wire Products Ltd [In Liquidation],-94.47,-94.47,2002,"Unit 17, Phoebe Lane Industrial Est., Halifax, HX3 9EX","C/O Baker Tilly, Carlton House, Grammar School Street, Bradford, BD1 4NS",04/01/90,08/09/96
Calder Weaving Co Ltd (In Liquidation),-4047.04,-4047.04,2002,"Orchard Trading Estate, Scout Road, Mytholmroyd, Hebden Bridge       HX7 5HZ","C/O Vine Mill, Royton, Oldham, OL2 5LN",04/01/90,07/15/90
,-26,-26,2017,"Unit 40 Asquith Bottom Works, Asquith Bottom, Ridge Street, Sowerby Bridge       HX6 3BT",,03/01/02,
,-266.28,-266.28,2002,"224 Halifax Road, Ripponden, Sowerby Bridge, HX6 4BG",,04/05/90,02/03/93
,-198.43,-198.43,2007,"236 Wakefield Road, Lightcliffe, Halifax, HX3 8TZ",,04/01/90,03/31/05
,-370,-370,2003,"4 Wards End, Halifax, HX1 1BX",,11/11/98,01/30/04
,-105.44,-105.44,2017,"Unit 13, Washer Lane Works, Washer Lane, Halifax             HX2 7DX",,05/14/01,
Shinestrong Ltd,-171.66,-171.66,2002,"Unit 34, Empire Works, Watkinson Road, Halifax              HX2 9AB","C/O Unit 34, Empire Works, Watkinson Road, Halifax",10/01/97,02/01/00
,-0.66,-0.66,2017,"Wellington Garage, Wellington Street West, Halifax, HX1 2TQ",,04/01/90,
White Rose Non-Wovens Ltd,-576,-576,2015,"West Parade, Halifax, HX1 2TA","C/O 6 Shibden Hall Croft, Shibden, Halifax, HX3 9XF",08/01/96,09/30/15
Beverly Summers Ltd [In Liquidation],-32.98,-32.98,2002,"Croft Mill Yard, Hebden Bridge, HX7 8AS","C/O Sargent & Co, 4 Wards End, Halifax, HX1 1BX",04/01/90,06/23/99
,-0.41,-0.41,2017,"4 Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5LH",,04/01/90,
,-27.94,-27.94,2012,"Hinchcliffe Arms, Cragg Vale, Hebden Bridge, HX7 5TA",,04/01/90,04/23/12
Natwest Bank Plc,-537.89,-537.89,2016,"2 Crown Street, Hebden Bridge, HX7 8EH","Po Box 6079, Wolverhampton, WV1 9RA",04/01/90,05/04/16
,-275.62,-275.62,2006,"1 Tower Hill, Sowerby Bridge, HX6 2EQ",,04/07/00,03/31/06
,-1.4,-1.4,2017,"8 West Street, Sowerby Bridge, HX6 3AN",,10/20/97,
,-56.31,-56.31,2017,"West End Bowling Club, West Street, Sowerby Bridge, HX6 3BB",,04/01/90,
Cottage Antiques Ltd,-129.27,-129.27,2002,"22 Wharf Street, Sowerby Bridge, HX6 2AE",,04/01/90,03/31/98
Lancashire Cotton Company Ltd,-135.14,-135.14,2012,"Rise Lane, Todmorden, OL14 7AA","Mr Kevin Baulk, 293 Rise Lane, Todmorden, OL14 7AA",04/01/01,08/31/12
,-8.5,-8.5,2002,"Unit 1, Salford Industrial Estate, Salford, Todmorden           OL14 7LF",,08/04/97,09/30/02
,-118.55,-118.55,2004,"37 Burnley Road, Todmorden, OL14 7BU",,08/01/96,10/10/04
,-142.23,-142.23,2004,"Unit 7d Lineholme Mill, Burnley Road, Todmorden, OL14 7DH",,04/01/01,09/05/04
,-3.04,-3.04,2002,"Harley Street, Todmorden, OL14 5JE",,07/08/92,06/01/98
The Woodcut Educational Trust Ltd,-2.83,-2.83,2014,"Unit 21, Mill House Works, Mill House Lane, Triangle            HX6 3LN","Wood Cottage, Beestonley Lane, Stainland, Halifax, HX4 9PS",04/01/91,07/10/14
,-0.34,-0.34,2017,"238 Oldham Road, Ripponden, Sowerby Bridge, HX6 4EU",,08/14/00,
,-9.32,-9.32,2000,"176 King Cross Road, Halifax, HX1 3LN",,12/31/00,03/31/01
,-115.08,-115.08,2008,"21 Bethel Street, Brighouse, HD6 1JR",,04/08/03,06/20/08
,-17.94,-17.94,2017,"Garage 1, Raglan Street, Todmorden, OL14 5HF",,04/04/03,
Director Of Social Services,-345.46,-345.46,2002,"Hangingroyd Lane, Hebden Bridge, HX7 7DD","Fao Anthea Reed, Locality Services Admin Manage, Social Services, Wellesley Park, Halifax",04/01/01,03/31/01
Hidayat Trading (Uk) Ltd,-100,-100,2004,"55 Commercial Street, Halifax, HX1 1BE","55 Commercial Street, Halifax, HX1 1BE",12/03/03,10/10/04
,-26.58,-26.58,2011,"100 Southgate, Elland, HX5 0EP",,12/23/03,02/29/12
,-28.21,-28.21,2009,"1 Stansfield Road, Todmorden, OL14 5DN",,10/31/02,07/31/09
A T C Properties Ltd,-84.78,-84.78,2003,"Suite 1 2ND Floor, Fountain Chambers, 22 Fountain Street, Halifax              HX1 1LW","7 Cottage Road, Headingley, Leeds, LS6 4DD",09/09/02,06/01/03
,-211.31,-211.31,2004,"5 Market Street, Hebden Bridge, HX7 6EU",,02/01/03,12/24/04
,-333.6,-858.05,2007,"Bulls Head Hotel, Town Hall Street, Sowerby Bridge, HX6 2EA",,07/25/03,05/17/09
,-462,-858.05,2008,"Bulls Head Hotel, Town Hall Street, Sowerby Bridge, HX6 2EA",,07/25/03,05/17/09
The Brunswick Centre,-175.47,-175.47,2005,"Arden Road Social Club, Arden Road, Halifax, HX1 3AG","The Resource Centre, Hall Street, Halifax, HX1 5AY",07/26/03,11/21/07
,-53.13,-53.13,2012,"40 Town Hall Street, Sowerby Bridge, HX6 2EA",,04/01/03,03/31/16
,-65.96,-65.96,2005,"50 Oxford Lane, Siddal, Halifax, HX3 9BJ",,12/07/03,01/07/06
Hebble Rugs Ltd,-91.06,-91.06,2013,"Unit 1A Lower Ground Floor, Lower Ladyship Mills, Old Lane, Halifax              HX3 5QN","C/O Avena Carpets Mr Jnp Crossley, Bankfield Mill, Haley Hill, Halifax, HX1 6ED",09/01/04,04/25/13
Chief Environmental Health Officer,-332.3,-994.84,2001,"Stainland Road, Barkisland, Halifax","Fao Wendy Backhouse, Northgate House, Northgate, Halifax, HX1 1UN",04/01/90,03/31/00
Ore-An Ltd,-515,-515,2005,"Unit 13, Branxholme Estate, Bradford Road, Brighouse           HD6 4EA","Unit 15-20, Branxholme Ind Est, Bradford Road, Bailiff Bridge, Brighouse, HD6 4EA",09/05/03,11/30/04
Alpha Catering Ltd,-1942.66,-1942.66,2009,"Bus Station, Wade Street, Halifax, HX1 1SN","Wade Street, Halifax, HX1 1UU",04/02/04,01/22/10
,-1836.07,-2667.52,2005,"Junction Inn, 133 Moor Bottom Road, Illingworth, Halifax             HX2 9SX",,08/10/04,08/10/06
,-17.74,-17.74,2005,"South Parade, Halifax, HX1 2LX",,03/09/05,02/27/06
,-35.71,-35.71,2008,"77 Burnley Road, Todmorden, OL14 7BS",,04/07/05,03/08/09
H M Courts Service,-26906.08,-26906.08,2016,"Halifax Magistrates Court, Harrison Road, Halifax, HX1 2AF","Ministry Of Justice Rates Team, 2nd Floor St Katherines House, St Katherines Street, Northampton, NN1 2LH",04/01/05,10/30/16
,-0.96,-0.96,2017,"Unit 9A, Top Land Country Busn.Pk, Cragg Road, Mytholmroyd          HX7 5RU",,02/25/05,
,-51,-51,2005,"Unit B11, Tenterfields Business Park, Burnley Road, Luddendenfoot        HX2 6EQ",,01/01/05,12/31/05
,-164.5,-164.5,2006,"29a Gibraltar Road, Halifax, HX1 4HE",,04/01/04,03/31/06
Asda Stores Ltd,-1368.55,-6628.3,2015,"Kwiksave, Burnley Road, Todmorden, OL14 7BU","Gl Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",03/24/05,02/28/16
Bob Wild Grass Machinery Ltd,-4,-4,2014,"Units 7 & 8, White Lee Garage, Burnley Road, Mytholmroyd         HX7 5QJ","Units 7 & 8, White Lee, Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5AD",05/01/05,03/31/17
,-213.2,-838.94,2007,"Cross Inn, 46 Towngate, Heptonstall, Hebden Bridge       HX7 7NB",,06/13/05,10/02/07
Travis Perkins (Properties) Ltd,-3476.28,-3476.28,2016,"Excelsior Works, Bedford Street North, Halifax, HX1 5BH","Cushman & Wakefield, National Rating Team, 4th Floor, 1 Colmore Square, Birmingham, B4 6AJ",08/01/03,02/13/17
,-1.4,-1.4,2017,"Unit 26, Phoebe Lane Industrial Est., Halifax, HX3 9EX",,09/01/05,
,-105.48,-105.48,2008,"67 Rustic, Piece Hall, Halifax, HX1 1RE",,08/27/04,11/28/08
Pellon Private Hire Ltd,-12.1,-12.1,2017,"Unit 12c, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",,08/02/04,
,-458,-1534.14,2008,"Old Pond Inn, 15 Spout House Lane, Brighouse, HD6 2PL",,10/18/04,10/27/10
,-13,-13,2006,"15 The Market Arcade, Halifax, HX1 1NX",,04/01/05,10/07/06
D & S Baths Ltd [In Administration],-41.63,-4364.05,2005,"Aquarius Building, 190 Hanson Lane, Halifax, HX1 4SD","C/O B D O Stoy Hayward Llp, 1 Bridgewater Place, Water Lane, Leeds, LS11 5RU",03/24/06,10/29/08
D & S Baths Ltd [In Administration],-1948.5,-4364.05,2006,"Aquarius Building, 190 Hanson Lane, Halifax, HX1 4SD","C/O B D O Stoy Hayward Llp, 1 Bridgewater Place, Water Lane, Leeds, LS11 5RU",03/24/06,10/29/08
,-10.95,-10.95,2007,"Unit HM13 Holmfield Mills, Holdsworth Road, Halifax, HX3 6SF",,09/15/05,10/19/07
R S Motorcycles Ltd,-1894.71,-7968.48,2011,"Unit 3 Crow Carr Ings Mill, Vale Street, Todmorden, OL14 5HG","9 Badger Wood, Kilnhurst Road, Todmorden, Lancashire, OL14 6BB",03/01/06,09/30/13
,-0.63,-0.63,2017,"Unit 5 R/O Hill Crest Garage, Burnley Road, Sowerby Bridge, HX6 2TL",,05/01/97,
Haley Bros [ Builders] Ltd [In Liquidation],-11.69,-11.69,2008,"Suite 1, 1st Floor, Burlees House, Hangingroyd Lane, Hebden Bridge       HX7 7DD","C/O X.L Business Solutions, 1st Floor, 2-4 West Street, Cleckheaton, BD19 5AJ",03/01/06,12/10/08
,-25595.5,-73106.88,2016,"Stainland Rd Medical Centre, 70 Stainland Road, Greetland, Halifax              HX4 8BD",,01/24/06,
,-79.61,-79.61,2007,"6 Dodge Holme Drive, Mixenden, Halifax, HX2 8PE",,09/21/06,11/04/07
,-2.87,-2.87,2010,"42A Newstead Avenue, Halifax, HX1 4TE",,12/28/06,04/07/10
,-812.4,-812.4,2008,"Unit 4, Brier Hey, Burnley Road, Mytholmroyd",,04/01/06,12/11/06
Pennine Housing 2000 Ltd,-1433.85,-5998.65,2013,"3E Heywoods Industrial Park, Birds Royd Lane, Brighouse, HD6 1LQ","Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",08/24/06,08/07/13
Pennine Housing 2000 Ltd,-2260.8,-5998.65,2014,"3E Heywoods Industrial Park, Birds Royd Lane, Brighouse, HD6 1LQ","Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",08/24/06,08/07/13
Calderdale Mbc Children & Young People's Services,-2324.91,-2324.91,2015,"7 Horton Street, Halifax, HX1 1PX","Fao Paul Ward Finance Manager, 3rd Floor, Westgate House, Halifax, HX1 1PS",04/01/90,03/29/16
North Vale Doubling Co Ltd,-194,-932.04,2011,"2ND/3RD/4TH/5TH Floors, Northvale Mills, Bradford Road, Brighouse            HD6 4EJ","North Vale Mills, Bradford Road, Brighouse, HD6 4DJ",09/17/05,03/31/11
,-1.77,-1.77,2017,"Jammy Fold Farm, Soil Hill, Halifax, HX2 9NT",,04/01/07,
C.C.L Group Ltd [In Administration],-306.94,-899.1,2009,"Armytage Road, Brighouse, HD6 1QF","C/O Price Waterhouse Coopers, Hill House, Richmond Hill, Bournemouth, BH2 6HR",07/06/07,02/02/10
Hebden Bridge Group Practice,-397.25,-77444.65,2010,"Grange Dene Medical Centre, Grange Dene, Burnley Road, Mytholmroyd          HX7 5LF","Valley Medical Centre, Valley Road, Hebden Bridge, HX7 7BZ",04/01/05,
,-153.18,-966.7,2010,"Balcony Store 30, Borough Market, Halifax, HX1 1DZ",,04/01/07,03/31/10
,-170.94,-966.7,2013,"Balcony Store 30, Borough Market, Halifax, HX1 1DZ",,04/01/07,03/31/10
,-124.18,-124.18,2008,"99 Northgate, Halifax, HX1 1XF",,07/01/07,11/10/08
,-1.32,0,2017,"Part 2nd Floor, Berwick Street, Halifax, HX1 1QG",,11/03/07,
,-287.81,-287.81,2013,"126 Bradford Road, Brighouse, HD6 4AU",,03/03/09,07/31/13
City Services Ltd [In Administration],-24.25,-24.25,2011,"Clayton House(Empty Offices), Park Road, Elland, HX5 9HP","C/O Deloitte, 1 City Square, Leeds, LS1 2AL",01/02/07,01/25/12
,-2.13,-2.13,2008,"1 Garden Road, Brighouse, HD6 2AX",,09/04/07,03/31/08
The Dean Clough Foundation,-27.82,-27.82,2015,"Office Suite D 132, Dean Clough Mills, Halifax, HX3 5AX","Attn Ruth Robinson, Office Suite D182, Dean Clough, Halifax, HX3 5AX",01/21/08,02/25/16
Fires And Fireplaces Ltd,-104.73,-104.73,2010,"338 Salterhebble Hill, Halifax, HX3 0QT","Company Dissolved, 04/05/10",10/20/07,05/04/10
,-0.74,-0.74,2017,"Unit 8B Woodman Works, South Lane, Elland, HX5 0PA",,03/01/08,
,-611.8,-611.8,2016,"Unit 15, Topland Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU",,11/01/07,03/31/16
,-97.41,-97.41,2008,"46 Bradford Road, Brighouse, HD6 1RY",,05/02/08,01/30/09
,-126,-126,2011,"Mount Pleasant House, Midgley Road, Mytholmroyd, Hebden Bridge        HX7 5LR",,04/01/08,10/31/11
,-3.05,-3.05,2009,"Bay 7 Shay Lane Works, Shay Lane, Halifax, HX3 6SF",,04/01/08,09/30/09
,-13.19,-13.19,2009,"47 Halifax Road, Todmorden, OL14 5BB",,04/01/08,08/16/09
,-11.29,-11.29,2008,"Railway Hotel, 171 Ovenden Road, Halifax, HX3 5SF",,09/13/08,03/31/11
R S Developments Brickworks Ltd,-763.95,-763.95,2012,"Office H M 2.1, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN","O'Hara & Co., Wesley House, Huddersfield Road, Birstall, Batley, WF17 9EJ",12/01/07,07/31/12
,-0.06,-0.06,2017,"18 Albert Street, Hebden Bridge, HX7 8AH",,11/06/08,
