Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08926,9373.93,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08927,2003.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Business Improvement,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08928,579.79,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08929,1314.12,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08930,965,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08931,3212.44,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08932,3400.1,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08933,1629,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08934,1177.7,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08935,12255.6,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Car Parking Fees,312,13/06/2011,1106-08936,602.69,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08937,16740.54,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Transport,Public Transport Expenses,310,13/06/2011,1106-08938,665.1,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08939,35552.19,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08940,2063.33,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08941,1089.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Non Pss Expenditure,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08942,556.07,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08943,4125.97,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08944,2530.78,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08945,11555.97,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transport,Car Parking Fees,312,13/06/2011,1106-08946,693.35,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08947,6175.53,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08948,1371.39,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08949,1274.27,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08950,1005.83,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Supplies and Services,Fees and Expenses,265,13/06/2011,1106-08951,1200,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08952,1591.51,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Transport,Car Parking Fees,312,13/06/2011,1106-08953,1024.23,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Audit And Risk,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08954,972.35,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08955,2429.18,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08956,1647.88,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08957,4955.7,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08958,6701.38,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08959,4703.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08960,2024.11,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08961,722.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08962,3255.65,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Transport,Car Parking Fees,312,13/06/2011,1106-08963,1512.1,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08964,2065,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08965,5453.52,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Executive Support,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08966,660.54,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08967,551.16,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08968,2138.26,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08969,1715.16,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08970,1380,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities General Fund,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08971,624.24,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Public Transport Expenses,310,13/06/2011,1106-08972,1189.78,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08973,36460.18,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Car Parking Fees,312,13/06/2011,1106-08974,2360.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08975,31709.53,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08976,7127.53,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Transport,Car Parking Fees,312,13/06/2011,1106-08977,1957.69,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08978,5202.43,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08979,4626.57,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Transport,Car Parking Fees,312,13/06/2011,1106-08980,545.31,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Family Support Services,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08981,4249.22,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support Service,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08982,4459.39,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Other Childrens And Families Services,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08983,4645.77,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Other Childrens And Families Services,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08984,4442.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08985,7415.23,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08986,5434.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Transport,Car and Motorcycle Allowances,311,13/06/2011,1106-08987,1511.64,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Transport,Car Parking Fees,312,13/06/2011,1106-08988,555.01,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Transport,Essential Car User Lump Sum,318,13/06/2011,1106-08989,1032.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Fees and Expenses,265,13/06/2011,1106-08990,1000,R,Various - Total Expenses
