Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
Bizspace Ltd,"Unit 8C, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628746,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",4150,Offices and Premises,Empty Relief - Post 01/04/2008
W Hartley & Sons Ltd,"Adj Central Ironworks, Gordon Street, Boothtown, Halifax              HX3 6NU",65188705,,1400,Warehouse And Premises,Rateable Value below threshold
Calderdale Mbc Markets Manager,"Market Stall 25-26, Market Hall, Borough Market, Halifax             HX1 1DZ",64288721,"19 Albion Street, Halifax, HX1 1DU",5000,Shop and Premises,Listed Building
Calderdale Mbc Markets Manager,"Market Stall 108-109, Market Hall, Borough Market, Halifax              HX1 1DZ",64288818,"19 Albion Street, Halifax, HX1 1DU",4000,Market Stall And Premises,Listed Building
Dean Clough Ltd,"The Cooking School, Dean Clough Mills, Halifax, HX3 5AX",64788856,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",24500,Cooking School And Premises,Listed Building
B C A Group Ltd,"Unit G9 Lock View, Lowfields Business Park, Elland, HX5 9DF",56174726,,94000,Warehouse And Premises,Empty Relief - Post 01/04/2008
Due West Limited,"Old Sunday School, Carlton Street, Halifax, HX1 2AD",64488710,"O & C Management Limited, 9 Harrison Road, Halifax, HX1 2AF",10000,Dance School And Premises,Listed Building
C2 (General Partner Two) Lp,"Unit 4, Victoria Park, Lightowler Road, Halifax              HX1 5ND",65626705,"C/O Ryden Llp, Carlton Tower, 34 St Paul's Street, Leeds, LS1 2QB",6500,Warehouse And Premises,Empty Relief - Post 01/04/2008
C2 (General Partner Two) Lp,"Unit 12 Victoria Park, Lightowler Road, Pellon, Halifax              HX1 5ND",65626720,"C/O Ryden Llp, Carlton Tower, 34 St Paul's Street, Leeds, LS1 2QB",15750,Workshop And Premises,Empty Relief - Post 01/04/2008
J & G Ainley (Tow Bars) Ltd,"Telecommunications Mast 3G, Site HX0001 Eastfield Mills, Belmont Street, Halifax              HX3 6AT",64236717,"Eastfield Mills, Belmont Street, Horley Green, Halifax, HX3 6AT",6000,Communication Station and Premises,Unoccupied Land
J & G Ainley Tow Bar Ltd,"Unit 7, Eastfield Mills, Belmont Street, Halifax             HX3 6AT",64236710,"Eastfield Mills, Belmont Street, Horley Green, Halifax, HX3 6AT",1850,Workshop,Empty Property - RV < 15000
,"Basement, 10A Akroyd Place, Halifax, HX1 1YH",64036010,,990,Store And Premises,Rateable Value below threshold
R Collett & Sons (Transport) Ltd,"Unit 2 Victoria Terminal, Albert Road, Halifax, HX2 0BY",64040724,"Victoria Terminal, Albert Road, Halifax, HX2 0DE",2175,Store And Premises,Empty Property - RV < 15000
,"1 Deal Street, Halifax, HX1 1QX",64780001,,3850,Warehouse And Premises,Listed Building
Kino & Co,"Unit Hm 1.04, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SW",65344501,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",1125,Store And Premises,Empty Property - RV < 15000
,"22/24 Bridge Gate, Hebden Bridge, HX7 8EX",76060708,,10500,Shop and Premises,Empty Relief - Post 01/04/2008
,"Spring Grove Stables, Foster Lane, Hebden Bridge, HX7 8JX",76212703,,2550,Garage And Premises,Empty Property - RV < 15000
,"298/300 Ovenden Road, Halifax, HX3 5TJ",68156713,,1175,Workshop And Premises,Empty Property - RV < 15000
Units To Let [Northern] Ltd,"Unit 30A, Asquith Bottom Works, Ridge Street, Sowerby Bridge       HX6 3BS",77024730,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",990,Workshop And Premises,Rateable Value below threshold
Harley House Ripponden Ltd.,"Suite 1 Harley House, Mill Fold, Ripponden, Sowerby Bridge       HX6 4DJ",77348775,"Registered Office, 67 Chorley Old Road, Bolton, BL1 3AJ",2500,Offices and Premises,Rateable Value below threshold
Harley House Ripponden Ltd.,"Suite 3 Harley House, Mill Fold, Ripponden, Sowerby Bridge       HX6 4DJ",77348787,"Registered Office, 67 Chorley Old Road, Bolton, BL1 3AJ",940,Offices and Premises,Rateable Value below threshold
,"72 West Street, Sowerby Bridge, HX6 3AP",76648072,,5400,Shop and Premises,Empty Relief - Post 01/04/2008
,"3 Wharf Street, Sowerby Bridge, HX6 2EG",77652003,,2600,Shop and Premises,Rateable Value below threshold
,"Unit 1D, Beehive Mills, Hebble End, Hebden Bridge        HX7 6HJ",76256789,,320,Warehouse And Premises,Empty Property - RV < 15000
Harley House Ripponden Ltd.,"Suite 5 Harley House, Mill Fold, Ripponden, Sowerby Bridge       HX6 4DJ",77348785,"Registered Office, 67 Chorley Old Road, Bolton, BL1 3AJ",1775,Offices and Premises,Rateable Value below threshold
Units To Let [Northern] Ltd,"Unit 23, Mill House Lane, Triangle, Sowerby Bridge       HX6 3LN",77352741,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",1750,Store And Premises,Listed Building
,"7 Park Road, Halifax, HX1 2TS",68208704,,11500,Surgery And Premises,Listed Building
,"Unit 5, Hawksclough Industrial Est., Burnley Road, Mytholmroyd          HX7 5AD",76088876,,1825,Factory and Premises,Rateable Value below threshold
,"Unity Street, Walsden, Todmorden, OL14 7SR",78496700,,1200,Store And Premises,Rateable Value below threshold
Calderdale Mbc Children & Young People's Services,"Grd Flr Carlton Mill, Wharf Street, Sowerby Bridge, HX6 2AS",77652737,"Fao Paul Ward Finance Manager, 3rd Floor, Westgate House, Halifax, HX1 1PS",780,Offices and Premises,Listed Building
,"Bbw Business Centre 1ST Flr, 12 Wade House Road, Shelf, Halifax              HX3 7PB",69216728,,2700,Offices and Premises,Rateable Value below threshold
H.R Goodale [ Northern] Ltd,"Star Garage, Wakefield Road, Halifax, HX3 0TP",69240707,"Star Garage, Wakefield Road, Halifax, HX3 0TP",6100,Workshop And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Markets Manager,"Storeroom 12 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068742,"19 Albion Street, Halifax, HX1 1DU",151,Store And Premises,Rateable Value below threshold
,"Unit 1 First Floor, Commercial Mills, Oldham Road, Ripponden           HX6 4EH",77408707,,1650,Store And Premises,Empty Property - RV < 15000
G & W Developments Ltd,"Civic Hall, Rochdale Road, Greetland, Halifax              HX4 8AH",68392758,"Hamnett House, Highroad Well, Halifax, HX2 0AX",26000,Hall And Premises,Listed Building
Cardpoint Services Ltd,"Atm At Jet Service Station, Stainland Road, Greetland, Halifax              HX4 8BG",64254718,"C/O Gerald Eve Llp, 35 Kings Hill Avenue, West Malling, Kent, ME19 4DN",900,Site of Automatic Teller Machine,Unoccupied Land
Blackshaw Holdings Ltd,"Office 1 Clifton House, Bradford Road, Bailiff Bridge, Brighouse            HD6 4EJ",29084864,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1800,Offices and Premises,Rateable Value below threshold
Blackshaw Holdings Ltd,"Suite 6 Clifton House, Bradford Road, Bailiff Bridge, Brighouse            HD6 4EJ",29084825,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",2550,Office,Empty Property - RV < 15000
Blackhall Engineering Ltd,"Gf U1-2, Ff U1-3, 2 Fl U1, Heaton Industrial Park, Bradford Road, Brighouse            HD6 4DJ",29080800,"362 Bradford Road, Brighouse, HD6 4DJ",16750,Workshop And Premises,Empty Relief - Post 01/04/2008
,"7 Midgley Road, Mytholmroyd, Hebden Bridge, HX7 5LW",76372007,,2000,Self Catering Holiday Unit And Premises,Empty Property - RV < 15000
One Stop Stores Ltd,"40 Oldham Road, Ripponden, Sowerby Bridge, HX6 4DP",77408040,"Apex Road, Brownhills, Walsall, WS8 7HU",14500,Shop and Premises,Empty Relief - Post 01/04/2008
,"First Floor Room 2, Old Town Hall, Thornton Square, Brighouse            HD6 1ED",29576710,,2600,Offices and Premises,Listed Building
,"12 Bridge End, Brighouse, HD6 3DH",29092012,,3700,Shop and Premises,Empty Relief - Post 01/04/2008
Tosca North East Ltd,"1 Wellington Arcade, Briggate, Brighouse, HD6 1DN",29624001,"C/O London & Scottish Inv Ltd, 349 Bath Street, Glasgow, G2 4AA",12750,Shop and Premises,Empty Relief - Post 01/04/2008
Kinect Build Ltd (In Liquidation),"Age Concern, Harley Street, Todmorden, OL14 5JE",78208708,"Simmonds & Company, Crown House, 217 Higher Hillgate, Stockport, Cheshire, SK1 3RB",6600,Day Centre and Premises,Bankrupt / Liquidation / Winding Up Order
Friarshill Ltd,"Unit 21/21A, Washer Lane Works, Washer Lane, Halifax              HX2 7DX",68296734,"C/O The Old Farm House, Ouzlewell Green, Lofthouse, Wakefield, WF3 3SB",2400,Warehouse And Premises,Rateable Value below threshold
,"Part Unit 16, Washer Lane Works, Washer Lane, Halifax              HX2 7DX",68296740,,1300,Warehouse And Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unofficial Address, Unit 4A Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124726,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2175,Store And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unofficial Address, Unit 101 Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124730,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",3550,Office and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unofficial Address, Unit 204 Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124737,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2175,Office and Premises,Rateable Value below threshold
Binks Executive Homes Ltd,"First Floor, Low Mill, Wharf Street, Brighouse            HD6 1PP",29636708,"Nook Farm, Haigh Moor Road, West Ardsley, Wakefield, WF3 1ED",1300,Factory and Premises,Rateable Value below threshold
Binks Executive Homes Ltd,"First Floor, Low Mill, Wharf Street, Brighouse            HD6 1PP",29636703,"Nook Farm, Haigh Moor Road, West Ardsley, Wakefield, WF3 1ED",2650,Factory and Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Part Ground Floor, Wilkin Royd Mill, Wood Street, Brighouse           HD6 1PW",29648709,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",960,Store And Premises,Rateable Value below threshold
,"The Loft, First Floor, Lever Street, Todmorden           OL14 5QF",78284707,,6200,Offices and Premises,Empty Relief - Post 01/04/2008
,"Maitland Street, Todmorden, OL14 7SS",78300700,,1400,Shop and Premises,Rateable Value below threshold
Marmerel Ltd,"Units 1 & 2, The Old Post Office, Station Road, Sowerby Bridge       HX6 3AA",77552732,"4 Slaithwaite Gate, Golcar, Huddersfield, HD7 4NS",12250,Offices and Premises,Empty Relief - Post 01/04/2008
Lloyds Bank Plc,"Town Hall Street, Sowerby Bridge, HX6 2DZ",77600700,"Lloyds Banking Group, C/O Cbre Corporate Outsourcing Ltd, 55 Temple Row, Birmingham, B2 5LS",15000,Bank And Premises,Awaiting occupation
,"13 Town Hall Street, Sowerby Bridge, HX6 2EA",77600013,,5000,Shop and Premises,Listed Building
Frank Marshall Estates Ltd,"West Parade Ind Est, West Parade, Halifax, HX1 2TE",69360709,"Unit 2B, Link 606 Office Park, Staithgate Lane, Bradford, BD6 1YA",2275,Workshop And Premises,Empty Property - RV < 15000
Craggs Country Business Park Llp,"Unit 9A Craggs Country B/Prk, New Road, Cragg Vale, Hebden Bridge        HX7 5TT",76400714,"H/O Craggs Country B Park, New Road, Cragg Vale, Hebden Bridge, HX7 5TT",3350,Workshop And Premises,Empty Relief - Post 01/04/2008
Calder Community Kitchen Ltd,"7 New Road, Mytholmroyd, Hebden Bridge, HX7 5DZ",76408007,,2275,Shop and Premises,Rateable Value below threshold
Valley Hall Developments Ltd,"Suite 6, The Wellbeing Centre, 2 Briggate, Elland               HX5 9DP",56020721,,880,Offices and Premises,Empty Property - RV < 15000
,"Part 1st Floor, Fenton Road, Halifax, HX1 3SQ",65072709,,3050,Stores,Empty Relief - Post 01/04/2008
,"Carlton Works, The Boulevard, Savile Park Road, Halifax             HX1 2EN",68472703,,1975,Store And Premises,Rateable Value below threshold
,"Unit D, Old Fire Station Buildings, Elizabeth Street, Elland              HX5 0LD",56076711,,1675,Workshop And Premises,Empty Property - RV < 15000
,"Unit 1, Horne Street Business Park, Horne Street, Halifax              HX1 5UA",65376712,,26250,Warehouse And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 4A Grd Floor North Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212753,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1450,Store And Premises,Listed Building
Brogan Business Parks Ltd,"Unit R3, Tenterfields Business Park, Burnley Road, Luddendenfoot        HX2 6EJ",64448823,"C/O Cdp Ltd, Huddersfield Road, Elland, HX5 9BW",6200,Offices and Premises,Empty Relief - Post 01/04/2008
,"The Cellar, Old Town Mill, Wadsworth, Hebden Bridge        HX7 8SW",76420720,,2500,Workshop And Premises,Empty Property - RV < 15000
Shaw Lodge Mills Ltd,"The Weaving Shed, Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526761,"Reedham House, 31 King Street, Manchester, M3 2PJ",23500,Warehouse And Premises,Listed Building
,"37a Stainland Road, Greetland, Halifax, HX4 8AD",68772735,,1900,Hairdressing Salon and Premises,Rateable Value below threshold
Shaw Lodge Mills Ltd,"Level - 2 The 1850 Mill, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526701,"Reedham House, 31 King Street, Manchester, M3 2PJ",3800,Warehouse And Premises,Listed Building
Shaw Lodge Mills Ltd,"Level 3 The 1850 Mill, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526710,"Reedham House, 31 King Street, Manchester, M3 2PJ",4700,Warehouse And Premises,Listed Building
Shaw Lodge Mills Ltd,"Level - 1 The 1850 Mill, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526751,"Reedham House, 31 King Street, Manchester, M3 2PJ",8200,Warehouse And Premises,Listed Building
Shaw Lodge Mills Ltd,"Level 2 The 1862 Warehouse, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526736,"Reedham House, 31 King Street, Manchester, M3 2PJ",5000,Warehouse And Premises,Listed Building
Cullingworth Commercials & Freight Services Ltd,"Mezzanine Office 9, Lumbrook Mills, Westercroft Lane, Halifax              HX3 7TY",69388709,"Fao June Dove, Lumbrook Mills, Westercroft Lane, Shelf, Halifax, HX3 7TY",1625,Office,Rateable Value below threshold
Sharlketh Ltd,"Unit 8 Bridge Mill, St Georges Square, Hebden Bridge, HX7 8ET",76508723,"Netherclough, Cragg Vale, Mytholmroyd, Hebden Bridge, HX7 5RX",530,Workshop And Premises,Rateable Value below threshold
Co-Operative Group Ltd,"King Street, Brighouse, HD6 1NX",29372707,"C/O Rate Account Management, Colliers Int Rating Uk Llp, 12th Flr Eleven Brindleyplace, 2 Brunswick Square, Brindleyplace Birmingham, B1 2LP",2400,Meeting Rooms And Premises,Empty Property - RV < 15000
Venturian Property Holdings Ltd,"Mission Works, Birds Royd Lane, Brighouse, HD6 1LQ",29052703,"1 Mariner Court, Calder Business Park, Wakefield, WF4 3FL",65000,Factory and Premises,Empty Relief - Post 01/04/2008
,"Hill Top Farm, Pepper Hill, Cock Hill Lane, Shelf                HX3 7TH",68244706,,1150,Land Used For Storage and Premises,Empty Property - RV < 15000
Hawkhead Bray & Son Ltd,"Second Floor Unit 5C, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248752,"Unit 19a, Phoebe Lane Industrial Estate, Siddal, Halifax, HX3 9EX",590,Store And Premises,Rateable Value below threshold
Pennine Housing 2000 Ltd,"45 Stanningley Road, Mixenden, Halifax, HX2 8RJ",68804045,"Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",1150,Shop and Premises,Rateable Value below threshold
,"Basement Of Unit 20A, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536816,,1075,Store And Premises,Empty Property - RV < 15000
Blackshaw Holdings Ltd,"Unit 31 Birkby House, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4JJ",29056713,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",2000,Store,Rateable Value below threshold
Blackshaw Holdings Ltd,"Unit 25 Birkby House, Birkby Lane, Brighouse, HD6 4JJ",29056734,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1550,Offices and Premises,Rateable Value below threshold
Blackshaw Holdings Ltd,"Warehouse, Clifton Mills, Bradford Road, Bailiff Bridge       HD6 4EJ",29084804,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",65500,Warehouse And Premises,Empty Relief - Post 01/04/2008
Blackshaw Holdings Ltd,"Suite D 1ST Floor, Clifton Mills, Bradford Road, Brighouse            HD6 4EJ",29084853,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1800,Offices and Premises,Rateable Value below threshold
Thornber Chicks Ltd,"Unit 4B, Topland Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU",76160802,"Dean Hey Farm, Cragg Road, Mytholmroyd, Hebden Bridge, HX7 5RU",2450,Offices and Premises,Empty Property - RV < 15000
Calderdale Mbc,"49 Arcade, Piece Hall, Halifax, HX1 1RE",68252706,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",3050,Shop and Premises,Listed Building
Calderdale Mbc,"1 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252793,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2800,Shop and Premises,Empty Property - RV < 15000
Calderdale Mbc Community Services,"16 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252733,"C/O Michael Devereux, Piece Hall Admin Office, The Piece Hall, Halifax, HX1 1RE",2800,Shop and Premises,Listed Building
Warmco Space Heating Ltd,"Unit 203A Second Floor, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420729,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",930,Store And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 203D Second Floor, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420723,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",450,Store And Premises,Empty Property - RV < 15000
Rokt Ltd,"Sugdens Old Flour Mill, Mill Royd Street, Brighouse, HD6 1EY",29424729,"Climbing Gym, The Old Flour Mill, Mill Royd Street, Brighouse, HD6 1EY",2800,Warehouse And Premises,Rateable Value below threshold
Younger Homes (Yorkshire) Ltd,"Mill Royd Street, Brighouse, HD6 1EY",29424723,"Unit 4 Brookfoot Business Park, Brookfoot Business Park, Brighouse, West Yorkshire, HD6 2SD",44000,Caravan Sales Site & Premises,Empty Relief - Post 01/04/2008
