Ratepayer,Billing Account Balance ,Liable Unit Balance ,Year,Property Address,Billing Address,Date Start,Date End
Bizspace Ltd,-180.01,-180.01,2013,"Unit 16I & Unit 16J, Calderdale Business Park, Club Lane, Halifax              HX2 8DB","Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",03/01/09,10/28/12
,-81.23,-81.23,2009,"Cross Roads Inn, Wainstalls, Halifax, HX2 7TB",,04/15/09,02/07/10
,-2.74,-2.74,2012,"Adj 9 Wade House Road, Shelf, Halifax, HX3 7PF",,04/26/09,
,-286.19,-286.19,2010,"Unit 7B, Hawksclough Industrial Est., Burnley Road, Mytholmroyd          HX7 5AD",,03/17/08,03/31/10
,-0.3,-0.3,2012,"King Cross Garage, Burnley Road, Halifax, HX2 7JG",,04/01/09,
,-414.43,-414.43,2010,"4 Half House Lane, Brighouse, HD6 2PH",,09/29/08,09/18/11
,-97.41,-97.41,2011,"Unit 10, Sdh Industrial Estate, West Street, Sowerby Bridge       HX6 3BS",,03/23/09,12/22/10
,-7.16,-7.16,2011,"Unit 1B Ripponden Mill, Mill Fold Lane, Ripponden, Sowerby Bridge       HX6 4DH",,04/01/09,03/29/12
Priory Hardwoods Ltd,-147.33,264.69,2014,"Unit 61 Bowers Mill, Branch Road, Barkisland, Halifax             HX4 0AD","Unit 61 Bowers Mill, Branch Road, Barkisland, Halifax, HX4 0AD",07/01/13,
Caterleisure Services Ltd,-969.44,-1892.74,2013,"Cafe Express, Halifax Railway Station, Horton Street, Halifax              HX1 1QE","197 Main Street, Wilsden, Bradford, West Yorkshire, BD15 0HR",05/03/13,
L I S Claims Management Ltd,-67.93,-67.93,2014,"Office Suite E 207, Dean Clough Mills, Halifax, HX3 5AX","Heritage Exchange, South Lane, Elland, HX5 0HG",01/06/14,09/04/14
East Street Arts,-131.3,-131.3,2015,"Unit 11, Brunswick Industrial Estate, Brassey Street, Halifax              HX1 2EL","Patrick Studios, St Marys Lane, Leeds, LS9 7EH",04/01/14,03/31/15
Timperely Kitchens Ltd,-143.7,-143.7,2014,"Gauxholme Mill, Bacup Road, Todmorden, OL14 7PN","Parker Accountancy, C/O 3 Kirk Fell Drive, High Lane, Stockport, Cheshire, SK8 6JB",04/01/13,
,-21.07,-21.07,2010,"308b/C Salterhebble Hill, Halifax, HX3 0QT",,09/01/09,07/13/10
Primesight Ltd,-0.04,155.96,2014,"Adj 139 Bolton Brow, Sowerby Bridge, HX6 2BD","Unit 9 Westpoint Enterprise Pk, Clarence Avenue, Trafford Park, Manchester, M17 1QS",09/01/09,
,-0.72,-0.72,2014,"Unit 8B Robinwood Mill, Burnley Road, Todmorden, OL14 8JA",,09/01/08,
Solutions4 I T (Uk)  Ltd,-299.49,-299.49,2011,"Office 42 First Floor, The E W Innovation Centre, Hopwood Lane, Halifax              HX1 5ER","5 Thorpe Mill Court, Rochdale Road, Triangle, Halifax, HX6 3DA",02/02/10,04/30/11
,-168.78,-168.78,2013,"Unit 6 Cragg Road Works, Cragg Road, Mytholmroyd, Hebden Bridge        HX7 5EY",,11/21/09,05/31/13
Dr Wyatt And Partners,-26972.81,-115725.32,2011,"Brig Royd Surgery, Hirstwood, Ripponden, Sowerby Bridge       HX6 4BN",,10/05/09,
,-19.19,-19.19,2012,"28 Keighley Road, Halifax, HX2 8AL",,07/31/10,
,-12,-12,2014,"Unit 7 Halifax Autocars, Shay Lane, Halifax, HX3 6QU",,08/01/10,
,-61.44,-50.44,2014,"Balcony Store 25, Borough Market, Halifax, HX1 1DZ",,04/21/10,
R & A Drinks (2010) Ltd,-61.94,-61.94,2014,"Unit 3, The Market Business Centre, Hanson Lane, Halifax              HX1 5PF","Unit 3, The Market Business Centre, Hanson Lane, Halifax, HX1 5PF",04/01/10,04/22/14
Beap Community Partnership,-89.85,-89.85,2011,"172 King Cross Road, Halifax, HX1 3LN","31 Cornwall Road, Bradford, West Yorkshire, BD8 7JN",04/01/11,07/31/11
,-400,-400,2012,"Dusty Miller Hotel, Burnley Road, Mytholmroyd, Hebden Bridge        HX7 5LH",,04/26/11,12/31/12
,-222.53,-245.03,2011,"28 Borough Market, Halifax, HX1 1DZ",,04/25/11,03/31/13
,-22.5,-245.03,2012,"28 Borough Market, Halifax, HX1 1DZ",,04/25/11,03/31/13
Cafe Dino's Ltd,-150,-736.56,2015,"23 Alexandra Street, Halifax, HX1 1BS","23 Alexandra Street, Halifax, HX1 1BS",07/16/11,
Halifax Property Services Ltd,-410.67,-2028.17,2013,"Century House, West Parade, Halifax, HX1 2TE","Fagley Lane, Eccleshill, Bradford, BD2 3NT",01/01/12,03/12/14
,-113.23,-113.23,2013,"Unit 9A Woodman Works, South Lane, Elland, HX5 0PA",,06/01/11,02/18/14
,-7.62,-7.62,2012,"15 Ovenden Road, Halifax, HX3 5PN",,01/16/12,06/10/12
Calderdale Mbc Children & Young People's Services,-989.1,-3912.3,2014,"The Outback, Pt Jubilee Childrens Centre, Lightowler Road, Halifax              HX1 5NB","Fao Paul Ward Finance Manager, 3rd Floor, Westgate House, Halifax, HX1 1PS",04/01/12,03/31/12
,-41.4,-41.4,2014,"4A Orchard Business Park, Scout Road, Mytholmroyd, Hebden Bridge        HX7 5HZ",,01/21/13,02/28/15
Tap Water Project Ltd,-0.01,0.78,2015,"Hebble House, Old Gate, Hebden Bridge, HX7 6EN",,05/07/13,
Frank Marshall Estates Ltd,-792.56,-792.56,2012,"Unit 5 Branxholme Estate, Bradford Road, Bailiff Bridge, Brighouse            HD6 4EA","4a Greengate, Cardale Park, Harrogate, HG3 1GY",08/01/09,09/30/12
Primesight Ltd,-0.03,211.97,2014,"Adj 42 Bradford Road, Brighouse, HD6 1RY","Unit 9 Westpoint Enterprise Pk, Clarence Avenue, Trafford Park, Manchester, M17 1QS",09/01/09,
,-0.21,-0.21,2012,"28 Huddersfield Road, Brighouse, HD6 1HA",,11/09/09,
Kavia Moulded Products Ltd,-1738.5,-8478.04,2012,"Unit 2a, Walsden Industrial Estate, Rochdale Road, Todmorden           OL14 6UD","Unit 1c, Walsden Industrial Estate, Rochdale Road, Todmorden, OL14 6UD",04/01/10,06/20/10
Calderdale & Hudds Nhs Foundation Trust,-859.41,-3111.87,2013,"The Laura Mitchell Clinic, Great Albion Street, Halifax, HX1 1YR","F.A.O. Finance, Acre House, 64 Acre Street, Lindley, Huddersfield, HD3 3HE",04/01/10,01/21/14
Seddon Homes Ltd,-38.5,283.6,2014,"Melbourne Street, Hebden Bridge, HX7 6AS","Birchwood One Business Park, Dewhurst Road, Birchwood, Warrington, WA3 7GB",08/01/09,
Seddon Homes Ltd,-50.05,367.89,2014,"Melbourne Works, Melbourne Street, Hebden Bridge, HX7 6AS","Birchwood One Business Park, Dewhurst Road, Birchwood, Warrington, WA3 7GB",08/01/09,
Virgin Care Leeds Llp,-12238.63,-45536.25,2013,"Meadow Dale Group Practice, 120 Nursery Lane, Ovenden, Halifax              HX3 5SX","6400 Daresbury Business Park, Daresbury, Warrington, WA4 4GE",04/07/11,
Severhills Clay Pigeon Shooting Club,-69,-69,2012,"Clay Pigeon Shooting Club, Severhills Farm, Foxen Lane, Mill Bank            HX6 4ND","Fao The Treasurer, Severhills Farm, Foxen Lane, Mill Bank, Sowerby Bridge, HX6 4ND",08/12/10,
Units To Let [Northern] Ltd,-807.53,-807.53,2011,"Unit 20 Asquith Bottom Mills, Asquith Bottom, Sowerby Bridge, HX6 3BS","Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",06/01/10,06/30/11
,-112,-112,2015,"221 King Cross Road, Halifax, HX1 3JL",,11/21/11,
Fairmont Polymers (Uk) Ltd,-50,-50,2012,"Office H M 3.6, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN","Office H M 3.5, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",03/01/12,09/01/12
,-16.46,-16.46,2012,"Unit 3B South Mill, White Rose Mill, Holdsworth Road, Halifax              HX3 6SN",,11/05/11,01/17/14
Strafford Properties Ltd,-468.94,-468.94,2013,"23 Bull Green, Halifax, HX1 2RZ","C/O Walker Singleton, Property House, Lister Lane, Halifax, HX1 5AS",10/25/12,04/04/13
Binns & Sons (Greetland) Ltd,-168.95,-168.95,2013,"Unit 2 Brian Royd Mills, Brian Royd Lane, Greetland, Halifax              HX4 8PE","Brian Royd Mills, Saddleworth Road, Greetland, Halifax, HX4 8NF",10/17/12,04/30/14
Coal Pension Properties Ltd,-6312,-6312,2013,"4 Woolshops, Halifax, HX1 1RU","C/O Capita Property &, Infrastructure Ltd, 65 Gresham Street, London, EC2V 7NQ",09/30/12,11/03/13
,-9.87,-9.87,2013,"34 Well Green Lane, Brighouse, HD6 2NS",,11/01/13,
Bizspace Ltd,-13916,-9848,2014,"Unit 4G, Calderdale Business Park, Club Lane, Halifax              HX2 8AX","Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",12/01/13,
Elland Rifle & Pistol Club,-301.72,0,2015,"Rear Pattern Shop, Rosemount Estate, Huddersfield Road, Elland               HX5 0EE",,12/03/14,
Thornber Chicks Ltd,-677.84,-1214.94,2014,"Unit 2B Dean Hey C'Try B Pk, Cragg Road, Mytholmroyd, HX7 5RU","Dean Hey Farm, Cragg Road, Mytholmroyd, Hebden Bridge, HX7 5RU",11/01/14,10/31/14
,-20,-20,2015,"Clarence Brass Works, Aked's Road, Halifax, HX1 2TR",,09/12/14,
Thornber Chicks Ltd,-202,-310.48,2015,"Unit 1, Topland Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU","Dean Hey Farm, Cragg Road, Mytholmroyd, Hebden Bridge, HX7 5RU",07/01/14,02/28/15
Halifax Opportunities Trust,-2.85,-535.29,2014,"Office 34 First Floor, The E W Innovation Centre, Hopwood Lane, Halifax              HX1 5ER","Elsie Whiteley Innovation Cent, Hopwood Lane, Halifax, HX1 5ER",10/01/14,03/29/15
Bizspace Ltd,-136,-136,2015,"Unit 8H, Calderdale Business Park, Club Lane, Halifax              HX2 8AX","Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",04/01/14,10/22/14
Collinson Ceramics Ltd (In Admin Receivership),-1282.25,-1282.25,2002,"Armytage Road, Brighouse, HD6 1QF","Messrs Touche Ross & Co, (Ref Col/Jc)Queen Anne House, 69/71 Queen Square, Bristol, BS1 4JP",04/01/90,04/01/91
,-2.71,-2.71,2002,"10 Bethel Street, Brighouse, HD6 1JN",,04/01/00,04/30/02
,-4243.75,-35432,2009,"Longroyde Surgery, 38 Castle Avenue, Brighouse, HD6 3HT",,04/01/90,
Calderdale P C T,-1091.25,-5184.63,2009,"Health Centre, Chapel Croft, Brighouse, HD6 3NA","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",04/01/00,03/31/13
,-56.25,-56.25,2002,"17 Charles Street, Brighouse, HD6 2DX",,05/12/92,03/16/96
,-13458.75,-88446.92,2009,"24 Church Lane, Brighouse, HD6 1AT",,04/01/90,06/27/12
,-2788.16,-88446.92,2012,"24 Church Lane, Brighouse, HD6 1AT",,04/01/90,06/27/12
Titan Outdoor Advertising Ltd,-63.68,-63.68,2009,"Board No 2296/04, Hartshead Moor Service Area, Hartshead Moor, Brighouse           HD6 4JX","C/O The Cotton Exchange, 1st Floor, Edmund Street, Liverpool, L3 9LQ",05/15/96,08/31/09
W M S Group Ltd,-187.83,-187.83,2011,"Unit 12, Brookfoot Business Centre, Elland Road, Brighouse           HD6 2RW","Brookfoot Mills, Elland Road, Brighouse, HD6 2RW",03/26/98,02/23/12
,-0.07,-0.07,2012,"St Pauls Buildings, Southgate, Elland, HX5 0EX",,05/01/01,
Wilmar Ltd,-375,-375,2010,"Unit 3 Victoria Terminal, Albert Road, Halifax, HX2 0BY","Company, Dissolved",04/01/00,03/31/10
,-255.05,-255.05,2008,"Albert Street, Halifax, HX1 5NW",,10/01/00,02/28/09
Xception Stores Ltd [In Admin Receivership],-838.19,-838.19,2002,"16 Alexandra Street, Halifax, HX1 1BS","C/O Bdo Stoy Hayward, 8 Baker Street, London, W1M 1DA",05/26/93,03/07/97
,-1185.45,-1185.45,2012,"32 Bank Top, Southowram, Halifax, HX3 9NJ",,04/13/02,
,-24.51,-24.51,2012,"Unit 10, Eastfield Mills, Belmont Street, Halifax             HX3 6AT",,01/23/99,
,-21.75,-21.75,2002,"8/10 Bull Close Lane, Halifax, HX1 2EF",,04/01/90,12/09/90
Assured Mobility Ltd [In Liquidation],-616.98,-616.98,2002,"Owler Ings Road, Brighouse, HD6 1EJ","C/O Leonard Harris Partners, 75 Mosley Street, Manchester, M2 3HR",10/02/95,06/22/00
,-7067.86,-77567.88,2010,"The Surgery, Burley Street, Elland, HX5 0AQ",,04/01/90,
R & D Electrical Contractors(Yorkshire) Ltd,-0.21,-0.21,2012,"Unit 5, Fordsall House, Huddersfield Road, Elland              HX5 9DW","Unit 1 Marshall Hall Mills, Elland Lane, Elland, HX5 9DU",04/01/90,04/30/15
,-173.18,-173.18,2004,"St Michaels View, Carr House Road, Shelf, Halifax             HX3 7RJ",,04/01/90,01/30/04
Headway Plc,-1871.91,-4521.46,2001,"Unit 16, Calderdale Business Park, Club Lane, Halifax             HX2 8AX","C/O Petchey Holdings Plc, Exchange House, 13/14 Clements Court, Ilford, IG1 2QY",10/03/00,05/14/01
Brooksbank Industries Ltd,-5.83,-5.83,2001,"Gibbet Street Comb Works, Gibbet Street, Halifax, HX1 4LT","Station Yard, Elslack, Skipton, BD23 3AS",11/01/01,06/30/03
,-114.87,-114.87,2007,"39/41 Crown Street, Halifax, HX1 1HY",,02/02/93,10/27/07
,-97.35,-97.35,2002,"Sportsman Hotel, 50 Crown Street, Halifax, HX1 1JB",,10/03/94,03/19/95
,-162.08,-162.08,2002,"Units T3/T4, Dean Clough Mills, Halifax, HX3 5AX",,04/02/90,07/03/91
,-587.56,-587.56,2002,"Bowling Mill Ground Floor, Dean Clough, Halifax, HX3 6UP",,01/01/02,10/31/02
,-113.22,-136.31,2001,"Adjacent Coliseum, Fountain Street, Halifax, HX1 2AB",,11/01/00,03/31/02
,-87.55,-87.55,2005,"28 Bull Green, Halifax, HX1 5AB",,06/12/00,02/19/06
,-460.92,-460.92,2007,"Grove Inn, Burnley Road, Luddendenfoot, Halifax             HX2 6HS",,07/30/96,08/05/07
,-8.85,-8.85,2014,"8 Lord Street, Halifax, HX1 5AE",,04/01/90,03/24/15
,-0.71,-0.71,2012,"44 Meadow Lane, Wheatley, Halifax, HX3 5JR",,03/03/02,
Ascot Estates Ltd,-35.21,-35.21,2002,"100 New Street, Southowram, Halifax, HX3 9SN",,08/26/95,07/29/99
Vision In Print Ltd [In Administration],-568.44,-568.44,2004,"Unit A3, Lower Ladyship Mills, Old Lane, Halifax              HX3 5QN",,12/03/96,08/15/04
Ladbrokes Betting & Gaming Ltd,-0.01,3057.49,2013,"20 Old Market, Halifax, HX1 1TN","Montagu Evans Llp, 2nd Floor, Abbey House, 74 Mosley Street, Manchester, M2 3LW",04/01/90,
,-371.52,-371.52,2010,"Unit 9, Hansonlane Enterprise Centre, Hanson Lane, Halifax             HX1 5PG",,11/15/96,09/12/10
A H Fabrications (Halifax) Ltd (In Receivership),-141.04,-141.04,2002,"92 Hopwood Lane, Halifax, HX1 4EJ","C/O Messrs Grant Thornton, St Johns Centre, 110 Albion Street, Leeds, LS2 8LA",04/01/90,04/01/91
,-16.71,-16.71,2002,"42 Ing Head Terrace, Shelf, Halifax, HX3 7LB",,04/01/90,03/10/91
,-15246,-104172.38,2008,"Beechwood Medical Centre, Keighley Road, Halifax, HX2 8AL",,09/01/98,10/13/12
,-12015.75,-114197.32,2006,"King Cross Surgery, 199 King Cross Road, Halifax, HX1 3LW",,04/01/90,
,-12321,-114197.32,2007,"King Cross Surgery, 199 King Cross Road, Halifax, HX1 3LW",,04/01/90,
Clear Channel (Uk) Ltd,-15.48,-111.48,2014,"Board 0702-0047, King Cross Road, Halifax, HX1 3JP","Nndr Dept, Orion Gate, Guildford Road, Woking Surrey, GU22 7NJ",04/01/00,02/19/15
Clear Channel (Uk) Ltd,-96,-111.48,2015,"Board 0702-0047, King Cross Road, Halifax, HX1 3JP","Nndr Dept, Orion Gate, Guildford Road, Woking Surrey, GU22 7NJ",04/01/00,02/19/15
,-8472.76,-70621.74,2010,"252 Queens Road, Halifax, HX1 4NJ",,04/01/90,
,-208.83,-208.83,2012,"263 Queens Road, Halifax, HX1 4NS",,12/18/90,03/31/13
,-17.3,-17.3,2003,"23 Roils Head Road, Halifax, HX2 0NQ",,01/28/01,05/30/03
,-54.66,-54.66,2004,"25 Roils Head Road, Halifax, HX2 0NQ",,01/07/98,12/13/04
,-259.99,0,2013,"Masonic Lodge, Roydlands Street, Hipperholme, Halifax             HX3 8AF",,04/01/90,
,-5412.5,-61278.62,2006,"Kos Clinic, 4 Roydlands Street, Hipperholme, Halifax             HX3 8AF",,04/01/90,
,-5377.82,-61278.62,2011,"Kos Clinic, 4 Roydlands Street, Hipperholme, Halifax             HX3 8AF",,04/01/90,
,-13964.25,-139065.32,2006,"51 Sandbeds Road, Pellon, Halifax, HX2 0JF",,04/14/93,
Lloyd Loaders [ M.H ] Ltd,-0.01,-0.01,2012,"Shibden Hall Road, Halifax, HX3 8PJ","Mytholm Works, Off Halifax Old Road, Hipperholme, Halifax, HX3 9XA",12/08/01,10/09/15
,-161.32,-161.32,2002,"10 Silver Street, Halifax, HX1 1HS",,06/21/99,10/08/00
,-147.03,-147.03,2002,"71 Stainland Road, Greetland, Halifax, HX4 8BD",,10/15/98,10/09/99
Prelore Ltd (Administrative Receivership),-76.65,-76.65,2002,"Unit 1, North Dean Mills, Stainland Road, Greetland           HX4 8LS","C/O Messrs Peat Marwick, 1 The Embankment, Neville Street, Leeds, LS1 4DW",04/01/90,06/30/93
Capstan Wire Products Ltd [In Liquidation],-94.47,-94.47,2002,"Unit 17, Phoebe Lane Industrial Est., Halifax, HX3 9EX","C/O Baker Tilly, Carlton House, Grammar School Street, Bradford, BD1 4NS",04/01/90,08/09/96
Calder Weaving Co Ltd (In Liquidation),-4047.04,-4047.04,2002,"Orchard Trading Estate, Scout Road, Mytholmroyd, Hebden Bridge       HX7 5HZ","C/O Vine Mill, Royton, Oldham, OL2 5LN",04/01/90,07/15/90
,-77.1,-77.1,2014,"Bridge Mill, St Georges Square, Hebden Bridge, HX7 8ET",,05/01/97,
,-22004.39,-257312.34,2012,"Valley Medical Centre, Valley Road, Hebden Bridge, HX7 7BE",,05/01/98,
,-0.7,-0.7,2012,"Unit 4 Hill Crest Garage, Burnley Road, Sowerby Bridge, HX6 2TL",,04/01/90,
,-266.28,-266.28,2002,"224 Halifax Road, Ripponden, Sowerby Bridge, HX6 4BG",,04/05/90,02/03/93
,-198.43,-198.43,2007,"236 Wakefield Road, Lightcliffe, Halifax, HX3 8TZ",,04/01/90,03/31/05
,-370,-370,2003,"4 Wards End, Halifax, HX1 1BX",,11/11/98,01/30/04
Shinestrong Ltd,-171.66,-171.66,2002,"Unit 34, Empire Works, Watkinson Road, Halifax              HX2 9AB","C/O Unit 34, Empire Works, Watkinson Road, Halifax",10/01/97,02/01/00
Beverly Summers Ltd [In Liquidation],-32.98,-32.98,2002,"Croft Mill Yard, Hebden Bridge, HX7 8AS","C/O Sargent & Co, 4 Wards End, Halifax, HX1 1BX",04/01/90,06/23/99
,-27.94,-27.94,2012,"Hinchcliffe Arms, Cragg Vale, Hebden Bridge, HX7 5TA",,04/01/90,04/23/12
,-275.62,-275.62,2006,"1 Tower Hill, Sowerby Bridge, HX6 2EQ",,04/07/00,03/31/06
Cottage Antiques Ltd,-129.27,-129.27,2002,"22 Wharf Street, Sowerby Bridge, HX6 2AE",,04/01/90,03/31/98
Lancashire Cotton Company Ltd,-135.14,-135.14,2012,"Rise Lane, Todmorden, OL14 7AA","Mr Kevin Baulk, 293 Rise Lane, Todmorden, OL14 7AA",04/01/01,08/31/12
,-1.47,-1.47,2012,"Old Parcels Office, Todmorden Station, Rise Lane, Todmorden           OL14 7AA",,03/12/01,
Calderdale P C T,-222,-961.56,2007,"Todmorden Health Centre, Rose Street, Todmorden, OL14 5AT","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",04/01/00,10/30/09
,-8.5,-8.5,2002,"Unit 1, Salford Industrial Estate, Salford, Todmorden           OL14 7LF",,08/04/97,09/30/02
,-118.55,-118.55,2004,"37 Burnley Road, Todmorden, OL14 7BU",,08/01/96,10/10/04
,-0.54,96.11,2014,"Waggon & Horses Inn, 752 Burnley Road, Todmorden, OL14 8LF",,04/01/98,
,-17.12,-17.12,2012,"R/0 739 Burnley Road, Todmorden, OL14 8LF",,04/01/93,
,-142.23,-142.23,2004,"Unit 7d Lineholme Mill, Burnley Road, Todmorden, OL14 7DH",,04/01/01,09/05/04
,-3.04,-3.04,2002,"Harley Street, Todmorden, OL14 5JE",,07/08/92,06/01/98
,-0.89,-0.89,2012,"Hill Crest Bowling Club, Langton Street, Sowerby Bridge, HX6 2EX",,04/01/90,
The Woodcut Educational Trust Ltd,-2.83,-2.83,2014,"Unit 21, Mill House Works, Mill House Lane, Triangle            HX6 3LN","Wood Cottage, Beestonley Lane, Stainland, Halifax, HX4 9PS",04/01/91,07/10/14
,-9.32,-9.32,2000,"176 King Cross Road, Halifax, HX1 3LN",,12/31/00,03/31/01
,-115.08,-115.08,2008,"21 Bethel Street, Brighouse, HD6 1JR",,04/08/03,06/20/08
Director Of Social Services,-345.46,-345.46,2002,"Hangingroyd Lane, Hebden Bridge, HX7 7DD","Fao Anthea Reed, Locality Services Admin Manage, Social Services, Wellesley Park, Halifax",04/01/01,03/31/01
Hidayat Trading (Uk) Ltd,-100,-100,2004,"55 Commercial Street, Halifax, HX1 1BE","55 Commercial Street, Halifax, HX1 1BE",12/03/03,10/10/04
,-26.58,-26.58,2011,"100 Southgate, Elland, HX5 0EP",,12/23/03,02/29/12
,-28.21,-28.21,2009,"1 Stansfield Road, Todmorden, OL14 5DN",,10/31/02,07/31/09
,-86.32,-86.32,2012,"Clough Moor Farm, New Clough Road, Norland, Sowerby Bridge      HX6 3RD",,05/24/03,
A T C Properties Ltd,-84.78,-84.78,2003,"Suite 1 2ND Floor, Fountain Chambers, 22 Fountain Street, Halifax              HX1 1LW","7 Cottage Road, Headingley, Leeds, LS6 4DD",09/09/02,06/01/03
,-211.31,-211.31,2004,"5 Market Street, Hebden Bridge, HX7 6EU",,02/01/03,12/24/04
,-333.6,-858.05,2007,"Bulls Head Hotel, Town Hall Street, Sowerby Bridge, HX6 2EA",,07/25/03,05/17/09
,-462,-858.05,2008,"Bulls Head Hotel, Town Hall Street, Sowerby Bridge, HX6 2EA",,07/25/03,05/17/09
Next Retail Ltd,-0.01,32867.99,2012,"Unit B, Charlestown Road, Halifax, HX3 6AB","Desford Road, Enderby, Leicestershire, LE19 4AT",05/15/03,
,-0.55,-0.55,2012,"5 Crown Yard, Southgate, Elland, HX5 0DQ",,10/17/03,
The Brunswick Centre,-175.47,-175.47,2005,"Arden Road Social Club, Arden Road, Halifax, HX1 3AG","The Resource Centre, Hall Street, Halifax, HX1 5AY",07/26/03,11/21/07
,-0.5,-0.5,2012,"Tower Hill Farm, Tower Hill, Warley, Halifax              HX2 0ST",,04/01/04,
,-65.96,-65.96,2005,"50 Oxford Lane, Siddal, Halifax, HX3 9BJ",,12/07/03,01/07/06
Hebble Rugs Ltd,-91.06,-91.06,2013,"Unit 1A Lower Ground Floor, Lower Ladyship Mills, Old Lane, Halifax              HX3 5QN","C/O Avena Carpets Mr Jnp Crossley, Bankfield Mill, Haley Hill, Halifax, HX1 6ED",09/01/04,04/25/13
Chief Environmental Health Officer,-332.3,-994.84,2001,"Stainland Road, Barkisland, Halifax","Fao Wendy Backhouse, Northgate House, Northgate, Halifax, HX1 1UN",04/01/90,03/31/00
Ore-An Ltd,-515,-515,2005,"Unit 13, Branxholme Estate, Bradford Road, Brighouse           HD6 4EA","Unit 15-20, Branxholme Ind Est, Bradford Road, Bailiff Bridge, Brighouse, HD6 4EA",09/05/03,11/30/04
Alpha Catering Ltd,-1942.66,-1942.66,2009,"Bus Station, Wade Street, Halifax, HX1 1SN","Wade Street, Halifax, HX1 1UU",04/02/04,01/22/10
,-1836.07,-2667.52,2005,"Junction Inn, 133 Moor Bottom Road, Illingworth, Halifax             HX2 9SX",,08/10/04,08/10/06
,-0.96,-0.96,2012,"80 Huddersfield Road, Elland, HX5 9AA",,01/12/05,
,-17.74,-17.74,2005,"South Parade, Halifax, HX1 2LX",,03/09/05,02/27/06
,-35.71,-35.71,2008,"77 Burnley Road, Todmorden, OL14 7BS",,04/07/05,03/08/09
,-51,-51,2005,"Unit B11, Tenterfields Business Park, Burnley Road, Luddendenfoot        HX2 6EQ",,01/01/05,12/31/05
,-164.5,-164.5,2006,"29a Gibraltar Road, Halifax, HX1 4HE",,04/01/04,03/31/06
Bob Wild Grass Machinery Ltd,-4,4596,2014,"Units 7 & 8, White Lee Garage, Burnley Road, Mytholmroyd         HX7 5QJ","Units 7 & 8, White Lee, Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5AD",05/01/05,
,-213.2,-838.94,2007,"Cross Inn, 46 Towngate, Heptonstall, Hebden Bridge       HX7 7NB",,06/13/05,10/02/07
Primesight Ltd,-0.02,75.98,2014,"Adv Rt Victoria Rd Serv Stn, Victoria Road, Elland, HX5 0PU","Unit 9 Westpoint Enterprise Pk, Clarence Avenue, Trafford Park, Manchester, M17 1QS",04/01/05,
