Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,HOMESTEAD MEDICAL CENTRE,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522340,2287.51,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,KIDS,N/A,Not yet available,Not yet available,Not yet available,01/05/2014,22485900,21163.75,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,25820,Disability & Special Needs - Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,KIDS,N/A,Not yet available,Not yet available,Not yet available,01/05/2014,22485902,80035.75,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,25820,Disability & Special Needs - Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,KINGS MEDICAL PRACTICE,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522361,1133.55,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,12/05/2014,22474677,1259.4,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,12/05/2014,22476352,2203.95,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,MAYBUSH MEDICAL CENTRE,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522365,1210.14,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,MAYBUSH MEDICAL CENTRE,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522366,1322.47,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,NAVIGATE RESOURCING LIMITED,N/A,Not yet available,Not yet available,Not yet available,15/05/2014,22499451,2607.5,Nil,Services Contracts (Private Contractors),Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,NEW SOUTHGATE SURGERY,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522350,816,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,30/04/2014,22485818,635.98,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,42200,Health Authorities,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,30/04/2014,22485831,551.04,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,42200,Health Authorities,Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,NHS WAKEFIELD CCG,N/A,Not yet available,Not yet available,Not yet available,12/05/2014,22498649,57010,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,NHS WAKEFIELD CCG,N/A,Not yet available,Not yet available,Not yet available,12/05/2014,22498649,56190,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,NORTHGATE SURGERY,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522334,2424.39,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,NORTHGATE SURGERY,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522335,799.68,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,NOVA WAKEFIELD DISTRICT LIMITED,N/A,Not yet available,Not yet available,Not yet available,19/06/2014,22500554,17700,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,17020,Charities & Voluntary Organisations,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,NOVA WAKEFIELD DISTRICT LIMITED,N/A,Not yet available,Not yet available,Not yet available,22/05/2014,22505187,42897,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,17020,Charities & Voluntary Organisations,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,OUTWOOD PARK MEDICAL CENTRE,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522364,1169.6,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,OUTWOOD PARK MEDICAL CENTRE,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522363,699.53,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,PENDERELS TRUST,N/A,Not yet available,Not yet available,Not yet available,17/04/2014,22482221,12264.33,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,25820,Disability & Special Needs - Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,PENDERELS TRUST,N/A,Not yet available,Not yet available,Not yet available,21/05/2014,22504284,12264.33,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,25820,Disability & Special Needs - Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,POLICE AND CRIME COMISSIONER FOR WEST YORKSHIRE,N/A,Not yet available,Not yet available,Not yet available,15/05/2014,22463975,14766.25,Nil,Services Contracts (Private Contractors),Revenue,n/a,CATNA,60064,Police,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,PONTEFRACT LIVE AT HOME SCHEME,N/A,Not yet available,Not yet available,Not yet available,12/05/2014,22499170,1359.08,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,17020,Charities & Voluntary Organisations,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,PONTEFRACT LIVE AT HOME SCHEME,N/A,Not yet available,Not yet available,Not yet available,10/06/2014,22520295,1359.08,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,17020,Charities & Voluntary Organisations,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,PROSPECT SURGERY,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522341,1250.99,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,PROSPECT SURGERY,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522342,571.2,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,PROSPECTS SERVICES,N/A,Not yet available,Not yet available,Not yet available,24/04/2014,22483941,41250,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,14850,Career Guidance Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,RELATE MID YORKSHIRE,N/A,Not yet available,Not yet available,Not yet available,15/04/2014,22480380,2195,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,98758,Helplines - Family,Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,RELATE MID YORKSHIRE,N/A,Not yet available,Not yet available,Not yet available,25/06/2014,22482869,2195,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,98758,Helplines - Family,Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,REVERSE THE CYCLE,N/A,Not yet available,Not yet available,Not yet available,05/06/2014,22518461,750,Nil,Services Contracts (Private Contractors),Revenue,"Economic Growth, Culture & Sport",CAT09,72790,Sports Coaching & Instruction,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,RIVERSIDE MEDICAL CENTRE,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522362,1000.96,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,RIVERSIDE MEDICAL CENTRE,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522347,1022.72,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,RIVERSIDE MEDICAL CENTRE,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522348,4023.59,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,26710,Doctors,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,ROSS AUTO ENGINEERING LTD,N/A,Not yet available,Not yet available,Not yet available,18/06/2014,22523203,20445,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,51520,Mobility & Access Equipment & Vehicles,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,ROSS AUTO ENGINEERING LTD,N/A,Not yet available,Not yet available,Not yet available,23/05/2014,22505269,20445,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,51520,Mobility & Access Equipment & Vehicles,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SHOP4SUPPORT LIMITED,N/A,Not yet available,Not yet available,Not yet available,02/05/2014,22485691,15000,Nil,Services Contracts (Private Contractors),Revenue,ICT,CAT11,20703,Computer Systems & Software (Development),Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SIDHIL LTD,N/A,Not yet available,Not yet available,Not yet available,09/05/2014,22497178,2254,Nil,Services Contracts (Private Contractors),Revenue,Property & Asset Management,CAT01,35850,First Aid & Medical Supplies,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SIDHIL LTD,N/A,Not yet available,Not yet available,Not yet available,18/06/2014,22520697,2352,Nil,Services Contracts (Private Contractors),Revenue,Property & Asset Management,CAT01,35850,First Aid & Medical Supplies,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22516999,42363,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22517002,68259,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22517005,28578,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22536806,64499,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22536807,9526,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22516609,193497,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22516984,196953,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,16/06/2014,22516177,106851,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22537078,65651,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22537080,22753,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22537081,14121,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22537083,35617,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,43860,Hospitals,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SPECTRUM COMMUNITY HEALTH CIC,N/A,Not yet available,Not yet available,Not yet available,24/04/2014,22482350,27661.08,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,15698,Addiction Rehabilitation & Treatment,Not yet available
