Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN44403,ocds-7hge34-NCCF40940,Great Yarmouth and Norwich to Eaton Hall Special School ,Framework further competition,CHILDREN,,,Great Yarmouth and Norwich to Eaton Hall Special School ,Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/07/2019,,31/07/2022,"�20,056",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN44404,ocds-7hge34-NCCF40940,North Walsham and Horsford to Eaton Hall Special School ,Framework further competition,CHILDREN,,,North Walsham and Horsford to Eaton Hall Special School ,Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/07/2019,,31/07/2022,"�18,050",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN44405,ocds-7hge34-NCCF40940,"Gimingham, Swafield and Happisburgh to Eaton Hall Special School ",Framework further competition,CHILDREN,,,"Gimingham, Swafield and Happisburgh to Eaton Hall Special School ",Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/07/2019,,31/07/2022,"�21,850",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN44406,ocds-7hge34-NCCF40940,Hapton and Mulbarton to Eaton Hall Special School ,Framework further competition,CHILDREN,,,Hapton and Mulbarton to Eaton Hall Special School ,Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/07/2019,,31/07/2022,"�10,260",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN44407,ocds-7hge34-NCCF40940,Norwich to Hethersett High School ,Framework further competition,CHILDREN,,,Norwich to Hethersett High School ,Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/07/2018,,31/07/2022,"�11,020",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN43878,ocds-7hge34-NCCF40940,"Wisbech to Gretton School, Girton, Cambridgeshire ",Framework further competition,CHILDREN,,,"Wisbech to Gretton School, Girton, Cambridgeshire ",Passenger Transport,Passenger Transport,360000,,,01/09/2014,22/07/2016,,22/07/2016,"�19,190",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN43879,ocds-7hge34-NCCF40944,"Pattesley, via  Fakenham area villages to Fakenham Academy ",Framework further competition,CHILDREN,,,"Pattesley, via  Fakenham area villages to Fakenham Academy ",Passenger Transport,Passenger Transport,360000,,,04/09/2014,21/07/2016,,31/07/2022,"�12,493",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN44408,ocds-7hge34-NCCF40946,"Sutton, Stalham, North Walsham and Northrepps to Cromer schools  ",Framework further competition,CHILDREN,,,"Sutton, Stalham, North Walsham and Northrepps to Cromer schools  ",Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/08/2016,,31/08/2022,"�22,040",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN44409,ocds-7hge34-NCCF40946,"Earsham to Hobart High School, Loddon ",Framework further competition,CHILDREN,,,"Earsham to Hobart High School, Loddon ",Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/08/2018,,31/08/2022,"�12,350",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN44411,ocds-7hge34-NCCF40952,Gt Yarmouth to Sidestrand Hall Special School ,Framework further competition,CHILDREN,,,Gt Yarmouth to Sidestrand Hall Special School ,Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/08/2016,,31/08/2022,"�26,790",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN45582,ocds-7hge34-NCCF40952,BUS 2 Horsey to The Hall School ,Framework further competition,CHILDREN,,,BUS 2 Horsey to The Hall School ,Passenger Transport,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,"�23,750",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN45583,ocds-7hge34-NCCF40955,BUS 18 East Tuddenham to Parkside School ,Framework further competition,CHILDREN,,,BUS 18 East Tuddenham to Parkside School ,Passenger Transport,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,"�23,750",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN45584,ocds-7hge34-NCCF40956,BUS 15 Drayton to Parkside School. This contract is a double run. ,Framework further competition,CHILDREN,,,BUS 15 Drayton to Parkside School. This contract is a double run. ,Passenger Transport,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,"�16,150",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AQN45585,,Thetford to Gt Hockham Primary & Wayland Academy ,Quotations,CHILDREN,,,Thetford to Gt Hockham Primary & Wayland Academy ,Passenger Transport,Passenger Transport,360000,,,25/02/2015,31/07/2016,,31/07/2016,"�18,240",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN46462,ocds-7hge34-NCCF40993,"Coltishall, Marsham, Hevingham, Aylsham to Sheringham Woodfields School  ",Framework further competition,CHILDREN,,,"Coltishall, Marsham, Hevingham, Aylsham to Sheringham Woodfields School  ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/07/2023,"�27,930",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN46468,ocds-7hge34-NCCF41002,Holt to Sheringham Woodfields School  ,Framework further competition,CHILDREN,,,Holt to Sheringham Woodfields School  ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/07/2023,"�15,010",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN46469,ocds-7hge34-NCCF41002,"East Rudham, Burnham Norton, Brancaster, Morston to Sheringham Woodfields School ",Framework further competition,CHILDREN,,,"East Rudham, Burnham Norton, Brancaster, Morston to Sheringham Woodfields School ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/07/2023,"�24,510",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN46470,,"Wicken Green, The Creakes to Sheringham Woodfields School  ",Framework further competition,CHILDREN,,,"Wicken Green, The Creakes to Sheringham Woodfields School  ",Passenger Transport,Passenger Transport,360000,,,02/09/2015,31/08/2020,,31/07/2023,"�28,690",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN46471,ocds-7hge34-NCCT0017,"Toftwood, Hindringham to Sheringham Woodfields School  ",Framework further competition,CHILDREN,,,"Toftwood, Hindringham to Sheringham Woodfields School  ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/07/2023,"�28,310",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN46472,ocds-7hge34-NCCF40964,Wood Norton to Sheringham Woodfields School  ,Framework further competition,CHILDREN,,,Wood Norton to Sheringham Woodfields School  ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/07/2023,"�18,810",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN46521,ocds-7hge34-NCCQ40444,Barnham Broom to Bluebell Primary. Mum acts as p.a. ,Framework further competition,CHILDREN,,,Barnham Broom to Bluebell Primary. Mum acts as p.a. ,Passenger Transport,Passenger Transport,360000,,,01/06/2015,31/08/2020,,31/07/2021,"�15,390",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47180,,Various pick ups to Brooklands Short Stay School ,Framework further competition,CHILDREN,,,Various pick ups to Brooklands Short Stay School ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/08/2023,"�51,585",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47153,ocds-7hge34-NCCF40946,Wymondham to Sidestrand Hall School ,Framework further competition,CHILDREN,,,Wymondham to Sidestrand Hall School ,Passenger Transport,Passenger Transport,360000,,,22/06/2015,31/08/2018,,28/07/2020,"�6,460",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47571,ocds-7hge34-NCCF40952,Hoveton & Smallburgh (PM only)  to Neatishead and Tunstead Primary Schools ,Framework further competition,CHILDREN,,,Hoveton & Smallburgh (PM only)  to Neatishead and Tunstead Primary Schools ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,25/08/2017,,28/07/2023,"�10,260",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47572,,"Sheringham to Brooke House, Southburgh, Thetford ",Framework further competition,CHILDREN,,,"Sheringham to Brooke House, Southburgh, Thetford ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,28/08/2020,,29/07/2022,"�12,160",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47573,ocds-7hge34-NCCT0017,"Spixworth, Norwich and Newton Flotman to Sheridan House School, Northwold ",Framework further competition,CHILDREN,,,"Spixworth, Norwich and Newton Flotman to Sheridan House School, Northwold ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,28/08/2020,,29/07/2022,"�46,930",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47574,,"Thetford to Sheridan House School, Northwold ",Framework further competition,CHILDREN,,,"Thetford to Sheridan House School, Northwold ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,28/08/2020,,29/07/2022,"�25,840",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47575,ocds-7hge34-T5504,"Norwich to Sheridan House School, Northwold ",Framework further competition,CHILDREN,,,"Norwich to Sheridan House School, Northwold ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,27/07/2018,,27/07/2018,"�36,670",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47576,ocds-7hge34-NCCT0025,"Norwich to Sheridan House School, Northwold ",Framework further competition,CHILDREN,,,"Norwich to Sheridan House School, Northwold ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,28/08/2020,,28/07/2023,"�29,640",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47534,ocds-7hge34-NCCT40006,"BUS 25 Aylsham to Parkside School, Norwich ",Framework further competition,CHILDREN,,,"BUS 25 Aylsham to Parkside School, Norwich ",Passenger Transport,Passenger Transport,360000,,,27/07/2015,31/08/2021,,31/07/2023,"�14,440",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47781,ocds-7hge34-NCCT40006 ,"West Norfolk villages to Meadowgate Special School, Wisbech ",Framework further competition,CHILDREN,,,"West Norfolk villages to Meadowgate Special School, Wisbech ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,30/08/2019,,31/07/2021,"�24,130",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47782,ocds-7hge34-NCCT40006 ,"Norwich to Sheridan House School, Northwold ",Framework further competition,CHILDREN,,,"Norwich to Sheridan House School, Northwold ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,27/08/2020,,28/07/2023,"�24,510",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47855,ocds-7hge34-NCCT40006,"Bridgham to Garboldisham Primary and East Harling to St Andrew's Primary, North Lopham ",Framework further competition,CHILDREN,,,"Bridgham to Garboldisham Primary and East Harling to St Andrew's Primary, North Lopham ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,18/12/2015,,31/07/2021,"�15,580",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47856,ocds-7hge34-NCCT40006,Pulham Market and Tivetshall St Margaret to Tivetshall Primary School ,Framework further competition,CHILDREN,,,Pulham Market and Tivetshall St Margaret to Tivetshall Primary School ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/08/2019,,31/07/2020,"�17,100",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47891,ocds-7hge34-NCCT40313,"Norwich to Aylmerton, St Andrews School ",Framework further competition,CHILDREN,,,"Norwich to Aylmerton, St Andrews School ",Passenger Transport,Passenger Transport,360000,,,07/09/2015,31/07/2019,,31/07/2019,"�22,800",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47791,ocds-7hge34-NCCF40600,Mundesley to Churchill Park Special School ,Framework further competition,CHILDREN,,,Mundesley to Churchill Park Special School ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,19/12/2015,,31/07/2016,"�30,780",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AQN48245,ocds-7hge34-NCCF40721,"Beeston to Aylmerton, St Andrews ",Quotations,CHILDREN,,,"Beeston to Aylmerton, St Andrews ",Passenger Transport,Passenger Transport,360000,,,01/10/2015,31/07/2016,,31/07/2019,"�15,010",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN48260,ocds-7hge34-T5499,North Walsham to Sheringham Woodfields Special School ,Framework further competition,CHILDREN,,,North Walsham to Sheringham Woodfields Special School ,Passenger Transport,Passenger Transport,360000,,,14/10/2015,31/08/2020,,31/07/2023,"�16,910",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN48300,ocds-7hge34-T5499,"Great Yarmouth/Gorleston to Future Education, Norwich ",Framework further competition,CHILDREN,,,"Great Yarmouth/Gorleston to Future Education, Norwich ",Passenger Transport,Passenger Transport,360000,,,02/11/2015,31/07/2016,,31/07/2017,"�22,610",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN48302,ocds-7hge34-T5499,"Gorleston/Great Yarmouth to Eaton Hall School, Norwich ",Framework further competition,CHILDREN,,,"Gorleston/Great Yarmouth to Eaton Hall School, Norwich ",Passenger Transport,Passenger Transport,360000,,,02/11/2015,31/07/2016,,31/07/2017,"�22,230",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AQN48313,,"Watton, Carbrooke and Ovington to Thompson Primary School ",Quotations,CHILDREN,,,"Watton, Carbrooke and Ovington to Thompson Primary School ",Passenger Transport,Passenger Transport,360000,,,02/11/2015,31/07/2018,,31/07/2018,"�17,860",Estimated,,24 X 7 LTD.,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AON34314,,"HM8- Swaffham and Dereham to Norwich, Harford Manor Special School. ",Tendered OJEU,CHILDREN,,,"HM8- Swaffham and Dereham to Norwich, Harford Manor Special School. ",Passenger Transport,Passenger Transport,360000,,,26/04/2011,31/03/2017,,18/04/2019,"�27,645",Estimated,,TIGER HIRE,,,75652,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AMN47923,ocds-7hge34-NCCT40050,"Dereham to Forest View House, Methwold ",Framework further competition,CHILDREN,,,"Dereham to Forest View House, Methwold ",Passenger Transport,Passenger Transport,360000,,,04/09/2015,31/07/2017,,31/07/2017,"�9,460",Estimated,,TIGER HIRE,,,75652,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,09/12/2015,AQN42916,ocds-7hge34-NCCT40050,"King's Lynn to Sheridan School, Northwold ",Quotations,CHILDREN,,,"King's Lynn to Sheridan School, Northwold ",Passenger Transport,Passenger Transport,360000,,,05/09/2013,31/07/2016,,31/07/2016,"�20,710",Estimated,,TAXI KO,,,389042,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
