Additional Rlf,Period Charge,Charge Type,EXEM-AMT,EXEM-CD,PLACE-REF,SBR-APPLIED,SBR-SUPPLE,SBR-RELIEF-,MAND-CHAR-,MAND-CHARI,DISC-CHARIT,DIS-RLF-AMT,CHARITY-RLF-,ANALYSIS-CD,RV,PERSON-REF,SURNAME,Billing Address 1,Billing Address 2,Billing Address 3,Billing Address 4,Billing Address 5,Billing Post Code,Liability Start Date,Property Address 1,Property Address 2,Property Address 3,Property Address 4,Property Address 5,Property Post,UB-PROP-RV
0,4791.6,O,0,,5060099069,-1,0,1676.13,,0,,0,0,IF3,9900,10417729,UNITED JUNK LTD,,,,,,,01/10/2011,11 LINGARD LANE,BREDBURY,STOCKPORT,,,SK6 2QT,WORKSHOP AND PREMISES
0,240790,O,0,,3921009029,0,6467.5,0,MAN,197806,,0,0,EL,497500,10326034,UNITED LEARNING TRUST T/A STOCKPORT ACAD,STOCKPORT ACADEMY,HEATHBANK ROAD,CHEADLE HEATH,STOCKPORT,,SK3 0UP,10/11/2008,STOCKPORT ACADEMY,HEATHBANK ROAD,CHEADLE HEATH,STOCKPORT,,SK3 0UP,SCHOOL AND PREMISES
0,16456,O,0,,2751000419,0,442,0,,0,,0,0,CO,34000,10318446,UNITED ROAD TRANSPORT UNION,,,,,,,28/08/2007,ALMOND HOUSE,"STANLEY GREEN BUSINESS PARK, OAK GREEN",EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6QL,OFFICES AND PREMISES
0,10043,O,0,,8507012019,0,269.75,0,,0,,0,0,CR1,20750,9143370,UNITED STANCE LTD T/A ROMULUS,,,,,,,01/04/1996,12A WOODFORD ROAD,BRAMHALL,STOCKPORT,,,SK7 1JJ,CAFE AND PREMISES
0,112288,O,0,,5508225009,0,3016,0,,0,,0,0,NW,232000,9075600,UNITED UTILITIES PLC,BUSINESS OPERATIONS FINANCE,1ST FLOOR GRASSMERE HOUSE,LINGLEYMERE BUSINESS PARK,LINGLEY GREEN AVE,WARRINGTON,WA5 3LP,01/04/1990,HAZEL GROVE WWTW,MARPLE ROAD,OFFERTON,STOCKPORT,,SK2 5EU,SEWAGE TREATMENT WORKS AND PREMISES
0,21175,O,0,,807037069,0,568.75,0,,0,,0,0,NW,43750,9075610,UNITED UTILITIES PLC,BUSINESS OPERATIONS FINANCE,1ST FLOOR GRASSMERE HOUSE,LINGLEYMERE BUSINESS PARK,LINGLEY GREEN AVE,WARRINGTON,WA5 3LP,01/04/1990,WATERMEETINGS,BRABYNS BROW,MARPLE,STOCKPORT,,SK6 7DA,SEWAGE TREATMENT WORKS AND PREMISES
0,3775.2,O,0,,7230167039,0,0,0,,0,,0,0,NW,7800,9075610,UNITED UTILITIES PLC,BUSINESS OPERATIONS FINANCE,1ST FLOOR GRASSMERE HOUSE,LINGLEYMERE BUSINESS PARK,LINGLEY GREEN AVE,WARRINGTON,WA5 3LP,01/04/1990,167 STRINES ROAD,STRINES,MARPLE,STOCKPORT,,SK6 7DW,SEWAGE WORKS AND PREMISES
0,498520,O,0,,7395067019,0,13390,0,,0,,0,0,NW,1030000,9075600,UNITED UTILITIES PLC,BUSINESS OPERATIONS FINANCE,1ST FLOOR GRASSMERE HOUSE,LINGLEYMERE BUSINESS PARK,LINGLEY GREEN AVE,WARRINGTON,WA5 3LP,01/04/1990,STOCKPORT WWTW,STOCKPORT ROAD,CHEADLE HEATH,STOCKPORT,,SK3 0RB,SEWAGE TREATMENT WORKS AND PREMISES
0,1672.92,O,0,,7376022709,-1,0,1672.92,,0,,0,0,CO,4150,10326412,UNITED VIDEO LTD,SUITE 2 SOUTH WING,GRND FLOOR,METROPOLITAN HOUSE,STATION ROAD,CHEADLE,SK8 7AZ,01/06/2016,SUITE 2 SOUTH WING GND FLOOR,METROPOLITAN HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7AZ,OFFICES AND PREMISES
0,282.18,O,0,,7376022969,0,0,0,,0,,0,0,CP1,700,10326412,UNITED VIDEO LTD,SUITE 2 SOUTH WING,GRND FLOOR,METROPOLITAN HOUSE,STATION ROAD,CHEADLE,SK8 7AZ,01/06/2016,CAR SPACES 7 & 8,METROPOLITAN HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7AZ,CAR PARKING SPACE
0,21175,V,0,,3824001099,0,568.75,0,,0,,0,0,IF3,43750,10321943,UNIVERSAL GRANITE (UK) LTD,3 HAMMOND TRADE CENTRE,HAMMOND AVE,SOUTH REDDISH,STOCKPORT,,SK4  1PQ,14/10/2013,UNIT 3,HAMMOND AVENUE,SOUTH REDDISH,STOCKPORT,,SK4 1PQ,"SHOWROOM, OFFICES & WORKSHOP"
0,9438,O,0,,8359008009,0,253.5,0,,0,,0,0,CO,19500,9038430,UNIVERSAL HEARING AIDS LTD,,,,,,,01/04/1990,8-14 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK4 1AA,OFFICES AND PREMISES
0,2032.8,O,0,,8104061019,0,0,0,,0,,0,0,CW,4200,9036270,UNIVERSAL SEALS & BEARINGS LTD,11A  WATERLOO PARK,UPPER BROOKS STREET,OFFERTON,STOCKPORT,,SK1 3BP,01/04/1990,UNIT 11A,WATERLOO INDUSTRIAL PARK,UPPER BROOK STREET,,STOCKPORT,SK1 3BP,STORE AND PREMISES
0,1694,O,0,,3469001019,0,0,0,,0,,0,0,CW,3500,9052700,UNWINS OF HEATON MOOR LTD,145 HEATON MOOR ROAD,STOCKPORT,,,,SK4 4HY,01/04/1990,REAR OF,1-11 GREEN LANE,HEATON MOOR,STOCKPORT,,SK4 3LE,YARD AND PREMISES
0,3920.4,O,0,,3935145009,0,0,0,,0,,0,0,CS,8100,9054870,UNWINS OF HEATON MOOR LTD,,,,,,,01/04/1990,145 HEATON MOOR ROAD,STOCKPORT,,,,SK4 4HY,SHOP AND PREMISES
0,4210.8,O,0,,5469452009,-1,0,2315.76,,0,,0,0,CO,8700,9059490,UPPAL & WARR CHARTERED ACCOUNTANTS,,,,,,,01/04/1990,452 MANCHESTER ROAD,STOCKPORT,,,,SK4 5DL,OFFICES AND PREMISES
0,2347.4,O,0,,3816048009,-1,0,2347.4,,0,,0,0,CS,4850,10417327,URBAN PROPERTY SERVICES (UK) LTD,,,,,,,15/03/2013,48 HALL STREET,OFFERTON,STOCKPORT,,,SK1 4DA,SHOP AND PREMISES
0,1982.28,V,0,,8359001109,0,53.24,0,,0,,0,0,CL,9900,10487474,URUK PROPERTIES LTD,76 ARCADIA AVENUE,SALE,,,,M33 3RZ,01/11/2016,T J'S BAR,1 WELLINGTON ROAD SOUTH,STOCKPORT,,,SK4 1AA,PUBLIC HOUSE AND PREMISES
0,72.6,O,0,,7262109219,0,0,0,,0,,0,0,CP1,150,10348594,USHER SPIBY LTD,76 MANCHESTER ROAD,DENTON,MANCHESTER,,,M34 3PS,14/06/2012,CAR SPACE (1),109 SHAW HEATH,STOCKPORT,,,SK2 6QR,CAR PARKING SPACE
0,980.1,O,0,,7262109149,0,0,0,,0,,0,0,CO,2025,10404153,USHERS LTD T/A  USHER SPIBY & CO,,,,,,,14/06/2012,SUITE 1,CARRWOOD HOUSE,109 SHAW HEATH,STOCKPORT,,SK2 6QR,OFFICES AND PREMISES
0,1004.3,O,0,,3467099449,-1,0,1004.3,,0,,0,0,CO,2075,10351551,V I P TAXIS STOCKPORT LTD,UNIT L5,LANCASHIRE HOUSE,GREEN LANE,ROMILEY,STOCKPORT,SK6 3LJ,01/03/2014,UNIT L5,LANCASHIRE HOUSE,GREEN LANE,ROMILEY,STOCKPORT,SK6 3LJ,OFFICES AND PREMISES
0,30492,O,0,,715007129,0,819,0,,0,,0,0,COW,63000,9185410,V J DONEGAN & CO LTD,,,,,,,01/05/1997,EUROPA WAY OFF,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,,SK3 0SA,"OFFICES, WORKSHOP AND PREMISES"
0,2807.2,O,0,,7229025349,-1,0,2807.2,,0,,0,0,CW3,5800,10404833,VACSERV LTD,95 MILL LANE,HAZEL GROVE,STOCKPORT,,,SK7 6DW,01/04/2014,UNIT 7,HAZEL GROVE INDUSTRIAL ESTATE,SCHOOL STREET,HAZEL GROVE,STOCKPORT,SK7 4RA,STORE AND PREMISES
0,834.9,O,0,,5135025009,-1,0,834.9,,0,,0,0,CO,1725,9123170,VALE ESTATES ( MARPLE BRIDGE) LTD,C/O VALE ESTATE,25 LOWER FOLD,MARPLE BRIDGE,STOCKPORT,,SK6 5DU,04/01/1994,25 LOWER FOLD,MARPLE BRIDGE,STOCKPORT,,,SK6 5DU,OFFICE AND PREMISES
0,17545,O,0,,768004009,0,471.25,0,,0,,0,0,IF3,36250,9230690,VALE WINDOW CO LTD,VALE HOUSE,WARREN WAY,CROWN FARM INDUSTRIAL ESTATE,MANSFIELD,NOTTS,NG19 0FL,15/07/2004,BORRON STREET,STOCKPORT,,,,SK1 2JD,WORKSHOP AND PREMISES
0,2516.8,O,0,,6979001009,-1,0,2516.8,,0,,0,0,CP,5200,10398210,VALID PARKING LTD,44 ELMSWAY,BRAMHALL,STOCKPORT,,,SK7 2AN,01/04/2010,CAR PARK,ROYAL OAK YARD,LITTLE UNDERBANK,STOCKPORT,,SK1 1JZ,CAR PARK
0,3291.2,O,0,,7967279489,-1,0,2852.38,,0,,0,0,IF3,6800,10428841,VANGUARD JOINERY LTD,38 RIDGE PARK,BRAMHALL,STOCKPORT,,,SK7 2BL,02/09/2013,UNIT 7,WOODBANK WORKS,TURNCROFT LANE,OFFERTON,STOCKPORT,SK1 4AR,WORKSHOP AND PREMISES
0,1379.4,O,0,,3387019009,-1,0,1379.4,,0,,0,0,CS,2850,9223720,VANILLA FUDGE LTD,,,,,,,01/06/2004,19 GILLBENT ROAD,CHEADLE HULME,CHEADLE,,,SK8 7LE,SHOP AND PREMISES
0,2420,O,0,,8104062049,-1,0,2420,,0,,0,0,CO,5000,10449373,VAPEHIT LTD,,,,,,,10/12/2014,UNIT 13A,WATERLOO INDUSTRIAL PARK,UPPER BROOK STREET,STOCKPORT,,SK1 3BP,OFFICES AND PREMISES
0,2710.4,O,0,,1615122019,-1,0,2710.4,,0,,0,0,CS,5600,10446489,VAPOUR NATION LTD,,,,,,,17/09/2013,122 CASTLE STREET,EDGELEY,STOCKPORT,,,SK3 9AL,SHOP AND PREMISES
0,6655,O,0,,3990056009,0,0,0,,0,,0,0,MH,13750,9017810,VASEY & PARTNERS,PHOENIX MEDICAL CENTRE,56 HIGHER HILLGATE,STOCKPORT,,,SK1 3PX,01/04/1990,56-58 CLEGG GATE,HIGHER HILLGATE,STOCKPORT,,,SK1 3PX,SURGERY AND PREMISES
0,3339.6,O,0,,7967279159,-1,0,2838.69,,0,,0,0,IF3,6900,9213950,VECHICLE ELECTRICAL SERVICES LTD,UNIT 19,WOODBANK WORKS,TURNCROFT LANE,OFFERTON,STOCKPORT,SK1 4AR,01/07/2003,"ADJ RED OAK ENG, WOODBANK WORK",TURNCROFT LANE,OFFERTON,STOCKPORT,,SK1 4AR,WORKSHOP AND PREMISES
0,1282.6,O,0,,97038059,-1,0,1282.6,,0,,0,0,CO,2650,9159230,VECTOR FREIGHT LTD,,,,,,,09/09/1997,2ND FLOOR  OFFICE 11-12,"VICTORIA MILL, COMPSTALL MILL",ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,OFFICES AND PREMISES
0,20086,V,0,,3933099029,0,539.5,0,,0,,0,0,COC,41500,10467177,VEHICLE CONSULTING PLC,FINANCE HOUSE,1085 STOCKPORT ROAD,MANCHESTER,LANCASHIRE,,M19 2RE,09/10/2015,UNIT 2 ACORN BUSINESS CENTRE,HEATON LANE,STOCKPORT,,,SK4 1AS,"OFFICES, CAR SPACE AND PREMISES"
0,3968.8,O,0,,825126019,-1,0,2513.43,,0,,0,0,CS,8200,10459576,VEKATHANATH LTD,,,,,,,06/06/2015,126 BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK3 8SB,SHOP AND PREMISES
0,7260,O,0,,5098002009,-1,0,0,,0,,0,0,CO,15000,9213260,VENDMAN SYSTEMS LTD,,,,,,,21/06/2003,2 LONDON ROAD,HAZEL GROVE,STOCKPORT,,,SK7 4AH,OFFICES AND PREMISES
0,184.8,O,0,,908301359,0,0,0,,0,,0,0,CO,670,10483533,VERIFY EUROPE LTD,C/O OXFORD INNOVATIONS LTD,PT 3RD FLOOR,BROADSTONE HOUSR,BROADSTONE ROAD,STOCKPORT,SK5 7DL,05/09/2016,SUITE 332,BROADSTONE MILL,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
0,6171,O,0,,7262136019,0,0,0,,0,,0,0,CS,12750,9198470,VERNA GROUP LTD,UNIT B,CIRCLE COURT,WARREN BRUCE ROAD,TRAFFORD PARK,MANCHESTER,M17 1LD,26/11/2001,136-140 SHAW HEATH,STOCKPORT,,,,SK2 6QS,SHOP AND PREMISES
0,2758.8,O,0,,5098190009,0,0,0,,0,,0,0,CS,5700,9021210,VERNON BUILDING SOCIETY,17/19  ST PETERSGATE,STOCKPORT,,,,SK1 1EB,01/04/1990,190 LONDON ROAD,HAZEL GROVE,STOCKPORT,,,SK7 4DQ,SHOP AND PREMISES
0,35816,O,0,,7192019009,0,962,0,,0,,0,0,CO,74000,9033370,VERNON BUILDING SOCIETY,17-19 ST PETERSGATE,STOCKPORT,,,,SK1 1EB,01/04/1990,17-19 ST PETERSGATE,STOCKPORT,,,,SK1 1EB,OFFICES AND PREMISES
0,3146,O,0,,3422004029,0,0,0,,0,,0,0,CS,6500,9033370,VERNON BUILDING SOCIETY,17-19 ST PETERSGATE,STOCKPORT,,,,SK1 1EB,01/04/1995,4 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6AE,SHOP AND PREMISES
0,8833,O,0,,4142099019,0,237.25,0,,0,,0,0,CS,18250,9033370,VERNON BUILDING SOCIETY,17-19 ST PETERSGATE,STOCKPORT,,,,SK1 1EB,02/08/2002,UNIT 1,RIDGEDALE SHOPPING CENTRE,HOLLINS LANE,MARPLE,STOCKPORT,SK6 6AW,SHOP AND PREMISES
0,193.6,O,0,,8438902009,0,0,0,,0,,0,0,CP1,400,9071690,VERNON BUILDING SOCIETY,19 ST PETERSGATE,STOCKPORT,,,,SK1 1HG,01/04/1990,CAR SPACES 3-4,WILLIAMSON STREET,REDDISH,STOCKPORT,,SK5 6AA,CAR PARKING SPACE AND PREMISES
0,7381,O,0,,8507012009,0,0,0,,0,,0,0,CS,15250,9040780,VERNON BUILDING SOCIETY,HEAD OFFICE,19 ST PETERSGATE,STOCKPORT,,,SK1 1HF,01/04/1990,12B WOODFORD ROAD,BRAMHALL,STOCKPORT,,,SK7 1JJ,SHOP AND PREMISES
0,12100,O,0,,7479850089,0,325,0,MAN,9940,,0,0,LX,25000,9201160,VERNON PARK GYMNASTIC CENTRE,,,,,,,20/05/2014,UNITS A2 - A3 & A3A,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,GYMNASIUM AND PREMISES
0,1152.58,V,0,,715002809,0,30.96,0,,0,,0,0,CO,4100,10469620,VERVE FINANCIAL SOLUTIONS LTD,C/O REGISTERED OFFICE,OLLERBARROW HOUSE,211 ASHLEY ROAD,ALTRINCHAM,,WA15 9SQ,05/01/2016,BLOCK 67 G11,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICE
0,30976,O,0,,739012059,0,832,0,,0,,0,0,CWO,64000,10480976,VESPER TECHNOLOGIES LTD,,,,,,,01/04/2010,UNITS 5 & 6,RUGBY PARK,BLETCHLEY ROAD,HEATON MERSEY,STOCKPORT,SK4 3EJ,"WAREHOUSE,OFFICES AND PREMISES"
0,2178,O,0,,6826429129,-1,0,2178,,0,,0,0,CO,4500,10350078,VIBOX   LTD,C/O SAFESTORE,REDDISH ROAD,REDDISH,STOCKPORT,,SK5 7BW,01/06/2012,OFFICE 10 AT,SAFESTORE,REDDISH ROAD,REDDISH,STOCKPORT,SK5 7BW,OFFICE AND PREMISES
0,1113.2,O,0,,6826429139,0,0,0,,0,,0,0,CO,2300,10350078,VIBOX   LTD,C/O SAFESTORE,REDDISH ROAD,REDDISH,STOCKPORT,,SK5 7BW,29/02/2012,OFFICE 11 AT,SAFESTORE,REDDISH ROAD,REDDISH,STOCKPORT,SK5 7BW,OFFICE AND PREMISES
0,7502,O,0,,3981082009,0,0,0,,0,,0,0,CS,15500,10485670,VICEROY EXPRESS LTD,,,,,,,18/03/2016,82 HIGH STREET,CHEADLE,,,,SK8 1AE,SHOP AND PREMISES
0,2468.4,O,0,,8358999759,-1,0,2468.4,,0,,0,0,CO,5100,10442911,VICEROY LAW LTD,C/O NETWORK SPACE,108 MERE GRANGE,ELTON HEAD ROAD,LEASIDE,ST HELENS,WA9 5GG,16/07/2014,SUITE 5 5TH FLOOR WEST WING,KINGSGATE,WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1EX,OFFICES AND PREMISES
0,3242.8,O,0,,8347053019,-1,0,2864.46,,0,,0,0,LX,6700,9037770,VICTORIA BOWLING CLUB,HON TREASURER,WEBB LANE,STOCKPORT,,,SK1 4EL,01/04/1990,WEBB LANE,OFFERTON,STOCKPORT,,,SK1 4EL,"BOWLING GREEN, CLUBHOUSE AND PREMISES"
0,1984.4,O,0,,3146002009,-1,0,1984.4,,0,,0,0,CS,4100,10455041,VICTORIAS HAIR STUDIO LIMITED,,,,,,,16/12/2014,2 FIR ROAD,BRAMHALL,STOCKPORT,,,SK7 2NP,SHOP AND PREMISES
0,130680,O,0,,6257013009,0,3510,0,,0,,0,0,CWO,270000,10429034,VIDA LIVING LTD,,,,,,,21/10/2013,13 OAKHURST DRIVE,LAWNHURST TRADING ESTATE,CHEADLE HEATH,STOCKPORT,,SK3 0XT,"WAREHOUSE, OFFICE AND PREMISES"
0,2490.94,O,0,,3935035029,0,0,0,,0,,0,0,CL2,6500,10485209,VILLAGE POINT LTD,,,,,,,16/06/2016,35 HEATON MOOR ROAD,STOCKPORT,,,,SK4 4PB,FUNCTION ROOM AND PREMISES
0,11132,O,0,,826031009,0,299,0,,0,,0,0,MH,23000,9031550,VILLAGE SURGERY,31 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,,SK7 2DN,01/10/1998,31 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,,SK7 2DN,SURGERY AND PREMISES
0,520.3,O,0,,5494037489,-1,0,520.3,,0,,0,0,CX,1075,10397211,VILLAGE VINTAGE CLOTHING CO LTD,140 GILLBENT ROAD,CHEADLE HULME,CHEADLE,,,SK8 6NJ,12/12/2011,VUNIT 02 1ST FLOOR,PRODUCE HALL,MARKET PLACE,STOCKPORT,,SK1 1EW,MARKET STALL & PREMISES
0,8664.26,V,8896.98,IN,1897001229,0,232.72,0,,0,,0,0,CW,30250,10482841,VINE PROPERTY MANAGEMENT LLP,3 VINE TERRACE,HIGH STREET,HARBORNE,BIRMINGHAM,,B17 9PU,28/08/2016,UNIT 1A,CROSSLEY PARK,CROSSLEY ROAD,HEATON CHAPEL,STOCKPORT,SK4 5BB,WAREHOUSE AND PREMISES
0,19190.27,V,19705.71,IN,1897001259,0,515.44,0,,0,,0,0,IF3,67000,10482841,VINE PROPERTY MANAGEMENT LLP,3 VINE TERRACE,HIGH STREET,HARBORNE,BIRMINGHAM,,B17 9PU,28/08/2016,UNIT 2C,CROSSLEY PARK,CROSSLEY ROAD,HEATON CHAPEL,STOCKPORT,SK4 5BB,WORKSHOP AND PREMISES
0,36089.16,V,37058.5,IN,1897002369,0,969.34,0,,0,,0,0,CW,126000,10482841,VINE PROPERTY MANAGEMENT LLP,3 VINE TERRACE,HIGH STREET,HARBORNE,BIRMINGHAM,,B17 9PU,28/08/2016,UNIT 3,CROSSLEY PARK,CROSSLEY ROAD,HEATON CHAPEL,STOCKPORT,SK4 5BB,WAREHOUSE AND PREMISES
0,2108.38,V,0,,8194013259,0,56.63,0,,0,,0,0,CO,10000,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOMS 21 & 25,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,OFFICES AND PREMISES
0,105.42,V,108.25,MINRV,8194013249,0,2.83,0,,0,,0,0,CW3,500,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 24 OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,,SK7 4JS,STORE
0,181.32,V,186.19,MINRV,8194013329,0,4.87,0,,0,,0,0,CW3,860,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 16,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,STORE AND PREMISES
0,63.25,V,64.95,MINRV,8194013319,0,1.7,0,,0,,0,0,CW3,300,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 27 OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,,SK7 4JS,STORE
0,474.39,V,487.13,MINRV,8194013089,0,12.74,0,,0,,0,0,CO,2250,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM9,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,OFFICES AND PREMISES
0,181.32,V,186.19,MINRV,8194013149,0,4.87,0,,0,,0,0,CO,860,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 8,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,OFFICES AND PREMISES
0,274.09,V,281.45,MINRV,8194013209,0,7.36,0,,0,,0,0,CO,1300,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 14,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,OFFICES AND PREMISES
0,390.05,V,400.53,MINRV,8194013069,0,10.48,0,,0,,0,0,COC,1850,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 1,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,"OFFICES, CAR SPACE AND PREMISES"
0,490.2,V,503.37,MINRV,8194013169,0,13.17,0,,0,,0,0,CO,2325,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 5 OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,,SK7 4JS,OFFICE AND PREMISES
0,300.44,V,308.51,MINRV,8194013179,0,8.07,0,,0,,0,0,COC,1425,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 6 OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,,SK7 4JS,"OFFICES, CAR SPACE AND PREMISES"
0,221.38,V,227.33,MINRV,8194013189,0,5.95,0,,0,,0,0,COC,1050,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 7,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,"OFFICES, CAR SPACE AND PREMISES"
0,938.23,V,0,,8194013299,0,25.2,0,,0,,0,0,CO,4450,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 2 OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,,SK7 4JS,OFFICE
0,537.64,V,552.08,MINRV,8194013349,0,14.44,0,,0,,0,0,CO,2550,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 19,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,OFFICES AND PREMISES
0,643.06,V,0,,8194013159,0,17.27,0,,0,,0,0,CO,3050,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 4,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,OFFICES AND PREMISES
0,221.38,V,227.33,MINRV,8194013099,0,5.95,0,,0,,0,0,CW,1050,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 17,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,STORE AND PREMISES
0,421.68,V,433.01,MINRV,8194013339,0,11.33,0,,0,,0,0,CO,2000,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 18,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,OFFICES AND PREMISES
0,274.09,V,281.45,MINRV,8194013219,0,7.36,0,,0,,0,0,CO,1300,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 3B,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,OFFICES AND PREMISES
0,790.64,V,811.88,LAND,8194015029,0,21.24,0,,0,,0,0,CW1,3750,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,15 VINE STREET,HAZEL GROVE,STOCKPORT,,,SK7 4JS,LAND USED FOR STORAGE AND PREMISES
0,790.64,V,0,,8194013229,0,21.24,0,,0,,0,0,CO,3750,10485639,VINE STREET HOMES LTD,MILL FARM,NEWCASTLE ROAD,SMALLWOOD,SANDBACH,,CW11 2UA,24/10/2016,ROOM 10,OLD GROVE HOUSE,VINE STREET,HAZEL GROVE,STOCKPORT,SK7 4JS,OFFICES AND PREMISES
0,0,V,0,MINRV,30001039,0,0,0,,0,,0,0,CO,0,10331402,VINESHIELD PROFESSIONAL SERVICES LTD,THE BAXALL BUSINESS CENTRE,ADSWOOD ROAD,ADSWOOD,STOCKPORT,,SK3 8LF,01/04/2010,SUITE 3,BAXALL BUSINESS CENTRE,ADSWOOD ROAD,ADSWOOD,STOCKPORT,SK3 8LF,SEVERELY DAMAGED BY FIRE
0,0,V,0,MINRV,30001099,0,0,0,,0,,0,0,CO,0,10331402,VINESHIELD PROFESSIONAL SERVICES LTD,THE BAXALL BUSINESS CENTRE,ADSWOOD ROAD,ADSWOOD,STOCKPORT,,SK3 8LF,01/04/2010,SUITE 3A,BAXALL BUSINESS CENTRE,ADSWOOD ROAD,ADSWOOD,STOCKPORT,SK3 8LF,SEVERELY DAMAGED BY FIRE
