Ratepayer Name,Property Address,Propref,Billing Address,RV
Geekology Ltd,"Unit 22, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",76500744,"Unit 22, The Town Hall, St George's Street, Hebden Bridge, HX7 7BY",5900
,"Unit 24 2ND Floor, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",76500748,,2650
Kindus Solutions Ltd,"Unit 25 2ND Floor, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",76500749,"Unit 25, The Town Hall, St Georges Street, Hebden Bridge, HX7 7BY",2650
The Town Hall Cafe Limited,"Cafe Part Ground Floor, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",76500704,"Admin Office, Hebden Bridge Town Hall, St Georges Street, Hebden Bridge, HX7 7BY",3350
Parnham Ltd,"13 Bethel Street, Brighouse, HD6 1JR",29048013,"13 Bethel Street, Brighouse, HD6 1JR",14500
,"14 Bethel Street, Brighouse, HD6 1JN",29048014,,6400
,"16 Bethel Street, Brighouse, HD6 1JN",29048723,,6700
,"18 Bethel Street, Brighouse, HD6 1JN",29048016,,7800
,"Fairway House, 20 Bethel Street, Brighouse, HD6 1JN",29048728,,10250
,"Part Fairway House, 20 Bethel Street, Brighouse, HD6 1JN",29048020,,8300
,"21 Bethel Street, Brighouse, HD6 1JR",29048021,,8300
,"24 Bethel Street, Brighouse, HD6 1JN",29048024,,13750
,"31 Bethel Street, Brighouse, HD6 1JR",29048704,,6600
Ryecorn Wholefoods Ltd,"33 Bethel Street, Brighouse, HD6 1JR",29048033,"33 Bethel Street, Brighouse, HD6 1JR",8900
,"39 Bethel Street, Brighouse, HD6 1JR",29048039,,4550
,"41 Bethel Street, Brighouse, HD6 1JR",29048041,,4500
,"43 Bethel Street, Brighouse, HD6 1JR",29048043,,9400
,"Rooms 1 & 2, 47 Bethel Street, Brighouse, HD6 1JR",29048710,,3400
Curry Chef (Yorkshire) Ltd,"85A Highfield Road, Rastrick, Brighouse, HD6 3JA",29328702,,4900
Highfield Newsagents (Yorkshire) Ltd,"87 Highfield Road, Rastrick, Brighouse, HD6 3JA",29328701,"87 Highfield Road, Rastrick, Brighouse, HD6 3JA",7600
,"97 Highfield Road, Rastrick, Brighouse, HD6 3JA",29328097,,3100
,"99 Highfield Road, Rastrick, Brighouse, HD6 3JA",29328099,,9100
,"T62, Highmoor Lane, Clifton, Brighouse            HD6 4JB",29337705,,670
PS4 Fitness Ltd,"12 Huddersfield Road, Brighouse, HD6 1JZ",29344012,,12000
Rhinestones On-Line Ltd & Axznt Ltd,"14 Huddersfield Road, Brighouse, HD6 1JZ",29344851,,5000
J W Ellison & Co Ltd,"18 Huddersfield Road, Brighouse, HD6 1HA",29344848,,4650
Huntsman Recruitment Ltd,"26 Huddersfield Road, Brighouse, HD6 1HA",29344026,,3650
,"28 Huddersfield Road, Brighouse, HD6 1HA",29344028,,5200
,"1 King Street, Brighouse, HD6 1NX",29372001,,7000
,"Rooms 6 & 6A, 47 Bethel Street, Brighouse, HD6 1JR",29048711,,2950
,"51 Bethel Street, Brighouse, HD6 1JR",29048051,,5700
,"53 Bethel Street, Brighouse, HD6 1JR",29048053,,9300
,"57 Bethel Street, Brighouse, HD6 1JR",29048057,,7200
Trinity Property Maintenance Ltd,"3C Heywoods Industrial Park, Birds Royd Lane, Brighouse, HD6 1LQ",29052743,"3c Heywoods Industrial Park, Birds Royd Lane, Brighouse, HD6 1LQ",7400
Ethan Blake Amenities Ltd,"3E Heywoods Industrial Park, Birds Royd Lane, Brighouse, HD6 1LQ",29052745,,4700
Little Yorkshire Pie Company Ltd,"3B Heywoods Industrial Park, Birds Royd Lane, Brighouse, HD6 1LQ",29052744,,8700
Impetus Technologies Ltd,"Unit 3A, Heywoods Industrial Park, Birds Royd Lane, Brighouse            HD6 1NA",29052755,"Po Box 24, Whitchurch, Shropshire, SY13 8XB",11000
,"Unit 3D, Heywoods Industrial Park, Birds Royd Lane, Brighouse            HD6 1NA",29052756,,4650
Parking Ventilation Equipment Ltd,"Unit 5, Prince Of Wales Mill, Birds Royd Lane, Brighouse            HD6 1LQ",29052760,,11750
,"Office 1 Ground Floor, Princess Works, Birds Royd Lane, Brighouse            HD6 1LH",29052748,,920
,"Office 2 Ground Floor, Princess Works, Birds Royd Lane, Brighouse            HD6 1LH",29052736,,3150
R H & G Travis & Sons Ltd,"1a Birds Royd Lane, Brighouse, HD6 1LQ",29052713,,4900
Hepworth International Ltd,"Office 4 First Floor, Princess Works, Birds Royd Lane, Brighouse            HD6 1LH",29052735,"Office 4 1st Floor, Princess Works, Birds Royd Lane, Brighouse, HD6 1LH",3200
,"7 Birds Royd Lane, Brighouse, HD6 1LQ",29052007,,4050
,"45 Birds Royd Lane, Brighouse, HD6 1NG",29052045,,4600
,"95 Birds Royd Lane, Brighouse, HD6 1NG",29052095,,3550
Royd Developments Ltd,"2ND Floor Royds House, Birds Royd Lane, Brighouse, HD6 1LQ",29052754,,8700
Bailiff Bridge Bowling Club,"Bailiff Bridge Bowling Club, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4EN",29056728,"C/O Mr John Taylor, 164 Wakefield Road, Lightcliffe, Halifax, HX3 8TP",660
,"Unit 7B Craggs Country B/Pk, New Road, Cragg Vale, Hebden Bridge        HX7 5TT",76400747,,9600
Mud - Uk Ltd,"Unit 4B Craggs Country B/Pk, New Road, Cragg Vale, Hebden Bridge        HX7 5TT",76400749,"Unit 4 B, Craggs Country Business Park, Cragg Vale, Mytholmroyd, HX7 5TT",11750
,"Unit 1 1ST Floor, Number 4 Warehouse, Canal Wharf, Sowerby Bridge       HX6 2AG",77128719,,5100
C.M.S Training Services Ltd,"Unit A, 1ST Floor, Salt Warehouse, Canal Wharf, Sowerby Bridge       HX6 2AG",77128715,,11000
,"Chapel Lane, Sowerby Bridge, HX6 3LF",77144700,,5400
,"Navigation Inn, 47 Chapel Lane, Sowerby Bridge, HX6 3LF",77144701,,11000
J S Food & Wine Store Ltd,"35 Clifton Street, Sowerby Bridge, HX6 2DQ",77154035,,2600
,"18 Corporation Street, Sowerby Bridge, HX6 2QQ",77160018,,1975
J & S Taylor Ltd,"Corporation Mill, Corporation Street, Sowerby Bridge, HX6 2QQ",77160720,,960
W Hinsley Engineers Ltd,"Stanley Works, Croft Street, Sowerby Bridge, HX6 2AJ",77164700,,4000
Sugden Precision Engineers Ltd,"Denby Place, Sowerby Bridge, HX6 2ER",77184700,"Denby Place, Sowerby Bridge, HX6 2ER",4850
,"East Parade, Sowerby Bridge, HX6 2BH",77188700,,3300
,"Marine Garage, East Parade, Sowerby Bridge, HX6 2BH",77188701,,3350
,"Chapelfield Mills, Elland Road, Ripponden, Sowerby Bridge       HX6 4DB",77196725,,2500
,"Office 2, Church View Office Centre, Elland Road, Ripponden            HX6 4DB",77196726,,2650
Bentley Brear Ltd,"Office 1, Church View Office Centre, Elland Road, Ripponden            HX6 4DB",77196712,"Highwayman's Cottage, 39/41 Soyland Town, Ripponden, Sowerby Bridge, HX6 4NB",2600
,"1 Spring Hall House, Pellon New Road, Halifax, HX1 4GQ",68240704,,5500
,"2 Spring Hall House, Pellon New Road, Halifax, HX1 4GQ",68240705,,5600
,"Stables Fly Laithe Farm, Pepper Hill, Cock Hill Lane, Shelf                HX3 7TH",68244702,,6800
Seymour Engineering Ltd,"Siddal Hall Works, Phoebe Lane, Halifax, HX3 9AS",68248709,"Siddal Hall Works, Phoebe Lane, Siddal, HX3 9AS",8700
,"Units 3 & 4, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248734,,780
,"Unit 16, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248732,,4650
,"Unit 29, Phoebe Lane Industrial Est., Halifax, HX3 9EX",68248702,,2650
Merit Projects Ltd,"Units 19,19B & 20, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248737,,4250
Hawkhead Bray & Son Ltd,"Unit 19A, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248736,"Unit 19a, Phoebe Lane Industrial Estate, Siddal, Halifax, HX3 9EX",660
,"Unit 15, Phoebe Lane Industrial Est., Halifax, HX3 9EX",68248713,,4450
Rise & Lower Ltd,"Unit 36, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248748,"Unit 36, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",3400
G & S Conservatory Roof Solutions Ltd,"Unit 36A, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248749,"Unit 21, Phoebe Lane Industrial Estate, Phoebe Lane, Halifax, HX3 9EX",8100
P.O.S Ltd,"Unit 14, North Phoebe Lane Mills, Halifax, HX3 9EX",68248725,,6300
Halifax Air Gun Club Ltd,"Unit 15A, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248747,,4350
,"Unit 26, Phoebe Lane Industrial Est., Halifax, HX3 9EX",68248715,,1075
,"Unit 27, Phoebe Lane Industrial Est., Halifax, HX3 9EX",68248716,,1075
,"Unit 25, Phoebe Lane Industrial Est., Halifax, HX3 9EX",68248714,,1075
,"Unit 8, Phoebe Lane Industrial Est., Halifax, HX3 9EX",68248723,,300
,"Unit 28, Phoebe Lane Industrial Est., Halifax, HX3 9EX",68248717,,1125
,"Unit 10, Phoebe Lane Industrial Est., Halifax, HX3 9EX",68248724,,4350
,"Unit 35, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248745,,4700
,"Unit 34, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248746,,8900
,"Ground Floor Unit 5A, Phoebe Lane Industrial Est., Halifax, HX3 9EX",68248750,,980
,"First Floor Unit 5B, Phoebe Lane Industrial Est., Halifax, HX3 9EX",68248751,,960
,"Outlane Bowling Club, Stainland Road, Outlane, Huddersfield        HD3 3YU",79044702,,4050
,"Station Motors, Stainland Road, Holywell Green, Halifax             HX4 9AJ",68776708,,11500
,"Stainland Road, Stainland, Halifax, HX4 9PD",65512701,,3550
Cawdron Capital West Ltd,"350 Stainland Road, Stainland, Halifax, HX4 9EJ",68792700,,5600
Golden Gate Foods Ltd,"Lion Gate House, Stanage Lane, Shelf, Halifax              HX3 7TP",68784700,"Lion Gate House, Stanage Lane, Shelf, Halifax, HX3 7TP",10000
,"1 Stanley Street North, Ovenden, Halifax, HX2 9AH",68788001,,3050
,"9 Stanley Street North, Ovenden, Halifax, HX2 9AH",68788009,,3150
,"27/29 Stanningley Road, Mixenden, Halifax, HX2 8RJ",68804029,,4300
Tilario Developments Ltd,"48 Station Road, Holywell Green, Halifax, HX4 9AW",68820048,"Tenter Hill, Holmfirth Road, New Mill, Holmfirth, HD9 7LY",11250
,"The Old Brandy Wine, Station Road, Luddendenfoot, Halifax             HX2 6AD",68824703,,13250
,"The New Moonlight, Station Road, Luddendenfoot, Halifax              HX2 6AD",68824728,,7100
,"Unit 11, Station Industrial Park, Station Road, Luddendenfoot",68824709,,6700
,"Unit 1, Dean Hey Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU",76160805,,4900
,"Unit 1B, Dean Hey Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU",76160807,,7400
Castle Round Limited,"Unit 1 Ground Floor, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",76500705,"The Coach House, Higher Mulcture, Halifax Road, Todmorden, OL14 8ST",2375
,"Unit 4 Ground Floor, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",76500708,,2425
,"Unit 3 Ground Floor, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",76500707,,2550
Upper Calder Valley Renaissance (Phase 2) Ltd,"Unit 16 1ST Floor, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",76500736,"Fao Stephen Curry, Upper Calder Valley, Barclays Bank, Market Street, Hebden Bridge, HX7 6AB",1300
Pennine Pack Ltd,"Unit 15 1ST Floor, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",76500718,"Unit 15 1st Floor, The Town Hall, St George's Street, Hebden Bridge, HX7 7BY",1925
James Jackson (Hx) Ltd,"Units 2D & 2E, Ladyship Business Park, Mill Lane, Halifax              HX3 6TA",65808755,"Unit 2D & 2E, Ladyship Business Park, Mill Lane, Halifax, HX3 6TN",10500
Magic Carpets (Halifax) Ltd,"4 Milner Street, Halifax, HX1 5NU",65816004,,11500
,"19 Mixenden Road, Mixenden, Halifax, HX2 8PE",65824700,,4700
R.Yung Ltd,"Mixenden Pharmacy, Mixenden Stones, Mixenden, Halifax              HX2 8RQ",65828701,"Mixenden Stones, Mixenden Road, Mixenden, Halifax, HX2 8RQ",7600
,"Greenroyd, Mount Tabor, Halifax, HX2 0UE",65208700,,1125
,"Half Way House Inn, 39 Moor End Road, Halifax, HX2 0HF",65844703,,11000
,"148 Moor End Road, Halifax, HX2 0SF",65844148,,2125
,"394 Moor End Road, Halifax, HX2 0RD",65844394,,6200
,"Moorfield Street, Halifax, HX1 3AY",65848700,,2700
M & R Bachra Ltd,"1 Morley View, Siddal, Halifax, HX3 9DJ",65868001,"12 Ridings Croft, Rooley Lane, Bradford, BD5 8AP",5500
,"15 Mostyn Mount, Ovenden, Halifax, HX3 5RJ",65872015,,3650
,"Fountain Head Inn, 45 Mount Pellon, Pellon, Halifax             HX2 0EE",65876706,,9750
D Hall Electrical Services Ltd,"Unit 2 Mount Street, Halifax, HX1 5DD",65164032,,8800
,"Empire House, Mulcture Hall Road, Halifax, HX1 1SP",65900711,,4250
,"Empire House, 15 Mulcture Hall Road, Halifax, HX1 1SP",65900705,,3850
G.H.P Ltd,"Suite A2 1ST Floor, Empire House, Mulcture Hall Road, Halifax              HX1 1SP",65900720,"Empire House, Mulcture Hall Road, Halifax, HX1 1SP",2550
Pjp Development Services (Halifax) Ltd,"Suite A4 1ST Floor, Empire House, Mulcture Hall Road, Halifax              HX1 1SP",65900719,,2175
,"Unit 7 Halifax Autocars, Shay Lane, Halifax, HX3 6QU",68536752,,2750
,"Unit 4 Halifax Autocars, Shay Lane, Halifax, HX3 6QU",68536861,,2750
,"Unit 2 Halifax Autocars, Shay Lane, Halifax, HX3 6QU",68536750,,2750
,"Unit 8 Halifax Autocars, Shay Lane, Halifax, HX3 6QU",68536753,,2750
Halifax Gearbox N Clutch Center Ltd,"Unit 5, Halifax Autocars Estate, Shay Lane, Halifax              HX3 6QU",68536891,"Unit 5, Halifax Autocars Estate, Shay Lane, Halifax, HX3 6QU",11250
,"15 Shay Lane, Halifax, HX3 6QT",68536015,,2650
,"25a Shay Lane, Halifax, HX3 6QX",68536727,,3550
,"149 Shay Lane, Halifax, HX3 6RR",68536724,,8800
,"149 Shay Lane, Halifax, HX3 6RR",68536149,,6200
,"Shay Lane Cafe, 213 Shay Lane, Halifax, HX2 9AD",68536866,,4900
,"213 Shay Lane, Halifax, HX2 9AD",68536865,,2300
,"255/257 Shay Lane, Halifax, HX2 9AG",68536730,,2750
,"259/261 Shay Lane, Halifax, HX2 9AG",68536731,,3700
,"267/269 Shay Lane, Halifax, HX2 9BB",68536732,,3050
Nationwide Door Systems Ltd,"Unit 13/14, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536706,,5300
,"Drakes Industrial Estate, Shay Lane, Halifax, HX3 6RL",68536709,,6000
,"Unit 20, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536723,,5000
Wm D Lister [Haulage] Ltd,"Ovenden Works, 69 Shay Lane, Halifax, HX3 6RL",68536722,"Drakes Industrial Estate, 69 Shay Lane, Halifax, HX3 6RL",11250
,"Empty Greenbank Storage, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536896,,3500
Greenbank Crane Services Ltd,"Greenbank Storage, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536763,"2 Lower Sandal Farm, Deep Lane, Thornton, Bradford, BD13 3SR",9800
Fluetech Ltd,"Unit 19, Drakes Industrial Estate, Shay Lane, Halifax             HX3 6RL",68536718,"Unit 19 Drakes Ind Estate, Shay Lane, Ovenden, Halifax, HX3 6RL",6000
,"Unit 20A, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536815,,3100
Keltex Recycling Ltd,"Unit 4, Drakes Industrial Estate, Shay Lane, Halifax             HX3 6RL",68536720,,3500
,"Unit 3C, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536870,,1675
Vintage Sign Boutique Ltd,"Unit 3D, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536838,"61 Longhouse Road, Halifax, HX2 8RF",1975
N D A Electrical Ltd,"Unit 3, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536834,"1 Black Myers Drive, Queensbury, BD13 2FR",1975
,"Unit 3A, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536835,,1900
,"Unit 3B, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536869,,2900
Recon Commercials Ltd,"Unit A, Drakes Industrial Estate, Shay Lane, Halifax             HX3 6RL",68536734,,10750
Amtec Engineering Ltd,"Unit A Greenbank Storage, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536894,,1925
Battinson Road Garage Ltd,"Unit B, Drakes Industrial Estate, Shay Lane, Halifax             HX3 6RL",68536736,,5600
,"Unit B Greenbank Storage, Drakes Ind Estate, Shay Lane, Halifax              HX3 6RL",68536898,,2900
,"Unit C Greenbank Storage, Drakes Ind Estate, Shay Lane, Halifax              HX3 6RL",68536760,,2050
,"Unit E Greenbank Storage, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536762,,5500
,"Shed 2, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536768,,1975
,"Unit 9 Halifax Autocars, Shay Lane, Halifax, HX3 6QU",68536879,,2750
G S G Autos Ltd,"Unit 10 Halifax Autocars, Shay Lane, Halifax, HX3 6QU",68536880,"24 Sturton Grove, Illingworth, Halifax, HX2 9EE",2750
,"1 Leeds Road, Hipperholme, Halifax, HX3 8ND",69436700,,5700
,"3 Whitehall Street, Hipperholme, Halifax, HX3 8NB",69436003,,5000
,"Whitehill House, 5 Whitehill Road, Illingworth, Halifax             HX2 9HD",69440700,,9500
,"Adj 84 Williamson Street, Halifax, HX1 5PP",69460705,,2150
,"Lightcliffe Road, Brighouse, HD6 2DJ",29384704,,4300
,"15 Lightcliffe Road, Brighouse, HD6 2DR",29384015,,4550
,"17 Lightcliffe Road, Brighouse, HD6 2DR",29384017,,4500
,"18 Lightcliffe Road, Brighouse, HD6 2DR",29384018,,4400
,"19 Lightcliffe Road, Brighouse, HD6 2DR",29384019,,4750
,"21 Lightcliffe Road, Brighouse, HD6 2DR",29384021,,5000
Fired Up Technologies Ltd,"22A Lightcliffe Road, Brighouse, HD6 2DJ",29384701,"Registered Office, Albion Mill, Thornhills Beck Lane, Brighouse, HD6 4AH",12000
,"23 Lightcliffe Road, Brighouse, HD6 2DR",29384023,,4050
,"25 Lightcliffe Road, Brighouse, HD6 2DR",29384025,,3250
,"29 Lightcliffe Road, Brighouse, HD6 2DR",29384029,,4900
No Entry Security Limited,"97 Lightcliffe Road, Brighouse, HD6 2HJ",29384097,,2325
,"3 Market Street, Brighouse, HD6 1AP",29404003,,7300
,"5 Market Street, Brighouse, HD6 1AP",29404005,,7800
,"6 Market Street, Brighouse, HD6 1AP",29404006,,6500
,"8 Market Street, Brighouse, HD6 1AP",29404008,,5600
,"9 Market Street, Brighouse, HD6 1AP",29404009,,3500
,"11 Market Street, Brighouse, HD6 1AP",29404011,,3850
,"13 Market Street, Brighouse, HD6 1AP",29404013,,5200
Flicktia Fashions Ltd,"15 Market Street, Brighouse, HD6 1AP",29404015,"F.A.O. Mr Gordon R Turner, New Connexion House, 2 Marsh Lane, Shepley, Huddersfield, HD8 8AE",6400
Vesa Mount Ltd,"Office 4 & 5, Part 2ND Flr, Town Hall (Rear), 16 Market Street, Brighouse            HD6 1AP",29404707,,2650
,"19 Market Street, Brighouse, HD6 1AP",29404019,,8900
,"Music 1, 7 Martin Street, Brighouse, HD6 1DA",29408720,,2700
Lovebread C.I.C,"Unit 2, 7 Martin Street, Brighouse, HD6 1DA",29408724,,2450
Castles Electrical Services Ltd,"Unit 5, 7 Martin Street, Brighouse, HD6 1DA",29408723,"Unit 5, No. 7 Martin Street, Brighouse, West Yorkshire, HD6 1DA",4600
Halifax & Huddersfield Bga Ltd,"Unit 4B, 7 Martin Street, Brighouse, HD6 1DA",29408715,"Andrew Lee, 11 Lower Greave Road, Meltham, Holmfirth, HD9 4DY",1475
R M Mason Ltd,"Unit 4A, 7 Martin Street, Brighouse, HD6 1DA",29408716,,1500
D D M E Ltd,"Unit 3, 7 Martin Street, Brighouse, HD6 1DA",29408714,"Unit 3, 7 Martin Street, Brighouse, HD6 1DA",3300
Angel Fp Ltd,"1 & 5 Martin House, Martin Street, Brighouse, HD6 1DA",29408711,,2750
Project 1 Architectural Designs Ltd,"2 Martin House, Martin Street, Brighouse, HD6 1DA",29408700,,1650
,"3/4 Martin House, Martin Street, Brighouse, HD6 1DA",29408701,,2950
,"7 Martin House, Martin Street, Brighouse, HD6 1DA",29408705,,4250
,"8 Martin House, Martin Street, Brighouse, HD6 1DA",29408706,,1575
,"10 Martin House, 2 Martin Street, Brighouse, HD6 1DA",29408713,,1750
,"Brighouse Motorcycles, Mill Lane, Brighouse, HD6 1PN",29420754,,4100
Calder Clutch Company Ltd,"Calder Clutch Co Ltd, Mill Lane, Brighouse, HD6 1PN",29420752,"Mill Lane, Brighouse, HD6 1PN",6900
,"Calder Manufacturing, Mill Lane, Brighouse, HD6 1PN",29420753,,7600
,"3A Bonegate Road, Brighouse, HD6 1TQ",29064704,,2700
Nature Cameras Ltd,"3b Bonegate Road, Brighouse, HD6 1TQ",29064702,"Fao Mr David Turner, 3b Bonegate Road, Brighouse, HD6 1TQ",5000
B D Smith & Co,"25 Bonegate Road, Brighouse, HD6 1TQ",29064025,,2900
,"2 Bracken Road, Brighouse, HD6 2HW",29078002,,470
,"Unit 4, 535 Bradford Road, Bailiff Bridge, Brighouse            HD6 4DL",29084848,,8300
,"Unit 1, 535 Bradford Road, Bailiff Bridge, Brighouse            HD6 4DL",29084535,,10500
,"619 Bradford Road, Bailiff Bridge, Brighouse, HD6 4DL",29084619,,5700
,"621 Bradford Road, Bailiff Bridge, Brighouse, HD6 4DN",29084621,,6200
,"635A Bradford Road, Bailiff Bridge, Brighouse, HD6 4DY",29084746,,3750
Joseph Fee Builders,"Garage Clifton Mills, Bradford Road, Bailiff Bridge, Brighouse            HD6 4EJ",29084805,"The Old Farm, 19 Pepper Hill, Shelf, HX3 7TH",3200
Home And Garden Bargains Ltd,"Unit 11 Clifton Mills, Bradford Road, Bailiff Bridge, Brighouse            HD6 4JJ",29084802,,6000
Property Projections Ltd,"Unit 12A Clifton Mills, Bradford Road, Bailiff Bridge, Brighouse            HD6 4JJ",29084834,"Unit 12a Clifton Mills, Bradford Road, Bailiff Bridge, Brighouse, HD6 4JJ",4700
,"Unit 8 Clifton Mills, Bradford Road, Bailiff Bridge, Brighouse            HD6 4JJ",29084799,,6000
