Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10434,4641.17,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Family Support Services,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10435,4455.89,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Other Childrens And Families Services,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10436,4443.54,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Director Of Childrens Services,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10437,940.42,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Car Parking Fees,312,15-Mar-2011,1103-10438,2226.76,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Transport,Car Parking Fees,312,15-Mar-2011,1103-10439,1582.31,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Transport,Car Parking Fees,312,15-Mar-2011,1103-10440,1000.58,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Director Of Childrens Services,Transport,Car Parking Fees,312,15-Mar-2011,1103-10441,630.36,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Transport,Car Parking Fees,312,15-Mar-2011,1103-10442,454.81,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10443,31736.51,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10444,6192.56,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10445,4995.06,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Other Childrens And Families Services,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10446,4752.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Fees and Expenses,265,15-Mar-2011,1103-10447,838.6,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Transport,Public Transport Expenses,310,15-Mar-2011,1103-10448,561.39,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10449,12885.51,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10450,8882.79,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Planning & Sustainable Development,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10451,7026.48,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10452,4732.96,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10453,1320.7,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Planning & Sustainable Development,Transport,Car Parking Fees,312,15-Mar-2011,1103-10454,2604.03,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Car Parking Fees,312,15-Mar-2011,1103-10455,965.34,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Transport,Car Parking Fees,312,15-Mar-2011,1103-10456,559.79,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Transport,Car Parking Fees,312,15-Mar-2011,1103-10457,481.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Car Parking Fees,312,15-Mar-2011,1103-10458,460.66,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Planning & Sustainable Development,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10459,3361.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10460,2651.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10461,1032.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Health & Environmental Action,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10462,10259.14,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10463,4791.29,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10464,3646.49,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Learning,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10465,2342.27,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10466,1916.33,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10467,1820.97,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10468,1354.26,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Health & Environmental Action,Transport,Car Parking Fees,312,15-Mar-2011,1103-10469,572.32,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Transport,Car Parking Fees,312,15-Mar-2011,1103-10470,519.47,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Transport,Car Parking Fees,312,15-Mar-2011,1103-10471,422.94,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Health & Environmental Action,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10472,14651.09,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10473,3820.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10474,2711.59,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10475,939.52,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10476,647.81,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Fees and Expenses,265,21-Mar-2011,1103-10477,22422.74,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,Public Transport Expenses,310,21-Mar-2011,1103-10478,548.56,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,Car & Motorcycle Allowances,311,21-Mar-2011,1103-10479,9248.54,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Fees and Expenses,265,21-Mar-2011,1103-10480,560,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,03-Mar-2011,1103-10481,2053.45,R,Vehicle Bodycare Centre Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,03-Mar-2011,1103-10482,1842.72,R,Vehicle Bodycare Centre Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,03-Mar-2011,1103-10483,1455.14,R,Vehicle Bodycare Centre Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,09-Mar-2011,1103-10484,1305.85,R,Vehicle Bodycare Centre Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,14-Mar-2011,1103-10485,871.32,R,Vehicle Bodycare Centre Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,22-Mar-2011,1103-10486,10169.47,R,Vehicle Bodycare Centre Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,04-Mar-2011,1103-10487,798.86,R,Vehicle Weighing Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,02-Mar-2011,1103-10488,600.78,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,02-Mar-2011,1103-10489,666,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Customer And Tenancy,Employees,Temporary Staff-Basic,9,04-Mar-2011,1103-10490,444,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Property,Employees,Temporary Staff-Basic,9,04-Mar-2011,1103-10491,656.75,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,10-Mar-2011,1103-10492,677.4,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,10-Mar-2011,1103-10493,532.35,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,10-Mar-2011,1103-10494,666,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,10-Mar-2011,1103-10495,501.73,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,10-Mar-2011,1103-10496,666,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Customer And Tenancy,Employees,Temporary Staff-Basic,9,11-Mar-2011,1103-10497,3088.98,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Customer And Tenancy,Employees,Temporary Staff-Basic,9,11-Mar-2011,1103-10498,444,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,23-Mar-2011,1103-10499,647.5,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,23-Mar-2011,1103-10500,630,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Bought In Professional Services,277,04-Mar-2011,1103-10501,1592,R,Venture Event Medical Management
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Bought In Professional Services,277,11-Mar-2011,1103-10502,1592,R,Venture Event Medical Management
