Framework,Supplier,Customer,Parent Department,Customer Invoice Number,Date Booked,Booking Method,Ticket Price ex VAT,Number of Travellers,Total Cost ex VAT,Ticket Type,Ticket Single or Return,Travel Class,Travel Date,Miles Travelled,Journey Start Point,Journey Finish Point,Destination Country,Air Carrier
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351577.00,40814.00,Offline,151.53,1.00,151.53,Low Cost,Return,Economy,40823.00,1514.00,LGW,MAD,SPAIN,EASYJET
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6344902.00,40797.00,Offline,2486.13,1.00,2486.13,Pub Restrict,Return,Premium Economy,40806.00,11980.00,LHR,HKG,HONG KONG,QANTAS AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6344837.00,40796.00,Offline,141.42,1.00,141.42,Pub Restrict,Single,Economy,40808.00,332.00,EDI,LHR,UNITED KINGDOM,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6344354.00,40796.00,Offline,236.90,1.00,236.90,Pub Restrict,Single,Business Class,40804.00,1826.00,MAA,DXB,UNITED ARAB EMIRATES,AIR INDIA
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6344275.00,40773.00,Offline,66.48,-1.00,-66.48,Low Cost,Single,Economy,40795.00,-231.00,EMA,EDI,UNITED KINGDOM,BMI BABY
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6348309.00,40808.00,Offline,376.33,1.00,376.33,Pub Restrict,Return,Economy,40895.00,2074.00,LHR,ALG,ALGERIA,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6352442.00,40793.00,Offline,0.00,0.00,930.00,Pub Restrict,Return,Business Class,40859.00,0.00,LHR,BOM,INDIA,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6342756.00,40793.00,Offline,754.13,1.00,754.13,Pub Unrestrict,Return,Premium Economy,40859.00,8972.00,LHR,BOM,INDIA,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6342756.00,40793.00,Offline,42.10,1.00,42.10,Low Cost,Single,Economy,40863.00,531.00,BLR,BOM,INDIA,Kingfisher Airlines
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6348100.00,40804.00,Offline,596.23,1.00,596.23,Pub Restrict,Return,Economy,40816.00,5940.00,LHR,ABV,NIGERIA,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6350999.00,40814.00,Offline,2215.33,1.00,2215.33,Pub Restrict,Return,Economy,40833.00,11980.00,LHR,HKG,HONG KONG,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6347875.00,40807.00,Offline,50.50,1.00,50.50,Low Cost,Single,Economy,40829.00,337.00,BHD,LGW,UNITED KINGDOM,FLYBE BRITISH EUROPEAN
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351149.00,40814.00,Offline,1646.40,1.00,1646.40,Pub Restrict,Return,Economy,40901.00,13940.00,DME,BSB,BRAZIL,TAP AIR PORTUGAL
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349418.00,40808.00,Offline,2435.99,1.00,2435.99,Pub Restrict,Return,Business Class,40869.00,12120.00,LHR,BOG,COLOMBIA,LUFTHANSA GERMAN AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351254.00,40811.00,Offline,2231.49,1.00,2231.49,Pub Unrestrict,Return,Business Class,40833.00,11224.00,MAN,CMB,SRI LANKA,QATAR AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351184.00,40816.00,Offline,963.00,1.00,963.00,Pub Restrict,Return,Economy,40819.00,7082.00,MAN,DXB,UNITED ARAB EMIRATES,SWISS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349800.00,40810.00,Offline,604.33,1.00,604.33,Pub Restrict,Return,Economy,40838.00,6664.00,LHR,KRT,SUDAN,TURKISH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349354.00,40808.00,Offline,569.60,1.00,569.60,Pub Restrict,Single,Economy,40848.00,6968.00,MAN,KUL,MALAYSIA,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351305.00,40814.00,Offline,726.37,1.00,726.37,Pub Restrict,Return,Economy,40841.00,6808.00,LGW,DXB,UNITED ARAB EMIRATES,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349808.00,40810.00,Offline,636.33,1.00,636.33,Pub Unrestrict,Return,Economy,40838.00,6664.00,LHR,KRT,SUDAN,TURKISH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349855.00,40811.00,Offline,485.27,1.00,485.27,Pub Restrict,Single,Economy,40812.00,4617.00,LGW,ISB,PAKISTAN,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349471.00,40808.00,Offline,460.07,1.00,460.07,Pub Restrict,Return,Economy,40827.00,6808.00,LGW,DXB,UNITED ARAB EMIRATES,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349368.00,40810.00,Offline,567.43,-1.00,-567.43,Pub Restrict,Single,Economy,40844.00,-6596.00,LHR,KUL,MALAYSIA,MALAYSIA AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6352429.00,40801.00,Offline,0.00,0.00,0.00,Pub Restrict,Return,Business Class,40832.00,0.00,MAN,SGN,VIET NAM,QATAR AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6352453.00,40818.00,Offline,348.80,1.00,348.80,Pub Restrict,Return,Economy,40841.00,3255.00,BHX,IST,TURKEY,KLM-ROYAL DUTCH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6345768.00,40801.00,Offline,2553.99,1.00,2553.99,Pub Restrict,Return,Business Class,40832.00,14190.00,MAN,SGN,VIET NAM,QATAR AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349847.00,40811.00,Offline,219.79,1.00,219.79,Pub Restrict,Return,Economy,40813.00,302.00,MAN,LHR,UNITED KINGDOM,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349848.00,40811.00,Offline,719.43,1.00,719.43,Pub Restrict,Return,Economy,40813.00,5688.00,LHR,EBL,IRAQ,ROYAL JORDANIAN
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349427.00,40810.00,Offline,567.43,1.00,567.43,Pub Restrict,Single,Economy,40844.00,6596.00,LHR,KUL,MALAYSIA,MALAYSIA AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349728.00,40810.00,Offline,535.23,1.00,535.23,Pub Restrict,Return,Economy,40823.00,5398.00,LHR,EVN,ARMENIA,AEROFLOT RUSSIANAIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349730.00,40810.00,Offline,535.23,1.00,535.23,Pub Restrict,Return,Economy,40823.00,5398.00,LHR,EVN,ARMENIA,AEROFLOT RUSSIANAIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349851.00,40810.00,Offline,604.33,1.00,604.33,Pub Restrict,Return,Economy,40838.00,6664.00,LHR,KRT,SUDAN,TURKISH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349143.00,40808.00,Offline,0.00,0.00,94.00,Pub Restrict,Return,Economy,40818.00,0.00,BHX,MAA,INDIA,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6348582.00,40808.00,Offline,297.83,1.00,297.83,Pub Restrict,Return,Economy,40839.00,3124.00,LHR,IST,TURKEY,TURKISH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6348766.00,40808.00,Offline,722.53,1.00,722.53,Pub Restrict,Return,Economy,40815.00,10416.00,LHR,LLW,MALAWI,KLM-ROYAL DUTCH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349718.00,40808.00,Offline,4713.23,1.00,4713.23,Pub Unrestrict,Return,Business Class,40821.00,14636.00,LHR,CGK,INDONESIA,SINGAPORE AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349330.00,40810.00,Offline,567.43,1.00,567.43,Pub Restrict,Single,Economy,40844.00,6596.00,LHR,KUL,MALAYSIA,MALAYSIA AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349809.00,40811.00,Offline,610.23,1.00,610.23,Pub Restrict,Return,Economy,40842.00,11537.00,LHR,HRE,ZIMBABWE,KENYA AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349707.00,40810.00,Offline,535.23,1.00,535.23,Pub Restrict,Return,Economy,40823.00,5398.00,LHR,EVN,ARMENIA,AEROFLOT RUSSIANAIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6350761.00,40814.00,Offline,459.70,1.00,459.70,Pub Restrict,Return,Economy,40829.00,1794.00,LHR,FCO,ITALY,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349520.00,40810.00,Offline,2230.83,1.00,2230.83,Pub Unrestrict,Return,Business Class,40855.00,11914.00,LHR,BKK,THAILAND,THAI AIRWAYS INTERNATIONAL
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349802.00,40810.00,Offline,636.33,1.00,636.33,Pub Unrestrict,Return,Economy,40838.00,6664.00,LHR,KRT,SUDAN,TURKISH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351545.00,40816.00,Offline,276.93,1.00,276.93,Pub Unrestrict,Return,Economy,40841.00,3124.00,LHR,IST,TURKEY,TURKISH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351106.00,40816.00,Offline,229.00,1.00,229.00,Low Cost,Return,Economy,40824.00,588.00,EDI,NWI,UNITED KINGDOM,FLYBE BRITISH EUROPEAN
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351786.00,40789.00,Offline,0.00,0.00,0.00,Pub Restrict,Return,Economy,40872.00,0.00,LHR,CLO,COLOMBIA,IBERIA
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351564.00,40814.00,Offline,113.53,1.00,113.53,Low Cost,Return,Economy,40822.00,1782.00,LPL,MAD,SPAIN,EASYJET
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6350723.00,40814.00,Offline,2126.53,1.00,2126.53,Pub Restrict,Return,Premium Economy,40840.00,10144.00,LHR,PEK,CHINA,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351854.00,40816.00,Offline,458.12,1.00,458.12,Pub Restrict,Return,Economy,40821.00,6838.00,LHR,DXB,UNITED ARAB EMIRATES,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351385.00,40816.00,Offline,758.03,1.00,758.03,Pub Restrict,Return,Economy,40823.00,2720.00,LHR,KBP,UKRAINE,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351655.00,40817.00,Offline,986.80,1.00,986.80,Pub Unrestrict,Return,Economy,40852.00,10264.00,CCS,LHR,UNITED KINGDOM,IBERIA
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6342465.00,40789.00,Offline,874.00,1.00,874.00,Pub Restrict,Return,Economy,40872.00,11878.00,LHR,CLO,COLOMBIA,IBERIA
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351750.00,40817.00,Offline,342.30,1.00,342.30,Pub Unrestrict,Return,Economy,40827.00,3355.00,MAN,IST,TURKEY,LUFTHANSA GERMAN AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6345080.00,40789.00,Offline,0.00,0.00,0.00,Pub Restrict,Return,Economy,40872.00,0.00,LHR,CLO,COLOMBIA,IBERIA
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6346125.00,40797.00,Offline,2135.43,1.00,2135.43,Pub Restrict,Return,Business Class,40806.00,10768.00,LHR,LUN,ZAMBIA,KENYA AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351699.00,40817.00,Offline,198.60,1.00,198.60,Pub Unrestrict,Return,Economy,40862.00,2242.00,VNO,LHR,UNITED KINGDOM,BRUSSELS AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351165.00,40816.00,Offline,25.98,1.00,25.98,Low Cost,Return,Economy,40824.00,588.00,EDI,NWI,UNITED KINGDOM,FLYBE BRITISH EUROPEAN
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6344916.00,40788.00,Offline,0.00,0.00,245.00,Pub Restrict,Return,Economy,40813.00,0.00,KBL,LHR,UNITED KINGDOM,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6345940.00,40801.00,Offline,1035.23,1.00,1035.23,Pub Unrestrict,Return,Economy,40813.00,4394.00,LHR,CAI,EGYPT,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6348422.00,40808.00,Offline,25.98,1.00,25.98,Low Cost,Return,Economy,40824.00,270.00,BHD,EDI,UNITED KINGDOM,FLYBE BRITISH EUROPEAN
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351265.00,40810.00,Offline,223.84,1.00,223.84,Low Cost,Return,Economy,40823.00,1514.00,LGW,MAD,SPAIN,EASYJET
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351117.00,40816.00,Offline,538.20,1.00,538.20,Pub Restrict,Single,Economy,40818.00,6568.00,MRU,LGW,UNITED KINGDOM,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349232.00,40810.00,Offline,468.53,1.00,468.53,Pub Restrict,Return,Economy,40823.00,6862.00,AUH,LHR,UNITED KINGDOM,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6352059.00,40815.00,Offline,141.00,1.00,141.00,Pub Restrict,Return,Economy,40842.00,1426.00,LHR,BCN,SPAIN,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349068.00,40788.00,Offline,0.00,0.00,75.00,Pub Restrict,Single,Economy,40817.00,0.00,KBL,LHR,UNITED KINGDOM,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349294.00,40810.00,Offline,1121.31,1.00,1121.31,Pub Unrestrict,Return,Economy,40871.00,4757.00,LGW,GEO,GUYANA,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6347918.00,40807.00,Offline,381.80,1.00,381.80,Pub Restrict,Single,Economy,40808.00,5321.00,MLE,LHR,UNITED KINGDOM,QATAR AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6348314.00,40808.00,Offline,376.33,1.00,376.33,Pub Restrict,Return,Economy,40895.00,2074.00,LHR,ALG,ALGERIA,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6348415.00,40808.00,Offline,548.00,1.00,548.00,Pub Restrict,Return,Economy,40818.00,10622.00,BHX,MAA,INDIA,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6348220.00,40804.00,Offline,682.20,1.00,682.20,Pub Restrict,Single,Economy,40812.00,4229.00,UVF,LGW,UNITED KINGDOM,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6352165.00,40815.00,Offline,865.93,1.00,865.93,Pub Restrict,Return,Economy,40826.00,13536.00,LHR,SIN,SINGAPORE,SINGAPORE AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6352166.00,40818.00,Offline,907.93,1.00,907.93,Pub Restrict,Return,Economy,40826.00,13536.00,LHR,SIN,SINGAPORE,SINGAPORE AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6345632.00,40801.00,Offline,364.90,1.00,364.90,Pub Restrict,Single,Economy,40803.00,3405.00,BHX,KRT,SUDAN,TURKISH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349243.00,40810.00,Offline,488.90,1.00,488.90,Pub Restrict,Return,Economy,40827.00,2197.00,MAN,SPU,CROATIA,LUFTHANSA GERMAN AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351679.00,40815.00,Offline,2470.71,1.00,2470.71,Pub Restrict,Return,Premium Economy,40825.00,11590.00,MAN,JNB,SOUTH AFRICA,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351382.00,40816.00,Offline,176.50,1.00,176.50,Pub Restrict,Single,Economy,40830.00,1562.00,IST,LHR,UNITED KINGDOM,TURKISH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351380.00,40816.00,Offline,233.40,1.00,233.40,Pub Unrestrict,Single,Economy,40828.00,885.00,VCE,IST,TURKEY,TURKISH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351749.00,40816.00,Offline,1814.49,1.00,1814.49,Pub Restrict,Return,Business Class,40858.00,10862.00,LHR,CCS,VENEZUELA,LUFTHANSA GERMAN AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349958.00,40811.00,Offline,1482.23,1.00,1482.23,Pub Restrict,Return,Business Class,40833.00,11002.00,LHR,CMB,SRI LANKA,GULF AIR
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6349265.00,40788.00,Offline,317.02,-1.00,-317.02,Pub Restrict,Single,Economy,40800.00,-3077.00,LHR,KRT,SUDAN,BMI
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6348811.00,40787.00,Offline,4028.70,-1.00,-4028.70,Pub Unrestrict,Single,Business Class,40802.00,-7598.00,GRU,DXB,UNITED ARAB EMIRATES,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351298.00,40816.00,Offline,646.13,1.00,646.13,Pub Restrict,Return,Economy,40834.00,4462.00,LHR,TLV,ISRAEL,EL AL ISRAEL AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6351299.00,40814.00,Offline,726.37,1.00,726.37,Pub Restrict,Return,Economy,40841.00,6808.00,LGW,DXB,UNITED ARAB EMIRATES,EMIRATES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6342406.00,40790.00,Offline,382.79,1.00,382.79,Pub Restrict,Single,Economy,40799.00,3224.00,MAN,RUH,SAUDI ARABIA,BMI
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6342407.00,40789.00,Offline,362.63,1.00,362.63,Pub Restrict,Single,Economy,40796.00,2953.00,LHR,JED,SAUDI ARABIA,SAUDI ARABIAN AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6354582.00,40823.00,Offline,360.30,1.00,360.30,Pub Unrestrict,Return,Economy,40841.00,760.00,BKK,RGN,MYANMAR UNION,THAI AIRWAYS INTERNATIONAL
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6354450.00,40823.00,Offline,343.12,1.00,343.12,Pub Restrict,Return,Economy,40868.00,4394.00,LHR,CAI,EGYPT,BMI
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6356176.00,40828.00,Offline,2543.73,1.00,2543.73,Pub Restrict,Return,Premium Economy,40840.00,11288.00,LHR,JNB,SOUTH AFRICA,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6355774.00,40829.00,Offline,49.35,1.00,49.35,Low Cost,Single,Economy,40860.00,893.00,MAD,MAN,UNITED KINGDOM,EASYJET
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6355770.00,40793.00,Offline,61.98,-1.00,-61.98,Low Cost,Single,Economy,40855.00,-858.00,MAN,BCN,SPAIN,MONARCH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6356164.00,40828.00,Offline,452.50,1.00,452.50,Pub Restrict,Single,Economy,40852.00,3258.00,DOH,LHR,UNITED KINGDOM,QATAR AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6356160.00,40828.00,Offline,781.63,1.00,781.63,Pub Unrestrict,Single,Economy,40845.00,3073.00,LHR,RUH,SAUDI ARABIA,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6354581.00,40823.00,Offline,1745.13,1.00,1745.13,Pub Restrict,Return,Economy,40840.00,11914.00,LHR,BKK,THAILAND,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6353850.00,40823.00,Offline,985.63,1.00,985.63,Pub Unrestrict,Single,Business Class,40836.00,3272.00,LHR,TAS,UZBEKISTAN,UZBEKISTAN AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6353850.00,40823.00,Offline,598.40,1.00,598.40,Pub Restrict,Single,Economy,40849.00,3651.00,TAS,LHR,UNITED KINGDOM,TURKISH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6361439.00,40844.00,Offline,1506.03,1.00,1506.03,Pub Restrict,Return,Economy,40874.00,12753.00,LHR,CPT,SOUTH AFRICA,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6355996.00,40828.00,Offline,313.03,1.00,313.03,Pub Restrict,Return,Economy,40841.00,3124.00,LHR,IST,TURKEY,TURKISH AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6356230.00,40830.00,Offline,179.91,1.00,179.91,Low Cost,Return,Economy,40837.00,674.00,LGW,BHD,UNITED KINGDOM,FLYBE BRITISH EUROPEAN
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6356024.00,40829.00,Offline,676.96,1.00,676.96,Pub Restrict,Return,Economy,40831.00,5826.00,BHD,ICN,KOREA REPUBLIC,ASIANA AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6356039.00,40829.00,Offline,515.13,1.00,515.13,Pub Restrict,Single,Economy,40832.00,5957.00,LHR,BKK,THAILAND,THAI AIRWAYS INTERNATIONAL
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6357525.00,40830.00,Offline,701.33,1.00,701.33,Pub Restrict,Return,Economy,40861.00,9454.00,KGL,LHR,UNITED KINGDOM,KENYA AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6357303.00,40832.00,Offline,524.10,1.00,524.10,Pub Restrict,Return,Economy,40840.00,3355.00,MAN,IST,TURKEY,LUFTHANSA GERMAN AIRLINES
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6356933.00,40829.00,Offline,161.00,1.00,161.00,Pub Restrict,Return,Economy,40877.00,926.00,LHR,HAM,GERMANY,BRITISH AIRWAYS
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6356923.00,40823.00,Offline,129.96,1.00,129.96,Low Cost,Return,Economy,40839.00,452.00,BHD,BHX,UNITED KINGDOM,BMI BABY
RM808,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6357910.00,40835.00,Offline,629.43,1.00,629.43,Pub Restrict,Return,Economy,40847.00,4394.00,LHR,CAI,EGYPT,EGYPTAIR
