Body,Body name,Service label,Service division label,Expenditure category,Detailed expenditure type,Detailed Expenditure Code,Date paid,Transaction Number,Net Amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,31-Jan-2011,1101-07026,3694.30,R,RIDINGS HOUSING ASSOCIATION
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting People - Block Subsidy,513,31-Jan-2011,1101-07027,2089.56,R,RIDINGS HOUSING ASSOCIATION
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,31-Jan-2011,1101-07028,20695.54,R,RIDINGS HOUSING ASSOCIATION
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,31-Jan-2011,1101-07029,3258.72,R,RIDINGS HOUSING ASSOCIATION
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,31-Jan-2011,1101-07030,3246.51,R,RIDINGS HOUSING ASSOCIATION
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,12-Jan-2011,1101-07031,2320.00,R,RIGBY TAYLOR LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Operational Materials,205,14-Jan-2011,1101-07032,487.20,R,Riley Dunn & Wilson Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2011,1101-07033,477.90,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2011,1101-07034,495.90,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2011,1101-07035,497.70,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2011,1101-07036,497.70,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2011,1101-07037,474.30,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2011,1101-07038,495.90,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2011,1101-07039,494.10,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,12-Jan-2011,1101-07040,5947.50,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,18-Jan-2011,1101-07041,2208.38,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,18-Jan-2011,1101-07042,965.25,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07043,495.90,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07044,495.90,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07045,797.40,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07046,894.60,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07047,1024.20,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07048,495.90,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07049,497.70,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07050,495.90,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07051,775.80,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07052,501.30,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07053,494.10,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07054,497.70,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2011,1101-07055,494.10,R,RIM SCAFFOLDING
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,10-Jan-2011,1101-07056,471.78,R,RIPON COMMUNITY LINK
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,10-Jan-2011,1101-07057,616.07,R,RIPON COMMUNITY LINK
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,10-Jan-2011,1101-07058,1190.86,R,RIPON COMMUNITY LINK
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,28-Jan-2011,1101-07059,521.29,R,RIPON COMMUNITY LINK
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Nursing Home,570,19-Jan-2011,1101-07060,4977.96,R,Rivelin House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Supplies and Services,Computer Software & Equipment,214,12-Jan-2011,1101-07061,645.00,R,RIVER LAKE SOFTWARE LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,19-Jan-2011,1101-07062,6177.25,R,RIVER VIEW NURSING HOME
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,19-Jan-2011,1101-07063,4559.28,R,RIVER VIEW NURSING HOME
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,19-Jan-2011,1101-07064,9669.28,R,RIVER VIEW NURSING HOME
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Capital,FURNITURE AND EQUIPMENT,5,07-Jan-2011,1101-07065,4000.00,C,RIVERMEADE SIGNS LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,19-Jan-2011,1101-07066,936.88,R,RIVERSIDE COURT
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,20-Jan-2011,1101-07067,2287.16,R,Riverside Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services Managed By E.L.,Other Education Services Managed By E.L.,Supplies and Services,Other Hired And Contracted Services,265,10-Jan-2011,1101-07068,-34163.25,R,RM EDUCATION PLC
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services Managed By E.L.,Private Finance Initiative,Capital,FURNITURE AND EQUIPMENT,5,10-Jan-2011,1101-07069,628375.97,C,RM EDUCATION PLC
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Other Hired And Contracted Services,265,21-Jan-2011,1101-07070,4760.00,R,RNB DIRECT MAIL SOLUTIONS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Other Hired And Contracted Services,265,21-Jan-2011,1101-07071,14539.00,R,RNB DIRECT MAIL SOLUTIONS
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Teaching Equipment,202,28-Jan-2011,1101-07072,1425.00,R,RNIB SERVICES LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,19-Jan-2011,1101-07073,6683.60,R,Robina Care (The Denes)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Leasing,Leasing,Leasing,999,18-Jan-2011,1101-07074,10518.39,R,Robins & Day Manchester
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Support Services,Legal Disbursements,411,25-Jan-2011,1101-07075,524.99,R,Robinson Ruthenberg Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,CONSTRUCTION,3,14-Jan-2011,1101-07076,14840.50,C,ROBINSONS ELECTRICAL CONTRACTORS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,19-Jan-2011,1101-07077,-1750.22,R,ROCHE HEALTHCARE LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,19-Jan-2011,1101-07078,24365.90,R,ROCHE HEALTHCARE LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,19-Jan-2011,1101-07079,7778.57,R,ROCHE HEALTHCARE LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,19-Jan-2011,1101-07080,21863.47,R,ROCHE HEALTHCARE LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,19-Jan-2011,1101-07081,985.88,R,ROCKLEY DENE NURSING HOME
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services,Supplies and Services,Office Furniture & Equipment,201,21-Jan-2011,1101-07082,503.20,R,ROCOM LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services,Supplies and Services,Office Furniture & Equipment,201,21-Jan-2011,1101-07083,6104.20,R,ROCOM LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Non-Recurring Grants,227,27-Jan-2011,1101-07084,500.00,R,RODLEY NATURE RESERVE TRUST
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Supplies and Services,Other Hired And Contracted Services,265,12-Jan-2011,1101-07085,700.00,R,Rodney Brooke
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Employees,Agency Staff,008,28-Jan-2011,1101-07086,825.00,R,ROEVIN MANAGEMENT SERVICES LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,06-Jan-2011,1101-07087,650.00,R,ROLEX TRADING COMPANY
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,School Transport,360,10-Jan-2011,1101-07088,6336.00,R,ROLLINSON-SAFEWAY LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-Jan-2011,1101-07089,1134.00,R,ROLLINSON-SAFEWAY LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-Jan-2011,1101-07090,2219.20,R,ROLLINSON-SAFEWAY LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-Jan-2011,1101-07091,784.00,R,ROLLINSON-SAFEWAY LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-Jan-2011,1101-07092,480.00,R,ROLLINSON-SAFEWAY LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-Jan-2011,1101-07093,4896.00,R,ROLLINSON-SAFEWAY LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,School Transport,360,11-Jan-2011,1101-07094,7040.00,R,ROLLINSON-SAFEWAY LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,School Transport,360,11-Jan-2011,1101-07095,1760.00,R,ROLLINSON-SAFEWAY LTD
