ORGANISATION NAME,EFFECTIVE DATE,SERVICE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,24/02/2017,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,24/02/2017,746.68 ,FOSTER PARENTS BASIC ALLOWANCE,V001098658
ROCHDALE BOROUGH COUNCIL,10/02/2017,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,10/02/2017,805.00 ,FOSTER PARENTS BASIC ALLOWANCE,V001094126
ROCHDALE BOROUGH COUNCIL,24/02/2017,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,24/02/2017,805.00 ,FOSTER PARENTS BASIC ALLOWANCE,V001098607
ROCHDALE BOROUGH COUNCIL,10/02/2017,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,10/02/2017,855.34 ,FOSTER PARENTS BASIC ALLOWANCE,V001094067
ROCHDALE BOROUGH COUNCIL,24/02/2017,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,24/02/2017,855.34 ,FOSTER PARENTS BASIC ALLOWANCE,V001098550
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,REDESDALE COURT,17/02/2017,1052.46 ,RESIDENTIAL LONG TERM,V001096523
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,REDESDALE COURT,17/02/2017,1052.46 ,RESIDENTIAL LONG TERM,V001096524
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,572.70 ,PERSONAL BUDGETS - MANAGED,V001093250
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,647.40 ,PERSONAL BUDGETS - MANAGED,V001093258
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,667.72 ,PERSONAL BUDGETS - MANAGED,V001093679
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,1080.00 ,PERSONAL BUDGETS - MANAGED,V001092920
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,1080.00 ,PERSONAL BUDGETS - MANAGED,V001092923
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,1080.00 ,PERSONAL BUDGETS - MANAGED,V001092945
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,1205.00 ,PERSONAL BUDGETS - MANAGED,V001093585
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,1494.00 ,PERSONAL BUDGETS - MANAGED,V001093257
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,3550.24 ,INDIVIDUAL SERVICE FUND,V001092911
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,3946.40 ,INDIVIDUAL SERVICE FUND,V001093540
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,4429.76 ,INDIVIDUAL SERVICE FUND,V001093435
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,5415.48 ,INDIVIDUAL SERVICE FUND,V001093488
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,7222.48 ,INDIVIDUAL SERVICE FUND,V001093241
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,8241.40 ,INDIVIDUAL SERVICE FUND,V001093271
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,4170.48 ,SUPPORTED LIVING,V001093511
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,747.00 ,PERSONAL BUDGETS - MANAGED,V001093487
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,10/02/2017,996.00 ,PERSONAL BUDGETS - MANAGED,V001093242
ROCHDALE BOROUGH COUNCIL,24/02/2017,PHYSICAL DIS & OLDER PEOPLE,RESPITE NORTH WEST LIMITED,24/02/2017,526.00 ,HOME CARE - ADULT SERVICES,V001099578
ROCHDALE BOROUGH COUNCIL,16/02/2017,PHYSICAL DIS & OLDER PEOPLE,RESPITE NORTH WEST LIMITED,16/02/2017,527.85 ,HOME CARE - ADULT SERVICES,V001096801
ROCHDALE BOROUGH COUNCIL,02/02/2017,PHYSICAL DIS & OLDER PEOPLE,RESPITE NORTH WEST LIMITED,02/02/2017,532.69 ,HOME CARE - ADULT SERVICES,V001092019
ROCHDALE BOROUGH COUNCIL,09/02/2017,PHYSICAL DIS & OLDER PEOPLE,RESPITE NORTH WEST LIMITED,09/02/2017,535.91 ,HOME CARE - ADULT SERVICES,V001093785
ROCHDALE BOROUGH COUNCIL,20/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,RESTORE DOCUMENT MANAGEMENT,20/02/2017,3379.10 ,DATA COLLECTION,V001092538
ROCHDALE BOROUGH COUNCIL,16/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,RIVERSIDE TRUCK RENTAL,16/02/2017,138262.20 ,LONG TERM CONTRACTED EXTERNAL HIRE,V001094224
ROCHDALE BOROUGH COUNCIL,24/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,RIVERSIDE TRUCK RENTAL,24/02/2017,4290.00 ,TRANSACTIONS-EXPENDITURE,V001099587
ROCHDALE BOROUGH COUNCIL,15/02/2017,CHILDREN’S SOCIAL CARE,ROC NORTHWEST LTD,15/02/2017,17873.36 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001095252
ROCHDALE BOROUGH COUNCIL,21/02/2017,CHILDREN’S SOCIAL CARE,ROC NORTHWEST LTD,21/02/2017,19042.99 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001095258
ROCHDALE BOROUGH COUNCIL,07/02/2017,EARLY HELP AND SCHOOLS,ROC NORTHWEST LTD,07/02/2017,7784.70 ,OTHER LA`S - SEN PROVISION,V001092332
ROCHDALE BOROUGH COUNCIL,01/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE & DIST CITIZENS ADVICE BUREAU,01/02/2017,34583.33 ,CITIZENS ADVICE BUREAU,V001085429
ROCHDALE BOROUGH COUNCIL,03/02/2017,PUBLIC HEALTH,ROCHDALE & DISTRICT MIND,03/02/2017,19216.50 ,PH BUSINESS CASES,V001086966
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE AND DISTRICT MIND,17/02/2017,10144.04 ,SERVICE LEVEL AGREEMENTS,V001097614
ROCHDALE BOROUGH COUNCIL,09/02/2017,ECONOMY DIRECTORATE,ROCHDALE BOROUGH SHOPMOBILITY,09/02/2017,6930.00 ,GRANTS TO THE VOLUNTARY SECTOR,V001084917
ROCHDALE BOROUGH COUNCIL,01/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE BOROUGHWIDE HOUSING,01/02/2017,50651.67 ,CONTRACTS,V001085440
ROCHDALE BOROUGH COUNCIL,10/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE BOROUGHWIDE HOUSING,10/02/2017,65000.00 ,GRANTS TO OTHER BODIES,V001090249
ROCHDALE BOROUGH COUNCIL,10/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE BOROUGHWIDE HOUSING,10/02/2017,82123.76 ,GRANTS TO OTHER BODIES,V001090248
ROCHDALE BOROUGH COUNCIL,10/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE BOROUGHWIDE HOUSING,10/02/2017,145000.00 ,GRANTS TO OTHER BODIES,V001090249
ROCHDALE BOROUGH COUNCIL,10/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE BOROUGHWIDE HOUSING,10/02/2017,145000.00 ,GRANTS TO OTHER BODIES,V001090249
ROCHDALE BOROUGH COUNCIL,10/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE BOROUGHWIDE HOUSING,10/02/2017,145000.00 ,GRANTS TO OTHER BODIES,V001090249
ROCHDALE BOROUGH COUNCIL,10/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE BOROUGHWIDE HOUSING,10/02/2017,145000.00 ,GRANTS TO OTHER BODIES,V001090249
ROCHDALE BOROUGH COUNCIL,10/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE BOROUGHWIDE HOUSING,10/02/2017,145000.00 ,GRANTS TO OTHER BODIES,V001090249
ROCHDALE BOROUGH COUNCIL,10/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE BOROUGHWIDE HOUSING,10/02/2017,145000.00 ,GRANTS TO OTHER BODIES,V001090249
ROCHDALE BOROUGH COUNCIL,10/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE BOROUGHWIDE HOUSING,10/02/2017,145000.00 ,GRANTS TO OTHER BODIES,V001090249
ROCHDALE BOROUGH COUNCIL,17/02/2017,PHYSICAL DIS & OLDER PEOPLE,ROCHDALE BOROUGHWIDE HOUSING,17/02/2017,29565.30 ,SP SUBSIDY PAYMENTS - EXTERNAL,V001097613
ROCHDALE BOROUGH COUNCIL,24/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE BOROUGHWIDE USER FORUM,24/02/2017,1040.00 ,GRANTS TO THE NON VOLUNTARY SECTOR,V001099590
ROCHDALE BOROUGH COUNCIL,10/02/2017,ECONOMY DIRECTORATE,ROCHDALE CONNECTION TRUST,10/02/2017,3600.00 ,ACTIVITIES,V001084879
ROCHDALE BOROUGH COUNCIL,28/02/2017,ECONOMY DIRECTORATE,ROCHDALE DEVELOPMENT AGENCY,28/02/2017,34124.25 ,CONTRACTED SERVICES,V001095470
ROCHDALE BOROUGH COUNCIL,03/02/2017,ECONOMY DIRECTORATE,ROCHDALE DEVELOPMENT AGENCY,03/02/2017,15000.00 ,FEES -CONSTRUCTION CONVERSION RENOVATION,V001087772
ROCHDALE BOROUGH COUNCIL,03/02/2017,ECONOMY DIRECTORATE,ROCHDALE DEVELOPMENT AGENCY,03/02/2017,18750.00 ,FEES -CONSTRUCTION CONVERSION RENOVATION,V001087771
ROCHDALE BOROUGH COUNCIL,03/02/2017,ECONOMY DIRECTORATE,ROCHDALE DEVELOPMENT AGENCY,03/02/2017,2380.49 ,CAPITAL SALARIES,V001082839
ROCHDALE BOROUGH COUNCIL,03/02/2017,ECONOMY DIRECTORATE,ROCHDALE DEVELOPMENT AGENCY,03/02/2017,2894.08 ,CAPITAL SALARIES,V001082838
ROCHDALE BOROUGH COUNCIL,16/02/2017,PROPERTY AND HIGHWAYS,ROCHDALE ELECTRICAL DISTRIBUTORS,16/02/2017,560.80 ,TRANSACTIONS-EXPENDITURE,V001092524
ROCHDALE BOROUGH COUNCIL,01/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE FOODBANK,01/02/2017,750.00 ,SUPPLIES AND SERVICES PROVISION,V001085439
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,-1004.32 ,PERSONAL BUDGETS - MANAGED,V001093449
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,-1004.32 ,PERSONAL BUDGETS - MANAGED,V001093450
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,-1004.32 ,PERSONAL BUDGETS - MANAGED,V001093451
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,-1004.32 ,PERSONAL BUDGETS - MANAGED,V001093452
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,-1004.32 ,PERSONAL BUDGETS - MANAGED,V001093453
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,-860.85 ,PERSONAL BUDGETS - MANAGED,V001093448
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,535.40 ,PERSONAL BUDGETS - MANAGED,V001093454
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,602.56 ,PERSONAL BUDGETS - MANAGED,V001092929
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,631.52 ,PERSONAL BUDGETS - MANAGED,V001092969
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,723.24 ,PERSONAL BUDGETS - MANAGED,V001092927
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,756.52 ,PERSONAL BUDGETS - MANAGED,V001092913
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,789.40 ,PERSONAL BUDGETS - MANAGED,V001092970
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,789.40 ,PERSONAL BUDGETS - MANAGED,V001093441
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,793.12 ,PERSONAL BUDGETS - MANAGED,V001093586
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,17/02/2017,850.00 ,PERSONAL BUDGETS - MANAGED,V001095452
ROCHDALE BOROUGH COUNCIL,15/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,15/02/2017,850.00 ,PERSONAL BUDGETS - MANAGED,V001095453
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,872.40 ,PERSONAL BUDGETS - MANAGED,V001092978
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1004.28 ,PERSONAL BUDGETS - MANAGED,V001092903
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1004.32 ,PERSONAL BUDGETS - MANAGED,V001092946
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1004.32 ,PERSONAL BUDGETS - MANAGED,V001092952
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1024.80 ,PERSONAL BUDGETS - MANAGED,V001092909
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1058.20 ,PERSONAL BUDGETS - MANAGED,V001092986
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1092.00 ,PERSONAL BUDGETS - MANAGED,V001092949
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1134.88 ,PERSONAL BUDGETS - MANAGED,V001092981
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1148.16 ,PERSONAL BUDGETS - MANAGED,V001092953
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1399.08 ,PERSONAL BUDGETS - MANAGED,V001093272
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1435.20 ,PERSONAL BUDGETS - MANAGED,V001092938
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1435.20 ,PERSONAL BUDGETS - MANAGED,V001092954
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1435.20 ,PERSONAL BUDGETS - MANAGED,V001093562
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1456.00 ,PERSONAL BUDGETS - MANAGED,V001092948
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1464.00 ,PERSONAL BUDGETS - MANAGED,V001092922
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1464.00 ,PERSONAL BUDGETS - MANAGED,V001092941
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1464.00 ,PERSONAL BUDGETS - MANAGED,V001093461
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1464.00 ,PERSONAL BUDGETS - MANAGED,V001093507
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1512.00 ,PERSONAL BUDGETS - MANAGED,V001093366
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1514.80 ,PERSONAL BUDGETS - MANAGED,V001092951
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1680.00 ,PERSONAL BUDGETS - MANAGED,V001092961
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1680.00 ,PERSONAL BUDGETS - MANAGED,V001092964
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1910.80 ,PERSONAL BUDGETS - MANAGED,V001093560
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,1972.80 ,PERSONAL BUDGETS - MANAGED,V001092992
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,2301.60 ,PERSONAL BUDGETS - MANAGED,V001092925
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,2434.44 ,PERSONAL BUDGETS - MANAGED,V001093228
ROCHDALE BOROUGH COUNCIL,10/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,10/02/2017,3602.40 ,PERSONAL BUDGETS - MANAGED,V001093686
ROCHDALE BOROUGH COUNCIL,03/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,03/02/2017,2854.88 ,RESIDENTIAL LONG TERM,V001090741
ROCHDALE BOROUGH COUNCIL,01/02/2017,EARLY HELP AND SCHOOLS,ROCHDALE GATEWAY LEISURE LIMITED,01/02/2017,1088.31 ,ACTIVITIES,V001085448
ROCHDALE BOROUGH COUNCIL,06/02/2017,ECONOMY DIRECTORATE,ROCHDALE HORNETS RFLC SOCIETY LTD,06/02/2017,1050.00 ,EXPENSES - GENERAL,V001088902
ROCHDALE BOROUGH COUNCIL,14/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE HORNETS SPORTING FOUNDATION,14/02/2017,1040.00 ,GRANTS TO THE NON VOLUNTARY SECTOR,V001095004
ROCHDALE BOROUGH COUNCIL,09/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE HOUSING INITIATIVE,09/02/2017,737.40 ,STAFF TRAVELLING EXPENSES,V001090172
ROCHDALE BOROUGH COUNCIL,15/02/2017,PHYSICAL DIS & OLDER PEOPLE,ROCHDALE HOUSING INITIATIVE,15/02/2017,525.00 ,FEES / COMMISSION,V001094921
ROCHDALE BOROUGH COUNCIL,24/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE HOUSING INITIATIVE,24/02/2017,3649.11 ,CONDITION SURVEYS,V001099592
ROCHDALE BOROUGH COUNCIL,03/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE MEMORIAL SERVICE,03/02/2017,759.46 ,MATERIAL - GENERAL,V001092093
ROCHDALE BOROUGH COUNCIL,23/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE MEMORIAL SERVICE,23/02/2017,8030.00 ,EQUIPMENT - GENERAL,V001098129
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE PETRUS COMMUNITY,17/02/2017,10279.45 ,SP BLOCK PAYMENTS - EXTERNAL,V001097600
ROCHDALE BOROUGH COUNCIL,20/02/2017,EARLY HELP AND SCHOOLS,ROCHDALE SIXTH FORM COLLEGE,20/02/2017,7633.94 ,OTHER EST - SEN PROVISION,V001098050
ROCHDALE BOROUGH COUNCIL,21/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE ST CLEMENTS FOOTBALL CLUB,21/02/2017,500.00 ,ACTIVITIES,V001098303
ROCHDALE BOROUGH COUNCIL,24/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE TOWN CENTRE MANAGEMENT CO,24/02/2017,1268.00 ,GRANTS TO THE NON VOLUNTARY SECTOR,V001099599
ROCHDALE BOROUGH COUNCIL,21/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE TOWN CENTRE MANAGEMENT CO,21/02/2017,1268.00 ,EVENTS,V001094203
ROCHDALE BOROUGH COUNCIL,17/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE TOWN TAXIS LTD,17/02/2017,752.76 ,TAXI HIRE,V001098019
ROCHDALE BOROUGH COUNCIL,17/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE TOWN TAXIS LTD,17/02/2017,759.36 ,TAXI HIRE,V001098020
ROCHDALE BOROUGH COUNCIL,23/02/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE WOMENS WELFARE ASSOCIATION,23/02/2017,2000.00 ,EVENTS,V001088899
ROCHDALE BOROUGH COUNCIL,03/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,03/02/2017,846.04 ,NURSING LONG TERM,V001090728
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,17/02/2017,846.04 ,NURSING LONG TERM,V001095787
ROCHDALE BOROUGH COUNCIL,03/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,03/02/2017,806.52 ,NURSING LONG TERM,V001090723
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,17/02/2017,806.52 ,NURSING LONG TERM,V001095786
ROCHDALE BOROUGH COUNCIL,03/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,03/02/2017,631.20 ,RESIDENTIAL LONG TERM,V001090778
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,17/02/2017,631.20 ,RESIDENTIAL LONG TERM,V001095839
ROCHDALE BOROUGH COUNCIL,03/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,03/02/2017,716.80 ,RESIDENTIAL LONG TERM,V001090675
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,17/02/2017,716.80 ,RESIDENTIAL LONG TERM,V001095732
ROCHDALE BOROUGH COUNCIL,03/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,03/02/2017,800.00 ,RESIDENTIAL LONG TERM,V001090652
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,17/02/2017,800.00 ,RESIDENTIAL LONG TERM,V001095704
ROCHDALE BOROUGH COUNCIL,03/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,03/02/2017,806.52 ,RESIDENTIAL LONG TERM,V001090750
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,17/02/2017,806.52 ,RESIDENTIAL LONG TERM,V001095800
ROCHDALE BOROUGH COUNCIL,03/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,03/02/2017,900.00 ,RESIDENTIAL LONG TERM,V001091058
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,17/02/2017,900.00 ,RESIDENTIAL LONG TERM,V001096114
ROCHDALE BOROUGH COUNCIL,03/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,03/02/2017,598.82 ,NURSING LONG TERM,V001090743
ROCHDALE BOROUGH COUNCIL,17/02/2017,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,17/02/2017,598.82 ,NURSING LONG TERM,V001095795
