Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Purpose of Spend,Supplier,Supplier Reference,Pay Date,Net Amount,Transaction Number,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�183.96,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�195.72,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�140.65,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�156.95,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�173.37,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�194.98,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�17.94,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�37.62,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�80.88,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�89.67,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�117.70,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�38.66,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�42.45,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�42.51,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�43.09,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�83.83,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�88.01,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�99.77,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�103.11,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�109.95,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�129.70,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�134.83,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�148.97,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�39.09,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�81.26,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�130.84,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�138.02,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�37.60,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�55.00,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�83.96,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�109.54,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�89.80,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�116.46,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�128.31,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�136.59,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�121.68,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�124.43,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�135.00,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�144.53,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�54.02,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�60.05,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�30.27,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�55.32,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�37.25,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�51.19,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�56.72,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�61.49,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�65.29,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�76.12,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�40.65,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�40.68,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�64.23,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�25.91,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�26.17,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�42.98,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�52.57,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�65.70,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�42.02,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�69.02,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�100.57,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�139.51,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�29.63,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�42.76,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�73.12,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�84.79,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�48.66,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�48.93,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�72.61,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�84.29,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�46.60,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�50.66,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�51.32,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�24.56,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�46.70,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�43.66,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�36.44,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�27.92,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�62.30,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�8.64,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�8.72,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�8.75,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�17.50,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�41.46,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�43.22,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�43.22,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�46.68,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�42.76,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�66.25,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�61.24,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�76.22,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�51.86,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�53.86,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�46.32,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�48.94,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�53.15,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�47.50,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�48.79,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�49.20,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�49.22,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�52.43,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�60.11,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�56.19,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�56.08,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 06/10/2015,�62.12,AAS0265580,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�65.22,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�40.92,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�28.79,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�34.54,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 20/10/2015,�33.00,AAS0265842,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 27/10/2015,�33.24,AAS0265859,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3202,Diesel Oil,FUELMATE LTD,A0090265, 13/10/2015,�39.29,AAS0265664,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4705,Other Expenses,DAB GRAPHICS LIMITED,A0090266, 08/10/2015,�912.00,HED0265503,No,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,DENWA LIMITED,A0090293, 08/10/2015,�650.00,REG0265446,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,cd14,Capital : Payments,THE AUTOMATIC DOOR COMPANY,A0090296, 22/10/2015,"�2,621.47",AAS0265809,No,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,NEWSQUEST MEDIA GROUP,A0090303, 29/10/2015,�272.16,REG0265947,No,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4723,Overs and Shorts,Redacted - Personal Data,A0090350, 29/10/2015,"�2,000.00",REG0265977,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,BARNOLDSWICK TOWN COUNCIL,A0090352, 22/10/2015,�200.00,HED0265705,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,BARNOLDSWICK TOWN COUNCIL,A0090352, 01/10/2015,�117.00,HED0265298,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,BARNOLDSWICK TOWN COUNCIL,A0090352, 22/10/2015,�500.00,HED0265706,No,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HM COURTS & TRIBUNALS SERVICE,A0090353, 15/10/2015,�60.00,TRE0265667,No,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HM COURTS & TRIBUNALS SERVICE,A0090353, 15/10/2015,�245.00,TRE0265668,No,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HM COURTS & TRIBUNALS SERVICE,A0090353, 22/10/2015,�245.00,TRE0265799,No,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HM COURTS & TRIBUNALS SERVICE,A0090353, 15/10/2015,"�1,965.00",TRE0265667,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,GREEN CLEAN RESTORATION,A0090368, 08/10/2015,"�1,042.50",HED0265498,No,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,GREEN CLEAN RESTORATION,A0090368, 22/10/2015,"�3,220.00",HMR0265821,No,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,4601,Seminars etc All Costs,J GLUYAS,A0090376, 01/10/2015,�525.00,PER0265235,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,NOISEMETERS LIMITED,A0090381, 01/10/2015,�255.00,OPS0265185,No,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,4304,Reference Books Acts,MIKE ROTHWELL,A0090415, 29/10/2015,�12.00,PBC0265845,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4401,Consultants Fees,CARRICK SIGNS LIMITED,A0090421, 01/10/2015,�166.00,DAL0265330,No,N/A,N,N/A
