Account Holder1,Liable From,Rateable Value,% Mandatory relief,% Discretionary relief, % small business rate relief,Empty property,Empty From,Address,Addr2,Addr3,Addr4,Postcode,Exemption reason,Description Code,Property Description,Property reference
G&H BUILDING SERVICES LTD,04/11/2011,7600,0,0,0,,,UNIT 3A SPENCE MILLS,MILL LANE,LEEDS,,LS13 3HE,Industrial Property,IF3,Workshop and Premises,2191058498257
DIAMOND WINDOWS (LEEDS) LTD,01/04/2010,13500,0,0,0,,,UNIT 8,SPENCE MILLS,MILL LANE,LEEDS,LS13 3HE,Industrial Property,IF3,Workshop and Premises,2191058498268
PORTWEST LTD,29/01/2002,3200,0,0,100,,,16A MOORFIELDS,BRAMLEY,LEEDS,,LS13 3LA,Industrial Property,IF3,WORKSHOP AND PREMISES,2191077303570
THE ALUMINIUM FRAME CO LTD,01/07/2011,3250,0,0,100,,,UNIT 7 ROSSETT BUSINESS CENTRE,ROSS MILLS,RODLEY LANE,BRAMLEY LEEDS,LS13 1DT,Industrial Property,IF3,WORKSHOP AND PREMISES,2191321360027
THE BRIGHT SCREW CO LTD,01/09/2002,16000,0,0,0,,,UNIT 2 AIREVIEW COURT,RODLEY LANE,BRAMLEY,LEEDS,LS13 1DT,Industrial Property,CW,WAREHOUSE AND PREMISES,2191321369796
NEW RODLEY MOTORS LTD,01/03/2012,17000,0,0,0,,,UNIT 3 AIREVIEW COURT,RODLEY LANE,BRAMLEY,LEEDS,LS13 1AA,Industrial Property,CG1,Vehicle Repair Workshop and Premises,2191321369797
BEE JAY SCAFFOLDING LTD,01/04/2005,13750,0,0,0,,,PT GND FLOOR AND 1ST FLOOR,ROSS MILLS,RODLEY LANE,LEEDS,LS13 1DT,,CO,Offices and Premises,2191321428241
BEE JAY SCAFFOLDING LTD,01/04/2005,6400,0,0,0,Y,01/04/2005,PT GND FLOOR,ROSS MILLS,RODLEY LANE,LEEDS,LS13 1DT,Industrial Property,CW3,Store and Premises,2191321431255
M C PROPERTIES (LEEDS) LTD,30/08/2013,7200,0,0,0,Y,30/08/2013,UNIT 1 ROSSETT BUSINESS CENTRE,ROSS MILLS,RODLEY LANE,LEEDS,LS13 1BG,Industrial Property,IF3,Workshop and Premises,2191321440176
WOODWORKS TIMBER LTD,01/01/2012,19250,0,0,0,,,UNIT 1,AIREVIEW COURT,RODLEY LANE,LEEDS,LS13 1AA,Industrial Property,IF3,WORKSHOP AND PREMISES,2191321518167
ALUMINIUM FRAME COMPANY LTD,01/04/2012,11250,0,0,13,Y,02/03/2012,UNITS 3 4 10 AND 16,ROSSETT BUSINESS CENTRE,"ROSS MILLS, RODLEY LANE",LEEDS,LS13 1BG,Industrial Property,IF3,WORKSHOP AND PREMISES,2191321621618
THE DAISY PUB CO LTD,29/03/2007,46000,0,0,0,,,DAISY INN,STANNINGLEY ROAD,BRAMLEY,LEEDS,LS12 3AP,,CL,PUBLIC HOUSE AND PREMISES,2191506315558
PRIMESIGHT LTD,01/04/2000,150,0,0,0,,,ADVERT RIGHT GABLE,156A STANNINGLEY ROAD,BRAMLEY,LEEDS,LS13 3AD,,CA,ADVERTISING RIGHT AND PREMISES,2191506362396
CLEAR CHANNEL UK LIMITED,22/08/2006,800,0,0,0,,,ADVERT RIGHT NO 0704 0861,"OPP 226, STANNINGLEY ROAD",LEEDS,,LS13 3BA,,CA,ADVERTISING RIGHT AND PREMISES,2191506453761
CLEAR CHANNEL UK LIMITED,11/05/2011,800,0,0,0,,,ADSHEL ADVERT RIGHT 0704 1185,O/S 425 STANNINGLEY ROAD,BRAMLEY,LEEDS,LS13 4BL,,CA,ADVERTISING RIGHT AND PREMISES,2191506502745
ALDI STORES LTD,31/10/2013,188000,0,0,0,,,ALDI,STANNINGLEY ROAD,BRAMLEY,LEEDS,LS13 3AD,,CS,SHOP AND PREMISES,2191506516748
WEST YORKSHIRE FIRE SERVICE,01/04/2003,129000,0,0,0,,,FIRE STATION,STANNINGLEY ROAD,STANNINGLEY,LEEDS,LS28 6FS,,MS1,FIRE STATION AND PREMISES,2191508369475
FIBRE TEX LTD,23/09/2013,7400,0,0,77,,,UNIT 18,SWINNOW GRANGE MILLS,STANNINGLEY ROAD,LEEDS,LS13 4EP,Industrial Property,IF3,WORKSHOP AND PREMISES,2191509311404
CLEAR CHANNEL UK LIMITED,01/04/2000,800,0,0,0,,,ADVERT RIGHT NO 0704 0043 OUTSIDE,430/432 STANNINGLEY ROAD,LEEDS,,LS13 3EF,,CA,ADVERTISING RIGHT AND PREMISES,2191509312394
J C DECAUX UK LTD,01/04/2000,3450,0,0,0,,,ADVERT RIGHT 0490/01-02,NEAR PAVILLION BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS28 6NB,,CA,ADVERTISING RIGHT AND PREMISES,2191509312476
CLEAR CHANNEL UK LIMITED,01/04/2000,800,0,0,0,,,ADVERT RIGHT NO 0704 0069 OUTSIDE,390/392 STANNINGLEY ROAD,LEEDS,,LS13 3EQ,,CA,ADVERTISING RIGHT & PREMISES,2191509312540
JCDECAUX (UK) LTD,01/04/2000,1025,0,0,0,,,GABLE OF,641 STANNINGLEY ROAD,LEEDS,,LS28 6NB,,CA,ADVERTISING RIGHT AND PREMISES,2191509313200
J C DECAUX UK LTD,01/04/2000,1525,0,0,0,,,ADVERT RIGHT GABLE,SWINNOW GRANGE MILLS,STANNINGLEY ROAD,LEEDS,LS13 4EP,,CA,ADVERTISING RIGHT AND PREMISES,2191509313475
J C DECAUX UK LTD,01/04/2000,10250,0,0,0,,,ADVERTISING RIGHT NO 496/8 OPP,306-330 STANNINGLEY ROAD,LEEDS,,LS13 3EG,,CA,ADVERTISING RIGHT AND PREMISES,2191509313544
CARSTAR (LEEDS) LTD,15/05/2006,18250,0,0,0,,,565 STANNINGLEY ROAD,LEEDS,,,LS13 3EG,,CX,CAR SALES AREA AND PREMISES,2191509331376
PPS-GRASMERE LTD,08/11/2004,60000,0,0,0,,,UNIT 2,BRAMLEY BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS13 4EN,Industrial Property,IF3O,"WORKSHOP, OFFICE AND PREMISES",2191509332561
BANSON TOOL HIRE LTD,01/09/2010,18000,0,0,0,,,UNIT 1,WEST LEEDS INDUSTRIAL ESTATE,STANNINGLEY ROAD,LEEDS,LS13 4EW,Industrial Property,CW,WAREHOUSE AND PREMISES,2191509333887
TEAL SIGNS LIMITED,01/04/2000,7900,0,0,68,,,UNIT 10,WEST LEEDS INDUSTRIAL ESTATE,STANNINGLEY ROAD,LEEDS,LS13 4EW,Industrial Property,IF3,WORKSHOP AND PREMISES,2191509335682
STAIRS DIRECT UK LTD,05/03/2014,8400,0,0,60,,,GARNER BENNETT PT UNIT 3,WEST LEEDS INDUSTRIAL ESTATE,STANNINGLEY ROAD,LEEDS,LS13 4EL,Industrial Property,CW,WAREHOUSE AND PREMISES,2191509342635
RIXONWAY KITCHENS LTD,01/04/2000,15500,0,0,0,,,UNIT 7/8,WEST LEEDS INDUSTRIAL ESTATE,STANNINGLEY ROAD,LEEDS,LS13 3EG,Industrial Property,CW,WAREHOUSE AND PREMISES,2191509349429
CHARLES WATSON (IRONMONGERS)LTD,01/04/2000,8400,0,0,0,,,UNIT 2 WEST LEEDS INDUSTRIAL PARK,STANNINGLEY ROAD,LEEDS,,LS13 3EG,Industrial Property,CW,WAREHOUSE AND PREMISES,2191509349430
VENUS BRIDAL UK LTD,30/11/2009,7900,0,0,68,,,UNIT 9 WEST LEEDS INDUSTRIAL PARK,STANNINGLEY ROAD,LEEDS,,LS13 3EG,Industrial Property,CW,WAREHOUSE AND PREMISES,2191509349442
GW PUMPING SERVICES LTD,19/11/2012,6600,0,0,90,Y,30/06/2012,UNIT 1 PHASE 2,WEST LEEDS INDUSTRIAL PARK,573 STANNINGLEY ROAD,LEEDS,LS13 4EL,Industrial Property,CW,WAREHOUSE AND PREMISES,2191509355247
STANNINGLEY CARS LTD,01/04/2000,1275,0,0,100,,,UNIT 1 CARDINAL HOUSE,SWINNOW GRANGE MILLS,STANNINGLEY ROAD,LEEDS,LS13 3EG,,CO,OFFICE AND PREMISES,2191509355414
EGYPTIAN TRADER LTD,01/03/2011,5500,0,0,100,,,UNIT 2 PHASE 2,WEST LEEDS INDUSTRIAL PARK,STANNINGLEY ROAD,LEEDS,LS13 3EG,Industrial Property,IF3,WORKSHOP AND PREMISES,2191509356408
NORTHERN CIVILS GROUNDWORKS LTD,01/04/2011,5900,0,0,100,,,UNIT 4 PHASE 2,WEST LEEDS INDUSTRIAL ESTATE,STANNINGLEY ROAD,LEEDS,LS13 3EG,Industrial Property,IF3,WORKSHOP AND PREMISES,2191509356410
JENNINGS UPHOLSTERY LTD,01/04/2000,4900,0,0,100,,,UNIT 8 CARDINAL HOUSE,SWINNOW GRANGE MILLS,STANNINGLEY ROAD,LEEDS,LS13 3EG,Industrial Property,IF3,WORKSHOP AND PREMISES,2191509356963
GB LINERS LTD,01/04/2000,52500,0,0,0,,,1 DOLPHIN COURT,STANNINGLEY ROAD,LEEDS,,LS13 4EP,Industrial Property,CW,WAREHOUSE AND PREMISES,2191509359719
PRIMESIGHT LTD,01/04/2000,450,0,0,0,,,ADVERTISING RIGHT AT,308 STANNINGLEY ROAD,LEEDS,,LS13 3EG,,CA,ADVERTISING RIGHT AND PREMISES,2191509362069
COMBI-CARE (YORKSHIRE) LTD,01/04/2013,8100,0,0,65,,,UNIT 5 SWINNOW COURT,STANNINGLEY ROAD,LEEDS,,LS13 4ER,Industrial Property,CW,WAREHOUSE AND PREMISES,2191509363813
HUTCHISON 3G UK LTD,01/04/2002,8400,0,0,0,Y,01/04/2010,TELECOM MAST SITE REF LS 0063,STANNINGLEY ROAD,LEEDS,,LS13 4EN,LD,MT1,COMMUNICATION STATION AND PREMISES,2191509367491
A & S STORAGE SOLUTIONS LIMITED,10/01/2013,11750,0,0,0,Y,01/04/2014,UNIT 6 PHASE 2,WEST LEEDS INDUSTRIAL PARK,STANNINGLEY ROAD,LEEDS,LS13 3EG,Industrial Property,IF3,WORKSHOP AND PREMISES,2191509368339
THE CHIDRENS SOCIETY,15/09/2003,15000,80,0,0,,,LOWER GND FLOOR,MARRTREE BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,OFFICES AND PREMISES,2191509404603
PROPERTY LINK (MIDLANDS) LTD,08/05/2009,2425,0,0,0,Y,08/05/2009,UNIT 5A PHASE 2,WEST LEEDS INDUSTRIAL PARK,STANNINGLEY ROAD,LEEDS,LS13 3EG,Industrial Property,CW3,STORE AND PREMISES,2191509428648
ST ANNES COMMUNITY SERVICES LTD,01/12/2009,11750,80,0,0,,,UNIT 2,SWINNOW COURT,STANNINGLEY ROAD,LEEDS,LS13 4ER,Industrial Property,CW,Warehouse and Premises,2191509493703
BOB JACKSON CYCLES (1993) LTD,05/08/2011,5100,0,0,100,,,STATION BUILDINGS ABOVE,312-324 STANNINGLEY ROAD,LEEDS,,LS13 3EG,Industrial Property,IF3,Workshop and Premises,2191509504637
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,1550,0,0,0,Y,01/04/2012,SUITE 3 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605101
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,2400,0,0,0,Y,01/04/2012,SUITE 7 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605134
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,2550,0,0,0,Y,01/04/2012,SUITE 8 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605145
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,2550,0,0,0,Y,01/04/2012,SUITE 10 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605167
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,2550,0,0,0,Y,01/04/2012,SUITE 11 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605178
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,2325,0,0,0,Y,01/04/2012,SUITE 12 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605189
CUBIC ACQUISITIONS LTD,01/04/2012,4750,0,0,100,,,SUITE 13 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605200
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,1550,0,0,0,Y,01/04/2012,SUITE 14 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605211
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,1550,0,0,0,Y,01/04/2012,SUITE 15 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605222
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,2650,0,0,100,,,SUITE 20 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605277
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,1550,0,0,0,Y,01/04/2012,SUITE 24 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605321
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,1550,0,0,0,Y,01/04/2012,SUITE 25 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605332
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,2400,0,0,0,Y,01/04/2012,SUITE 28 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605365
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,2550,0,0,0,Y,01/04/2012,SUITE 29 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605376
CUBIC ACQUISITIONS (NO.3) LTD,01/04/2012,2325,0,0,0,Y,01/04/2012,SUITE 33 CUBIC 2,CUBIC BUSINESS CENTRE,533 STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,Offices and Premises,2191509605420
CUBIC ACQUISITIONS LTD,08/10/2007,2950,0,0,100,,,SUITE 1 GROUND FLOOR,CUBIC BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,OFFICES AND PREMISES,2191509621442
STELLA BROOK LTD,01/04/2011,2700,0,0,100,,,SUITE 2 GROUND FLOOR,CUBIC BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,OFFICES AND PREMISES,2191509621453
CUBIC ACQUISITIONS (NO 3) LTD,28/02/2009,2300,0,0,0,Y,28/02/2009,SUITE 3 GROUND FLOOR,CUBIC BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,OFFICES AND PREMISES,2191509621464
CUBIC ACQUISITIONS (NO 3) LTD,29/12/2010,2225,0,0,0,Y,29/12/2010,SUITE 4 GROUND FLOOR,CUBIC BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,OFFICES AND PREMISES,2191509621475
CUBIC ACQUISITIONS (NO 3) LTD,28/05/2010,2175,0,0,0,Y,28/05/2010,SUITE 5 GROUND FLOOR,CUBIC BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,OFFICES AND PREMISES,2191509621486
BABY CLOTHING LTD,11/03/2011,2800,0,0,100,,,SUITE 7 1ST FLOOR,CUBIC BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,OFFICES AND PREMISES,2191509621519
CUBIC ACQUISITIONS (NO3) LTD,10/03/2009,2225,0,0,0,Y,10/03/2009,SUITE 8 1ST FLOOR,CUBIC BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,OFFICES AND PREMISES,2191509621530
CUBIC ACQUISITIONS (NO 3) LTD,02/07/2009,1700,0,0,0,Y,02/07/2009,SUITE 9 1ST FLOOR,CUBIC BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,OFFICES AND PREMISES,2191509621541
CUBIC ACQUISITIONS (NO 3) LTD,01/11/2008,2200,0,0,0,Y,01/11/2008,SUITE 10 1ST FLOOR,CUBIC BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,OFFICES AND PREMISES,2191509621552
CUBIC ACQUISITIONS (NO 3) LTD,28/02/2010,2175,0,0,0,Y,28/02/2010,SUITE 11 1ST FLOOR,CUBIC BUSINESS CENTRE,STANNINGLEY ROAD,LEEDS,LS13 4EN,,CO,OFFICES AND PREMISES,2191509621563
BEDS FOR EVERYONE LTD,01/10/2008,6800,0,0,0,,,UNITS 6 & 7,SWINNOW GRANGE MILLS,STANNINGLEY ROAD,LEEDS,LS13 4EP,Industrial Property,CW,WAREHOUSE AND PREMISES,2191509628002
M SEDGWICK & CO LTD,01/04/2000,114000,0,0,0,,,M SEDGWICK & CO,STANNINGLEY FIELD CLOSE,"SWINNOW LANE, SWINNOW",LEEDS,LS13 4QG,Industrial Property,IF3,WORKSHOP AND PREMISES,2191579331964
NORSEMAN DIRECT LIMITED,09/02/2009,47000,0,0,0,,,77 SWINNOW LANE,SWINNOW,LEEDS,,LS13 4NN,Industrial Property,CW,Warehouse and Premises,2191579345943
NEIL PETTY,30/04/2013,2375,0,0,0,Y,30/04/2013,23 SWINNOW LANE,SWINNOW,LEEDS,,LS13 3HX,,CS3,HAIRDRESSING SALON AND PREMISES,2191579447810
ENGINEERING UTILITIES LTD,23/07/2007,52000,0,0,0,,,75 SWINNOW LANE,SWINNOW,LEEDS,,LS13 3HX,Industrial Property,CW,WAREHOUSE AND PREMISES,2191579468776
GRAHAME STOWE BATESON,13/10/2008,7300,0,0,0,,,311/313 TOWN STREET,BRAMLEY,LEEDS,,LS13 3JT,,CO,OFFICES AND PREMISES,2191666100857
MITCHELLS & BUTLERS RETAIL LTD,01/04/2000,60500,0,0,0,,,BARLEY MOW,TOWN STREET,BRAMLEY,LEEDS,LS13 2BW,,CL,PUBLIC HOUSE AND PREMISES,2191666316560
LOTHIAN RECYCLING JS LIMITED,29/04/2013,4650,0,0,0,,,303 TOWN STREET,BRAMLEY,LEEDS,,LS13 3JT,,CS,TATTOO STUDIO AND PREMISES,2191666316616
MIDGLEYS FISHERIES LTD,01/10/2007,6000,0,0,0,,,288/288A TOWN STREET,BRAMLEY,LEEDS,,LS13 2ER,,CS,SHOP AND PREMISES,2191666317805
J D WEATHERSPOON PLC,20/02/2014,51000,0,0,0,Y,20/02/2014,OLD UNICORN,TOWN STREET,BRAMLEY,LEEDS,LS13 3NA,,CL,PUBLIC HOUSE AND PREMISES,2191666324069
LITTLE PEOPLE (BRAMLEY) LTD,29/10/2004,28500,0,0,0,,,LITTLE PEOPLE BRAMLEY,MCLAREN FIELDS,"TOWN STREET, BRAMLEY",LEEDS,LS13 3EN,,EN1,DAY NURSERY AND PREMISES,2191666326792
CLYDESDALE BANK PLC,01/04/2000,27250,0,0,0,,,215 TOWN STREET,BRAMLEY,LEEDS,,LS13 3EN,,CS1,BANK AND PREMISES,2191666329709
WILLIAM HILL ORGANIZATION LTD,01/04/2000,12000,0,0,0,,,44 TOWN STREET,BRAMLEY,LEEDS,,LS13 2BW,,CS2,BETTING SHOP AND PREMISES,2191666340622
PRIMESIGHT LTD,01/09/2009,1375,0,0,0,,,ADVERTISING RIGHT NO 2131 AT,303 TOWN STREET,BRAMLEY,LEEDS,LS13 2ER,,CA,ADVERTISING RIGHT AND PREMISES,2191666350989
LIGHT FANTASTIC (UK) LTD,06/02/2007,7000,0,0,83,,,1ST FLOOR,44 TOWN STREET,BRAMLEY,LEEDS,LS13 2BW,,CO,OFFICES AND PREMISES,2191666352482
CLEAR CHANNEL UK LIMITED,22/07/2009,800,0,0,0,,,ADVERT RIGHT 0704 0972 AT,TOWN STREET,BRAMLEY,LEEDS,LS13 2BH,,CA,ADVERTISING RIGHT AND PREMISES,2191666627155
D B KEIGHLEY (MACHINERY) LTD,01/04/2000,7000,0,0,83,,,WAREHOUSE R/O,14/28 TOWN STREET,STANNINGLEY,PUDSEY,LS28 6EZ,Industrial Property,CW,WAREHOUSE AND PREMISES,2191679303898
BENJAMIM BENTLEYS & PTNRS,30/06/2013,5500,0,0,0,Y,30/06/2013,108 TOWN STREET,STANNINGLEY,PUDSEY,,LS28 6EZ,,CS,SHOP AND PREMISES,2191679316814
STANNINGLEY FIRESIDES LTD,01/04/2011,4100,0,0,100,,,132 TOWN STREET,STANNINGLEY,PUDSEY,,LS28 6ER,,CS,SHOP AND PREMISES,2191679317260
R & N FLOORING LTD,21/05/2004,4600,0,0,100,,,130 TOWN STREET,STANNINGLEY,PUDSEY,,LS28 6ER,,CS,SHOP AND PREMISES,2191679317492
CLEAR CHANNEL UK LIMITED,01/04/2000,800,0,0,0,,,ADVERTISING RIGHT NO 07040214,OUTSIDE,57 TOWN STREET,STANNINGLEY PUDSEY,LS28 6ES,,CA,ADVERTISING RIGHT AND PREMISES,2191679323570
BUSINESS MOVES LTD,01/04/2000,47000,0,0,0,,,OFFCO HOUSE,TOWN STREET,STANNINGLEY,PUDSEY,LS28 6HQ,Industrial Property,CW,WAREHOUSE AND PREMISES,2191679338767
PRIMESIGHT LTD,01/09/2009,1075,0,0,0,,,ADVERT RIGHT NO 8140 GABLE,92 TOWN STREET,STANNINGLEY,PUDSEY,LS28 6EZ,,CA,ADVERTISING RIGHT,2191679356122
PRIMESIGHT LTD,01/09/2009,1025,0,0,0,,,ADVERT RIGHT NO 8141 GABLE,92 TOWN STREET,STANNINGLEY,PUDSEY,LS28 6EZ,,CA,ADVERTISING RIGHT AND PREMISES,2191679356123
PICKUPS SERVICES LTD,01/07/2009,161000,0,0,0,,,PICKUPS SERVICES LTD,GRANGEFIELD ROAD,STANNINGLEY,PUDSEY,LS28 6JP,Industrial Property,CW,Warehouse and Premises,2191679645060
OGDEN (TRANSTEEL) LTD,01/12/2002,30000,0,0,0,,,OGDEN TRANSTEEL,STANNINGLEY WORKS,"TOWN STREET, STANNINGLEY",PUDSEY,LS28 6AW,Industrial Property,CW,WAREHOUSE AND PREMISES,2191680311415
METAL SOURCING LTD,01/02/2013,6900,0,0,0,,,OLD ROUNDABOUT INN,TOWN STREET,STANNINGLEY,PUDSEY,LS28 6ER,,CL,PUBLIC HOUSE AND PREMISES,2191680315803
TESCO STORES LTD,26/03/2013,27750,0,0,0,,,TESCO EXPRESS UNIT 1 AT,2 TOWN STREET,STANNINGLEY,PUDSEY,LS28 6HL,,CS,Shop and Premises,2191680322865
MURCO PETROLEUM LTD,15/06/2005,29500,0,0,0,,,EUROPA FILLING STATION,TOWN STREET,"STANNINGLEY, PUDSEY",WEST YORKSHIRE,LS28 6ER,,CG,PETROL FILLING STATION AND PREMISES,2191680340126
J MILES LTD,13/12/2008,11750,0,0,4,,,REMOVAL HOUSE,TOWN STREET,STANNINGLEY,PUDSEY,LS28 6EZ,Industrial Property,CW,WAREHOUSE AND PREMISES,2191680624864
J MILES LTD,13/12/2008,7900,0,0,0,Y,01/04/2010,VACANT PART REMOVAL HOUSE,TOWN STREET,STANNINGLEY,PUDSEY,LS28 6EZ,Industrial Property,CW,WAREHOUSE AND PREMISES,2191680624875
TESCO STORES LTD,09/07/2013,0,0,0,0,Y,09/07/2013,UNIT 2,AT 2 TOWN STREET,STANNINGLEY,PUDSEY,LS28 6HL,Industrial Property,IF,Building Under Construction,2191680647161
CLYDESDALE BANK PLC,01/04/2000,82000,0,0,0,,,50 WATERLOO LANE,BRAMLEY,LEEDS,,LS13 2JB,Industrial Property,CW,WAREHOUSE AND PREMISES,2191722303516
ROYAL MAIL HOLDINGS PLC,01/04/2000,22750,0,0,0,,,P O SORTING CENTRE,WATERLOO LANE,BRAMLEY,LEEDS,LS13 2JB,Industrial Property,IX,PO SORTING CENTRE,2191722326802
NORTHERN BALLET THEATRE LTD,01/04/2000,28500,80,0,0,,,NORTHERN BALLET THEATRE,WELLINGTON GROVE,BRAMLEY,LEEDS,LS13 2LQ,Industrial Property,CW,WAREHOUSE AND PREMISES,2191731358571
NORTHERN BALLET THEATRE,30/09/2008,12500,80,0,0,,,3D PRODUCTIONS,WELLINGTON GROVE,BRAMLEY,LEEDS,LS13 2LQ,Industrial Property,CW,WAREHOUSE AND PREMISES,2191731358572
WHITECOTE DENTAL LABRATORY LTD,01/10/2012,4550,0,0,100,Y,01/06/2012,32 WHITECOTE HILL,BRAMLEY,LEEDS,,LS13 2HU,,CSO,"SHOP, OFFICE AND PREMISES",2191768316259
PAUL SMITH PLASTERERS LTD,09/08/2005,4850,0,0,100,,,PAUL SMITH PLASTERERS,RAILSFIELD RISE,BRAMLEY,LEEDS,LS13 3AA,,CO,OFFICES AND PREMISES,2191877361894
DIXON FOX GROUP,01/10/2002,30500,0,0,0,,,UNITS 11 & 15,BRAMLEY BUSINESS PARK,"RAILSFIELD RISE, BRAMLEY",LEEDS,LS9 3SA,Industrial Property,CW,WAREHOUSE AND PREMISES,2191877368906
SOUTHERNS OFFICE INTERIORS LTD,12/11/2012,7400,0,0,0,,,UNIT 19,BRAMLEY BUSINESS PARK,"RAILSFIELD RISE, BRAMLEY",LEEDS,LS13 3SA,Industrial Property,IF3,WORKSHOP AND PREMISES,2191877369900
METAL SOURCING LTD,01/02/2013,19000,0,0,0,,,FORMER PUDSEY CONCRETE,VICKERS PLACE,STANNINGLEY,LEEDS,LS28 6HN,Industrial Property,IF3,WORKSHOP AND PREMISES,2193309628761
METAL SOURCING LTD,01/02/2013,18750,0,0,0,,,OLD PREMIER WORKS,VICKERS PLACE,STANNINGLEY,PUDSEY,LS28 6HN,Industrial Property,IF3,Workshop and Premises,2193309647678
PUDSEY CONCRETE LTD,19/06/2010,9900,0,0,35,,,THE DISPLAY CENTRE,VICKERS PLACE,STANNINGLEY,PUDSEY,LS28 6HN,,CX,DISPLAY LAND AND PREMISES,2193309647689
WATERMAN STRUCTURES LTD,01/07/2005,91500,0,0,0,,,BRADSHAW HOUSE,WATERLOO LANE,LEEDS,,LS13 2JF,,CO,OFFICES AND PREMISES,2193400335599
J MILES LTD,01/04/2000,9000,0,0,0,Y,27/12/2008,J MILES,GROVE STREET,LEEDS,,LS28 6JN,Industrial Property,CW,WAREHOUSE AND PREMISES,2193461303564
PLG (YORKSHIRE) LTD,01/07/2003,19000,0,0,0,,,SHERMAN HOUSE,WATERLOO WAY,LEEDS,,LS13 2EF,Industrial Property,IF3,WORKSHOP AND PREMISES,2193575303515
CAR CARE PLAN (SECURITIES) LTD,01/04/2000,23250,0,0,0,,,CAR CARE PLAN,WATERLOO WAY,LEEDS,,LS13 2EF,Industrial Property,CG2,GARAGE AND PREMISES,2193575303542
PET PLANET SUPERSTORE LTD,20/04/2011,71500,0,0,0,,,DOGS 4 US,WATERLOO WAY,BRAMLEY,LEEDS,LS13 2EF,,CS10,RETAIL WAREHOUSE AND PREMISES,2193575479061
