Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR THE BIRCHES PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744824,1,7134.8,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Addiction Rehabilitation & Treatment,15698,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR THE BIRCHES PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765570,1,7134.8,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Addiction Rehabilitation & Treatment,15698,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR THE BIRCHES PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815828,1,7134.8,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Addiction Rehabilitation & Treatment,15698,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE COTTAGE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22751873,1,-2301.36,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,03/06/2015,22765534,1,4202.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815838,1,4202.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794591,1,4202.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744821,1,4202.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22751805,1,2200,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815854,1,4400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744823,1,4400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765547,1,4400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794636,1,4400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CRYSTAL CARE SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22782961,1,2782.15,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CRYSTAL CARE SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,28/05/2015,22762930,1,2813.03,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CRYSTAL CARE SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22762935,1,3895,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CRYSTAL CARE SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22762937,1,3895,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CRYSTAL CARE SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22762933,1,3895,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CRYSTAL CARE SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,01/04/2015,22738994,1,3895,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CRYSTAL CARE SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22782967,1,3895,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CRYSTAL CARE SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22782964,1,3895,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DEARNEVALE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,07/04/2015,22752569,1,7790.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DEARNEVALE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,05/06/2015,22798599,1,6722.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DEARNEVALE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,05/06/2015,22798598,1,6722.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DEARNEVALE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,05/06/2015,22798597,1,6722.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DEARNEVALE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,08/06/2015,22799578,1,60025.71,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DEARNEVALE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,28/04/2015,22764744,1,7790.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DEARNEVALE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,01/06/2015,22794744,1,7790.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DOVE ADOLESCENT SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,01/04/2015,22744282,1,13907.1,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DOVE ADOLESCENT SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,01/04/2015,22744284,1,14100,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DOVE ADOLESCENT SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,11/05/2015,22765560,1,14370.67,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DOVE ADOLESCENT SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,11/05/2015,22765566,1,14570,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,21/04/2015,22760783,1,3638.57,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,22/06/2015,22807733,1,3638.57,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,21/04/2015,22760754,1,3638.57,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,22/06/2015,22807723,1,3638.57,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,21/04/2015,22760751,1,3638.57,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,19/05/2015,22782985,1,3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,19/05/2015,22782467,1,3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DURHAM COUNTY COUNCIL,Redacted,Not yet available,Not yet available,Not yet available,17/06/2015,22794595,2,13381.33,Nil,Special Needs Residential Placements (Private Contractors),Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,07/05/2015,22776320,2,-500.5,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,21/05/2015,22783683,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,13/05/2015,22778743,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,22/06/2015,22807146,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,07/05/2015,22776313,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,07/05/2015,22776305,1,2072,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,07/05/2015,22776311,1,2072,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,07/05/2015,22776320,1,2072,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,21/05/2015,22783684,1,2080,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,21/05/2015,22783690,1,2080,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,23/06/2015,22808344,1,2080,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,21/05/2015,22783691,1,2080,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
