account_id,account_holder             ,postcode,property_reference,property_description                     ,liable_from,current_rateable_value,Location
71192128,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711106,Offices and Premises                                        ,03/11/2015,2275,"OFFICE 6 CLARENDON ENTERPRISE CENTR SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192064,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711101,Offices and Premises                                        ,,63500,"2ND FLR CLARENDON ENTERPRISE CENTRE SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71182682,WILKO RETAIL LTD                ,OX4 3UZ ,11481000010,SHOP AND PREMISES                                           ,06/07/2002,201000,"UNIT 1 THE SQUARE COWLEY OXFORD OX4 3UZ
(51.731716, -1.216552)"
71192100,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711102,OFFICES AND PREMISES                                        ,03/11/2015,1375,"OFFICE 2 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192100,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711102,Offices and Premises                                        ,03/11/2015,1375,"OFFICE 2 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192109,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711103,OFFICES AND PREMISES                                        ,03/11/2015,1850,"OFFICE 3 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192109,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711103,Offices and Premises                                        ,03/11/2015,1850,"OFFICE 3 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192120,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711104,OFFICES AND PREMISES                                        ,,2475,"OFFICE 39 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192120,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711104,Offices and Premises                                        ,,2475,"OFFICE 39 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192127,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711105,OFFICES AND PREMISES                                        ,03/11/2015,2750,"OFFICE 5 CLARENDON ENTERPRISE CENTR SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192127,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711105,Offices and Premises                                        ,03/11/2015,2750,"OFFICE 5 CLARENDON ENTERPRISE CENTR SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192128,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711106,OFFICES AND PREMISES                                        ,03/11/2015,2275,"OFFICE 6 CLARENDON ENTERPRISE CENTR SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192129,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711107,OFFICES AND PREMISES                                        ,03/11/2015,2150,"OFFICE 7 CLARENDON ENTERPRISE CENTR SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192129,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711107,Offices and Premises                                        ,03/11/2015,2150,"OFFICE 7 CLARENDON ENTERPRISE CENTR SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192130,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711108,OFFICES AND PREMISES                                        ,03/11/2015,1075,"OFFICE 8 CLARENDON ENTERPRISE CENTR SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192130,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711108,Offices and Premises                                        ,03/11/2015,1075,"OFFICE 8 CLARENDON ENTERPRISE CENTR SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192131,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711109,OFFICES AND PREMISES                                        ,03/11/2015,1175,"OFFICE 9 CLARENDON ENTERPRISE CENTR SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192131,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711109,Offices and Premises                                        ,03/11/2015,1175,"OFFICE 9 CLARENDON ENTERPRISE CENTR SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192066,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711110,OFFICES AND PREMISES                                        ,03/11/2015,930,"OFFICE 10 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192066,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711110,Offices and Premises                                        ,03/11/2015,930,"OFFICE 10 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192086,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711111,OFFICES AND PREMISES                                        ,03/11/2015,1425,"OFFICE 11 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192086,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711111,Offices and Premises                                        ,03/11/2015,1425,"OFFICE 11 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192087,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711112,OFFICES AND PREMISES                                        ,03/11/2015,1300,"OFFICE 12 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192087,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711112,Offices and Premises                                        ,03/11/2015,1300,"OFFICE 12 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192088,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711113,OFFICES AND PREMISES                                        ,03/11/2015,1650,"OFFICE 13 CLARENSON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192088,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711113,Offices and Premises                                        ,03/11/2015,1650,"OFFICE 13 CLARENSON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192089,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711114,OFFICES AND PREMISES                                        ,03/11/2015,1750,"OFFICE 14 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192089,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711114,Offices and Premises                                        ,03/11/2015,1750,"OFFICE 14 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192090,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711115,OFFICES AND PREMISES                                        ,03/11/2015,1375,"OFFICE 15 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192090,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711115,Offices and Premises                                        ,03/11/2015,1375,"OFFICE 15 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192091,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711116,OFFICES AND PREMISES                                        ,03/11/2015,2275,"OFFICE 16 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192091,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711116,Offices and Premises                                        ,03/11/2015,2275,"OFFICE 16 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192093,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711117,OFFICES AND PREMISES                                        ,03/11/2015,2650,"OFFICE 17 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192093,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711117,Offices and Premises                                        ,03/11/2015,2650,"OFFICE 17 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192094,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711118,OFFICES AND PREMISES                                        ,03/11/2015,3350,"OFFICE 18 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192094,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711118,Offices and Premises                                        ,03/11/2015,3350,"OFFICE 18 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192095,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711119,OFFICES AND PREMISES                                        ,03/11/2015,3150,"OFFICE 19 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192095,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711119,Offices and Premises                                        ,03/11/2015,3150,"OFFICE 19 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192101,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711120,OFFICES AND PREMISES                                        ,03/11/2015,2050,"OFFICE 20 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192101,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711120,Offices and Premises                                        ,03/11/2015,2050,"OFFICE 20 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192102,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711123,OFFICES AND PREMISES                                        ,03/11/2015,2700,"OFFICE 23 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192102,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711123,Offices and Premises                                        ,03/11/2015,2700,"OFFICE 23 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192103,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711124,OFFICES AND PREMISES                                        ,03/11/2015,4450,"OFFICE 24 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192103,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711124,Offices and Premises                                        ,03/11/2015,4450,"OFFICE 24 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192104,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711125,OFFICES AND PREMISES                                        ,03/11/2015,2300,"OFFICE 25 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192104,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711125,Offices and Premises                                        ,03/11/2015,2300,"OFFICE 25 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192105,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711126,OFFICES AND PREMISES                                        ,03/11/2015,3400,"OFFICE 26 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192105,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711126,Offices and Premises                                        ,03/11/2015,3400,"OFFICE 26 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192106,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711127,OFFICES AND PREMISES                                        ,03/11/2015,3750,"OFFICE 27 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192106,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711127,Offices and Premises                                        ,03/11/2015,3750,"OFFICE 27 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192107,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711128,OFFICES AND PREMISES                                        ,03/11/2015,2900,"OFFICE 28 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192107,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711128,Offices and Premises                                        ,03/11/2015,2900,"OFFICE 28 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192108,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711129,OFFICES AND PREMISES                                        ,03/11/2015,4400,"OFFICE 29 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192108,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711129,Offices and Premises                                        ,03/11/2015,4400,"OFFICE 29 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192111,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711130,OFFICES AND PREMISES                                        ,03/11/2015,1450,"OFFICE 30 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192111,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711130,Offices and Premises                                        ,03/11/2015,1450,"OFFICE 30 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192112,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711131,OFFICES AND PREMISES                                        ,03/11/2015,2850,"OFFICE 31 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192112,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711131,Offices and Premises                                        ,03/11/2015,2850,"OFFICE 31 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192116,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711132,OFFICES AND PREMISES                                        ,03/11/2015,1950,"OFFICE 33 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192116,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711132,Offices and Premises                                        ,03/11/2015,1950,"OFFICE 33 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192115,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711133,OFFICES AND PREMISES                                        ,03/11/2015,1425,"OFFICE 32 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192115,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711133,Offices and Premises                                        ,03/11/2015,1425,"OFFICE 32 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192117,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711134,OFFICES AND PREMISES                                        ,03/11/2015,2325,"OFFICE 34 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192117,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711134,Offices and Premises                                        ,03/11/2015,2325,"OFFICE 34 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192118,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711136,OFFICES AND PREMISES                                        ,,1950,"OFFICE 36 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192118,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711136,Offices and Premises                                        ,,1950,"OFFICE 36 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192119,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711137,OFFICES AND PREMISES                                        ,,2550,"OFFICE 37 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192119,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711137,Offices and Premises                                        ,,2550,"OFFICE 37 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192121,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711139,OFFICES AND PREMISES                                        ,03/11/2015,1250,"OFFICE 4 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192121,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711139,Offices and Premises                                        ,03/11/2015,1250,"OFFICE 4 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192122,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711140,OFFICES AND PREMISES                                        ,,3000,"OFFICE 40 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192122,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711140,Offices and Premises                                        ,,3000,"OFFICE 40 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71182682,WILKO RETAIL LTD                ,OX4 3UZ ,11481000010,SHOP AND PREMISES                                           ,06/07/2002,201000,"UNIT 1 THE SQUARE COWLEY OXFORD OX4 3UZ
(51.731716, -1.216552)"
71192123,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711141,OFFICES AND PREMISES                                        ,,1175,"OFFICE 41 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192123,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711141,Offices and Premises                                        ,,1175,"OFFICE 41 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192124,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711142,OFFICES AND PREMISES                                        ,,1500,"OFFICE 42 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
71192124,CLARENDON ENTERPRISE CENTRE LTD ,OX4 6LB ,11459711142,Offices and Premises                                        ,,1500,"OFFICE 42 CLARENDON ENTERPRISE CENT SANDFORD GATE SANDY LANE WEST LITTLEMORE OX4 6LB
(51.723556, -1.215752)"
