Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Purpose of Spend,Supplier,Supplier Reference,Pay Date,Net Amount,Transaction Number,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Property Services,Supplies and Services,4401,Consultants Fees,SPEAKMAN CONTRACTORS LTD,A0066581, 16/04/2015,�627.00,EST0260958,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4705,Other Expenses,SPEAKMAN CONTRACTORS LTD,A0066581, 16/04/2015,�952.22,EST0260958,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4705,Other Expenses,SPEAKMAN CONTRACTORS LTD,A0066581, 16/04/2015,"�7,128.28",EST0260958,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 09/04/2015,�120.00,OPS0260521,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 09/04/2015,�120.00,OPS0260590,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 16/04/2015,"�2,200.00",OPS0260925,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4003,EFM : Other Equipment,STANLEY HOUSE VETERINARY GROUP,A0002423, 16/04/2015,�172.00,DAL0261044,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4405,Veterinary Fees,STANLEY HOUSE VETERINARY GROUP,A0002423, 16/04/2015,�25.00,OPS0260908,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4405,Veterinary Fees,STANLEY HOUSE VETERINARY GROUP,A0002423, 16/04/2015,�147.59,OPS0260909,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,STANWORTH ENGINEERS LTD,A0089992, 23/04/2015,�650.00,REG0261120,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,3806,Car Allows : Offs : Lease Exps,REDACTED,A0005374, 23/04/2015,�470.75,PER0261137,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2203,Electricity,SWALEC,A0068663, 16/04/2015,�146.73,EST0260968,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,T & F STEEL DESIGNS LTD,A0002627, 09/04/2015,�580.00,EST0260582,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,T & F STEEL DESIGNS LTD,A0002627, 09/04/2015,"�1,060.00",EST0260582,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,T & F STEEL DESIGNS LTD,A0002627, 23/04/2015,�120.00,HED0261173,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,T & F STEEL DESIGNS LTD,A0002627, 23/04/2015,�376.00,HED0261173,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4705,Other Expenses,T & F STEEL DESIGNS LTD,A0002627, 23/04/2015,�60.00,HED0261047,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4705,Other Expenses,T & F STEEL DESIGNS LTD,A0002627, 23/04/2015,�280.00,HED0261047,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 16/04/2015,�70.00,OPS0260934,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 16/04/2015,�70.00,OPS0260934,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 16/04/2015,�70.00,OPS0260934,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 16/04/2015,�70.00,OPS0260934,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,TCS (WASTE) LIMITED,A0072822, 16/04/2015,�280.00,OPS0260931,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4003,EFM : Other Equipment,TEXT STYLES UK LIMITED,A0002725, 09/04/2015,�25.98,HMR0260494,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4003,EFM : Other Equipment,THE BB9 DIRECTORY,A0061673, 16/04/2015,�432.00,ENV0260965,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Indirect Employee Expenses,1211,Training,THE CONSULTATION INSTITUTE,A0044438, 09/04/2015,�265.00,COR0260565,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,THE HELPING HAND CO LTD,A0002655, 30/04/2015,�125.30,OPS0261221,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,THE OLD BATHS TRADING CO,A0002697, 16/04/2015,�133.00,PCO0260906,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3201,Petrol,THE PETROL TANK COMPANY LTD,A0066465, 16/04/2015,�195.00,PCO0260930,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3201,Petrol,THE PETROL TANK COMPANY LTD,A0066465, 16/04/2015,�198.00,PCO0260930,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3202,Diesel Oil,THE PETROL TANK COMPANY LTD,A0066465, 16/04/2015,�80.00,PCO0260930,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4610,Meeting Expenses,THE RAINHALL CENTRE,A0066193, 23/04/2015,�45.00,DAL0261077,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4301,Printing & Stationery,THOMSON REUTERS,A0077400, 09/04/2015,�86.00,DAL0260710,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4301,Printing & Stationery,THOMSON REUTERS,A0077400, 09/04/2015,�86.00,DAL0260710,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,THORNE ACCESS AND SECURITY,A0070220, 16/04/2015,�60.00,COR0261025,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3202,Diesel Oil,TOWNSON BROS,A0005683, 30/04/2015,"�1,874.00",PCO0261238,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,TRAVIS PERKINS TRADING CO LTD,A0002709, 30/04/2015,�80.28,PCO0261232,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,303,Precept Parish & T Council,TRAWDEN FOREST PARISH COUNCIL,A0062286, 30/04/2015,"�9,201.00",AAS0261343,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,TRAWDEN FOREST PARISH COUNCIL,A0062286, 30/04/2015,"�1,486.00",AAS0261343,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6007,Parish Council Allocation,TRAWDEN FOREST PARISH COUNCIL,A0062286, 30/04/2015,�647.00,AAS0261343,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,TRISTAR PRINTERS LTD,A0002731, 16/04/2015,�150.00,HMR0260760,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4003,EFM : Other Equipment,TTM MEDIA LIMITED,A0090248, 09/04/2015,�625.00,ENV0260675,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�123.34,EST0260603,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�586.92,EST0260606,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,"�7,183.72",EST0260596,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�239.26,EST0260610,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�17.22,EST0260602,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,"�1,544.75",EST0260593,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�129.18,EST0260609,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�306.35,HED0260567,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�682.75,EST0260591,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,"�3,231.09",HED0260456,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�306.35,EST0260599,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�682.75,HED0260449,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,"�1,544.75",HED0260452,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�682.82,EST0260607,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�123.34,EST0260589,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�123.34,EST0260588,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�123.34,EST0260592,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�682.75,EST0260594,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,�107.99,EST0260600,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 09/04/2015,"�2,700.63",EST0260605,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 16/04/2015,�251.89,EST0260976,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 16/04/2015,�86.18,EST0260975,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 16/04/2015,�682.75,EST0260977,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 16/04/2015,"�7,183.72",EST0260966,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0059246, 16/04/2015,�125.01,OPS0260916,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0059246, 16/04/2015,�125.01,OPS0260916,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0059246, 16/04/2015,�131.55,OPS0260916,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0059246, 16/04/2015,�126.65,OPS0260916,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0059246, 16/04/2015,�128.29,OPS0260916,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 23/04/2015,�402.03,EST0261103,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 23/04/2015,�105.68,EST0261104,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 30/04/2015,�392.01,EST0261290,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 30/04/2015,�301.35,EST0261305,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4409,Tests & Inspection Fees,UNITED UTILITIES WATER PLC,A0072400, 16/04/2015,�174.70,ENV0260981,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4409,Tests & Inspection Fees,UNITED UTILITIES WATER PLC,A0072400, 30/04/2015,�75.10,ENV0261356,N,N/A,N,N/A
Pendle Borough Council,Property Services,Indirect Employee Expenses,1261,Staff Refreshments,VENDA VALET (MACHINES) LTD,A0009649, 09/04/2015,�154.22,EST0260615,N,N/A,N,N/A
Pendle Borough Council,Property Services,Indirect Employee Expenses,1261,Staff Refreshments,VENDA VALET (MACHINES) LTD,A0009649, 09/04/2015,�216.67,EST0260616,N,N/A,N,N/A
Pendle Borough Council,Property Services,Indirect Employee Expenses,1261,Staff Refreshments,VENDA VALET (MACHINES) LTD,A0009649, 30/04/2015,�216.67,EST0261308,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Capital Costs,CD14,Capital : Payments,VERSAPAK (INTERNATIONAL) LIMITED,A0075755, 30/04/2015,�11.00,DAL0261197,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Capital Costs,CD14,Capital : Payments,VERSAPAK (INTERNATIONAL) LIMITED,A0075755, 30/04/2015,"�1,857.50",DAL0261197,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4706,Subscriptions & Donations,VODAFONE LIMITED,A0076999, 16/04/2015,"�2,519.58",AAS0261008,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4706,Subscriptions & Donations,VODAFONE LIMITED,A0076999, 30/04/2015,�999.00,AAS0261324,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4611,Hospitality,WATER SMART (NW) LIMITED,A0042729, 30/04/2015,�39.00,DAL0261336,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,WATERWORTHS JOINERY & BUILDING SERVICES LTD,A0076152, 16/04/2015,�401.00,HMR0260723,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,WE LOVE PR,A0090098, 23/04/2015,�650.00,REG0261169,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 09/04/2015,�3.16,DAL0260680,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 09/04/2015,�3.51,DAL0260680,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 09/04/2015,�4.71,DAL0260680,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 09/04/2015,�45.05,DAL0260680,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 09/04/2015,�10.88,DAL0260680,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 09/04/2015,�1.42,DAL0260680,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 09/04/2015,�9.86,DAL0260680,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 09/04/2015,�56.32,DAL0260680,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 16/04/2015,�5.98,DAL0260866,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 16/04/2015,�0.35,DAL0260866,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 16/04/2015,�0.36,DAL0260866,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 16/04/2015,�73.86,DAL0260866,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 16/04/2015,�3.51,DAL0260866,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 16/04/2015,�6.36,DAL0260866,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 16/04/2015,�7.38,DAL0260866,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 16/04/2015,�13.40,DAL0260866,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�1.06,DAL0261085,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�7.76,DAL0261084,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�1.52,DAL0261085,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�2.39,DAL0261084,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�40.94,DAL0261085,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�54.86,DAL0261084,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�6.32,DAL0261084,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�6.32,DAL0261085,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�4.21,DAL0261085,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�0.70,DAL0261085,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�7.80,DAL0261084,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�3.19,DAL0261084,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�6.71,DAL0261085,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�4.26,DAL0261085,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 23/04/2015,�5.19,DAL0261084,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 30/04/2015,�3.55,DAL0261307,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 30/04/2015,�1.32,DAL0261307,N,N/A,N,N/A
