Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
,"Basement Of Unit 20A, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536816,,1250,Store And Premises,Empty Property - RV < 15000
,"Part Unit 16, Washer Lane Works, Washer Lane, Halifax              HX2 7DX",68296740,,1075,Warehouse And Premises,Rateable Value below threshold
Blackshaw Holdings Ltd,"Unit 25 Birkby House, Birkby Lane, Brighouse, HD6 4JJ",29056734,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1550,Offices and Premises,Rateable Value below threshold
William Hill Organization Ltd,"39 Westgate House, Market Street, Halifax, HX1 1PD",65736704,"William Hill Organisation Ltd, Greenside House, 50 Station Road, Wood Green, London, N22 7TP",41000,Betting Shop And Premises,Empty Relief - Post 01/04/2008
Westfield Properties Ltd,"Unit 11, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164731,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",1400,Offices and Premises,Rateable Value below threshold
Hawkhead Bray & Son Ltd,"Second Floor Unit 5C, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",68248752,"Unit 19a, Phoebe Lane Industrial Estate, Siddal, Halifax, HX3 9EX",510,Store And Premises,Rateable Value below threshold
,"37a Stainland Road, Greetland, Halifax, HX4 8AD",68772735,,1650,Hairdressing Salon and Premises,Rateable Value below threshold
,"The Cellar, Old Town Mill, Wadsworth, Hebden Bridge        HX7 8SW",76420720,,2500,Workshop And Premises,Empty Property - RV < 15000
,"16 Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5LH",76088016,,770,Shop and Premises,Flood Relief Application 2015/16
,"Maitland Street, Todmorden, OL14 7SS",78300700,,1100,Shop and Premises,Rateable Value below threshold
Calderdale Mbc Community Services,"Adj 59 Rustic, Piece Hall, Halifax, HX1 1RE",68252790,"C/O Michael Devereux, Piece Hall Admin Office, Piece Hall, Halifax, HX1 1RE",4100,Offices and Premises,Listed Building
The Imperial Crown Hotel Ltd,"Hughes Corporation, 31 Square Road, Halifax, HX1 1QG",68708722,"Corus Hotels Ltd, Rossway Park, Berkhamstead, HP4 3TZ",49000,Public House And Premises,Empty Relief - Post 01/04/2008
,"Woodlands View, Bacup Road, Todmorden, OL14 7HW",78024736,,1700,Lecture Hall,Rateable Value below threshold
Dean Clough Ltd,"Office Suite D5, Dean Clough Mills, Halifax, HX3 5AX",64788850,"Dean Clough Mills, Halifax, HX3 5AX",120000,Offices and Premises,Listed Building
Units To Let [Northern] Ltd,"Unit 23, Mill House Lane, Triangle, Sowerby Bridge       HX6 3LN",77352741,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",1750,Store And Premises,Listed Building
,"Stainland Community Centre, Westgate, Stainland, Halifax             HX4 9HN",69404700,,7400,Community Centre And Premises,Empty Relief - Post 01/04/2008
Atmosphere Bars & Clubs Ltd (In Administration),"17 Alexandra Street, Halifax, HX1 1BS",64056017,"Fao Adrian Peter Berry, C/O Deloitte Llp, 1 City Square, Leeds, LS1 2AL",4150,Shop and Premises,Listed Building
,"13 Hill Crest, Burnley Road, Sowerby Bridge, HX6 2TJ",77108712,,2500,Shop and Premises,Empty Property - RV < 15000
,"1/2 Town Hall Buildings, Elland, HX5 9AJ",56236002,,6700,Hairdressing Salon and Premises,Listed Building
Trustees Of Blakeboroughs Social And Sports Club (In Liq),"Albion Bowling Club, R/O 143 Halifax Road, Brighouse, HD6 2ED",29296714,"C/O Begbies Traynor, 36 Clare Road, Halifax, HX1 2HX",2025,Bowling Club And Premises,Rateable Value below threshold
,"Unit D, Old Fire Station Buildings, Elizabeth Street, Elland              HX5 0LD",56076711,,1675,Workshop And Premises,Empty Property - RV < 15000
Calderdale Mbc,"49 Arcade, Piece Hall, Halifax, HX1 1RE",68252706,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2500,Shop and Premises,Listed Building
Friarshill Ltd,"Unit 21/21A, Washer Lane Works, Washer Lane, Halifax              HX2 7DX",68296734,"C/O The Old Farm House, Ouzlewell Green, Lofthouse, Wakefield, WF3 3SB",1975,Warehouse And Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 203A Second Floor, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420729,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",930,Store And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 203D Second Floor, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420723,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",450,Store And Premises,Empty Property - RV < 15000
Kino & Co,"Unit 1.09/1.10, White Rose Mill, Holdsworth Road, Halifax              HX3 6SN",65344981,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",1225,Store & Premises,Empty Property - RV < 15000
Calderdale Mbc,"76 Rustic, Piece Hall, Halifax, HX1 1RE",68252789,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",6200,Shop and Premises,Listed Building
,"Hill Top Farm, Pepper Hill, Cock Hill Lane, Shelf                HX3 7TH",68244706,,1800,Land Used For Storage and Premises,Empty Property - RV < 15000
,"Room 2, 3 Clare Road, Halifax, HX1 2HX",64584748,,1100,Offices and Premises,Rateable Value below threshold
Calderdale Mbc,"Unit 59 The Bradley Room, Piece Hall, Halifax, HX1 1RE",68252774,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",5300,Shop and Premises,Listed Building
Homes & Communities Agency,"8 King Cross Street, Halifax, HX1 2SH",65520008,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",2750,Surgery And Premises,Listed Building
Mayfair Carpet Gallery Limited,"2 Crown Street, Halifax, HX1 1TT",64756002,"Heron House, 2ND Floor, 109 Wembley Road, Wembley, HA9 8DA",40250,Shop and Premises,Listed Building
Units To Let [Northern] Ltd,"Unit 29B First Floor, Asquith Bottom Works, Water Street, Sowerby Bridge       HX6 3BS",77690716,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",2275,Store And Premises,Rateable Value below threshold
Bizspace Ltd,"Unit 6E, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628764,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",2325,Store,Empty Property - RV < 15000
Coal Pension Properties Ltd,"19 Woolshops, Halifax, HX1 1RU",69536019,"C/O Capita Property &, Infrastructure Ltd, 65 Gresham Street, London, EC2V 7NQ",41000,Shop and Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc,"1 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252793,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2500,Shop and Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 5, River Street Business Park, River Street, Brighouse            HD6 1LU",29492733,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1200,Store &  Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 8, River Street Business Park, River Street, Brighouse            HD6 1LU",29492735,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1550,Store &  Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 6, River Street Business Park, River Street, Brighouse            HD6 1LU",29492737,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2500,Store &  Premises,Empty Property - RV < 15000
Slater & Gordon (Uk) Llp,"1ST Floor Crossley Mill, Dean Clough Industrial Park, Halifax, HX3 5AX",64784707,"Landore Court, 51 Charles Street, Cardiff, CF10 2GD",34250,Offices and Premises,Listed Building
Scout Road Academy,"Scout Road J & I School, Mytholmroyd, Hebden Bridge, HX7 5JR",76468703,,23000,School and Premises,Flood Relief Application 2015/16
,"Ground Floor Store, Haley Hill Mills, Haley Hill, Halifax              HX3 6ED",65224731,,1500,Store And Premises,Empty Property - RV < 15000
,"39 Southgate, Halifax, HX1 1DL",68652039,,8600,Shop and Premises,Awaiting occupation
Due West Limited,"Old Sunday School, Carlton Street, Halifax, HX1 2AD",64488710,"O & C Management Limited, 9 Harrison Road, Halifax, HX1 2AF",9300,Dance School And Premises,Listed Building
Calderdale Mbc Markets Manager,"Market Stall 108-109, Market Hall, Borough Market, Halifax              HX1 1DZ",64288818,"19 Albion Street, Halifax, HX1 1DU",4000,Market Stall And Premises,Listed Building
Bizspace Ltd,"Unit 10F, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628841,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",970,Office,Empty Property - RV < 15000
,"Baxter Lane Works, Northowram, Halifax, HX3 7EF",64180700,,2350,Workshop And Premises,Rateable Value below threshold
J & G Ainley (Tow Bars) Ltd,"Telecommunications Mast 3G, Site HX0001 Eastfield Mills, Belmont Street, Halifax              HX3 6AT",64236717,"Eastfield Mills, Belmont Street, Horley Green, Halifax, HX3 6AT",5100,Communication Station and Premises,Unoccupied Land
,"Unit 8 Sdh Industrial Estate, West Street, Sowerby Bridge, HX6 3BS",77648745,,2250,Store And Premises,Empty Property - RV < 15000
,"Ground Floor, 14 Bridge Gate, Hebden Bridge, HX7 8EX",76060713,,10250,Shop and Premises,Flood Relief Application 2015/16
Royal London Mutual Insurance Society Ltd,"The Pump Room, 35 New Road, Halifax, HX1 2LH",68028707,"C/O Capita Fao C Grose, 65 Gresham Street, London, EC2V 7NQ",8100,Public House and Premises,Empty Relief - Post 01/04/2008
,"King Cross Road, Halifax, HX1 3JL",65516150,,17250,Car Sales Site and Premises,Bankrupt / Liquidation / Winding Up Order
Bizspace Ltd,"Unit 10D, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628848,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",770,Office,Empty Property - RV < 15000
Warmco Space Heating Ltd,"4TH Floor South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212765,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2700,Warehouse And Premises,Listed Building
Pennine Housing 2000 Ltd,"95 Turner Avenue South, Illingworth, Halifax, HX2 8EF",69116095,"Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",2325,Community Centre And Premises,Empty Property - RV < 15000
Blackhall Engineering Ltd,"Gf U1-2, Ff U1-3, 2 Fl U1, Heaton Industrial Park, Bradford Road, Brighouse            HD6 4DJ",29080800,"362 Bradford Road, Brighouse, HD6 4DJ",18750,Workshop And Premises,Empty Relief - Post 01/04/2008
Wattlid Ltd,"Unit 12B & 12C, Moderna Business Park, Burnley Road, Mytholmroyd          HX7 5QQ",76252823,"The Continuum, Moderna Business Park, Mytholmroyd, HX7 5QQ",16000,Warehouse And Premises,Empty Relief - Post 01/04/2008
Kino & Co,"Unit Hm 21, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SW",65344992,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",2050,Store And Premises,Rateable Value below threshold
,"22 Market Street, Hebden Bridge, HX7 6AA",76360022,,6700,Shop and Premises,Flood Relief Application 2015/16
Sunbridge Road Investments Ltd,"The Cobbett Centre, Village Street, Norwood Green, Halifax              HX3 8QG",69208704,"217 King Cross Road, Halifax, HX1 3JL",16000,Offices and Premises,Empty Relief - Post 01/04/2008
,"Unit E, Nanholme Mill, Shaw Wood Road, Todmorden           OL14 6DA",78416704,,1625,Workshop And Premises,Flood Relief Application 2015/16
Valley Hall Developments Ltd,"Suite 6, The Wellbeing Centre, 2 Briggate, Elland               HX5 9DP",56020721,,830,Offices And Premises,Empty Property - RV < 15000
Calderdale Mbc Markets Manager,"Market Stall 91-92, Market Hall, Borough Market, Halifax             HX1 1DZ",64288751,"19 Albion Street, Halifax, HX1 1DU",6700,Market Stall And Premises,Listed Building
Calderdale Mbc Markets Manager,"Balcony Store 8, Borough Market, Halifax, HX1 1DZ",64288780,"19 Albion Street, Halifax, HX1 1DU",230,Store And Premises,Listed Building
Warmco Space Heating Ltd,"Units 2-3, Victoria Works Business Park, Calder Street, Brighouse            HD6 1LZ",29124713,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",15750,Factory And Premises,Empty Relief - Post 01/04/2008
Brogan Business Parks Ltd,"Unit R3, Tenterfields Business Park, Burnley Road, Luddendenfoot        HX2 6EJ",64448823,"C/O Cdp Ltd, Huddersfield Road, Elland, HX5 9BW",6200,Offices and Premises,Empty Relief - Post 01/04/2008
Blackshaw Holdings Ltd,"Unit 2/4a, Bull Fold Garage, Owler Ings Road, Brighouse           HD6 1EJ",29452705,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",12250,Showroom And Premises,Empty Relief - Post 01/04/2008
Oakapple Homes [Crossley House] Ltd,"31 Northgate, Halifax, HX1 1UR",68096712,"Oakapple House, 1 John Charles Way, Leeds, LS12 6QA",12250,Shop and Premises,Listed Building
Warmco Space Heating Ltd,"Unofficial Address, Unit 4A Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124726,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2175,Store And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unofficial Address, Unit 101 Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124730,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",3350,Offices And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"""Unauthorised Address"", Unit 10 River Street B Pk, River Street, Brighouse            HD6 1NL",29492744,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1025,Store And Premises,Empty Property - RV < 15000
,"Unit 5 Shay Lane Works, Shay Lane, Halifax, HX3 6SF",68536855,,12250,Workshop And Premises,Qualifying industrial hereditament
Towngate Plc,"Suites 4 & 6 2ND Floor, Park View House, Woodvale Road, Brighouse            HD6 4AB",29656756,"C/O Sanderson Weatherall Llp, 25 Wellington Street, Leeds, LS1 4WG",5400,Offices And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Economy & Environment,"27 Southgate, Halifax, HX1 1DL",68652027,"Cafm Team, 1st Floor, Northgate House, Halifax, HX1 1UN",13750,Hairdressing Salon and Premises,Awaiting occupation
Kinect Build Ltd (In Liquidation),"Age Concern, Harley Street, Todmorden, OL14 5JE",78208708,"Simmonds & Company, Crown House, 217 Higher Hillgate, Stockport, Cheshire, SK1 3RB",6600,Day Centre and Premises,Bankrupt / Liquidation / Winding Up Order
Sowerby Bridge Fire And Water Ltd,"Sowerby Bridge Baths, Hollins Mill Lane, Sowerby Bridge, HX6 2QG",77276715,"No 2 Warehouse, The Wharf, Sowerby Bridge, HX6 2AG",2000,Swimming Pool And Premises,Empty Property - RV < 15000
Brogan Business Parks Ltd,"Unit W5, Tenterfields Business Park, Burnley Road, Luddendenfoot        HX2 6EJ",64448832,"C/O Cdp Ltd, Huddersfield Road, Elland, HX5 9BW",8000,Warehouse And Premises,Flood Relief Application 2015/16
St James Securities Ltd,"Pt B/Ment The Weaving Shed, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526727,"12th Floor, The Bascilica, 2 King Charles Street, Leeds, LS1 6LS",2350,Warehouse And Premises,Listed Building
Warmco Space Heating Ltd,"Unofficial Address, Unit 203 Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124736,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",700,Offices And Premises,Empty Property - RV < 15000
Edwards Excavations Ltd,"Unit 6 Springwood Bu'ss Park, Brookwoods Industrial Estate, Burrwood Way, Holywell Green       HX4 9BH",64456711,"Unit 6, Woodman Works, South Lane, Elland, HX5 0PA",23750,Warehouse And Premises,Qualifying industrial hereditament
Moderna Business Park Ltd,"Unit 10, Moderna Business Park, Mytholmroyd, Hebden Bridge       HX7 5QQ",76088727,"17 Moderna Business Park, Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5QQ",22250,Warehouse And Premises,Qualifying industrial hereditament
V C E P Limited,"Globe Works, Victoria Road, Sowerby Bridge, HX6 3AF",77624706,"C/O Mr Clive Lloyd, Design & Display Ltd, Lowfield Way, Lowfield Business Park, Elland, HX5 9DA",71000,Factory and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 3, Kirklees Steelworks, Grove Street, Brighouse            HD6 1PL",29284742,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",4750,Warehouse And Premises,Qualifying industrial hereditament
Calderdale Mbc Markets Manager,"Balcony Store 23, Borough Market, Halifax, HX1 1DZ",64288794,"19 Albion Street, Halifax, HX1 1DU",215,Store And Premises,Awaiting occupation
,"179 King Cross Road, Halifax, HX1 3LN",65516179,,1950,Hairdressing Salon and Premises,Rateable Value below threshold
Kino & Co,"Unit HM10 Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",65344798,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",1650,Workshop And Premises,Qualifying industrial hereditament
,"2a New Road, Mytholmroyd, Hebden Bridge, HX7 5DZ",76408706,,3850,Offices and Premises,Awaiting occupation
,"13 New Road, Mytholmroyd, Hebden Bridge, HX7 5DZ",76408013,,2450,Hairdressing Salon and Premises,Empty Property - RV < 15000
,"Beard Enterprises, Old Town Mill, Wadsworth, Hebden Bridge        HX7 8SW",76420730,,8000,Workshop And Premises,Qualifying industrial hereditament
Thornber Chicks Ltd,"Unit 4C, Topland Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU",76160804,"Dean Hey Farm, Cragg Road, Mytholmroyd, Hebden Bridge, HX7 5RU",3650,Offices And Premises,Awaiting occupation
Younger Homes ( Northern ) Ltd,"Unit 6, Heywoods Industrial Park, Birds Royd Lane, Brighouse            HD6 1NA",29052751,"Po Box 25, Brighouse, HD6 3UE",11750,Warehouse And Premises,Qualifying industrial hereditament
Rouse Homes Limited,"Coley Nurseries, Denholmegate Road, Hipperholme, Halifax             HX3 8HX",64812708,"8 Carr Crofts Drive, Armley, Leeds, LS12 3AL",80000,Garden Centre And Premises,Awaiting occupation
White Rose Non-Wovens Ltd,"West Parade, Halifax, HX1 2TA",69360701,"C/O 6 Shibden Hall Croft, Shibden, Halifax, HX3 9XF",12000,Warehouse And Premises,Qualifying industrial hereditament
G & W Developments Ltd,"Civic Hall, Rochdale Road, Greetland, Halifax              HX4 8AH",68392758,"Hamnett House, Highroad Well, Halifax, HX2 0AX",18500,Hall And Premises,Listed Building
