Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Puprose of Spend,Supplier,Supplier Reference,Pay Date,Net Amount,Transaction Number,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4704,Publicity & advertisement,ROYAL MAIL GROUP LIMITED,A0002281, 19/03/2015,�5.70,DAL0259998,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4705,Other Expenses,ROYAL MAIL GROUP LIMITED,A0002281, 19/03/2015,�6.22,DAL0259998,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4501,Postages,ROYAL MAIL GROUP LIMITED,A0002281, 26/03/2015,-�101.59,PCO0260343,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4501,Postages,ROYAL MAIL GROUP LIMITED,A0002281, 26/03/2015,�246.31,PCO0260343,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4501,Postages,ROYAL MAIL GROUP LIMITED,A0002281, 26/03/2015,�103.51,ENV0260317,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PD03,Paid in the Year,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 05/03/2015,�160.00,OPS0259496,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PD03,Paid in the Year,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 05/03/2015,�200.00,OPS0259496,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,SABDEN PARISH COUNCIL,A0057599, 26/03/2015,�136.30,HED0260347,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,SABDEN PARISH COUNCIL,A0057599, 26/03/2015,�442.50,HED0260325,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4706,Subscriptions & Donations,SALTERFORTH COMMUNITY ACTION GROUP CIC,A0090233, 19/03/2015,"�1,250.00",AAS0260097,Y,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,SAMBA SPORTS - B G SPORTS INT LTD,A0048031, 26/03/2015,�18.00,PCO0260192,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,SAMBA SPORTS - B G SPORTS INT LTD,A0048031, 26/03/2015,�45.00,PCO0260192,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,SAMBA SPORTS - B G SPORTS INT LTD,A0048031, 26/03/2015,�96.00,PCO0260192,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,SAMBA SPORTS - B G SPORTS INT LTD,A0048031, 26/03/2015,�299.25,PCO0260192,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,SAWLEY FINE ARTS LTD,A0066186, 12/03/2015,�147.02,REG0259768,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,SCOTT DAWSON ADVERTISING LTD,A0056526, 19/03/2015,�105.80,REG0260046,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,SCOTT DAWSON ADVERTISING LTD,A0056526, 19/03/2015,�265.00,REG0260051,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,SMILE MEDIATION LIMITED,A0056524, 19/03/2015,"�1,325.00",COR0260114,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,,9E+021,OTHER PUBLIC,SMILE MEDIATION LIMITED,A0056524, 19/03/2015,"�12,000.00",COR0260112,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,SPAIN BUILDING & MAINTENANCE,A0015325, 19/03/2015,"�3,676.00",HMR0260076,N,N/A,N,612.67
Pendle Borough Council,Property Services,Capital Costs,CD20,Public Realm,SPEAKMAN CONTRACTORS LTD,A0066581, 12/03/2015,"�4,826.25",EST0259659,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,SPEAKMAN CONTRACTORS LTD,A0066581, 12/03/2015,�102.43,HMR0259634,N,N/A,N,17.07
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 19/03/2015,�171.60,EST0260043,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 19/03/2015,�183.51,EST0260043,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 19/03/2015,�131.32,EST0260043,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 19/03/2015,�737.94,EST0260043,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4705,Other Expenses,SPEAKMAN CONTRACTORS LTD,A0066581, 19/03/2015,"�1,519.41",EST0260043,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,SPEAKMAN CONTRACTORS LTD,A0066581, 19/03/2015,"�2,104.18",EST0260043,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,SPEAKMAN CONTRACTORS LTD,A0066581, 19/03/2015,�122.92,HMR0260014,N,N/A,N,20.49
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,SPEAKMAN CONTRACTORS LTD,A0066581, 26/03/2015,"�1,001.84",EST0260230,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,SPEAKMAN CONTRACTORS LTD,A0066581, 26/03/2015,-�122.92,HMR4004598,N,N/A,N,-20.49
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4704,Publicity & advertisement,SPECTEL PRODUCTIONS LIMITED,A0055856, 12/03/2015,�250.00,REG0259770,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 12/03/2015,"�2,000.00",OPS0259645,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 12/03/2015,�550.00,OPS0259644,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 26/03/2015,�360.00,OPS0260209,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4405,Veterinary Fees,STANLEY HOUSE VETERINARY GROUP,A0002423, 12/03/2015,�51.71,OPS0259664,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,STANWORTH ENGINEERS LTD,A0089992, 05/03/2015,�650.00,REG0259462,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4739,Grants/Contributions,STANWORTH ENGINEERS LTD,A0089992, 26/03/2015,�650.00,HMR0260169,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4003,EFM : Other Equipment,STEM INJECTION SYSTEMS EUROPE LTD,A0084581, 12/03/2015,�560.26,REG0259569,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,STRI LIMITED,A0002595, 12/03/2015,�180.00,PCO0259598,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2203,Electricity,SWALEC,A0068663, 12/03/2015,�138.38,EST0259636,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2001,Bldgs : R & M : Day To Day,T & F STEEL DESIGNS LTD,A0002627, 05/03/2015,�50.00,HED0259551,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2001,Bldgs : R & M : Day To Day,T & F STEEL DESIGNS LTD,A0002627, 05/03/2015,�120.00,HED0259551,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2001,Bldgs : R & M : Day To Day,T & F STEEL DESIGNS LTD,A0002627, 05/03/2015,�30.00,HED0259552,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2001,Bldgs : R & M : Day To Day,T & F STEEL DESIGNS LTD,A0002627, 05/03/2015,�90.00,HED0259552,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,T & F STEEL DESIGNS LTD,A0002627, 05/03/2015,�220.00,HED0259512,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,T & F STEEL DESIGNS LTD,A0002627, 05/03/2015,�340.00,HED0259512,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,T & F STEEL DESIGNS LTD,A0002627, 12/03/2015,�40.00,HED0259785,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,T & F STEEL DESIGNS LTD,A0002627, 12/03/2015,�170.00,HED0259785,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,T & F STEEL DESIGNS LTD,A0002627, 12/03/2015,�400.00,HED0259784,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,T & F STEEL DESIGNS LTD,A0002627, 12/03/2015,"�1,252.00",HED0259784,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,T & F STEEL DESIGNS LTD,A0002627, 12/03/2015,�910.00,HED0259781,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,T & F STEEL DESIGNS LTD,A0002627, 12/03/2015,"�1,880.00",HED0259781,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,T & F STEEL DESIGNS LTD,A0002627, 19/03/2015,�246.00,PCO0260006,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,TAYLORMADE CASTINGS LTD,A0059071, 05/03/2015,�780.00,PCO0259238,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TAYLORMADE CASTINGS LTD,A0059071, 05/03/2015,�695.00,PCO0259240,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TAYLORMADE CASTINGS LTD,A0059071, 05/03/2015,�695.00,PCO0259239,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TAYLORMADE CASTINGS LTD,A0059071, 26/03/2015,�875.00,PCO0260292,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 12/03/2015,�70.00,OPS0259632,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 12/03/2015,�70.00,OPS0259632,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 12/03/2015,�70.00,OPS0259632,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,TCS (WASTE) LIMITED,A0072822, 12/03/2015,�280.00,OPS0259633,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4003,EFM : Other Equipment,TEXT STYLES UK LIMITED,A0002725, 05/03/2015,�51.96,HMR0259457,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,THE BELL BRUSH COMPANY,A0065113, 26/03/2015,�50.65,OPS0260342,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,THE FRIENDS OF ST JOHNS CHURCHYARD,A0066463, 19/03/2015,�150.00,HED0259928,Y,1113731,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,THE HELPING HAND CO LTD,A0002655, 12/03/2015,�152.80,OPS0259760,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,4415,Planning Appeals,THE PLANNING AND DEVELOPMENT NETWORK,A0015151, 12/03/2015,�812.50,PBC0259712,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,THE ROCKING HORSE CLUB - PENDLE LTD,A0025948, 19/03/2015,�50.00,HED0260022,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,THE WORLDS FAIR LTD,A0002651, 19/03/2015,�97.50,EST0260049,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,THE WORLDS FAIR LTD,A0002651, 19/03/2015,�97.50,EST0260049,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,TIGER SUPPLIES LIMITED,A0069452, 05/03/2015,�154.80,OPS0259459,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,TIGER SUPPLIES LIMITED,A0069452, 12/03/2015,�56.24,OPS0259635,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4601,Seminars etc All Costs,REDACTED,A0049589, 26/03/2015,�116.00,COR0260304,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,CD14,Capital : Payments,TOTAL POOL CHEMICALS LTD,A0075356, 12/03/2015,"�3,495.00",AAS0259720,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3202,Diesel Oil,TOWNSON BROS,A0005683, 19/03/2015,"�1,410.47",OPS0260095,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TRAVIS PERKINS TRADING CO LTD,A0002709, 12/03/2015,�11.08,PCO0259611,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TRAVIS PERKINS TRADING CO LTD,A0002709, 12/03/2015,�80.28,PCO0259611,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TRAVIS PERKINS TRADING CO LTD,A0002709, 12/03/2015,�39.87,HED0259775,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2005,Bldgs : Vandalism Repairs,TRAVIS PERKINS TRADING CO LTD,A0002709, 26/03/2015,�26.76,PCO0260189,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TRAVIS PERKINS TRADING CO LTD,A0002709, 26/03/2015,�40.65,PCO0260197,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TRAVIS PERKINS TRADING CO LTD,A0002709, 26/03/2015,�123.60,PCO0260197,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,TRISTAR PRINTERS LTD,A0002731, 05/03/2015,�55.00,COR0259478,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Capital Costs,CD14,Capital : Payments,TWOFOLD LIMITED,A0047099, 12/03/2015,�200.00,DAL0259715,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Capital Costs,CD14,Capital : Payments,TWOFOLD LIMITED,A0047099, 12/03/2015,�995.00,DAL0259715,N,N/A,N,N/A
Pendle Borough Council,Human Resources,,9399,Payroll deductions,UNISON,A0002749, 12/03/2015,-�609.00,PER0259693,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 05/03/2015,�24.77,EST0259495,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 26/03/2015,�208.43,EST0260238,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 26/03/2015,�323.35,EST0260239,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 26/03/2015,�51.25,EST0260237,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 26/03/2015,�730.11,OPS0260212,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986, 26/03/2015,"�2,341.28",OPS0260211,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,UNIVERSAL CONTAINERS LTD,A0089970, 05/03/2015,�140.00,PCO0259260,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4705,Other Expenses,URBAN VISION PARTNERSHIP LTD,A0054771, 26/03/2015,�200.00,ENV0260310,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,VALLEY GARDENS WORKING GROUP,A0080038, 26/03/2015,�500.00,HED0260360,N,N/A,N,N/A
Pendle Borough Council,Property Services,Indirect Employee Expenses,1261,Staff Refreshments,VENDA VALET (MACHINES) LTD,A0009649, 05/03/2015,�216.67,EST0259479,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4003,EFM : Other Equipment,VIP SYSTEMS LIMITED,A0050529, 12/03/2015,�58.62,HED0259765,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4003,EFM : Other Equipment,VIP SYSTEMS LIMITED,A0050529, 12/03/2015,�134.80,HED0259765,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4003,EFM : Other Equipment,VIP SYSTEMS LIMITED,A0050529, 12/03/2015,�454.68,HED0259765,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,WARGAME SUPPLIES LIMITED,A0086014, 19/03/2015,�240.00,REG0260032,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4739,Grants/Contributions,WE LOVE PR,A0090098, 26/03/2015,�650.00,HMR0260173,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 05/03/2015,�7.74,DAL0259485,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 05/03/2015,�47.09,DAL0259485,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 05/03/2015,�2.36,DAL0259485,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 05/03/2015,�121.37,DAL0259485,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 05/03/2015,�10.95,DAL0259485,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 05/03/2015,�2.47,DAL0259485,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4704,Publicity & advertisement,WHISTL NORTH LIMITED,A0064458, 05/03/2015,�1.40,DAL0259485,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 12/03/2015,�0.36,DAL0259690,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 12/03/2015,�9.85,DAL0259690,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 12/03/2015,�27.71,DAL0259690,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 12/03/2015,�0.71,DAL0259690,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 12/03/2015,�1.28,DAL0259690,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 12/03/2015,�86.98,DAL0259690,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 12/03/2015,�10.90,DAL0259690,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 12/03/2015,�2.12,DAL0259690,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4704,Publicity & advertisement,WHISTL NORTH LIMITED,A0064458, 12/03/2015,�2.46,DAL0259690,N,N/A,N,N/A
