Organisation Name,Effective Date,Service,Supplier Name,Paid Date,Net Amount (£),Purpose,Transaction Number
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,CARE 4 U,18/05/2016,9858.72,HOME CARE,V001009859
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,CAREWATCH CARE SERVICES LTD,18/05/2016,5663.39,HOME CARE,V001009860
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,COMMUNITY CARE LINE SERVICES,18/05/2016,4740,HOME CARE,V001009861
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,COMFORT CALL LTD,18/05/2016,12819.26,HOME CARE,V001009862
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,COTTAGE HOMECARE SERVICES,18/05/2016,2778.45,HOME CARE,V001009863
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,CROSSROADS CARE IN GREATER MANCHESTER,18/05/2016,3025.77,HOME CARE,V001009864
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,18/05/2016,4783.8,HOME CARE,V001009865
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,GRACE LIVE IN CARERS,18/05/2016,1701.55,HOME CARE,V001009866
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,HOMECARE SUPPORT,18/05/2016,3125.12,HOME CARE,V001009867
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,HG CARE SERVICES LIMITED,18/05/2016,3611.24,HOME CARE,V001009868
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,HOMECARE4U LTD,18/05/2016,5822.66,HOME CARE,V001009869
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,THE MEARS GROUP,18/05/2016,1187.31,HOME CARE,V001009870
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,PREMIER CARE,18/05/2016,11728.76,HOME CARE,V001009871
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,RESPITE NORTH WEST LIMITED,18/05/2016,546.98,HOME CARE,V001009872
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,SEVACARE,18/05/2016,14235.91,HOME CARE,V001009873
Rochdale Borough Council,18/05/2016,PHYSICAL DIS & OLDER PEOPLE,SUNSHINE CARE CO-OP,18/05/2016,2429.01,HOME CARE,V001009874
Rochdale Borough Council,27/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,IMPERIAL POLYTHENE PRODUCTS LTD,27/05/2016,1009.46,MAINTENANCE,V001009876
Rochdale Borough Council,18/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,RIVERSIDE TRUCK RENTAL,18/05/2016,4095,TRANSACTIONS-EXPENDITURE,V001009877
Rochdale Borough Council,26/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,BALMERS GM LTD,26/05/2016,6178.05,MAINTENANCE,V001009884
Rochdale Borough Council,19/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,INFRASTRUCTURE ASSET MANAGEMENT LTD,19/05/2016,2799.6,SOFTWARE,V001009892
Rochdale Borough Council,18/05/2016,FINANCE SERVICES,ROCHDALE BOROUGHWIDE HOUSING,18/05/2016,2027.79,RENT REBATE-CNCL TEN CERTIFICA,V001009894
Rochdale Borough Council,27/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,MAYRISE LTD,27/05/2016,3489.38,SOFTWARE,V001009896
Rochdale Borough Council,27/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,MAYRISE LTD,27/05/2016,12300,SOFTWARE,V001009896
Rochdale Borough Council,19/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,SYMOLOGY LTD,19/05/2016,4808,SOFTWARE,V001009897
Rochdale Borough Council,24/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,EBONIUM LIMITED TA BISLEY DIRECT,24/05/2016,753.92,PURCHASE OF FURNITURE AND EQUIPMENT,V001009898
Rochdale Borough Council,18/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED AT SOURCE,18/05/2016,750,GRANTS AND SUBSCRIPTIONS - GENERAL,V001009903
Rochdale Borough Council,18/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,MICHAEL SALT SOLICITORS,18/05/2016,1077.75,GRANTS AND SUBSCRIPTIONS - GENERAL,V001009904
Rochdale Borough Council,18/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,M T C SERVICES LIMITED,18/05/2016,2950,TRANSACTIONS-EXPENDITURE,V001009907
Rochdale Borough Council,25/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,GAMMA BUSINESS COMMUNICATIONS,25/05/2016,2247.54,TELEPHONE EXPENDITURE,V001009909
Rochdale Borough Council,10/05/2016,NEIGHBOURHOODS AND ENVIRONMENT,AGILISYS LIMITED,10/05/2016,-15967,AGILISYS CONTRACT,V001009915
Rochdale Borough Council,19/05/2016,FINANCE SERVICES,NORTHGATE INFORMATION SOLUTIONS UK LTD,19/05/2016,1589,EXTERNAL CONTRACTED PRINTING,V001009916
Rochdale Borough Council,18/05/2016,FINANCE SERVICES,REDACTED - PERSONAL DATA,18/05/2016,683.52,RENT ALLOWS-PRIVATE TENANTS ST,V001009929
Rochdale Borough Council,18/05/2016,FINANCE SERVICES,REDACTED - PERSONAL DATA,18/05/2016,614.84,RENT ALLOWS-PRIVATE TENANTS ST,V001009932
Rochdale Borough Council,18/05/2016,FINANCE SERVICES,REDACTED - PERSONAL DATA,18/05/2016,578.59,RENT ALLOWS-PRIVATE TENANTS ST,V001009935
Rochdale Borough Council,18/05/2016,FINANCE SERVICES,REDACTED - PERSONAL DATA,18/05/2016,1459.6,RENT ALLOWS-PRIVATE TENANTS ST,V001009948
Rochdale Borough Council,18/05/2016,FINANCE SERVICES,REDACTED - PERSONAL DATA,18/05/2016,755.19,RENT ALLOWS-PRIVATE TENANTS ST,V001009949
Rochdale Borough Council,18/05/2016,FINANCE SERVICES,REDACTED - PERSONAL DATA,18/05/2016,1467.15,RENT ALLOWS-PRIVATE TENANTS ST,V001009963
Rochdale Borough Council,18/05/2016,FINANCE SERVICES,REDACTED - PERSONAL DATA,18/05/2016,534.4,RENT ALLOWS-PRIVATE TENANTS ST,V001009966
Rochdale Borough Council,18/05/2016,FINANCE SERVICES,REDACTED - PERSONAL DATA,18/05/2016,729.54,RENT ALLOWS-PRIVATE TENANTS ST,V001009968
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1206.38,FOSTER PARENTS BASIC ALLOWANCE,V001009969
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,761.02,FOSTER PARENTS BASIC ALLOWANCE,V001009970
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,688,FOSTER PARENTS BASIC ALLOWANCE,V001009971
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1120,FOSTER PARENTS BASIC ALLOWANCE,V001009971
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001009972
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,699.76,FOSTER PARENTS BASIC ALLOWANCE,V001009973
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1196,FOSTER PARENTS BASIC ALLOWANCE,V001009973
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,883.86,FOSTER PARENTS BASIC ALLOWANCE,V001009974
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1156,FOSTER PARENTS BASIC ALLOWANCE,V001009975
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1596,FOSTER PARENTS BASIC ALLOWANCE,V001009976
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1648,FOSTER PARENTS BASIC ALLOWANCE,V001009977
Rochdale Borough Council,16/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,16/05/2016,-535.24,FOSTER PARENTS BASIC ALLOWANCE,V001009979
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,827.64,PROFESSIONAL FEES,V001009979
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V001009980
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001009981
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,625.3,FOSTER PARENTS BASIC ALLOWANCE,V001009981
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1196,FOSTER PARENTS BASIC ALLOWANCE,V001009982
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1898,FOSTER PARENTS BASIC ALLOWANCE,V001009983
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001009984
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,613.32,FOSTER PARENTS BASIC ALLOWANCE,V001009986
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V001009987
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1156,FOSTER PARENTS BASIC ALLOWANCE,V001009988
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,2822.14,FOSTER PARENTS BASIC ALLOWANCE,V001009989
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1116,FOSTER PARENTS BASIC ALLOWANCE,V001009990
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,812,FOSTER PARENTS BASIC ALLOWANCE,V001009996
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001009998
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,520,FOSTER PARENTS BASIC ALLOWANCE,V001010003
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,859.5,FOSTER PARENTS BASIC ALLOWANCE,V001010006
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,2220,FOSTER PARENTS BASIC ALLOWANCE,V001010006
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1648,FOSTER PARENTS BASIC ALLOWANCE,V001010009
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,530,FOSTER PARENTS BASIC ALLOWANCE,V001010010
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001010010
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,680.96,SUBSIDISED ADOPTERS PMTS,V001010012
Rochdale Borough Council,20/05/2016,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/05/2016,1041.92,PRIVATE CONTRACTORS,V001010013
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1622,FOSTER PARENTS BASIC ALLOWANCE,V001010014
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1662,FOSTER PARENTS BASIC ALLOWANCE,V001010015
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,2686,FOSTER PARENTS BASIC ALLOWANCE,V001010019
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,558,FOSTER PARENTS BASIC ALLOWANCE,V001010020
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1645.38,FOSTER PARENTS BASIC ALLOWANCE,V001010022
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,932.18,SUBSIDISED ADOPTERS PMTS,V001010024
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,547.34,FOSTER PARENTS BASIC ALLOWANCE,V001010026
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1676,FOSTER PARENTS BASIC ALLOWANCE,V001010027
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,598,FOSTER PARENTS BASIC ALLOWANCE,V001010030
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,699.76,FOSTER PARENTS BASIC ALLOWANCE,V001010030
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,990.6,SUBSIDISED ADOPTERS PMTS,V001010033
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,747.43,FOSTER PARENTS BASIC ALLOWANCE,V001010034
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,948.36,FOSTER PARENTS BASIC ALLOWANCE,V001010034
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,2646,FOSTER PARENTS BASIC ALLOWANCE,V001010035
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,699.76,FOSTER PARENTS BASIC ALLOWANCE,V001010038
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,827.64,PROFESSIONAL FEES,V001010041
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,716.9,SUBSIDISED ADOPTERS PMTS,V001010044
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,529.76,SUBSIDISED ADOPTERS PMTS,V001010047
Rochdale Borough Council,20/05/2016,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,20/05/2016,914.96,FOSTER PARENTS BASIC ALLOWANCE,V001010048
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,618,FOSTER PARENTS BASIC ALLOWANCE,V001010049
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1090,FOSTER PARENTS BASIC ALLOWANCE,V001010050
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1196,FOSTER PARENTS BASIC ALLOWANCE,V001010054
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1428,FOSTER PARENTS BASIC ALLOWANCE,V001010060
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,532,FOSTER PARENTS BASIC ALLOWANCE,V001010061
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,721.24,SUBSIDISED ADOPTERS PMTS,V001010061
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1064,FOSTER PARENTS BASIC ALLOWANCE,V001010062
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,734.06,FOSTER PARENTS BASIC ALLOWANCE,V001010063
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001010064
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,532,FOSTER PARENTS BASIC ALLOWANCE,V001010070
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001010071
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1156,FOSTER PARENTS BASIC ALLOWANCE,V001010072
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1156,FOSTER PARENTS BASIC ALLOWANCE,V001010073
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,827.64,PROFESSIONAL FEES,V001010075
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,596,HOLIDAY ALLOWANCE,V001010076
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,896,FOSTER PARENTS BASIC ALLOWANCE,V001010076
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,827.64,PROFESSIONAL FEES,V001010077
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001010081
Rochdale Borough Council,20/05/2016,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,20/05/2016,914.96,FOSTER PARENTS BASIC ALLOWANCE,V001010084
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,856,FOSTER PARENTS BASIC ALLOWANCE,V001010085
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1449.4,SUBSIDISED ADOPTERS PMTS,V001010087
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1336,FOSTER PARENTS BASIC ALLOWANCE,V001010088
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1156,FOSTER PARENTS BASIC ALLOWANCE,V001010093
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1766,FOSTER PARENTS BASIC ALLOWANCE,V001010094
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1196,FOSTER PARENTS BASIC ALLOWANCE,V001010096
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1398,FOSTER PARENTS BASIC ALLOWANCE,V001010097
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,827.64,PROFESSIONAL FEES,V001010098
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001010099
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1156,FOSTER PARENTS BASIC ALLOWANCE,V001010100
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V001010101
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,596,HOLIDAY ALLOWANCE,V001010103
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,896,FOSTER PARENTS BASIC ALLOWANCE,V001010103
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,648,HOLIDAY ALLOWANCE,V001010105
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,948,FOSTER PARENTS BASIC ALLOWANCE,V001010105
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1756,FOSTER PARENTS BASIC ALLOWANCE,V001010106
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001010108
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1754,FOSTER PARENTS BASIC ALLOWANCE,V001010110
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,3407,FOSTER PARENTS BASIC ALLOWANCE,V001010111
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1156,FOSTER PARENTS BASIC ALLOWANCE,V001010112
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V001010113
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,598,FOSTER PARENTS BASIC ALLOWANCE,V001010114
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1206.38,FOSTER PARENTS BASIC ALLOWANCE,V001010115
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1064,FOSTER PARENTS BASIC ALLOWANCE,V001010116
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1196,FOSTER PARENTS BASIC ALLOWANCE,V001010117
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,598,FOSTER PARENTS BASIC ALLOWANCE,V001010118
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1156,FOSTER PARENTS BASIC ALLOWANCE,V001010119
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1000,SUBSIDISED ADOPTERS PMTS,V001010122
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,532.14,FOSTER PARENTS BASIC ALLOWANCE,V001010123
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1716,FOSTER PARENTS BASIC ALLOWANCE,V001010127
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001010128
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1648,FOSTER PARENTS BASIC ALLOWANCE,V001010129
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1064,FOSTER PARENTS BASIC ALLOWANCE,V001010130
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,827.64,PROFESSIONAL FEES,V001010133
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,897.56,SUBSIDISED ADOPTERS PMTS,V001010134
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1208,FOSTER PARENTS BASIC ALLOWANCE,V001010135
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1156,FOSTER PARENTS BASIC ALLOWANCE,V001010136
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001010137
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001010138
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001010139
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1716,FOSTER PARENTS BASIC ALLOWANCE,V001010140
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V001010142
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1116,FOSTER PARENTS BASIC ALLOWANCE,V001010143
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,1064,FOSTER PARENTS BASIC ALLOWANCE,V001010144
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001010146
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,662.4,FOSTER PARENTS BASIC ALLOWANCE,V001010147
Rochdale Borough Council,20/05/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,20/05/2016,636,HOLIDAY ALLOWANCE,V001010148
