Organisation Name,Effective date,Service,Supplier Name,Paid Date,Net Amount (£),Purpose,Transaction Number
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,E MARLAND CHILDRENS RESPITE CARE LIMITED,26/02/2016,512.00,DISABILITY PLACEMENTS,V000984813
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,E MARLAND CHILDRENS RESPITE CARE LIMITED,26/02/2016,768.00,DISABILITY PLACEMENTS,V000984810
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,E MARLAND CHILDRENS RESPITE CARE LIMITED,26/02/2016,1024.00,DISABILITY PLACEMENTS,V000984809
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,E MARLAND CHILDRENS RESPITE CARE LIMITED,26/02/2016,1280.00,DISABILITY PLACEMENTS,V000984812
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,E MARLAND CHILDRENS RESPITE CARE LIMITED,26/02/2016,1792.00,DISABILITY PLACEMENTS,V000984732
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,EXCEL FOSTERING,26/02/2016,3273.07,FOSTER PARENTS BASIC ALLOWANCE,V000984662
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,FAMILIES @ FAMILYCARE LTD,26/02/2016,-709.94,FOSTER PARENTS BASIC ALLOWANCE,V000984784
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,FAMILIES @ FAMILYCARE LTD,26/02/2016,-638.96,FOSTER PARENTS BASIC ALLOWANCE,V000984785
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,FAMILIES @ FAMILYCARE LTD,26/02/2016,2829.68,FOSTER PARENTS BASIC ALLOWANCE,V000984786
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,FAMILIES @ FAMILYCARE LTD,26/02/2016,3144.02,FOSTER PARENTS BASIC ALLOWANCE,V000984788
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,513.80,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,871.92,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,902.41,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1022.31,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1023.05,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1023.07,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1033.43,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1034.13,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1034.13,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1034.15,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1034.15,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1034.15,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1034.15,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1034.15,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1034.15,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1915.12,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,HAYS SPECIALIST RECRUITMENT LTD,26/02/2016,1946.42,AGENCY STAFF,V000984816
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,MEG BOUSTEAD LTD,26/02/2016,2800.00,CONSULTANT FEES,V000984733
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,MOVING UP,26/02/2016,2800.00,YOUNG PEOPLES RENTS,V000984638
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED-PERSONAL DATA,26/02/2016,699.76,FOSTER PARENTS BASIC ALLOWANCE,V000984291
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,26/02/2016,3523.98,AGENCY STAFF,V000984735
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,PRESTIGE SALES AND LETTINGS LTD,26/02/2016,550.00,ALLOWANCES,V000984666
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,-4566.12,FOSTER PARENTS BASIC ALLOWANCE,V000984245
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,500.00,SUBSIDISED ADOPTERS PMTS,V000984388
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,500.00,SUBSIDISED ADOPTERS PMTS,V000984388
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,505.56,FOSTER PARENTS BASIC ALLOWANCE,V000984276
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,510.51,SUBSISTENCE,V000984363
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,523.64,FOSTER PARENTS BASIC ALLOWANCE,V000984506
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984241
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984242
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984248
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984232
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984232
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984228
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984267
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984281
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984284
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984357
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984362
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984372
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984378
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984381
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984383
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984393
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984401
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984402
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984414
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984420
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V000984482
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,525.70,FOSTER PARENTS BASIC ALLOWANCE,V000984245
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,532.14,FOSTER PARENTS BASIC ALLOWANCE,V000984264
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,532.14,FOSTER PARENTS BASIC ALLOWANCE,V000984295
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,532.14,FOSTER PARENTS BASIC ALLOWANCE,V000984371
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,532.14,FOSTER PARENTS BASIC ALLOWANCE,V000984389
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,543.98,FOSTER PARENTS BASIC ALLOWANCE,V000984288
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,561.00,FOSTER PARENTS BASIC ALLOWANCE,V000984525
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984256
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984235
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984243
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984258
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984270
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984278
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984311
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984324
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984330
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984360
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984365
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984382
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984394
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984396
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984397
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984404
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984403
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984405
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984410
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984419
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984276
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984482
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,572.40,FOSTER PARENTS BASIC ALLOWANCE,V000984231
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,582.43,FOSTER PARENTS BASIC ALLOWANCE,V000984273
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,587.66,FOSTER PARENTS BASIC ALLOWANCE,V000984267
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,604.96,FOSTER PARENTS BASIC ALLOWANCE,V000984242
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,604.96,FOSTER PARENTS BASIC ALLOWANCE,V000984434
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984239
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984246
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984236
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984277
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984282
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984326
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984335
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984357
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984362
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984367
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984379
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984378
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984380
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984383
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984385
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984395
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984401
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984402
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984408
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984409
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984414
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984420
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984435
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984455
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984465
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V000984476
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,612.00,SUBSIDISED ADOPTERS PMTS,V000984400
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,612.00,SUBSIDISED ADOPTERS PMTS,V000984400
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,614.16,SUBSIDISED ADOPTERS PMTS,V000984286
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,627.96,FOSTER PARENTS BASIC ALLOWANCE,V000984284
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,641.86,FOSTER PARENTS BASIC ALLOWANCE,V000984424
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,668.00,FOSTER PARENTS BASIC ALLOWANCE,V000984352
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,668.00,FOSTER PARENTS BASIC ALLOWANCE,V000984352
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,680.96,SUBSIDISED ADOPTERS PMTS,V000984274
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984337
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984241
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984247
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984228
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984234
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984315
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984334
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984345
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984366
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984374
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984376
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984381
ROCHDALE BOROUGH COUNCIL,26/02/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,26/02/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V000984384
