Organisation Name,Effective Date,Service,Supplier Name,Paid Date,Net Amount (£),Purpose,Transaction Number
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,827.64,PROFESSIONAL FEES,V001002593
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,827.62,FOSTER PARENTS BASIC ALLOWANCE,V001002594
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001002597
ROCHDALE BOROUGH COUNCIL,22/04/2016,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,22/04/2016,914.96,FOSTER PARENTS BASIC ALLOWANCE,V001002600
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,724.7,SUBSIDISED ADOPTERS PMTS,V001002603
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,724.7,SUBSIDISED ADOPTERS PMTS,V001002603
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,668,FOSTER PARENTS BASIC ALLOWANCE,V001002604
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,668,FOSTER PARENTS BASIC ALLOWANCE,V001002604
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,545,GRANTS TO THE NON VOLUNTARY SECTOR,V001002612
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002614
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002614
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,827.64,PROFESSIONAL FEES,V001002615
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001002616
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V001002618
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002623
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002623
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001002625
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002628
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002628
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002628
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002628
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V001002630
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,525.16,FOSTER PARENTS BASIC ALLOWANCE,V001002632
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001002632
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,500,SUBSIDISED ADOPTERS PMTS,V001002639
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,500,SUBSIDISED ADOPTERS PMTS,V001002639
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,532.14,FOSTER PARENTS BASIC ALLOWANCE,V001002640
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002644
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002644
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001002645
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001002648
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,827.64,PROFESSIONAL FEES,V001002650
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001002654
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001002655
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,572.4,FOSTER PARENTS BASIC ALLOWANCE,V001002656
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002657
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002657
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V001002659
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001002663
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,761.02,FOSTER PARENTS BASIC ALLOWANCE,V001002674
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,641.86,FOSTER PARENTS BASIC ALLOWANCE,V001002676
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,604.96,FOSTER PARENTS BASIC ALLOWANCE,V001002685
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001002685
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,604.96,FOSTER PARENTS BASIC ALLOWANCE,V001002686
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V001002686
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002703
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,560,FOSTER PARENTS BASIC ALLOWANCE,V001002703
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,827.64,FOSTER PARENTS BASIC ALLOWANCE,V001002713
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,608.62,FOSTER PARENTS BASIC ALLOWANCE,V001002715
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,827.64,PROFESSIONAL FEES,V001002715
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001002727
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,805,FOSTER PARENTS BASIC ALLOWANCE,V001002732
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,522.43,FOSTER PARENTS BASIC ALLOWANCE,V001002735
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,827.64,PROFESSIONAL FEES,V001002739
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,681.22,FOSTER PARENTS BASIC ALLOWANCE,V001002745
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,1901.9,YOUNG PERSONS ALLOWANCE,V001002749
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,523.64,FOSTER PARENTS BASIC ALLOWANCE,V001002755
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,761.02,FOSTER PARENTS BASIC ALLOWANCE,V001002758
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,827.64,PROFESSIONAL FEES,V001002770
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,827.64,PROFESSIONAL FEES,V001002775
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,752.84,FOSTER PARENTS BASIC ALLOWANCE,V001002779
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,720,FOSTER PARENTS BASIC ALLOWANCE,V001002783
ROCHDALE BOROUGH COUNCIL,22/04/2016,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,22/04/2016,600,FOSTER PARENTS BASIC ALLOWANCE,V001002790
ROCHDALE BOROUGH COUNCIL,21/04/2016,PHYSICAL DIS & OLDER PEOPLE,MBI SOCIAL CARE LTD,21/04/2016,1512.01,NURSING LONG TERM,V001002797
ROCHDALE BOROUGH COUNCIL,21/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,EARLEY ORNAMENTALS LTD,21/04/2016,934.79,"TREES, SHRUBS, PLANTS",V001002801
ROCHDALE BOROUGH COUNCIL,21/04/2016,PROPERTY AND HIGHWAYS,F W SHERRATT LTD,21/04/2016,4162.5,MAINTENANCE,V001002807
ROCHDALE BOROUGH COUNCIL,21/04/2016,PROPERTY AND HIGHWAYS,F W SHERRATT LTD,21/04/2016,1366.89,MAINTENANCE,V001002808
ROCHDALE BOROUGH COUNCIL,22/04/2016,EARLY HELP AND SCHOOLS,EDUCATION CONSULTANCY MEDIATION SOLUTIONS,22/04/2016,550,CONSULTANT FEES,V001002812
ROCHDALE BOROUGH COUNCIL,21/04/2016,EARLY HELP AND SCHOOLS,BELMONT SCHOOL LIMITED,21/04/2016,10977.67,OTHER LA`S - SEN PROVISION,V001002813
ROCHDALE BOROUGH COUNCIL,21/04/2016,EARLY HELP AND SCHOOLS,BELMONT SCHOOL LIMITED,21/04/2016,11197.33,OTHER LA`S - SEN PROVISION,V001002814
ROCHDALE BOROUGH COUNCIL,21/04/2016,EARLY HELP AND SCHOOLS,BELMONT SCHOOL LIMITED,21/04/2016,11197.33,OTHER LA`S - SEN PROVISION,V001002815
ROCHDALE BOROUGH COUNCIL,21/04/2016,EARLY HELP AND SCHOOLS,BELMONT SCHOOL LIMITED,21/04/2016,10977.67,OTHER LA`S - SEN PROVISION,V001002816
ROCHDALE BOROUGH COUNCIL,21/04/2016,EARLY HELP AND SCHOOLS,BELMONT SCHOOL LIMITED,21/04/2016,10977.67,OTHER LA`S - SEN PROVISION,V001002817
ROCHDALE BOROUGH COUNCIL,21/04/2016,EARLY HELP AND SCHOOLS,BELMONT SCHOOL LIMITED,21/04/2016,10871.16,OTHER LA`S - SEN PROVISION,V001002818
ROCHDALE BOROUGH COUNCIL,21/04/2016,EARLY HELP AND SCHOOLS,BELMONT SCHOOL LIMITED,21/04/2016,10104.33,OTHER LA`S - SEN PROVISION,V001002819
ROCHDALE BOROUGH COUNCIL,21/04/2016,PHYSICAL DIS & OLDER PEOPLE,COUNCIL FOR VOLUNTARY SERVICE ROCHDALE,21/04/2016,7809.25,SERVICE LEVEL AGREEMENTS,V001002820
ROCHDALE BOROUGH COUNCIL,29/04/2016,FINANCE SERVICES,VENN GROUP LIMITED,29/04/2016,1619.12,AGENCY STAFF,V001002825
ROCHDALE BOROUGH COUNCIL,22/04/2016,FINANCE SERVICES,BPP PROFESSIONAL EDUCATION LIMITED,22/04/2016,740,TRAINING-NON QUALIFICATION,V001002828
ROCHDALE BOROUGH COUNCIL,26/04/2016,PROPERTY AND HIGHWAYS,INTEGRATED WATER SERVICES LIMITED,26/04/2016,2898.16,TRANSACTIONS-EXPENDITURE,V001002830
ROCHDALE BOROUGH COUNCIL,26/04/2016,PROPERTY AND HIGHWAYS,INTEGRATED WATER SERVICES LIMITED,26/04/2016,6746,PROPERTY - WORKS ELEMENT,V001002830
ROCHDALE BOROUGH COUNCIL,26/04/2016,PROPERTY AND HIGHWAYS,INTEGRATED WATER SERVICES LIMITED,26/04/2016,7744.8,PROPERTY - WORKS ELEMENT,V001002830
ROCHDALE BOROUGH COUNCIL,29/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,ORCHARD  RECYCLING SERVICE LTD,29/04/2016,663.5,EQUIPMENT - GENERAL,V001002833
ROCHDALE BOROUGH COUNCIL,21/04/2016,ECONOMY DIRECTORATE,LIBERTY PENSIONS,21/04/2016,2500,LAND-ACQUISITION,V001002841
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,GTM ELECTRICAL SERVICES LIMITED,22/04/2016,550,PROPERTY - WORKS ELEMENT,V001002876
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,GTM ELECTRICAL SERVICES LIMITED,22/04/2016,2800,PROPERTY - WORKS ELEMENT,V001002877
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,EDF ENERGY 1 LIMITED,22/04/2016,-1227.36,ELECTRICITY,V001002911
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,EDF ENERGY 1 LIMITED,22/04/2016,1279.87,ELECTRICITY,V001002912
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,EDF ENERGY 1 LIMITED,22/04/2016,-1185.52,ELECTRICITY,V001002915
ROCHDALE BOROUGH COUNCIL,22/04/2016,EARLY HELP AND SCHOOLS,PRIOR HEATH INFANT SCHOOL,22/04/2016,600,INDEPENDENT UNITS,V001002931
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,AECOM INFRASTRUCTURE AND ENVIRONMENT UK LTD,22/04/2016,6563.58,OTHER SURVEYS,V001002935
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,PENNINE PUMP & TANK CO,22/04/2016,3313,REPAIRS & ALTS OF BUILDINGS,V001002936
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,PENNINE PUMP & TANK CO,22/04/2016,19155,"TREES, SHRUBS, PLANTS",V001002937
ROCHDALE BOROUGH COUNCIL,22/04/2016,FINANCE SERVICES,CIVICA UK LIMITED,22/04/2016,2000,SOFTWARE,V001002940
ROCHDALE BOROUGH COUNCIL,28/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,AEBI SCHMIDT UK LIMITED,28/04/2016,519.88,VEHICLE MAINTENANCE,V001002945
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,-788.25,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,-592.86,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,503.12,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,526.5,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,EARLY HELP AND SCHOOLS,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,528.9,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,534.47,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,538.67,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,PROPERTY AND HIGHWAYS,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,540.63,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,542.55,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,EARLY HELP AND SCHOOLS,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,585.38,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,610.38,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,687.03,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,PROPERTY AND HIGHWAYS,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,713.56,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,714.78,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,730.77,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,934.1,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,1008.59,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,PHYSICAL DIS & OLDER PEOPLE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,1034.04,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,EARLY HELP AND SCHOOLS,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,1180.55,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,1373.11,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,1380.82,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,1411.66,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,1470.76,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,2158.19,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,2172.04,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,22/04/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,22/04/2016,2453.74,ELECTRICITY,V001002946
ROCHDALE BOROUGH COUNCIL,28/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,JAMES HART (CHORLEY) LTD,28/04/2016,870,VEHICLE MAINTENANCE,V001002948
ROCHDALE BOROUGH COUNCIL,29/04/2016,EARLY HELP AND SCHOOLS,ARRANGED MUSICAL OPTIONS LTD,29/04/2016,3099.32,MAINTENANCE,V001002949
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,ROYAL CARS,22/04/2016,612,TAXI HIRE,V001002965
ROCHDALE BOROUGH COUNCIL,22/04/2016,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,22/04/2016,1112.5,PERSONAL BUDGETS - MANAGED,V001002973
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,TYRE FORCE NW LTD,22/04/2016,995.65,TYRES,V001002976
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,TYRE FORCE NW LTD,22/04/2016,984.65,TYRES,V001002977
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,TYRE FORCE NW LTD,22/04/2016,990.35,TYRES,V001002978
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,22/04/2016,550,TAXI HIRE,V001002979
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,22/04/2016,600,TAXI HIRE,V001002979
ROCHDALE BOROUGH COUNCIL,22/04/2016,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,22/04/2016,1150,REMOVAL EXPENDITURE,V001002986
ROCHDALE BOROUGH COUNCIL,22/04/2016,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,22/04/2016,5570,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,V001002987
ROCHDALE BOROUGH COUNCIL,26/04/2016,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,26/04/2016,660,HOME CARE - CHILDRENS SERVICES,V001002989
ROCHDALE BOROUGH COUNCIL,22/04/2016,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,22/04/2016,2195.45,PERSONAL BUDGETS - MANAGED,V001002992
ROCHDALE BOROUGH COUNCIL,29/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,TREE HEROES LTD,29/04/2016,2000,IMPROVEMENTS-MODERNISATION,V001002993
ROCHDALE BOROUGH COUNCIL,28/04/2016,PUBLIC HEALTH,BRIERLEYS FUNERAL SERVICE LIMITED,28/04/2016,1303,MISC CHARGES,V001003000
ROCHDALE BOROUGH COUNCIL,29/04/2016,ECONOMY DIRECTORATE,NO WORRIES IT LTD,29/04/2016,1840,BASIC SALARIES,V001003001
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRAKE BROS FOOD SERVICE LTD,22/04/2016,697.77,PROVISIONS,V001003009
ROCHDALE BOROUGH COUNCIL,28/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRAKE BROS FOOD SERVICE LTD,28/04/2016,802.27,PROVISIONS,V001003011
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,TYRE FORCE NW LTD,22/04/2016,993.45,TYRES,V001003018
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,TYRE FORCE NW LTD,22/04/2016,987.6,TYRES,V001003019
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,TYRE FORCE NW LTD,22/04/2016,992.67,TYRES,V001003020
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,TYRE FORCE NW LTD,22/04/2016,976.05,TYRES,V001003022
ROCHDALE BOROUGH COUNCIL,22/04/2016,NEIGHBOURHOODS AND ENVIRONMENT,TYRE FORCE NW LTD,22/04/2016,879.35,TYRES,V001003023
ROCHDALE BOROUGH COUNCIL,22/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,22/04/2016,1623.86,RESIDENTIAL LONG TERM,V001003027
ROCHDALE BOROUGH COUNCIL,26/04/2016,PROPERTY AND HIGHWAYS,TRINITY MIRROR PUBLISHING LTD,26/04/2016,588.64,REPAIRS & ALTS OF BUILDINGS,V001003028
