PLACE-REF,Additional Rlf,Period Charge,Charge Type,EXEM-AMT,EXEM-CD,SBR-APPLIED,SBR-SUPPLE,SBR-RELIEF-,MAND-CHAR-,MAND-CHARI,DISC-CHARIT,DIS-RLF-AMT,CHARITY-RLF-,ANALYSIS-CD,RV,SURNAME,Billing Address 1,Billing Address 2,Billing Address 3,Billing Address 4,Billing Address 5,Billing Post Code,Liability Start Date,Property Address 1,Property Address 2,Property Address 3,Property Address 4,Property Address 5,Property Post,UB-PROP-RV
7884025009,,1240.66,V,1274.26,3MTHS,0,33.6,0,,0,,0,0,CS,11000,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,06/01/2016,25 THE PRECINCT,STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 5BB,SHOP AND PREMISES
8358001209,,1151.21,O,0,,0,0,0,,0,,0,0,CO,6600,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,25/08/2015,SUITE 2B 2ND FLOOR,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,OFFICES AND PREMISES
8358001249,,1961.97,O,0,,0,0,0,,0,,0,0,CO,6800,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,25/08/2015,SUITE 2E 2ND FLR,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,OFFICES AND PREMISES
8358001789,,32160,V,0,,0,871,0,,0,,0,0,CO,67000,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/06/2014,6TH - 7TH FLOOR,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,OFFICES AND PREMISES
8358002019,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/04/2012,CAR SPACE 14,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002079,,168,O,0,,0,0,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/04/2012,CAR SPACE 52,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002129,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,19/07/2013,CAR SPACE 15,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002239,,140,V,143.79,MINRV,0,3.79,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/06/2015,CAR SPACE 6,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002339,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,27/02/2015,CAR SPACE 26,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002369,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,11/01/2013,CAR SPACE 36,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002709,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/12/2014,CAR SPACE 1,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002719,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/12/2014,CAR SPACE 2,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002729,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/12/2014,CAR SPACE 4,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002739,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/12/2014,CAR SPACE 3,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002759,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,07/02/2015,CAR SPACE 7,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002789,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/12/2014,CAR SPACE 10,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002799,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/12/2014,CAR SPACE 11,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002809,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/12/2014,CAR SPACE 12,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002819,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/12/2014,CAR SPACE 13,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8358002829,,168,V,172.55,MINRV,0,4.55,0,,0,,0,0,CP1,350,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,01/12/2014,CAR SPACE 17,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,CAR PARKING SPACE
8449319039,,122400,V,0,,0,3315,0,,0,,0,0,CO,255000,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,13/10/2014,SOUTHGATE CENTRE 2,319 WILMSLOW ROAD,HEALD GREEN,CHEADLE,,SK8 3NW,OFFICES AND PREMISES
8449319059,,14280,V,0,,0,386.75,0,,0,,0,0,CP1,29750,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,13/10/2014,85 CAR PARKING SPACES,SOUTHGATE CENTRE 2,319 WILMSLOW ROAD,HEALD GREEN,CHEADLE,SK8 3NW,CAR PARKING SPACES
8449323009,,51360,V,0,,0,1391,0,,0,,0,0,COC,107000,ORBIT INVESTMENTS (PROPERTIES) LTD,PROPERTY ACCOUNTING DEPT,ORBIT INVESTMENT (PROP) LTD,EMERSON HOUSE  HEYES LANE,ALDERLEY EDGE,CHESHIRE,SK9 7LF,27/08/2011,SOUTHGATE CENTRE 3,323 WILMSLOW ROAD,HEALD GREEN,CHEADLE,,SK8 3NP,"OFFICES, CAR SPACE AND PREMISES"
7376051619,,504,O,0,,0,0,0,,0,,0,0,CP1,1050,ORBITAL EDUCATION LTD,PART 2ND FLOOR,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,26/03/2008,CAR SPACES FOR ORBITAL EDUCATION,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,CAR PARKING SPACES
7376052679,,4800,O,0,,0,0,0,,0,,0,0,CO,10000,ORBITAL EDUCATION LTD,PART 2ND FLOOR,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,01/03/2013,2ND FLOOR,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,OFFICES AND PREMISES
7228014029,,3360,O,0,,0,0,0,,0,,0,0,CO,7000,ORCHARD CORPORATE LTD,,,,,,,01/02/2012,16 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DG,OFFICES AND PREMISES
205171199,,5760,O,0,,0,0,0,,0,,0,0,CW,12000,ORCHARD FABRICS LTD,,,,,,,01/04/2005,UNIT 2,AVONDALE INDUSTRIAL ESTATE,AVONDALE ROAD,EDGELEY,STOCKPORT,SK3 0UD,WAREHOUSE AND PREMISES
7824199009,,3648,O,0,,-1,0,2675.2,,0,,0,0,EN1,7600,ORCHARDS DAY NURSERY LTD,,,,,,,01/03/2002,ORCHARDS DAY  NURSERY,18-20 TATTON ROAD SOUTH,HEATON MOOR,STOCKPORT,,SK4 4LU,DAY NURSERY AND PREMISES
3935082009,RETAIL,14622.95,O,0,,0,396.04,0,,0,,0,0,CL,50000,ORCHID PUBS & DINING LTD,C/O GERALD EVE LLP,35 KINGS HILL AVENUE,WEST MALLING,KENT,,ME19 4DN,13/12/2008,PLOUGH INN,82 HEATON MOOR ROAD,STOCKPORT,,,SK4 4NZ,PUBLIC HOUSE AND PREMISES
6234005019,,1221.77,O,0,,0,0,0,,0,,0,0,IF3,3400,ORGANON PENSION TRUSTEES LIMITED,,,,,,,02/07/2015,UNIT 1A,2-4 OAT STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3JX,WORKSHOP
6234005029,,1060.07,O,0,,0,0,0,,0,,0,0,IF3,2950,ORGANON PENSION TRUSTEES LIMITED,,,,,,,02/07/2015,UNIT 2,2-4 OAT STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3JX,WORKSHOP
6234005039,,1257.7,O,0,,0,0,0,,0,,0,0,CW,3500,ORGANON PENSION TRUSTEES LIMITED,,,,,,,02/07/2015,UNIT 3,2-4 OAT STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3JX,STORE
6234005069,,359.34,O,0,,0,0,0,,0,,0,0,CW,1000,ORGANON PENSION TRUSTEES LIMITED,,,,,,,02/07/2015,UNIT 6,2-4 OAT STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3JX,STORE
6234005079,,359.34,O,0,,0,0,0,,0,,0,0,CW,1000,ORGANON PENSION TRUSTEES LIMITED,,,,,,,02/07/2015,UNIT 7,2-4 OAT STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3JX,STORE
6234005089,,1275.67,O,0,,0,0,0,,0,,0,0,CW,3550,ORGANON PENSION TRUSTEES LIMITED,,,,,,,02/07/2015,UNIT 1,2-4 OAT STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3JX,STORE
3933201129,,2650.16,O,0,,0,0,0,,0,,0,0,CO,14750,ORGANON SIPP SERVICES LTD,"SUITE 2, 8TH FLOOR",REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,02/11/2015,"SUITE 2, PT 8TH FLR FRONT",REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,OFFICES AND PREMISES
3933999829,,68.85,O,0,,0,0,0,,0,,0,0,CP1,350,ORGANON SIPP SERVICES LTD,"SUITE 2, 8TH FLOOR",REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,03/11/2015,CAR SPACE 63,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,CAR PARKING SPACE
8358999919,,336,O,0,,0,0,0,,0,,0,0,CP1,700,ORGANON TRUSTEE SERVICES LTD,C/O NETWORK SPACE LTD,CENTRIX HOUSE,CROW LANE EAST,NEWTON LE WILLOWS,,WA12 9UY,01/12/2010,CAR SPACES 67-68,KINGSGATE,WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1EX,CAR PARKING SPACE & PREMISES
8358999899,,3952.79,V,0,,0,107.05,0,,0,,0,0,CO,11000,ORGANON TRUSTEE SERVICES LTD,KAMES CAPITAL INVESTMENT PORTFOLIOS,ICVS FUND,C/O SAVILLS UK,PO BOX 4007,SLOUGH,SL1 0ND,02/04/2015,SUITES 6-9 5TH FLOOR WEST WING,KINGSGATE,WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1EX,OFFICES AND PREMISES
3933099019,,11000,O,0,,0,297.92,0,,0,,0,0,COC,30500,OSC PROPERTY LTD,,,,,,,,,,,,,,"OFFICES, CAR SPACE AND PREMISES"
5209023039,,29280,O,0,,0,793,0,,0,,0,0,CWO,61000,OSRAM LTD,FINANCE DEPARTMENT,OSTRAM HOUSE,WATERSIDE DRIVE,LANGLEY,BERKSHIRE,SL3 6EZ,01/11/2006,UNIT 3 & 4,GROSVENOR BUSINESS PARK,HORSFIELD WAY,BREDBURY IND. ESTATE,BREDBURY,SK6 2SU,"WAREHOUSE, OFFICES AND PREMISES"
8359310749,,144,O,0,,0,0,0,,0,,0,0,CP1,300,OSS TECHNOLOGY LTD,SUITE 9C PT 9TH FLOOR,ST CHRISTOPHER HOUSE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6ND,12/07/2011,CAR SPACE 40,ST CHRISTOPHER HOUSE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6ND,CAR PARKING SPACE
3823001009,,41520,O,0,,0,1124.5,0,,0,,0,0,CW,86500,OSSUR UK LTD,,,,,,,18/02/2013,UNIT 1,S.PARK BUSINESS PARK,HAMILTON ROAD,STOCKPORT,,SK1 2AE,WAREHOUSE AND PREMISES
825195009,RETAIL,2400,O,0,,0,65,0,MAN,1972,,0,0,CS,5000,OTTERSPOOL ANIMAL HAVEN,,,,,,,01/07/2005,195A BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK2 6JA,SHOP AND PREMISES
7855005059,,12000,O,0,,0,325,0,,0,,0,0,COC,25000,OTTO SIMON LTD,CHURCHFIELD HOUSE,5 THE CRESCENT,CHEADLE,,,SK8 1PS,01/11/2005,CHURCHFIELD HOUSE,5 THE CRESCENT,CHEADLE,,,SK8 1PS,"OFFICES, CAR SPACE AND PREMISES"
5188002159,,744,V,764.15,MINRV,0,20.15,0,,0,,0,0,CO,1550,OVERDALE UK LTD,C/O REGISTERED OFFICE,2 MEADOW CLOSE,WHALEY BRIDGE,HIGH PEAK,,SK23 7BD,06/10/2011,UNIT 3I,LEVENS ROAD,NEWBY ROAD,HAZEL GROVE,STOCKPORT,SK7 5DL,OFFICES AND PREMISES
5188002199,,636,V,653.23,MINRV,0,17.23,0,,0,,0,0,CO,1325,OVERDALE UK LTD,C/O REGISTERED OFFICE,2 MEADOW CLOSE,WHALEY BRIDGE,HIGH PEAK,,SK23 7BD,26/03/2011,UNIT 3M,LEVENS ROAD,NEWBY ROAD,HAZEL GROVE,STOCKPORT,SK7 5DL,OFFICES AND PREMISES
5188002229,,336,V,345.1,MINRV,0,9.1,0,,0,,0,0,CO,700,OVERDALE UK LTD,C/O REGISTERED OFFICE,2 MEADOW CLOSE,WHALEY BRIDGE,HIGH PEAK,,SK23 7BD,25/02/2013,UNIT 3F (II),LEVENS ROAD,NEWBY ROAD,HAZEL GROVE,STOCKPORT,SK7 5DL,OFFICES AND PREMISES
5188002239,,540,V,554.63,MINRV,0,14.63,0,,0,,0,0,CO,1125,OVERDALE UK LTD,C/O REGISTERED OFFICE,2 MEADOW CLOSE,WHALEY BRIDGE,HIGH PEAK,,SK23 7BD,25/02/2013,UNIT 3F (I),LEVENS ROAD,NEWBY ROAD,HAZEL GROVE,STOCKPORT,SK7 5DL,OFFICES AND PREMISES
9952002009,,1656,O,0,,-1,0,1656,,0,,0,0,CW1,3450,OWEN SKIP HIRE LTD,BRIDGE HOUSE,BRIDGE STREET,DROYLSDEN,,,M43 6SJ,01/04/2012,UNIT 2,PENNINE WAY,BREDBURY PARK INDUSTRIAL ESTATE,BREDBURY,STOCKPORT,SK6 2TF,LAND USED FOR STORAGE AND PREMISES
1741000009,,4224,O,0,,-1,0,2252.94,,0,,0,0,IF3O,8800,OWL PROJECTS & MAINTENACE LTD,1 CHURCH STREET,BREDBURY,STOCKPORT,,,SK6 1AJ,10/12/2011,CHURCH STREET,BREDBURY,STOCKPORT,,,SK6 1AJ,"WORKSHOP, OFFICES AND PREMISES"
1095007009,,6720,O,0,,0,182,0,MAN,5521.6,,0,0,CS,14000,OXFAM,FINANCE OFFICE,LEVEL 3,CALE CROSS HOUSE,156 PILGRIM STREET,NEWCASTLE UPON TYNE,NE1 6SU,01/04/1990,7 THE BRAMHALL CENTRE,BRAMHALL,STOCKPORT,,,SK7 1AW,SHOP AND PREMISES
3981024009,,8880,O,0,,0,240.5,0,MAN,7296.4,,0,0,CS,18500,OXFAM,FINANCE OFFICE,LEVEL 3 CALE CROSS HOUSE,156 PILGRIM STREET,NEWCASTLE UPON TYNE,,NE1 6SU,19/12/2006,24 HIGH STREET,CHEADLE,,,,SK8 1AL,SHOP AND PREMISES
6550104009,,14160,O,0,,0,383.5,0,MAN,11634.8,,0,0,CS,29500,OXFAM,FINANCE OFFICE,LEVEL 3,CALE CROSS HOUSE,156 PILGRIM STREET,NEWCASTLE UP ON TYNE,NE1 6SU,14/04/1998,104 PRINCES STREET,STOCKPORT,,,,SK1 1RJ,SHOP AND PREMISES
7376000639,,168,O,0,,0,4.55,0,MAN,138.04,,0,0,CP1,350,OXFAM,FINANCE OFFICE,LEVEL 3 CALE CROSS HOUSE,156 PILGRIM STREET,NEWCASTLE UPON TYNE,,NE1 6SU,01/04/2013,CAR SPACE 49,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,CAR PARKING SPACE
7884023009,,5160,O,0,,0,139.75,0,MAN,4239.8,,0,0,CS,10750,OXFAM,FINANCE OFFICE,LEVEL 3 CALE CROSS HOUSE,156 PILGRIM STREET,NEWCASTLE UPON TYNE,,NE1 6SU,18/07/1991,23 THE PRECINCT,STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 5BB,SHOP AND PREMISES
6438004109,,16080,O,0,,0,435.5,0,,0,,0,0,CW,33500,P & A SERVICES LTD,,,,,,,03/11/2000,4F-4G,BRAMHALL MOOR IND PARK,PEPPER ROAD,HAZEL GROVE,STOCKPORT,SK7 5BW,WAREHOUSE AND PREMISES
1727023099,,2976,O,0,,-1,0,2876.8,,0,,0,0,IF3,6200,P & D SHEET METAL FABRICATIONS LTD,,,,,,,08/06/2009,UNIT 7,BROOKFIELD WORKS,CHRISTIE STREET,HEMPSHAW LANE,STOCKPORT,SK1 4LR,WORKSHOP AND PREMISES
4776009039,,756,O,0,,0,0,0,,0,,0,0,CO,1575,P & H SNACKS LTD,UNIT 5 BROADFIELD COURT,BROADFIELD BUSINESS PARK,SHEFFIELD,,,S8 0XF,11/04/2003,KENWOOD ROAD,NORTH REDDISH,STOCKPORT,,,SK5 6PH,OFFICES AND PREMISES
4776009049,,10200,O,0,,0,276.25,0,,0,,0,0,CW,21250,P & H SNACKS LTD,UNIT 5 BROADFIELD COURT,BROADFIELD BUSINESS PARK,SHEFFIELD,,,S8 0XF,11/04/2003,(WAREHOUSE),KENWOOD ROAD,STOCKPORT,,,SK5 6PH,WAREHOUSE AND PREMISES
8334006259,,2736,O,0,,-1,0,2736,,0,,0,0,IF3,5700,P & L JOINERY MANUFACTURERS LTD,,,,,,,24/06/2013,UNITS 2.2 & 2.3,MEADOW MILL,WATER STREET,LANCASHIRE HILL,STOCKPORT,SK1 2BX,WORKSHOP AND PREMISES
715008179,,8040,O,0,,-1,0,0,,0,,0,0,CWO,16750,P & L JOINERY SUBCONTRACTORS LTD,,,,,,,16/05/2003,8D MCKENZIE INDUSTRIAL  ESTATE,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,,SK3 0SB,"WAREHOUSE, OFFICE AND PREMISES"
1897001449,,17160,O,0,,0,464.75,0,,0,,0,0,CW,35750,P & M WALSH LTD,22 BURTON FOAD,WITHINGTON,MANCHESTER,,,M20 3ED,29/07/2009,DISCOVERY PARK,CROSSLEY ROAD,HEATON CHAPEL,STOCKPORT,,SK4 5DB,WAREHOUSE AND PREMISES
1897001679,,4920,O,0,,0,0,0,,0,,0,0,CO,10250,P & M WALSH LTD,,,,,,,01/07/2014,GMC HOUSE,CROSSLEY PARK,CROSSLEY ROAD,HEATON CHAPEL,STOCKPORT,SK4 5BF,OFFICES AND PREMISES
3871021009,,720,V,739.5,MINRV,0,19.5,0,,0,,0,0,CW,1500,P & N PROPERTIES LTD,GROSVENOR HOUSE,16 GROSVENOR ROAD,CHEADLE HULME,CHEADLE,,SK8 5QJ,31/05/2010,STORE,HASLAM ROAD,ADSWOOD,STOCKPORT,,SK3 8HJ,STORE AND PREMISES
3500990159,,16440,O,0,,0,445.25,0,,0,,0,0,CW,34250,P & P MAILING & DISTRIBUTION SVCS LTD,UNIT 5,MALBERN INDUSTRIAL ESTATE,GREG STREET,REDDISH,STOCKPORT,SK5 7BX,01/04/2013,UNIT 5,MALBERN INDUSTRIAL ESTATE,GREG STREET,SOUTH REDDISH,STOCKPORT,SK5 7BT,WAREHOUSE AND PREMISES
4090002099,,456,O,0,,-1,0,456,,0,,0,0,IF4,950,P B ELECTRICAL NW LTD,778 WINDMILL LANE,DANEBANK,MANCHESTER,,,M34 2FR,30/11/2014,UNIT B12  11B,HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6DA,BUSINESS UNIT AND PREMISES
3935064009,RETAIL,9000,O,0,,0,243.75,0,,0,,0,0,CS,18750,P BLAGG LTD,64-66 HEATON MOOR ROAD,STOCKPORT,,,,SK4 4NZ,01/04/1990,64-66 HEATON MOOR ROAD,STOCKPORT,,,,SK4 4NZ,SHOP AND PREMISES
6750007009,,256800,O,0,,0,6955,0,,0,,0,0,CS10,535000,P C WORLD LTD,C/O GL HEARN MGT LTD,PO BOX 1610,SOUTHAMPTON,,,SO15 3WX,01/12/1997,UNIT 7,PEEL CENTRE,GREAT PORTWOOD STREET,STOCKPORT,,SK1 2DW,RETAIL WAREHOUSE AND PREMISES
3422104009,,2544,O,0,,-1,0,2544,,0,,0,0,CS,5300,P D T CATERING LTD,,,,,,,01/03/2002,104 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6UE,SHOP AND PREMISES
7395357059,,21720,O,0,,0,588.25,0,,0,,0,0,IF3,45250,P E JONES (CONTRACTORS) LTD,EMERSON HOUSE,HEYES LANE,ALDERLEY EDGE,CHESHIRE,,SK9 7LF,01/04/1990,LAND R/O DEANPRINT,STOCKPORT ROAD,CHEADLE HEATH,STOCKPORT,,SK3 0PP,WORKSHOPS AND PREMISES
9916003019,,29760,O,0,,0,806,0,,0,,0,0,CO,62000,P H PROPERTY HOLDINGS LTD,BOLLIN HOUSE,OAKFIELD ROAD,CHEADLE ROYAL BUSINESS PARK,CHEADLE,,SK8 3GX,22/04/2012,UNIT 3 1ST FLOOR & PART GND FLOOR,BOLLIN HOUSE,OAKFIELD ROAD,CHEADLE ROYAL BUSINESS PARK,CHEADLE,SK8 3GX,OFFICES AND PREMISES
9916003049,,2184,O,0,,0,0,0,,0,,0,0,CP1,4550,P H PROPERTY HOLDINGS LTD,BOLLIN HOUSE,OAKFIELD ROAD,CHEADLE ROYAL BUSINESS PARK,CHEADLE,,SK8 3GX,22/04/2012,CAR SPACES,UNIT 3 BOLLIN HOUSE,OAKFIELD ROAD,CHEADLE ROYAL BUSINESS PARK,CHEADLE,SK8 3GX,CAR PARKING SPACE
7376000289,,168,O,0,,0,0,0,,0,,0,0,CP1,350,P JACKSON LTD,,,,,,,14/06/2012,CAR SPACE 21,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,CAR PARKING SPACE
7376000309,,1464,O,0,,-1,0,1464,,0,,0,0,CO,3050,P JACKSON LTD,,,,,,,14/06/2012,2ND FLOOR,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,OFFICES AND PREMISES
