ORGANISATION NAME,EFFECTIVE DATE,SERVICE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,581.68 ,DIRECT PAYMENTS,V001087481
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,582.40 ,DIRECT PAYMENTS,V001087589
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,586.20 ,DIRECT PAYMENTS,V001087434
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,586.40 ,DIRECT PAYMENTS,V001087277
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,586.56 ,DIRECT PAYMENTS,V001087284
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,588.00 ,DIRECT PAYMENTS,V001087635
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,591.20 ,DIRECT PAYMENTS,V001087295
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,592.92 ,DIRECT PAYMENTS,V001087354
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,595.84 ,DIRECT PAYMENTS,V001087599
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,596.12 ,DIRECT PAYMENTS,V001087278
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,598.00 ,DIRECT PAYMENTS,V001087337
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,599.68 ,DIRECT PAYMENTS,V001087255
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,600.24 ,DIRECT PAYMENTS,V001087187
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,600.72 ,DIRECT PAYMENTS,V001087396
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,604.16 ,DIRECT PAYMENTS,V001087609
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,605.84 ,DIRECT PAYMENTS,V001087645
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,607.00 ,DIRECT PAYMENTS,V001087650
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,608.12 ,DIRECT PAYMENTS,V001087429
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,609.00 ,DIRECT PAYMENTS,V001087652
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,609.52 ,DIRECT PAYMENTS,V001087426
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,610.68 ,DIRECT PAYMENTS,V001087464
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,611.12 ,DIRECT PAYMENTS,V001087089
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,615.40 ,DIRECT PAYMENTS,V001087296
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,615.88 ,DIRECT PAYMENTS,V001087232
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,617.68 ,DIRECT PAYMENTS,V001087384
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,618.44 ,DIRECT PAYMENTS,V001087253
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,619.96 ,DIRECT PAYMENTS,V001087423
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,620.96 ,DIRECT PAYMENTS,V001087318
ROCHDALE BOROUGH COUNCIL,20/01/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,20/01/2017,621.44 ,DIRECT PAYMENTS,V001087036
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,622.48 ,DIRECT PAYMENTS,V001087231
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,622.96 ,DIRECT PAYMENTS,V001087194
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,625.04 ,DIRECT PAYMENTS,V001087229
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,625.52 ,DIRECT PAYMENTS,V001087455
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,625.64 ,DIRECT PAYMENTS,V001087251
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,625.72 ,DIRECT PAYMENTS,V001087339
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,633.40 ,DIRECT PAYMENTS,V001087261
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,635.24 ,DIRECT PAYMENTS,V001087561
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,636.72 ,DIRECT PAYMENTS,V001087161
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,647.64 ,DIRECT PAYMENTS,V001087264
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,649.76 ,DIRECT PAYMENTS,V001087181
ROCHDALE BOROUGH COUNCIL,20/01/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,20/01/2017,650.12 ,DIRECT PAYMENTS,V001087079
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,650.32 ,DIRECT PAYMENTS,V001087179
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,650.84 ,DIRECT PAYMENTS,V001087359
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,656.00 ,DIRECT PAYMENTS,V001087294
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,658.56 ,DIRECT PAYMENTS,V001087357
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,660.96 ,DIRECT PAYMENTS,V001087404
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,662.36 ,DIRECT PAYMENTS,V001087314
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,664.72 ,DIRECT PAYMENTS,V001087215
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,675.84 ,DIRECT PAYMENTS,V001087280
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,676.08 ,DIRECT PAYMENTS,V001087644
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,682.68 ,DIRECT PAYMENTS,V001087383
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,683.84 ,DIRECT PAYMENTS,V001087518
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,684.56 ,DIRECT PAYMENTS,V001087484
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,685.04 ,DIRECT PAYMENTS,V001087642
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,686.68 ,DIRECT PAYMENTS,V001087322
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,689.24 ,DIRECT PAYMENTS,V001087516
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,689.48 ,DIRECT PAYMENTS,V001087526
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,689.88 ,DIRECT PAYMENTS,V001087502
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,690.16 ,DIRECT PAYMENTS,V001087556
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,695.16 ,DIRECT PAYMENTS,V001087340
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,695.32 ,DIRECT PAYMENTS,V001087249
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,703.60 ,DIRECT PAYMENTS,V001087515
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,704.00 ,DIRECT PAYMENTS,V001087446
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,711.65 ,DIRECT PAYMENTS,V001087366
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,713.36 ,DIRECT PAYMENTS,V001087240
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,714.40 ,DIRECT PAYMENTS,V001087216
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,715.64 ,DIRECT PAYMENTS,V001087170
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,723.04 ,DIRECT PAYMENTS,V001087453
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,725.70 ,DIRECT PAYMENTS,V001087549
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,729.68 ,DIRECT PAYMENTS,V001087465
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,735.44 ,DIRECT PAYMENTS,V001087328
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,745.60 ,DIRECT PAYMENTS,V001087338
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,754.41 ,DIRECT PAYMENTS,V001087566
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,754.96 ,DIRECT PAYMENTS,V001087416
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,756.00 ,DIRECT PAYMENTS,V001087532
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,756.08 ,DIRECT PAYMENTS,V001087193
ROCHDALE BOROUGH COUNCIL,20/01/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,20/01/2017,765.84 ,DIRECT PAYMENTS,V001087024
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,769.56 ,DIRECT PAYMENTS,V001087480
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,772.00 ,DIRECT PAYMENTS,V001087351
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,772.00 ,DIRECT PAYMENTS,V001087544
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,777.92 ,DIRECT PAYMENTS,V001087431
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,780.00 ,DIRECT PAYMENTS,V001087352
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,780.00 ,DIRECT PAYMENTS,V001087406
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,785.04 ,DIRECT PAYMENTS,V001087258
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,791.40 ,DIRECT PAYMENTS,V001087182
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,791.88 ,DIRECT PAYMENTS,V001087594
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,796.00 ,DIRECT PAYMENTS,V001087454
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,801.20 ,DIRECT PAYMENTS,V001087353
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,811.08 ,DIRECT PAYMENTS,V001087413
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,817.04 ,DIRECT PAYMENTS,V001087425
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,819.96 ,DIRECT PAYMENTS,V001087363
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,821.08 ,DIRECT PAYMENTS,V001087395
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,825.84 ,DIRECT PAYMENTS,V001087323
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,833.96 ,DIRECT PAYMENTS,V001087474
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,839.20 ,DIRECT PAYMENTS,V001087567
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,839.20 ,DIRECT PAYMENTS,V001087568
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,840.00 ,DIRECT PAYMENTS,V001087347
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,840.00 ,DIRECT PAYMENTS,V001087407
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,840.00 ,DIRECT PAYMENTS,V001087408
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,840.88 ,DIRECT PAYMENTS,V001087580
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,841.88 ,DIRECT PAYMENTS,V001087297
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,843.72 ,DIRECT PAYMENTS,V001087548
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,849.40 ,DIRECT PAYMENTS,V001087201
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,853.28 ,DIRECT PAYMENTS,V001087177
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,854.12 ,DIRECT PAYMENTS,V001087342
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,855.88 ,DIRECT PAYMENTS,V001087625
ROCHDALE BOROUGH COUNCIL,20/01/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,20/01/2017,856.40 ,DIRECT PAYMENTS,V001087060
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,857.48 ,DIRECT PAYMENTS,V001087593
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,858.56 ,DIRECT PAYMENTS,V001087430
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,862.68 ,DIRECT PAYMENTS,V001087427
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,863.64 ,DIRECT PAYMENTS,V001087530
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,865.28 ,DIRECT PAYMENTS,V001087160
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,868.40 ,DIRECT PAYMENTS,V001087227
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,874.24 ,DIRECT PAYMENTS,V001087577
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,875.96 ,DIRECT PAYMENTS,V001087386
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,876.64 ,DIRECT PAYMENTS,V001087218
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,876.64 ,DIRECT PAYMENTS,V001087219
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,876.68 ,DIRECT PAYMENTS,V001087259
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,881.88 ,DIRECT PAYMENTS,V001087195
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,886.32 ,DIRECT PAYMENTS,V001087248
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,886.88 ,DIRECT PAYMENTS,V001087307
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,889.92 ,DIRECT PAYMENTS,V001087301
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,901.76 ,DIRECT PAYMENTS,V001087629
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,905.68 ,DIRECT PAYMENTS,V001087031
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,915.84 ,DIRECT PAYMENTS,V001087447
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,917.28 ,DIRECT PAYMENTS,V001087348
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,921.44 ,DIRECT PAYMENTS,V001087324
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,921.76 ,DIRECT PAYMENTS,V001087591
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,925.28 ,DIRECT PAYMENTS,V001087399
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,926.44 ,DIRECT PAYMENTS,V001087327
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,931.64 ,DIRECT PAYMENTS,V001087233
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,935.52 ,DIRECT PAYMENTS,V001087242
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,939.00 ,DIRECT PAYMENTS,V001087266
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,948.24 ,DIRECT PAYMENTS,V001087375
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,948.24 ,DIRECT PAYMENTS,V001087376
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,952.08 ,DIRECT PAYMENTS,V001087281
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,962.52 ,DIRECT PAYMENTS,V001087388
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,963.36 ,DIRECT PAYMENTS,V001087226
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,964.04 ,DIRECT PAYMENTS,V001087387
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,967.88 ,DIRECT PAYMENTS,V001087364
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,968.00 ,DIRECT PAYMENTS,V001087479
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,980.60 ,DIRECT PAYMENTS,V001087334
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,986.20 ,DIRECT PAYMENTS,V001087588
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,997.12 ,DIRECT PAYMENTS,V001087538
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,20/01/2017,1000.00 ,DIRECT PAYMENTS,V001087371
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,20/01/2017,1000.08 ,DIRECT PAYMENTS,V001087633
